Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
35300	-56.74108	-82.20905	25.46798	53.54073	4.452234	0.0300154	0.00501867	0.0321968	0.032008	0.0142003	0.0750092	0.0946851	0.0149604	0.02263859	0.01915383	0.0667014	0.124869	0.0328684	0.0947912	0.0670399	0.0104839	0.0806219	0.019602	0.00960062	0.194822	0.0712563	0.0984237	0.00325935	0.119744	0.00591652	0.007903246	53.54073	0.477603	0.789526	1.0841	1.64877	0.0446347	0.408548	0.0187762	0.0973939	0.375279	0.0553688	0.02705707	0.2920954
35400	-57.18833	-85.76014	28.5718	70.31354	2.712676	0.00753539	0.124135	0.00105152	0.0186162	0.0119228	0.0488497	0.00311576	0.00518528	0.03786013	-0.0007709152	0.128608	0.183038	0.0435641	0.099716	0.0366795	0.000847937	0.0800298	0.0548721	0.00132323	0.0185998	0.0104903	0.208749	0.0318675	0.0595253	0.0420895	0.0129427	70.31354	0.365736	0.714267	1.08068	1.83932	0.0381723	0.405513	0.0312311	0.133191	0.260154	0.131739	0.01217178	1.063336
35500	-58.58668	-89.32064	30.73395	48.28058	4.84557	0.00958866	0.00641721	0.00731193	0.0133522	0.00422183	0.0376844	0.0529473	0.0453705	0.02198926	0.02276563	0.386117	0.0343077	0.0214507	0.0977501	0.0559637	0.0518105	0.0263093	0.0581082	0.0161721	0.036936	0.0026791	0.0210926	0.000962323	0.184564	0.00577682	0.008071364	48.28058	0.495535	0.800164	1.08356	1.62074	0.0174834	0.340721	0.0282678	0.0847953	0.509123	0.01961	0.03083699	0.2617429
35600	-67.30457	-90.01693	22.71236	35.18218	1.734096	0.00498283	0.158568	0.0270188	0.161442	0.063744	0.0997729	0.0450595	0.0814791	0.05472841	0.02273397	0.0982914	0.015074	0.00587155	0.13565	0.151181	0.0357327	0.03922	0.0402969	0.00209732	0.0272765	0.159267	0.0541368	0.0121135	0.182032	0.0417598	0.01477596	35.18218	0.259327	0.62339	1.06165	2.05563	0.0723225	0.330915	0.0238581	0.187703	0.318327	0.0668746	0.03750993	0.3939214
35700	-62.04533	-92.0701	30.02477	21.43041	2.414232	0.0143876	0.00579224	0.0148794	0.0375806	0.00923533	0.0488026	0.00576194	0.0313287	0.05631229	0.04225929	0.0456609	0.0449492	0.0225007	0.112578	0.0348979	0.00125445	0.0476009	0.0536482	0.109939	0.0764488	0.119229	0.0107076	0.0289117	0.152924	0.138749	0.04027558	21.43041	0.338171	0.692891	1.07758	1.89135	0.0112599	0.568342	0.0208132	0.0772767	0.27733	0.0449781	0.08253488	0.4879826
35800	-57.40288	-82.97137	25.56849	51.76815	1.197634	0.00370116	0.0822779	0.0121528	0.148477	0.00929266	0.0827397	0.053196	0.0571715	0.05839445	-0.001374461	0.0049552	0.258131	0.0907244	0.165516	0.0324411	0.0160449	0.0162421	0.0768988	0.0494723	0.0478988	0.0765831	0.0177199	0.004094	0.130997	0.012281	0.02907367	51.76815	0.174624	0.529042	1.02634	2.27	0.0633579	0.382455	0.00837757	0.166773	0.318921	0.0601146	0.02769921	1.049621
35900	-52.85746	-83.24544	30.38797	173.9052	1.674885	0.00689685	0.0082793	0.0247436	0.00694627	0.00396843	0.0771541	0.038595	0.004963	0.0220755	0.01083898	0.0773444	0.11034	0.0486403	0.0475708	0.0438898	0.113109	0.0563654	0.00792537	0.277743	0.0501234	0.0578723	0.03313	0.0280223	0.000413832	0.0475106	0.001678137	173.9052	0.251119	0.615295	1.05923	2.07436	0.0261057	0.402667	0.0144016	0.154978	0.353731	0.0481167	0.01251712	0.1340674
36000	-60.26455	-85.76927	25.50472	37.16691	3.276968	0.0336229	0.004279	0.0192712	0.0434905	0.0144577	0.0149801	0.0486328	0.122716	0.08186135	0.03588427	0.0742459	0.123162	0.0391981	0.0955801	0.00787376	0.082487	0.0482165	0.00206507	0.132358	0.131584	0.0730301	0.0993743	0.0449374	0.00771722	0.0381705	0.008901995	37.16691	0.409615	0.745795	1.08358	1.76101	0.029162	0.477151	0.0046079	0.0889737	0.385985	0.0141208	0.04478626	0.1987662
36100	-71.8954	-87.01604	15.12064	11.98364	2.296867	0.251081	0.243942	0.107654	0.357292	0.036871	0.620122	0.127034	0.226798	0.2629325	0.102955	0.0263373	0.0229745	0.0255214	0.130248	0.0881483	0.127146	0.0286404	0.008573	0.150113	0.0586359	0.0085459	0.0150801	0.0619702	0.237354	0.0107125	0.01907346	11.98364	0.326311	0.683275	1.07591	1.9145	0.0132246	0.559752	0.0209122	0.0740281	0.306384	0.0256986	0.1220284	0.1563034
36200	-73.19603	-83.76122	10.56519	10.90994	2.051335	1.07847	0.0108674	0.24738	0.0623715	0.0292504	0.58478	0.381526	0.192858	0.464489	0.1433422	0.209443	0.0118841	0.0825038	0.100101	0.0658449	0.0060702	0.0327247	0.0213407	0.0644885	0.0394393	0.0387896	0.127163	0.0132351	0.138737	0.0482362	0.009640995	10.90994	0.299327	0.660364	1.07122	1.96909	0.0721912	0.406846	0.00637756	0.0846099	0.391416	0.0385594	0.1529832	0.06301998
36300	-67.38952	-83.00492	15.6154	7.43169	1.577686	0.372308	0.245307	0.0259915	0.00677435	0.38094	0.36072	0.302468	0.636971	0.190099	0.1339028	0.116182	0.0369097	0.0338004	0.00485555	0.0572747	0.00564118	0.0942308	0.0599191	0.064423	0.0335896	0.0162872	0.0348253	0.00293821	0.330175	0.108948	0.0007225588	7.43169	0.237078	0.600996	1.05468	2.10725	0.0372544	0.498603	0.0185793	0.0777489	0.312296	0.0555184	0.1346254	0.005367181
36400	-65.1232	-83.46641	18.34321	8.943312	4.395518	0.128347	0.0174178	0.262655	0.00254076	0.0525063	0.0188455	0.0579577	0.367616	0.1113891	0.1908588	0.153599	0.00461823	0.0293149	0.141456	0.0560403	0.00108305	0.107781	0.11125	0.0747129	0.0697128	0.0430648	0.0448203	0.00115304	0.0750921	0.0863012	0.06798714	8.943312	0.474853	0.787864	1.08416	1.65312	0.0611381	0.436669	0.000320668	0.162692	0.259279	0.0799007	0.2588459	0.2626548
36500	-67.16252	-92.14339	24.98087	13.29907	3.460169	0.153752	0.00649626	0.101244	0.00627236	0.000969927	0.00575722	0.206514	0.0843917	0.06032609	0.05324099	0.0254664	0.0152708	0.0246722	0.0618053	0.0705365	0.0179952	0.0860716	0.0375579	0.0602871	0.0434038	0.00799356	0.380552	0.0566615	0.0838655	0.0278608	0.01805116	13.29907	0.422001	0.754195	1.08401	1.7398	0.0362748	0.519707	0.00745157	0.0977517	0.205441	0.133374	0.07129215	0.2531998
36600	-67.58519	-82.58345	14.99826	12.67334	1.273811	0.168687	0.672889	0.259317	0.0111104	0.721198	0.201241	0.150562	0.1548	0.2720634	0.07338049	0.135218	0.13643	0.0269086	0.0232902	0.027369	0.0396205	0.0152459	0.0526808	0.0387055	0.155091	0.00250478	0.0455353	0.013817	0.210689	0.0768955	0.0106959	12.67334	0.188175	0.545998	1.03383	2.232	0.0530161	0.404604	0.000786996	0.163656	0.347278	0.030659	0.08407639	0.1272165
36700	-59.63516	-85.45353	25.81837	80.32769	1.355369	0.0656979	0.0381113	0.027699	0.0566685	0.00806365	0.00764403	0.114941	0.0630871	0.06335087	0.004787109	0.0464128	0.0243771	0.0235672	0.019328	0.101391	0.0777217	0.0424185	0.00847975	0.145428	0.0230637	0.146115	0.0108624	0.014169	0.160888	0.155778	0.004313736	80.32769	0.202091	0.562568	1.04066	2.19468	0.0268185	0.373901	0.040089	0.0971083	0.346554	0.115529	0.009100845	0.4739929
36800	-60.97184	-89.67429	28.70245	44.08303	2.268151	0.0217632	0.0121363	0.00639805	0.0458285	0.0658335	0.00500801	0.0163427	0.0775079	0.04877651	0.05384839	0.0407327	0.0708873	0.103796	0.0699321	0.0278414	0.0807801	0.165067	0.0858493	0.162413	0.0263554	0.0077537	0.0482769	0.033961	0.0576936	0.0186597	0.01209782	44.08303	0.323312	0.680802	1.07545	1.92044	0.0547657	0.45175	0.0603166	0.0507882	0.312432	0.0699469	0.06594621	0.1834499
36900	-62.83707	-84.79405	21.95698	11.07986	3.141943	0.0196039	0.0278782	0.0298426	0.15012	0.233564	0.117313	0.00926643	0.23354	0.06183293	0.037619	0.145806	0.00847224	0.049709	0.00660767	0.278395	0.0148934	0.0130257	0.080656	0.181724	0.0184628	0.0182279	0.0423396	0.0129795	0.0943185	0.0343827	0.01236918	11.07986	0.399953	0.739096	1.08313	1.77782	0.0295414	0.457677	0.00729821	0.21694	0.220558	0.0679851	0.04998818	0.247442
37000	-50.3978	-84.45417	34.05637	117.6363	2.659975	0.0136625	0.00871538	0.00336896	0.0363876	0.00207991	0.013282	0.0350322	0.000680221	0.01351392	0.0106466	0.0114133	0.185952	0.0341055	0.15468	0.0331796	0.0230625	0.031771	0.103613	0.106367	0.0152831	0.0384853	0.0763393	0.0010513	0.17848	0.00621828	0.00544062	117.6363	0.361117	0.710776	1.08023	1.84788	0.0520743	0.402201	0.0205955	0.184075	0.326902	0.0141511	0.01608722	0.3381951
37100	-71.345	-89.08962	17.74462	3.244016	1.44961	0.0230418	0.0565522	0.00414774	0.188452	0.933003	0.0115562	0.837184	0.0284042	0.2327548	0.09248115	0.0198004	0.0995296	0.223244	0.107313	0.0118981	0.0301151	0.0463117	0.08735	0.0835285	0.0646739	0.0747537	0.0377945	0.0525407	0.0578078	0.00333909	0.02983965	3.244016	0.217432	0.579948	1.04732	2.1553	0.0549537	0.479238	0.0148995	0.0936552	0.293268	0.0639856	0.1223208	0.2439459
37200	-77.93878	-86.32133	8.382547	30.96485	1.346252	0.0609878	0.67473	0.11336	0.856303	0.0744839	0.440364	0.947427	0.103392	0.2465595	0.009643828	0.188651	0.119951	0.0849132	0.0348769	0.00574664	0.011038	0.000326508	0.0403623	0.0462088	0.149191	0.0205061	0.121051	0.0178085	0.105242	0.0541277	0.02040343	30.96485	0.200565	0.56079	1.03995	2.19869	0.0767467	0.32646	0.0193286	0.194875	0.3159	0.0666896	0.03004726	0.6790447
37300	-51.8025	-82.78924	30.98674	91.48966	1.887762	0.0289633	0.00353363	0.000619518	0.0314216	0.00520349	0.0311295	0.0245394	0.0440032	0.01363621	0.02191358	0.202101	0.0914045	0.0825268	0.0278097	0.0122037	0.0468221	0.0471715	0.070892	0.0825688	0.00787617	0.0561905	0.00657122	0.000938639	0.171388	0.0935351	0.002731612	91.48966	0.279498	0.642522	1.06691	2.01107	0.017762	0.513853	0.000558014	0.167263	0.268778	0.0317861	0.02464519	0.1108375
37400	-69.26792	-87.87252	18.6046	15.70824	3.772478	0.0124302	0.0631867	0.0514561	0.0252355	0.0629556	0.0962861	0.58755	0.00666652	0.09937417	0.05314037	0.0583654	0.0476257	0.0194649	0.068753	0.00871498	0.0428667	0.0468523	0.0191376	0.163564	0.0238831	0.0864458	0.0243739	0.0381748	0.199932	0.151845	0.03627823	15.70824	0.441409	0.766954	1.08436	1.70727	0.0793104	0.368986	0.00175158	0.20978	0.294294	0.0458773	0.08941859	0.4057124
37500	-63.47305	-86.32084	22.84779	12.44883	1.699781	0.0651199	0.00261358	0.103113	0.0100333	0.138369	0.0713711	0.198402	0.248749	0.08575729	0.02251195	0.024578	0.00605018	0.104249	0.0242016	0.0519277	0.031461	0.0742277	0.140174	0.0660344	0.0490151	0.00628937	0.0859486	0.0920239	0.182956	0.060864	0.0553027	12.44883	0.254601	0.618752	1.06028	2.06637	0.0298469	0.48715	0.0425003	0.111031	0.27516	0.0543114	0.07781465	0.7106978
37600	-71.82079	-90.24347	18.42269	47.42845	0.5384566	0.218104	0.0257084	0.0149114	0.0141218	0.0796326	0.214884	0.0510354	0.201957	0.1789777	0.02538346	0.135421	0.0509832	9.65295e-05	0.0155122	0.00935018	0.0714795	0.0825146	0.0643083	0.187159	0.0288394	0.0951931	0.105637	0.000656196	0.136572	0.0162775	0.05178452	47.42845	0.0407181	0.276282	0.846352	2.83665	0.00877456	0.633276	0.0045276	0.105394	0.18314	0.0648872	0.07716798	0.6710622
37700	-73.57256	-83.08107	9.508509	4.23848	3.429849	0.120773	0.256629	0.616601	0.118846	0.0185558	0.359602	0.0477561	1.8635	0.3432765	0.02849154	0.100597	0.0413366	0.00293958	0.192791	0.123195	0.0584662	0.0336048	0.0183553	0.0419693	0.0142839	0.222411	0.0664208	0.0371012	0.0124307	0.0340975	0.07072941	4.23848	0.420005	0.752856	1.08395	1.74319	0.0351466	0.464639	0.00712897	0.155512	0.29091	0.0466635	0.09922095	0.7128475
37800	-64.07733	-83.25312	19.17579	16.41695	2.521459	0.0229205	0.0531636	0.0800151	0.0626783	0.0109329	0.181251	0.020405	0.292688	0.2226302	0.04544901	0.050903	0.0236232	0.0426656	0.0962378	0.125759	0.0552527	0.0195494	0.00803646	0.112979	0.0821926	0.00474175	0.0415701	0.0280802	0.218946	0.0894629	0.04110052	16.41695	0.348482	0.70104	1.07887	1.87161	0.0172793	0.470637	0.00580339	0.115512	0.37607	0.0146978	0.08654954	0.4748786
37900	-59.26425	-88.52879	29.26454	76.97412	1.564786	0.0242378	0.00245843	0.00047788	0.045503	0.0544794	0.00123014	0.0417134	0.0391733	0.01946034	-0.007966831	0.0372225	0.0043279	0.0044522	0.298008	0.0176653	0.00558296	0.0441073	0.0427233	0.0945019	0.00190654	0.232198	0.0563252	0.0842985	0.0263942	0.0502859	0.05190301	76.97412	0.235159	0.598996	1.05401	2.11183	0.0129546	0.431555	0.0255889	0.157613	0.327098	0.0451904	0.04393618	1.181327
38000	-58.96871	-84.61417	25.64546	33.90367	0.9622352	0.0236253	0.00149917	0.00155155	0.114782	0.0242673	0.119509	0.0681502	0.0452501	0.07341926	0.07324429	0.0584909	0.0875401	0.0798007	0.0755102	0.0724725	0.0314417	0.0314794	0.0854903	0.0530384	0.0994171	0.01734	0.137187	0.0242108	0.145792	0.000788511	0.02157608	33.90367	0.129359	0.465099	0.993449	2.41209	0.0408174	0.321289	0.00097002	0.183364	0.343709	0.10985	0.09482037	0.2275468
38100	-66.18204	-78.32793	12.14589	89.47787	3.046991	0.0481153	0.0254349	0.000506689	0.214196	0.0479315	0.309855	0.0137801	0.0263402	0.1662686	0.02200451	0.0729849	0.0221501	0.145331	0.0177818	0.0106612	0.140696	0.00572231	0.000581635	0.0552645	0.0577584	0.0472895	0.0784622	0.0309819	0.174181	0.140154	0.09913114	89.47787	0.392865	0.734097	1.08274	1.7903	0.0481809	0.441654	0.00446053	0.123638	0.338133	0.0439329	0.1211357	0.8183482
38200	-53.73293	-80.26618	26.53325	184.7066	3.508949	0.00292932	0.0065971	0.0100848	0.00540659	0.00851618	0.147575	0.0012912	0.0262179	0.02765145	0.006014569	0.171489	0.0281511	0.244045	0.0331524	0.0480891	0.0548117	0.0514072	0.0103508	0.00716086	0.0702449	0.000273045	0.0302	0.000198891	0.249954	0.000472657	0.0006326663	184.7066	0.425168	0.75631	1.08409	1.73443	0.0135507	0.475668	0.00952341	0.173768	0.302709	0.0247814	0.006647236	0.09517735
38300	-74.03581	-85.50826	11.47245	10.61964	4.668136	0.140999	0.0113416	0.322292	0.0336234	0.618107	0.358295	0.323707	0.0945903	0.1774972	0.09723363	0.0708613	0.117178	0.0505113	0.0657555	0.105158	0.1115	0.00936932	0.0219461	0.0329149	0.0927108	0.0718442	0.0164078	0.00873905	0.137368	0.0877364	0.0641079	10.61964	0.487682	0.795548	1.08383	1.63294	0.0549545	0.502795	0.0166067	0.106286	0.28442	0.0349387	0.1613415	0.3973428
38400	-67.31592	-79.35879	12.04286	29.19051	2.340332	0.0625076	0.0601147	0.196076	0.0353582	0.0706195	0.656616	0.424167	0.328171	0.2029962	-0.006675541	0.0867057	0.000305621	0.00564872	0.0628913	0.209165	0.0377932	0.0415321	0.00717974	0.0361729	0.00229662	0.171203	0.0806438	0.0194446	0.148186	0.090832	0.09290174	29.19051	0.330776	0.686926	1.07657	1.90573	0.0351709	0.379698	0.0117145	0.16016	0.323704	0.0895527	0.08622619	1.077419
38500	-74.27659	-84.59466	10.31807	85.2452	0.9037838	0.343158	0.109483	0.246791	0.0775142	0.565647	0.0828914	0.0211483	0.440027	0.2595026	0.01996052	0.171691	0.0960715	0.00603964	0.186668	0.045139	0.0545405	0.0739348	0.0749699	0.0815986	0.00189584	0.00111931	0.041512	0.0468359	0.109731	0.00825211	0.06281213	85.2452	0.117379	0.445791	0.982029	2.4548	0.0219959	0.375273	0.04625	0.172061	0.312488	0.0719329	0.08277265	0.7588513
38600	-65.53677	-85.794	20.25723	23.27896	2.27137	0.00106604	0.0158757	0.0628541	0.109216	0.161762	0.431129	0.0301408	0.0788031	0.1182915	0.005955272	0.205192	0.00334352	0.0147508	0.105225	0.0560145	0.134207	0.0597247	0.00484955	0.0111169	0.0605423	0.084128	0.0546702	0.00352314	0.196371	0.00634029	0.01308138	23.27896	0.32365	0.681081	1.0755	1.91977	0.146147	0.350889	0.0129234	0.156031	0.249264	0.0847462	0.01903665	0.6871681
38700	-48.83721	-81.38367	32.54646	186.9055	2.380982	0.00396088	0.00832559	0.0027178	0.00127561	0.00835421	0.0141622	0.00233758	0.0121616	0.01338705	0.01748416	0.0795572	0.0768385	0.0454679	0.179414	0.024156	0.0263542	0.0174155	0.0444136	0.0534956	0.00672284	0.109827	0.160476	0.0227965	0.126917	0.0261492	0.01164611	186.9055	0.334874	0.690244	1.07714	1.89774	0.0148731	0.465403	0.00206704	0.170376	0.307513	0.0397679	0.02913027	0.399794
38800	-49.38042	-80.93858	31.55816	97.94685	2.036412	0.0532024	0.00550109	0.00100617	0.00347266	0.00110034	0.0256977	0.0439728	0.00421667	0.01245888	0.001018075	0.116003	0.122229	0.00796152	0.143749	0.0396548	0.029022	0.0274822	0.00845911	0.0304036	0.0286091	0.0657857	0.00663646	0.000296872	0.308154	0.0655532	0.01134942	97.94685	0.297583	0.658831	1.07087	1.97271	0.0672496	0.359425	0.0129028	0.147294	0.374298	0.0388298	0.0123675	0.9176814
38900	-61.17283	-83.9265	22.75367	31.64234	2.002328	0.0530641	0.0104979	0.0261017	0.151488	0.00928854	0.253643	0.143223	0.0763619	0.08286377	0.03923995	0.0404997	0.0621308	0.0212574	0.0654773	0.0668549	0.0286476	0.0640722	0.0460752	0.19228	0.000509256	0.0479902	0.0113195	0.0257722	0.273378	0.053736	0.002517569	31.64234	0.293552	0.655261	1.07005	1.98114	0.0484437	0.51775	0.00757064	0.130673	0.251427	0.044136	0.04175752	0.0602902
39000	-74.10558	-89.1178	15.01221	26.39459	1.058642	0.28646	0.332845	0.314968	0.00408442	0.135882	0.067627	0.371347	0.136359	0.1993096	0.04950894	0.0135974	0.0238085	0.0207729	0.290691	0.0269575	0.155126	0.153834	0.024796	0.0213058	0.0526794	0.0286116	0.02997	0.00038695	0.0978337	0.0596303	0.07991821	26.39459	0.148504	0.493695	1.00908	2.34873	0.0535784	0.273523	0.00700434	0.150372	0.391818	0.123705	0.1294272	0.6174764
39100	-60.81424	-88.93743	28.1232	141.6658	1.352057	0.0485385	0.00909582	0.00913816	0.0303239	0.00456254	0.0502499	0.0229224	0.0396601	0.02388187	0.01056918	0.228568	0.197993	0.0622174	0.00171964	0.0803529	0.001953	0.060759	0.152649	0.0404878	0.0477439	0.0620246	0.0171695	0.0065522	0.0349828	0.00482668	0.01449698	141.6658	0.201537	0.561924	1.04041	2.19613	0.0488151	0.451885	0.0234146	0.11159	0.319285	0.0450099	0.02506616	0.5783485
39200	-66.72106	-83.95053	17.22947	26.44097	2.589633	0.137588	0.0420528	0.128737	0.0401623	0.002274	0.63588	0.0469196	0.122437	0.0854098	0.05553445	0.0740565	0.00435348	0.115043	0.000678842	0.017793	0.117227	0.0431004	0.03597	0.182734	0.0613586	0.0309702	0.141632	0.00391838	0.158516	0.012649	0.02503616	26.44097	0.354793	0.705937	1.07958	1.85969	0.034315	0.317783	0.0223238	0.177398	0.327783	0.120397	0.08057061	0.3107356
39300	-61.60698	-83.46045	21.85348	10.54626	2.575282	0.120939	0.0768345	0.0628137	0.131765	0.113943	0.0973934	0.344119	0.0595628	0.1111219	0.06868559	0.124058	0.202984	0.021856	0.150956	0.0717258	0.00905862	0.0144679	0.0192753	0.150274	0.0237893	0.0153646	0.0509665	0.000220472	0.133651	0.0113523	9.475258e-05	10.54626	0.35348	0.704924	1.07943	1.86216	0.0197942	0.481997	0.0048995	0.104907	0.345304	0.0430977	0.06878034	0.001377611
39400	-58.66874	-86.46245	27.79371	26.84879	0.8795622	0.0362349	0.0140996	0.0053456	0.0404307	0.0285406	0.0500098	0.11656	0.00578781	0.04556829	0.002705377	0.176434	0.0181658	0.322468	0.0420979	0.0151866	0.00526736	0.00390614	0.0324824	0.0690262	0.00296665	0.116376	0.103111	0.0236935	0.049044	0.0197738	0.09686525	26.84879	0.112342	0.437298	0.976777	2.47358	0.0273964	0.488409	0.00735726	0.120108	0.330397	0.0263331	0.09957063	0.9728296
39500	-54.12575	-81.1131	26.98734	413.1596	0.9744375	0.00291153	0.0676954	0.0060057	0.0512572	0.0189257	0.042882	0.0037634	0.0284661	0.02509718	0.003587417	0.0170234	0.0561374	0.015483	0.11389	0.133948	0.0173048	0.0129829	0.0118675	0.0822025	0.0427024	0.144415	0.0308195	0.0646271	0.214403	0.0421931	0.003355197	413.1596	0.131826	0.468931	0.995632	2.40361	0.0649794	0.473399	0.0101557	0.092954	0.308209	0.0503021	0.006942614	0.4832758
39600	-56.83988	-82.9582	26.11832	12.89411	1.226387	0.0287827	0.0617068	0.00394442	0.108317	0.0324698	0.257612	0.00327088	0.105225	0.07776669	0.02502046	0.0559841	0.21361	0.0783508	0.0417269	0.00924597	0.0725944	0.0182143	0.0279917	0.0313727	0.0966072	0.0258792	0.118648	0.0181058	0.164888	0.0267809	0.02495255	12.89411	0.179802	0.535623	1.0293	2.25527	0.0111475	0.46622	0.00490562	0.132985	0.33367	0.0510718	0.04997301	0.4993205
39700	-66.553	-89.37475	22.82176	25.19748	3.770244	0.00999408	0.00679431	0.060629	0.120189	0.0572828	0.128695	0.0730267	0.0841727	0.05083561	0.02661861	0.20445	0.00945917	0.024172	0.0477007	0.0212695	0.0273945	0.0465075	0.162558	0.0322651	0.0520014	0.0760207	0.0675251	0.0939623	0.114696	0.0200185	0.02995308	25.19748	0.441277	0.766869	1.08436	1.70749	0.0478432	0.492774	0.0176103	0.0928821	0.273466	0.0754247	0.0565717	0.5294712
39800	-56.24157	-83.82666	27.58508	48.77666	0.7810404	0.0291145	0.0109278	0.0195459	0.0239113	0.0511454	0.176444	0.00793133	0.0132076	0.04623552	-0.01862107	0.223503	0.13241	0.0692669	0.0842003	0.0565418	0.0076329	0.044674	0.0311437	0.0428246	0.0380069	0.00101692	0.124005	0.0128776	0.130693	0.00120322	0.03826379	48.77666	0.0915184	0.399387	0.95156	2.55753	0.0672356	0.369847	0.00865273	0.121523	0.400544	0.032197	0.01964272	1.947989
39900	-64.47191	-84.04855	19.57664	13.74644	2.481297	0.0727884	0.0906004	0.0441401	0.216121	0.0136697	0.162854	0.0802474	0.251423	0.1076814	-0.02943329	0.0182089	0.196538	0.073053	0.0489828	0.00917892	0.0744768	0.0298203	0.0262164	0.0475993	0.0513869	0.140514	0.0422154	0.0368911	0.171644	0.0332743	0.1226787	13.74644	0.344676	0.698055	1.07841	1.87886	0.0221099	0.43282	0.0020635	0.084844	0.373687	0.0844753	0.09324541	1.315654
40000	-55.52588	-85.08138	29.5555	59.64951	1.801248	0.00924113	0.00565857	0.00494302	0.0624247	0.0527865	0.00933487	0.0747058	0.0157999	0.0511298	0.0102729	0.028173	0.0572774	0.108131	0.0108534	0.00811132	0.03273	0.11463	0.0420278	0.0300692	0.0139852	0.155702	0.0886371	0.0397281	0.267912	0.00203223	0.0004629404	59.64951	0.268337	0.632065	1.06412	2.03548	0.0423738	0.442406	0.0140531	0.150729	0.270022	0.0804162	0.01073584	0.04312102
40100	-61.33219	-85.62372	24.29153	26.03257	1.431989	0.0887808	0.0540953	0.0135896	0.156977	0.00225824	0.0385493	0.094801	0.145979	0.09902143	0.04092519	0.00646859	0.0858073	0.00352206	0.0124529	0.0563421	0.0123742	0.0103934	0.0165515	0.330772	0.135183	0.124965	0.0584791	0.014917	0.114801	0.0169707	0.02227181	26.03257	0.214623	0.57683	1.04616	2.16238	0.0278535	0.525159	0.00764205	0.158111	0.256207	0.0250272	0.063197	0.3524188
40200	-57.41654	-79.64711	22.23057	54.47518	5.517431	0.0332925	0.11857	0.00653141	0.0126991	0.0302063	0.0656791	0.101915	0.0655583	0.04331623	0.01457298	0.00395315	0.000377097	0.175716	0.0347729	0.0125709	0.0228154	0.0575718	0.00752598	0.053888	0.121857	0.146075	0.00152887	0.0471424	0.302656	0.01155	0.01347663	54.47518	0.522245	0.815389	1.0823	1.58006	0.0250293	0.391557	0.000431568	0.14227	0.415173	0.025539	0.02804962	0.480457
40300	-61.33738	-87.993	26.65562	75.43267	2.533979	0.00609242	0.00022094	0.0424278	0.027685	0.0401488	0.00218172	0.00317175	0.165537	0.0504923	0.003592291	0.0284671	0.00859448	0.021779	0.0771928	0.0224396	0.0891071	0.0670789	0.0179742	0.171856	0.0528212	0.133957	0.00635308	0.00985846	0.0287436	0.263777	0.01620291	75.43267	0.349655	0.701956	1.079	1.86939	0.0323302	0.3908	0.0206651	0.194148	0.25539	0.106666	0.0197952	0.8185271
40400	-73.91042	-86.02383	12.11341	27.77414	3.205844	0.0793334	0.132004	0.0879241	0.244249	0.211932	0.854796	0.0764818	0.0795568	0.1266226	0.02525152	0.0304825	0.0396211	0.0263704	0.0986927	0.135048	0.0530761	0.0178003	0.00974071	0.00409893	0.0848996	0.116983	0.00934799	0.0148105	0.0674178	0.29161	0.03260011	27.77414	0.404585	0.742324	1.08336	1.76973	0.0628046	0.437271	0.000245194	0.0983512	0.336098	0.0652294	0.05785163	0.5635124
40500	-62.38394	-84.80418	22.42024	112.3992	2.846481	0.0022981	0.0301005	0.00366322	0.0751853	0.148601	0.0720437	0.072496	0.0095532	0.08103941	0.003121755	0.0086544	0.0429465	0.190682	0.0404872	0.149886	0.114511	0.0335814	0.0254144	0.0168271	0.0655244	0.0106341	0.144	0.00284104	0.143749	0.0102605	0.0115182	112.3992	0.377025	0.722657	1.08164	1.81867	0.0227895	0.527306	0.00635362	0.0895772	0.268868	0.0851048	0.01463995	0.7867647
40600	-53.57055	-85.85408	32.28353	25.3481	1.286332	0.00737164	0.00151272	0.0124872	0.0231448	0.0120991	0.0518956	0.102987	0.00340373	0.04487984	0.02055054	0.161116	0.00532866	0.0542612	0.0106836	0.0660964	0.0978652	0.028961	0.0159399	0.0307585	0.136066	0.0783189	0.0122157	0.0763411	0.168892	0.0571564	0.02027145	25.3481	0.190351	0.548643	1.03495	2.22605	0.00770101	0.561756	0.00931898	0.102425	0.274963	0.0438363	0.040822	0.4965817
40700	-68.68828	-80.34937	11.66109	15.3391	3.634592	0.102114	0.159957	0.0391966	0.538353	0.069914	0.517018	0.850326	0.113084	0.2165542	0.05413616	0.208894	0.0863674	0.0245698	0.0444239	0.102821	0.203832	0.0385769	0.00112064	0.024019	0.0460124	0.0855458	0.00641987	0.0261753	0.0706384	0.0305845	0.03020887	15.3391	0.433088	0.761543	1.08425	1.72111	0.0574604	0.422359	0.00413862	0.111088	0.386925	0.018029	0.08434503	0.3581582
