Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1444	0	-65.99108	-78.9812	12.99012	43.89699	1.04145	0.0278837	0.0473011	0.028646	0.0298647	0.115585	0.239616	0.880425	0.101173	0.158362	-0.03083771	0.12535	0.0567539	0.0237802	0.138605	0.0485532	0.187024	0.0247264	0.00072231	0.0200467	0.0211619	0.0845157	0.0463122	0.00857535	0.208848	0.00502412	0.08532222	43.89699	0.145149	0.488866	1.00654	2.35944	0.0525513	0.444021	0.00052633	0.134463	0.324757	0.0436812	0.05448451	1.56599
1445	0	-54.71929	-78.22388	23.50459	72.89134	1.774368	0.0120474	0.00624049	0.00635781	0.0611992	0.0072132	0.0757757	0.221481	0.0152049	0.04002698	-0.01478659	0.12647	0.211234	0.00329532	0.0739304	0.0198887	0.0427612	0.0325439	0.00151337	0.107351	0.060107	0.00445198	0.0471088	0.00670329	0.252513	0.0101279	0.03399827	72.89134	0.264768	0.628654	1.06316	2.04341	0.0295585	0.382819	0.0168711	0.0688093	0.466292	0.0356501	0.01921167	1.769667
1446	0	-62.29355	-79.82587	17.53232	51.5473	2.178604	0.00095491	0.158061	0.186506	0.0990697	0.0141609	0.405958	0.0283445	0.0610508	0.1698117	0.007161311	0.156785	0.096931	0.127387	0.0472707	0.0225554	0.0165101	0.0154839	0.00306828	0.0204914	0.0335236	0.000121293	0.307141	0.0288012	0.0936591	0.0302712	0.006208503	51.5473	0.313701	0.672755	1.07388	1.93967	0.0414319	0.480851	0.00465259	0.176287	0.233177	0.0636003	0.01336981	0.4643672
1447	0	-64.82645	-84.37327	19.54683	66.34112	3.48253	0.128054	0.0408987	0.0770245	0.0042994	0.0548399	0.0934311	0.251794	0.0226882	0.05574706	0.01934435	0.0952457	0.00145123	0.279688	0.128699	0.0719985	0.0219869	0.00317024	0.00469303	0.048946	0.00805802	0.0594204	0.0728192	0.0604245	0.120364	0.0230358	0.01196173	66.34112	0.423459	0.755171	1.08405	1.73733	0.0530269	0.442123	0.00718086	0.238023	0.213249	0.0463979	0.03130609	0.3820897
1448	0	-61.49927	-83.6241	22.12483	189.0897	1.07946	0.0177548	0.0127617	0.0120681	0.0202364	0.0135671	0.0621005	0.020734	0.10167	0.06008693	-0.01203319	0.0333392	0.0658175	0.0529475	0.104214	0.128968	0.00226229	0.051472	0.00108193	0.0749946	0.0322838	0.0511832	0.0569275	0.0748684	0.243392	0.0262479	0.02212605	189.0897	0.15253	0.499398	1.01201	2.33606	0.0235413	0.404175	0.0160102	0.197358	0.305016	0.0538989	0.01009286	2.192248
1449	0	-59.5199	-87.21793	27.69803	218.889	1.54049	0.0143206	0.0148659	0.0223112	0.0174307	0.0423093	0.0139221	0.0218812	0.0198714	0.02664218	-0.001717651	0.0495344	0.0398307	0.0256764	0.0314696	0.0940176	0.128451	0.0302328	0.0241835	0.0487375	0.093579	0.223424	0.0456201	0.0623189	0.0759118	0.0270124	0.03475351	218.889	0.23151	0.59516	1.05271	2.12062	0.0530478	0.529527	0.0365724	0.108133	0.206292	0.0664279	0.03303586	1.051994
1450	0	-57.63712	-83.72703	26.0899	66.77183	1.231005	0.00194907	0.0109981	0.115976	0.0083099	0.0284387	0.00319542	0.0595687	0.0369789	0.07418163	0.02995706	0.132142	0.133886	0.0513303	0.0382799	0.00585541	0.190742	0.0247408	0.0436719	0.0534074	0.0485001	0.0626694	0.041017	0.0180944	0.13753	0.0181328	0.008556027	66.77183	0.180627	0.536659	1.02976	2.25295	0.0240457	0.524386	0.00453614	0.0455995	0.346569	0.0548633	0.03851309	0.2221589
1451	0	-64.3595	-85.33535	20.97585	14.46478	1.343124	0.0916041	0.00529784	0.131663	0.0662624	0.0597734	0.233228	0.150994	0.00742791	0.05123037	0.1701915	0.0450972	0.00750703	0.0767296	0.0345553	0.00399035	0.0196778	0.0475033	0.083215	0.213934	0.106738	0.0563777	0.0108418	0.0911862	0.196549	0.00609797	0.00314324	14.46478	0.20004	0.560176	1.03971	2.20008	0.0526239	0.518919	0.000106685	0.125448	0.257704	0.0451982	0.1733347	0.01813393
1452	0	-63.86441	-83.80454	19.94013	39.60759	1.320571	0.0147663	0.0937736	0.0283707	0.0332465	0.119935	0.16806	0.0381309	0.000573391	0.03308188	0.003751359	0.00586584	0.0365853	0.157588	0.251704	0.0336497	0.0156474	0.0852666	0.0576866	0.0300111	0.0311413	0.020773	0.0865983	0.0203082	0.15322	0.0139543	0.1136809	39.60759	0.196227	0.555684	1.03788	2.21021	0.0237561	0.531037	0.00561311	0.138578	0.242392	0.0586245	0.1174323	0.9680551
1453	0	-67.64848	-81.03534	13.38686	36.34478	1.311815	0.286223	0.00276155	0.0941204	0.125657	0.0668231	0.836358	0.129584	0.134038	0.1878731	0.07650926	0.224063	0.0195767	0.0887126	0.0822216	0.114876	0.0139189	0.0192617	0.0045203	0.0654279	0.0760029	0.0607144	0.00610878	0.0143354	0.163125	0.0471345	0.02673276	36.34478	0.194734	0.553909	1.03715	2.2142	0.0624308	0.392213	0.015142	0.146475	0.348309	0.03543	0.103242	0.258933
1454	0	-64.5538	-88.45036	23.89656	33.21487	0.7374128	0.027433	0.00276097	0.000119982	0.10653	0.0677283	0.139235	0.0114666	0.160512	0.08781646	0.02277548	0.283952	0.0217585	0.0115453	0.0394894	0.061507	0.0378421	0.00724921	0.135936	0.0514363	0.0333019	0.00716606	0.0626019	0.0562855	0.178376	0.0115528	0.03102644	33.21487	0.0821909	0.38066	0.937981	2.59917	0.0394363	0.641987	0.00395897	0.0944616	0.194514	0.025642	0.05380193	0.5766791
1455	0	-73.30715	-91.03985	17.7327	81.57378	0.6423651	0.0445507	0.0483093	0.0718833	0.217899	0.0987193	0.515983	0.0359434	0.0405504	0.102665	0.008578808	0.0699126	0.115084	0.0883777	0.0243991	0.0127827	0.00334631	0.231532	0.201217	0.0286249	0.0253164	0.0193174	0.0149293	0.00286473	0.0766675	0.0856282	0.002033395	81.57378	0.0619471	0.335018	0.901484	2.70155	0.0613745	0.441569	0.0150185	0.0850029	0.2948	0.102236	0.0106122	0.1916091
1456	0	-75.36978	-83.29509	7.925311	24.82238	1.096735	0.444341	0.194436	0.000214906	0.0551119	0.219839	0.874015	0.102565	0.252507	0.4534421	0.01830206	0.00207915	0.169374	0.00991201	0.133925	0.0196634	0.0503094	0.00561184	0.0522714	0.0778283	0.0060297	0.0106977	0.162294	0.00693712	0.265232	0.0278349	0.142661	24.82238	0.155841	0.504014	1.01435	2.3258	0.0259157	0.472349	0.00615711	0.148657	0.320306	0.0266153	0.160963	0.8862965
1457	0	-65.39221	-85.94646	20.55424	35.06077	2.091464	0.0269394	0.0914279	0.158432	0.0196916	0.010792	0.11039	0.0102613	0.177622	0.1673084	0.02955735	0.0273579	0.0743571	0.0562176	0.0100968	0.0124976	0.0199296	0.0968125	0.0409931	0.109689	0.00590276	0.275368	0.0515404	0.0612405	0.111928	0.0460694	0.03531759	35.06077	0.303954	0.6644	1.07212	1.95953	0.0130036	0.398214	0.0278977	0.129401	0.333785	0.0976985	0.06487494	0.544395
1458	0	-60.75258	-81.31365	20.56107	20.85479	1.383038	0.00514457	0.000357808	0.0922125	0.00098703	0.0854346	0.743009	0.00410527	0.0959054	0.08883401	0.02452179	0.0270899	0.0307581	0.0130244	0.0100769	0.00707773	0.265583	0.00960805	0.030512	0.00684407	0.0734036	0.182025	0.0233893	0.00509059	0.311535	0.0039835	0.006369708	20.85479	0.206676	0.567855	1.04274	2.18272	0.0451995	0.387707	0.00722688	0.26588	0.254646	0.0393394	0.0308915	0.2061961
1459	0	-58.77762	-87.91737	29.13975	38.74742	0.8301376	0.0541529	0.0108794	0.0103688	0.0446707	0.00489533	0.115691	0.0510125	0.0720998	0.04904668	0.01876417	0.155817	0.00805773	0.0621411	0.125531	0.0343247	0.00446499	0.030868	0.0656957	0.02326	0.109215	0.00663312	0.0115999	0.00103584	0.243566	0.117791	0.006935772	38.74742	0.101954	0.41899	0.964968	2.51409	0.00513017	0.436466	0.0718497	0.161983	0.281435	0.0431354	0.02569994	0.269875
1460	0	-64.42707	-84.26875	19.84169	50.41837	2.030979	0.0226963	0.0114652	0.0419884	0.31711	0.0630043	0.047773	0.232147	0.0854348	0.1218225	0.01276088	0.0680984	0.148335	0.131943	0.0107506	0.00536648	0.0516033	0.0200644	0.0133271	0.0968243	0.0154529	0.083112	0.0311032	0.0422037	0.234305	0.0475103	0.01488843	50.41837	0.296945	0.658268	1.07075	1.97404	0.0254675	0.375568	0.00621732	0.1788	0.381634	0.0323127	0.0276493	0.5384738
1461	0	-58.17951	-82.34473	24.16522	56.92297	1.929683	0.0220033	0.000289545	0.0414232	0.0278627	0.0755044	0.039985	0.0713086	0.00410148	0.05041651	-0.04182278	0.353998	0.0101447	0.00417673	0.000497737	0.0547707	0.0598782	0.0206125	0.0800734	0.0699677	0.054199	0.0273916	0.0409751	0.000887435	0.179773	0.0426536	0.05699169	56.92297	0.284734	0.647322	1.06813	1.99982	0.0589019	0.340125	0.023187	0.205546	0.304171	0.0680686	0.01516891	3.757138
1462	0	-65.62985	-87.87913	22.24927	22.21247	1.468325	0.00482172	0.0039875	0.0453671	0.212648	0.155529	0.129486	0.117531	0.088407	0.1353218	0.01175681	0.0526083	0.00100052	0.0315134	0.0387682	0.00574678	0.00740321	0.0635537	0.22015	0.167472	0.268718	0.0312853	0.0102785	0.0014291	0.0965741	0.00349925	0.0170049	22.21247	0.220388	0.583198	1.04851	2.14791	0.0893565	0.410757	0.00843871	0.183581	0.231442	0.0764244	0.02876171	0.591234
1463	0	-45.78843	-80.39191	34.60349	151.2597	1.234874	8.27122e-05	0.00369247	0.0121094	0.0124408	0.0129288	0.0504102	0.00815014	0.00340594	0.01831666	0.001602243	0.176954	0.0721755	0.00208523	0.123543	0.0556146	0.0363493	0.0290797	0.0118763	0.0346036	0.115102	0.0425236	0.0490968	0.00783266	0.221783	0.0213811	0.009558723	151.2597	0.181316	0.537523	1.03015	2.25101	0.0249716	0.346347	0.0343627	0.091833	0.440686	0.0617991	0.01116097	0.8564423
1464	0	-62.57113	-82.39029	19.81917	9.358629	3.063956	0.00772991	0.0561324	0.0112108	0.0945478	0.0977144	0.155223	0.377943	0.0998353	0.06436342	-0.007256171	0.285974	0.00508143	0.0134138	0.159903	0.00984895	0.13319	0.0139979	0.0369947	0.0350971	0.0721449	0.134859	0.021414	0.0195619	0.0446303	0.0138884	0.0674229	9.358629	0.39415	0.735009	1.08281	1.78803	0.0313129	0.482348	0.0219818	0.082226	0.30454	0.0775906	0.06016673	1.120601
1465	0	-50.89491	-84.74158	33.84668	210.0506	2.844279	0.00111377	0.0120239	0.00321169	0.00129105	0.00288617	0.0158758	0.00114756	0.0010959	0.01218468	0.003967723	0.0518803	0.136026	0.0987564	0.185115	0.0155965	0.0328588	0.0114002	0.0752621	0.0868864	0.00846551	0.00818674	0.0769013	0.00104154	0.171603	0.0400199	0.01902205	210.0506	0.376844	0.722525	1.08163	1.819	0.0550939	0.441708	0.0105464	0.117429	0.353156	0.0220676	0.02298977	0.8274135
1466	0	-70.99952	-87.14845	16.14893	97.83677	2.266531	0.00723171	0.0126845	0.00065927	0.0101475	0.0495488	0.290092	0.0450975	0.0975273	0.1222889	0.01726232	0.0423074	0.0910679	0.00679123	0.0483099	0.0483756	0.107936	0.0666868	0.00503224	0.187549	0.0417895	0.0562515	0.0233635	0.10175	0.0708357	0.101954	0.07026384	97.83677	0.323142	0.680661	1.07542	1.92077	0.17157	0.328502	0.00831512	0.074832	0.396754	0.0200266	0.08752616	0.8027753
1467	0	-68.10241	-86.38314	18.28072	44.48005	3.523691	0.000272757	0.229455	0.0801938	0.00714787	0.0886152	0.0913414	0.0103896	0.00379716	0.1742743	0.03670552	0.085027	0.033392	0.0802102	0.29668	0.0786657	0.0450302	0.018061	0.0105522	0.0414176	0.0105408	0.0995666	0.0288273	0.0204823	0.149436	0.00211112	0.0001920734	44.48005	0.426114	0.75694	1.08411	1.73283	0.0562959	0.49066	0.0454889	0.149904	0.239197	0.0184545	0.03689759	0.005205582
1468	0	-71.10808	-89.0233	17.91522	17.14901	7.8673	0.0137491	0.0202236	0.10169	0.0519623	0.0994678	0.012202	0.0993729	0.179932	0.1238441	0.1121816	0.0441712	0.0649407	0.0211455	0.106553	0.131978	0.0107764	0.00563475	0.0204083	0.400457	0.0342358	0.00756664	0.00993523	0.0281002	0.0902258	0.0238712	0.02433785	17.14901	0.590051	0.851024	1.07695	1.48198	0.0927269	0.340578	0.0213509	0.265037	0.249454	0.030854	0.1365195	0.1782738
1469	0	-73.14754	-86.18395	13.03641	60.14188	2.251733	0.158763	0.025671	0.164039	0.0238968	0.0153913	0.370987	0.267804	0.00746323	0.1977333	0.04759754	0.0257927	0.016459	0.174716	0.0262899	0.0611284	0.180088	0.0227938	0.00297607	0.0713122	0.329653	0.00331587	0.0161522	0.00775161	0.0570422	0.00452851	0.01993577	60.14188	0.32158	0.679365	1.07518	1.92388	0.0170139	0.453576	0.0201191	0.133331	0.309271	0.0666889	0.06753331	0.2951991
1470	0	-66.57022	-79.01472	12.4445	25.02034	1.886056	0.27131	0.0972878	0.108534	0.0454288	0.115874	0.631327	0.524586	0.121479	0.2514242	0.1215668	0.0660755	0.0457862	0.0640523	0.0144156	0.0526189	0.0299382	0.106431	0.00842144	0.127251	0.00676392	0.00977717	7.4335e-05	0.100771	0.365646	0.00197736	0.01294509	25.02034	0.279283	0.642323	1.06686	2.01154	0.0488801	0.544175	0.00102778	0.101967	0.273242	0.0307075	0.1345119	0.09623752
1471	0	-64.80202	-84.76744	19.96542	12.89234	1.220367	0.354675	0.0325109	0.160662	0.0907761	0.0278664	0.00853735	0.421798	0.13235	0.202612	0.0371107	0.0752578	0.0158191	0.222409	0.0857409	0.14086	0.00462921	0.00334507	4.12216e-05	0.0584915	0.00606257	0.162492	0.0218443	0.001446	0.128882	0.0726782	0.001569814	12.89234	0.178725	0.534264	1.0287	2.25831	0.0448967	0.565204	0.00651179	0.0652202	0.286898	0.0312693	0.03868051	0.04058411
1472	0	-68.54927	-87.3935	18.84423	24.118	1.512896	0.11252	0.474701	0.141664	0.0678152	0.151067	0.054653	0.0409144	0.192654	0.1091206	0.04047676	0.0575764	0.0258504	0.0830113	0.0134297	0.522958	0.0422447	0.0423929	0.00485596	0.0301314	0.0155628	0.0236918	0.0681138	0.00696078	0.0102376	0.0529823	0.02461068	24.118	0.227308	0.590689	1.05117	2.13083	0.00985586	0.583905	0.00401583	0.0890234	0.227048	0.0861521	0.06508745	0.3781172
1473	0	-59.8302	-84.99359	25.16339	43.47256	1.847927	0.000571457	0.0024935	0.0154411	0.0354335	0.112898	0.163518	0.00971185	0.128168	0.06189081	0.01606618	0.050949	0.133508	0.0511309	0.0780859	0.098268	0.0806341	0.0384187	0.041963	0.074603	0.0211441	0.0854367	0.00565068	0.00795225	0.0353319	0.196924	0.02791483	43.47256	0.27442	0.637803	1.06567	2.0221	0.0445708	0.353799	0.0244583	0.14176	0.334168	0.101244	0.04398101	0.6347018
1474	0	-63.4239	-83.10061	19.6767	135.1212	3.185927	0.0818465	0.0428038	0.019537	0.0555935	0.00443516	0.00396631	0.0829438	0.10079	0.07791769	0.02660055	0.10077	0.0871671	0.00442106	0.0446613	0.0126783	0.0873027	0.048157	0.0257209	0.120421	0.128155	0.0517873	0.101216	0.0206452	0.135243	0.0316536	0.009412161	135.1212	0.403153	0.741329	1.08329	1.77223	0.0348669	0.442123	0.0143988	0.0993889	0.361794	0.0474289	0.03601271	0.2613566
1475	0	-59.03977	-78.89682	19.85705	20.48137	1.743517	0.135055	0.045158	0.00464453	0.0322539	0.034373	0.410443	0.212694	0.0696732	0.09291166	0.0001287116	0.0859743	0.0889513	0.00810454	0.109955	0.0118499	0.0642395	0.0575235	0.0111188	0.0139761	0.0581873	0.0026903	0.0525822	0.015177	0.366233	0.0534374	0.09961812	20.48137	0.26061	0.624639	1.06201	2.05274	0.0185481	0.484698	0.00595529	0.0654741	0.371144	0.0541803	0.09974683	0.9987096
1476	0	-64.76673	-87.09481	22.32807	8.787769	1.652946	0.0350332	0.0499422	0.0740776	0.27866	0.259299	0.0333173	0.134394	0.223548	0.1244726	0.1253717	0.00531841	0.101071	0.0699454	0.133217	0.00924246	0.140822	0.0288417	0.106312	0.102547	0.0891188	0.0170382	0.0261118	0.0492246	0.116735	0.00445407	0.003770235	8.787769	0.248012	0.612181	1.05827	2.08154	0.0291654	0.519256	0.0204219	0.10347	0.254813	0.0728739	0.129142	0.0291945
1477	0	-64.99009	-81.33804	16.34795	143.6033	1.491872	0.00491351	0.0444254	0.0437947	0.113777	0.032891	0.140722	0.0246637	0.127531	0.07864258	-0.01202116	0.12379	0.0430983	0.0113875	0.189546	0.0477967	0.048431	0.0203511	0.00812661	0.0107649	0.0323096	0.00953739	0.0363064	0.00358122	0.37788	0.0370932	0.1005879	143.6033	0.224064	0.587198	1.04994	2.1388	0.107448	0.456163	0.00676291	0.173143	0.210501	0.0459816	0.08856678	1.13573
1478	0	-73.34458	-90.03591	16.69132	16.24131	0.3826182	0.00262401	0.0118378	0.00511862	0.206342	0.646867	0.00718504	0.0372662	0.742878	0.1969446	0.1425532	0.103406	0.131523	0.00263348	0.0105179	0.0635977	0.0280809	0.0134424	0.138121	0.0189147	0.0514991	0.0535831	0.00414591	0.0637393	0.104122	0.212674	0.01087619	16.24131	0.0142887	0.168657	0.711765	3.10529	0.0961489	0.407896	0.0329372	0.13003	0.293814	0.0391746	0.1534294	0.07088725
1479	0	-55.38949	-83.57743	28.18793	44.32478	1.379554	0.000521647	0.0333069	0.0428577	0.0917161	0.0337624	0.0227743	0.00302225	0.046611	0.02847745	-0.00584948	0.226921	0.0962253	0.0130217	0.0267128	0.0925702	0.0175353	0.0815766	0.109484	0.0210329	0.00137468	0.0145247	0.0077266	0.0295214	0.178556	0.0832166	0.07363851	44.32478	0.206102	0.567198	1.04249	2.18421	0.0193128	0.453219	0.0038935	0.097403	0.362811	0.0633611	0.06778903	1.086289
1480	0	-61.07869	-83.2881	22.20941	9.528039	1.701763	0.0927466	0.114635	1.49375e-06	0.133223	0.038169	0.161547	0.140536	0.045415	0.1642593	0.2307052	0.0446389	0.216908	0.0247167	0.022092	0.167556	0.037123	0.00620264	0.0531638	0.00272171	0.00490193	0.114525	0.0344623	0.00461163	0.263661	0.00271473	0.008757769	9.528039	0.254876	0.619024	1.06036	2.06574	0.0132833	0.478885	0.0208016	0.218974	0.23974	0.0283165	0.239463	0.03657253
1481	0	-59.93831	-80.47074	20.53243	55.32746	1.161613	0.1792	0.108286	0.0658021	0.0104717	0.011735	0.208591	0.0523531	0.0368553	0.1763269	0.01534988	0.161945	0.0137279	0.0185846	0.00121773	0.209223	0.0552278	0.0298295	0.0315681	0.00300236	0.00780452	0.0301327	0.0788476	0.00601953	0.345458	0.00741249	0.004690771	55.32746	0.168028	0.520467	1.02235	2.28915	0.0231459	0.28466	0.00167893	0.180471	0.42548	0.0845635	0.02004065	0.2340629
1482	0	-74.15436	-80.39953	6.24517	12.18309	1.976162	0.0366533	0.240111	0.898975	0.270356	0.317822	1.09697	1.08393	0.205441	0.5863249	0.137133	0.114905	0.0138568	0.126358	0.00622403	0.181085	0.0132701	0.0817543	0.00280252	0.0336037	0.126327	0.00244822	0.0336348	0.00126716	0.211808	0.0506556	0.008704312	12.18309	0.290412	0.652455	1.06938	1.98775	0.0270357	0.310415	0.0139005	0.11715	0.47742	0.0540791	0.1458373	0.0596851
1483	0	-60.12726	-80.26187	20.13461	24.78496	1.792286	0.0937625	0.0316013	0.0333599	0.0650952	0.126825	0.111228	0.428481	0.248526	0.122385	0.03856691	0.0277939	0.0614071	0.0477802	0.140503	0.13871	0.0326096	0.100125	0.000446345	0.034472	0.00793426	0.148999	0.0383318	0.0396913	0.160534	0.0206627	0.006233	24.78496	0.267153	0.630937	1.0638	2.03811	0.0412919	0.444349	0.00564728	0.0741919	0.381507	0.053013	0.04479991	0.1391298
1484	0	-74.02248	-88.1746	14.15211	10.91963	1.953731	0.107215	0.140912	0.0166927	0.110882	0.469302	0.838354	0.111865	0.566515	0.2178642	0.06894577	0.0512549	0.0382084	0.160462	0.16449	0.00538376	0.0344632	0.134842	0.0938367	0.0402963	0.00361213	0.0341277	0.0481856	0.0976759	0.0783469	0.0148141	0.03005142	10.91963	0.287688	0.650002	1.06879	1.99352	0.0486818	0.442992	0.00114742	0.181164	0.220826	0.105188	0.09899718	0.3035583
1485	0	-48.24106	-85.03422	36.79316	168.5632	1.905254	0.00104463	0.00807533	0.000303618	0.00779792	0.00229355	0.00635533	0.013017	0.0179424	0.00573614	0.005869107	0.054893	0.35986	0.0436744	0.118928	0.00761078	0.0596189	0.0170976	0.0498122	0.0373288	0.0095622	0.162098	0.0211494	0.0135172	0.0181071	0.0267433	0.01726555	168.5632	0.281696	0.644545	1.06743	2.00633	0.0292105	0.524923	0.000131503	0.0819926	0.327218	0.0365245	0.02313466	0.7463067
1486	0	-55.56348	-81.6497	26.08622	179.7927	2.142471	0.000834591	0.0226618	0.0216935	0.00839025	0.0290194	0.0153769	0.0489268	0.0448268	0.03574694	-0.003920574	0.0297741	0.0358917	0.0197427	0.00535505	0.089097	0.03701	0.0164981	0.00167784	0.180394	0.0615626	0.0292983	0.097814	0.0109973	0.249504	0.135384	0.01585584	179.7927	0.309708	0.669356	1.07318	1.94776	0.0123014	0.384894	0.00684215	0.135897	0.409369	0.0506957	0.01193527	1.328487
1487	0	-59.47412	-84.23251	24.75838	99.62358	1.365617	0.0350825	0.00775343	0.0231204	0.00287827	0.0426623	0.180545	0.018162	0.0391722	0.03435014	0.0003847068	0.166213	0.188412	0.106859	0.030291	0.0224757	0.0423873	0.00661978	0.00446289	0.121925	0.0457615	0.124753	0.0627773	0.000635213	0.0689683	0.00745958	0.02071182	99.62358	0.203797	0.564545	1.04145	2.19021	0.0290577	0.486454	0.0311603	0.071036	0.320108	0.0621839	0.02109653	0.9817644
1488	0	-62.99777	-84.23654	21.23877	57.30696	1.354059	0.00395093	0.056446	0.198194	0.0076817	0.0380018	0.0865927	0.180189	0.0245571	0.0907258	0.003101749	0.0850599	0.113496	0.0118217	0.0338358	0.0135975	0.0406137	0.0419183	0.0190085	0.160107	0.15169	0.0649627	0.127525	0.0224611	0.0866085	0.0272948	0.04816376	57.30696	0.201872	0.562313	1.04056	2.19525	0.0565443	0.345823	0.00272729	0.0769859	0.486114	0.0318057	0.05126551	0.9394964
1489	0	-70.73382	-81.65565	10.92182	26.00069	2.295956	0.0493561	0.85717	0.11021	0.119893	0.22996	0.000894239	0.298233	0.600161	0.1598857	0.02302152	0.0614367	0.0832474	0.0208713	0.101281	0.11131	0.0763383	0.0194099	0.00507583	0.24138	0.0420564	0.050865	0.00820566	0.00549207	0.071618	0.101412	0.0424136	26.00069	0.326217	0.683198	1.07589	1.91469	0.0284206	0.448704	0.00741205	0.140423	0.338051	0.0369896	0.06543512	0.6481779
1490	0	-52.21616	-82.47947	30.26331	72.32542	2.550175	0.00526211	0.00880527	0.0121608	0.00397738	0.0217268	0.0110736	0.117247	0.00156925	0.03359698	0.01694663	0.0264832	0.123173	0.0385395	0.133713	0.00551491	0.064556	0.0120664	0.0427002	0.0316564	0.0175408	0.174778	0.00359726	0.0031273	0.286079	0.0364754	0.00261793	72.32542	0.351163	0.703129	1.07918	1.86653	0.031451	0.413515	0.0250328	0.128563	0.323102	0.0783357	0.01956456	0.1338098
1491	0	-66.10661	-83.51541	17.4088	11.87642	1.185319	0.162632	0.240034	0.153983	0.140927	0.0481811	0.126817	0.179967	0.329389	0.1311302	0.2287659	0.141592	0.0144124	0.0110183	0.0406169	0.0406341	0.0303343	0.0809344	0.0328105	0.0927261	0.0277932	0.0346987	0.032078	0.0169252	0.384136	0.0192897	0.008706498	11.87642	0.172383	0.526153	1.02501	2.27646	0.0291606	0.507278	0.0095994	0.131181	0.266758	0.0560232	0.2374724	0.0366632
1492	0	-62.11143	-90.08365	27.97222	23.39123	4.295052	0.0205327	0.113856	0.0164799	0.00807966	0.00889177	0.0091354	0.0693526	0.0400765	0.04457849	0.05876651	0.153421	0.0509783	0.0511908	0.0233277	0.0672436	0.0613716	0.0141165	0.0773476	0.0303363	0.0295331	0.0531779	0.188954	0.0160757	0.136995	0.0459313	0.01067795	23.39123	0.469871	0.784832	1.08425	1.66105	0.0602232	0.317567	0.00682851	0.307683	0.274712	0.032987	0.06944446	0.1537625
1493	0	-51.83219	-79.3387	27.50651	94.28556	3.938858	0.000732788	0.00280367	0.00945983	0.0214885	0.0188946	0.00478741	0.0161289	0.0786138	0.03575999	0.0009605856	0.0331438	0.00372728	0.0212228	0.0810142	0.0342114	0.0212751	0.0736972	0.0124368	0.0346242	0.0448855	0.0543129	0.0950336	0.0213106	0.428854	0.0402502	0.03169753	94.28556	0.450972	0.773068	1.08441	1.69155	0.0298525	0.551839	0.00161601	0.111105	0.259394	0.0461939	0.03265811	0.9705866
1494	0	-64.45077	-91.85087	27.40009	14.26554	1.127696	0.0170573	0.0073202	0.00829359	0.070603	0.0597906	0.0448384	0.0927757	0.217632	0.05221864	0.1260294	0.15853	0.0121531	0.016619	0.0833972	0.0987099	0.0204547	0.0496916	0.222302	0.0313684	0.138294	0.00407125	0.0192895	0.0148288	0.10817	0.0221213	0.03330748	14.26554	0.161706	0.512035	1.01831	2.30795	0.185489	0.33522	0.0324473	0.164641	0.250914	0.0312889	0.1593368	0.2090382
1495	0	-49.54751	-82.77807	33.23056	83.27854	2.088517	0.000594891	0.0200635	0.00736151	0.0145432	0.00103092	0.0334095	0.0168382	0.00912361	0.007257609	0.007791957	0.0636726	0.0655101	0.0184456	0.108319	0.175842	0.0297692	0.00959237	0.076929	0.0178904	0.0191267	0.00433454	0.0697518	0.0453704	0.234547	0.0608997	0.01194301	83.27854	0.303617	0.664108	1.07205	1.96022	0.016571	0.478368	0.0141046	0.194784	0.258331	0.0378413	0.01973497	0.60517
1496	0	-66.3617	-89.47796	23.11626	146.4607	0.9644315	0.0224544	0.0677531	0.0193757	0.0992569	0.019206	0.0721935	0.0458788	0.03609	0.06390602	-0.007198482	0.0497264	0.0227269	0.0127491	0.0717024	0.0327448	0.0585699	0.0595971	0.083966	0.0107194	0.308533	0.0167468	0.00196141	0.114396	0.141434	0.014427	0.01761947	146.4607	0.129803	0.465793	0.993847	2.41056	0.054697	0.348156	0.00477623	0.236812	0.312456	0.0431028	0.01042099	1.690768
1497	0	-69.961	-82.48197	12.52097	12.3622	6.495622	0.0358674	0.108806	0.195384	0.242932	0.0662497	0.599746	0.23529	0.140398	0.1809103	0.07272565	0.266335	0.0459628	0.0528252	0.0729044	0.0165644	0.00316469	0.0050796	0.0198909	0.0514767	0.0367877	0.0424637	0.0930498	0.128065	0.0633835	0.102047	0.04661307	12.3622	0.554398	0.832799	1.08013	1.53268	0.0319989	0.402312	0.0160159	0.135671	0.351428	0.062575	0.1193387	0.3905947
