Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1890	1	-217.1245	-230.4134	13.28892	13.15887	1.570329	0.0840828	0.0724997	0.0737721	0.30927	0.0309468	0.133423	0.135052	0.0159514	0.0429857	0.200384	0.00952913	0.16205	0.0097407	0.108236	0.07866231	0.005897185	0.173198	0.0618516	0.0290278	0.0325204	0.0755096	0.00629274	0.0133135	0.065493	0.227723	0.0638625	0.0104657	0.0135812	0.0643473	0.0922666	0.0705472	0.1734905	13.15887	0.235985	0.599859	1.0543	2.10986	0.142859	0.140879	0.255057	0.0493619	0.296712	0.11513	0.1793877	0.967126
1891	1	-206.3796	-236.6227	30.24306	33.41326	0.8961712	0.030843	0.00373372	0.0029195	0.06134	0.0191782	0.0376544	0.0314958	0.0470036	0.0373427	0.0415557	0.0866425	0.0190046	0.0130769	0.00510119	0.02853064	0.05498409	0.0856262	0.0401565	0.0426982	0.0151655	0.200266	0.00485753	0.00162285	0.113767	0.034025	0.345151	0.0159254	0.0100353	0.0198102	0.00352737	0.0673663	0.0002005624	33.41326	0.1158	0.443154	0.980414	2.46063	0.252961	0.113566	0.183318	0.0879651	0.267292	0.0948979	0.05518466	0.003634387
1892	1	-218.4576	-238.9742	20.51662	22.90612	1.266095	0.0582438	0.00970462	0.0194711	0.0278288	0.0371116	0.132714	0.0268102	0.424823	0.0286466	0.00155856	0.0291519	0.197719	0.129315	0.00894002	0.06348078	0.06422022	0.010664	0.0683609	0.233048	0.102008	0.0595423	0.0259893	0.0305208	0.228378	0.0268459	0.0446633	0.00536912	0.0162726	0.0173187	0.00593811	0.125081	0.007267031	22.90612	0.186827	0.544349	1.03312	2.2357	0.128757	0.146908	0.25831	0.0852359	0.249394	0.131396	0.07148726	0.1016549
1893	1	-201.3656	-235.6241	34.25844	20.3288	0.5783806	0.00218672	0.0305984	0.0102444	0.00539597	0.0264326	0.0336137	0.0650336	0.0216204	0.0367216	0.0147402	0.0140244	0.0246786	0.00691122	0.0242043	0.04088754	0.07339085	0.0734061	0.0122658	0.0586575	0.0305068	0.0420173	0.0236871	0.0298705	0.058681	0.0343844	0.262904	0.00685896	0.00127401	0.146666	0.133944	0.0848768	0.004497349	20.3288	0.0486819	0.300039	0.869875	2.7814	0.163047	0.144974	0.259803	0.0523048	0.251094	0.128778	0.0778882	0.05774108
1894	1	-212.5453	-239.4822	26.93688	14.30523	0.9779586	0.0506763	0.0302264	0.028954	0.00397741	0.00637291	0.0320969	0.193347	0.0982845	0.0793261	0.0302524	0.0591598	0.0201668	0.174907	0.00408819	0.05897129	0.09143779	0.119982	0.136932	0.0193251	0.046414	0.21082	0.0051639	0.0447582	0.0179823	0.0468002	0.159291	0.00708401	0.0122695	0.0157319	0.0902563	0.0671891	0.0102087	14.30523	0.132535	0.470025	0.99625	2.40119	0.0620923	0.132488	0.296931	0.0528308	0.376007	0.0796513	0.1016465	0.1004334
1895	1	-211.3326	-233.3348	22.00218	26.89925	1.592863	0.0457462	0.121414	0.0749869	0.103673	0.0933732	0.018285	0.0114469	0.0334175	0.029366	0.0393852	0.0501946	0.0318313	0.0943802	0.120708	0.04513233	0.08724108	0.191208	0.0212342	0.0224907	0.063128	0.168082	0.0669851	0.00471993	0.0190883	0.145982	0.116006	0.0189407	0.00149304	0.0285332	0.0987324	0.0333765	0.02557497	26.89925	0.239318	0.603318	1.05544	2.10192	0.130528	0.178363	0.310525	0.0908911	0.196122	0.0935713	0.1128161	0.2266962
1896	1	-214.6456	-235.054	20.4084	31.1172	0.4877426	0.22235	0.0409651	0.0326805	0.14465	0.10724	0.00466843	0.0896609	0.0277524	0.159856	0.0634589	0.0258559	0.000348074	0.0760326	0.0167839	0.0647563	0.06739688	0.015002	0.000251217	0.179569	0.200532	0.0972951	0.0135335	0.0404057	0.00381625	0.0861091	0.180402	0.00534138	0.00683422	0.00211563	0.0707151	0.0980786	0.01495702	31.1172	0.031139	0.243839	0.811141	2.91388	0.138734	0.197809	0.23125	0.0609307	0.261356	0.10992	0.0823539	0.1816189
1897	1	-220.6321	-231.5559	10.92382	16.80727	0.6152384	0.0376208	0.0860113	0.614525	0.121865	0.110978	0.3767	0.314114	0.10284	0.0394983	0.0456453	0.0808107	0.17037	0.113083	0.011912	0.1505052	0.06234546	0.0209715	0.00447481	0.0792763	0.091118	0.057419	0.000667119	0.013067	0.0852851	0.0876139	0.244276	0.0122744	0.0405806	0.0432164	0.140152	0.0796079	0.005731983	16.80727	0.0562654	0.320637	0.888898	2.7342	0.141722	0.151727	0.236429	0.0555234	0.297266	0.117333	0.06807744	0.08419798
1898	1	-232.0218	-234.8036	2.781783	8.020507	0.5426756	0.0225331	0.539826	0.14562	0.720392	0.333183	0.113101	0.731221	0.0881063	0.0455698	0.463017	0.200444	0.0204093	0.23403	0.902714	0.3121528	0.1109264	0.0636335	0.0909979	0.296194	0.00267632	0.0635762	0.0301209	0.0371298	0.0466871	0.0804601	0.0694304	0.0134225	0.0174342	0.0271375	0.0572213	0.103878	0.03420646	8.020507	0.0415445	0.278866	0.848998	2.83059	0.137346	0.199608	0.263272	0.0483707	0.244479	0.106924	0.1451329	0.2356906
1899	1	-212.4056	-230.9929	18.58732	8.134148	0.9635097	0.0563019	0.0591816	0.120219	0.114437	0.341504	0.0198247	0.00652786	0.0582928	0.0139051	0.114952	0.0316816	0.193327	0.00402501	0.492684	0.09888674	0.123226	0.178854	0.0116983	0.0342248	0.00793353	0.23573	0.00722644	0.0469828	0.0359182	0.0829108	0.179426	0.00280492	0.00556151	0.0398212	0.0350961	0.0958117	0.0014582	8.134148	0.129617	0.465502	0.99368	2.4112	0.177495	0.137925	0.209829	0.0747927	0.264524	0.135434	0.1246842	0.01169515
1900	1	-196.8726	-234.5408	37.66827	67.69366	3.639827	0.0409277	0.0179134	0.0192061	0.00189448	0.0227238	0.00261307	0.0105897	0.0117026	0.0013974	0.0243632	0.00865088	0.00416051	0.00165982	0.020657	0.01373447	0.01697635	0.0472343	0.0710369	0.0793398	0.0947352	0.0540936	0.00283442	0.117362	0.00516491	0.210336	0.125877	0.00393034	0.0263171	0.0831753	0.00181464	0.0767493	0.004720926	67.69366	0.433411	0.761754	1.08426	1.72057	0.103077	0.250294	0.195457	0.0641026	0.22477	0.1623	0.02169728	0.2175815
1901	1	-205.394	-240.8383	35.44427	413.9384	1.560326	0.00104226	0.00907145	0.00996157	0.0253734	0.00653883	0.000419427	0.00244294	0.0132189	0.0163953	0.00933913	0.00172016	0.00290425	0.0162114	0.00252479	0.006825884	0.005076546	0.0856517	0.0860515	0.00440286	0.0166629	0.0760529	0.047968	0.0529361	0.0515023	0.134985	0.314335	0.0132651	0.0126916	0.0475187	0.00380937	0.0521664	0.001532403	413.9384	0.234493	0.598299	1.05378	2.11343	0.102549	0.224314	0.190986	0.0273291	0.292918	0.161903	0.006608949	0.2318678
1902	1	-238.4587	-245.7726	7.313984	31.10967	0.4966832	0.0540995	0.144093	0.10247	0.0519693	0.025975	0.203612	0.123743	0.0277793	0.00437684	0.500037	0.291342	0.253451	0.0820888	0.0739313	0.1489258	-0.003200561	0.0367837	0.299331	0.0293812	0.0479229	0.0423245	0.0678336	0.0156599	0.113285	0.0305488	0.0568196	0.0384229	0.050997	0.120384	0.04155	0.00875598	0.08317023	31.10967	0.0327747	0.249745	0.81784	2.89964	0.143672	0.159016	0.250109	0.0613142	0.233004	0.152885	0.07996967	1.040022
1903	1	-225.0729	-233.1069	8.034042	6.785996	1.222874	0.011694	0.131276	0.0409487	0.111941	0.403829	0.197803	1.3992	0.0213378	0.0242923	0.193048	0.230237	0.0860957	0.0989775	0.191785	0.1883412	0.3544221	0.0225725	0.0978347	0.00601809	0.0672915	0.14271	0.00846591	0.0967589	0.0348544	0.310538	0.0978328	0.00761637	0.0146578	0.0358788	0.0118898	0.0450809	0.01386123	6.785996	0.179174	0.534831	1.02895	2.25704	0.0828048	0.186165	0.325582	0.0694322	0.249681	0.0863348	0.3682834	0.0376374
1904	1	-213.0907	-232.1567	19.06593	35.59925	0.9148866	0.0803048	0.0314311	0.00211259	0.0315773	0.024063	0.00686549	0.00296521	0.139647	0.0392475	0.210764	0.0171149	0.0851357	0.00927348	0.0688337	0.07999942	0.05304467	0.151544	0.0493747	0.00820887	0.0864974	0.0364384	0.0247523	0.0792048	0.0171394	0.16338	0.0985456	0.0090986	0.0160329	0.0335406	0.138825	0.087417	0.02628812	35.59925	0.119674	0.449584	0.984329	2.44641	0.148235	0.159906	0.249589	0.0758624	0.270265	0.0961424	0.07933279	0.3313651
1905	1	-221.9998	-236.1536	14.15377	19.85149	0.4821712	0.0291643	0.422121	0.0144098	0.0807874	0.280903	0.0735828	0.243461	0.0450829	0.159568	0.139437	0.0780091	0.0938759	0.0291459	0.0516522	0.1339179	0.0688505	0.0184322	0.00836076	0.0400333	0.146422	0.0871078	0.00409536	0.016904	0.017677	0.124619	0.073147	0.00191005	0.0239088	0.0738711	0.228155	0.135357	0.001656306	19.85149	0.0301328	0.240117	0.806849	2.9229	0.153099	0.141008	0.211395	0.110672	0.31871	0.065115	0.07050681	0.02349144
1906	1	-225.7035	-237.1654	11.46181	6.326299	0.7023547	0.501011	0.0199142	0.121926	0.493437	0.246491	0.429744	0.0611948	0.603541	0.0597314	0.0728598	0.0845817	0.00209143	0.160509	0.150694	0.1620303	0.16179	0.062377	0.00287754	0.0560022	0.0319982	0.105018	0.00307926	0.0431498	0.0320119	0.256437	0.027045	0.00646171	0.041304	0.0382484	0.223556	0.0704339	0.009277145	6.326299	0.0746913	0.364639	0.925738	2.63493	0.205934	0.125762	0.237833	0.0482234	0.273508	0.10874	0.1710671	0.05423102
1907	1	-220.2686	-236.1468	15.87825	9.809969	0.9681784	0.0981791	0.137668	0.0465898	0.0786912	0.174131	0.0566163	0.265874	0.240075	0.102277	0.218334	0.122457	0.0819467	0.0381741	0.116902	0.1195207	0.04893805	0.00441435	0.153154	0.00094024	0.194467	0.0891593	0.0105945	0.00427582	0.0448377	0.0693157	0.265882	0.00177699	0.0108724	0.00209875	0.0869391	0.0612722	0.02068731	9.809969	0.130562	0.466974	0.99452	2.40794	0.0915235	0.150377	0.322172	0.0435157	0.237287	0.155125	0.06962536	0.2971232
1908	1	-220.4905	-232.9261	12.4356	5.991163	2.047616	0.0107448	0.624427	0.14467	0.0677441	0.0573029	0.278305	0.0332424	0.133266	0.00276461	0.139593	0.0676045	0.0149818	0.751828	0.00909338	0.1688654	0.100973	0.186996	0.0334247	0.0267491	0.022369	0.0391276	0.00588757	0.0161927	0.0770992	0.163979	0.163234	0.000630151	0.00947003	0.0823727	0.0991007	0.0733672	0.03457449	5.991163	0.298893	0.659983	1.07114	1.96999	0.151331	0.141722	0.284693	0.0509104	0.213674	0.157669	0.1355475	0.2550728
1909	1	-204.1927	-234.7312	30.53855	51.3889	2.853007	0.00830923	0.0202871	0.0216998	0.00189581	0.0079073	0.00777884	0.0105487	0.0473069	0.0589855	0.0290471	0.00371385	0.0185691	0.0135187	0.0170397	0.01843671	0.02394706	0.0559746	0.0591938	0.111913	0.130236	0.0178697	0.0025338	0.0486511	0.0439455	0.289342	0.0755507	0.00646834	0.0171665	0.00908727	0.0511402	0.0809272	0.03303608	51.3889	0.377561	0.72305	1.08169	1.8177	0.134598	0.144597	0.155232	0.0801704	0.367658	0.117745	0.05698315	0.5797518
1910	1	-222.3484	-235.98	13.63159	42.57041	0.5395849	0.194036	0.10186	0.00193711	0.0412941	0.00524582	0.232964	0.165053	0.0159561	0.0895543	0.00096639	0.0329945	0.10867	0.0139767	0.235014	0.1072274	0.03674969	0.0869872	0.0943777	0.0625427	0.0465068	0.0325034	0.0342876	0.0437044	0.0879553	0.0673367	0.307443	0.0158414	0.00927614	0.0107327	0.0892491	0.0112557	0.02648635	42.57041	0.0409387	0.276975	0.847064	2.83502	0.121076	0.126277	0.256584	0.102369	0.269159	0.124536	0.06323603	0.418849
1911	1	-200.0759	-230.5598	30.4839	50.48502	3.223976	0.00150614	0.00178622	0.0246965	0.00844904	0.0137051	0.0417166	0.0635187	0.0173029	0.00974723	0.0270052	0.0180437	0.0101241	0.0379822	0.00433729	0.02233675	0.01225801	0.0581022	0.0269405	0.104541	0.182748	0.0271025	0.00153642	0.0343875	0.0247165	0.179357	0.178909	0.00945768	0.00117384	0.0272292	0.0952028	0.0485954	0.01761094	50.48502	0.40588	0.743221	1.08342	1.76748	0.112354	0.230711	0.217102	0.0545417	0.283209	0.102083	0.02986894	0.589607
1912	1	-231.3563	-237.6235	6.267197	25.8745	0.9851177	0.122874	0.0286496	0.154211	0.20733	0.0844328	0.0744913	0.365761	0.0605552	0.0280759	0.467934	0.349623	0.132195	0.0048416	0.00987108	0.1241724	0.09010165	0.109351	0.000743876	0.230723	0.0226919	0.27972	0.00620966	0.011357	0.108555	0.0132775	0.00805382	0.00325476	0.0411388	0.000401034	0.109765	0.0547587	0.06496873	25.8745	0.133975	0.472232	0.99749	2.3963	0.20419	0.133663	0.2496	0.109146	0.240819	0.0625823	0.1550704	0.4189629
1913	1	-209.6111	-232.3457	22.7346	23.7174	0.8253834	0.11009	0.175147	0.150637	0.0251123	0.0275841	0.0678976	0.105548	0.0482394	0.0445902	0.0398943	0.0384499	0.0461864	0.0182724	0.0287397	0.06880736	0.03017671	0.030821	0.0711342	0.0186534	0.0805396	0.0392235	0.0100189	0.0160241	0.184245	0.0550307	0.133572	0.0113696	0.0381819	0.00633023	0.0767044	0.228152	0.007939792	23.7174	0.100947	0.417156	0.963747	2.51815	0.116243	0.147693	0.295408	0.0970699	0.256107	0.0874796	0.0381165	0.2083033
1914	1	-225.4643	-239.6194	14.15511	42.85478	0.3451317	0.149723	0.0270899	0.154277	0.10246	0.0590042	0.167391	0.199652	0.012593	0.0552834	0.178581	0.0675591	0.0220211	0.000408185	0.00379844	0.09559302	0.006436359	0.0525025	0.0866438	0.0551332	0.0381045	0.0714835	0.0107317	0.0768478	0.0636891	0.0215961	0.11882	0.0156035	0.0442535	0.0647367	0.109115	0.170739	0.01227998	42.85478	0.00965846	0.139765	0.664367	3.18621	0.209101	0.105607	0.208478	0.0566879	0.284274	0.135852	0.01871634	0.6561102
1915	1	-229.2285	-237.7686	8.540049	19.5056	1.053844	0.133714	0.0575607	0.0131065	0.0695769	0.141202	0.11667	0.224352	0.014611	0.310514	0.248909	0.356252	0.026814	0.202042	0.0330774	0.1925434	0.02742693	0.0979552	0.0742397	0.202537	0.0409449	0.15036	7.9463e-05	0.055858	0.0883664	0.00362816	0.00337895	0.00463746	0.00987279	0.197012	0.0267091	0.0444197	0.02431455	19.5056	0.14757	0.492358	1.00838	2.35169	0.175011	0.191206	0.247259	0.0845825	0.233833	0.0681077	0.05174148	0.4699237
1916	1	-208.4194	-234.6608	26.24144	35.62139	0.8223113	0.0220241	0.0833945	0.0392723	0.0473207	0.0210631	0.000911331	0.0215255	0.0271431	0.0253096	0.139754	0.0027395	0.0234281	0.0425711	0.104353	0.03470535	0.04677998	0.129113	0.0847301	0.0388681	0.144055	0.159715	0.0110601	0.0206199	0.0234217	0.085174	0.0813544	0.00237076	0.0239134	0.027732	0.105141	0.0627313	0.001330774	35.62139	0.100297	0.415964	0.96295	2.52079	0.183793	0.1548	0.207165	0.070737	0.27255	0.110955	0.04811075	0.02766063
1917	1	-206.5288	-234.4474	27.91857	30.80738	2.146732	0.0199333	0.0712345	0.0898418	0.108788	0.0241427	0.011303	0.0129604	0.0665669	0.0370931	0.0558399	0.00476698	0.0124559	0.00424678	0.0268485	0.03303768	0.02761345	0.0564155	0.0846007	0.0371692	0.028198	0.0353231	0.000123315	0.050666	0.0654692	0.0619226	0.262939	0.00999147	0.0897555	0.00310371	0.127953	0.0863698	0.0032203	30.80738	0.310183	0.669762	1.07326	1.94679	0.182127	0.154128	0.262883	0.0551354	0.237568	0.108159	0.03083375	0.1044407
1918	1	-227.8376	-239.4831	11.64552	8.788295	1.492055	0.559151	0.207571	0.00491753	0.110843	0.078163	0.0172641	0.629449	0.0300005	0.0907313	0.0797003	0.136847	0.221574	0.371172	0.00147398	0.1847844	0.06876077	0.00936467	0.0482598	0.106009	0.0219428	0.174713	0.000685351	0.127087	0.0490757	0.122252	0.0101068	0.00786929	0.00293746	0.148367	0.122058	0.0492706	0.02240602	8.788295	0.224093	0.587229	1.04995	2.13873	0.130687	0.134154	0.344546	0.0870336	0.247559	0.0560205	0.09116679	0.2457695
1919	1	-225.5883	-239.8331	14.24477	11.45276	0.8284105	0.107001	0.00300563	0.1974	0.00809734	0.202649	0.0306975	0.127857	0.205147	0.221963	0.305875	0.399792	0.0570045	0.0226943	0.159896	0.1588788	0.04870877	0.00215186	0.0535375	0.18155	0.154868	0.0124917	0.00924933	0.150809	0.0135825	0.0495087	0.116124	0.00245893	0.0152638	0.0711451	0.0326784	0.134581	0.04489149	11.45276	0.101588	0.418326	0.964526	2.51556	0.148097	0.294165	0.245575	0.063444	0.188061	0.0606587	0.09360026	0.4796086
1920	1	-210.547	-231.3241	20.77716	40.41003	1.054638	0.0918636	0.0406413	0.174601	0.0253011	0.0180301	0.00888906	0.0305991	0.0360423	0.0394606	0.0595786	0.0526511	0.269094	0.0338221	0.00735183	0.06845487	0.02895255	0.0906434	0.0133673	0.122265	0.00961453	0.129196	0.00490178	0.00661494	0.145674	0.127851	0.160141	0.00931958	0.00813179	0.0375467	0.0742115	0.0605201	0.02378508	40.41003	0.147725	0.49258	1.00849	2.3512	0.138427	0.145703	0.196649	0.0619007	0.359882	0.0974384	0.05273763	0.4510077
1921	1	-205.7446	-231.4257	25.68105	62.30515	1.605216	0.0538463	0.0165603	0.0145089	0.0823476	0.00339935	0.0117881	0.0203698	0.0412984	0.0224482	0.00269874	0.00971679	0.00273308	0.00364005	0.122508	0.03637786	0.0132343	0.0787769	0.0554986	0.0916361	0.0225401	0.132427	0.0444924	0.0650929	0.0257708	0.0978628	0.232334	0.00308322	0.00393338	0.0333881	0.0573763	0.0557869	0.02437872	62.30515	0.241128	0.605182	1.05605	2.09764	0.106413	0.204652	0.198887	0.0518054	0.323627	0.114616	0.03761302	0.6481458
1922	1	-210.0508	-234.1836	24.13278	16.70549	2.389112	0.0802172	0.0611394	0.028872	0.067355	0.190473	0.00395834	0.0394178	0.0648768	0.0271118	0.0362562	0.116345	0.145102	0.0258683	0.000319879	0.05442343	0.06893694	0.0871537	0.0575934	0.0372295	0.015393	0.0213017	0.00990862	0.0405577	0.192108	0.000845418	0.131426	0.00509704	0.0070852	0.00429785	0.158146	0.231855	0.01234542	16.70549	0.335685	0.690897	1.07725	1.89617	0.136284	0.134974	0.296914	0.0618462	0.277048	0.0929334	0.08128236	0.1518832
1923	1	-232.5334	-234.1471	1.613634	107.3867	0.3509126	0.220634	0.126882	0.745792	0.0408197	0.0605728	0.0351141	0.00279907	0.0223705	0.427566	0.00173861	0.115557	0.117187	0.19746	0.171372	0.121174	0.01403512	0.0633978	0.0182791	0.0248553	0.141076	0.166215	0.0309351	0.0369266	0.0494015	0.093028	0.104403	0.0199132	0.00216999	0.003673	0.197179	0.0485475	0.007383683	107.3867	0.0103157	0.144265	0.672192	3.17323	0.145949	0.190476	0.229454	0.0470897	0.252235	0.134797	0.0214188	0.3447291
1924	1	-225.8153	-233.3003	7.484929	3.428588	1.378677	0.235097	0.0423932	0.0732764	0.122953	0.766168	0.0257279	0.49723	0.0530926	0.155593	0.454004	0.0753884	0.259844	0.0306654	0.131606	0.2791284	0.4917086	0.116032	0.0649862	0.105739	0.0899586	0.0306184	0.00992571	0.0738306	0.0518133	0.0156034	0.0531901	0.0132993	0.0360401	0.000765402	0.27221	0.0659875	0.0468497	3.428588	0.205958	0.567032	1.04242	2.18459	0.142831	0.19268	0.243502	0.0908379	0.210706	0.119444	0.5385583	0.08699096
1925	1	-228.1617	-237.7605	9.598851	10.18383	0.5231268	0.597174	0.0771529	0.00920495	0.0130799	0.553956	0.133614	0.116695	0.147257	0.232228	0.356481	0.120693	0.0905164	0.152157	0.10791	0.178044	0.0505742	0.108989	0.00554482	0.0717138	0.0691461	0.0590361	0.011011	0.0333606	0.134879	0.046389	0.148418	0.00725572	0.0637806	0.00996963	0.0103949	0.220113	0.08937537	10.18383	0.0377501	0.266746	0.836393	2.85911	0.13354	0.271568	0.210879	0.0731743	0.243832	0.0670065	0.1399496	0.6386255
1926	1	-210.4577	-230.2957	19.83808	9.038976	0.8150746	0.0593316	0.000850525	0.0827768	0.0778456	0.0729837	0.0248043	0.323473	0.0709306	0.0640359	0.0741617	0.152834	0.0622393	0.0575647	0.24815	0.1089403	0.115547	0.0426321	0.0827368	0.102142	0.0713152	0.0629077	0.0165669	0.0152497	0.111569	0.115565	0.181742	0.00223363	0.00315983	0.0242708	0.121148	0.0467614	0.06819269	9.038976	0.0987622	0.413133	0.961046	2.52706	0.172874	0.218538	0.23101	0.040923	0.234931	0.101723	0.1837397	0.3711375
1927	1	-220.0121	-230.355	10.34292	9.546421	1.196853	0.0427021	0.42345	0.434651	0.0250786	0.600044	0.114507	0.261732	0.100659	0.148188	0.166545	0.287435	0.00396031	0.0364405	0.0972409	0.1511144	0.1167796	0.0494957	0.0628915	0.0427556	0.02826	0.111671	5.30041e-05	0.00736085	0.0297375	0.165647	0.0942236	0.00603915	0.0208151	0.150694	0.103909	0.126447	0.005002155	9.546421	0.174482	0.528861	1.02625	2.2704	0.145147	0.201689	0.192871	0.054765	0.330833	0.0746958	0.1217817	0.04107476
1928	1	-208.1482	-233.4969	25.34876	29.73286	1.490491	0.0105493	0.0325954	0.0510705	0.00687514	0.0242086	0.0695644	0.0951498	0.0310246	0.0516064	0.0143209	0.00534007	0.00566369	0.0615147	0.0116824	0.04294336	-0.04143202	0.0515396	0.0273065	0.0662261	0.0729823	0.0314628	0.0236162	0.0119175	0.0817587	0.0995374	0.0742705	3.59142e-05	0.0123014	0.0168976	0.216543	0.213605	0.08417965	29.73286	0.22385	0.586966	1.04986	2.13933	0.115364	0.171583	0.408321	0.0480808	0.191967	0.0646843	0.04274763	1.969224
1929	1	-206.2568	-227.809	21.55228	10.72478	4.726205	0.169819	0.143211	0.0861535	0.00447051	0.0524279	0.0145201	0.132981	0.0888751	0.139175	0.0103406	0.0348177	0.0106743	0.0120859	0.0406466	0.05492379	0.08055377	0.0607426	0.0409552	0.230041	0.0556875	0.0111482	0.000372203	0.0294384	0.0361607	0.0858862	0.0982726	0.0120443	0.0128431	0.0421695	0.192496	0.0917422	0.0514407	10.72478	0.490293	0.79709	1.08374	1.62887	0.148832	0.222537	0.23199	0.0489225	0.246934	0.100785	0.1319945	0.3897186
1930	1	-210.7117	-241.4846	30.77298	82.61525	1.018791	0.00753529	0.00980969	0.00236912	0.00261127	0.069464	0.00206601	0.0424189	0.0682434	0.00950203	0.0084972	0.00106295	0.00847112	0.00391341	0.0273912	0.0196079	0.006705619	0.214437	0.0243779	0.0387301	0.0400824	0.0617057	0.00635463	0.126679	0.00134273	0.0923211	0.106096	0.00197317	0.0132629	0.0359778	0.119641	0.117019	0.009446512	82.61525	0.140688	0.482328	1.00305	2.37394	0.220783	0.211855	0.140785	0.0334911	0.286865	0.106221	0.01615213	0.5848462
1931	1	-238.6647	-237.6873	-0.9774163	6.258719	0.4629962	0.105795	0.909926	0.202759	1.56273	0.0447429	0.718995	0.697924	0.304167	0.338375	0.820878	0.0244732	0.0937957	0.0817342	0.0310077	0.3492331	0.263974	0.130365	0.0390949	0.0258132	0.014806	0.0450305	0.0337557	0.0217556	0.201942	0.18294	0.0573688	0.00956015	0.0281284	0.0126141	0.0250344	0.171791	0.04293522	6.258719	0.0267518	0.227074	0.791357	2.95482	0.209234	0.17625	0.176462	0.100651	0.230916	0.106488	0.3069093	0.1398955
1932	1	-227.728	-238.9684	11.24036	61.75996	0.333033	0.104238	0.0838723	0.145585	0.0104295	0.0724045	0.147734	0.273985	0.0779437	0.0394197	0.121508	0.0683705	0.000759944	0.102919	0.0148431	0.07291114	0.01017958	0.00818775	0.138318	0.161869	0.0426884	0.0598214	0.0230427	0.050269	0.14657	0.0387208	0.0391831	0.00784665	0.0284639	0.0271962	0.0586643	0.169159	0.006842809	61.75996	0.00835347	0.130318	0.647327	3.214	0.139196	0.244495	0.235574	0.0610938	0.205884	0.113757	0.01702239	0.4019887
1933	1	-226.6467	-237.9499	11.3032	32.51554	0.5048955	0.0412599	0.0668889	0.0366746	0.000700848	0.569645	0.118604	0.297589	0.0518985	0.0307797	0.116848	0.00470161	0.111859	0.278138	0.149917	0.1230313	0.01696276	0.060386	0.0568128	0.138216	0.146804	0.075224	0.0175084	0.0997545	0.026939	0.0634602	0.124298	0.0274932	0.00938407	0.033826	0.027092	0.0928018	0.04458942	32.51554	0.0342987	0.2551	0.823798	2.8868	0.204661	0.18008	0.190729	0.0732755	0.190055	0.161199	0.06155218	0.7244166
1934	1	-216.2156	-236.5489	20.33336	14.04388	2.780652	0.0711233	0.103418	0.142135	0.0481943	0.130991	0.0727905	0.0248426	0.143728	0.0251132	0.0407133	0.150783	0.0254605	0.0200547	0.0192278	0.0829856	0.04299885	0.106068	0.00527763	0.042668	0.0762917	0.160629	0.00970301	0.0636411	0.0997607	0.0682974	0.0205754	0.005526	0.0141144	0.021006	0.266813	0.0396296	0.007143763	14.04388	0.371547	0.718612	1.0812	1.82865	0.160874	0.147897	0.288882	0.0827468	0.263626	0.0559742	0.05014261	0.1424689
1935	1	-224.3244	-240.4422	16.11781	100.6994	0.354033	0.0096907	0.0280258	0.125836	0.13089	0.0845671	0.0334695	0.106355	0.0587368	0.00890747	0.0118091	0.117767	0.0538898	0.0360925	0.0139597	0.09013583	0.00952417	0.107507	0.0736399	0.0400029	0.0399298	0.124694	0.0935029	0.0320323	0.0201535	0.130881	0.167656	0.0452263	0.0716371	0.0193757	0.0280533	0.005708	0.006739514	100.6994	0.0106793	0.146688	0.676333	3.1663	0.202597	0.137852	0.169236	0.094908	0.259372	0.136035	0.01626368	0.4143904
1936	1	-216.5386	-236.7601	20.2215	28.45723	0.2841559	0.244442	0.0216871	0.00733506	0.000426305	0.0498451	0.0901169	0.074415	0.183646	0.0173164	0.0167643	0.00212769	0.0773089	0.0520526	0.0162293	0.04949486	0.003561434	0.140651	0.0858527	3.63861e-05	0.0473107	0.0461036	0.00217421	0.0118542	0.151601	0.139907	0.183124	0.00169841	0.0141047	0.0528263	0.070479	0.0522772	0.0337245	28.45723	0.00409828	0.0922409	0.56821	3.33545	0.114671	0.189029	0.294012	0.0761323	0.221728	0.104427	0.03728593	0.9044832
1937	1	-223.1132	-229.0043	5.891095	10.36883	1.406524	0.346048	0.636207	0.0282566	0.00629565	0.118639	0.0532225	0.300519	0.272519	0.0787528	0.628729	0.286189	0.0967898	0.0379998	0.0442977	0.1685345	0.02166209	0.0103744	0.00751091	0.0760096	0.0442839	0.12854	0.000781519	0.00232111	0.0154454	0.472812	0.117047	0.00364301	0.00402358	0.0186608	0.00144773	0.0970987	0.06254453	10.36883	0.210514	0.57222	1.04443	2.17284	0.161176	0.155449	0.212523	0.036136	0.314013	0.120703	0.08420662	0.7427507
