Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
513	0	-231.6763	-217.6688	-14.00749	139.2871	2.99759	0.009881678	0.001303663	0.0013597	0.00586469	0.0929867	0.221312	0.00831406	0.000746084	0.0947155	0.00489556	0.25735	0.0360758	0.121413	0.000496142	0.122484	0.0176364	0.0143502	0.03110866	139.2871	0.389075	0.731394	1.0825	1.79703	0.131919	0.173919	0.194751	0.0504012	0.322397	0.126613	0.03241232	0.9597788
514	0	-227.7728	-218.9588	-8.813995	59.07843	2.866075	0.02498479	0.01520004	0.00932481	0.0756322	0.0215509	0.103809	0.0506974	0.000699931	0.0390748	0.0038158	0.315227	0.0471817	0.188077	0.0012516	0.0924824	0.0445699	0.00660515	0.02222961	59.07843	0.378628	0.723833	1.08177	1.81577	0.107337	0.22665	0.247617	0.0338086	0.271566	0.113021	0.03742964	0.5939038
515	0	-236.2422	-220.2022	-16.03994	156.5407	3.359649	0.0102272	0.009668116	0.0327463	0.136917	0.0532005	0.31409	0.0170746	0.00479142	0.0306131	0.00678096	0.180208	0.000490068	0.146587	0.00602416	0.0391484	0.0221924	0.00913681	0.03288281	156.5407	0.415304	0.749679	1.0838	1.75122	0.0898216	0.257072	0.149286	0.156881	0.240316	0.106623	0.04255092	0.7727872
516	0	-228.6346	-216.6238	-12.01071	125.9064	1.985382	0.01245425	0.01087996	0.00755959	0.0270522	0.0281861	0.216176	0.0326174	0.00385747	0.0288074	0.00589284	0.200955	0.0996227	0.169102	0.0013041	0.100701	0.0752295	0.00293664	0.006585441	125.9064	0.291524	0.65345	1.06962	1.98541	0.124649	0.165922	0.246235	0.0812934	0.289726	0.0921741	0.0174654	0.3770563
517	0	-225.9403	-214.6769	-11.2634	50.69997	5.311919	0.02569076	0.02849792	0.00772054	0.146108	0.0531475	0.107444	0.000319759	0.00467327	0.0378757	0.000313765	0.109423	0.20553	0.223499	0.00478249	0.0126985	0.0799089	0.00655573	0.02589521	50.69997	0.514538	0.81107	1.08272	1.59167	0.145086	0.226006	0.188343	0.0809354	0.26308	0.0965502	0.05439313	0.476075
518	0	-227.4073	-224.9448	-2.462494	14.27816	4.359077	0.08181417	0.09621503	0.0035996	0.114543	0.0192015	0.284513	0.0081151	0.000315293	0.0134009	0.00555673	0.181313	0.0537808	0.0842484	0.040226	0.137918	0.0285975	0.0246712	0.0658302	14.27816	0.473062	0.786778	1.08419	1.65597	0.140082	0.12444	0.191673	0.0636236	0.30334	0.176842	0.1620452	0.4062459
519	0	-236.6634	-226.4172	-10.24625	76.18387	2.47628	0.00980146	0.03047435	0.0274301	0.138508	0.126744	0.184497	0.0620298	0.00704385	0.0316899	0.00216711	0.126161	0.0255846	0.105882	0.0136763	0.0655323	0.0599953	0.0230582	0.002856047	76.18387	0.344196	0.697676	1.07835	1.87977	0.117026	0.23459	0.210392	0.0425145	0.273384	0.122093	0.03333039	0.08568898
520	0	-219.3185	-218.1739	-1.144622	8.916894	4.896127	0.1452548	0.09724553	0.00295413	0.147215	0.115863	0.107494	0.00124832	0.0198066	0.0120134	0.00411619	0.17933	0.096176	0.18034	0.0153203	0.0579423	0.00491164	0.0552691	0.02368186	8.916894	0.497705	0.801428	1.08348	1.61739	0.135498	0.234251	0.190913	0.0586392	0.288589	0.0921108	0.1209274	0.1958354
521	0	-224.3088	-220.282	-4.026792	19.43407	2.521014	0.03946809	0.007417018	0.00405968	0.0551456	0.0233769	0.244981	0.0282792	0.00639532	0.0762993	0.00806837	0.19438	0.00675322	0.169702	0.00742181	0.138255	0.0253132	0.011569	0.02974371	19.43407	0.34844	0.701008	1.07886	1.87169	0.0708364	0.188474	0.231066	0.0562634	0.300096	0.153264	0.03716073	0.8004071
522	0	-224.3712	-220.9151	-3.456141	17.71063	1.504863	0.2380536	0.05349922	0.010219	0.141285	0.00332823	0.226106	0.000419975	0.00412826	0.0349226	0.00912159	0.237815	0.0692919	0.244566	0.000839682	0.000161909	0.0141568	0.00363896	0.0551344	17.71063	0.226073	0.589364	1.05071	2.13386	0.121619	0.159618	0.283687	0.0858973	0.230247	0.118932	0.1086336	0.5075261
523	0	-221.6113	-219.0197	-2.591567	11.22482	2.144772	0.3218961	0.1342597	0.00277855	0.111217	0.0580541	0.0522519	0.00223643	0.00782751	0.0122807	0.00298458	0.192203	0.0930703	0.412773	0.00586215	0.0340085	0.0093619	0.00309064	0.04822172	11.22482	0.309965	0.669575	1.07322	1.94724	0.119862	0.181563	0.216865	0.0531154	0.351901	0.0766941	0.1824814	0.2642555
524	0	-222.4028	-217.0877	-5.315101	14.1102	5.017402	0.1154379	0.01556874	0.00290317	0.168803	0.013792	0.142466	0.00848075	0.017028	0.038843	0.0045358	0.18875	0.11895	0.124397	0.000177516	0.09215	0.0709597	0.00776482	0.07728243	14.1102	0.502799	0.804376	1.08327	1.60955	0.155008	0.147332	0.211389	0.059557	0.356065	0.0706492	0.09285117	0.8323258
525	0	-220.2175	-216.6353	-3.58219	16.33078	4.338534	0.1091157	0.1042498	0.00438625	0.250778	0.151523	0.260638	0.0248394	0.00187054	0.0235946	0.00557976	0.0838116	0.0564818	0.0777993	0.0222602	0.0130614	0.018963	0.00441313	0.02358611	16.33078	0.472045	0.786158	1.08421	1.65758	0.16931	0.192893	0.172076	0.0487419	0.305055	0.111924	0.1278359	0.184503
526	0	-225.2327	-220.2213	-5.011457	40.72143	1.619158	0.06628426	0.03889141	0.00119373	0.0117935	0.00529915	0.317217	0.0158187	0.00143351	0.0459259	0.00143874	0.114256	0.124013	0.245585	0.0144389	0.0379444	0.0628272	0.000815523	0.002592651	40.72143	0.243157	0.607259	1.05672	2.09287	0.156458	0.193668	0.254405	0.10491	0.210408	0.0801522	0.04148407	0.06249752
527	0	-238.3292	-224.8574	-13.47181	98.34888	3.787416	0.01288346	0.004748945	0.00865894	0.0285967	0.0250554	0.141915	0.0122587	0.00706256	0.0284175	0.00450349	0.392904	0.0309324	0.146236	2.20063e-05	0.0920977	0.0422679	0.0390723	0.0225852	98.34888	0.442289	0.767521	1.08437	1.70582	0.161332	0.249122	0.250288	0.0841262	0.173298	0.0818343	0.02733415	0.8262633
528	0	-231.479	-220.1924	-11.28669	62.15832	5.381308	0.02093724	0.01259912	0.011175	0.0871926	0.136167	0.135412	0.0167895	0.00360031	0.030874	0.0145261	0.117156	0.119023	0.111941	0.0073433	0.146407	0.0319404	0.0304532	0.003973542	62.15832	0.517183	0.812558	1.08258	1.58768	0.126537	0.217914	0.233314	0.0623287	0.226656	0.13325	0.01657266	0.2397649
529	0	-231.0179	-229.5976	-1.420219	13.76393	1.936301	0.1188992	0.1028272	0.00483309	0.2266	0.201275	0.174675	0.0753735	0.0106695	0.0473074	0.00361388	0.0834511	0.0180899	0.0942137	0.00611983	0.0418034	0.00776756	0.00420712	0.04345164	13.76393	0.28555	0.648064	1.06831	1.99807	0.0978148	0.220112	0.250007	0.0962174	0.242547	0.0933013	0.1462788	0.2970467
530	0	-228.4965	-223.2937	-5.202817	17.90577	2.961821	0.08981709	0.03872283	0.0256777	0.188077	0.0725181	0.317817	0.0266542	0.00117873	0.0401594	0.00558141	0.0554451	0.0314178	0.110725	0.00341208	0.0585087	0.0618358	0.000991985	0.06702752	17.90577	0.386287	0.729392	1.08232	1.802	0.119596	0.153078	0.292159	0.0668801	0.231366	0.136922	0.1057504	0.6338278
531	0	-218.9333	-218.1342	-0.7990907	9.734662	3.965424	0.1565107	0.08846695	0.00140604	0.10337	0.00333909	0.0378102	0.00216797	0.00704625	0.0497374	0.0143647	0.35251	0.117072	0.137242	0.00818605	0.13722	0.0240307	0.00449719	0.002259318	9.734662	0.452453	0.774005	1.08441	1.68914	0.154772	0.137763	0.181047	0.0691266	0.340892	0.1164	0.09072627	0.02490258
532	0	-217.8851	-217.2904	-0.5946901	9.99658	4.226713	0.1212248	0.1723973	0.000112837	0.0469883	0.0149436	0.141711	0.00847806	0.00251978	0.0302758	0.000925256	0.10388	0.158221	0.159198	0.00360801	0.284121	0.029993	0.0150245	0.00114356	9.99658	0.466399	0.782701	1.0843	1.6666	0.1495	0.136835	0.231816	0.0587069	0.306461	0.116681	0.1735408	0.006589571
533	0	-219.7137	-218.5202	-1.193533	11.62293	3.750973	0.1001836	0.1402406	0.00445123	0.143622	0.042769	0.303227	0.0243035	0.00828923	0.040359	0.00255302	0.101342	0.0129214	0.138915	0.00303494	0.108523	0.0535886	0.0121016	0.03001096	11.62293	0.440136	0.766132	1.08435	1.70938	0.182689	0.165935	0.245627	0.090767	0.196971	0.11801	0.1702516	0.1762742
534	0	-218.9136	-217.3283	-1.58533	15.36277	1.794292	0.1118909	0.04605315	0.00109892	0.0795501	0.0243463	0.244433	0.0420053	3.537e-05	0.0918124	0.0025228	0.246735	0.0873018	0.0911929	0.00941701	0.0414181	0.0228007	0.0153308	0.03540893	15.36277	0.267418	0.63119	1.06387	2.03752	0.107313	0.234945	0.246857	0.0405628	0.232873	0.137449	0.08146208	0.4346676
535	0	-229.0803	-223.6609	-5.419318	21.7223	3.923805	0.06894456	0.09940506	0.00550254	0.0441403	0.0382411	0.163839	0.0639971	0.00542805	0.0511958	0.0162533	0.200913	0.0410059	0.223628	0.012055	0.120587	0.0021479	0.0110665	0.0593914	21.7223	0.450127	0.772532	1.08441	1.69294	0.129123	0.228592	0.190478	0.082792	0.273535	0.0954797	0.1587965	0.3740096
536	0	-221.6552	-220.6572	-0.9979967	12.91721	2.316849	0.1375535	0.04819986	0.0041416	0.256747	0.116875	0.161299	0.0258197	0.00159107	0.00480092	0.00669983	0.15546	0.10983	0.14513	0.00503965	0.00359659	0.00122674	0.00174202	0.002049019	12.91721	0.328375	0.684967	1.07622	1.91044	0.136364	0.218941	0.178941	0.0284621	0.311847	0.125446	0.05024888	0.0407774
537	0	-219.3055	-218.0738	-1.231719	12.03018	2.094904	0.1174101	0.1106514	0.00327028	0.00888401	0.0908486	0.181699	0.0165989	0.0043912	0.00335474	0.00413821	0.247911	0.031128	0.287791	0.00509896	0.0768418	0.0229531	0.0150909	0.07651823	12.03018	0.304346	0.66474	1.07219	1.95872	0.118372	0.216542	0.190192	0.0753653	0.243254	0.156275	0.1871696	0.4088176
538	0	-237.9508	-220.6704	-17.28039	276.7435	3.571925	0.007573586	0.00591521	0.051707	0.133703	0.106383	0.0880789	0.00466203	0.0100464	0.00744535	0.00590089	0.360509	0.0410516	0.0732161	0.0155469	0.00218145	0.0962689	0.00329892	0.01181494	276.7435	0.429179	0.758971	1.08418	1.72767	0.139373	0.17689	0.233014	0.0643219	0.281718	0.104684	0.01773015	0.6663756
539	0	-222.9619	-223.8447	0.8828079	12.67395	2.292457	0.08770892	0.06392589	0.019812	0.0219824	0.0564782	0.304369	0.0266318	0.0286471	0.0679505	0.00244989	0.0916622	0.0577786	0.121124	0.00185477	0.0687439	0.0886458	0.0418701	0.0006157134	12.67395	0.325853	0.682899	1.07584	1.91541	0.148783	0.214463	0.185275	0.0785376	0.281111	0.0918298	0.0645416	0.009539792
540	0	-235.4374	-221.827	-13.61044	186.0295	1.463888	0.01229966	0.00386956	0.0183001	0.0257435	0.0213092	0.296923	0.0238941	0.00361574	0.04174	0.00432813	0.250453	0.0332741	0.154009	0.00833668	0.0689162	0.0416619	0.00749519	0.01068666	186.0295	0.21969	0.582433	1.04823	2.14965	0.173969	0.132866	0.281095	0.0624535	0.265206	0.0844093	0.01455622	0.7341645
541	0	-222.2982	-221.3743	-0.923842	17.16707	1.487308	0.09360177	0.06992786	0.0127104	0.0506941	0.0857455	0.257901	0.0543512	0.00190833	0.0200403	0.00152251	0.0934891	0.0416445	0.226297	0.0165449	0.0775257	0.0443429	0.0152827	0.03398227	17.16707	0.223355	0.58643	1.04967	2.14055	0.11311	0.277105	0.154249	0.0759383	0.262982	0.116616	0.1039101	0.3270352
542	0	-235.8818	-226.4789	-9.402935	88.5901	1.527555	0.02718515	0.01400006	0.0106537	0.175543	0.173581	0.00724355	0.0256878	0.000925399	0.0619476	0.000625045	0.128713	0.0287092	0.260217	0.00445547	0.0641561	0.0507127	0.00682894	0.02325336	88.5901	0.229548	0.59308	1.052	2.12537	0.119696	0.137368	0.208169	0.105095	0.241175	0.188497	0.03725342	0.6241941
543	0	-224.5077	-217.8948	-6.612896	22.74057	4.617184	0.08136315	0.006200537	0.00754248	0.221089	0.0550462	0.0931068	0.00142523	0.0115443	0.0205298	0.00661335	0.116238	0.126736	0.214841	0.0149916	0.103886	0.00255414	0.00385535	0.04721307	22.74057	0.485357	0.794169	1.0839	1.63658	0.178811	0.201936	0.236107	0.0458698	0.261874	0.075402	0.05341361	0.8839147
544	0	-225.1679	-221.655	-3.512883	14.236	2.955859	0.1050352	0.1145654	0.0147849	0.00122195	0.381678	0.152907	0.0577342	0.00827911	0.00723808	0.0046143	0.103045	0.0254598	0.121412	0.00225048	0.0941693	0.0213712	0.0038345	0.0610428	14.236	0.385818	0.729054	1.08229	1.80284	0.124536	0.168623	0.266384	0.0916474	0.228321	0.120488	0.1756082	0.3476079
545	0	-222.0254	-220.7178	-1.307677	17.86638	1.783802	0.075639	0.06131407	0.00892171	0.144479	0.281567	0.156743	0.01314	0.00131823	0.0562255	0.00101522	0.141143	0.00257857	0.0569393	0.00885977	0.0472432	0.0767419	0.00308501	0.009765119	17.86638	0.266027	0.629861	1.0635	2.04061	0.131505	0.204719	0.166338	0.0675109	0.292664	0.137263	0.07107919	0.1373837
546	0	-227.5955	-226.2902	-1.305337	21.54454	3.043249	0.06105429	0.07924076	0.027794	0.110433	0.0438659	0.155345	0.0122051	0.00133725	0.0294754	0.00848817	0.13525	0.167308	0.118753	0.0107793	0.106675	0.0622839	0.0100067	0.005870257	21.54454	0.39258	0.733895	1.08272	1.7908	0.128589	0.405562	0.148673	0.0256776	0.200639	0.0908584	0.08511102	0.06897177
547	0	-231.3417	-227.8868	-3.454905	17.23514	3.460078	0.1108294	0.06637466	0.00789481	0.028555	0.0145135	0.247207	0.00535902	0.00281683	0.0121636	0.00793453	0.045771	0.0119559	0.439336	0.00694397	0.124017	0.0394888	0.00604377	0.02624375	17.23514	0.421995	0.754191	1.08401	1.73981	0.137458	0.252355	0.107194	0.0881075	0.330566	0.0843204	0.09261841	0.2833535
548	0	-224.8156	-219.541	-5.274628	24.65309	3.112297	0.07495169	0.08585064	0.00309403	0.0095603	0.176462	0.280773	0.00149166	0.013471	0.0321981	0.00606059	0.0807281	0.0963462	0.20669	0.0137082	0.0596245	0.00469541	0.0150963	0.01418616	24.65309	0.397767	0.737562	1.08302	1.78165	0.163936	0.203211	0.156509	0.0513388	0.250995	0.17401	0.1000368	0.1418094
549	0	-226.4261	-220.742	-5.684034	19.76134	3.15316	0.05458258	-0.004445286	0.00896244	0.0772223	0.0338365	0.335415	0.0171345	0.000472774	0.0646131	0.000646989	0.239749	0.0295117	0.0910994	0.0144282	0.0278333	0.0156599	0.0434147	0.05301761	19.76134	0.400774	0.73967	1.08317	1.77638	0.149999	0.228025	0.191109	0.0420231	0.263251	0.125593	0.04857232	1.091519
550	0	-230.9412	-224.5536	-6.387599	50.3685	1.08869	0.05305744	0.01245594	0.0102617	0.106733	0.055956	0.265125	0.000298136	0.00353039	0.00235967	0.00732923	0.155536	0.0190361	0.301288	0.0286377	0.0164119	0.0261921	0.00130636	0.02866629	50.3685	0.154303	0.501878	1.01327	2.33055	0.206328	0.27934	0.168614	0.044643	0.179731	0.121345	0.04112223	0.6970996
551	0	-230.9959	-217.8322	-13.16372	42.32076	7.689611	0.03832486	0.02451428	0.0188406	0.229744	0.0167008	0.316475	0.00902426	0.000881589	0.0202501	0.00566693	0.1246	0.0613109	0.13858	0.00471029	0.0247333	0.0106499	0.0178329	0.02356528	42.32076	0.585919	0.848968	1.07735	1.48776	0.124368	0.191589	0.285394	0.071648	0.251302	0.0756991	0.04807956	0.4901309
552	0	-227.5938	-222.4094	-5.184409	18.16167	5.975902	0.07060379	0.08631588	0.00448008	0.0232163	0.145437	0.325367	0.0654556	0.00364208	0.0855308	0.00595563	0.0522269	0.00745106	0.180846	0.0102856	0.0407323	0.0227183	0.026656	0.0003172877	18.16167	0.538171	0.824133	1.08131	1.55638	0.147045	0.17668	0.219919	0.0871913	0.285921	0.0832439	0.08663317	0.003662428
553	0	-225.9735	-217.1713	-8.802195	35.28196	4.612617	0.04317689	0.01627288	0.00376602	0.124743	0.0363754	0.153787	0.00184751	0.0108587	0.0638528	0.000582238	0.193169	0.0962913	0.0987137	0.00213734	0.159906	0.0439567	0.0100124	0.05052504	35.28196	0.485147	0.794044	1.0839	1.63691	0.180308	0.183138	0.190789	0.0453682	0.271412	0.128985	0.06679792	0.7563864
554	0	-234.2034	-226.8889	-7.314477	16.59192	6.262106	0.06267767	0.1784177	0.00634454	0.158093	0.196516	0.145088	0.00307456	0.0193114	0.0111829	0.00191356	0.0592179	0.196699	0.107214	0.018927	0.0601624	0.0117412	0.00451545	0.0147444	16.59192	0.547326	0.829052	1.08066	1.54296	0.201925	0.287862	0.10345	0.0366227	0.242367	0.127773	0.1931621	0.07633172
555	0	-234.9362	-219.961	-14.97521	197.9016	2.910514	0.016387	0.004389588	0.00043875	0.530551	0.0393318	0.126675	0.00815383	0.00557901	0.00496493	0.00649892	0.163823	0.048358	0.0154856	0.00986035	0.00993341	0.0284601	0.00188677	0.0009294208	197.9016	0.382218	0.72645	1.08204	1.80929	0.162305	0.224047	0.130382	0.0659098	0.295513	0.121842	0.005319009	0.1747357
556	0	-225.7744	-216.4016	-9.372823	33.27104	3.455415	0.07862452	0.1225584	0.00623108	0.13018	0.0300475	0.135705	0.0215975	0.00353768	0.0599719	0.00190169	0.167829	0.0454197	0.262942	0.0054965	0.103959	0.0190531	0.00612866	0.004531267	33.27104	0.421689	0.753986	1.084	1.74033	0.131428	0.169292	0.253104	0.0513873	0.30034	0.094448	0.1270897	0.03565409
557	0	-223.4633	-218.7124	-4.750925	36.20006	1.894092	0.05040295	0.05337474	0.000143215	0.104489	0.049545	0.240227	0.0143005	0.0121942	0.0866504	0.00912398	0.14885	0.0633362	0.165392	0.000988303	0.0853727	0.0137336	0.00565413	0.03289721	36.20006	0.280296	0.643257	1.0671	2.00935	0.167989	0.157772	0.23497	0.0524786	0.263823	0.122968	0.08627194	0.3813199
558	0	-236.893	-231.2545	-5.638479	57.30384	2.413611	0.03972131	0.03434183	0.0325253	0.074478	0.0284824	0.171951	0.0109119	0.0539628	0.0500276	0.0108156	0.14899	0.057009	0.131212	0.0135377	0.152015	0.0402681	0.0238136	0.01023493	57.30384	0.33811	0.692842	1.07758	1.89147	0.253681	0.203335	0.172223	0.0534979	0.250634	0.066629	0.04457676	0.2296024
559	0	-232.0389	-217.5343	-14.50457	108.8792	2.617103	0.01305244	-0.003830473	0.0135742	0.040967	0.247929	0.195125	0.0269126	0.00322145	0.0313846	0.00220282	0.158093	0.0947584	0.100722	0.0024915	0.053058	0.00295863	0.0266015	0.0228664	108.8792	0.357285	0.707852	1.07984	1.85502	0.148458	0.206511	0.229217	0.0366136	0.287281	0.0919199	0.01903592	1.201223
560	0	-229.7065	-221.2958	-8.410706	61.9019	3.020189	0.02223783	0.02261404	0.00498204	0.0212832	0.00903976	0.241233	0.150225	0.0131015	0.0939133	0.00168809	0.122255	0.029553	0.108865	0.00143318	0.150897	0.0466334	0.00489811	0.04531139	61.9019	0.390818	0.73264	1.08261	1.79393	0.122465	0.174731	0.212936	0.0657043	0.290273	0.133891	0.06792542	0.6670755
561	0	-223.0731	-221.1216	-1.951498	15.4466	3.315797	0.1208365	0.09985048	0.000866556	0.0375721	0.12035	0.185279	0.000263923	0.00503733	0.0564009	0.000524029	0.293786	0.0305055	0.199162	0.0253287	0.00802986	0.0341321	0.0027625	0.03162155	15.4466	0.412307	0.747639	1.08369	1.75637	0.0882294	0.288148	0.209137	0.029503	0.210034	0.174949	0.131472	0.2405192
562	0	-238.4844	-225.8936	-12.5908	97.75869	1.953435	0.01781787	0.006042161	0.00202219	0.0651853	0.0847611	0.180964	0.0907795	0.00336571	0.0126439	0.00142483	0.193527	0.0684528	0.082046	0.103304	0.0990312	0.00959662	0.00289599	0.02349933	97.75869	0.287652	0.649969	1.06878	1.9936	0.127051	0.137437	0.170219	0.0707825	0.437436	0.0570747	0.02954149	0.7954686
563	0	-225.8922	-221.0739	-4.818251	25.96229	1.751749	0.09609515	0.06673205	0.00108491	0.218516	0.0924192	0.174038	0.00660737	0.0103741	0.0119749	0.000822302	0.235881	0.0181675	0.17103	0.0381702	0.00540409	0.00512827	0.0103827	0.006766896	25.96229	0.261726	0.625721	1.06233	2.05023	0.152421	0.196307	0.166609	0.0775722	0.29284	0.114252	0.07349895	0.09206794
564	0	-228.8912	-219.9323	-8.95884	60.0277	2.978255	0.03145229	0.01241897	0.00708397	0.175556	0.0618704	0.120959	0.0144249	0.0114206	0.0305753	0.00306892	0.103465	0.168572	0.241254	0.00746037	0.0408366	0.0094029	0.00405011	0.001624862	60.0277	0.387573	0.730317	1.08241	1.7997	0.136417	0.270336	0.171271	0.0512331	0.238951	0.131793	0.01404383	0.1156993
565	0	-224.593	-224.6921	0.09913913	10.13766	2.061931	0.09849809	0.03652591	0.00535324	0.156776	0.175295	0.0540857	0.00362853	0.00348237	0.0449356	0.00694019	0.168082	0.108665	0.17023	0.0194152	0.0403938	0.0186635	0.0240535	0.0550894	10.13766	0.300557	0.661442	1.07146	1.96654	0.149632	0.274172	0.108367	0.0439973	0.330661	0.0931702	0.09161531	0.6013121
566	0	-223.567	-220.3502	-3.216826	9.255312	3.557461	0.1490997	0.1557572	0.000816719	0.0543687	0.0260905	0.208648	0.0511822	0.00365475	0.0198034	0.00571404	0.226176	0.0083158	0.202238	0.00552823	0.137501	0.0434057	0.00655788	0.145623	9.255312	0.428265	0.758366	1.08416	1.72921	0.202036	0.157417	0.137303	0.0846879	0.262147	0.15641	0.3013803	0.483187
567	0	-230.4111	-225.5004	-4.910703	31.09688	3.066731	0.02933624	0.02935837	0.028995	0.123794	0.116294	0.165734	0.00705388	0.00609807	0.0190859	0.00214527	0.172387	0.0382122	0.153856	0.0180216	0.0996685	0.0187069	0.0299477	0.001880719	31.09688	0.394359	0.735157	1.08283	1.78766	0.12767	0.176602	0.160576	0.100558	0.338216	0.0963776	0.03123909	0.06020401
568	0	-223.3815	-220.7366	-2.64485	9.72756	5.543509	0.1377655	0.0977911	0.017477	0.185418	0.13657	0.35496	0.00801265	0.00230699	0.104189	0.00853038	0.0564923	0.00551182	0.0281115	0.00793919	0.0508828	0.0299739	0.00362419	0.01270762	9.72756	0.523197	0.815918	1.08225	1.57864	0.142859	0.157899	0.249432	0.0521315	0.281593	0.116085	0.1104987	0.1150024
569	0	-230.0183	-220.6075	-9.410807	51.02021	3.896609	0.0311276	0.04248647	0.00417914	0.219074	0.107576	0.141837	0.00570799	0.00596266	0.0278882	0.0156786	0.186517	0.03384	0.0852961	0.00989706	0.0601114	0.0957613	0.000673663	0.005342086	51.02021	0.448591	0.771556	1.0844	1.69545	0.12955	0.155068	0.18874	0.0804427	0.301407	0.144792	0.04782856	0.1116924
570	0	-219.2228	-218.2546	-0.9682591	8.449341	4.387896	0.1606478	0.2106118	0.0135628	0.122679	0.0487179	0.235453	0.0134681	0.000134936	0.0211881	0.00156598	0.272147	0.101004	0.0897699	0.0257895	0.0112019	0.0425288	0.00078897	0.002326671	8.449341	0.47448	0.787638	1.08417	1.65372	0.156227	0.187736	0.208069	0.0660737	0.316026	0.0658676	0.2129385	0.01092649
571	0	-225.2825	-223.5142	-1.768219	20.12046	2.0894	0.1023576	0.02522926	0.0222394	0.121368	0.062991	0.0875506	0.0309482	0.00545655	0.0224845	0.00271507	0.151062	0.286866	0.118165	0.022318	0.0238517	0.0306911	0.011294	0.04995177	20.12046	0.303718	0.664196	1.07207	1.96001	0.124996	0.146816	0.226971	0.0362253	0.389046	0.0759446	0.07518103	0.6644198
572	0	-223.2352	-219.0298	-4.205462	29.14394	4.765786	0.03155663	0.06524595	0.0195438	0.150437	0.0865201	0.234514	0.00615254	0.00877192	0.054106	0.00322588	0.113596	0.0656244	0.0534167	0.00533504	0.148502	0.00426683	0.045987	0.002748237	29.14394	0.492049	0.798123	1.08369	1.62614	0.101971	0.234093	0.17903	0.0686718	0.324378	0.0918557	0.06799418	0.04041871
573	0	-220.4078	-213.5589	-6.848875	34.01901	4.319787	0.03866184	0.02767803	0.00248465	0.108071	0.0971	0.314531	0.0224471	0.00238517	0.0660622	0.00649062	0.12762	0.0621997	0.10314	0.00164586	0.0372363	0.042402	0.00618391	0.001693482	34.01901	0.471111	0.785589	1.08423	1.65907	0.104665	0.25844	0.201696	0.0500743	0.275565	0.109559	0.02937152	0.05765729
574	0	-224.1982	-222.9979	-1.200352	13.41278	1.694787	0.1978291	0.03167707	0.00420802	0.187264	0.0230386	0.242839	0.00736211	0.00357773	0.000997053	2.25061e-05	0.246572	0.079915	0.0958753	0.00781996	0.0809798	0.00380486	0.0157237	0.03723034	13.41278	0.253906	0.618065	1.06007	2.06796	0.1433	0.1925	0.195468	0.0147064	0.282616	0.171409	0.06890741	0.5402951
575	0	-222.2381	-217.9512	-4.286884	28.13469	1.747232	0.104199	0.02785159	0.0164388	0.0279741	0.171134	0.175061	0.0029446	0.00446545	0.00697614	0.00106915	0.139531	0.144698	0.175168	0.00370057	0.102873	0.0273225	0.000643313	0.02237342	28.13469	0.261115	0.625128	1.06216	2.0516	0.13335	0.155802	0.257923	0.0438391	0.27351	0.135576	0.05022501	0.4454638
576	0	-230.7746	-216.2415	-14.53306	117.7599	3.906255	0.01142705	0.01140392	0.00409003	0.0786265	0.157793	0.0703884	0.0161247	0.000802549	0.00857916	0.0059559	0.181715	0.114215	0.231452	0.00264821	0.0697912	0.0494137	0.00840458	0.01895683	117.7599	0.449137	0.771904	1.0844	1.69456	0.186594	0.220308	0.205705	0.048534	0.224042	0.114818	0.03036076	0.624386
577	0	-230.7589	-225.928	-4.830915	34.99263	2.468619	0.05702732	0.02910355	0.0202565	0.311523	0.0212816	0.104982	0.0200866	0.00248799	0.155211	0.0258593	0.0416401	0.0949719	0.160011	0.0122883	0.0199011	0.00412294	0.00537625	0.02894059	34.99263	0.343461	0.697096	1.07826	1.88118	0.142072	0.117227	0.203093	0.0647875	0.361271	0.111549	0.05804415	0.4985962
578	0	-227.6916	-226.3376	-1.353984	9.73289	2.097754	0.1713222	0.2598366	0.00171017	0.124035	0.151914	0.15548	0.069034	0.00196493	0.000686322	0.0178091	0.12118	0.0256272	0.0622038	0.007762	0.186356	0.0371867	0.0370507	0.07898961	9.73289	0.304671	0.665022	1.07225	1.95805	0.0940382	0.16946	0.243957	0.0812183	0.328997	0.0823295	0.3388262	0.2331272
579	0	-231.0324	-222.0737	-8.958721	83.27706	2.66084	0.01668052	0.0138657	0.0163788	0.137444	0.124162	0.0423219	0.0131279	0.0180142	0.0101362	0.0117787	0.244554	0.172163	0.144897	0.000688376	0.024279	0.0390789	0.000975931	9.026531e-05	83.27706	0.361194	0.710834	1.08024	1.84773	0.105974	0.170398	0.140456	0.0762379	0.40658	0.100353	0.01395596	0.006467867
