Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1309	0	-230.3676	-249.2659	18.89825	52.23536	1.379594	0.0228609	0.0194411	0.00109858	0.233301	0.103084	0.0376491	0.0177605	0.0545616	0.00106658	0.0065185	0.0130539	0.00725666	0.00249146	0.0320374	0.0709334	0.135618	0.07531053	0.003856027	0.0378888	0.00867525	0.0644218	0.0209633	0.0138006	0.0430827	0.0954537	0.0877749	0.0968526	0.125358	0.0136221	0.104751	0.256945	0.02072	0.0096916	0.0513014	52.23536	0.206109	0.567206	1.04249	2.18419	0.184043	0.309073	0.0944032	0.0777	0.111489	0.223291	0.05515743	0.9300905
1310	0	-239.6324	-248.0285	8.396097	17.63192	2.808818	0.00580903	0.260684	0.147341	0.0131722	0.0926414	0.0663274	0.131027	0.135371	0.0446652	0.0878556	0.0734277	0.0229997	0.197613	0.0972971	0.124248	0.662293	0.1510144	0.1094854	0.0381627	0.241705	0.00825327	0.00371594	0.0152189	0.0847773	0.16668	0.0120918	0.0148807	0.0681264	0.0520154	0.00255014	0.151994	0.119246	0.0205832	0.04633207	17.63192	0.373909	0.720362	1.08139	1.82434	0.242189	0.315864	0.0516071	0.0804197	0.188062	0.121858	0.1558174	0.2973484
1311	0	-224.4231	-253.7376	29.31452	93.70126	3.025311	0.00566842	0.0242843	0.00703026	0.032835	0.000933685	0.0169069	0.0196564	0.0192718	0.0235017	0.060867	0.0140532	0.00612082	0.0058518	0.00342202	0.0391555	0.048531	0.01769773	0.0122507	0.0707553	0.297029	0.0639174	0.0149465	0.0114156	0.163458	0.0597172	0.00892837	0.0376501	0.0232528	0.038949	0.00481721	0.0663586	0.114878	0.0239268	0.001091524	93.70126	0.391211	0.73292	1.08264	1.79323	0.228374	0.132207	0.0570616	0.123967	0.219992	0.238399	0.01334222	0.08180977
1312	0	-228.3513	-246.0737	17.72243	30.18917	2.083661	0.178073	0.109593	0.089097	0.00419793	0.017757	0.0818299	0.035343	0.0620032	0.0939289	0.00488274	0.0200849	0.241641	0.016483	0.0751334	0.0293475	0.0378293	0.05854645	0.03935307	0.0270002	0.0890442	0.0707268	0.0438843	0.00311861	0.0849007	0.0543322	0.0126552	0.163457	0.00119541	0.110776	0.0202121	0.248783	0.033417	0.0364968	0.009006372	30.18917	0.303061	0.663625	1.07195	1.96137	0.206613	0.259225	0.137018	0.100841	0.0992053	0.197098	0.04835944	0.1862381
1313	0	-236.8866	-254.3245	17.43786	43.49264	1.216117	0.032859	0.0760035	0.0359057	0.00872052	0.00760685	0.0119718	0.00220656	0.0496268	0.278439	0.0707042	0.0656244	0.067462	0.00191897	0.0581223	0.0529722	0.055709	0.04465429	0.04426467	0.0155422	0.0481628	0.127212	0.0178486	0.0409691	0.0481686	0.111626	0.051445	0.0169341	0.0358782	0.0625247	0.0757471	0.0997344	0.0528687	0.195339	0.02986462	43.49264	0.177962	0.533299	1.02826	2.26048	0.167434	0.292807	0.163363	0.0799628	0.224708	0.0717253	0.07412929	0.4028721
1314	0	-235.3062	-250.1168	14.81056	29.73942	3.806226	0.00527922	0.0370216	0.015138	0.0064034	0.187045	0.0655591	0.0208161	0.125561	0.0205033	0.11679	0.0418643	0.17797	0.0810015	0.0694993	0.0129475	0.0690753	0.04587459	0.04631	0.0184728	0.215601	0.0112788	0.0109156	0.017012	0.142025	0.0109584	0.0894608	0.0351438	0.00893662	0.0954223	0.13226	0.0661955	0.124332	0.0219853	0.006624581	29.73942	0.44339	0.76823	1.08438	1.704	0.148432	0.301875	0.103498	0.161713	0.160968	0.123514	0.05293458	0.1251466
1315	0	-233.8094	-246.3204	12.51099	7.715348	4.935254	0.101685	0.161673	0.00636469	0.0753671	0.299269	0.0938602	0.00837596	0.0120838	0.0112495	0.0743184	0.103961	0.147077	0.107955	0.0733513	0.0404108	0.125342	0.05742403	0.134663	0.0181943	0.0447145	0.0925675	0.019834	0.00344092	0.153193	0.0397421	0.0726362	0.0323547	0.179703	0.0499935	0.00401176	0.179647	0.0653055	0.0446616	0.1407452	7.715348	0.499366	0.802392	1.08341	1.61483	0.197636	0.206414	0.110807	0.105128	0.115823	0.264193	0.2754082	0.511042
1316	0	-234.7201	-246.684	11.9639	21.02134	3.552794	0.0733165	0.124662	0.00904837	0.193714	0.304693	0.131286	0.0217444	0.0682006	0.0531066	0.0501712	0.0682286	0.0170362	0.0183786	0.0401015	0.0147506	0.502459	0.1237391	0.04619493	0.0129759	0.0888169	0.0779209	0.0241655	0.0103163	0.0769209	0.0182892	0.160619	0.152872	0.00112435	0.107833	0.012708	0.0669257	0.138746	0.0497661	0.02895951	21.02134	0.42797	0.75817	1.08415	1.72971	0.241251	0.311161	0.0656331	0.0947102	0.115328	0.171918	0.07515444	0.3853333
1317	0	-252.4499	-257.8719	5.42201	11.56357	1.802979	0.152062	0.367418	0.192028	0.0116149	0.442462	0.270768	0.24973	0.126438	0.0764224	0.0550499	0.394456	0.0503013	0.0565377	0.296716	0.142097	0.0843678	0.2258423	0.09987598	0.0585725	0.160075	0.0789018	0.0144543	0.000812959	0.108975	0.0296963	0.0429375	0.027053	0.00921119	0.130616	0.1378	0.0539655	0.059852	0.0870771	0.009911069	11.56357	0.268566	0.632282	1.06418	2.03498	0.280019	0.150323	0.0555657	0.12248	0.170652	0.22096	0.1097871	0.09027539
1318	0	-228.7542	-246.1241	17.36983	20.95028	2.065284	0.12031	0.0809338	0.0082366	0.0960983	0.198642	0.0622198	0.0166207	0.0692177	0.00718761	0.00657511	0.0378186	0.057381	0.208596	0.0415636	0.108969	0.121078	0.06899732	0.04427872	0.0411973	0.101454	0.127704	0.0223843	0.0353059	0.0462261	0.0521216	0.0162772	0.0179033	0.0481249	0.168389	0.0140722	0.243685	0.0602693	0.00488683	0.01427243	20.95028	0.300945	0.661781	1.07154	1.96573	0.237629	0.2268	0.0811409	0.109286	0.203627	0.141517	0.05855115	0.24376
1319	0	-242.0726	-245.044	2.971348	12.36854	2.769555	0.183508	0.0556884	0.00995227	0.109196	0.563854	0.104014	0.0861195	0.445736	0.35453	0.507377	0.0459796	0.416679	0.0471662	0.0729074	0.0429794	0.135838	0.2200348	0.1551764	0.031445	0.0456384	0.163386	0.0422821	0.0377774	0.015097	0.0369632	0.0418328	0.0646711	0.0419984	0.0486124	0.13179	0.172451	0.0643656	0.0616894	0.03421048	12.36854	0.370609	0.717914	1.08111	1.83036	0.237891	0.230506	0.176345	0.0831941	0.152012	0.120052	0.1893869	0.1806381
1320	0	-230.5343	-243.9014	13.36714	25.73912	3.748668	0.327728	0.0193647	0.0761703	0.0012774	0.00715554	0.0116979	0.00911932	0.0246013	0.159744	0.00877254	0.0945956	0.0315698	0.169242	0.0232346	0.0908164	0.0939101	0.05991955	0.01056555	0.0388164	0.16904	0.138851	0.00146288	0.010552	0.119972	0.0321413	0.037366	0.0251857	0.114341	0.0424771	0.0318548	0.0690986	0.0805639	0.0882776	0.01875307	25.73912	0.439999	0.766043	1.08435	1.70961	0.21314	0.233903	0.130484	0.0985926	0.179788	0.144092	0.02931862	0.6396301
1321	0	-234.9178	-248.2123	13.29452	11.56118	1.497211	0.470895	0.163831	0.12314	0.0218343	0.122218	0.0135817	0.0629529	0.0248676	0.274018	0.0216403	0.105808	0.0862035	0.00331055	0.000534562	0.30881	0.173913	0.1119335	0.1028474	0.0283144	0.0538036	0.0676291	0.0238914	0.0393999	0.0118221	0.0560482	0.0347727	0.00462134	0.134437	0.00478692	0.120781	0.365936	0.00186083	0.0518951	0.01429266	11.56118	0.224891	0.588092	1.05026	2.13676	0.194181	0.289661	0.112962	0.10432	0.189984	0.108892	0.1171401	0.1220134
1322	0	-232.4088	-245.8531	13.44433	9.618733	1.414386	0.245614	0.271105	0.179267	0.0203849	0.0254311	0.0606767	0.0129647	0.0735959	0.363488	0.215243	0.0125396	0.302963	0.200498	0.0407089	0.0288806	0.0664646	0.1230985	0.121624	0.0418487	0.131291	0.038858	0.112679	0.0277123	0.0525004	0.0353548	0.0389099	0.0470554	0.00746875	0.0551241	0.00173046	0.251346	0.0876292	0.0704922	0.01335695	9.618733	0.211789	0.573657	1.04497	2.16958	0.19679	0.323699	0.127162	0.0950221	0.119587	0.137739	0.1349809	0.09895437
1323	0	-234.9754	-242.1231	7.147732	10.80339	3.782548	0.779122	0.190683	0.0950002	0.0284161	0.120277	0.0498652	0.00282357	0.0643832	0.334259	0.232306	0.00222382	0.0648203	0.0151357	0.0870463	0.00815388	0.10524	0.2176865	0.0790551	0.070895	0.194332	0.0551491	0.0180983	0.0233493	0.0451576	0.00207704	0.0548707	0.0669743	0.0259269	0.0401454	0.0355905	0.102207	0.204742	0.0604851	0.04785758	10.80339	0.442002	0.767337	1.08437	1.70629	0.195852	0.222501	0.103446	0.167369	0.149796	0.161036	0.1269127	0.3770906
1324	0	-243.4925	-254.2278	10.7353	6.66984	3.410343	0.180435	0.323947	0.672363	0.0733072	0.114262	0.00583437	0.00279953	0.0169606	0.251729	0.260619	0.0592193	0.219587	0.094352	0.016212	0.107385	0.0555398	0.1465024	0.2289676	0.0166335	0.0469979	0.0159173	0.0499445	0.00937076	0.0896629	0.103509	0.0541769	0.0305116	0.0836413	0.00214731	0.0886764	0.199144	0.0610882	0.148578	0.02092885	6.66984	0.41871	0.751984	1.08391	1.7454	0.236049	0.254181	0.118971	0.125394	0.155086	0.110319	0.2498965	0.08375007
1325	0	-207.9761	-245.5413	37.56527	318.7886	1.841083	0.00644216	0.00467209	0.000368507	0.00162046	0.0191493	0.0104698	0.000515905	0.0090363	0.00767161	0.000274563	0.00144829	0.0226891	0.00462067	0.0072033	0.0140178	0.00830074	0.008625206	0.006005319	0.0332161	0.188074	0.04925	0.0567713	0.0221696	0.0068714	0.0121578	0.0378339	0.220249	0.055808	0.0137189	0.0455853	0.161889	0.0902769	0.00612795	0.008222113	318.7886	0.273537	0.636976	1.06545	2.02403	0.236463	0.255991	0.169363	0.132757	0.0878461	0.11758	0.01422743	0.5779056
1326	0	-230.2213	-243.4861	13.26474	8.674457	2.515021	0.348493	0.246546	0.134106	0.0475764	0.0175512	0.107443	0.0868246	0.170636	0.101134	0.0613279	0.0175245	0.0163931	0.260718	0.152223	0.0398942	0.223019	0.09528776	0.1134236	0.0212641	0.329115	0.0545236	0.0486391	0.0133249	0.0154703	0.0109899	0.0526708	0.04255	0.0650686	0.0371331	0.0144946	0.207144	0.0254186	0.0621935	0.0465619	8.674457	0.347876	0.700567	1.0788	1.87276	0.20541	0.223847	0.116194	0.115736	0.12075	0.218064	0.1599855	0.2910383
1327	0	-231.6543	-246.2997	14.64546	68.0575	2.714058	0.0229384	0.117838	0.204282	0.00102963	0.0313316	0.0410101	0.0168537	0.0270898	0.0533445	0.00757337	0.0820111	0.00334654	0.0409086	0.121298	0.165538	0.0373392	0.08217713	0.02579287	0.0575211	0.000925085	0.0682666	0.0170754	0.0299257	0.211703	0.00609011	0.0183622	0.00217008	0.046637	0.0139271	0.0538504	0.248963	0.223557	0.00102619	0.00814711	68.0575	0.365855	0.714357	1.08069	1.8391	0.308902	0.181454	0.0810829	0.0669249	0.173193	0.188443	0.03393998	0.2400446
1328	0	-199.9277	-242.0385	42.11086	417.7406	2.035156	0.00831712	0.00815408	0.00579503	2.33255e-06	0.00420974	0.00660006	0.00930559	0.00297474	0.010339	0.00294667	0.00285239	0.00668618	0.00771741	0.000184955	0.00442707	0.00584531	0.00606538	0.005886238	0.0183384	0.0426578	0.134859	0.0237208	0.00341681	0.0359154	0.00290447	0.00495037	0.0872583	0.145422	0.00338255	0.0120477	0.314252	0.0642085	0.106666	0.0001741412	417.7406	0.297435	0.658701	1.07084	1.97302	0.227572	0.26868	0.131776	0.0840511	0.116061	0.17186	0.00606038	0.02873438
1329	0	-247.338	-251.9522	4.614224	31.06994	1.579853	0.179486	0.0738688	0.112339	0.00404539	0.102607	0.333753	0.0567007	0.201718	0.00246401	0.336766	0.117362	0.0822864	0.312066	0.260324	0.0430479	0.105525	0.1006099	0.09178572	0.0585643	0.0600004	0.121792	0.00443554	0.0238866	0.0523415	0.0206049	0.114893	0.0185478	0.0245551	0.00104715	0.0513379	0.230269	0.0765453	0.141179	0.01447355	31.06994	0.237399	0.60133	1.05479	2.10649	0.206782	0.259282	0.153652	0.0937667	0.189119	0.0973989	0.1062593	0.1362097
1330	0	-232.5172	-251.6945	19.1773	84.87077	2.006895	0.0175919	0.00416776	0.0601668	0.0114965	0.00697234	0.0178449	0.0337863	0.058255	0.077701	0.0388491	0.0620871	0.0391052	0.0604479	0.00118845	0.0307601	0.230839	0.05046981	0.01888134	0.0204432	0.135723	0.23661	0.0283103	0.00902766	0.0356956	0.00310101	0.0116057	0.132817	0.0513417	0.0144288	0.0580122	0.110721	0.0380407	0.114122	0.002140309	84.87077	0.294096	0.655745	1.07016	1.98	0.351935	0.203785	0.0641992	0.0963312	0.143361	0.140388	0.02102165	0.1018145
1331	0	-229.5884	-246.9169	17.3285	11.94477	2.346634	0.0355064	0.0449965	0.00559576	0.164919	0.10456	0.170691	0.00760878	0.21604	0.00524147	0.0756329	0.0464315	0.176161	0.181841	0.00573943	0.069021	0.0499853	0.1012442	0.09515126	0.0204745	0.0733485	0.0616081	0.0139932	0.0156186	0.0291254	0.00533949	0.0983477	0.0324554	0.00617695	0.0698882	0.0863271	0.249572	0.0200697	0.217655	0.03101279	11.94477	0.331417	0.687447	1.07666	1.90448	0.127259	0.29218	0.133523	0.0955386	0.201213	0.150287	0.126164	0.2458132
1332	0	-251.1685	-254.3899	3.22137	9.676677	3.637045	0.180762	0.046425	0.379415	0.0374737	0.152168	0.0612238	0.301771	0.126391	0.146086	0.301534	0.382908	0.0365203	0.016054	0.10883	0.093316	0.0553839	0.1968611	-0.002438764	0.0269246	0.14408	0.0187182	0.0412044	0.00799786	0.0417352	0.0410496	0.118824	0.103598	0.153756	0.0235566	0.0512682	0.0838309	0.0321668	0.111289	0.1923242	9.676677	0.433239	0.761642	1.08426	1.72086	0.166427	0.255071	0.146015	0.150772	0.138999	0.142716	0.1898854	1.012843
1333	0	-232.9093	-249.8274	16.91811	10.99725	2.129934	0.0401349	0.14979	0.104993	0.0288262	0.0951866	0.117425	0.0110181	0.0451554	0.137099	0.216308	0.0390283	0.00875234	0.213587	0.0196036	0.0870071	0.342253	0.08777071	0.1410109	0.0824694	0.0922954	0.0515926	0.0225614	0.00456276	0.134558	0.0364115	0.0438904	0.0372468	0.153466	0.150469	0.00654481	0.0801465	0.0831238	0.0206623	0.01192843	10.99725	0.308307	0.668156	1.07293	1.95061	0.276372	0.22368	0.0880407	0.0469975	0.13126	0.233649	0.1529393	0.07799452
1334	0	-222.7602	-246.9504	24.19024	129.9117	3.574072	0.00988636	0.0754453	0.0262249	0.00690651	0.0145636	0.0324733	0.000855567	0.00332369	0.00461068	0.061178	0.0294174	0.00552814	0.0501255	0.0712375	0.000302774	0.00148192	0.02649963	0.01129345	0.0608186	0.0846774	0.171667	0.0231533	0.0245714	0.0260979	0.0805349	0.0129829	0.0232927	0.0327461	0.0942666	0.00976241	0.326514	0.00661744	0.0222967	0.001385773	129.9117	0.429315	0.75906	1.08418	1.72744	0.167665	0.176202	0.142663	0.0661625	0.24277	0.204537	0.01267923	0.1092947
1335	0	-236.3787	-248.3515	11.97281	21.64553	9.54543	0.172928	0.0257639	0.0906746	0.00683128	0.02126	0.0178237	0.0661607	0.0222998	0.174626	0.0282269	0.0417404	0.037963	0.144318	0.017481	9.91233e-05	0.0311814	0.07968223	0.02341939	0.0302316	0.111992	0.0419996	0.0543392	0.0191107	0.178704	0.0197577	0.0557184	0.00658268	0.0710614	0.0849175	0.0718726	0.120699	0.126249	0.00676433	0.02220891	21.64553	0.623717	0.867271	1.07327	1.43574	0.214833	0.207139	0.0951834	0.117246	0.148105	0.217494	0.0456283	0.4867354
1336	0	-244.7603	-250.1598	5.39948	15.67393	1.767968	0.0215465	0.203764	0.12027	0.013239	0.0751705	0.0404166	0.167898	0.400744	0.70861	0.176584	0.321444	0.0578802	0.269323	0.00273167	0.154639	0.138497	0.1149427	0.1190081	0.0668007	0.0451956	0.203035	0.0124733	0.0100604	0.0326225	0.0329872	0.103567	0.00635314	0.0178007	0.0190869	0.0363947	0.0782266	0.106906	0.228489	0.01876196	15.67393	0.263911	0.62783	1.06293	2.04533	0.170086	0.196498	0.166704	0.0918472	0.164614	0.210251	0.1377701	0.1361831
1337	0	-238.6726	-248.2069	9.534227	17.6475	1.661012	0.567045	0.0999934	0.0130554	0.172072	0.119485	0.0277955	0.00770269	0.400094	0.103011	0.00483525	0.0447884	0.183101	0.0956018	0.0704247	0.117265	0.13851	0.1729166	0.07346113	0.00815679	0.0465204	0.085485	0.00569263	0.0598632	0.0330949	0.0384591	0.0121973	0.0507231	0.0475552	0.000420944	0.00212958	0.482731	0.0447321	0.082239	0.0195056	17.6475	0.249158	0.613333	1.05863	2.07888	0.31826	0.263969	0.0899514	0.0738129	0.170046	0.0839607	0.09296674	0.2098127
1338	0	-228.4825	-245.5805	17.09801	41.16643	2.673861	0.100324	0.0473278	0.0861441	0.0138947	0.00499584	0.0661148	0.003141	0.000981014	0.0643955	0.0364107	0.0220652	0.0708723	0.0217907	0.266113	0.0559681	0.0385165	0.08063924	0.02350682	0.0191981	0.302557	0.151736	0.0447658	0.00117131	0.0628831	0.0150373	0.0144373	0.0347431	0.0237953	0.0611891	0.00274492	0.155682	0.0859666	0.0240929	0.009869349	41.16643	0.362344	0.711706	1.08035	1.8456	0.206676	0.346537	0.0714541	0.0444507	0.0906513	0.240231	0.03337617	0.2957004
1339	0	-238.16	-247.5066	9.346613	22.60745	1.475592	0.121138	0.0172378	0.0729522	0.0547309	0.00829504	0.021152	0.017977	0.562035	0.0633938	0.276707	0.0596232	0.0393318	0.106772	0.0452961	0.271847	0.163165	0.0819549	0.0566581	0.0249435	0.0352822	0.119239	0.0192379	0.0901931	0.0951651	0.034064	0.0277944	0.0116999	0.150125	0.0196472	0.0597136	0.161111	0.142518	0.00926569	0.0116133	22.60745	0.221527	0.584443	1.04896	2.14507	0.203778	0.289101	0.100293	0.0696744	0.148951	0.188203	0.0682714	0.170105
1340	0	-233.3712	-246.894	13.52277	22.37477	1.953684	0.0218985	0.10675	0.020003	0.0547368	0.275628	0.0570349	0.00395594	0.0411176	0.114814	0.138694	0.244402	0.291198	0.0318801	0.189361	0.0183021	0.0167699	0.1039479	0.06189705	0.032778	0.062153	0.0293225	0.0247628	0.00113456	0.0505844	0.0444784	0.114092	0.0142321	0.0471639	0.0340107	0.0882457	0.195527	0.0373245	0.22419	0.006022789	22.37477	0.287683	0.649996	1.06879	1.99353	0.163484	0.213933	0.131974	0.098826	0.228998	0.162784	0.06791983	0.08867497
1341	0	-228.5025	-248.16	19.65749	126.1522	3.168351	0.0392366	0.0450564	0.0056242	0.0240321	0.0189539	0.0153546	0.0321455	0.0258005	0.0797319	0.00578018	0.00366654	0.120835	0.0187485	0.00110871	0.0189128	0.013003	0.042593	0.01465242	0.00720795	0.052834	0.096037	0.0501939	0.00642702	0.0702183	0.0845161	0.047519	0.0437859	0.0169315	0.103763	0.0237876	0.286487	0.0917939	0.0184979	0.01857413	126.1522	0.401881	0.740443	1.08323	1.77445	0.159644	0.320851	0.11151	0.064589	0.180076	0.163331	0.03322655	0.5590148
1342	0	-222.6959	-251.1159	28.42007	31.18514	1.858239	0.0432547	0.0283718	0.0272914	0.0470072	0.0260262	0.0578002	0.00899171	0.0674646	0.000369235	0.000644905	0.0344177	0.0711388	0.0317694	0.0172504	0.00949213	0.0851291	0.04527755	0.04064882	0.0183902	0.117288	0.064656	0.0504705	0.0118144	0.0842404	0.0559888	0.108494	0.0865632	0.0324135	0.142719	0.00459929	0.13098	0.0755012	0.0158813	0.007525525	31.18514	0.275744	0.63904	1.066	2.01922	0.177442	0.287787	0.0817766	0.11517	0.14956	0.188264	0.04817435	0.1562144
1343	0	-242.0323	-257.5097	15.47737	91.00163	0.6422517	0.129595	0.0254688	0.0965045	0.0369239	0.0270868	0.0228286	0.0335839	0.0790601	0.0271529	0.059893	0.0866533	0.0375142	0.0487039	0.0466168	0.00480003	0.0414522	0.04491661	0.01246503	0.0117653	0.303396	0.00054794	0.00666026	0.0215545	0.0342126	0.0120227	0.0459266	0.0777079	0.0414169	0.0802188	0.277526	0.061117	0.0172472	0.00867988	0.006952373	91.00163	0.0619232	0.33496	0.901433	2.70168	0.200288	0.385279	0.0832202	0.0980586	0.0990251	0.13413	0.0194174	0.3580486
1344	0	-245.9684	-261.2371	15.26869	9.159516	1.320685	0.128769	0.0693696	0.134507	0.0787275	0.0706528	0.0284598	0.00448686	0.235365	0.344284	0.0418629	0.0471166	0.0202312	0.0560762	0.208903	0.073638	0.0015562	0.166473	0.09677905	0.024831	0.092963	0.0284473	0.178957	0.0346434	0.0648752	0.0975949	0.147647	0.0862988	0.0198774	0.0130976	0.00545151	0.0635357	0.0248998	0.116881	0.06002562	9.159516	0.196247	0.555707	1.03789	2.21015	0.309037	0.206143	0.140085	0.0955021	0.100323	0.14891	0.1568047	0.382805
1345	0	-239.3354	-253.6608	14.32538	24.58601	1.437816	0.340744	0.00869078	0.148735	0.0358709	0.00482213	0.0970383	0.0664545	0.0267131	0.181884	0.0157064	0.200737	0.0454081	0.0348114	0.0279431	0.0861506	0.0934679	0.05806379	0.04836795	0.00146988	0.088507	0.0987832	0.0172946	0.000457635	0.108524	0.0192151	0.0514449	0.0859626	0.130144	0.264699	0.0237838	0.0576264	0.0279987	0.024088	0.02511093	24.58601	0.215555	0.577868	1.04655	2.16003	0.273797	0.303053	0.145612	0.124041	0.0560487	0.0974477	0.07347888	0.3417435
1346	0	-229.7764	-242.3192	12.54281	37.65733	1.228012	0.0731877	0.164415	0.0654316	0.00135565	0.135799	0.0163184	0.00128899	0.0260332	0.257896	0.0289165	0.0745844	0.169006	6.01008e-05	0.0123339	0.0541205	0.102463	0.06226383	0.05746581	0.0281436	0.23267	0.222269	0.00167818	0.031987	0.0165451	0.00638188	0.0403628	0.0940429	0.00845465	0.0521843	0.00357548	0.204648	0.0383706	0.0186866	0.02463742	37.65733	0.180093	0.535989	1.02947	2.25445	0.238187	0.258535	0.0948662	0.110581	0.137785	0.160046	0.08210323	0.3000786
1347	0	-229.096	-252.1915	23.09553	23.09484	2.799057	0.0366197	0.0584361	0.0216352	0.00265874	0.0249439	0.00605436	0.0583145	0.0183211	0.110633	0.0182239	0.0909311	0.0845496	0.0883253	0.0102891	0.0907247	0.0449434	0.04126129	0.08154278	0.0713748	0.117655	0.0232142	0.0322812	0.0236295	0.1492	0.00301089	0.069113	0.0268309	0.125109	0.0604104	0.0396075	0.0636724	0.0977878	0.0971032	0.004186118	23.09484	0.373093	0.719758	1.08133	1.82582	0.178966	0.208039	0.0760221	0.240071	0.107325	0.189577	0.0857289	0.04882971
1348	0	-234.4621	-250.1809	15.71876	21.26136	0.9158745	0.314456	0.124057	0.0805221	0.00297939	0.0564101	0.12218	0.0137644	0.0527815	0.0714301	0.145914	0.00108923	0.252257	0.0138673	0.0042917	0.0885375	0.0108382	0.1131016	0.03166939	0.0130489	0.0421196	0.0838738	0.00760681	0.0153428	0.217596	0.0425721	0.120434	0.0179233	0.0435625	0.101543	0.00536047	0.206439	0.0762024	0.00637497	0.01908767	21.26136	0.119878	0.449919	0.984531	2.44567	0.164718	0.228426	0.133178	0.0725532	0.183291	0.217833	0.05075706	0.3760594
1349	0	-235.7381	-245.4844	9.746324	21.71621	2.382201	0.0966656	0.0939599	0.0251907	0.320995	0.184679	0.171876	0.073875	0.0564263	0.176756	0.111745	0.208051	0.0619173	0.140155	0.127512	0.0447199	0.0942485	0.08726552	0.0851321	0.015816	0.0692099	0.119902	0.0448316	0.0152143	0.0346863	0.0229476	0.0480869	0.152038	0.0541729	0.198413	0.00544794	0.172227	0.0396238	0.00738322	0.02637936	21.71621	0.334996	0.690342	1.07716	1.8975	0.335712	0.215068	0.0959258	0.101269	0.111076	0.14095	0.1115115	0.2365618
1350	0	-234.4592	-252.8943	18.43513	29.31966	0.812699	0.0743823	0.134706	0.0608282	0.0299438	0.0979418	0.041831	0.0193806	0.00408438	0.169251	0.20523	0.0442869	0.203385	0.0750791	0.0039641	0.00506234	0.0267711	0.09499658	0.06501734	0.0822015	0.0654399	0.144469	0.0499292	0.0165074	0.10657	0.0689813	0.026503	0.0168074	0.213992	0.00219303	0.0622633	0.0795149	0.042447	0.0221811	0.002271646	29.31966	0.098258	0.412197	0.960412	2.52913	0.264478	0.235418	0.092648	0.141686	0.167715	0.0980545	0.06728899	0.03375955
1351	0	-238.3903	-253.566	15.17571	17.24355	2.021796	0.0775732	0.072197	0.191371	0.00935287	0.177817	0.0369247	0.00174457	0.0531469	0.140306	0.0605756	0.0426778	0.167012	0.090485	0.030156	0.241311	0.0876527	0.1051489	0.06661972	0.033828	0.0962364	0.0893463	0.0131694	0.0155883	0.0801549	0.0489302	0.0218694	0.0417613	0.103954	0.0817716	0.00499375	0.128418	0.0102805	0.229697	0.0006537248	17.24355	0.295863	0.657312	1.07053	1.9763	0.247202	0.209933	0.0472185	0.0902529	0.201755	0.203639	0.06727345	0.009717426
1352	0	-214.4955	-245.475	30.9794	127.7432	2.570602	0.00988283	0.00362017	0.00258263	0.033986	0.0072395	0.0159741	0.0143424	0.0323727	0.0266367	0.012086	0.0022708	0.0406031	0.0281929	0.00156319	0.0253831	0.0166718	0.01767141	0.02488793	0.0938609	0.199374	0.0872291	0.0692113	0.0219994	0.0480423	0.0226312	0.0280262	0.0422598	0.134562	0.0314315	0.0203725	0.17178	0.00854623	0.0206737	0.0001557056	127.7432	0.35305	0.704591	1.07939	1.86297	0.25297	0.177524	0.126648	0.0711575	0.196077	0.175623	0.02504363	0.006217373
1353	0	-247.5416	-257.2857	9.744086	44.02586	1.27946	0.188525	0.00881871	0.0108935	0.0474726	0.22974	0.0428581	0.0100149	0.0445004	0.00763219	0.107914	0.277378	0.108021	0.236972	0.0368768	0.0596484	0.0450205	0.09467196	0.03085192	0.00959653	0.093458	0.0681208	0.0259872	0.0396158	0.092088	0.0671343	0.0796907	0.020897	0.000520293	0.154253	0.148882	0.0240791	0.0281073	0.147569	0.00222418	44.02586	0.189158	0.547196	1.03434	2.22931	0.205444	0.247463	0.0957605	0.120489	0.160189	0.170653	0.0330761	0.06724431
1354	0	-259.6063	-251.1256	-8.480691	17.58645	1.481679	0.228972	1.06265	0.143768	0.385495	1.53633	0.297507	0.0215439	0.153068	0.314433	0.486054	0.121792	0.047349	0.0352216	0.487453	0.000567816	0.533758	0.3060508	0.2106858	0.0373887	0.164423	0.202504	0.0389036	0.0410645	0.0411393	0.0217822	0.0233601	0.0175654	0.152725	0.11684	0.011841	0.0409357	0.0348744	0.0546534	0.05112478	17.58645	0.222478	0.585478	1.04933	2.14272	0.209641	0.242773	0.0659493	0.116876	0.160043	0.204718	0.2618106	0.1952739
