Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
22500	-210.792	-215.2726	4.48064	33.96451	1.984988	0.0384763	0.103832	0.420313	0.166364	0.55444	0.181752	0.135321	0.030789	0.101269	0.0234177	0.0672112	0.0388973	0.430757	0.0488431	0.1353321	0.01315421	0.00127439	0.151905	0.0951581	0.276275	0.0104856	0.013593	0.0475496	0.000831912	0.11075	0.0710079	0.118974	0.00213762	0.0881058	0.00376972	0.00818296	0.01550992	33.96451	0.291476	0.653408	1.06961	1.98551	0.172427	0.181345	0.221864	0.0432624	0.276434	0.104666	0.02866414	0.5410916
22600	-219.4942	-226.077	6.582757	7.692537	2.522923	0.0381302	0.138905	0.692556	0.112723	0.10919	0.2237	0.175371	0.156884	0.0811229	0.268789	0.0369013	0.410531	0.37033	0.321372	0.1732165	0.2684038	0.00174975	0.0655738	0.115936	0.155655	0.00666756	0.00647946	0.0393775	0.02384	0.131237	0.026941	0.146003	0.0101136	0.0890437	0.169234	0.0121494	0.003500248	7.692537	0.348619	0.701148	1.07888	1.87135	0.184903	0.147906	0.279837	0.0793237	0.195002	0.113029	0.271904	0.0128731
22700	-193.6482	-219.0018	25.35357	72.29321	5.598963	0.00195186	0.00309112	0.00130003	0.00660568	0.000423787	0.0276735	0.0821161	0.00808128	0.0679332	0.0316358	0.00165938	0.0876448	0.00390095	0.00469	0.02978742	0.02659826	0.0105314	0.208768	0.0225786	0.203744	0.0398784	0.00671676	0.152365	0.000445978	0.080946	0.00279055	0.218105	0.000146431	0.033542	0.0122962	0.0071452	0.007498245	72.29321	0.525201	0.81703	1.08213	1.57564	0.156333	0.16639	0.167532	0.0820148	0.278416	0.149315	0.0340965	0.2199125
22800	-188.0243	-218.5504	30.52609	56.21808	1.237198	0.0289615	0.0107609	0.0392439	0.0586605	0.0738086	0.0837157	0.0402927	0.0371827	0.00826239	0.000745116	0.000984615	0.0203799	0.0126554	0.0211903	0.02691124	0.03151329	0.000393354	0.124831	0.102603	0.200471	0.0126234	0.00352298	0.0381606	0.00655019	0.220354	0.0254545	0.180324	0.0210975	0.0388487	0.0179964	0.00676933	0.005361199	56.21808	0.181729	0.53804	1.03037	2.24986	0.165141	0.211901	0.162795	0.0787796	0.273591	0.107793	0.03687449	0.1453904
22900	-211.1531	-221.703	10.54986	5.599522	5.512239	0.147813	0.154243	0.0660729	0.0329312	0.0240445	0.0953153	0.514458	0.271622	0.0801737	0.392624	0.0706871	0.425819	0.100885	0.059017	0.1194186	0.2074034	0.019123	0.138971	0.0401948	0.100834	0.0237816	0.0278677	0.0627492	0.0097404	0.197216	0.144532	0.153556	0.00176618	0.0658601	0.0078749	0.00593407	0.00973267	5.599522	0.522055	0.815283	1.08231	1.58035	0.222823	0.149276	0.204394	0.0615979	0.284335	0.0775739	0.2171361	0.04482291
23000	-188.6375	-218.5149	29.8774	221.4383	4.522081	0.00754435	0.00210678	0.00106447	0.00832929	0.0204865	0.00463441	0.00456219	0.0058452	0.000504562	0.0350115	0.00813557	0.0130822	0.0252352	0.00572671	0.01092399	0.01343985	0.00686779	0.0592777	0.128875	0.330661	0.00317308	0.00502196	0.00800629	0.00425247	0.238027	0.0270001	0.122637	0.00431334	0.043929	0.00290596	0.0150529	0.004471222	221.4383	0.480929	0.791526	1.08402	1.64353	0.125502	0.265001	0.186379	0.0824772	0.232369	0.108272	0.01791108	0.2496345
23100	-208.9066	-224.0583	15.15165	35.08066	2.604942	0.0134379	0.176774	0.0139092	0.0120531	0.00181538	0.0105529	0.0949698	0.0810242	0.0103187	0.0454875	0.0413748	0.485435	0.176854	0.0431987	0.07002537	0.02575781	0.00067924	0.0214666	0.142395	0.0733276	0.00558888	0.00187565	0.132479	0.00526246	0.0847925	0.0751609	0.342134	0.00227596	0.0640699	0.0034462	0.0450465	0.008662245	35.08066	0.356185	0.707008	1.07973	1.85708	0.107571	0.185921	0.29685	0.0314329	0.268507	0.109718	0.03442006	0.2516627
23200	-205.5594	-221.9337	16.37435	8.361184	1.305267	0.069552	0.0450405	0.0326134	0.109818	0.0489922	0.0383363	0.137062	0.0532815	0.306497	0.188115	0.10843	0.337506	0.0783262	0.0173543	0.0637351	0.1928488	0.0186254	0.153754	0.0154242	0.247344	0.0421803	0.00380088	0.0231777	0.00308932	0.134855	0.0378084	0.10667	0.00667009	0.0738968	0.114544	0.0181604	0.01121111	8.361184	0.193614	0.552571	1.0366	2.21722	0.0706988	0.234599	0.204833	0.0590524	0.276297	0.154521	0.2040599	0.05494028
23300	-208.0617	-219.4324	11.37064	24.96584	2.17152	0.0195054	0.0434423	0.141584	0.0938748	0.0830725	0.0540305	0.0642607	0.0943431	0.342939	0.262526	0.0407104	0.0541258	0.0155181	0.0637418	0.1131754	0.03249179	0.0145773	0.0866026	0.138799	0.327198	0.00874345	0.00101366	0.0163242	0.0021722	0.15615	0.0382255	0.104241	0.0302668	0.0716132	1.02997e-05	0.00406237	0.05795361	24.96584	0.312924	0.672096	1.07374	1.94124	0.132358	0.2042	0.206991	0.0701752	0.338208	0.0480687	0.0904454	0.640758
23400	-213.2083	-215.0029	1.79466	6.186554	4.312844	0.175764	0.47232	0.105764	0.475528	0.128055	0.634275	0.152009	0.139481	0.0975667	0.0748509	0.402074	0.146082	0.591489	0.41406	0.2320824	0.03925852	0.0129687	0.155962	0.0320163	0.221667	0.0127123	0.000777836	0.0341197	0.00281297	0.171764	0.0346222	0.179858	0.00534599	0.0796429	0.0246942	0.0310366	0.06131205	6.186554	0.470764	0.785377	1.08424	1.65962	0.172582	0.159573	0.184023	0.0800655	0.316032	0.0877248	0.1005706	0.6096421
23500	-203.9003	-213.9775	10.07719	6.837023	3.421012	0.16953	0.456301	0.180158	0.0382257	0.281636	0.302404	0.169867	0.0206209	0.0559421	0.20048	0.475677	0.231024	0.0167419	0.046922	0.1617833	0.1537139	0.00665637	0.0181174	0.0506144	0.259047	0.0105558	0.00433409	0.0179487	0.00841957	0.289319	0.045423	0.130176	1.39165e-06	0.10169	0.0424289	0.0152685	0.004264057	6.837023	0.41942	0.752462	1.08393	1.74419	0.123966	0.174734	0.239257	0.0873225	0.249717	0.125004	0.1579779	0.02699147
23600	-223.3184	-222.1226	-1.19577	8.310636	2.773067	0.434324	1.02831	0.00909064	0.130419	0.0301497	0.398802	0.487137	0.0498479	0.626657	0.00397749	0.00905985	0.0132168	1.29302	0.213091	0.3617042	0.188725	0.00287998	0.125409	0.10916	0.229687	0.0464115	0.00119792	0.0107966	0.000171601	0.118353	0.210044	0.0670777	0.0377654	0.0154025	0.0122395	0.0134043	0.0005577452	8.310636	0.370907	0.718135	1.08114	1.82982	0.148595	0.123105	0.195895	0.163617	0.276915	0.0918737	0.1892827	0.002946625
23700	-201.2082	-218.0284	16.82014	20.22578	1.854221	0.0109633	0.086632	0.229002	0.274342	0.0083621	0.173491	0.0685738	0.116579	0.0444686	0.0658187	0.0851239	0.174436	0.0287096	0.083657	0.08940518	0.06946205	0.0139847	0.350873	0.0679182	0.162905	0.00142726	0.00424144	0.00277487	0.00248413	0.162366	0.0698715	0.0315911	0.000928058	0.0111645	0.109964	0.00750635	0.02857815	20.22578	0.275229	0.638559	1.06587	2.02034	0.106544	0.188214	0.187831	0.064875	0.359452	0.0930853	0.0980402	0.2914942
23800	-195.7174	-214.133	18.41553	21.24727	2.660799	0.252512	6.2939e-05	0.0452845	0.0258133	0.00994317	0.0095752	0.214366	0.125796	0.0181373	0.28089	0.0273822	0.0664787	0.0299605	0.0218606	0.07220895	0.04430909	0.00200304	0.0321168	0.0289512	0.264193	0.0169188	0.00305326	0.0320926	0.000526159	0.198278	0.136074	0.207153	0.000268658	0.0461413	0.0124032	0.0198274	0.02054654	21.24727	0.36119	0.710831	1.08024	1.84774	0.194796	0.159165	0.203682	0.0477955	0.272209	0.122353	0.06485563	0.3168042
23900	-202.1848	-216.8347	14.64991	35.45321	4.47034	0.158401	0.207548	0.0330387	0.0674645	0.121702	0.0664131	0.00874297	0.0798938	0.0776597	0.0244238	0.00928778	0.13502	0.00660743	0.076364	0.05414369	0.02444654	0.00538174	0.0899349	0.149208	0.198076	0.043897	0.00193121	0.0146625	0.00116696	0.200319	0.0295023	0.0767112	0.00373139	0.17521	0.00356212	0.00670534	0.004149059	35.45321	0.478471	0.79005	1.08408	1.6474	0.108063	0.265395	0.173606	0.041464	0.310418	0.101054	0.02859559	0.1450943
24000	-196.9335	-219.8099	22.87638	69.69659	1.836688	0.0405579	0.0376202	0.0112448	0.0483987	0.142195	0.052239	0.0438236	0.0174998	0.00693522	0.00837965	0.000621021	0.0219137	0.0872953	0.0117327	0.04821792	0.01424415	0.0177157	0.0864281	0.0780463	0.156713	0.011527	0.00145661	0.0674292	0.0073181	0.163033	0.0480598	0.224227	0.00532689	0.11771	0.00223512	0.0127745	0.02049379	69.69659	0.272969	0.636442	1.06531	2.02528	0.185594	0.169803	0.202249	0.0286979	0.288858	0.124797	0.03473794	0.5899541
24100	-218.6723	-222.1503	3.477994	5.643311	3.055629	0.267758	0.283133	0.156898	0.274953	0.0836163	0.047332	0.246203	0.117136	0.310552	0.653983	0.654821	0.466712	0.106641	0.17324	0.3113401	0.1825041	0.00193229	0.0254084	0.007199	0.199484	0.0147614	0.00122155	0.0537647	0.000650228	0.176552	0.104972	0.103155	0.0167811	0.275741	0.00982008	0.00855766	0.07974678	5.643311	0.39352	0.734562	1.08278	1.78914	0.172152	0.198268	0.326257	0.0476261	0.157104	0.0985936	0.2622509	0.3040859
24200	-197.0258	-213.7607	16.73498	17.30306	3.383051	0.182374	0.00287419	0.0153151	0.108892	0.109117	0.0143244	0.241991	0.00483744	0.00425179	0.286802	0.0218769	0.10832	0.0418826	0.00391929	0.1156482	0.1042714	0.0132092	0.110279	0.0235454	0.362208	0.00778352	0.00299564	0.0178346	0.000454812	0.1574	0.0368673	0.119689	0.01339	0.098578	0.0242551	0.0115101	0.01798532	17.30306	0.416884	0.75075	1.08385	1.74852	0.120912	0.161866	0.245375	0.0900737	0.302803	0.0789693	0.1222567	0.1471111
24300	-197.594	-218.3579	20.7639	46.88407	3.642288	0.027838	0.0388461	0.0797863	0.0655368	0.0789227	0.00959698	0.0261785	0.0102726	0.148184	0.00715995	0.0287594	0.0917732	0.0431452	0.00797141	0.03568367	0.01930149	0.000882047	0.183144	0.0783314	0.0739066	0.0480619	0.000621403	0.124693	0.00273132	0.232607	0.0579748	0.0652273	0.0136489	0.0667998	0.0420762	0.00929456	0.001524373	46.88407	0.433562	0.761854	1.08426	1.72032	0.108215	0.21869	0.292099	0.0597539	0.260302	0.0609397	0.02082586	0.07319616
24400	-213.691	-229.0373	15.34627	24.68609	2.627497	0.0524165	0.0629954	0.0123413	0.0838276	0.0476747	0.31941	0.0363386	0.21991	0.105648	0.0341618	0.183851	0.0668981	0.0428122	0.0345013	0.0782393	0.05878136	0.00475257	0.0108879	0.023995	0.332709	0.0999563	0.00207143	0.0781408	0.0181373	0.0733014	0.128282	0.142417	0.00176862	0.0540288	0.00553463	0.0240173	0.02387628	24.68609	0.358221	0.708568	1.07994	1.85327	0.0709615	0.243487	0.178545	0.0403203	0.266637	0.200049	0.08265764	0.2888575
24500	-196.2697	-220.0832	23.81348	117.321	2.011029	0.0321471	0.00387128	0.0179265	0.0345004	0.00103808	0.0329108	0.0711407	0.0735415	4.82553e-05	0.0637679	0.0118732	0.023712	0.00123472	0.0210259	0.04975943	0.02614955	0.0198959	0.1244	0.00484577	0.204961	0.00822714	0.00125566	0.143081	0.00806222	0.188813	0.0746723	0.173514	0.0342004	0.00127125	0.00946742	0.00333212	0.00171588	117.321	0.294588	0.656181	1.07026	1.97897	0.180235	0.156903	0.241747	0.0456163	0.272761	0.102737	0.02786543	0.06157736
24600	-203.5346	-216.9162	13.38157	10.65263	3.168069	0.0342087	0.184207	0.0925785	0.221448	0.0633773	0.052593	0.28075	0.0250922	0.506897	0.0459066	0.0539721	0.0336893	0.053062	0.0292657	0.1637775	0.06760239	0.0132171	0.0520711	0.0711443	0.188156	0.0392244	0.00495268	0.0281802	0.00158596	0.121498	0.0558404	0.217913	0.00344269	0.15198	0.0362807	0.0145138	0.03201513	10.65263	0.40186	0.740429	1.08323	1.77448	0.160574	0.231728	0.224038	0.0623067	0.224906	0.0964476	0.09961751	0.3213805
24700	-201.8607	-222.5203	20.65968	50.51896	2.375845	0.0470813	0.0749723	0.025753	0.0038686	0.0172296	0.0824429	0.00077811	0.00132002	0.0271846	0.0253533	0.19555	0.0377149	0.0898367	0.0192726	0.04277525	0.0261206	0.0194642	0.214256	0.138968	0.126161	0.0232253	0.00138199	0.0178082	0.000125099	0.123878	0.155126	0.0207966	0.00485326	0.0117641	0.115111	0.0270816	0.03792206	50.51896	0.334361	0.68983	1.07707	1.89874	0.146509	0.129746	0.277632	0.0402277	0.338932	0.0669525	0.06404266	0.5921374
24800	-196.9618	-223.8949	26.93315	77.91849	4.361423	0.0176313	0.0100765	0.00219103	0.0494222	0.00332444	0.0114628	0.0486138	0.0213197	0.00283251	0.0119972	0.0298189	0.00889254	0.0447726	0.0214481	0.01431942	0.03734604	0.0168779	0.039944	0.093906	0.169341	0.0150083	0.00693312	0.0275591	0.0446564	0.268464	0.0439942	0.155082	0.00067306	0.0833622	0.00943334	0.0247656	0.02608239	77.91849	0.473178	0.786848	1.08419	1.65578	0.0892217	0.187274	0.26657	0.10667	0.257913	0.092351	0.06342843	0.4112097
24900	-207.8806	-219.913	12.03238	6.85038	2.668924	0.10893	0.0983039	0.209284	0.073248	0.238449	0.682623	0.386967	0.0330022	0.0231537	0.0979736	0.10752	0.100788	0.173368	0.0207921	0.1153861	0.1614889	0.00781141	0.0811507	0.00167848	0.156238	0.00285256	0.00936705	0.0287777	0.000500286	0.149016	0.192464	0.117361	0.00517403	0.0168512	0.211254	0.0195045	0.05432974	6.85038	0.361909	0.711376	1.08031	1.84641	0.149884	0.161512	0.209995	0.0319729	0.335955	0.110682	0.2158186	0.251738
25000	-208.9788	-220.1928	11.21393	13.98728	2.404451	0.117655	0.133877	0.199574	0.00875142	0.219313	0.0283496	0.109315	0.119278	0.0502059	0.383788	0.0618329	0.167691	0.30749	0.177977	0.1140086	0.1624825	0.00653689	0.0753672	0.0307572	0.282715	0.0152646	0.00434048	0.023634	0.00442965	0.129077	0.0907473	0.180228	0.0202007	0.115001	0.00724037	0.0144606	0.01129495	13.98728	0.337206	0.692118	1.07746	1.89322	0.140819	0.17824	0.216748	0.0665241	0.267066	0.130603	0.1737775	0.06499665
25100	-224.0965	-224.698	0.6014844	24.58065	3.733829	0.212543	0.0922638	0.0932881	0.422728	0.0285281	0.323905	0.699951	0.0192904	0.373491	0.0605924	0.0432015	0.894676	0.103113	0.0429768	0.2628567	0.06403608	0.00639983	0.0192219	0.0599325	0.236735	0.0504147	0.0103378	0.000673018	0.00402422	0.344254	0.106497	0.0163991	0.00271126	0.0614715	0.074993	0.00593529	0.01808891	24.58065	0.439114	0.765471	1.08434	1.71108	0.155037	0.176524	0.274354	0.0970759	0.251108	0.0459019	0.08212499	0.2202607
25200	-199.4731	-218.7814	19.3083	56.99699	3.03518	0.0332925	0.00597655	0.140621	0.017889	0.00960931	0.0141922	0.0223571	0.014967	0.0498755	0.00834681	0.0282669	0.0721688	0.0439278	0.0164393	0.02274693	0.01973788	0.0173371	0.138004	0.0566615	0.0666295	0.0129617	0.00176538	0.00479498	0.000710385	0.238123	0.121905	0.115055	0.0252241	0.14359	0.0499127	0.00732527	0.04362512	56.99699	0.391965	0.733457	1.08268	1.79189	0.138841	0.240877	0.198092	0.0503345	0.300121	0.0717341	0.063363	0.6884952
25300	-199.6931	-222.02	22.32683	35.97741	3.260984	0.0520101	0.0840209	0.0527789	0.0186169	0.0108873	0.012714	0.0405511	0.0430662	0.0884542	0.0460886	0.0200923	0.0347103	0.0269514	0.0441377	0.036912	0.005392238	0.00169412	0.05823	0.0933136	0.262357	0.011008	0.00451875	0.0542665	0.000432773	0.210046	0.136261	0.0697311	0.0100113	0.0734744	0.00491325	0.00974281	0.04643898	35.97741	0.408496	0.745026	1.08353	1.76295	0.177126	0.225859	0.128583	0.0531202	0.329934	0.0853786	0.05183122	0.8959655
25400	-196.7741	-216.2357	19.46157	28.76294	3.549814	0.00246748	0.039558	0.00107195	0.0205921	0.00170737	0.138472	0.11341	0.019995	0.0108084	0.0421417	0.017523	0.0100598	0.104419	0.0942299	0.04425412	-0.02041111	0.0118748	0.000186127	0.0101477	0.348708	0.00272401	0.00103188	0.0626357	0.00945392	0.159795	0.0721009	0.189829	0.00322846	0.0482724	0.0536783	0.0263344	0.04813079	28.76294	0.427781	0.758045	1.08415	1.73002	0.190728	0.172414	0.191763	0.0580345	0.24339	0.143671	0.02771967	1.73634
25500	-188.9808	-217.2997	28.31895	92.64165	2.178004	0.0155468	0.0338875	0.0106227	0.0075424	0.00660668	0.00846231	0.0401476	0.0324843	0.000155935	0.0329004	0.000849905	0.0183155	0.00536081	0.0447342	0.02277365	0.007480058	0.0106317	0.0247531	0.0141657	0.151329	0.000988074	3.71346e-05	0.00704603	0.00685811	0.333332	0.084602	0.224182	0.00198128	0.057038	0.0745704	0.00848569	0.02204482	92.64165	0.313636	0.672699	1.07387	1.9398	0.13757	0.210617	0.235414	0.0716793	0.223691	0.12103	0.02952488	0.7466524
25600	-215.1572	-224.0503	8.893092	10.73404	4.506291	0.257004	0.0338654	0.180222	0.0109514	0.162902	0.347857	0.208016	0.0210588	0.0507898	0.109672	0.0295012	0.290202	0.215783	0.182064	0.1873667	0.1342939	0.00223941	0.144832	0.0263184	0.0429727	0.00104827	0.0199447	0.00712352	0.00304688	0.190643	0.334102	0.139857	0.00364175	0.0820454	0.00125614	0.000928013	0.01137696	10.73404	0.480183	0.791079	1.08404	1.6447	0.14234	0.176434	0.238691	0.0658302	0.180401	0.196303	0.1456709	0.07810043
25700	-214.874	-224.156	9.281966	11.38067	1.434479	0.198962	0.465464	0.144659	0.588327	0.168738	0.0200566	0.33234	0.0812462	0.172166	0.264196	0.41335	0.102131	0.0696962	0.042159	0.1621208	0.1653341	0.00116505	0.0956321	0.0235596	0.0821031	0.0128394	0.00127785	0.0585499	0.00456535	0.258932	0.0584571	0.187821	0.0024563	0.0797919	0.074742	0.0581078	0.008264472	11.38067	0.215021	0.577274	1.04633	2.16137	0.126342	0.149799	0.223196	0.152236	0.287742	0.060686	0.1735986	0.04760679
25800	-205.5009	-219.3645	13.86359	19.77738	4.925905	0.0568903	0.173813	0.210418	0.0537903	0.0694866	0.150348	0.198986	0.124742	0.024698	0.093321	0.0195371	0.00575165	0.0647716	0.084388	0.07949067	0.06725993	0.0280444	0.0124267	0.108905	0.33008	0.0175544	0.0124252	0.0292715	0.000412029	0.101637	0.107612	0.192552	0.0067767	0.00425625	0.0340826	0.0139643	0.06499704	19.77738	0.498971	0.802163	1.08343	1.61544	0.162397	0.186036	0.184196	0.0992356	0.258416	0.109719	0.132257	0.4914451
25900	-192.6124	-225.2174	32.605	112.4142	3.570889	0.0190185	0.00139403	0.0232391	0.00155625	0.0115179	0.00279268	0.0274233	0.0218908	0.00694269	0.00372665	0.00975703	0.00444102	0.00248942	0.0429502	0.009074583	0.01939009	0.00355038	0.247423	0.03774	0.0868778	0.0261694	0.012283	0.00893484	0.0219662	0.0402036	0.10905	0.282561	0.0293311	0.0311375	0.0405495	0.022223	0.0008523699	112.4142	0.429114	0.758927	1.08418	1.72778	0.160247	0.170845	0.189395	0.115746	0.239602	0.124165	0.02024246	0.04210802
26000	-216.3764	-225.7533	9.376884	16.05162	3.792438	0.0705017	0.0524112	0.0154651	0.0919307	0.0968049	0.047323	0.194435	0.171577	0.26636	0.0462717	0.0941345	0.00428451	0.0529259	0.469276	0.1358968	0.2062287	0.0408913	0.210813	0.00337942	0.0754233	0.123184	0.0048875	0.0944816	0.00324917	0.197876	0.0224215	0.161624	0.0027565	0.0354166	0.0208453	0.00275106	0.01385715	16.05162	0.442583	0.767711	1.08437	1.70533	0.0769116	0.184334	0.209644	0.0988693	0.349114	0.0811275	0.2200858	0.06296248
26100	-195.9011	-216.2364	20.33533	40.01634	2.095082	0.0910641	0.105982	0.110954	0.0452548	0.0214771	0.0922598	0.0480212	0.0277602	0.088807	0.0652439	0.00193024	0.0571035	0.0299398	0.0133734	0.05622659	0.02725093	0.00133515	0.168268	0.0472543	0.267396	0.00806705	0.00145524	0.0142195	0.00121398	0.211121	0.114728	0.117257	0.0134938	0.00101006	0.0226885	0.0104926	0.02227677	40.01634	0.304367	0.664758	1.0722	1.95868	0.116781	0.208404	0.228353	0.0725706	0.224273	0.149618	0.0495277	0.4497841
26200	-200.7886	-223.376	22.58732	15.64202	3.983839	0.000858202	0.152297	0.0370065	0.00252115	0.0809357	0.0711765	0.0102197	0.135632	0.0664372	0.102725	0.107171	0.0311583	0.000247846	0.0681168	0.06870362	0.0511834	0.00524782	0.0827999	0.0541983	0.104365	0.007738	0.00024651	0.0380287	0.00121947	0.29864	0.0724599	0.0929374	0.0686917	0.0780867	0.0839181	0.0114226	0.01335676	15.64202	0.453472	0.774648	1.0844	1.68748	0.138724	0.228137	0.11932	0.069891	0.394353	0.0495752	0.06454016	0.2069527
26300	-208.587	-218.5486	9.961666	61.23606	2.847916	0.06116	0.0491909	0.0933112	0.00941194	0.066517	0.00676213	0.462999	0.247787	0.00310887	0.0224457	0.00105372	0.0260102	0.0567151	0.00289194	0.03838108	0.02140452	0.00597964	0.162127	0.10383	0.208723	0.0590905	0.00306118	0.0563758	0.0011761	0.163183	0.0771348	0.0632358	0.0250586	0.0103183	0.0563948	0.00431163	0.001978416	61.23606	0.377143	0.722744	1.08165	1.81846	0.122065	0.124953	0.232249	0.053568	0.385276	0.0818893	0.02338294	0.08460939
26400	-209.9221	-217.6284	7.70633	13.33489	2.231653	0.141327	0.0491133	0.142346	0.149803	0.20519	0.0707568	0.155598	0.208873	0.208053	0.0586957	0.150068	0.514769	0.204857	0.216226	0.1958155	0.02060691	0.00539978	0.0469977	0.136065	0.272459	0.000480251	0.00019067	0.0427533	0.00037308	0.160662	0.00812008	0.158686	0.0375973	0.0758296	0.0374068	0.0169801	0.0427762	13.33489	0.319443	0.677584	1.07484	1.92814	0.177667	0.210966	0.227643	0.0580022	0.26177	0.063952	0.0633831	0.6748833
26500	-208.1992	-221.2925	13.09334	26.73774	2.661635	0.0888625	0.00367947	0.0202858	0.0161537	0.00238582	0.200111	0.0648908	0.0375947	0.0406329	0.0366159	0.0907691	0.23734	0.386294	0.118293	0.1460695	0.04695164	0.000366067	0.0723652	0.0609252	0.19534	0.00983788	0.00608733	0.0136171	0.00277678	0.0739756	0.342184	0.0826641	0.00379726	0.115205	0.00543455	0.0154246	0.001136816	26.73774	0.361264	0.710887	1.08025	1.8476	0.153495	0.171283	0.323606	0.0562595	0.184018	0.111339	0.04808846	0.02364009
26600	-206.4874	-222.7545	16.26716	18.01016	4.109934	0.0856537	0.0475038	0.0535886	0.0880959	0.00491343	0.1872	0.148435	0.02548	0.0214521	0.123311	0.0323167	0.201099	0.0325235	0.0213247	0.06288765	0.0643379	0.00929212	0.0576741	0.095742	0.262294	0.0142184	0.000196899	0.000532289	0.00612997	0.111913	0.0455378	0.27421	0.0296787	0.0673697	0.0181175	0.00709378	0.01906357	18.01016	0.460301	0.778927	1.08437	1.6764	0.133398	0.215826	0.219611	0.082999	0.255032	0.0931342	0.08340147	0.2285759
26700	-206.0587	-222.7554	16.69666	29.41362	2.174729	0.136697	0.0428726	0.116743	0.159667	0.043128	0.0233814	0.0973974	0.0207735	0.0235261	0.0927316	0.0142153	0.0956498	0.0250283	0.000709372	0.07431487	-0.03280996	0.00807422	0.0348948	0.147891	0.287501	0.00931165	0.0164559	0.056405	0.00587043	0.233541	0.0243439	0.132623	0.00622231	0.007094	0.0276042	0.00216802	0.1087378	29.41362	0.313277	0.672395	1.0738	1.94052	0.126091	0.199279	0.212333	0.147785	0.246872	0.0676407	0.07592788	1.43212
26800	-201.3394	-224.8145	23.47511	36.27281	2.862563	0.0019345	0.0420607	0.0281185	0.0393756	0.00750724	0.118261	0.057318	0.0492651	0.0193063	0.0749584	0.0726323	0.0748144	0.0396221	0.0115067	0.0586022	0.0281861	0.0135773	0.0206113	0.080749	0.270325	0.0338733	0.00123842	0.0461552	0.00763402	0.130996	0.123266	0.104173	0.00514515	0.137832	0.00244838	0.0219755	0.01304008	36.27281	0.378342	0.723623	1.08175	1.81629	0.139692	0.2431	0.188376	0.023824	0.344502	0.0605052	0.04122618	0.3163057
26900	-207.1167	-226.1316	19.01497	33.36863	1.422965	0.0454216	0.133371	0.0543168	0.0140032	0.00362284	0.0395282	0.110119	0.063198	0.138286	0.0194576	0.170362	0.0425025	0.128086	0.113621	0.06538322	0.06561157	0.00160726	0.0939827	0.0287426	0.225805	0.0891012	0.0013157	0.0934578	0.00190284	0.266643	0.0124973	0.0904877	0.0246805	0.0303463	0.0375294	0.00190156	0.001314201	33.36863	0.213173	0.575211	1.04556	2.16606	0.150403	0.133536	0.200094	0.0687903	0.31253	0.134647	0.06692577	0.01963669
27000	-188.6858	-221.8793	33.19354	37.99594	3.305739	0.0294661	0.00058182	0.0213689	0.00562137	0.00800201	0.0284606	0.0117526	0.0107545	0.00851596	0.038421	0.0320792	0.0256579	0.00727989	0.0421558	0.01953521	0.0510075	0.00780658	0.10972	0.10116	0.102159	0.0214033	0.0161102	0.0192796	0.00264356	0.28121	0.0286149	0.105336	0.000852976	0.069463	0.102106	0.0321341	0.009694155	37.99594	0.411614	0.747164	1.08366	1.75756	0.127297	0.221288	0.131381	0.0683543	0.332564	0.119116	0.06070165	0.1597017
27100	-208.8718	-219.8655	10.99374	10.75483	5.019913	0.280216	0.0412875	0.0785501	0.364482	0.181704	0.069708	0.0388244	0.105876	0.304486	0.0308578	0.0613425	0.145547	0.0692253	0.180283	0.166812	0.07442317	0.00759825	0.0783575	0.0415427	0.411959	4.38492e-05	0.0037997	0.0101139	0.0164764	0.186036	0.0019347	0.0737262	0.00394541	0.0422023	0.108368	0.0138963	0.0150827	10.75483	0.502903	0.804436	1.08327	1.60939	0.118729	0.232037	0.250643	0.0827269	0.197835	0.118029	0.08950587	0.1685107
27200	-210.949	-226.3038	15.35481	7.549	3.1044	0.0145142	0.00814319	0.0076505	0.257165	0.0420243	0.127976	0.0549356	0.0421393	0.150594	0.070878	0.23367	0.538693	0.00272985	0.0539671	0.0970704	0.2025642	0.0131243	0.0846531	0.0417178	0.0981928	0.0233641	0.000596781	0.0218184	0.037627	0.206638	0.12996	0.190553	0.0110447	0.104762	0.0248938	0.0110553	0.01393464	7.549	0.397181	0.737149	1.08299	1.78268	0.179743	0.172517	0.173044	0.0447084	0.244718	0.185269	0.2164988	0.06436358
