Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1114	0	-220.5188	-231.6652	11.14647	256.9497	2.410948	0.124894	0.0505366	0.0590455	0.014206	0.0868472	0.0306508	0.0971092	0.00436651	0.0978369	0.00330502	0.0186811	0.0271633	0.103364	0.0868395	0.05561066	0.00809743	0.0138761	0.0711233	0.0654041	0.195349	0.0743704	0.0180549	0.030781	0.00757301	0.22718	0.035308	0.0751619	0.00553837	0.107441	0.060438	0.0124009	0.004686877	256.9497	0.337848	0.692632	1.07754	1.89198	0.1655	0.138543	0.212349	0.072398	0.274984	0.136225	0.01278431	0.3666118
1115	0	-231.7348	-231.9437	0.2088338	129.5729	3.162383	0.0554876	0.194851	0.000125457	0.0332095	0.000892029	0.0956622	0.0572004	0.541246	0.118823	0.139927	0.318851	0.0786991	0.254821	0.0458314	0.1538571	0.004361704	0.00527967	0.0880211	0.306056	0.0855615	0.0226056	0.00214361	0.0376863	0.00447661	0.111852	0.0137577	0.0412579	0.033485	0.190852	0.0382836	0.0186812	0.0128562	129.5729	0.401447	0.74014	1.08321	1.7752	0.159029	0.175518	0.188718	0.0570064	0.350984	0.0687451	0.0172179	0.7466763
1116	0	-237.1652	-234.8042	-2.360976	204.7395	0.8658429	0.0516583	0.151449	0.211496	0.0436483	0.272029	0.0801924	0.0257163	0.34712	0.18486	0.214317	0.337684	0.144416	0.122614	0.0757646	0.1824283	0.005658531	0.0123858	0.137159	0.160687	0.21192	0.0217312	0.0117085	0.0212387	0.00980753	0.203048	0.0315875	0.00504436	0.0171923	0.013163	0.0210971	0.122229	0.003872971	204.7395	0.109473	0.432351	0.973653	2.48452	0.151603	0.11096	0.230312	0.0746946	0.355992	0.0764383	0.009531502	0.4063338
1117	0	-234.3406	-234.8639	0.5232912	49.95533	2.419984	0.151468	0.0249755	0.0177922	0.0492226	0.0402147	0.19192	0.261528	0.125487	0.176726	0.000105341	0.278391	0.120546	0.861675	0.153484	0.1930948	0.004121823	0.0174041	0.0866043	0.0823113	0.185753	0.0342066	0.00599644	0.0268858	0.00668031	0.221124	0.039574	0.0440223	0.0212231	0.141749	0.0550976	0.0313693	0.03094242	49.95533	0.338737	0.693343	1.07766	1.89026	0.134806	0.20262	0.245114	0.0340853	0.260168	0.123208	0.03506425	0.8824494
1118	0	-230.8223	-232.7595	1.937207	130.1733	0.911524	0.000954339	0.0614061	0.131658	0.117656	0.322975	0.0149917	0.07541	0.145437	0.402919	0.080937	0.504664	0.0107904	0.138528	0.032738	0.09188732	0.01355341	0.0191431	0.0975798	0.139217	0.236281	0.0712268	0.00109299	0.0559535	0.00204912	0.139507	0.0363814	0.00169792	0.00115235	0.0941046	0.0207039	0.0839091	0.004024207	130.1733	0.11898	0.448442	0.98364	2.44894	0.154906	0.145484	0.258971	0.0789864	0.238354	0.123298	0.01757761	0.2289393
1119	0	-232.3521	-230.0488	-2.303238	100.1403	2.880544	0.0285578	0.0642282	0.0556346	0.213324	0.331152	0.0513818	0.0187026	0.26834	0.117977	0.138656	0.179266	0.259873	0.552289	0.358585	0.2133888	0.01785156	0.00215024	0.0211474	0.00589679	0.397705	0.038967	0.00228034	0.0531264	0.017903	0.135	0.136411	0.0205494	0.0105718	0.132734	0.00960457	0.0159521	0.002498862	100.1403	0.379804	0.724692	1.08186	1.81365	0.181345	0.112337	0.258799	0.0664892	0.247832	0.133197	0.02035043	0.1227916
1120	0	-227.7551	-234.4652	6.710087	402.4238	3.941167	0.104244	0.153439	0.0650046	0.0525125	0.0521461	0.000926194	0.0380545	0.0265864	0.0646371	0.0663335	0.036937	0.0869841	0.098761	0.0125944	0.05743901	0.003249722	0.00506941	0.041862	0.203527	0.0463359	0.310535	0.000783609	0.00382613	0.00431566	0.170336	0.0367741	0.00220498	0.00577934	0.0931315	0.0311253	0.0443946	0.002634471	402.4238	0.451101	0.77315	1.08441	1.69134	0.141716	0.172264	0.193416	0.0669245	0.293678	0.132002	0.005884193	0.44772
1121	0	-230.7979	-229.809	-0.9889384	215.807	2.097741	0.131712	0.162512	0.00888728	0.0566275	0.039979	0.0226966	0.0941641	0.14217	0.006991	0.189324	0.194796	0.0395384	0.131607	0.421979	0.2033772	0.0052487	0.0464255	0.0264493	0.114332	0.127613	0.0335136	0.00899875	0.0263891	0.00987492	0.285565	0.0109279	0.025069	0.0607332	0.196642	0.0257135	0.00175346	0.02215228	215.807	0.304669	0.66502	1.07225	1.95806	0.17015	0.145269	0.222483	0.0875562	0.285172	0.0893704	0.02740098	0.8084484
1122	0	-223.8056	-231.7539	7.948338	292.7712	4.255194	0.184894	0.00675513	0.0116064	0.0166947	0.00602817	0.0114851	0.0195787	0.00355574	0.120411	0.0993393	0.0559548	0.0129565	0.0585527	0.0465093	0.04887582	0.001305747	0.00597939	0.0258008	0.207252	0.176061	0.0749722	0.0104646	0.0105674	0.0114029	0.152108	0.0707793	0.036271	0.0406938	0.102397	0.0032096	0.0720416	0.0005827871	292.7712	0.467854	0.783596	1.08428	1.66427	0.145467	0.139264	0.218614	0.0710287	0.318973	0.106654	0.001888534	0.3085923
1123	0	-233.8548	-233.5454	-0.3094183	303.076	1.77892	0.0677067	0.00302291	0.155754	0.07508	0.0246975	0.0925803	0.0166498	0.239434	0.0748381	0.130789	0.257744	0.367496	0.16371	0.0121392	0.1208152	0.004188532	0.00874587	0.0807692	0.076836	0.23456	0.100757	0.0317386	0.0173608	0.00336972	0.199384	0.0470499	0.131521	0.00128749	0.0506347	0.00053188	0.0154536	0.01025743	303.076	0.265376	0.629238	1.06333	2.04206	0.105328	0.106868	0.260548	0.0795329	0.315093	0.13263	0.01444596	0.7100552
1124	0	-245.8875	-240.3369	-5.550582	152.8205	2.846623	0.382537	0.0756598	0.0344397	0.693914	0.106586	0.0694396	0.157824	0.216425	0.082427	0.120941	0.0187562	0.19805	0.101815	0.360796	0.1757836	-0.003359376	0.00214187	0.100694	0.0616054	0.152666	0.030863	0.00659325	0.0524646	0.00116688	0.307337	0.0501147	0.00159812	0.0531379	0.0519473	0.0964248	0.0312452	0.02972959	152.8205	0.377037	0.722666	1.08165	1.81865	0.107668	0.236467	0.233582	0.0314227	0.30145	0.0894094	0.02637021	1.127393
1125	0	-223.7039	-231.6499	7.946017	614.1085	3.96028	0.0207535	0.0122026	0.061702	0.0234972	0.0255515	0.00786828	0.0328163	0.00616924	0.048891	0.0973674	0.0698667	0.0144768	0.0486558	0.0145017	0.05304991	0.001932425	0.0631489	0.164163	0.0155459	0.114347	0.0221349	0.0106728	0.0561068	0.00897732	0.25133	0.0333936	0.0456255	0.00581732	0.145489	0.0400202	0.0232271	0.007351069	614.1085	0.452167	0.773824	1.08441	1.6896	0.123066	0.128967	0.267436	0.0568167	0.353998	0.0697159	0.009283494	0.7918429
1126	0	-242.4194	-236.7	-5.719374	105.9008	1.03016	0.548866	0.0221623	0.285731	0.126837	0.0945199	0.13164	0.296836	1.19672	0.401414	0.578291	0.0419388	0.0233303	0.0963869	0.229177	0.2676381	0.02789167	0.00109184	0.165912	0.0683213	0.084785	0.0338994	0.00355833	0.00820635	0.00389146	0.0386127	0.165599	0.0507692	0.0773496	0.164956	0.0880091	0.0450389	0.001343125	105.9008	0.142932	0.485633	1.00482	2.36661	0.140431	0.196769	0.240724	0.08002	0.234987	0.107069	0.02923479	0.04594269
1127	0	-233.2453	-228.8561	-4.389171	39.47667	2.323458	0.282373	0.505003	0.239194	0.0263146	0.0643576	0.3461	0.0199967	0.160597	0.049324	1.55958	0.162234	0.0682845	0.0241136	0.366071	0.2782885	0.01749269	0.0142133	0.0363179	0.219981	0.274225	0.0166247	0.00069352	0.00286345	0.000793248	0.126713	0.150314	0.032563	0.00940942	0.0674858	0.0403087	0.00749399	0.00440158	39.47667	0.329053	0.685522	1.07632	1.90911	0.110023	0.216362	0.243074	0.0478537	0.258784	0.123904	0.02189427	0.201038
1128	0	-235.7576	-227.0482	-8.709339	34.06618	2.211018	0.00885374	0.582306	0.0622127	0.18566	0.00428718	0.516523	0.109248	0.0857959	0.117491	0.0308446	2.07465	0.699031	0.809915	0.497633	0.3738362	0.03121447	0.00934866	0.0875409	0.105404	0.233092	0.0166219	0.0112558	0.00469855	0.00239959	0.287437	0.0102268	0.0300576	0.00075254	0.108293	0.072717	0.0201548	0.003682498	34.06618	0.317227	0.675728	1.07447	1.93257	0.179113	0.146019	0.207335	0.0477345	0.293326	0.126472	0.03489696	0.1055249
1129	0	-231.1771	-232.5516	1.374523	38.64323	2.210194	0.0702894	0.233134	0.169099	0.0819468	0.696266	0.0889542	0.164784	0.328865	0.0998168	0.0749252	0.0480096	0.130816	0.278039	0.284052	0.2743555	0.01446701	0.0438065	0.0280962	0.126383	0.0544827	0.188012	0.00720722	0.00392089	0.00417383	0.189953	0.0541719	0.00458989	0.0118716	0.126312	0.150249	0.00677079	0.03096474	38.64323	0.317138	0.675653	1.07446	1.93275	0.145318	0.110647	0.302879	0.0634155	0.279855	0.0978858	0.04543175	0.6815661
1130	0	-229.9673	-233.353	3.385734	103.9611	2.934013	0.0702113	0.0639421	0.0138982	0.00330156	0.0327887	0.140461	0.138899	0.0285308	0.315608	0.162364	4.27118e-05	0.38593	0.0349647	0.0605403	0.1215203	0.01463881	0.0452986	0.0363107	0.0040808	0.103424	0.00258474	0.00997896	0.0466976	0.00387192	0.310863	0.00452939	0.0490768	0.00852036	0.312056	0.036284	0.0264234	0.02521519	103.9611	0.384092	0.727808	1.08217	1.80593	0.134468	0.180729	0.235513	0.0460585	0.283156	0.120076	0.039854	0.6326892
1131	0	-226.6642	-233.9071	7.242925	98.81167	1.236125	0.175868	0.148057	0.0102633	0.0201386	0.0408885	0.174853	0.135936	0.00439361	0.000697292	0.213735	0.170104	0.27248	0.0609084	0.0306187	0.1074205	0.009054125	0.00719685	0.000817664	0.164182	0.0944316	0.0400996	0.00739584	0.0190777	0.00932379	0.252569	0.327747	0.00894706	0.00242518	0.0462598	0.0159182	0.003609	0.01946544	98.81167	0.181538	0.537801	1.03027	2.25039	0.16345	0.150527	0.241126	0.0779523	0.275629	0.0913149	0.02851956	0.6825293
1132	0	-234.2326	-235.8103	1.577744	20.57743	1.927369	0.147853	0.0243593	0.28313	0.151603	0.332738	0.323016	0.0557371	0.146539	0.973481	0.0204294	0.264992	0.00641604	0.0768082	0.649192	0.2867253	0.03735617	0.0137786	0.0744629	0.100269	0.166152	0.0838172	0.048885	0.0454787	0.00345405	0.0610826	0.10282	0.0158393	0.0600908	0.187196	0.0303876	0.00628657	0.02470305	20.57743	0.284448	0.647061	1.06806	2.00043	0.155194	0.139049	0.22809	0.0753479	0.282604	0.119715	0.06205922	0.398056
1133	0	-245.3053	-237.9429	-7.362418	31.7072	1.521669	0.149011	0.0889971	0.536034	0.765185	0.0123079	0.00929131	0.0494083	0.239977	0.372844	0.162189	0.479832	0.939084	0.180996	0.368495	0.243367	0.05568608	0.00249084	0.0366075	0.213478	0.258812	0.00885293	0.0125502	0.0168889	0.016117	0.23453	0.00648786	0.0623967	0.0241211	0.0534689	0.0254841	0.0277137	0.05780453	31.7072	0.228651	0.592124	1.05167	2.12756	0.11593	0.20998	0.186026	0.10663	0.301003	0.080431	0.1134906	0.5093331
1134	0	-227.1608	-236.2291	9.068326	82.80108	3.604863	0.102815	0.0569145	0.0728915	0.0254113	0.13056	0.0238806	0.255808	0.107597	0.144563	0.0506626	0.0560288	0.0435133	0.0092216	0.0612854	0.1232464	0.01674537	0.0266649	0.158621	0.0721035	0.231273	0.0129533	0.00684904	0.0826522	0.00115185	0.132277	0.0530415	0.129534	0.00332071	0.0519496	0.00659571	0.0310121	0.01423302	82.80108	0.431244	0.760332	1.08422	1.7242	0.129911	0.13091	0.251063	0.0995232	0.261144	0.127449	0.0309784	0.45945
1135	0	-244.2577	-229.1094	-15.14832	18.27452	5.74607	0.106943	0.322816	0.539359	0.672155	0.314997	0.650766	0.00856659	0.102018	2.17143	0.0284863	1.63371	0.373414	0.77271	0.46135	0.4622253	0.07800563	0.0158189	0.0625423	0.175662	0.175442	0.103743	0.0196121	0.0101263	0.00876629	0.205321	0.026098	0.0300113	0.000426222	0.105175	0.0495171	0.0117386	0.005644047	18.27452	0.530394	0.819894	1.08182	1.56789	0.119462	0.182893	0.241768	0.0643002	0.309902	0.0816751	0.08364967	0.06747243
1136	0	-244.5361	-231.2817	-13.25444	84.51549	2.027722	0.00497786	0.172398	0.281698	0.746626	0.0977937	0.111558	0.0569313	1.20919	0.215447	0.0370732	0.187608	0.382357	0.422616	0.892468	0.2262287	-0.009047388	0.0792062	0.0296375	0.0669755	0.222973	0.0223852	0.00310075	0.0133428	0.00468557	0.375452	0.013544	0.00918944	0.0193913	0.0446793	0.0542691	0.0411686	0.02618773	84.51549	0.296562	0.65793	1.07067	1.97484	0.0972014	0.0839862	0.29911	0.0805085	0.344411	0.0947832	0.01714034	1.527842
1137	0	-234.891	-234.3576	-0.5334123	47.60635	3.752194	0.0790135	0.102737	0.00631375	0.0917199	0.0541193	0.116471	0.0992124	0.407688	0.0825219	0.465826	0.123207	1.07289	0.031483	0.0117635	0.1939247	0.04375466	0.0378021	0.0344993	0.104176	0.108726	0.0641855	0.00308617	0.0298059	0.0218542	0.154548	0.0377926	0.105327	0.0050298	0.244284	0.0453032	0.00357932	0.009465357	47.60635	0.440208	0.766179	1.08435	1.70926	0.21103	0.106375	0.221725	0.0500583	0.327153	0.0836583	0.05322002	0.1778533
1138	0	-238.2546	-234.7134	-3.541198	188.8196	1.703012	0.368282	0.0270235	0.0199398	0.106108	0.0954267	0.379913	0.0147755	0.112212	0.188036	0.0182299	0.17686	0.104605	0.353612	0.0475601	0.2386294	0.01346973	0.0329689	0.0246393	0.0147376	0.311758	0.0339384	0.00737354	0.0147118	0.00909779	0.305699	0.0178391	0.0450208	0.0178827	0.134704	0.0159054	0.0137238	0.02686757	188.8196	0.25505	0.619195	1.06041	2.06534	0.143755	0.218196	0.266784	0.0226665	0.234604	0.113995	0.0403373	0.6660726
1139	0	-232.3141	-231.8075	-0.5065686	311.4537	1.474874	0.00445273	0.0927837	0.104761	0.0014252	0.0345301	0.076369	0.0510793	0.167812	0.101268	0.0192199	0.111465	0.491091	0.0208342	0.308364	0.1463413	0.00389193	0.0114051	0.164368	0.155406	0.15001	0.0298281	0.000294275	0.00694367	0.0116597	0.0983984	0.0105151	0.00500539	0.014481	0.299029	0.0397268	0.00293021	0.00421747	311.4537	0.221415	0.58432	1.04891	2.14535	0.143586	0.180465	0.229026	0.0389525	0.297328	0.110642	0.008109401	0.5200718
1140	0	-231.5496	-231.6209	0.07135328	90.60792	1.146733	0.119231	0.339863	0.250402	0.175891	0.359037	0.0409508	0.0549037	0.101902	0.0181409	0.123853	0.207684	0.301334	0.0441669	0.216766	0.2386113	0.00567517	0.0329729	0.0815479	0.0801044	0.203274	0.000913874	0.00167606	0.0291643	0.00510281	0.137261	0.0148124	0.0591585	0.0209601	0.191651	0.133942	0.00745741	0.01421427	90.60792	0.165267	0.516812	1.02062	2.2973	0.171212	0.221042	0.192988	0.0578273	0.269129	0.0878022	0.01988944	0.7146642
1141	0	-238.9873	-235.7671	-3.220229	230.3498	1.656226	0.0587292	0.149787	0.141076	0.0123378	0.190028	0.351327	0.0123666	0.155473	0.156601	0.282767	0.0396163	0.27394	0.0484721	0.31693	0.153437	0.02513776	0.0302668	0.00566752	0.229829	0.130391	0.165641	0.00545222	0.0235961	0.00212526	0.276622	0.0672717	0.000764505	0.00684567	0.00374048	0.00569803	0.0460873	0.0006003465	230.3498	0.248479	0.612651	1.05842	2.08045	0.161569	0.147402	0.218297	0.110125	0.267988	0.0946192	0.02573811	0.0233252
1142	0	-239.7419	-237.1568	-2.585107	97.54	5.063167	0.191585	0.0761191	0.0270797	0.24061	0.010856	0.0317435	0.1388	0.149952	0.693379	0.170076	0.0818848	0.241963	0.157036	0.182204	0.1294877	0.02530861	0.00835145	0.0918977	0.0501955	0.130366	0.128468	0.00994577	0.00842278	0.0112124	0.137707	0.006767	0.0859314	0.0668264	0.229801	0.00340263	0.0307055	0.01091454	97.54	0.50468	0.805458	1.08319	1.60667	0.17879	0.166024	0.165985	0.0682536	0.337477	0.0834711	0.03622315	0.3013139
1143	0	-230.1008	-242.4435	12.34265	704.908	1.472565	0.0673666	0.135532	0.0201625	0.0373895	0.0245295	0.0351413	0.020793	0.0549547	0.0320651	0.0100805	0.0161147	0.0102363	0.0102604	0.0225805	0.02957938	0.0003886459	0.0142171	0.0488376	0.0325267	0.0513862	0.155536	0.0442254	0.003433	0.00891489	0.146874	0.0307857	0.0413454	0.00151469	0.294266	0.0463017	0.0798354	0.001326436	704.908	0.221053	0.583925	1.04877	2.14625	0.181108	0.136135	0.196223	0.0346717	0.349151	0.102712	0.001715082	0.7733951
1144	0	-232.7807	-232.6584	-0.1223528	33.56335	4.65453	0.508544	0.301404	0.0949622	0.0267514	0.0721372	0.0972784	0.297352	0.136938	0.381606	0.167678	0.629285	0.281011	0.0665032	0.0535337	0.1952081	0.04101288	0.0317988	0.0710481	0.20105	0.205913	0.0013386	0.0085487	0.0393517	0.00893509	0.171056	0.04747	0.060178	0.0028509	0.0873964	0.0255225	0.0375423	0.01949861	33.56335	0.487064	0.795182	1.08385	1.63391	0.140263	0.236224	0.185571	0.0389608	0.30159	0.0973909	0.06051149	0.3222299
1145	0	-234.3279	-238.6571	4.329201	350.4411	1.517286	0.269907	0.0585597	0.0171603	0.0440514	0.0964724	0.0373385	0.126167	0.000353232	0.332263	0.0649431	0.00847728	0.00676024	0.0668582	0.0158256	0.08843045	0.003875084	0.00345004	0.0918064	0.0487458	0.280758	0.0238608	0.0216972	0.0607587	0.000837408	0.213815	0.0255555	0.0634318	0.0508212	0.1079	0.000706282	0.00585545	0.004781579	350.4411	0.22798	0.591409	1.05142	2.12919	0.100432	0.112248	0.332847	0.0754142	0.328229	0.0508292	0.008656663	0.5523582
1146	0	-239.0665	-231.8508	-7.215705	154.5263	1.514605	0.070201	0.0211701	0.563829	0.363196	0.0406531	0.0303226	0.0581044	0.914129	0.00451896	0.0292687	0.396397	0.208247	0.443362	0.0626323	0.1492966	0.004575352	0.00780242	0.0303291	0.0414707	0.341379	0.00688497	0.0269319	0.0166933	0.0131772	0.160778	0.0456026	0.0670876	0.0127001	0.181187	0.0257754	0.0222007	0.0318653	154.5263	0.22757	0.590969	1.05127	2.13019	0.13365	0.137021	0.212524	0.112672	0.313118	0.0910146	0.03644065	0.8744437
1147	0	-237.8807	-231.9574	-5.923269	35.09642	5.686925	0.292853	0.436834	0.100809	0.390014	0.163978	0.0618705	0.066918	0.760117	0.0639138	0.358362	0.107023	0.35541	0.205184	0.0459257	0.2750153	0.07704591	0.0142068	0.0134691	0.0145722	0.219207	0.0296554	0.00243011	0.0522224	0.00869619	0.172723	0.0636906	0.0130992	0.0010075	0.256166	0.131555	0.00729906	0.01654262	35.09642	0.528327	0.818757	1.08195	1.57097	0.158881	0.0837919	0.315098	0.0655279	0.313729	0.0629716	0.09358853	0.1767591
1148	0	-221.9963	-231.3212	9.324874	125.9437	4.117478	0.158013	0.0486002	0.0152514	0.0253871	0.0313381	0.0203769	0.00278993	0.0702209	0.293383	0.0243549	0.0846379	0.0421678	0.120673	0.0478739	0.07058658	0.01274962	0.0168573	0.132444	0.0427615	0.214475	0.119831	0.00801197	0.0156285	0.0119556	0.121267	0.0112966	0.0271508	0.0307233	0.211471	0.0202813	0.0158456	0.01157571	125.9437	0.460702	0.779176	1.08436	1.67576	0.128642	0.160345	0.262162	0.0668212	0.273245	0.108784	0.02432533	0.4758707
1149	0	-233.7173	-236.3036	2.586291	96.30036	1.91306	0.219517	0.0159262	0.0629609	0.1309	0.0116527	0.0915751	0.0536232	0.244613	0.17424	0.0975004	0.0287187	0.251703	0.272947	0.150669	0.1499196	0.02115937	0.00900489	0.214783	0.00680209	0.0814405	0.0141223	0.0196774	0.0138744	0.0111397	0.131976	0.106125	0.0884731	0.0481195	0.164273	0.0355903	0.0545989	0.06294859	96.30036	0.282671	0.645438	1.06765	2.00424	0.198356	0.169151	0.186856	0.0591089	0.306279	0.0802491	0.08410796	0.7484261
1150	0	-221.5696	-228.5787	7.009121	254.6744	1.438645	0.127042	0.153311	0.0448022	0.0237889	0.0996521	0.0802606	0.0154827	0.0196957	0.0273478	0.107097	0.0865992	0.263605	0.0351282	0.0155235	0.08073813	0.005877335	0.0268451	0.073556	0.102605	0.289661	0.0158426	0.00569189	0.00253331	0.00269993	0.265873	0.00143075	0.0269298	0.00392691	0.170038	0.00138104	0.0109851	0.006785181	254.6744	0.215687	0.578015	1.04661	2.15969	0.188275	0.139238	0.259789	0.071664	0.225644	0.115391	0.01266252	0.5358478
1151	0	-215.6961	-237.5696	21.87345	522.9956	1.238133	0.00166752	0.0105114	0.00552032	0.00559536	0.0648778	0.0189846	0.00922684	0.0221718	0.0411668	0.0139412	0.0163549	0.0196983	0.0424285	0.00449833	0.01622741	0.00230061	0.013121	0.150656	0.00991536	0.139995	0.112858	0.0043755	0.046558	0.00559746	0.213514	0.0719859	0.00734765	0.101798	0.0383268	0.00756303	0.0763886	0.001003142	522.9956	0.181895	0.538247	1.03047	2.24939	0.124663	0.189914	0.204791	0.108752	0.27681	0.0950714	0.003303752	0.3036371
1152	0	-231.9399	-231.269	-0.6708587	106.0821	2.55643	0.192409	0.0112321	0.604626	0.0393528	0.156082	0.0907638	0.054557	0.125709	0.102521	0.0382675	0.273437	0.0217465	0.197826	0.195638	0.126237	0.02801498	0.0131091	0.107051	0.0419747	0.206771	0.0214034	0.00605775	0.0111035	0.00348265	0.0848017	0.0146519	0.0116693	0.00223118	0.396447	0.0221317	0.0571151	0.03612307	106.0821	0.351742	0.703579	1.07924	1.86544	0.148147	0.158051	0.265322	0.0652337	0.25943	0.103817	0.06413804	0.5632081
1153	0	-223.9405	-230.4473	6.506845	147.1897	2.039123	0.254422	0.0892033	0.0627772	0.00584147	0.0850873	0.109945	0.0331027	0.12295	0.035938	0.158812	0.16429	0.046312	0.179461	0.0326384	0.1245838	0.01037677	0.0413808	0.0590481	0.136082	0.428836	0.124068	0.000748087	0.00333406	0.000410981	0.104724	0.00885374	0.00577976	0.00181877	0.0573694	0.0254775	0.00206789	0.006398874	147.1897	0.297901	0.659111	1.07094	1.97205	0.096682	0.137344	0.290838	0.0460684	0.31561	0.113457	0.01677564	0.3814384
1154	0	-251.7508	-239.5584	-12.1924	17.29579	5.30483	0.00701417	0.0889079	0.248127	0.760565	0.285066	0.17477	0.421365	0.473898	0.450395	0.406919	0.626892	0.775601	0.841366	0.613625	0.2985123	0.1140758	0.0289478	0.129407	0.00483531	0.0474229	9.14134e-08	0.0328001	0.0265016	0.00128445	0.302368	0.089667	0.0438684	0.00517802	0.167341	0.0535098	0.0668688	0.0498078	17.29579	0.514266	0.810916	1.08273	1.59208	0.170537	0.0803113	0.26189	0.0876012	0.35114	0.0485204	0.1638836	0.3039218
1155	0	-222.0212	-234.3039	12.28273	99.64056	2.03973	0.0538371	0.00488208	0.0142075	0.054853	0.0414452	0.00246617	0.0716126	0.0685881	0.0463947	0.105879	0.110617	0.0966556	0.0881384	0.292784	0.07580457	0.01198058	0.0115823	0.0951935	0.161485	0.072425	0.0373339	0.00125655	0.0508013	0.0071438	0.108446	0.030507	0.00957406	0.018578	0.215438	0.157219	0.0230162	0.002108129	99.64056	0.297972	0.659173	1.07095	1.9719	0.118934	0.209787	0.233681	0.0726631	0.256684	0.10825	0.01408871	0.1496326
1156	0	-230.4227	-240.0667	9.643982	116.4029	0.9554758	0.00678751	0.065842	0.0616167	0.0387389	0.120191	0.0812081	0.256471	0.0249749	0.0278814	0.0181978	0.0818534	0.195611	0.0409289	0.202781	0.07971218	0.008591429	0.0742929	0.0851552	0.00104308	0.230254	0.00267744	0.000513324	0.0235967	0.0071496	0.21227	0.038142	0.0821342	0.0306145	0.0755793	0.0811802	0.0553974	0.0003681738	116.4029	0.127987	0.462947	0.992212	2.41685	0.0981671	0.127493	0.319272	0.06535	0.293313	0.0964044	0.008959603	0.04109265
1157	0	-231.6342	-230.1716	-1.46262	27.17777	3.205638	0.0653751	0.159498	0.34465	0.298438	0.783127	0.0377383	0.191463	0.648139	0.0120569	0.744808	0.115761	0.0681612	0.369537	0.16183	0.2840764	0.03099275	0.00899395	0.114876	0.099951	0.213357	0.0368418	0.000724054	0.00094966	0.000726283	0.179326	0.090923	0.0682452	0.0367536	0.0791634	0.0196208	0.0495474	0.02309316	27.17777	0.40457	0.742314	1.08336	1.76976	0.148982	0.146555	0.317255	0.0468673	0.248649	0.0916914	0.05408591	0.4269718
1158	0	-234.7922	-233.2806	-1.511634	24.60409	3.922784	0.00679491	0.263195	0.419422	0.124106	0.0591194	0.340128	0.059146	0.160136	0.51418	0.344635	0.331491	0.377794	0.00180213	0.444881	0.3341186	0.06495319	0.0104685	0.0590421	0.0526439	0.156251	0.0675439	0.00274896	0.0645705	0.00422717	0.0878513	0.21152	0.146553	0.0151613	0.0175727	0.0631231	0.040723	0.02201909	24.60409	0.450069	0.772496	1.08441	1.69303	0.169218	0.176842	0.186943	0.0800023	0.296788	0.090207	0.08697228	0.2531737
1159	0	-222.6864	-232.7005	10.01404	192.3825	1.027187	0.0664519	0.0594676	0.027759	0.125069	0.0249324	0.0107494	0.0574266	0.0285682	0.027744	0.145135	0.475422	0.00727381	0.0748002	0.0751382	0.08413421	0.008802587	0.00192184	0.059281	0.039999	0.0857157	0.0683482	0.0077624	0.0860074	0.00153913	0.274714	0.0699291	0.0422027	0.0209388	0.162509	0.0417059	0.0374256	0.004274249	192.3825	0.142346	0.484774	1.00436	2.36852	0.115529	0.1522	0.288293	0.0645213	0.259939	0.119519	0.01307684	0.3268565
1160	0	-212.6689	-238.5147	25.84573	216.649	2.753062	0.0103721	0.0197923	0.0126464	0.0158857	0.0205089	0.0070919	0.000380888	0.00709252	0.0586121	0.00597955	0.0302032	0.00264843	0.0226526	0.00903535	0.02067561	0.006527292	0.00139858	0.172985	0.186514	0.173608	0.0212521	0.0258528	0.00824559	0.00451873	0.130191	0.0384862	0.0297633	0.0296645	0.0254702	0.142891	0.00915951	0.01323044	216.649	0.369208	0.716869	1.08099	1.83293	0.147202	0.120311	0.251217	0.100898	0.300051	0.0803204	0.01975774	0.6696336
1161	0	-236.3669	-232.7079	-3.658999	82.128	5.744831	0.461648	0.225957	0.114199	0.157214	0.0311227	0.055574	0.182598	0.219581	0.161821	0.116864	0.394891	0.128093	0.0546097	0.069355	0.2069957	0.03414892	0.00745277	0.176969	0.0388512	0.133281	0.00886918	0.00847364	0.0114919	0.00146557	0.145226	0.0222315	0.000961571	0.00630266	0.29634	0.112795	0.0292881	0.0006315561	82.128	0.530351	0.81987	1.08182	1.56796	0.146706	0.118279	0.256496	0.0339012	0.334798	0.109819	0.03478048	0.01815835
