Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
45800	-51.07307	-84.91479	33.84172	367.6603	1.121959	0.000616718	0.000206886	0.00574708	0.000698333	0.0283316	0.0128023	0.0147597	0.0140067	0.008482295	-0.002540156	0.0317585	0.104055	0.0734128	0.0167949	0.171767	0.196157	0.0179046	0.00905722	0.0279796	0.0322766	0.0280009	0.061356	0.00418351	0.163697	0.0615989	0.01108569	367.6603	0.160626	0.510572	1.0176	2.31121	0.0543141	0.302219	0.00922583	0.0560445	0.50767	0.0705274	0.008545534	1.29725
45900	-54.37034	-87.3735	33.00316	297.8085	1.496653	0.00151071	0.00924727	0.010647	0.00172202	0.019648	0.0237845	0.0190723	0.00410484	0.01292508	0.0001309155	0.121777	0.0248191	0.0113373	0.0406314	0.101741	0.131395	0.0859044	0.0177669	0.0128436	0.0107483	0.0310354	0.0394915	0.0313989	0.169017	0.170093	0.001410011	297.8085	0.224805	0.587998	1.05022	2.13697	0.0693456	0.477258	0.0370958	0.159824	0.216059	0.0404179	0.001540927	0.9150411
46000	-71.44405	-87.07236	15.62831	120.9979	2.174224	0.0646458	0.0597601	0.07641	0.00587727	0.035642	0.494734	0.00448277	0.0484089	0.1336457	0.01185718	0.382506	0.0494119	0.00653794	0.0165324	0.0240626	0.0635953	0.0137248	0.0771257	0.0391566	0.0668064	0.0581741	0.0146356	0.00570121	0.170257	0.0117723	0.0276413	120.9979	0.313221	0.672348	1.07379	1.94064	0.0559337	0.511222	0.000465441	0.113344	0.262278	0.0567568	0.03949847	0.6998067
46100	-57.06805	-87.02177	29.95372	124.6972	0.9244361	0.00108676	0.00971845	0.0511498	0.0325537	0.0281026	0.0559054	0.00427876	0.00970665	0.02461791	-0.003942927	0.0747858	0.0240908	0.0507743	0.0795455	0.134781	0.0650252	0.0320988	0.0678329	0.031903	0.0429836	0.0774336	0.0396116	0.072315	0.189324	0.0174943	0.01764555	124.6972	0.121641	0.452798	0.986257	2.4393	0.0775865	0.416653	0.0169803	0.0967015	0.315348	0.07673	0.01370262	1.28775
46200	-59.31623	-83.61468	24.29845	64.65916	1.301624	0.0634434	0.0143181	2.68405e-05	0.0612526	0.0102316	0.25161	0.0270262	0.0158211	0.09988426	0.01525463	0.0416004	0.0273653	0.169885	0.0625679	0.0227141	0.0535563	0.0175865	0.00360497	0.0631025	0.068709	0.0199448	0.0446784	0.00444387	0.294783	0.105458	0.004220217	64.65916	0.192988	0.551822	1.03629	2.2189	0.00621113	0.369042	0.0543608	0.133217	0.408499	0.0286697	0.01947484	0.2167009
46300	-66.74205	-81.09057	14.34853	15.65527	1.56655	0.239075	0.209252	0.0161597	0.0188345	0.205324	0.427081	0.395908	0.57164	0.1622515	0.07849342	0.0888133	0.101605	0.00636228	0.023401	0.0158754	0.0382383	0.0924701	0.00596865	0.0465612	0.212665	0.00950235	0.130331	0.0509624	0.0928489	0.0843948	0.04093618	15.65527	0.235422	0.599272	1.0541	2.1112	0.0410588	0.433357	0.00666557	0.106088	0.315492	0.0973385	0.1194296	0.3427641
46400	-65.35998	-84.78615	19.42617	179.2672	0.8869188	0.0862362	0.120934	0.0179106	0.0323954	0.0430914	0.125891	0.157448	0.0350423	0.1321188	0.004120649	0.0604052	0.187653	0.0268317	0.0830967	0.00543836	0.0359368	0.0650592	0.0146823	0.0201669	0.021071	0.0417676	0.15649	0.0792484	0.111399	0.0907539	0.004876294	179.2672	0.113876	0.43991	0.978407	2.46781	0.0445922	0.417922	0.044796	0.0748906	0.323752	0.0940478	0.008996943	0.5419946
46500	-52.9114	-86.08787	33.17647	57.88263	1.538186	0.027029	0.0286664	0.00271724	0.00207601	0.000219975	0.0110242	0.0100564	0.0600199	0.03183744	0.003899436	0.0858361	0.0238888	0.0634348	0.250928	0.0972623	0.0396091	0.118453	0.0653527	0.0516907	0.00793743	0.019512	0.0541422	0.05881	0.0355985	0.0275454	0.007098673	57.88263	0.231162	0.594791	1.05259	2.12146	0.0439441	0.368131	0.00197256	0.153016	0.318813	0.114124	0.01099811	0.6454449
46600	-61.68202	-83.176	21.49398	99.99574	6.526832	0.0335115	0.0194521	0.00642683	0.0390876	0.0885128	0.00691453	0.0808993	0.0188677	0.02657427	-0.002228276	0.100434	0.229242	0.0542616	0.0837888	0.0804841	0.000210382	0.0479306	0.0095087	0.0620693	0.196562	0.0875169	0.000132334	0.0087742	0.0372141	0.00187049	0.03585551	99.99574	0.555317	0.833283	1.08006	1.53134	0.0511083	0.495649	0.0100254	0.0673121	0.359384	0.0165214	0.03362724	1.066264
46700	-65.58484	-82.64195	17.05711	6.007762	1.954789	0.217222	0.0827771	0.0544422	0.397878	0.17514	0.0678727	0.425221	0.505499	0.2705796	0.08060744	0.0681573	0.0574272	0.00180829	0.0904738	0.0920541	0.00831062	0.125536	0.0357784	0.0182354	0.018358	0.0460844	0.0425076	0.0102631	0.288909	0.0960967	0.01045503	6.007762	0.287817	0.650118	1.06882	1.99325	0.0404657	0.416326	0.0289805	0.122861	0.297574	0.0937922	0.09106248	0.1148116
46800	-51.80819	-83.95103	32.14284	70.88902	1.680314	0.0144324	0.029432	0.0216502	0.0364149	0.0113591	0.00872641	0.0272332	0.0155334	0.0162842	0.002792939	0.138883	0.160232	0.00190026	0.0231013	0.0974799	0.00849169	0.0957472	0.0206033	0.0877874	0.175197	0.0753371	0.0267453	0.0151726	0.058865	0.0144572	0.03340534	70.88902	0.251882	0.616055	1.05946	2.0726	0.0377948	0.471486	0.00114761	0.104851	0.342593	0.042127	0.03619828	0.9228433
46900	-47.93854	-85.54771	37.60917	219.7196	1.61331	0.00124406	0.000709706	0.00177514	0.00964251	0.0119143	0.000904238	0.0243326	0.0143473	0.008350261	-0.000243232	0.270523	0.0882507	0.0722747	0.0434203	0.0579232	0.00947178	0.0629476	0.0243359	0.12623	0.0114691	0.000415977	0.0390453	0.038603	0.101305	0.0537849	0.006726237	219.7196	0.242308	0.606391	1.05644	2.09486	0.0266921	0.501239	0.024976	0.0837817	0.330352	0.0329588	0.006483005	1.037518
47000	-67.59518	-84.3038	16.70862	9.371078	4.02515	0.0808821	0.166543	0.271692	0.152804	0.111611	0.572456	0.0485419	0.0167724	0.1593125	0.1438128	0.071974	0.0657958	0.0438902	0.028567	0.0560848	0.120793	0.0993981	0.00408883	0.0772768	0.0446346	0.0278382	0.0671952	0.0773433	0.208027	0.00709344	0.02197218	9.371078	0.455739	0.776074	1.0844	1.68379	0.0180206	0.401414	0.0174327	0.128137	0.379826	0.0551693	0.165785	0.1325342
47100	-76.48723	-86.12463	9.637405	761.1137	0.361211	0.111266	0.0134369	0.0401835	0.212477	0.0113064	0.20391	0.336021	0.225234	0.1923819	0.003816988	0.0624962	0.00723925	0.0706749	0.0358785	0.00614967	0.0017977	0.119955	0.0198272	0.0360637	0.0537101	0.064479	0.231939	0.065428	0.204486	0.0198754	0.002686034	761.1137	0.0115391	0.152246	0.685648	3.15057	0.0611825	0.477869	0.0159682	0.201662	0.214553	0.0287659	0.006503023	0.413044
47200	-59.6885	-84.49996	24.81146	64.05581	2.111856	0.0393203	0.00826348	0.0849721	0.0135242	0.0272001	0.104702	0.0712753	0.0197215	0.02848206	0.03540231	0.0519521	0.086531	0.116648	0.036126	0.0275105	0.0237327	0.0587242	0.00501701	0.0194331	0.247103	0.0844735	0.0373656	0.0467122	0.120112	0.0385586	0.003258701	64.05581	0.306271	0.666404	1.07255	1.95477	0.0261494	0.482964	0.0248061	0.0848793	0.345864	0.0353377	0.03866101	0.08428908
47300	-55.9901	-84.38654	28.39644	18.13405	3.937295	0.0652597	0.0129889	0.0339152	0.00582408	0.0887422	0.000348262	0.0323118	0.0878854	0.04262344	0.04683071	0.205458	0.140139	0.0517109	0.093992	0.114924	0.0068179	0.064282	0.0685965	0.0121485	0.00421247	0.0657904	0.0597184	0.00208245	0.102389	0.00773898	0.02867197	18.13405	0.450884	0.773012	1.08441	1.6917	0.00609322	0.433305	0.00902727	0.195916	0.268977	0.0866817	0.07550268	0.3797477
47400	-69.06389	-92.15777	23.09389	13.36352	2.542076	0.0192018	0.0299812	0.00184791	0.0562323	0.0709542	0.112733	0.0153141	0.336087	0.05005974	0.0373576	0.162486	0.0252716	0.0281056	0.0257284	0.0718708	0.0133391	0.0349528	0.0879709	0.0733444	0.097704	0.033228	0.0310291	0.0103651	0.235113	0.0694913	0.06627123	13.36352	0.35041	0.702544	1.07909	1.86796	0.0793257	0.359827	0.0382758	0.0524514	0.326858	0.143262	0.1036288	0.6395057
47500	-67.63912	-87.44732	19.8082	26.38461	1.788545	0.210315	0.0730915	0.0831386	0.0766754	0.00309469	0.182353	0.0491775	0.15759	0.08248326	0.05963417	0.264725	0.0369732	0.00448531	0.151833	0.0288789	0.0102877	0.0265294	0.0115012	0.0196571	0.127	0.0170458	0.0798516	0.0991767	0.0447237	0.0773314	0.04347552	26.38461	0.266657	0.630463	1.06367	2.03921	0.0320192	0.565495	0.0156027	0.0610981	0.232391	0.0933941	0.1031097	0.4216434
47600	-50.37579	-79.20237	28.82657	213.7149	3.385966	0.0200264	0.0062555	0.0019965	0.0398519	0.00113801	0.0626421	0.00491061	0.00593612	0.02213376	0.007009994	0.148356	0.0481928	0.00711175	0.00963588	0.0135054	0.0127527	0.0536701	0.00848484	0.0693001	0.0027149	0.0798889	0.0849793	0.0181339	0.406425	0.036848	0.008103586	213.7149	0.41708	0.750882	1.08386	1.74818	0.0664989	0.44227	0.00783099	0.167564	0.257969	0.0578677	0.01511358	0.5361791
47700	-65.10399	-84.13394	19.02996	38.98022	1.943919	0.0453216	0.0817589	0.0820075	0.0767186	0.0135294	0.345721	0.0344293	0.320955	0.07766145	0.01865383	0.201928	0.0151532	0.00740655	0.133054	0.0194011	0.0971631	0.0355485	0.00758678	0.0411805	0.0843002	0.122934	0.0411056	0.0534432	0.0359298	0.103867	0.0145483	38.98022	0.286487	0.648914	1.06852	1.99608	0.0171379	0.351876	0.00451585	0.0774857	0.514451	0.0345339	0.03320213	0.4381738
47800	-52.33788	-81.53233	29.19445	173.5429	1.653154	0.00302869	0.00850023	0.0194779	0.0112903	0.003028	0.086853	0.0142868	0.00841841	0.01024587	0.002374237	0.0524052	0.0242539	0.129757	0.0388497	0.0746249	0.0437238	0.0675663	0.0148969	0.237947	0.0251369	0.0648158	0.0199632	0.00202625	0.174154	0.0298779	0.01001866	173.5429	0.248042	0.612211	1.05828	2.08147	0.0437118	0.346177	0.00775248	0.202133	0.359113	0.0411123	0.0123929	0.8084196
47900	-60.49708	-83.44818	22.9511	92.84212	2.682243	0.0331296	0.0727067	0.0287075	0.00466025	0.111378	0.0151821	0.00838684	0.110194	0.08610167	0.01870004	0.0300638	0.0285846	0.0120532	0.21191	0.023224	0.0305495	0.0121842	0.0399447	0.138574	0.0417909	0.047609	0.0466771	0.0211952	0.287422	0.0282166	0.002972361	92.84212	0.363081	0.712265	1.08042	1.84423	0.0877706	0.401958	0.000854048	0.174482	0.287584	0.0473523	0.0216724	0.1371496
48000	-63.27579	-89.22975	25.95396	16.52615	2.575742	0.160687	0.0507173	0.00289208	0.0326106	0.135782	0.0194136	0.0052272	0.133573	0.06543927	0.06842805	0.0157631	0.0589506	0.0615679	0.0971301	0.0435721	0.0518791	0.0262867	0.04235	0.0176098	0.0311978	0.0111096	0.0276028	0.00121659	0.277964	0.2358	0.001843824	16.52615	0.353522	0.704956	1.07944	1.86208	0.0907673	0.440923	0.000101178	0.0639551	0.302622	0.101631	0.07027188	0.02623844
48100	-51.14464	-82.42127	31.27663	152.276	1.521545	0.00232538	0.0246282	0.0064358	0.00823717	0.0343055	0.0369018	0.000681535	0.0395659	0.02234796	0.01157178	0.156101	0.029939	0.249765	0.0712012	0.0625873	0.0721782	0.0136875	0.0152997	0.0154115	0.126716	0.047313	0.00796886	0.00705841	0.0953894	0.0293839	0.0108644	152.276	0.228632	0.592104	1.05166	2.1276	0.0714894	0.321226	0.0114639	0.112922	0.412547	0.0703519	0.02243618	0.4842357
48200	-67.5362	-81.81778	14.28158	44.5389	1.267654	0.0570744	0.544698	0.0883605	0.00829295	0.0825641	0.341823	0.0648794	0.480987	0.2572623	0.02167528	0.110098	0.0799441	0.0148561	0.0753524	0.00209345	0.0375175	0.0103831	0.00561644	0.0961154	0.0459715	0.0144753	0.0190194	0.00012053	0.109972	0.378465	0.01447577	44.5389	0.187099	0.544683	1.03327	2.23495	0.0554865	0.401016	0.00255385	0.179128	0.32196	0.0398558	0.03615105	0.4004245
48300	-62.45854	-88.41288	25.95435	48.82339	1.401351	0.00930263	0.00480042	0.153008	0.00925927	0.251497	0.010003	0.00359671	0.036698	0.05914652	0.02761902	0.0897961	0.0668091	0.106163	0.00476416	0.0977375	0.0035752	0.000415728	0.0906522	0.0345537	0.0197455	0.0329817	0.16758	0.0231711	0.216816	0.0452387	0.006361993	48.82339	0.209673	0.571268	1.04406	2.175	0.0647781	0.423563	0.0778716	0.08377	0.315632	0.0343855	0.03398101	0.187222
48400	-57.39918	-84.15227	26.7531	15.23352	1.928087	0.0215054	0.0603241	0.0285048	0.00660299	0.166322	0.0116361	0.0493449	0.190468	0.07262774	0.04023597	0.0597207	0.0128411	0.206141	0.040412	0.00837362	0.0416807	0.0138519	0.0686637	0.0138438	0.176283	0.0225037	0.115663	0.00648763	0.180487	0.033047	0.03256516	15.23352	0.284537	0.647142	1.06808	2.00024	0.0103279	0.35851	0.00196784	0.185475	0.366705	0.0770148	0.07280113	0.4473167
48500	-63.13542	-87.02702	23.8916	9.536481	1.966457	0.0476513	0.0117848	0.0782895	0.0332722	0.226564	0.150562	0.00922199	0.182147	0.08302923	0.03411533	0.0244256	0.0117326	0.0978326	0.104565	0.117271	0.00890703	0.0294296	0.111828	0.00716397	0.00340353	0.0750333	0.0638465	0.0366436	0.214246	0.0936722	0.08765962	9.536481	0.289237	0.651399	1.06913	1.99024	0.0665332	0.35723	0.0621041	0.171995	0.251285	0.0908522	0.1217749	0.7198494
48600	-67.19853	-84.05155	16.85302	11.1104	1.85658	0.180538	0.013241	0.0638593	0.256385	0.00183234	0.304547	0.1391	0.707376	0.1850968	0.0295387	0.114476	0.132734	0.0400466	0.0329025	0.0325544	0.0300036	0.02226	0.0035442	0.122039	0.142494	0.0267214	0.0137557	0.0723484	0.179475	0.0346454	0.000800092	11.1104	0.275532	0.638841	1.06595	2.01968	0.034365	0.432958	0.00581336	0.123379	0.353015	0.0504697	0.03033879	0.02637192
48700	-62.89804	-82.88028	19.98224	30.81033	1.191519	0.0168199	0.046557	0.0545991	0.360701	0.00710168	0.121523	0.0202721	0.305945	0.1928805	0.04116686	0.0671722	0.055893	0.00523939	0.102308	0.0517037	0.0522722	0.0257068	0.0728066	0.0359712	0.154957	0.0136573	0.122799	0.0176242	0.215215	0.00667422	0.0002446885	30.81033	0.173513	0.527613	1.02568	2.27319	0.083777	0.462762	0.0224833	0.0997188	0.290127	0.041132	0.04141155	0.005908701
48800	-64.46097	-85.83593	21.37496	53.46987	2.104294	0.0282889	0.000151064	0.0258318	0.0665107	0.194023	0.00149914	0.0599545	0.147104	0.0602809	0.01568164	0.0711069	0.00850659	0.228078	0.0132758	0.286249	0.0545427	0.0105619	0.0085319	0.0271594	0.0743474	0.00920196	0.0342839	0.0252355	0.140749	0.00817152	0.03962151	53.46987	0.305414	0.665665	1.07239	1.95653	0.0593151	0.543808	0.00655865	0.147813	0.202338	0.0401672	0.05530315	0.7164422
48900	-70.85297	-82.92034	12.06737	16.77044	5.370533	0.270595	0.0617553	0.0123936	0.0282952	0.0459207	0.112763	0.0925616	0.620064	0.1420016	0.03952926	0.105755	0.0103972	0.00344693	0.00203038	0.0146322	0.0449763	0.00649237	0.0279626	0.0597067	0.0666983	0.177848	0.278714	0.0227139	0.157385	0.0212412	0.1296159	16.77044	0.516775	0.812329	1.0826	1.58829	0.0286171	0.500515	0.0226787	0.104477	0.289963	0.0537487	0.1691452	0.7662998
49000	-66.08994	-87.95647	21.86653	39.74238	0.7275803	0.0317486	0.0718643	0.0181596	0.0606437	0.0136323	0.0904686	0.246014	0.169179	0.08352157	0.03993471	0.0150878	0.0884428	0.058299	0.0482087	0.226726	0.0139927	0.0315131	0.050777	0.0210214	0.0126083	0.0698133	0.00961187	0.184522	0.167004	0.00237195	0.04148027	39.74238	0.0800865	0.376258	0.934675	2.60898	0.00619326	0.50879	0.0161245	0.180306	0.23862	0.0499665	0.08141498	0.5094919
49100	-77.7412	-88.23427	10.49307	25.87313	0.8350166	0.363244	0.264356	0.0984616	0.104149	0.196112	0.123933	1.36154	0.5558	0.2313482	0.03916004	0.143433	0.0623295	0.0853169	0.0587444	0.0122476	0.00717004	0.0040508	0.0487826	0.107921	0.0218708	0.155502	0.00237428	0.0413206	0.190865	0.0580705	0.008386986	25.87313	0.102985	0.420859	0.966204	2.50995	0.0141756	0.481099	0.0132198	0.140542	0.321473	0.0294896	0.04754703	0.1763935
49200	-59.11255	-85.27268	26.16014	36.21966	2.261236	0.0523326	0.0783453	0.00770647	0.0531139	0.0131572	0.0348365	0.11369	0.0554096	0.070398	0.03274009	0.0338219	0.0692939	0.00378698	0.148547	0.0784623	0.0474898	0.0242408	0.0405683	0.0636943	0.01164	0.0351206	0.0785508	0.035289	0.182983	0.146511	0.003773361	36.21966	0.322584	0.680198	1.07534	1.92188	0.0237078	0.522881	0.0224977	0.0902314	0.282543	0.0581395	0.03651345	0.1033417
49300	-51.74314	-85.01171	33.26857	155.4144	1.125063	0.00373815	0.000553394	0.00187028	0.0200486	0.00248846	0.0519704	0.00959563	0.0178405	0.007630901	0.005958565	0.00580103	0.0460155	0.0711915	0.151406	0.023616	0.0281388	0.0799087	0.0271648	0.00301851	0.0597822	0.0505057	0.0924578	0.00664477	0.244254	0.110095	0.00155594	155.4144	0.16121	0.511365	1.01798	2.30944	0.0421569	0.375172	0.029824	0.16302	0.360498	0.0293292	0.007514505	0.2070582
49400	-56.99886	-82.40015	25.40128	22.8557	0.8055976	0.0263996	0.0592217	0.0430515	0.00949057	0.0813994	0.0831809	0.0190195	0.18609	0.1243394	0.04670055	0.0223308	0.0404865	0.00120532	0.129804	0.0289206	0.0967913	0.0492364	0.138714	0.0228799	0.0154213	0.0321753	0.0695661	0.00223113	0.338958	0.0112793	0.01685681	22.8557	0.0967493	0.409378	0.958494	2.53538	0.0321766	0.486759	0.00567588	0.145531	0.282427	0.0474295	0.06355736	0.265222
49500	-68.72378	-87.95573	19.23195	28.10391	0.492939	0.158345	0.0811877	0.105951	0.0656645	0.000603338	0.262247	0.20415	0.13412	0.07754113	-0.0007330471	0.00600829	0.00803768	0.0689221	0.276456	0.040894	0.0797954	0.0115042	0.0330819	0.025634	0.121063	0.0517539	0.136155	0.000937281	0.125844	0.0139143	0.09010617	28.10391	0.0320866	0.247281	0.815062	2.90557	0.0617244	0.378556	0.0103296	0.174169	0.252971	0.12225	0.08937313	1.008202
49600	-63.8056	-78.3757	14.5701	29.05799	3.734774	0.0301737	0.0162125	0.355637	0.314817	0.350819	0.00853257	0.214963	0.0558478	0.1220585	0.01837755	0.143032	0.00520331	0.0131025	0.0552937	0.189894	0.0540069	0.0372567	0.00723358	0.116676	0.0212307	0.0323174	0.00372594	0.0210789	0.261934	0.0380157	0.06306757	29.05799	0.439171	0.765507	1.08434	1.71098	0.0334765	0.499868	0.00445196	0.0670466	0.356577	0.038579	0.08144512	0.7743566
49700	-70.66471	-90.37403	19.70932	10.22477	1.053459	0.114017	0.00378196	0.00378303	0.0720735	0.171508	0.488346	0.0493715	0.197073	0.2585275	0.06428807	0.0610373	0.0609131	0.0384276	0.129488	0.0149611	0.0505946	0.028514	0.128035	0.000981122	0.083619	0.0127692	0.0906229	0.0529624	0.244626	0.00244923	0.002674751	10.22477	0.147495	0.492251	1.00832	2.35193	0.00445709	0.458968	0.0148074	0.0569179	0.27914	0.18571	0.06696282	0.03994383
49800	-72.21584	-90.88491	18.66907	33.59717	4.231257	0.218295	0.0491125	0.0292474	0.0728285	0.144911	0.166293	0.0992299	0.0532983	0.1414539	0.03556617	0.112208	0.133836	0.0829697	0.0865928	0.0167262	0.0835742	0.0203536	0.0271895	0.0921133	0.0611594	0.0576095	0.018868	0.0112611	0.0415574	0.153981	0.007534474	33.59717	0.466632	0.782845	1.0843	1.66622	0.0484965	0.497513	0.0482178	0.130818	0.264482	0.0104728	0.04310064	0.1748112
49900	-50.52783	-80.88246	30.35462	188.6955	4.376134	0.00502953	0.00410948	0.00522599	0.0218052	0.0173485	0.0173103	0.00662055	0.0180108	0.01358444	0.004905305	0.107133	0.126113	0.0960018	0.020377	0.0172962	0.0328308	0.00846539	0.0122297	0.00431357	0.0754213	0.0468197	0.0507307	0.0354396	0.362371	0.00445717	0.02589709	188.6955	0.473903	0.787288	1.08418	1.65463	0.0303982	0.356233	0.0111941	0.161796	0.375418	0.0649604	0.0308024	0.8407492
50000	-63.27209	-83.5982	20.32611	113.5521	1.711942	0.0722057	2.86782e-06	0.132801	0.156512	0.0793566	0.013942	0.0591346	0.0512247	0.0569797	0.02136712	0.0878619	0.0535282	0.0175345	0.0171407	0.0452782	0.0962698	0.00820141	0.00816988	0.185387	0.00436028	0.119057	0.0912321	0.0456682	0.164948	0.0553626	0.0253008	113.5521	0.256286	0.620412	1.06077	2.06253	0.018082	0.436002	0.0197367	0.10305	0.363372	0.0597574	0.04666792	0.5421455
50100	-68.15858	-87.307	19.14841	34.1274	1.635612	0.0288534	2.96722e-05	0.130054	0.0999829	0.140354	0.212144	0.00481251	0.337887	0.1256692	-0.004738726	0.117047	0.015367	0.088412	0.00647117	0.113662	0.0299751	0.0314651	0.0327053	0.0618544	0.0140789	0.0810566	0.215574	0.0464514	0.144315	0.00156631	0.0305868	34.1274	0.245532	0.609676	1.05748	2.08731	0.0124002	0.540017	0.000953053	0.0660381	0.358311	0.0222799	0.02584808	1.18333
50200	-53.50063	-80.30061	26.79998	90.26768	3.014375	0.0116374	0.0251775	0.0429019	0.0355671	0.0102986	0.0519023	0.0206483	0.0618652	0.02828566	-0.003973412	0.231023	0.0933311	0.0314723	0.0718161	0.126486	0.0674813	0.0486975	0.0065526	0.0233801	0.0114852	0.0626934	0.01164	0.0105142	0.172717	0.030711	0.02351042	90.26768	0.390371	0.732321	1.08259	1.79472	0.010316	0.327011	0.0173676	0.11217	0.500729	0.0324063	0.019537	1.203379
50300	-51.83463	-78.85591	27.02128	385.8376	1.758132	0.0209722	0.00199295	0.000545076	0.0123606	0.0197382	0.0163215	0.0110529	0.0266779	0.02873003	0.003646681	0.0558044	0.00907235	0.0862485	0.0291841	0.0327092	0.00242917	0.0511053	0.0109308	0.0378421	0.121978	0.0652658	0.0869745	0.0102414	0.243847	0.156368	0.02068463	385.8376	0.262588	0.626555	1.06257	2.04829	0.0260598	0.50491	0.00574418	0.112101	0.322708	0.0284775	0.02433131	0.850124
50400	-66.64407	-84.14854	17.50447	26.47511	1.333502	0.213524	0.0510467	0.0196981	0.0265955	0.0298309	0.555674	0.17208	0.067705	0.08311329	0.002675534	0.117846	0.0577282	0.0465938	0.0578659	0.042517	0.0495699	0.0153328	0.0119235	0.069032	0.34253	0.00694438	0.108941	0.00153995	0.0521968	0.0194393	0.06549964	26.47511	0.198419	0.558273	1.03894	2.20437	0.0172864	0.549215	0.00299386	0.112357	0.21685	0.101298	0.06817518	0.960755
50500	-56.98466	-92.19965	35.21499	74.43745	0.4288792	0.00795549	0.0167335	0.00154493	0.00998239	0.0317574	0.00597276	0.0401484	0.0285831	0.01509186	0.009051088	0.00153737	0.0057447	0.198492	0.119447	0.0878352	0.0462803	0.00318173	0.0687642	0.0507913	0.000753128	0.0137271	0.0288705	0.00476589	0.255642	0.114168	0.01019584	74.43745	0.0210916	0.20298	0.760731	3.0152	0.0442574	0.488418	0.0193216	0.247524	0.177941	0.0225376	0.01924693	0.5297386
50600	-50.50573	-82.85105	32.34532	208.0733	3.090582	0.00183731	0.00584676	0.0322318	0.00271355	0.0126447	0.00843218	0.00365807	0.0286732	0.01417557	0.002812083	0.053304	0.163366	0.0307536	0.0522414	0.0488318	0.03731	0.0354212	0.0414696	0.115885	0.0274878	0.0340455	0.0196648	0.0369082	0.214655	0.0886553	0.009193038	208.0733	0.39615	0.736423	1.08293	1.7845	0.0474636	0.359941	0.0144411	0.121267	0.358168	0.0987192	0.01200512	0.7657597
50700	-65.44325	-84.66258	19.21933	18.3302	4.665302	0.00484561	0.29112	0.0340164	0.064998	0.0299861	0.130902	0.184379	0.141119	0.09262303	0.02757815	0.0932837	0.0179702	0.0202498	0.143628	0.156002	0.0370235	0.0125424	0.0723202	0.0376909	0.0108858	0.0529041	0.0284041	0.0441541	0.199148	0.0737942	0.001541542	18.3302	0.487553	0.795472	1.08383	1.63314	0.0475395	0.358103	0.000341385	0.24301	0.297329	0.053677	0.02911969	0.05293814
50800	-67.64929	-90.04647	22.39719	24.18455	2.145403	0.087342	0.0300489	0.0428782	0.0702667	0.000496228	0.11731	0.0584388	0.0655001	0.07117598	0.07754808	0.0172062	0.0382237	0.0107508	0.0399598	0.115266	0.135608	0.0497639	0.0343508	0.08675	0.0416934	0.0952246	0.0608249	0.0423855	0.187434	0.0445577	0.07900873	24.18455	0.310035	0.669635	1.07324	1.94709	0.0254722	0.508054	0.0270907	0.0438058	0.353868	0.041709	0.1565568	0.5046649
50900	-61.31669	-85.48594	24.16924	44.78867	3.511974	0.0281529	0.0278932	0.0483194	0.0505643	0.0468095	0.0706831	0.0887193	0.105241	0.07316828	0.02781666	0.103527	0.0284315	0.0655376	0.0643386	0.13955	0.155025	0.0383648	0.0260624	0.049699	0.0187096	0.0363307	0.0258864	0.14441	0.035655	0.068473	0.00217666	44.78867	0.425362	0.75644	1.08409	1.7341	0.0196127	0.444538	0.00835582	0.121526	0.350312	0.0556559	0.02999332	0.07257151
51000	-56.30255	-83.83016	27.5276	65.97983	1.46615	0.0550451	0.0232225	0.00456078	0.0254434	0.00299178	0.0188119	0.0388542	0.193363	0.04681433	0.01616662	0.161841	0.0606945	0.0182456	0.013209	0.00696399	0.0882189	0.060546	0.0242376	0.078354	0.163406	0.0348558	0.0602396	0.000756851	0.217528	0.0109039	0.002635169	65.97983	0.220046	0.582823	1.04837	2.14876	0.0291371	0.332914	0.0442346	0.0755509	0.457279	0.0608848	0.01880178	0.1401553
51100	-52.66061	-78.61128	25.95067	63.55252	2.163353	0.00377164	0.015606	0.00104319	0.00999226	0.0312483	0.0359853	0.0734201	0.0583014	0.05533781	0.00844809	0.0821469	0.0718433	0.039263	0.0330651	0.127355	0.0926563	0.0367302	0.0189246	0.0804763	0.0168145	0.0413478	0.0381784	0.00588712	0.257167	0.0581445	0.04883236	63.55252	0.312024	0.671331	1.07359	1.94306	0.0515709	0.366457	0.00486106	0.163319	0.373127	0.0406648	0.05728045	0.8525136
