Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
33500	-211.4094	-235.1807	23.77139	19.27414	0.3722335	0.00400528	0.053607	0.0759328	0.00374647	0.0441572	0.0137566	0.295451	0.0447127	0.0287238	0.0699488	0.0707323	0.0128191	0.0757199	0.0360419	0.06947148	0.08610171	0.0568608	0.0974075	0.113344	0.0628801	0.010245	0.00780255	0.0333607	0.0411018	0.105593	0.149698	0.00762738	0.00948815	0.0633768	0.132169	0.109045	0.003890556	19.27414	0.0129209	0.16073	0.699397	3.12695	0.159672	0.174838	0.177454	0.104949	0.278409	0.104677	0.08999226	0.04323212
33600	-221.4804	-236.9202	15.43982	137.2248	0.2151855	0.0733315	0.143108	0.00667263	0.015454	0.0427522	0.000860935	0.12257	0.00959315	0.0728937	0.0153913	0.0166647	0.0250395	0.0105239	0.0891924	0.05789982	0.01088909	0.192777	0.0381709	0.0519424	0.0593126	0.0120513	0.0138503	0.00796573	0.264486	0.0617457	0.150908	0.006428	0.0173429	0.00938047	0.0759758	0.0376633	0.002607147	137.2248	0.000864625	0.0429695	0.422117	3.53405	0.167487	0.185776	0.176775	0.0545068	0.262734	0.152722	0.01349624	0.1931758
33700	-199.2753	-235.13	35.85472	42.43746	1.811515	0.0325649	0.0325267	0.00953045	0.00600819	0.030941	0.0248322	0.0148929	0.00912617	0.00597722	0.00417893	0.00168638	0.00248471	0.0309765	0.0124459	0.01945342	0.03834524	0.043958	0.0454092	0.0745097	0.00623045	0.190667	0.0635823	0.0561212	0.0713961	0.0732967	0.0660208	0.000595489	0.00765547	0.0379677	0.211277	0.0513125	0.006072747	42.43746	0.269688	0.633347	1.06447	2.0325	0.139007	0.139368	0.19984	0.0883381	0.337425	0.0960227	0.04441799	0.1367182
33800	-220.6943	-234.9812	14.28684	7.795029	1.211783	0.0371557	0.00129891	0.0214411	0.229322	0.182045	0.0219169	0.662709	0.00702302	0.00777556	0.0692034	0.154239	0.0391872	0.093859	0.00708977	0.1279178	0.09335335	0.000168112	0.08163	0.113146	0.12257	0.0496017	0.00122025	0.0206335	0.0809304	0.0322255	0.285401	0.00426251	0.0291325	0.0162251	0.115952	0.0469025	0.1601711	7.795029	0.177182	0.532309	1.02782	2.26269	0.121978	0.238549	0.180597	0.0283998	0.279664	0.150812	0.2535244	0.6317777
33900	-216.1491	-237.829	21.6799	8.143702	5.618187	0.0737442	0.00293627	0.00403639	0.107042	0.0455099	0.0415781	0.0205822	0.103797	0.0900869	0.0400129	0.206744	0.0142658	0.176394	0.0296669	0.06904874	0.1373728	0.0370906	0.0502339	0.139889	0.0533883	0.0348018	0.00137596	0.0271606	0.0651423	0.0409618	0.161448	0.027586	0.00657218	0.0284325	0.0968341	0.229083	0.1287431	8.143702	0.525889	0.817411	1.08209	1.57461	0.191274	0.181569	0.269335	0.0424491	0.18753	0.127842	0.2661159	0.4837858
34000	-223.1528	-234.6555	11.50269	6.456026	0.8562115	0.103261	0.0735265	0.0982766	0.364329	0.121559	0.0589345	0.273707	0.0784198	0.153399	0.0408032	0.0107256	0.451129	0.0740969	0.176041	0.1640153	0.07827715	0.00850344	0.0349654	0.000757338	0.139749	0.0554942	0.0346848	0.00717194	0.206585	0.118621	0.123567	0.000430251	0.0083574	0.0165623	0.0396357	0.204916	0.2512426	6.456026	0.107451	0.428818	0.971391	2.49234	0.133683	0.150995	0.296694	0.0924885	0.211937	0.114203	0.3295198	0.7624508
34100	-217.0146	-228.1919	11.17734	13.68329	2.940464	0.571386	0.0736272	0.219917	0.0156144	0.117079	0.0495829	0.0189152	0.049127	0.0664223	0.280666	0.0024586	0.0344114	0.37139	0.0151889	0.1970664	0.07047584	0.18677	0.00768711	0.0462717	0.077962	0.107056	0.000527153	0.0152308	0.0746372	0.288719	0.0272588	0.000444828	0.0165094	0.0201805	0.0552454	0.0755004	0.008977937	13.68329	0.384603	0.728177	1.08221	1.80501	0.153771	0.14443	0.330334	0.0876287	0.197804	0.0860328	0.07945378	0.1129957
34200	-217.5626	-235.123	17.56038	53.18088	1.031082	0.147671	0.0209758	0.272541	0.0301377	0.115064	0.00303723	0.0394876	0.0382808	0.0558988	0.00224062	0.010833	0.0419753	0.0208245	0.0135545	0.07257997	0.007971696	0.0778486	0.0602721	0.0553589	0.0766413	0.170473	0.00301593	0.00363575	0.090253	0.0695942	0.192938	0.0268923	0.00703523	0.0128051	0.0222394	0.130996	0.0007493323	53.18088	0.143114	0.485899	1.00496	2.36602	0.134555	0.163474	0.207096	0.109126	0.291682	0.0940659	0.008721028	0.08592247
34300	-204.2786	-231.5791	27.30046	15.05577	1.12075	0.0702745	0.106245	0.00387177	0.103377	0.00135847	0.0267786	0.0863341	0.102009	0.0135949	0.0176676	0.00833503	0.00160245	0.0411608	0.0497238	0.05133422	0.04246609	0.0429611	0.0193935	0.0977583	0.00968066	0.147296	0.00882142	0.00504988	0.0384483	0.112851	0.147216	0.00343777	0.0254628	0.0403613	0.228679	0.0725836	0.07853303	15.05577	0.160398	0.510263	1.01744	2.3119	0.181023	0.155087	0.248817	0.051622	0.283848	0.0796033	0.1209991	0.649038
34400	-216.07	-234.4171	18.34716	7.376333	1.944047	0.0113142	0.0171145	0.0774024	0.447196	0.0558486	0.00208613	0.307264	0.215646	0.0313008	0.161496	0.172648	0.0399639	0.191312	0.0203396	0.1410674	0.1629795	0.0755178	0.00477938	0.262217	0.0661886	0.0445731	0.00410056	0.0481824	0.0307413	0.0569915	0.159999	0.00102115	0.00800123	0.0526192	0.145705	0.039363	0.01691073	7.376333	0.286503	0.648929	1.06852	1.99604	0.0870479	0.21391	0.284713	0.0941423	0.199229	0.120958	0.1798902	0.09400584
34500	-225.7463	-236.8819	11.13558	20.24687	1.085782	0.441353	0.0940057	0.0196433	0.0870618	0.283409	0.0870599	0.383375	0.376641	0.0938174	0.0949614	0.00153758	0.045545	0.297839	0.000100343	0.1752944	0.07486969	0.05134	0.00915285	0.151826	0.0027394	0.0907199	0.0133625	0.0339565	0.0735929	0.185747	0.0368091	0.0018171	0.00437173	0.0554166	0.229426	0.0597228	0.007195617	20.24687	0.153745	0.5011	1.01288	2.33228	0.240732	0.121338	0.172243	0.12641	0.271929	0.0673479	0.08206531	0.08768159
34600	-229.864	-233.0393	3.175342	4.793397	1.705344	0.153561	0.142395	0.106862	0.107725	0.0113217	0.00401906	0.985558	0.54415	0.141045	0.765015	0.327909	0.244735	0.613307	0.122482	0.2865905	0.41346	0.0499714	0.00714048	0.137808	0.0708961	0.121728	0.0223339	0.0612265	0.030157	0.0525329	0.0676436	0.0175438	0.00667425	0.0190721	0.250834	0.0844393	0.01138524	4.793397	0.255373	0.619514	1.06051	2.06461	0.129247	0.140772	0.246627	0.0687595	0.280668	0.133926	0.4248452	0.02679856
34700	-218.8045	-233.1018	14.2973	4.989692	2.19962	0.284987	0.343288	0.0362489	0.0601693	0.0903391	0.10155	0.462143	0.124779	0.0862252	0.320167	0.0407757	0.132696	0.0645351	0.0926469	0.1856116	0.1018816	0.0190965	0.0393163	0.169613	0.0585733	0.180252	0.0229688	0.179336	0.0234781	0.149226	0.0435847	0.0023653	0.000432524	0.0325044	0.0156563	0.0635964	0.03884512	4.989692	0.315993	0.67469	1.07427	1.93505	0.111228	0.131583	0.331644	0.0965388	0.233979	0.0950279	0.1407267	0.2760324
34800	-211.2619	-234.4316	23.16971	7.496563	2.146973	0.0547791	0.121312	0.0464361	0.0837689	0.0601923	0.0225367	0.197064	0.00800584	0.203099	0.000793177	0.0407882	0.000835944	0.0442243	0.131083	0.09354573	0.07567716	0.0266697	0.0337941	0.163803	0.039522	0.116984	0.00558636	0.062912	0.0407837	0.0456176	0.178222	0.0139203	0.0949368	0.0765212	0.0328619	0.0678661	0.04455665	7.496563	0.31021	0.669785	1.07327	1.94674	0.17736	0.179724	0.164162	0.0806566	0.274652	0.123445	0.1202338	0.3705834
34900	-208.9181	-231.3709	22.45273	6.405108	2.245057	0.00698466	0.0712232	0.0510916	0.131238	0.0746345	0.113473	0.184414	0.00200599	0.0185276	0.00650547	0.0100703	0.288418	0.163316	0.176583	0.09401827	0.1187076	0.0077277	0.043171	0.115779	0.0659569	0.119052	0.000791557	0.024722	0.0781138	0.0433958	0.236167	0.0155559	0.0184751	0.0525241	0.127102	0.051466	0.0102893	6.405108	0.320872	0.678776	1.07507	1.92529	0.1162	0.147432	0.325337	0.0560381	0.249761	0.105233	0.1289969	0.07976396
35000	-204.2609	-234.8017	30.54085	17.41026	2.231869	0.148357	0.00583675	0.00652638	0.0686804	0.0196775	0.0310103	0.0248253	0.0112009	0.0801883	0.0133358	0.0225936	0.0349025	0.0384247	0.0314463	0.04537864	0.07101531	0.0786522	0.0419095	0.0153491	0.0573286	0.149729	0.0304966	0.0108728	0.145637	0.0436904	0.117029	0.0024066	0.0127399	0.0486544	0.169043	0.0764622	0.01001378	17.41026	0.319466	0.677604	1.07484	1.92809	0.170651	0.121602	0.339851	0.030658	0.243691	0.0935473	0.08102909	0.1235826
35100	-224.9021	-236.8015	11.89949	91.49793	0.2365525	0.0805069	0.00231579	0.106659	0.15802	0.0127823	0.0203049	0.16604	0.0216043	0.241776	0.0556814	0.0811157	0.0769571	0.0229702	0.0376787	0.06783081	0.01343742	0.0364165	0.207169	0.013378	0.0021699	0.00725503	0.0398892	0.0521057	0.136344	0.276373	0.0427525	0.0251977	0.027925	0.0463925	0.0296554	0.0569767	0.01427409	91.49793	0.00154315	0.0571652	0.472256	3.46904	0.161491	0.181996	0.242365	0.0556268	0.244145	0.114376	0.02771152	0.5150961
35200	-203.2975	-230.4762	27.1787	94.44025	3.503298	0.00366686	0.00242217	0.0579676	0.0149013	0.0214675	0.0374013	0.00606606	0.0134109	0.000139353	0.00396243	0.113447	0.01418	0.0240469	0.0256112	0.02925474	0.01778538	0.00807069	0.0591775	0.197911	0.0545435	0.125684	0.0314306	0.134283	0.0362362	0.0988868	0.0385211	0.00583102	0.0100352	0.00754738	0.126834	0.0650073	0.002947875	94.44025	0.424803	0.756068	1.08408	1.73505	0.115736	0.162804	0.228983	0.0714201	0.325067	0.0959906	0.02073326	0.142181
35300	-190.685	-229.3655	38.68056	277.4088	3.64269	0.0195883	0.00378757	0.0124722	0.00294308	0.00469795	0.00857605	0.000199382	0.0174423	0.00194321	0.00376547	0.00500187	0.00209179	0.00491988	0.000228209	0.005001866	7.276954e-05	0.179444	0.0186754	0.0964038	0.135959	0.063339	0.00984827	0.059268	0.0169967	0.0767968	0.109064	0.00614171	0.0039803	0.0408313	0.138083	0.0451684	0.004953286	277.4088	0.433587	0.76187	1.08426	1.72028	0.150778	0.124351	0.289921	0.0597773	0.22908	0.146093	0.005026055	0.9855215
35400	-235.1864	-233.4457	-1.74069	5.744743	1.577067	0.204293	0.248084	0.0574422	0.307645	0.608539	0.644667	1.52274	0.553091	0.174444	0.998349	0.448333	0.494663	0.234397	0.0441323	0.3358442	0.3018119	0.170038	0.0166906	0.134817	0.0558127	0.0650064	0.00277772	0.0909126	0.0338946	0.045966	0.146063	0.0119318	0.0262477	0.00226963	0.0384583	0.159113	0.06024446	5.744743	0.236986	0.600901	1.05464	2.10747	0.151527	0.164675	0.229879	0.0992837	0.297333	0.0573013	0.3620563	0.1663953
35500	-209.1936	-230.8446	21.65097	41.24092	1.492105	0.0486497	0.0719956	0.137346	0.0743114	0.1527	0.0550193	0.0151238	0.0407739	0.0890566	0.00244972	0.106038	0.0305647	0.00806929	0.0206842	0.07538042	0.02823903	0.0117092	0.0226899	0.100419	0.0170877	0.0699048	0.000550127	0.0385455	0.00551248	0.0306281	0.411541	0.00704175	0.0202876	0.0651302	0.0778469	0.121105	0.01953177	41.24092	0.2241	0.587237	1.04995	2.13871	0.191526	0.192665	0.18148	0.0623519	0.226386	0.145591	0.04777081	0.4088643
35600	-194.4289	-232.1431	37.71423	58.77261	0.7081818	0.000339003	0.00319143	0.00821496	0.00436735	0.00261628	0.00606807	0.0288519	0.0241773	0.0104617	0.0419049	0.0139891	0.0154139	0.0069243	0.0180969	0.02098821	0.009660333	0.145854	0.0497001	0.0173319	0.0897769	0.021445	0.0113081	0.0319989	0.0336206	0.079549	0.221114	0.000830684	0.00974236	0.0784612	0.111754	0.0975138	0.01167516	58.77261	0.0759367	0.367365	0.927863	2.62884	0.142531	0.191091	0.220486	0.0695033	0.277577	0.0988125	0.02133549	0.5472177
35700	-200.6359	-232.2559	31.62004	20.48483	3.968966	0.0586317	0.0384877	0.0123253	0.00894361	0.0254442	0.0117731	0.034131	0.0152668	0.0295713	0.00163661	0.0956384	0.0138169	0.0043863	0.0182343	0.02121399	0.04460689	0.151772	0.0504012	0.0504225	0.038336	0.042947	0.0206634	5.99755e-05	0.0626205	0.0425876	0.29413	0.00190723	0.0276707	0.0882018	0.0472682	0.0810116	0.01790155	20.48483	0.452649	0.774129	1.0844	1.68882	0.133913	0.172838	0.268115	0.048045	0.24355	0.133539	0.06250843	0.2863861
35800	-222.6546	-239.2948	16.64025	31.76451	0.6203357	0.0551362	0.158056	0.00185038	0.102929	0.0802295	0.0808317	0.114889	0.243231	0.0516045	0.036685	0.00119201	0.0400704	0.247485	0.0180087	0.06859964	0.02083096	0.0178773	0.202709	0.00469603	0.0217703	0.00336026	0.0586495	0.0319672	0.113723	0.0191137	0.110276	0.0091427	0.0196185	0.191151	0.0732668	0.122679	0.01546596	31.76451	0.0573275	0.323389	0.891349	2.72793	0.195421	0.13411	0.183473	0.0593608	0.324594	0.103042	0.03629692	0.4260957
35900	-211.3735	-234.1829	22.80945	21.17406	2.717827	0.0314116	0.00123733	0.165963	0.0153148	0.107818	0.0956172	0.131547	0.0467474	0.0176198	0.0152443	0.12527	0.0263652	0.0011171	0.0257261	0.06327494	0.04789324	0.120982	0.0753578	0.102202	0.0389034	0.0698306	0.0117714	0.0615598	0.0292219	0.118462	0.139828	0.0216562	0.00274863	0.0642947	0.0514326	0.0917483	0.02193931	21.17406	0.366182	0.714603	1.08072	1.8385	0.0797156	0.177112	0.229622	0.0726226	0.297845	0.143083	0.06983255	0.3141703
36000	-203.7415	-232.2308	28.48929	21.38898	1.619064	0.025973	0.150206	0.00990765	0.00291459	0.0785679	0.0017321	0.00629422	0.0692642	0.0249482	0.0452307	0.0106629	0.00674536	0.0509534	0.0166817	0.03130407	0.04346952	0.143557	0.0425888	0.182051	0.0285169	0.0159062	0.0027065	0.124205	0.0428197	0.0475718	0.0663172	0.00189349	0.00623576	0.0843547	0.0845015	0.126775	0.05286863	21.38898	0.243143	0.607245	1.05671	2.0929	0.14154	0.155236	0.217802	0.0951559	0.292855	0.0974112	0.09633816	0.5487819
36100	-215.5739	-231.5456	15.97172	10.69781	1.71785	0.0223847	0.077231	0.0421626	0.110277	0.114793	0.0392284	0.0414639	0.121507	0.0991728	0.0908696	0.149709	0.0440105	0.600928	0.17814	0.1201914	0.09977239	0.283167	0.0630618	0.000161002	0.0488165	0.0112494	0.00389591	0.000840351	0.0231971	0.0687918	0.199766	0.00127547	0.0196412	0.0940693	0.109062	0.0730051	0.001969202	10.69781	0.2571	0.621212	1.06101	2.06068	0.124475	0.222361	0.17638	0.0625664	0.261026	0.15319	0.1017416	0.01935494
36200	-198.4357	-228.1903	29.75468	21.98173	1.715877	0.0556245	0.00787839	0.0299398	0.0561807	0.0518629	0.0251448	0.0676144	0.106501	0.0118285	0.00674257	0.00513511	0.0282217	0.00916214	0.00133256	0.04927503	0.03702544	0.0703268	0.0119531	0.0379187	0.10391	0.00266643	0.00524387	0.0233828	0.0193361	0.0823843	0.0861054	0.000251285	0.00262797	0.0902688	0.302524	0.1611	0.03009964	21.98173	0.256829	0.620946	1.06093	2.06129	0.134822	0.206467	0.264866	0.0483911	0.263442	0.0820114	0.06712508	0.4484112
36300	-224.1747	-238.7477	14.57298	12.45429	1.433096	0.136124	0.0646729	0.0083926	0.0571552	0.101218	0.315611	0.0773955	0.0911536	0.113699	0.0382415	0.0254878	0.181794	0.00802641	0.206632	0.1706118	0.05487298	0.032276	0.0941707	0.0768652	0.0469934	0.0609408	0.0090857	0.0170593	0.0952366	0.038134	0.065911	0.028205	0.0142122	0.0794121	0.281853	0.0596449	0.06369588	12.45429	0.2148	0.577028	1.04624	2.16193	0.165471	0.263685	0.185373	0.0743479	0.214323	0.0967995	0.1185689	0.5372058
36400	-218.3728	-235.168	16.79518	19.80741	4.599728	0.00747086	0.384382	0.196168	0.0181012	0.0457362	0.0391568	0.0746966	0.0279274	0.00609615	0.0916044	0.0329066	0.00876201	0.0281545	0.0435756	0.05045419	0.03976577	0.0531243	0.00427166	0.097153	0.020501	0.14087	0.00236192	0.0238002	0.0143513	0.213158	0.104411	0.00701156	0.00510303	0.130448	0.131452	0.0519843	0.02498165	19.80741	0.484553	0.79369	1.08392	1.63784	0.101265	0.209698	0.15325	0.066967	0.340722	0.128099	0.06474742	0.3858324
36500	-234.64	-239.8383	5.198346	57.88517	0.3268167	0.0482533	0.40873	0.0745197	0.043406	0.0106744	0.133493	0.242797	0.200423	0.00542635	0.11168	0.197858	0.0748909	0.38002	0.229758	0.1257734	0.02182574	0.0451561	0.0743783	0.0126707	0.0637939	0.0180337	0.0104134	0.053636	0.0214637	0.189048	0.0871925	0.012717	0.0276158	0.00315661	0.0380435	0.342681	0.007852767	57.88517	0.00772085	0.125453	0.638207	3.22862	0.167411	0.227961	0.246314	0.0332147	0.234797	0.0903017	0.02967851	0.2645944
36600	-213.5416	-235.1321	21.59045	21.52918	1.237522	0.161532	0.00933177	0.046015	0.00805811	0.00170429	0.0293011	0.100118	0.0310232	0.18382	0.0801833	0.0791979	0.145118	0.0471596	0.0470277	0.04823759	0.08562874	0.241817	0.0234311	0.0477177	0.107243	0.112092	0.00223685	0.00660285	0.0930485	0.0564324	0.110544	0.00575296	0.0129635	0.0180781	0.0463999	0.115639	0.01184074	21.52918	0.181787	0.538112	1.03041	2.24969	0.118362	0.208729	0.301104	0.0461268	0.252377	0.0733018	0.09746948	0.1214815
36700	-234.5057	-238.7169	4.211178	8.092914	1.928805	0.153417	0.204022	0.135272	0.22127	0.672807	0.281392	0.0165246	0.27823	0.122073	0.846345	0.396794	0.116293	0.125275	0.444494	0.2239191	0.09337796	0.0191284	0.0314753	0.232192	0.0247889	0.053396	0.0115614	0.0844047	0.340705	0.0188053	0.0177342	0.00820783	0.0091088	0.0110098	0.114035	0.0234472	0.03988962	8.092914	0.284625	0.647223	1.0681	2.00005	0.234231	0.102095	0.181869	0.0538262	0.335767	0.0922112	0.1332676	0.2993198
36800	-220.6748	-235.8597	15.18489	12.12776	1.511666	0.0636946	0.164247	0.0708863	0.0529642	0.0646555	0.0529357	0.0883642	0.29954	0.0653647	0.227624	0.148331	0.387727	0.0318656	0.221868	0.1392953	0.104234	0.046236	0.0950364	0.246317	0.0254783	0.136591	0.00234121	0.0873491	0.0785813	0.0472597	0.0576589	0.00186785	0.00460316	0.054895	0.0167391	0.0990463	0.02085077	12.12776	0.227119	0.590487	1.0511	2.13129	0.0836294	0.151736	0.281686	0.0760467	0.357957	0.0489444	0.1250847	0.1666932
36900	-225.6342	-235.3631	9.7289	114.5486	0.2875537	0.0227401	0.0987555	0.0763579	0.114992	0.00595587	0.0290503	0.0804233	0.0274553	0.143103	0.00486691	0.0444377	0.158905	0.0235291	0.19604	0.0942054	0.005908491	0.0763145	0.0758092	0.0411729	0.0697371	0.138009	0.0311853	0.0255998	0.021813	0.188031	0.104617	0.011708	0.0185057	0.114011	0.00101138	0.0824761	0.01251049	114.5486	0.00434012	0.0948546	0.574296	3.32651	0.153939	0.172251	0.225667	0.0565383	0.265281	0.126324	0.01841898	0.6792172
37000	-213.3876	-230.4222	17.03458	20.83379	2.406554	0.105646	0.18062	0.0330056	0.0130962	0.075273	0.155444	0.17593	0.089502	0.0271308	0.0530977	0.0509671	0.0547666	0.00282924	0.0650389	0.06403548	0.06987527	0.0258419	0.0310398	0.00979313	0.157464	0.0355264	0.000146833	0.0632714	0.0159201	0.223904	0.111293	0.0106953	0.00376952	0.126307	0.00968872	0.175339	0.1103937	20.83379	0.337414	0.692285	1.07748	1.89282	0.157905	0.187747	0.298559	0.0563089	0.212129	0.0873518	0.180269	0.6123833
37100	-217.9851	-239.1137	21.12857	11.47381	0.4340132	0.0482683	0.115918	0.0593278	0.0160112	0.150198	0.088066	0.0663665	0.141463	0.10529	0.137995	0.0478157	0.207249	0.0234682	0.0825493	0.08633074	0.1689785	0.278629	0.0103163	0.0490322	0.0204573	0.307606	0.000672769	0.0192658	0.0970074	0.0220812	0.093251	0.00475422	0.0103264	0.0314431	0.010695	0.0444618	0.0007408246	11.47381	0.0219115	0.206676	0.765611	3.0058	0.196911	0.110034	0.299373	0.0282633	0.284335	0.0810852	0.1697193	0.004365
37200	-219.4799	-237.7208	18.24093	158.7435	0.2661597	0.0175552	0.0221405	0.0184839	0.0242145	0.0612604	0.0290316	0.0333861	0.0137479	0.0267968	0.00340986	0.0143085	0.255107	0.000235211	0.023783	0.04945328	0.005725721	0.00478924	0.071174	0.248549	0.0102155	0.0385365	0.00860515	0.050807	0.080546	0.103522	0.121595	0.00306772	0.0643163	0.0222202	0.087913	0.0841429	0.0008907807	158.7435	0.00295194	0.0785835	0.534348	3.38412	0.152801	0.155201	0.297965	0.100715	0.191884	0.101434	0.006616502	0.1346302
37300	-198.1919	-234.1998	36.00788	141.0803	1.003751	0.00169367	0.0142624	0.00520511	0.01414	0.022581	0.0035372	0.00914652	0.00563712	0.000941854	0.0177506	0.0102959	0.00540387	0.018943	0.0130037	0.007316845	0.00195055	0.189831	0.0646465	0.00153278	0.198823	0.0382614	0.0168752	0.0534214	0.0105649	0.128479	0.039167	0.00521223	0.00946133	0.067278	0.101912	0.0745357	0.005127058	141.0803	0.137702	0.477876	1.00062	2.3838	0.124468	0.202304	0.229271	0.101662	0.236446	0.105849	0.007077607	0.7244055
37400	-189.9315	-228.8787	38.94723	101.1902	1.348221	0.00164759	0.00749668	0.00106422	0.0049637	0.00663806	0.00406767	0.00455862	0.0198698	0.00491783	0.00650678	0.00506796	0.026803	0.0143673	0.0270475	0.008408722	0.01135121	0.0585365	0.0081156	0.0554544	0.0250962	0.190643	0.000112336	0.0465619	0.0400341	0.126782	0.0687817	0.00349795	0.0015326	0.0256534	0.0537288	0.295469	0.003317317	101.1902	0.200895	0.561175	1.04011	2.19782	0.0997495	0.21203	0.280754	0.0477175	0.264391	0.0953575	0.01466853	0.226152
37500	-234.8194	-236.7607	1.941266	426.6147	0.159254	0.0257212	0.0322111	0.111003	0.0701327	0.0697694	0.00355043	0.0995202	0.102061	0.0143651	0.0937309	0.315513	0.0873976	0.0598459	0.141774	0.1136628	0.003365425	0.0404193	0.135549	0.00677568	0.0406766	0.00550124	0.000216568	0.0181555	0.0786859	0.158719	0.295821	0.01109	0.0165549	0.0297503	0.135111	0.0269745	0.002668818	426.6147	9.06889e-05	0.0140497	0.269528	3.71633	0.155776	0.11409	0.21153	0.0701463	0.299022	0.149435	0.006034243	0.4422789
37600	-215.9526	-233.985	18.03245	18.30834	0.6350553	0.0980486	0.0921285	0.00656552	0.025282	0.0914053	0.0473491	0.177858	0.274831	0.0181696	0.269153	0.139289	0.0319331	0.104084	0.00850568	0.08381979	0.04185794	0.0108975	0.0326171	0.0319572	0.163843	0.0727631	0.00780185	0.0576724	0.0632788	0.10162	0.099776	0.00541187	0.00611012	0.175471	0.00412226	0.166657	0.0169906	18.30834	0.0604094	0.331206	0.898201	2.71018	0.176242	0.15557	0.265651	0.0547451	0.223885	0.123907	0.05884853	0.2887174
37700	-217.8883	-234.8578	16.96948	6.988757	2.014529	0.344507	0.341387	0.0842565	0.0572082	0.399784	0.0838252	0.0516366	0.0259301	0.159386	0.000209526	0.153872	0.0127103	0.0582762	0.0631219	0.2032705	0.1864508	0.249189	0.0245993	0.0540842	0.132059	0.0396035	0.00079912	0.0183777	0.0990345	0.0656362	0.0402676	0.00509287	0.00969814	0.0350591	0.0101367	0.216363	0.01101425	6.988757	0.295003	0.65655	1.07035	1.9781	0.143422	0.199686	0.222165	0.0777704	0.290542	0.0664146	0.197465	0.05577825
37800	-207.6611	-235.2339	27.57279	15.23898	1.203927	0.0301542	0.074835	0.0402109	0.147399	0.0404193	0.0511154	0.0506252	0.0255299	0.0203161	0.0392988	0.0225826	0.0184927	0.0219823	0.0686787	0.05688935	0.09396905	0.0399656	0.0393338	0.0467709	0.0287777	0.136798	0.00367381	0.0825581	0.115738	0.030965	0.143014	0.00361834	0.0409991	0.0680005	0.162212	0.0575755	0.03281116	15.23898	0.175764	0.530503	1.027	2.26673	0.17413	0.14135	0.31261	0.0416709	0.209015	0.121224	0.1267802	0.2588035
37900	-211.5048	-233.1944	21.68959	9.168699	1.808149	0.0758312	0.115966	0.0682412	0.188302	0.0318153	0.0275106	0.039528	0.0790041	0.0401093	0.078394	0.0489592	0.194712	0.0133235	0.0786093	0.101182	0.2326227	0.032606	0.0246554	0.0668371	0.133333	0.0495645	0.0402754	0.0227354	0.117358	0.107615	0.155769	0.000705963	0.00133582	0.00346142	0.122416	0.121332	0.02195675	9.168699	0.269246	0.632928	1.06435	2.03347	0.120643	0.125029	0.24573	0.0929133	0.263854	0.15183	0.2545795	0.08624713
38000	-206.9257	-230.5899	23.6642	33.52401	2.022095	0.0658211	0.0320752	0.0554753	0.0153118	0.0380546	0.012493	0.0551123	0.200883	0.0619801	0.0143948	0.00546303	0.0494774	0.0346024	0.0237031	0.03835328	0.02184959	0.0809937	0.0117419	0.0939043	0.0696082	0.0306909	0.000403369	0.113571	0.00191925	0.10728	0.161609	0.00387051	0.00361604	0.173635	0.0670036	0.0801536	0.03152957	33.52401	0.295898	0.657343	1.07053	1.97623	0.113781	0.187984	0.225528	0.0527935	0.28287	0.137043	0.05337915	0.5906719
38100	-205.8042	-235.4673	29.66308	89.36283	0.8676539	0.0392058	0.0400134	0.0210176	0.0150696	0.00178264	0.00616584	0.041786	0.106999	0.0239888	0.00431358	0.0101738	0.0128431	0.0557321	0.00174424	0.0255052	0.0275034	0.0872662	0.115862	0.0445788	0.00741364	0.0316342	0.0142973	0.0661232	0.0572306	0.172431	0.259646	0.018178	0.0180927	0.0764449	0.00654453	0.0242571	0.0004596208	89.36283	0.109852	0.43301	0.974072	2.48307	0.133063	0.157109	0.243201	0.0469053	0.289057	0.130664	0.02796302	0.01643673
38200	-208.7438	-236.6152	27.87142	28.73798	0.7650765	0.0302338	0.0216134	0.0315948	0.0302286	0.0284261	0.0550692	0.071466	0.0678059	0.0152237	0.122854	0.0354213	0.00091448	0.0319753	0.0590829	0.04043611	0.03487203	0.048084	0.150437	0.0157704	0.120726	0.0563573	0.00592314	0.0510352	0.131738	0.141783	0.121796	0.00466586	0.0363029	0.0144456	0.0496518	0.0512847	0.01755658	28.73798	0.0881088	0.392684	0.946788	2.57242	0.157125	0.141784	0.24564	0.0791146	0.285179	0.0911571	0.05242861	0.3348665
