Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1073	0	-229.1135	-249.5813	20.46779	47.63258	2.533162	0.042407	0.00564321	0.0887757	0.00716586	0.0170256	0.0407607	0.00926784	0.0458573	0.00186064	0.0780957	0.0420738	0.065719	0.0285942	0.0507453	0.0900177	0.0832954	0.0378171	0.01635108	0.03889	0.0321361	0.101739	0.033891	0.040847	0.00287502	0.155222	0.0318805	0.0505841	0.160234	0.128574	0.0381779	0.125398	0.0308135	0.0287369	0.01699854	47.63258	0.349578	0.701896	1.07899	1.86953	0.178202	0.129524	0.193571	0.113579	0.17022	0.214905	0.03334962	0.5097072
1074	0	-242.6697	-250.8035	8.133754	48.15257	4.221214	0.0773039	0.175838	0.151655	0.0875785	0.000193396	0.0511112	0.0828114	0.0719044	0.00198587	0.164601	0.0898915	0.263893	0.00835135	0.0264331	0.0363274	0.00571224	0.05478752	-0.001108088	0.0469119	0.108214	0.0325086	0.0347443	0.169745	0.00338138	0.161951	0.0883031	0.00310511	0.0676764	0.0009914	0.00825776	0.235906	0.0176022	0.0207018	0.07474998	48.15257	0.466117	0.782528	1.08431	1.66705	0.269574	0.189945	0.109295	0.0391462	0.152324	0.239716	0.07364189	1.015047
1075	0	-242.2084	-242.9627	0.754332	48.27481	2.195099	0.0382443	0.268246	0.241216	0.200452	0.0259673	0.00296128	0.0521778	0.135951	0.217678	0.330558	0.147449	0.0330024	0.120769	0.217118	0.143693	0.117769	0.1719309	0.005955889	0.0731213	0.0745899	0.317515	0.052902	0.0460066	0.0393578	0.0544244	0.0167005	0.01691	0.00238675	0.0132676	0.131568	0.126964	0.00192007	0.0323663	0.05447222	48.27481	0.315502	0.674276	1.07418	1.93604	0.266932	0.158608	0.113266	0.14283	0.202832	0.115532	0.06042811	0.9014384
1076	0	-239.5999	-240.3368	0.7369081	52.97676	1.335125	0.00249332	0.0493132	0.364949	0.171826	0.0440368	0.037046	0.105451	0.0354971	0.0140059	0.0217769	0.196733	0.088058	0.591069	0.320999	0.0736513	0.18265	0.1787722	0.05161871	0.0409546	0.016283	0.153025	0.0269885	0.0625609	0.00614395	0.0450408	0.0143674	0.140662	0.0651015	0.105421	0.0221682	0.2583	0.00215127	0.0408318	0.02276333	52.97676	0.198693	0.558596	1.03907	2.20364	0.344714	0.182981	0.104819	0.0857314	0.150964	0.13079	0.07438204	0.3060326
1077	0	-242.6402	-248.0417	5.401467	23.35963	2.592724	0.0295488	0.0739728	0.114797	0.156298	0.0172461	0.0157179	0.171214	0.00568533	0.102086	0.140661	0.0564856	0.352514	0.038932	0.0206399	0.392448	0.183695	0.2376973	0.04594044	0.0407971	0.0972794	0.130564	0.0336112	0.00745989	0.00272528	0.034325	0.0527124	0.00364439	0.0276011	0.0657643	0.00564826	0.128058	0.277157	0.0926535	0.000499975	23.35963	0.355075	0.706154	1.07961	1.85916	0.262661	0.175169	0.0736434	0.0639308	0.202976	0.22162	0.04644041	0.01076595
1078	0	-239.2223	-249.0554	9.833136	175.4127	2.865709	0.121031	0.179387	0.0207883	0.0265804	0.00532053	0.0356166	0.0556439	0.0121933	0.0448954	0.0479112	0.0990732	0.0778622	0.019186	0.107321	0.0327532	0.0309131	0.07628811	0.01180688	0.0516718	0.198418	0.076005	0.0254331	0.0382008	0.0115704	0.136025	0.00313743	0.00315896	0.119675	0.0156034	0.00272779	0.121589	0.0530944	0.14369	0.005168606	175.4127	0.378599	0.723811	1.08177	1.81582	0.239489	0.176133	0.112081	0.10762	0.171249	0.193427	0.01697549	0.3044747
1079	0	-240.6659	-244.2875	3.621603	14.15949	3.44035	0.0477503	0.114225	0.599035	0.163055	0.111828	0.020156	0.610413	0.15177	0.0283286	0.2277	0.390407	0.02887	0.0308455	0.00459437	0.0295505	0.293596	0.2088134	0.05671803	0.059141	0.0401642	0.0720985	0.0289293	0.0127832	0.00351767	0.0219948	0.0569569	0.0554225	0.0946194	0.0532279	0.00534647	0.298193	0.153964	0.0436417	0.06824813	14.15949	0.420699	0.753322	1.08397	1.74201	0.294093	0.186808	0.11245	0.0743646	0.171928	0.160356	0.1249662	0.5461329
1080	0	-230.2415	-241.4317	11.1902	114.0037	1.890265	0.0532122	0.0305256	0.148403	0.000534572	0.0428692	0.144164	0.0840407	0.00397599	0.00391279	0.0263521	0.0273745	0.0121901	0.0271058	0.00755708	0.295771	0.0041964	0.0778696	0.02077897	0.0529258	0.0317788	0.11021	0.0146528	0.0948379	0.00118335	0.0317723	0.0154139	0.02311	0.0605019	0.0345031	0.0136552	0.407602	0.0685861	0.039267	0.01670789	114.0037	0.279814	0.642813	1.06698	2.01039	0.250173	0.21494	0.120438	0.088557	0.177723	0.148168	0.03748687	0.4456999
1081	0	-235.0308	-249.9699	14.93916	115.6321	1.672295	0.0147748	0.00415805	0.105657	0.0469739	0.0790421	0.056382	0.0493499	0.0800649	0.00874458	0.0575091	0.0212424	0.0349323	0.0659383	0.085982	0.0231083	0.0168963	0.05502019	0.01283627	0.0142109	0.209631	0.257617	0.0412902	0.061241	0.00485936	0.00280563	0.0145193	0.0448958	0.101935	0.10808	0.0464676	0.0129992	0.0774055	0.00204187	0.002785639	115.6321	0.250754	0.61493	1.05912	2.0752	0.286708	0.246309	0.086345	0.0773403	0.224547	0.0787508	0.01562191	0.1783162
1082	0	-238.0256	-248.6459	10.62033	35.29753	3.829853	0.0360779	0.0243135	0.0828825	0.104544	0.0169141	0.0431517	0.0953696	0.0175412	0.0143189	0.197534	0.0764876	0.0959542	0.0522719	0.0531357	0.0301281	0.150672	0.06918202	0.01089245	0.0445739	0.113065	0.0433237	0.0464418	0.00387308	0.0231143	0.177271	0.00350563	0.0517931	0.00146776	0.00355532	0.0136887	0.376886	0.0813513	0.0160891	0.07542398	35.29753	0.444764	0.769112	1.08439	1.70174	0.167436	0.230542	0.127512	0.108191	0.196263	0.170056	0.08631643	0.8738079
1083	0	-223.2969	-246.9581	23.66124	371.7972	3.423163	0.000262653	0.0195221	0.0538363	0.0360441	0.012234	0.0102314	0.014201	0.0123632	0.0105416	0.0155886	0.0122789	0.00493031	0.00591294	0.00455316	0.0136338	0.0285147	0.01815175	0.003077255	0.0677307	0.0161077	0.203011	0.0776507	0.0764428	0.00394485	0.0685353	0.00189363	0.0169128	0.0137173	0.212195	0.0355138	0.126793	0.0717939	0.00775743	0.005289648	371.7972	0.419562	0.752558	1.08393	1.74395	0.340376	0.145853	0.0960404	0.0799656	0.170426	0.167339	0.008366903	0.632211
1084	0	-238.6534	-244.4485	5.795115	47.20189	1.406883	0.0804044	0.13865	0.415842	0.0105513	0.106082	0.150851	0.0760938	0.00160399	0.00825739	0.288506	0.00361431	0.171587	0.197929	0.0089364	0.119884	0.21748	0.09659564	0.03622034	0.0530744	0.0142355	0.139948	0.0348007	0.103546	0.0852144	0.0652345	0.00632457	0.0807143	0.0140281	0.0695151	0.0165801	0.236196	0.0570072	0.0235812	0.005263383	47.20189	0.210573	0.572286	1.04445	2.17269	0.279105	0.149356	0.114487	0.155855	0.189529	0.111669	0.04148373	0.1268783
1085	0	-239.5732	-254.1209	14.54768	16.99629	1.815973	0.0194488	0.114645	0.0678202	0.025237	0.046285	0.0471907	0.218505	0.088102	0.128578	0.157177	0.0050516	0.1846	0.000286359	0.125481	0.164799	0.186584	0.09088657	0.08696015	0.115379	0.106412	0.118834	0.0385391	0.00403485	0.0190739	0.0112444	0.027258	0.140018	0.016945	0.0905608	0.0758671	0.0657988	0.0613371	0.1087	0.00883587	16.99629	0.270272	0.6339	1.06462	2.03121	0.277126	0.186291	0.0899598	0.0975033	0.22221	0.12691	0.09579602	0.0922363
1086	0	-259.6869	-256.542	-3.144925	37.58085	1.104702	0.0110332	0.123278	1.48375	0.0611486	0.0747793	0.0594357	0.0854405	0.0351777	0.45445	0.252361	0.0582347	0.068261	0.16071	0.0259769	0.215687	0.138194	0.2740895	0.04438459	0.0690693	0.0182561	0.044389	0.000873438	0.0605993	0.0975654	0.0216551	0.0438822	0.0685173	0.0440132	0.0438876	0.0118966	0.162211	0.156721	0.156464	0.02711974	37.58085	0.157359	0.506109	1.01539	2.32114	0.351992	0.157978	0.156953	0.0645379	0.163318	0.105222	0.07150432	0.3792741
1087	0	-242.0148	-244.156	2.141199	48.34495	5.557001	0.0826896	0.218381	0.0404234	0.0714251	0.0233993	0.0203468	0.0308813	0.0621322	0.0642638	0.392287	0.0582629	0.496259	0.0108817	0.08036	0.117509	0.0175485	0.09437635	0.02258186	0.0364626	0.0187679	0.216956	0.204459	0.0487652	0.0198222	0.10094	0.00241634	0.0333911	0.00605067	0.0180046	0.0146126	0.108773	0.0614928	0.109086	0.04420238	48.34495	0.523687	0.81619	1.08222	1.5779	0.302423	0.219459	0.0631344	0.0723053	0.200923	0.141755	0.06678424	0.6618684
1088	0	-212.3572	-246.8698	34.51256	703.0398	3.8322	0.000603778	0.00828952	0.0128704	0.000878364	0.0066437	0.00332655	0.00360805	0.00484961	0.0048626	0.00133757	0.00186087	0.00205551	0.00315439	0.0223698	0.00504156	0.00631153	0.007876272	0.001207049	0.0553795	0.105224	0.162156	0.0883513	0.0086155	0.0085807	0.037442	0.0464827	0.000330788	0.293091	0.00621381	0.0890307	0.0935418	0.00431452	0.00124555	0.001026617	703.0398	0.4449	0.769199	1.08439	1.70151	0.291753	0.179474	0.0743646	0.0717956	0.193947	0.188666	0.002233666	0.4596107
1089	0	-256.8174	-249.1771	-7.640332	16.87918	1.957141	1.11804	0.0936308	0.017898	0.316762	0.0491563	0.0689257	0.313361	0.142748	0.342456	0.411345	0.180695	0.329311	0.23133	0.166801	0.143927	0.877476	0.3937046	0.1588746	0.0855791	0.0990756	0.154227	0.0194345	0.0175477	0.0756704	0.0476862	0.0226631	0.188876	0.0142266	0.016733	0.0157402	0.225345	0.0151416	0.00205362	0.01308666	16.87918	0.288104	0.650377	1.06888	1.99264	0.347616	0.172897	0.146608	0.0770169	0.14125	0.114613	0.1719613	0.07610233
1090	0	-239.5074	-250.6914	11.18401	17.06567	1.277205	0.0778709	0.0678745	0.185781	0.00579574	0.28269	0.14441	0.211461	0.0806866	0.0285564	0.113574	0.330621	0.15522	0.095464	0.0670491	0.0518342	0.0842328	0.1160722	0.04516674	0.131847	0.0541091	0.170511	0.0887302	0.052117	0.0830657	0.0699666	0.0131069	0.0281879	0.0165401	0.0165397	0.110808	0.105556	0.0521086	0.00680653	0.01953574	17.06567	0.188766	0.546719	1.03414	2.23038	0.239563	0.139046	0.102577	0.077116	0.31915	0.122548	0.06470248	0.3019318
1091	0	-254.8652	-245.6229	-9.24224	11.71072	4.596647	0.0157389	0.444945	0.062028	0.544168	0.0381413	0.0284056	0.631301	0.308995	0.201719	0.278772	0.605966	0.724541	0.0667986	0.16299	0.657285	0.134319	0.3315436	0.145475	0.015688	0.0925847	0.0312984	0.104227	0.0561439	0.043266	0.0141342	0.00220079	0.153375	0.00504805	0.0656869	0.215676	0.178171	0.013753	0.00874625	0.1695699	11.71072	0.484411	0.793606	1.08392	1.63806	0.299737	0.179162	0.106162	0.0882346	0.199079	0.127625	0.3150449	0.5382404
1092	0	-255.0299	-250.5334	-4.496434	18.48498	2.385234	0.0292374	0.382486	0.589814	0.0512205	0.0223992	0.0361492	1.25363	0.0151547	0.0532416	0.464774	0.154959	0.383736	0.159381	0.144372	0.032083	0.902135	0.2303903	0.06746233	0.0207391	0.185612	0.11549	0.034096	0.108602	4.72239e-05	0.0747425	0.024206	0.0121789	0.000172098	0.115159	0.0336323	0.247642	0.0233815	0.00429973	0.01805456	18.48498	0.335299	0.690586	1.0772	1.89692	0.237593	0.163346	0.131803	0.0815703	0.205918	0.17977	0.08551688	0.2111227
1093	0	-255.4041	-244.9631	-10.44106	119.8407	4.749543	0.302986	0.120209	0.0155801	0.213944	0.10786	0.156547	0.206835	0.155789	0.47478	0.00387998	0.0576478	0.848877	0.296294	0.00531534	0.0629887	0.4033	0.1808591	0.01248109	0.00929892	0.029323	0.342809	0.0877699	0.0225901	0.00272848	0.0261685	0.00787947	0.028501	0.0340596	0.0240057	0.246071	0.0751052	0.0443641	0.0193267	0.0567565	119.8407	0.491331	0.797701	1.08371	1.62726	0.268651	0.219397	0.133874	0.0886679	0.151282	0.138128	0.06923759	0.8197354
1094	0	-224.992	-247.3415	22.34946	781.3938	3.185774	0.00469507	0.0426787	0.00359574	0.00697163	0.000351883	0.00480417	0.00641852	0.00186306	0.0387488	0.0122057	0.00486689	0.026724	0.00191105	0.00213045	0.00570173	0.0506936	0.01585497	0.001881176	0.00424917	0.0166227	0.316008	0.10382	0.174908	0.00114285	0.0628197	0.0412571	0.0113421	0.00720487	0.0844492	0.0347392	0.0692173	0.0471876	0.0250322	0.001238876	781.3938	0.403142	0.741321	1.08329	1.77225	0.279129	0.196666	0.144181	0.104567	0.17476	0.100698	0.003120053	0.397069
1095	0	-233.5489	-250.9966	17.4477	49.74896	2.143629	0.0166204	0.138687	0.0223062	0.0399493	0.0934438	0.0361494	0.112753	0.0232593	0.137972	0.00523148	0.0108176	0.0860838	0.0137558	0.0298774	0.12347	0.0468534	0.05332925	0.0251367	0.12411	0.0211732	0.144645	0.0936007	0.0395275	0.00563144	0.0196317	0.00420666	0.0763709	0.0998099	0.00502333	0.00489756	0.142461	0.017327	0.201585	0.005767511	49.74896	0.309837	0.669467	1.0732	1.9475	0.194245	0.231871	0.175428	0.0653949	0.219028	0.114034	0.03090421	0.1866254
1096	0	-262.9797	-260.3601	-2.619631	299.7625	0.76115	0.00582927	0.0260193	0.282237	0.0162422	0.0745782	0.0742983	0.51046	0.00513946	0.0300756	0.0576183	0.0906402	0.0424784	0.0137097	0.0369916	0.0233463	0.338721	0.08696564	0.0004628251	0.00331719	0.0260766	0.0227214	0.106233	0.124858	0.0213738	0.0360635	0.0200163	0.205491	0.258481	0.0215432	0.0193036	0.0504588	0.0764197	0.00764398	0.01354197	299.7625	0.0872694	0.391009	0.94558	2.57614	0.231065	0.260369	0.123551	0.0822353	0.179308	0.123472	0.01400479	0.9669524
1097	0	-239.7814	-243.9336	4.152171	37.79542	4.713277	0.124176	0.243392	0.254376	0.0206686	0.0264086	0.317705	0.106069	0.0683783	0.0555213	0.0981239	0.121679	0.0332692	0.0511825	0.0416917	0.193823	0.0817979	0.1480812	0.05423913	0.0746808	0.0300616	0.0584036	0.0892503	0.0983733	0.00275354	0.0790444	0.00892798	0.0324586	0.00688576	0.0814715	0.051133	0.360063	0.0195231	0.00696906	0.000211445	37.79542	0.489715	0.796749	1.08376	1.62977	0.211721	0.205184	0.135761	0.109406	0.183859	0.154069	0.05445058	0.003883247
1098	0	-243.0224	-249.6673	6.644919	66.83882	1.90248	0.080272	0.219666	0.00208289	0.261303	0.00205801	0.0882626	0.187463	0.0859115	0.0487465	0.243177	0.0103223	0.018547	0.0415816	0.0148009	0.0414398	0.202032	0.128082	0.02412047	0.0246017	0.0714974	0.0398158	0.000486043	0.132191	0.0280839	0.177736	0.0136054	0.0093856	0.000364125	0.00934045	0.0107859	0.143049	0.121346	0.217713	0.004034137	66.83882	0.281349	0.644226	1.06735	2.00708	0.18539	0.19583	0.137823	0.106712	0.242993	0.131252	0.02815461	0.1432851
1099	0	-246.1641	-244.0838	-2.080257	18.28167	3.976261	0.0661285	0.0709649	0.164449	0.00662778	0.273057	0.0625423	0.0783	0.354578	0.0262646	0.0137001	0.00508228	0.077803	1.17351	0.132028	0.904493	0.141759	0.2727926	0.09873802	0.0464897	0.00513243	0.144086	0.0509405	0.0338538	0.00280726	0.0401699	0.03118	0.00987018	0.0417921	0.0630561	0.0714014	0.22609	0.219982	0.0131489	0.003248239	18.28167	0.453053	0.774384	1.0844	1.68816	0.219406	0.198753	0.130559	0.0907136	0.181448	0.17912	0.1019863	0.03184977
1100	0	-235.7006	-245.1337	9.4331	37.72183	3.329464	0.325271	0.015711	0.28077	0.0176407	0.0871191	0.146947	0.0650776	0.0935891	0.0685502	0.0537721	0.0742378	0.0489555	0.0424064	0.0149253	0.113007	0.0284405	0.09632063	0.05752103	0.0544561	0.0246527	0.130236	0.19458	0.0210639	0.00854142	0.243785	0.0120535	0.0592184	0.0478692	0.0151067	0.0107154	0.0977992	0.0564134	0.0235085	0.01380629	37.72183	0.413246	0.748279	1.08372	1.75475	0.24193	0.16338	0.138657	0.0794084	0.221747	0.154878	0.07132732	0.1935624
1101	0	-233.073	-241.9799	8.906965	122.7172	4.157218	0.00993037	0.0594812	0.096863	0.0476913	0.00405006	0.0201371	0.0238661	0.0564601	0.00588179	0.225903	0.145723	0.103132	0.0792856	0.0138017	0.0284588	0.0134483	0.06692968	0.00993642	0.0234933	0.0249178	0.0501975	0.0652886	0.157024	0.0468368	0.0589532	0.00191688	0.00262687	0.0703178	0.0681849	0.074429	0.266562	0.0567295	0.032521	0.01239314	122.7172	0.462796	0.780476	1.08435	1.67238	0.260377	0.191727	0.092727	0.112732	0.19968	0.142758	0.02232956	0.5550106
1102	0	-230.4452	-246.4613	16.0161	44.67252	2.915132	0.0931779	0.0254292	0.00742437	0.0116765	0.0746394	0.0608915	0.0801957	0.0477176	0.0211567	0.0816992	0.0255557	0.117097	0.162392	0.0803621	0.104311	0.0206487	0.06232809	0.03531989	0.0972976	0.0716861	0.098516	0.00194589	0.172911	0.012946	0.128912	0.0193716	0.00238326	0.0599167	0.0491628	0.02972	0.139797	0.0851647	0.0302685	0.004310147	44.67252	0.382588	0.726718	1.08206	1.80863	0.245738	0.176569	0.0782943	0.0944787	0.224061	0.180858	0.03963003	0.1087596
1103	0	-236.6224	-247.9692	11.34683	182.6467	1.658851	0.00414386	0.0768026	0.0382839	0.0116215	0.000587787	0.00206555	0.0109616	0.00135957	0.105613	0.00191333	0.0138957	0.100605	0.032919	0.0649957	0.0513343	0.0156113	0.02379687	-0.003405432	0.0331244	0.0711434	0.0982908	0.0147624	0.0467838	0.0983624	0.0736843	0.0193969	0.0571533	0.0601955	0.0475124	0.00947273	0.0922599	0.0879349	0.189923	0.05321566	182.6467	0.248852	0.613026	1.05853	2.07959	0.231989	0.207918	0.111598	0.106883	0.186881	0.154732	0.04981023	1.068368
1104	0	-249.0097	-252.7134	3.703694	93.85486	1.164979	0.0538222	0.0970663	0.284583	0.041281	0.0448008	0.127383	0.0869599	0.0972646	0.0612628	0.000597262	0.293247	0.035882	0.421465	0.190994	0.00209826	0.0531076	0.1236175	0.02598534	0.038603	0.038704	0.0183784	0.0267481	0.0954969	0.020219	0.0427936	0.0130765	0.139931	0.0729977	0.0888331	0.0376197	0.252677	0.0375982	0.0763239	0.02657234	93.85486	0.168649	0.521285	1.02274	2.28733	0.196675	0.164518	0.175588	0.188686	0.168203	0.106329	0.05255768	0.5055843
1105	0	-244.9567	-240.1069	-4.849777	27.62349	5.885455	0.141482	0.0229293	0.621696	0.134357	0.00194576	0.0502101	0.572232	0.0929403	0.0712928	0.0879778	0.0886217	0.419594	0.338714	0.328888	0.0641541	0.607924	0.1496546	0.05737793	0.0468032	0.00603049	0.26703	0.0673151	0.0198555	0.0277172	0.0675556	0.0443593	0.057823	0.00785001	0.00181865	0.0579665	0.222293	0.0601725	0.0454102	0.003105193	27.62349	0.535158	0.822497	1.08151	1.56083	0.280295	0.22115	0.0832331	0.104259	0.148786	0.162277	0.06048312	0.05133983
1106	0	-237.7408	-247.4984	9.75761	154.5652	5.259529	0.00130172	0.140018	0.0133951	0.297007	0.0157209	0.0196	0.0812828	0.0615773	0.00211662	0.0243133	0.0264277	0.0119748	0.00746871	0.032106	0.079474	0.0313665	0.03694642	0.01459511	0.0187509	0.0917696	0.0981366	0.0695872	0.125333	0.00116132	0.117385	0.0344106	0.042209	0.0114478	0.039569	0.0404368	0.106014	0.171046	0.0327431	0.007616801	154.5652	0.512512	0.809924	1.08282	1.59474	0.208327	0.189003	0.17841	0.0859674	0.220979	0.117313	0.02221191	0.3429151
1107	0	-237.2852	-248.7342	11.44898	63.76813	0.9956752	0.0877403	0.0265244	0.110483	0.00638562	0.0399881	0.0310816	0.0633724	0.0727969	0.0322074	0.122868	0.128321	0.186593	0.0201218	0.155651	0.0564318	0.0419625	0.06469155	0.04916104	0.0427771	0.0555113	0.181114	0.179696	0.247689	0.0244642	0.0177767	0.00253242	0.0160632	0.0036708	0.0360953	0.0204598	0.0705421	0.0247267	0.0768823	0.03440996	63.76813	0.13609	0.475448	0.99928	2.38918	0.257737	0.249135	0.128947	0.103482	0.114236	0.146463	0.083571	0.4117453
1108	0	-256.8192	-252.281	-4.538171	28.62062	3.606793	0.039532	0.0859257	0.0964011	0.0842773	0.162216	0.469843	0.348491	0.0133387	0.109996	0.0126616	0.467935	0.764946	0.0189319	0.0636857	0.616122	0.671779	0.1635667	0.04497724	0.0665858	0.026025	0.155649	0.0519063	0.0580315	0.0353662	0.00963427	0.0692967	0.00368128	0.130698	0.0801585	0.0104392	0.154116	0.117056	0.0313558	0.007343419	28.62062	0.431364	0.760411	1.08422	1.724	0.263831	0.147601	0.107566	0.0986303	0.18782	0.194552	0.05232066	0.1403541
1109	0	-240.2731	-255.8001	15.52701	47.14211	1.737951	0.0117365	0.0921079	0.300932	0.0931777	0.0148585	0.0170926	0.0388658	0.0130629	0.0998224	0.00887738	0.0541863	0.0467952	0.0832266	0.000508995	0.0337127	0.0755267	0.04040604	0.03097512	0.123885	0.167882	0.00673205	0.0273623	0.000864091	0.0332823	0.0867754	0.0141727	0.0455458	0.00923823	0.0142706	0.0843499	0.290471	0.0248118	0.0703566	0.0024945	47.14211	0.259853	0.623902	1.0618	2.05444	0.295067	0.131533	0.10651	0.0634644	0.238081	0.165344	0.03346962	0.07453026
1110	0	-244.4981	-253.2843	8.786236	20.34408	2.074427	0.0118396	0.0886954	0.128762	0.129961	0.0797942	0.0520649	0.230516	0.0044681	0.299659	0.181416	0.0164812	0.045729	0.102589	0.188031	0.192421	0.0492839	0.08202445	0.1460648	0.0147062	0.0207742	0.277929	0.025591	0.00439498	0.0209342	0.0341181	0.0806834	0.0137094	0.0366234	0.0796108	0.0217663	0.137241	0.169733	0.062185	0.03186343	20.34408	0.302	0.662702	1.07175	1.96355	0.26307	0.15731	0.152389	0.0771393	0.154687	0.195404	0.1779282	0.1790802
1111	0	-231.2494	-244.0197	12.77028	42.50601	3.798208	0.0312997	0.00520942	0.118013	0.014021	0.00653047	0.0346694	0.117029	0.0114397	0.135072	0.0168497	0.093269	0.0625772	0.0892625	0.257926	0.0136091	0.0659231	0.07865605	0.01881782	0.0479184	0.00132544	0.155556	0.0326913	0.104134	0.00839926	0.0642375	0.00697818	0.08421	0.055046	0.115082	0.0245913	0.142871	0.0755057	0.081453	0.04621131	42.50601	0.442921	0.767929	1.08437	1.70478	0.270635	0.211632	0.102523	0.130436	0.151098	0.133676	0.06502912	0.7106248
1112	0	-231.4357	-243.5715	12.1358	221.0881	1.678751	0.00879256	0.0341422	0.0293694	0.133733	0.00174226	0.0147363	0.0262712	0.0366826	0.0522014	0.0656831	0.023963	0.078524	0.0199279	0.0425398	0.0266565	0.0823278	0.05385383	0.008908084	0.033147	0.0476525	0.288094	0.0334471	0.0517049	0.00766413	0.028397	0.00202837	0.0422049	0.0367921	0.13127	0.0346749	0.210317	0.00954315	0.0430626	0.02817893	221.0881	0.251662	0.615837	1.0594	2.0731	0.289765	0.250462	0.073783	0.0883408	0.136243	0.161406	0.03708701	0.7598058
1113	0	-240.8766	-250.5861	9.709404	15.97302	3.046898	0.00962682	0.0928994	0.0796409	0.132095	0.0874884	0.108561	0.192727	0.0527934	0.456405	0.0858933	0.0351593	0.0827356	0.035796	0.200646	0.223807	0.0222486	0.1429055	0.03822652	0.0474534	0.0942631	0.154516	0.0717619	0.0352566	0.0217623	0.0427508	0.0693378	0.0127369	0.0357006	0.00956668	0.0498359	0.331782	0.00153451	0.0217416	0.0849628	15.97302	0.392858	0.734092	1.08274	1.79031	0.313961	0.153965	0.0818364	0.104131	0.171282	0.174825	0.1231893	0.6896929
1114	0	-239.7133	-249.8624	10.14905	348.3132	1.088927	0.132988	0.000223395	0.0426067	0.00511765	0.10977	0.0711673	0.00277538	0.0653811	0.00421464	0.00236391	0.044732	0.0156126	0.0892664	0.000318225	0.00333746	0.152044	0.03192191	0.008888647	0.0292533	0.109838	0.204397	0.0134938	0.058152	0.0666404	0.00774981	0.0132568	0.0975318	0.0762414	0.00298289	0.172558	0.114074	0.00657753	0.0272527	0.001307863	348.3132	0.154348	0.501941	1.0133	2.33041	0.273119	0.191871	0.0803092	0.142218	0.175323	0.137159	0.01019651	0.1282657
1115	0	-239.0514	-244.6301	5.578676	67.51118	2.024267	0.00807787	0.502782	0.0560464	0.112606	0.00354579	0.00167094	0.134503	0.236633	0.0771239	0.0755259	0.0660237	0.1118	0.127818	0.103343	0.113146	0.000271741	0.1107638	0.03356602	0.084832	0.083323	0.259098	0.0362201	0.0829811	0.1074	0.0226381	0.00311665	0.0678719	0.0579283	0.0495937	0.0282572	0.111721	0.00443935	0.000579108	0.004566745	67.51118	0.296154	0.65757	1.07059	1.97569	0.227439	0.194467	0.143077	0.119838	0.160325	0.154853	0.03813276	0.1197591
1116	0	-232.7139	-250.7149	18.00098	128.7886	6.603953	0.00745227	0.0413258	0.070103	0.0147171	0.0189996	0.000564975	0.0349522	0.147089	0.00439381	0.0299698	0.0668054	0.00158129	0.000754979	0.0241689	0.0215237	0.0356812	0.04520858	0.01043577	0.0222068	0.199771	0.0509287	0.0224291	0.0179917	0.0949623	0.0420793	0.0392375	0.0661037	0.123676	0.143388	0.0057078	0.0807619	0.000787005	0.0899694	0.01130457	128.7886	0.557565	0.834463	1.07988	1.5281	0.264856	0.148474	0.0873512	0.124217	0.227418	0.147685	0.02174033	0.5199813
1117	0	-265.1334	-249.1701	-15.96332	52.28626	1.725412	0.275775	1.00392	0.44533	0.213152	0.00364409	0.00979018	0.251837	0.0597798	0.021223	0.516136	1.93233	0.113738	0.0656822	0.147798	0.596513	0.064849	0.4066588	0.06742749	0.0238507	0.00405866	0.150239	0.146472	0.0421406	0.0325719	0.0774858	0.0104949	0.0158842	0.049523	0.179234	0.0685492	0.0676805	0.0152444	0.116572	0.02531054	52.28626	0.258139	0.62223	1.06131	2.05832	0.365925	0.164151	0.0983115	0.0955331	0.178023	0.0980568	0.09273803	0.2729251
1118	0	-243.4513	-243.2889	-0.1623438	19.1639	3.949248	0.0127173	0.0989552	0.0378343	0.374191	0.254113	0.0300596	0.298029	0.171038	0.189688	0.635716	0.148126	0.254089	0.248721	0.0227179	0.206703	0.53013	0.2255427	0.07925557	0.0509128	0.0230432	0.119534	0.0584639	0.0328366	0.0571868	0.0738079	0.00192234	0.0253211	0.0969661	0.137789	0.0472015	0.178619	0.0588371	0.0375597	0.03542219	19.1639	0.451552	0.773436	1.08441	1.69061	0.2594	0.200129	0.13017	0.0759741	0.202838	0.131488	0.1146778	0.3088846
