Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
3700	-235.6426	-233.3424	-2.300189	15.97458	2.080478	0.04422691	0.005153697	0.0031203	0.0126832	0.0337783	0.0646023	0.0334911	0.0463505	0.0106153	0.0309017	0.160957	0.127652	0.00107875	0.00244526	0.0910956	0.0143806	0.366849	0.0674062	15.97458	0.302696	0.663307	1.07188	1.96212	0.116412	0.16856	0.269721	0.0674905	0.296816	0.0809999	0.0725599	0.9289732
3800	-243.5317	-236.2653	-7.266489	35.30825	2.969636	0.0145378	0.04531843	0.141213	0.00110788	0.0938405	0.0184848	0.125296	0.0201302	0.0173941	0.0417288	0.140979	0.0410328	0.0129879	5.84639e-05	0.0452241	0.213136	0.0873872	0.005213912	35.30825	0.386899	0.729833	1.08236	1.80091	0.150032	0.115932	0.329398	0.0459079	0.26923	0.0894994	0.05053235	0.1031797
3900	-238.0512	-234.9242	-3.127061	17.36939	4.04699	0.07356592	0.07272677	0.0347915	0.0817624	0.0330214	0.0277315	0.08961	0.0122836	0.0166851	0.0121388	0.179289	0.231003	0.00751516	0.0228881	0.0361944	0.165594	0.0494924	0.02913069	17.36939	0.456925	0.776819	1.08439	1.68187	0.143897	0.237901	0.234214	0.055668	0.277977	0.0503428	0.1018575	0.2859947
4000	-235.6301	-237.092	1.461981	12.94831	0.5367962	0.2684003	0.09869475	0.0692784	0.0618327	0.103863	0.0882592	0.131354	0.0210041	0.0460606	0.181313	0.0499265	0.0241674	0.0033208	0.00621682	0.024553	0.0233277	0.165523	0.03283058	12.94831	0.040394	0.27526	0.8453	2.83905	0.138007	0.242972	0.232122	0.0918525	0.211878	0.0831695	0.1315253	0.2496141
4100	-244.7663	-237.2014	-7.56489	27.82886	0.2805408	0.2348151	-0.01379554	0.159204	0.0514879	0.0178552	0.116556	0.00897921	0.0428118	0.0282936	0.15284	0.00585175	0.104926	0.00867217	0.0149082	0.0160556	0.175037	0.0965204	0.04882592	27.82886	0.00384987	0.0894706	0.561629	3.34505	0.166509	0.185198	0.241109	0.0790766	0.246326	0.0817821	0.03503038	1.393816
4200	-233.9563	-232.2369	-1.71934	25.71851	0.7416574	0.04486899	0.03391989	0.0638456	0.0504162	0.152168	0.000908362	0.0914308	0.0046855	0.0195683	0.148798	0.144934	0.15233	0.00690973	0.0310552	0.0265809	0.050899	0.0554715	0.01047172	25.71851	0.0830993	0.38254	0.939379	2.59498	0.131936	0.189873	0.282022	0.0555688	0.257449	0.0831506	0.04439161	0.2358941
4300	-249.7492	-242.0629	-7.686298	91.64327	0.6117566	0.05478061	0.01147184	0.0329872	0.00768246	0.16014	0.0167023	0.113093	0.0961939	0.0408054	0.0175532	0.0119681	0.215815	0.0107748	0.0252848	0.00674357	0.0994435	0.144813	0.01029629	91.64327	0.0555416	0.318744	0.8872	2.73851	0.212029	0.151949	0.186922	0.0572303	0.28221	0.109658	0.02176813	0.4729983
4400	-237.9592	-232.393	-5.566162	21.95244	3.687834	0.04025679	0.008586694	0.0999475	0.0438511	0.0460359	0.0883464	0.140214	0.0142572	0.00201111	0.0280202	0.110862	0.114522	0.0343131	0.0186585	0.0502283	0.0788327	0.1299	0.06170811	21.95244	0.436346	0.763672	1.0843	1.71568	0.115596	0.267013	0.203885	0.035637	0.229111	0.148758	0.0702948	0.8778474
4500	-240.6638	-233.6251	-7.038695	35.39606	1.831485	0.02124453	0.02705692	0.0438234	0.0169449	0.100849	0.0244181	0.155643	0.00390623	0.0433378	0.0964442	0.180753	0.143626	0.00476144	0.0104382	0.140694	0.0317907	0.00257086	0.02106501	35.39606	0.272294	0.635808	1.06514	2.02676	0.168746	0.103368	0.219628	0.0757732	0.282163	0.150322	0.04812193	0.4377425
4600	-246.3953	-239.7953	-6.600009	40.5023	1.30197	0.02450214	0.04038557	0.122513	0.0837675	0.0286008	0.0598219	0.00836062	0.0293389	0.0587343	0.0744139	0.0587042	0.296006	0.0117553	0.0449483	0.0169997	0.0328795	0.0731558	0.008191952	40.5023	0.193048	0.551893	1.03632	2.21874	0.111462	0.130755	0.209826	0.0815458	0.383163	0.083248	0.04857753	0.1686367
4700	-244.0681	-232.2301	-11.83798	95.07703	1.313168	0.01405036	0.01721901	0.0306263	0.0494373	0.013476	0.0400299	0.00849319	0.024677	0.0554974	0.0268579	0.286289	0.346865	0.00127559	0.0423215	0.00853968	0.00925072	0.056363	0.01863479	95.07703	0.194966	0.554185	1.03727	2.21358	0.126547	0.179436	0.229622	0.0730339	0.286553	0.104809	0.0358538	0.5197438
4800	-233.9888	-234.4854	0.4966057	11.35208	1.697194	0.0851386	0.04327341	0.0387109	0.0813995	0.0272545	0.142697	0.0898573	0.0226254	0.0319224	0.0259547	0.0657605	0.14254	0.00714159	0.0191128	0.0463362	0.175756	0.0829308	0.05605091	11.35208	0.254241	0.618396	1.06017	2.06719	0.171627	0.144984	0.201529	0.0587426	0.326683	0.0964349	0.09932432	0.5643221
4900	-232.4545	-233.505	1.050482	5.953378	3.016769	0.07216427	0.263174	0.0408822	0.0790841	0.185514	0.0784673	0.00377616	0.00893613	0.00927005	0.0118115	0.144725	0.0757573	0.0221217	0.00154753	0.0843024	0.0780391	0.175766	0.002633637	5.953378	0.390555	0.732452	1.0826	1.7944	0.149676	0.25017	0.215658	0.042427	0.241118	0.10095	0.2658077	0.009908056
5000	-238.1702	-237.5092	-0.6609086	9.866422	1.622731	0.1142555	0.01096331	0.0586281	0.0132567	0.0244489	0.0799631	0.241041	0.0052345	0.155387	0.0795482	0.0807237	0.101209	0.0189434	0.0243443	0.0058246	0.00515524	0.106293	0.04027752	9.866422	0.243674	0.607787	1.05688	2.09165	0.1585	0.134451	0.216066	0.0607384	0.268426	0.161818	0.05124083	0.7860434
5100	-245.5216	-242.8007	-2.720839	18.64905	0.7381685	0.2002765	0.06492296	0.00698201	0.0440028	0.0939698	0.0329563	0.139621	0.111208	0.0449501	0.0131481	0.016058	0.17945	0.014309	0.00669981	0.0213731	0.141716	0.133555	0.03970633	18.64905	0.0823526	0.380996	0.938231	2.59842	0.221878	0.168442	0.2588	0.0900079	0.183811	0.0770614	0.1046293	0.3794954
5200	-248.2318	-239.669	-8.562804	26.61795	4.714587	0.04034581	0.005594734	0.0301237	0.213269	0.0655765	0.0237952	0.0581002	0.0594217	0.0425302	0.0986252	0.041837	0.146179	0.0420746	0.00540008	0.0493279	0.111532	0.0122091	0.02021306	26.61795	0.489774	0.796784	1.08376	1.62968	0.103071	0.217164	0.22745	0.0632568	0.262553	0.126505	0.02580779	0.7832153
5300	-244.9157	-236.1076	-8.808009	39.00422	1.384705	0.01287055	0.04150155	0.043291	0.0121224	0.19619	0.0831806	0.0909209	0.0562135	0.0155791	0.135403	0.0810133	0.0816349	0.00218318	0.00718049	0.0109766	0.077395	0.106716	0.02143711	39.00422	0.20695	0.568169	1.04287	2.18201	0.183378	0.127484	0.200426	0.0820247	0.298282	0.108405	0.06293866	0.3406032
5400	-241.2461	-235.0318	-6.214281	49.41037	1.80028	0.01901203	0.01774793	0.0505763	0.0492509	0.0410594	0.0691348	0.0379142	0.0461685	0.0238156	0.102199	0.0715521	0.264552	0.00756524	0.00482461	0.0306677	0.0499316	0.150789	0.008100768	49.41037	0.26821	0.631944	1.06408	2.03576	0.189187	0.177891	0.251257	0.0805663	0.241341	0.059758	0.02584869	0.3133918
5500	-239.9256	-231.9695	-7.95611	75.26486	1.570382	0.02096622	0.01066652	0.0355049	0.0160335	0.194125	0.0131439	0.0657703	0.0132738	0.056446	0.0190672	0.116767	0.30061	0.00407426	0.0184619	0.0353108	0.0771328	0.0342788	0.01569351	75.26486	0.235993	0.599867	1.0543	2.10984	0.136471	0.170744	0.1921	0.0352539	0.322274	0.143157	0.02636003	0.5953525
5600	-238.9493	-236.7329	-2.216405	20.13665	1.740329	0.03090125	0.03077659	0.216545	0.0606021	0.0032165	0.0355253	0.0260225	0.0394082	0.0213051	0.0143717	0.248473	0.197533	0.00929218	0.0309352	0.0464025	0.0185296	0.0318387	0.0007405653	20.13665	0.260177	0.624217	1.06189	2.05371	0.178106	0.195807	0.167636	0.0575742	0.297152	0.103724	0.03151715	0.02349721
5700	-233.0128	-236.1861	3.173237	7.080914	1.338913	0.1159217	0.1494466	0.123544	0.0826911	0.0723776	0.122216	0.0461462	0.0162653	0.109035	0.00818019	0.124495	0.0348988	0.00487917	0.0393251	0.01152	0.0426476	0.161779	0.005369946	7.080914	0.199331	0.559346	1.03937	2.20195	0.134101	0.197504	0.212324	0.0601855	0.254504	0.141382	0.1548165	0.03468587
5800	-237.0633	-236.9105	-0.1527904	13.47644	0.212336	0.208775	0.1011605	0.0437725	0.0170281	0.0306431	0.0253746	0.238362	0.0283352	0.0286067	0.146767	0.00617152	0.077661	0.000957252	0.0167208	0.0340646	0.0551029	0.250432	0.02107261	13.47644	0.000793306	0.0411815	0.41508	3.54294	0.174664	0.164856	0.207012	0.0702055	0.302083	0.0811804	0.1222331	0.1723969
5900	-238.0296	-236.668	-1.361599	22.93131	0.7107571	0.02979678	0.05082958	0.0868155	0.0315188	0.00189862	0.0464862	0.0229405	0.00453094	0.00267619	0.208464	0.0791131	0.270061	0.00212727	0.0357346	0.0237595	0.062755	0.121118	0.004601884	22.93131	0.0764873	0.368562	0.92879	2.62616	0.160651	0.212804	0.15872	0.0341904	0.332461	0.101174	0.05543147	0.08301934
6000	-245.499	-234.1565	-11.3425	84.65997	2.055529	0.01324575	0.01523567	0.144005	0.0325483	0.24026	0.026896	0.0295693	0.0232394	0.000701384	0.0675944	0.0697872	0.0285977	0.00245667	0.00644763	0.153473	0.075581	0.0988435	0.007074467	84.65997	0.299814	0.660792	1.07132	1.96808	0.155647	0.131222	0.241585	0.049573	0.299987	0.121986	0.02231014	0.3170965
6100	-237.5672	-236.4232	-1.144076	15.85429	1.347767	0.08204613	0.08930393	0.0278841	0.0526793	0.220202	0.000542953	0.100415	0.0221534	0.0239561	0.0566292	0.0231849	0.103197	0.000298694	0.0106611	0.117409	0.0937386	0.147048	0.0935478	15.85429	0.200819	0.561087	1.04007	2.19802	0.189277	0.185458	0.281801	0.038068	0.238105	0.0672914	0.1828517	0.5116047
6200	-241.248	-232.9675	-8.280501	42.9197	3.880517	0.02936734	0.01935919	0.0739094	0.0272146	0.0833847	0.0244895	0.358953	0.0185703	0.0191024	0.0394578	0.0932876	0.0474378	0.00927329	0.00375914	0.0416806	0.0301629	0.129317	0.002237543	42.9197	0.447676	0.770973	1.0844	1.69695	0.127326	0.121688	0.222607	0.0423889	0.380614	0.105377	0.02159673	0.1036056
6300	-247.2813	-234.6501	-12.63123	123.9111	3.0198	0.006461715	0.01330602	0.0652101	0.036945	0.0774446	0.0466408	0.0181956	0.0461073	0.0594461	0.109149	0.0639986	0.0793674	0.00143516	0.000539131	0.0663933	0.225474	0.103654	0.0035128	123.9111	0.390788	0.732618	1.08261	1.79398	0.190748	0.122385	0.32425	0.0629992	0.185231	0.114386	0.01681882	0.2088612
6400	-235.0174	-235.0907	0.07328385	12.88016	0.9464809	0.0617557	0.06468736	0.165412	0.0552885	0.072515	0.0117864	0.0453967	0.0160545	3.89623e-05	0.192049	0.0293985	0.0829348	0.013452	0.0593962	0.0483569	0.156097	0.0518232	0.02333714	12.88016	0.126156	0.460052	0.990533	2.42326	0.13241	0.179583	0.182544	0.0830847	0.317808	0.104571	0.08802451	0.265121
6500	-237.3742	-235.2618	-2.11233	15.12938	4.724935	0.08953827	0.1057543	0.0494627	0.001953	0.315765	0.0565701	0.0665972	0.0232982	0.0882082	0.0408902	0.0521041	0.232043	0.00367741	0.00286564	0.0245568	0.008171	0.0338381	0.03607624	15.12938	0.490236	0.797056	1.08375	1.62896	0.156826	0.190423	0.290423	0.0674355	0.207725	0.0871675	0.1418305	0.2543616
