Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-397.3151	-318.3657	-78.94939	6.382194	3.72642	0.274734	0.353714	0.0546268	0.730847	0.330373	0.00318096	0.0463073	0.0209769	0.348982	0.0420761	0.124751	0.068001	0.631691	0.0574562	0.32323	0.0719857	0.839161	0.017309	0.0230915	0.369925	0.163193	0.0287767	0.462023	0.117864	0.0410465	0.872081	0.333266	0.687965	0.0216996	0.573027	0.0283233	1.09837	0.172066	0.473268	0.127642	2.43431	0.000602141	0.255611	0.364784	0.0156878	0.0265481	0.129742	0.101162	0.389535	0.3134485	0.2288098	0.0877737	0.0455608	0.0396316	0.00849746	0.0204117	0.0127083	0.206065	0.000325247	0.0640441	0.0432273	0.171891	0.113512	0.145903	0.0309273	0.00952085	0.4180662	9	8.725912	0.2378479	0.438671	0.765183	1.08433	1.71181	0.324794	0.295698	0.109948	0.0278937	0.136141	0.105526	0.646876	0.6462849
11	0	-365.0811	-321.9775	-43.10361	6.081133	2.683765	0.460684	0.121071	0.393237	0.261997	0.163329	0.0307264	0.125421	0.0111676	0.0042133	0.0617945	0.00488133	0.0989777	0.414344	0.0106048	0.165773	0.0679123	0.662298	0.106651	0.0605228	0.0212947	0.22966	0.00496085	0.102364	0.0193869	0.568482	0.0125867	0.0108119	0.451713	0.182526	0.504558	0.0280279	0.0191232	0.0086682	0.0528312	0.207719	0.616606	0.00733523	0.00443272	0.0936651	0.00294838	0.200705	0.00400333	0.00485327	0.148706	0.1322167	0.2056456	0.221096	0.0675933	0.0595362	0.0596887	0.00865934	0.0481523	0.2332	0.00230485	0.0678408	0.0110128	0.130585	0.0174959	0.0468906	0.0139447	0.0119997	0.3644282	7	8.135703	0.1514529	0.363215	0.712366	1.08044	1.84398	0.213842	0.16305	0.125741	0.0742763	0.23904	0.184051	0.5700738	0.6392649
12	0	-375.2125	-330.6346	-44.57788	7.310639	6.566984	0.330909	0.127129	0.0617781	0.0159133	0.0842026	0.000268186	0.00786537	0.0249577	0.444067	0.112653	0.0496067	0.0633363	0.229079	0.0924585	0.279879	0.00741531	0.107339	0.136302	0.0232075	0.0493633	0.139902	0.0143579	0.178678	0.182017	0.00397771	0.0946283	0.229759	0.131876	0.2894	0.00389784	0.0382254	0.132908	0.133748	0.00119512	0.081444	0.168363	0.0702992	0.0592311	0.136991	0.018806	0.281759	0.0748826	0.00675646	0.0630035	0.1007314	0.176399	0.0641411	0.0269739	0.0220125	0.0296561	0.0125048	0.0622276	0.108035	0.000563779	0.123872	0.0264111	0.273979	0.0459485	0.122547	0.0741703	0.00695715	0.465227	5	7.390783	0.274983	0.556492	0.8339	1.07996	1.52965	0.327468	0.248401	0.14636	0.0868321	0.12532	0.0656193	0.6416261	0.725075
13	0	-360.1926	-301.7314	-58.46114	5.848033	8.007747	0.0948548	0.552686	1.00041	0.759236	0.0404506	0.0511204	0.236505	0.0193896	0.379746	0.00962083	0.121772	0.336218	0.00235634	0.0762232	0.876048	0.00530981	0.175436	0.0202322	0.0227492	0.0463389	0.290903	0.474546	0.0634069	0.242739	0.0170345	0.323824	0.118576	0.0423297	0.0807516	0.0536843	0.0840632	0.344879	0.255756	0.122414	0.285858	0.184273	0.00929187	0.0135729	0.00887047	0.01921	0.0402573	0.149013	0.0259008	0.233684	0.1679723	0.5038063	0.117537	0.0603176	0.0044136	0.0267011	0.0327315	0.0102212	0.203703	0.00531377	0.0469273	0.109792	0.271745	0.0176676	0.0729339	0.0182982	0.00169644	0.3806646	10	5.950395	0.2480032	0.593229	0.852597	1.07663	1.47755	0.206995	0.275505	0.145418	0.0404783	0.206684	0.124921	0.8844709	0.4303868
14	0	-393.2331	-328.3236	-64.90943	8.215786	3.081665	0.153976	0.140853	0.039598	1.12841	0.0569898	0.266962	0.184368	0.0297835	0.337287	0.0315655	0.0354204	0.238855	0.0700698	0.0747096	0.182422	0.0147437	0.673994	0.00664229	0.045352	0.0709745	0.135246	0.112081	0.176735	0.604943	0.0829495	0.0907794	0.83425	0.0149852	0.105946	0.199365	0.325978	0.174796	0.22096	0.187998	0.31817	0.415428	0.000556368	0.257333	0.0238781	0.00651015	0.0754244	0.238051	0.234581	0.577523	0.2300141	0.1896913	0.123325	0.00797031	0.0170215	0.0211623	0.0684041	0.04125	0.0149405	0.00291934	0.0163783	0.0343757	0.0979721	0.307938	0.116516	0.0500971	0.07973	0.5431012	8	9.235369	0.1101377	0.395483	0.735952	1.08289	1.78568	0.235761	0.321715	0.0963959	0.0995388	0.121205	0.125384	0.7327925	0.7411391
15	0	-368.0248	-312.6509	-55.37384	11.21564	2.43951	0.241983	0.855782	0.515449	0.387139	0.0272142	0.27364	0.0193309	0.00288572	0.689004	0.0123073	0.169313	0.235106	0.1204	0.0781514	0.138628	0.017676	0.144947	0.0532818	0.116146	0.0346307	0.0394136	0.020546	0.0171225	0.0349579	0.00406788	0.398444	0.0476731	0.352003	0.0487642	0.0331716	0.0439716	0.233392	0.0519728	0.00417334	0.269163	0.0516517	0.0232718	0.719159	0.0530091	0.127555	0.107578	0.136301	0.008235	0.0217577	0.1640736	0.1696678	0.104481	0.0011322	0.020705	0.0332458	0.00703426	0.0230752	0.204443	0.0058805	0.0769457	0.00421244	0.225772	0.0100349	0.183273	0.0907602	0.00900554	0.4352682	8	11.4273	0.1633181	0.340646	0.694864	1.07791	1.88658	0.216433	0.359442	0.0602409	0.0553368	0.178392	0.130155	0.604936	0.7195276
16	0	-369.7589	-321.8241	-47.93479	7.372354	2.542947	0.0629604	0.664982	0.292158	0.248138	0.000379499	0.0894945	0.0663918	0.10843	0.185206	0.0445463	0.0800811	0.0124483	0.286825	0.0266654	0.10077	0.0225987	0.205606	0.0391401	0.00254202	0.0116987	0.0545727	0.123495	0.744254	0.00151924	0.127379	0.261472	0.0791903	0.0691983	0.0229564	0.0818691	0.00702175	0.369373	0.0927063	0.125533	0.593467	0.00133867	0.300013	0.405541	0.807576	0.0293313	0.0746341	0.107371	0.162368	0.118343	0.1377519	-0.01146148	0.0637343	0.0485672	0.0817117	0.0439525	0.104313	0.0555287	0.0875239	0.00228445	0.0344163	0.0204963	0.217304	0.0134705	0.0971983	0.115494	0.0140047	0.6649101	6	7.731154	0.1803188	0.350491	0.702607	1.0791	1.8678	0.241559	0.329688	0.0874936	0.044499	0.13235	0.164411	0.6534486	1.01754
17	0	-381.3946	-316.2627	-65.13195	5.638075	5.538007	0.224587	0.80237	0.450181	0.477224	0.0344846	0.271914	0.352428	0.127205	0.138796	0.123918	0.00225823	0.0472054	0.0173008	0.0532684	0.0339451	0.0328434	0.0543562	0.184135	0.0139049	0.0176718	1.20534	0.00466191	0.318038	0.131669	0.152623	0.220068	0.0329625	0.183571	0.0298122	0.0571395	0.00301215	0.0322678	0.067279	0.333014	0.213773	0.187246	0.747411	0.572187	0.39801	0.0983134	0.0635544	0.253772	0.597319	0.173925	0.2135737	0.07127906	0.118475	0.003492	0.00367532	0.0523757	0.0181444	0.00332161	0.107343	0.00293524	0.0519286	0.0721104	0.301839	0.0701857	0.0237327	0.107109	0.063332	0.6486492	8	8.257918	0.2591698	0.522996	0.815807	1.08226	1.57894	0.258655	0.253828	0.145874	0.0706697	0.136777	0.134195	0.7199283	0.9009914
18	0	-377.5794	-314.6255	-62.95394	6.114787	2.790917	0.240727	0.948521	0.66253	1.14829	0.0849733	0.546708	0.281699	0.20063	0.576244	0.0536036	0.574794	0.110302	0.11286	0.028224	0.116128	0.0298679	0.028578	0.0913897	0.0249476	0.0362623	0.127865	0.341137	0.0596237	0.450591	0.0627097	0.492013	0.0100833	0.116538	0.249483	0.0753689	0.0320743	0.019162	0.422418	0.115938	0.221296	0.172531	0.0681311	0.138311	0.0688342	0.047061	0.000468291	0.633546	0.214459	0.197646	0.2269356	-0.1922905	0.0950477	0.0535615	0.051266	0.00186998	0.0133877	0.0140154	0.186054	0.0158059	0.0953299	0.00251717	0.287271	9.17127e-05	0.146726	0.0296869	0.00736912	0.816903	9	6.610481	0.2376606	0.372411	0.719253	1.08127	1.82707	0.246536	0.317243	0.135207	0.0393084	0.143665	0.118042	0.6246124	1.307856
19	0	-355.5739	-312.4041	-43.16986	6.186482	4.898994	0.273118	0.724881	0.29513	0.697695	0.00260388	0.041389	0.0126163	0.075047	0.22066	0.00642968	0.0123983	0.205687	0.176558	0.0203227	0.0606207	0.0114066	0.00849418	0.0442668	0.00847015	0.00512401	0.0254089	0.612273	0.100103	0.111736	0.0403851	0.00123837	0.11406	0.00443645	0.0165781	0.277828	0.0544388	0.0731286	0.455019	0.0736928	0.177615	0.0237583	0.100504	0.715309	0.157938	0.010761	0.036001	0.166273	0.218981	0.0740112	0.1660116	0.1953897	0.0417365	0.0233527	0.0469411	0.022174	0.0308279	0.0226849	0.115199	5.03323e-05	0.0431841	0.200901	0.221581	0.00307331	0.0674828	0.151377	0.00943397	0.4419474	6	7.054083	0.1254804	0.497828	0.801499	1.08347	1.6172	0.258611	0.328903	0.110011	0.0428419	0.154318	0.105314	0.6373371	0.693428
20	0	-382.9689	-326.4486	-56.52027	6.009796	2.961404	0.180539	0.804382	0.250861	0.36006	0.0402727	0.00115159	0.245547	0.157964	0.966878	0.0270001	0.0245831	0.128763	0.273773	0.247192	0.185203	0.0591353	0.225679	0.0450608	0.0143474	0.0341997	0.0450268	0.053077	0.270289	0.170899	0.0257809	0.110252	0.143953	0.0106677	0.00407132	0.0155804	0.126515	0.17779	0.0765452	0.0721002	0.153189	0.236361	0.215876	0.73097	0.31547	0.0255428	0.0263927	0.411215	0.406147	0.153239	0.1769117	0.2264345	0.0901903	0.0625745	0.118757	0.030847	0.0402636	0.0105122	0.137547	0.0114725	0.0946897	0.0309996	0.159227	0.00557367	0.081289	0.1073	0.0187576	0.3881351	11	7.937859	0.221946	0.386254	0.729368	1.08232	1.80206	0.196305	0.358395	0.129088	0.0672667	0.10599	0.142955	0.6145696	0.631556
21	0	-372.791	-320.4448	-52.34624	5.373311	5.479189	0.0653444	0.360222	0.449853	1.21164	0.0182076	0.0949246	0.110522	0.0091828	0.287671	0.0605224	0.000353978	0.0542242	0.140362	0.08172	0.29457	0.00419649	0.0512694	0.000493818	0.00510591	0.00291263	0.137966	0.0155129	0.111171	0.0508854	0.217878	0.585931	0.416214	0.0635114	0.0130719	0.553662	0.0258864	0.533486	0.106466	0.0646598	0.0488177	0.49189	0.0192931	0.00182949	0.164359	0.0531197	0.168605	0.0400785	0.171842	0.0451012	0.157966	0.002322212	0.140552	0.0774418	0.0674766	0.0231727	0.00117098	0.00732374	0.151465	0.0129389	0.0444349	0.110163	0.280525	0.00376314	0.048318	0.0135319	0.0177228	0.6842328	9	5.391587	0.1452126	0.52084	0.814605	1.08238	1.58217	0.16851	0.173593	0.14152	0.139633	0.188366	0.188378	0.686555	0.9966176
22	0	-368.2844	-300.9498	-67.33456	6.032925	7.658232	0.408654	0.35449	0.385078	1.41842	0.0157882	0.0165179	0.179035	0.0957378	0.62605	0.0262965	0.148518	0.166957	0.819277	0.00988465	0.0969882	0.00767299	0.117326	0.00587739	0.0273469	0.0172281	0.199961	0.156792	0.246098	0.0469477	0.10144	0.0903793	0.174736	0.162155	0.375504	0.0269305	0.243592	0.43605	0.0466295	0.0889362	0.0120737	0.265055	0.458187	0.0514104	0.12843	0.0142396	0.251945	0.0194186	0.538933	0.291391	0.2241398	0.2102678	0.0474804	0.042609	0.0167231	0.0156729	0.0255693	0.0169264	0.0802084	0.00598956	0.0210472	0.109627	0.497018	0.0083111	0.0743417	0.00808036	0.0303955	0.5947927	6	7.684716	0.1789642	0.585176	0.848596	1.07743	1.4888	0.254225	0.329948	0.0859436	0.0602947	0.138809	0.13078	0.8050605	0.7388174
23	0	-363.0466	-311.5	-51.54658	6.910657	1.853243	0.258722	0.845564	0.355115	0.844666	0.0397753	0.0455615	0.0610293	0.299383	0.0258542	0.0148708	0.0403227	0.108461	0.0804061	0.0770229	0.00655975	0.0426794	0.0732616	0.0983823	0.0102906	0.013642	0.140362	0.209194	0.0102137	0.00867268	0.00166626	0.800919	0.177801	0.745761	0.551528	0.0914573	0.0872446	0.113578	0.0614958	0.0333665	0.0506371	0.122574	0.0367514	0.045339	0.0447219	0.0182743	0.0384763	0.204101	0.136994	0.154704	0.1533231	0.1248885	0.116937	0.0799924	0.0600355	0.0499875	0.0350898	0.0162171	0.0631519	0.00657647	0.0624658	0.0023018	0.295711	0.0201343	0.100927	0.0831344	0.00733761	0.4554394	8	10.83074	0.2118851	0.275104	0.638442	1.06584	2.02061	0.140713	0.326865	0.0984784	0.0917267	0.207939	0.134278	0.580328	0.7847967
24	0	-374.5735	-323.009	-51.56445	6.912548	3.521998	0.0646465	0.376768	0.786832	0.745042	0.077562	0.0377621	0.11006	0.0670096	0.219549	0.0194032	0.110909	0.172315	0.146475	0.0449153	0.00969784	0.0987851	0.00118832	0.0848712	0.0247432	0.00248577	0.0245444	0.0587155	0.0895284	0.0327387	0.0476411	0.708803	0.109915	0.0884289	0.221739	0.347782	0.170312	0.0807336	0.124324	0.0241228	0.192404	0.129074	0.0776587	0.290084	0.00867566	0.100958	0.00484713	0.0135092	0.065181	0.0118497	0.1554723	-0.08648467	0.143693	0.024428	0.018443	0.066113	0.0436463	0.0601836	0.0446254	0.000522969	0.0241917	0.0899663	0.193182	0.00018165	0.0829002	0.187142	0.0207812	0.6615099	7	8.23254	0.255941	0.426006	0.756868	1.08411	1.73302	0.25613	0.246726	0.132036	0.0804019	0.131429	0.153277	0.5750253	1.150402
25	0	-377.4599	-323.3419	-54.11802	6.832047	5.276392	0.0383964	0.766078	0.348256	0.405121	0.00168826	0.134713	0.0208185	0.0128012	0.07801	0.00255078	0.332704	0.16799	0.0246024	0.0281438	0.124408	0.00902901	0.291187	0.0562771	0.0398549	0.00265099	0.0463012	0.0230574	0.0666605	0.237934	0.0275146	0.457669	0.113829	0.0340572	0.506786	0.357059	0.0301207	0.00149811	0.0284433	0.0254124	0.1144	0.71496	0.308036	0.122958	0.23626	0.00954655	0.0693872	0.034397	0.164636	0.0475184	0.1698975	0.201974	0.0805884	0.00821888	0.105015	0.0678968	0.126843	0.0114275	0.0355754	0.00696469	0.0288905	0.0380434	0.15491	0.0703241	0.10722	0.14637	0.0117122	0.4677557	5	10.68699	0.1093641	0.513167	0.810295	1.08279	1.59375	0.251358	0.274846	0.12956	0.089816	0.158753	0.0956672	0.6697297	0.6984246
26	0	-375.0249	-305.719	-69.30582	7.89494	3.482965	0.252503	0.618124	0.708292	0.594436	0.00541294	0.479983	0.320587	0.00780671	0.802757	0.0498353	0.223837	0.180043	0.0282042	0.255897	0.730088	0.0110505	0.043963	0.00446215	0.00733031	0.0183857	0.363759	0.358313	0.258862	0.0207189	0.10198	0.696576	0.0431948	0.701343	0.494218	0.0372047	0.0322569	0.0999999	0.0299759	0.055148	0.262688	0.85202	0.210064	0.362	0.105082	0.0102364	0.109183	0.326552	0.378092	0.020893	0.2478989	0.1819913	0.0811873	0.114003	0.0435482	0.0155805	0.00244644	0.0294514	0.167425	0.0160182	0.0102669	0.130171	0.239162	0.0349307	0.0513967	0.0581785	0.00623394	0.398585	7	8.294869	0.1977625	0.423487	0.755189	1.08405	1.73728	0.261178	0.207119	0.111057	0.0537141	0.173905	0.193027	0.5805763	0.6865333
27	0	-365.6539	-312.4524	-53.20153	6.202661	5.900986	0.102091	0.244815	0.494015	0.484396	0.0915519	0.00202908	0.576113	0.183986	0.0706365	0.062491	0.0129237	0.00962878	0.00160093	0.171988	0.0443931	0.00503001	0.144159	0.0547384	0.108847	0.0153705	0.192046	0.0735522	0.0772118	0.0316072	0.0462973	0.23006	0.260392	0.255973	0.260823	0.712006	0.0583558	1.05582	0.0906149	0.327019	0.25134	0.0280297	0.159382	0.0210872	0.00779288	0.00464915	0.054015	0.359027	0.0102433	0.116713	0.1838032	0.07309079	0.0972451	0.0560861	0.0290698	0.0306375	0.0166943	0.0216502	0.108469	0.00479187	0.0123005	0.196811	0.25525	0.0244061	0.0258273	0.112185	0.00857582	0.485433	8	8.310559	0.1837492	0.53568	0.822781	1.08148	1.56006	0.243317	0.204916	0.130981	0.0634158	0.156707	0.200663	0.5585238	0.8691358
