Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1623	1	-604.5482	-546.2706	-58.27761	45.95601	2.317406	0.00529105	0.0362047	0.0146743	0.0499633	0.0190095	0.016319	0.00842958	0.0581866	0.32391	0.14954	0.15271	0.143835	0.0167735	0.015641	0.0536883	0.0316364	0.0142327	0.293085	0.0982048	0.0210797	0.0200085	0.0133953	0.128725	0.222862	0.0124669	0.0259367	0.0167932	0.0637494	0.0157215	0.247659	0.0409105	0.020282	0.075748	0.0672598	0.0955326	0.0132004	0.0353642	0.473677	0.254806	0.0509981	0.08999966	0.01361712	0.0931005	0.130198	0.366865	0.0121133	0.000656169	0.0149351	0.0330196	0.00862536	0.0397212	0.0889419	0.00325369	0.0576992	0.0135816	0.0908174	0.0464712	0.09981425	8	62.62212	0.02717239	0.328432	0.685014	1.07623	1.91033	0.140504	0.222337	0.153205	0.0932813	0.292746	0.0979263	0.1134314	0.8799528
1624	1	-592.4939	-555.1364	-37.35753	5.457904	1.52767	0.00971204	0.0435934	0.0646287	0.0602223	0.0965574	0.00862921	0.0343164	0.0208075	0.0133661	0.0821167	0.0753231	0.0965401	0.00882722	0.00978259	0.0326807	0.0507141	0.00808113	0.161259	0.0545653	0.0144715	0.123783	0.104693	0.0109593	0.029999	0.0164091	0.12572	0.0530358	0.0280765	0.0158094	0.0436101	0.04863	0.0891172	0.00273228	0.0442124	0.031645	0.0616494	0.0143753	0.0440991	0.0272072	0.00304247	0.04552855	-0.007986874	0.0873202	0.0818027	0.381062	0.0347673	0.0100494	0.00629048	0.0213141	0.0105648	0.0480774	0.0500033	0.0362431	0.0448286	0.00579986	0.164641	0.0172357	0.2257618	4	78.58227	0.021443	0.229565	0.593098	1.05201	2.12533	0.165738	0.246073	0.198946	0.0697172	0.225732	0.0937943	0.217775	1.036675
1625	1	-591.2698	-538.0945	-53.17531	20.4523	2.180068	0.0563194	0.020928	0.0101247	0.0163898	0.011115	0.00794795	0.000654525	0.0277479	0.0331787	0.0278487	0.0238637	0.0456821	0.0218796	0.0747941	0.0646855	0.0336312	0.134414	0.271734	0.111801	0.195833	0.0247351	0.00287359	0.0342036	0.0572015	0.0323483	0.118203	0.0300698	0.0203786	0.056561	0.032777	0.231939	0.0437375	0.0454915	0.0813822	0.0159027	0.036252	0.0352779	0.115924	0.000422117	0.0101636	0.07041715	-0.004455874	0.0530295	0.116277	0.228141	0.011487	0.0411582	0.0173717	0.0884837	0.00749511	0.0261209	0.0328291	0.0295797	0.0594643	0.0565242	0.202309	0.0297295	0.1466663	5	69.34887	0.01990005	0.313862	0.672891	1.07391	1.93934	0.126761	0.320156	0.173108	0.080456	0.21827	0.0812495	0.1422104	1.031333
1626	1	-584.968	-540.974	-43.99409	9.416688	2.415188	0.0400014	0.0151917	0.0570917	0.0555434	0.044071	0.00877586	0.00745409	0.0343515	0.0234742	0.00972681	0.0162996	0.0618538	0.0192578	0.0160268	0.0381675	0.24476	0.105292	0.0526856	0.00141897	0.186003	0.0322872	0.0202956	0.0230828	0.0383182	0.0947456	0.0851955	0.0218842	0.000319721	0.0622265	0.029936	0.00262399	0.0317902	0.0126643	0.00368937	0.0107805	0.0283768	0.121009	0.0182275	0.0256971	0.031985	0.03016261	0.009419309	0.0642165	0.0285588	0.205955	0.00499126	0.073739	0.023492	0.0415558	0.0252137	0.0516554	0.0235232	0.00947725	0.176208	0.00821305	0.197323	0.0658784	0.19386	5	89.53727	0.02176707	0.338265	0.692966	1.0776	1.89117	0.128017	0.24898	0.174451	0.168016	0.192832	0.0877044	0.2032793	0.9536632
1627	1	-605.2577	-559.7652	-45.49246	12.33412	1.095777	0.0261199	0.025325	0.0164886	0.00356119	0.127926	0.00962112	0.0333179	0.0315668	0.117137	0.214632	0.00862059	0.0512982	0.0251316	0.0178398	0.142131	0.0330572	0.0460633	0.173192	0.199942	0.0150725	0.00378712	0.0908215	0.176474	0.0865562	0.0487036	0.01052	0.0569531	0.0487519	0.501232	0.036088	0.0474758	0.0644472	0.030646	0.118269	0.100956	0.074501	0.124689	0.0759904	0.170386	0.00209991	0.08380244	-0.002843713	0.0575046	0.0149881	0.275626	0.0765854	0.0163319	0.0149129	0.0215998	0.0384918	0.0826522	0.133999	0.00195132	0.0883953	0.0324451	0.0976117	0.0469045	0.1483355	6	64.4967	0.02843986	0.155658	0.503761	1.01422	2.32636	0.127804	0.158933	0.25797	0.149514	0.198133	0.107646	0.1454918	1.019546
1628	1	-605.1567	-554.7444	-50.41229	4.073347	1.930932	0.0118025	0.100348	0.0305207	0.116178	0.190371	0.010565	0.0373384	0.0216779	0.14566	0.0677177	0.0465746	0.249988	0.0817772	0.111145	0.111942	0.0379014	0.0867505	0.0433042	0.138811	0.0161376	0.0032454	0.0204348	0.021258	0.0716848	0.00473735	0.115471	0.0631133	0.0830089	0.0701176	0.400913	0.00652154	0.000606452	0.0475957	0.0763675	0.025445	0.0810378	0.00662637	0.111251	0.0326611	0.1117	0.07738535	0.01157378	0.124399	0.0566534	0.284579	0.00234838	0.0127754	0.0284513	0.025352	0.00869288	0.119644	0.088461	0.000473855	0.107245	0.0149974	0.0656272	0.0603007	0.2246426	5	68.41051	0.03311718	0.284888	0.647462	1.06816	1.99949	0.128364	0.185512	0.15983	0.0970292	0.3017	0.127565	0.2362164	0.9510035
1629	1	-603.8476	-545.7866	-58.061	2.031249	4.554024	0.0188022	0.0022067	0.012908	0.0698863	0.0914112	0.0158892	0.0090284	0.0761683	0.167458	0.0709796	0.0454198	0.0387276	0.22728	0.276903	0.0243657	0.017215	0.00953332	0.0685616	0.14656	0.0140546	0.137683	0.0354476	0.0919297	0.00377532	0.0153508	0.0313294	0.180525	0.156905	0.0782425	0.0176314	0.0170932	0.0002673	0.0196803	0.0034814	0.0966628	0.0828128	0.0422992	0.084136	0.0632144	0.106948	0.06267529	-0.03588069	0.0657341	0.0708545	0.263336	0.0176457	0.00869078	0.0139637	0.0696692	0.00400392	0.0871214	0.0461125	0.0324697	0.0760655	0.0186899	0.137644	0.0879991	0.2071232	3	65.97359	0.02303991	0.48243	0.792424	1.08398	1.64117	0.165779	0.240687	0.159533	0.112039	0.230517	0.0914453	0.1712425	1.209531
1630	1	-604.3387	-558.9095	-45.42919	3.270521	2.644005	0.00504925	0.0203794	0.199071	0.111761	0.050065	0.0172822	0.0165162	0.134116	0.0505494	0.0135826	0.133718	0.0187503	0.0469406	0.00379238	0.0148006	0.12824	0.161065	0.00975636	0.182202	0.0121303	0.0817649	0.00750591	0.0575068	0.105512	0.0362718	0.022187	0.0603148	0.184682	0.0435197	0.0040315	0.0173461	0.061451	0.0119201	0.145211	0.0114158	0.084399	0.0320811	0.0435273	0.0451929	0.0008402	0.05926761	0.005447212	0.0673369	0.070021	0.104931	0.0175039	0.000815375	0.0193931	0.0449141	0.0311684	0.203671	0.0537133	0.00529104	0.0473969	0.00534006	0.145598	0.182905	0.157678	5	70.44179	0.01873477	0.359698	0.709695	1.08009	1.85052	0.114225	0.310765	0.178024	0.114164	0.223165	0.0596573	0.1631252	0.9666072
1631	1	-584.2047	-545.1624	-39.04231	10.95101	3.020519	0.0363748	0.0845118	0.0493901	0.0360188	0.0496813	0.0252993	0.0147387	0.0129138	0.00112504	0.0382215	0.0960353	0.0455317	0.0495599	0.00628681	0.0773245	0.00283277	0.0147762	0.121802	0.00593034	0.00707894	0.0766423	0.00867838	0.0835705	0.118965	0.0106655	0.0121212	0.0486931	0.0217046	0.00288287	0.0107202	0.0953709	0.0420919	0.057997	0.00286912	0.0243379	0.00203809	0.00678957	0.00697048	0.0161628	0.00676311	0.03561668	0.004310514	0.02818	0.140779	0.133244	0.0129559	0.102309	0.0281655	0.0258516	0.00254221	0.0790302	0.0248624	0.0585917	0.112802	0.00742407	0.208466	0.0347961	0.09960635	5	87.6127	0.01999867	0.390843	0.732658	1.08262	1.79388	0.129421	0.265056	0.177832	0.131177	0.183537	0.112978	0.1039169	0.9585196
1632	1	-602.9927	-544.0697	-58.92296	8.589415	3.446286	0.0491219	0.0354747	0.0591276	0.00201592	0.043839	0.0423529	0.0257832	0.00736858	0.0174761	0.0287622	0.0188472	0.0689834	0.0390002	0.00437294	0.132931	0.0222362	0.0108787	0.227723	0.076797	0.00698174	0.0651897	0.0156076	0.414345	0.00478023	0.310476	0.0127044	0.159609	0.00895895	0.0313033	0.00811671	0.0901973	0.0270216	0.254681	0.296787	0.0369764	0.104098	0.117211	0.0166279	0.00314928	0.0258435	0.06718071	-0.02227736	0.038861	0.0506939	0.247248	0.0466361	0.0913763	0.0127932	0.0896428	0.0181445	0.0631675	0.0334773	0.0184831	0.0632823	0.000824284	0.151262	0.0741073	0.1860878	4	74.99507	0.0366762	0.42109	0.753584	1.08398	1.74135	0.132788	0.220981	0.184387	0.105591	0.268784	0.0874697	0.1638105	1.135995
1633	1	-589.7258	-550.6659	-39.05983	11.53229	2.327087	0.00569309	0.02938	0.0515611	0.0736512	0.0491507	0.0246515	0.0235	0.0147056	0.0155121	0.020768	0.175065	0.0418754	0.0132684	0.00152349	0.109973	0.0702395	0.0670719	0.114708	0.0163143	0.0433399	0.00314135	0.04596	0.0113138	0.019202	0.0559136	0.0977176	0.0656786	0.0232379	0.0633252	0.00269855	0.0458314	0.0133653	0.0492075	0.0307113	0.0567599	0.0148365	0.0554903	0.0100776	0.119683	0.114841	0.0411337	-0.01574182	0.157629	0.0233778	0.315657	0.0313667	0.0373047	0.0327099	0.015146	0.0156998	0.0610165	0.048195	0.0221717	0.0381732	0.0110922	0.163309	0.027151	0.146815	7	67.12891	0.02897199	0.329425	0.685825	1.07637	1.90838	0.137201	0.210524	0.186344	0.147942	0.222153	0.0958357	0.1310731	1.1201
1634	1	-612.5032	-549.305	-63.19817	3.244687	1.166586	0.0388674	0.0370805	0.00157214	0.0150663	0.272838	0.0275298	0.029919	0.0688782	0.00370024	0.0713916	0.0978838	0.0673653	0.0173252	0.0927732	0.0333259	0.0878907	0.0184925	0.158723	0.00130655	0.00784622	0.386429	0.0761574	0.101724	0.0361435	0.133505	0.0590343	0.174179	0.0220078	0.16565	0.03544	0.0411216	0.0108422	0.0325995	0.0115918	0.0431744	0.0300378	0.0437912	0.0107346	0.00892347	0.102566	0.06939256	-0.007387996	0.0977479	0.0093813	0.252222	0.0304983	0.0558105	0.0285707	0.0258497	0.015501	0.029746	0.203872	0.0610764	0.051142	0.00992262	0.0696719	0.0589879	0.1488079	3	84.09172	0.02634224	0.168946	0.521674	1.02292	2.28646	0.140472	0.272408	0.128685	0.141514	0.214239	0.102682	0.1414199	1.052242
1635	1	-580.0468	-555.6744	-24.37235	4.726972	2.913023	0.0176595	0.0191916	0.073379	0.255797	0.0228692	0.0162128	0.0181893	0.0969959	0.0764757	0.0170766	0.0297633	0.0301319	0.0427242	0.00387335	0.0175934	0.0583902	0.0231797	0.00410111	0.0870321	0.017109	0.0316245	0.0371594	0.0609458	0.0335931	0.0221087	0.0743964	0.0821429	0.0876749	0.0931032	0.00929739	0.10008	0.0122973	0.0214153	0.0108566	0.0120469	0.0591247	0.00335433	0.0616674	0.0177691	0.058994	0.06056815	-0.005287282	0.236011	0.0700367	0.0903498	0.0515321	0.0758672	0.0101456	0.0364155	0.0264665	0.0436849	0.0972107	0.00584373	0.0746546	0.0567857	0.0603445	0.0646512	0.1708567	8	57.57635	0.03148878	0.382419	0.726596	1.08205	1.80893	0.0924944	0.18262	0.247421	0.124954	0.276368	0.0761422	0.1655694	1.031934
1636	1	-598.471	-556.3246	-42.14645	23.12658	2.267964	0.00581709	0.0781067	0.00673807	0.0542529	0.0579957	0.0177712	0.00193671	0.0444336	0.053221	0.0471391	0.0401208	0.0253783	0.165057	0.0251235	0.0578914	0.000544774	0.036888	0.0476689	0.09168	0.0297457	0.0771917	0.149702	0.0404944	0.0514386	0.0846871	0.0697596	0.038377	0.0395927	0.0154984	0.133955	0.0531118	0.289242	0.00245669	0.00894843	0.0234441	0.0410668	0.0384858	0.0354212	0.00894219	0.0107231	0.0441717	-0.001056055	0.153531	0.0396436	0.143635	0.00720549	0.0599749	0.0101936	0.0343066	0.0208391	0.00725144	0.134847	0.036258	0.0952779	0.0518337	0.071462	0.13374	0.08650098	7	66.50202	0.02576757	0.323292	0.680785	1.07545	1.92048	0.14144	0.30217	0.154426	0.163097	0.169964	0.0689021	0.08544492	1.012359
1637	1	-578.741	-557.3923	-21.34867	4.773435	3.074031	0.0221459	0.0604457	0.000865528	0.01889	0.105525	0.012141	0.0210126	0.0410243	0.0101713	0.0141998	0.0166894	0.0442759	0.0226309	0.0533871	0.0499012	0.000776753	0.00795947	0.0631133	0.042923	0.00678903	0.115731	0.00849705	0.0339371	0.0126562	0.0296767	0.0166278	0.017634	0.00789795	0.0513439	0.0149601	0.0275848	0.0179403	0.0533634	0.0189265	0.0428779	0.038507	0.0213227	0.00431566	0.0723529	0.0336128	0.03612869	-0.004885273	0.147291	0.0852037	0.170379	0.0616894	0.11131	0.00462509	0.0324405	0.0497165	0.0390209	0.0392142	0.00974159	0.110144	0.045831	0.0556308	0.037762	0.1497956	6	79.47801	0.04751708	0.394909	0.735546	1.08286	1.78669	0.16624	0.16536	0.219195	0.136777	0.206647	0.105781	0.1449103	1.033712
1638	1	-598.0503	-540.5396	-57.51066	3.662026	3.477908	0.0116903	0.0611011	0.0607785	0.165079	0.0764739	0.0330725	0.0115195	0.109433	9.60917e-06	0.0807786	0.133853	0.172192	0.134865	0.0911976	0.0101924	0.0572155	0.0179414	0.044276	0.0766169	0.121731	0.403657	0.00405851	0.00688273	0.101637	0.00415087	0.0313073	0.0493034	0.00205285	0.00813067	0.0219908	0.112922	0.0399736	0.0568871	0.0120952	0.0128673	0.0504733	0.0767617	0.113709	0.0107168	0.0787494	0.08409903	-0.01654599	0.0429958	0.128629	0.176291	0.0333611	0.0641265	0.00387195	0.0307299	0.00286402	0.0579587	0.052602	0.026748	0.1399	0.00932212	0.184897	0.0457023	0.2389301	3	66.78743	0.03000167	0.423158	0.75497	1.08404	1.73783	0.114278	0.191257	0.154907	0.138322	0.337164	0.0640723	0.2223841	1.074403
1639	1	-611.561	-533.889	-77.67206	6.845223	1.919352	0.00142935	0.0540235	0.0275589	0.0555665	0.0548406	0.00543121	0.0228267	0.0946085	0.0643023	0.0272717	0.220245	0.286417	0.301687	0.0649957	0.0667978	0.0344691	0.0409279	0.0308088	0.150651	0.0393245	0.0741462	0.0143662	0.0665633	0.180843	0.00853647	0.0187783	0.145622	0.178999	0.0367353	0.186038	0.0708415	0.273542	0.0685759	0.0897502	0.0245189	0.172672	0.0566052	0.0405946	0.00304424	0.184034	0.1013322	-0.00961297	0.0615034	0.157976	0.403215	0.0175243	0.208612	0.0099069	0.0214472	0.004743	0.0240697	0.000562997	0.0314064	0.0410608	0.00982335	0.00810212	4.6038e-05	0.1713017	3	91.46572	0.01779085	0.283454	0.646154	1.06783	2.00256	0.124354	0.184326	0.182077	0.160475	0.248661	0.100107	0.1616887	1.059454
1640	1	-582.0511	-541.5989	-40.45224	9.520855	3.136845	0.015019	0.0366421	0.0128367	0.051802	0.0688631	0.0844162	0.00343782	0.0364084	6.31329e-05	0.0152416	0.112787	0.124122	0.0140129	0.00287366	0.00879048	0.0454467	0.056255	0.0558404	0.0500726	0.0634368	0.129473	0.00243159	0.0912586	0.122386	0.00777323	0.0406481	0.0306418	0.0673335	0.116736	0.0365077	0.0304652	0.00506294	0.0482666	0.0357655	0.0033189	0.0878888	0.0174701	0.0529791	0.0181031	0.0522314	0.05857097	0.02191888	0.0397643	0.0367988	0.100166	0.0454234	0.0643604	0.00314893	0.079782	0.0173628	0.117608	0.10371	0.0226635	0.198115	0.0136987	0.14156	0.0158397	0.1043595	7	72.9203	0.01414429	0.399579	0.738834	1.08311	1.77847	0.147889	0.204471	0.190862	0.146585	0.249684	0.0605098	0.1262784	0.8264241
1641	1	-588.5162	-543.3662	-45.15007	42.25572	5.684876	0.018332	0.0144953	0.0302553	0.00172138	0.0321004	0.00660451	0.00412248	0.024378	0.0330769	0.00343311	0.0957527	0.0413806	0.0157103	0.0112523	0.0378801	0.0509966	0.0256613	0.0179881	0.0776375	0.0210746	0.0490985	0.0174797	0.00643102	0.0420629	0.0864164	0.000812872	0.0777141	0.000191801	0.00456066	0.0114565	0.00401628	0.00328042	0.106929	0.0172312	0.00705708	0.0273357	0.0226912	0.0280259	0.00121401	0.00625585	0.02436895	-0.01284103	0.0275923	0.102856	0.212629	0.0233943	0.0869851	0.0187319	0.072796	0.0140649	0.0311435	0.0168059	0.0157342	0.0735976	0.0385797	0.0630643	0.202026	0.182888	3	91.52514	0.01644468	0.528255	0.818717	1.08195	1.57108	0.163972	0.282599	0.175176	0.075644	0.221108	0.081501	0.170047	1.075515
1642	1	-595.6383	-567.5056	-28.13266	2.329112	1.460284	0.064528	0.00161785	0.017878	0.0771699	0.0551107	0.0245576	0.0422471	0.0575	0.00193913	0.0033681	0.0625142	0.08049	0.0190643	0.017737	0.0121044	0.00999433	0.0392346	0.0508946	0.00125653	0.0244328	0.035083	0.0304204	0.0840325	0.0359387	0.0255116	0.0284242	0.0157051	0.0481459	0.0723015	0.0093089	0.125754	0.0388111	0.0383902	0.0235285	0.013819	0.000717389	0.0359999	0.00270481	0.0536825	0.0128307	0.04129121	0.005293117	0.0659512	0.01846	0.088125	0.0126	0.0563343	0.036153	0.0419925	0.0457815	0.0302607	0.0823571	0.0404136	0.154417	0.0769586	0.0318531	0.218342	0.3051966	4	61.12155	0.02658068	0.219121	0.581809	1.048	2.15107	0.279858	0.165917	0.182517	0.102789	0.180814	0.0881048	0.3104898	0.9829524
1643	1	-596.5938	-553.4719	-43.12186	64.47284	1.55559	0.00565107	0.0653545	0.00458073	0.0332437	0.0207563	0.0169099	0.0172865	0.0166205	0.0231432	0.0743634	0.0160189	0.115107	0.0180082	0.0753959	0.0381412	0.0226649	0.0419497	0.167752	0.0343645	0.128157	0.0249382	0.0147264	0.0388629	0.0330239	0.0872411	0.00467991	0.0737286	0.106525	0.0125562	0.00860448	0.0181766	0.0240958	0.0254104	0.0417001	0.00171648	0.0060244	0.0526248	0.03486	0.0696869	0.00191465	0.03459466	0.004046588	0.0710176	0.0295961	0.170275	0.0201116	0.0958433	0.0185173	0.0237382	0.0260321	0.0129193	0.107584	0.014569	0.134266	0.0098091	0.0960866	0.169636	0.1749957	4	71.94216	0.01904756	0.233784	0.597555	1.05353	2.11514	0.112241	0.238277	0.185071	0.150515	0.214939	0.0989566	0.1790423	0.9773987
1644	1	-610.0924	-557.9868	-52.1056	51.27984	2.098127	0.0374786	0.0310947	0.0800675	0.0204914	0.0278623	0.0175702	0.00469623	0.0201194	0.0250512	0.0120941	0.0880575	0.0731459	0.0213087	0.0148053	0.0107661	0.0186787	0.0392099	0.101451	0.0225929	0.00526883	0.00056104	0.0392086	0.000370357	0.00271064	0.0582746	0.00687648	0.00489839	0.0766166	0.040798	0.0274916	0.00144961	0.0777043	0.0113589	0.0285631	0.0227689	0.0289616	0.0546872	0.0345103	0.00175182	0.0130306	0.03191045	-0.001722651	0.0619531	0.0743861	0.287621	0.00457135	0.0229704	0.0243745	0.0554617	0.0487102	0.0126763	0.0240252	0.0759564	0.0409584	0.111655	0.108155	0.0465254	0.1007273	1	90.15056	0.0156747	0.304713	0.665058	1.07226	1.95797	0.193576	0.207652	0.185697	0.0996954	0.179971	0.133409	0.09900466	1.0174
1645	1	-580.1977	-545.4388	-34.75891	16.57735	2.99055	0.100791	0.0292877	0.0286549	0.0282641	0.0159073	0.00678867	0.00377627	0.054986	0.0116903	0.01116	0.0530009	0.0325706	0.00828359	0.0280371	0.00885464	0.0212448	0.0193763	0.0710512	0.0469429	0.0174917	0.0433438	0.0189622	0.031031	0.0136298	0.0393085	0.0505019	0.0332994	0.0664577	0.060539	0.113367	0.125889	0.00468512	0.00215873	0.0122846	0.021722	0.000544711	0.00520492	0.0074992	0.00722515	0.0394763	0.02721959	0.002851505	0.0377207	0.034194	0.145286	0.00491762	0.0561992	0.00434168	0.0374166	0.00439366	0.232807	0.022583	0.070732	0.0458057	0.0124785	0.068622	0.222502	0.1978105	3	75.57813	0.0198006	0.38853	0.731003	1.08247	1.798	0.177661	0.214732	0.149372	0.191837	0.202879	0.0635187	0.200662	0.9857895
1646	1	-607.7244	-557.5161	-50.20828	3.116869	4.060779	0.0101052	0.031218	0.00846813	0.17095	0.174271	0.0054098	0.0733411	0.0312171	0.0830953	0.00611398	0.142566	0.13494	0.0605694	0.0135268	0.0781213	0.123528	0.0144477	0.15264	0.0307031	0.0222153	0.147535	0.140969	0.0596804	0.0314304	0.135366	0.0341294	0.0200236	0.0590831	0.0446059	0.0568704	0.00735175	0.0764101	0.00587665	0.00234944	0.0281868	0.00641398	0.0315099	0.0052198	0.00475071	0.00916438	0.06668737	0.001567124	0.0852444	0.0399585	0.0543068	0.0108651	0.0228203	0.0313411	0.089114	0.0271353	0.0579915	0.203118	0.0104464	0.0413464	0.0198733	0.24196	0.0644785	0.1925831	4	68.77753	0.03130036	0.45767	0.777285	1.08439	1.68066	0.158836	0.19824	0.1713	0.125088	0.265218	0.0813187	0.1941502	0.9919283
1647	1	-603.0336	-555.1637	-47.8699	18.24218	3.139259	0.015158	0.0107926	0.102131	0.0527591	0.0656578	0.0243362	0.00125194	0.00562777	0.0297214	0.0344774	0.161012	0.0356735	0.0157262	0.015164	0.200632	0.0550549	0.196897	0.0592586	0.00229972	0.0362708	0.00699568	0.0226748	0.00660931	0.00923602	0.0176606	0.000498177	0.0106296	0.01172	0.000227919	0.100442	0.0478024	0.00196765	0.0161588	0.0395629	0.0450358	0.0306441	0.0184386	0.0115197	0.0322503	0.0149867	0.04682965	-0.00512564	0.0578082	0.0204792	0.152601	0.0981501	0.137729	0.028619	0.0345369	0.023778	0.0383684	0.0471539	0.0401392	0.0912194	0.0145982	0.0910243	0.123796	0.1040404	3	78.73953	0.01746363	0.399756	0.738958	1.08312	1.77816	0.18965	0.280377	0.138144	0.16054	0.144759	0.0865318	0.09891474	1.051819
1648	1	-589.6195	-546.4457	-43.1738	8.659851	3.201395	0.0219576	0.0458311	0.0142638	0.0397351	0.0774419	0.00176831	0.00170348	0.00893623	0.0218181	0.00201117	0.227519	0.118674	0.0704919	0.0418712	0.0950727	0.00561185	0.0126383	0.00885599	0.0440634	0.0101172	0.109832	0.0182968	0.0105502	0.0990941	0.0314315	0.020227	0.0506946	0.0436315	0.0427492	0.0183765	0.0238033	0.0328218	0.0445995	0.000904952	0.0303976	0.00284769	0.0046943	0.214317	0.0114397	0.0401332	0.04528219	-0.009321403	0.0803203	0.0917504	0.152624	0.0230244	0.0746441	0.0214764	0.125408	0.00787073	0.0746744	0.0187902	0.0460387	0.0871173	0.0634584	0.119803	0.0129994	0.1989046	5	90.1435	0.01284039	0.404266	0.742102	1.08334	1.77029	0.157395	0.223261	0.134133	0.120543	0.261552	0.103116	0.1895832	1.049168
1649	1	-588.6638	-547.3009	-41.36294	4.619076	1.026088	0.0221697	0.0546241	0.0354035	0.0375997	0.122571	0.0137604	0.00643907	0.12494	0.0173592	0.0180227	0.260215	0.118757	0.0474578	0.0422639	0.0730739	0.0559272	0.0109372	0.0476569	0.0806389	0.0399362	0.063206	0.0138258	0.0268903	0.0286677	0.0100872	0.00371861	0.000366724	0.1797	0.00513358	0.269004	0.0592138	0.00576695	0.0374862	0.0230636	0.0471914	0.255878	0.104621	0.00208884	0.0119752	0.000946701	0.08674942	0.004335049	0.0305894	0.0699947	0.210094	0.018332	0.140051	0.0143757	0.034612	0.00414671	0.0914263	0.0131766	0.0265309	0.16944	0.00121978	0.165847	0.0101639	0.2150101	7	63.42952	0.01901727	0.14213	0.484455	1.00419	2.36922	0.193759	0.189036	0.165616	0.126805	0.259766	0.0650174	0.2193451	0.9802364
1650	1	-616.1797	-553.369	-62.81071	5.925541	5.467374	0.173204	0.0633912	0.00280483	0.159371	0.0529233	0.0437004	0.00326886	0.131994	0.0571032	0.126192	0.531679	0.0705193	0.00728786	0.021129	0.272266	0.0161717	0.0251367	0.271276	0.244326	0.129394	0.0500026	0.00292428	0.0380562	0.372217	0.030897	0.00129683	0.0111657	0.011693	0.0766531	0.00610138	0.0119145	0.0369009	0.0464068	0.255132	0.000323176	0.0615467	0.0571334	0.027803	0.07505	0.232637	0.09781467	0.00732128	0.0590369	0.0667346	0.153533	0.0440767	0.0571922	0.0189053	0.0145139	0.00480484	0.0530175	0.0338706	0.0416534	0.19488	0.0358019	0.194301	0.0276778	0.2185257	3	60.77658	0.03060197	0.520403	0.814362	1.08241	1.58283	0.155771	0.235057	0.212133	0.111545	0.192111	0.0933833	0.225847	0.967583
1651	1	-603.1312	-551.0676	-52.06367	4.419134	1.905159	0.152369	0.233049	0.0448609	0.0552725	0.227185	0.0483424	0.00220958	0.126087	0.038569	0.0420996	0.0403925	0.0754878	0.0183574	0.0499377	0.0868439	0.023051	0.113578	0.197641	0.0115583	0.0158584	0.290286	0.0133488	0.0697267	0.150419	0.0198995	0.0885611	0.110343	0.144926	0.0106994	0.559107	0.03838	0.0124154	0.0135583	0.181175	0.0885399	0.0438535	0.0245501	0.00469812	0.0109666	0.07034	0.07373425	-0.003941798	0.0609233	0.0231957	0.295315	0.0280178	0.0536441	0.0183505	0.027105	0.0218823	0.0251088	0.118106	0.0212959	0.180339	0.0196722	0.0985309	0.00851366	0.2212672	5	66.22061	0.04607516	0.281684	0.644534	1.06742	2.00636	0.09812	0.177411	0.221025	0.113871	0.308866	0.0807062	0.2173254	1.018138
1652	1	-600.9959	-550.6134	-50.38247	13.61689	1.675018	0.0272108	0.013333	0.0601261	0.0576257	0.0592679	0.0175865	0.0524709	0.0113795	0.0188699	0.0653051	0.0958411	0.205899	0.0242446	0.0482629	0.00751811	0.0441515	0.0908097	0.0235713	0.0337891	0.0494472	0.0341009	0.0620737	0.0221576	0.0256438	0.129617	0.110902	0.0313701	0.0705473	0.00283554	0.0392074	0.0961944	0.0206911	0.038837	0.0997062	0.00436148	0.242218	0.103471	0.046267	0.00412958	0.00165394	0.06263929	-0.002478296	0.0763966	0.0931988	0.378792	0.00161223	0.0207537	0.0189309	0.00926241	0.011798	0.0146469	0.0217696	0.00363309	0.143319	0.0611567	0.0948354	0.0498951	0.1274797	6	85.15194	0.03173659	0.251137	0.615313	1.05924	2.07431	0.131993	0.197277	0.178016	0.171478	0.231268	0.0899688	0.1250014	1.019826
