Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1613	1	-48.99793	-87.75979	38.76186	25.16993	0.3861772	0.0134518	0.0052468	0.00714424	0.0448076	0.00963402	0.0226162	0.00855098	0.00295797	0.01596456	0.009999254	0.197377	0.0383089	0.0171397	0.103087	0.0418085	0.0500753	0.211056	0.0257286	0.076052	0.102431	0.0123746	0.0405347	0.0558929	0.0146386	0.0134947	0.03411571	25.16993	0.0147718	0.171357	0.715879	3.09799	0.0134288	0.440674	0.0210136	0.151126	0.294792	0.0789653	0.04411496	0.7733364
1614	1	-50.72801	-81.24823	30.52022	15.15451	2.767948	0.0214731	0.0189558	0.0458782	0.0127689	0.0991237	0.0305223	0.0468023	0.00348252	0.0298134	0.06222719	0.0157741	0.102385	0.0362358	0.0554227	0.203137	0.169454	0.0405326	0.0049618	0.147745	0.0589005	0.0106463	0.0540545	0.0133351	0.0589026	0.0285126	0.0236963	15.15451	0.370473	0.717813	1.0811	1.83061	0.0551576	0.450846	0.0128763	0.0971442	0.34822	0.0357562	0.08592349	0.2757837
1615	1	-50.7895	-88.81181	38.02231	9.425068	1.014572	0.00765186	0.0292686	0.00648113	0.0053387	0.0340414	0.0478953	0.00404662	0.0334328	0.018962	0.09955463	0.272387	0.00578086	0.0172296	0.0252503	0.0962273	0.0891867	0.18159	0.00519103	0.00501573	0.000625355	0.0169031	0.0162258	0.0845805	0.169571	0.0142361	0.009989862	9.425068	0.139852	0.481088	1.00237	2.37669	0.0762729	0.328046	0.0327077	0.12664	0.341772	0.0945613	0.1095445	0.09119456
1616	1	-55.40116	-81.5458	26.14464	5.017921	1.452737	0.0688967	0.140231	0.0125951	0.246902	0.00210174	0.151354	0.177128	0.0120678	0.08290257	0.1105989	0.066975	0.0584769	0.00212705	0.0240986	0.014585	0.343809	0.00830917	0.0260743	0.026158	0.0741466	0.0635013	0.0267626	0.00217145	0.179676	0.0831289	0.03327055	5.017921	0.217928	0.580496	1.04752	2.15406	0.0284975	0.438737	0.000812725	0.119488	0.361498	0.0509665	0.1438695	0.2312551
1617	1	-50.16251	-81.57007	31.40756	5.175271	0.5723369	0.0431685	0.00202702	0.0112728	0.0114741	0.0115367	0.0697292	0.0773254	0.0569055	0.05025185	0.2267145	0.0521626	0.00858034	0.00484665	0.0657837	0.080895	0.056087	0.023974	0.00437594	0.0828548	0.0374921	0.0112218	0.116871	0.0216389	0.337959	0.0952567	0.04948599	5.175271	0.0474574	0.296541	0.866522	2.78948	0.0822154	0.416375	0.00814026	0.0816274	0.388377	0.023265	0.2762005	0.1791669
1618	1	-39.46209	-82.68555	43.22346	24.99647	1.656507	0.00636366	0.00180474	0.00562949	0.0121926	0.000450358	0.00602465	0.00331825	0.0113789	0.008746741	0.02759343	0.045405	0.00739391	0.0502447	0.11665	0.0607133	0.0772371	0.0378435	0.00793697	0.0814797	0.0039206	0.0134804	0.354665	0.026594	0.0781751	0.0382601	0.03130265	24.99647	0.248519	0.612691	1.05843	2.08036	0.0324413	0.363791	0.00431028	0.153473	0.336097	0.109887	0.05889608	0.5314895
1619	1	-62.75782	-86.77132	24.01349	21.7195	1.423486	0.0918682	0.00971626	0.00639784	0.00956722	0.00759597	0.0696169	0.1286	0.126902	0.145893	0.0179382	0.00133623	0.00483552	0.0649887	0.00622361	0.303827	0.0499906	0.121227	0.00958777	0.0353325	0.0798034	0.0542209	0.109442	0.0509607	0.0566088	0.0516148	0.006215485	21.7195	0.213257	0.575305	1.04559	2.16585	0.107725	0.39712	0.00973325	0.0978597	0.370795	0.0167673	0.02415369	0.2573307
1620	1	-52.50674	-86.18746	33.68072	44.47277	1.517931	0.0356454	0.0726031	0.0105241	0.000537993	0.0121999	0.00794874	0.00363804	0.00746755	0.02616887	0.02760498	0.00969611	0.180849	0.0375623	0.0226057	0.0927588	0.00131571	0.029499	0.0142157	0.00179529	0.0275263	0.173947	0.262003	0.000241142	0.122801	0.0231839	0.01219075	44.47277	0.228079	0.591514	1.05146	2.12895	0.0740044	0.490195	0.0334204	0.10138	0.262294	0.0387062	0.03979573	0.3063331
1621	1	-49.59258	-81.32882	31.73624	10.07475	0.9397707	0.0439897	0.00504857	0.0057095	0.0433773	0.0651432	0.0113417	0.124809	0.00386816	0.02534732	0.02395832	0.114369	0.012347	0.057105	0.0722118	0.0657235	0.165609	0.0128674	5.67676e-05	0.19837	0.0355994	0.118168	0.0776706	0.00254729	0.0455699	0.0217846	0.03380518	10.07475	0.124785	0.457868	0.989256	2.42809	0.00533908	0.384243	0.0148638	0.161545	0.366989	0.0670196	0.0577635	0.5852342
1622	1	-46.0425	-81.77641	35.7339	28.81918	2.80017	0.0177963	0.0104126	0.00317406	0.00969012	0.0502889	0.0118759	0.00908465	0.0186923	0.009999462	0.02667008	0.0539374	0.0342342	0.0142102	0.152553	0.0861651	0.011957	0.0514705	0.0288041	0.106887	0.0667532	0.158388	0.0272793	0.0433995	0.143631	0.0203302	0.002297017	28.81918	0.373187	0.719827	1.08133	1.82565	0.0586689	0.351684	0.00196551	0.181206	0.341901	0.0645743	0.02896709	0.07929746
1623	1	-78.87312	-85.5122	6.639088	129.2284	0.0754096	0.0305403	0.22545	0.0325223	0.469393	0.474462	0.130086	0.014507	0.178866	0.3556125	-0.009252609	0.13874	0.0213108	0.0471699	0.101602	0.103317	0.0401728	0.0017957	0.0245968	0.00447111	0.124026	0.014244	0.174435	0.0315491	0.160652	0.0119164	0.05322667	129.2284	5.75273e-09	0.000112935	0.0367701	3.96312	0.0197214	0.518884	0.0024211	0.0623089	0.347913	0.0487515	0.04397406	1.210411
1624	1	-54.43502	-84.21871	29.78369	1.395072	0.8832397	0.0904685	0.19742	0.0428614	0.0436737	0.0304484	0.065601	0.076325	0.0362361	0.1025807	0.1540953	0.0973649	0.000654748	0.0155507	0.257806	0.00991382	0.0429488	0.0842103	0.00058119	0.14994	0.15834	0.00973467	0.0421345	0.00903373	0.11179	0.00999638	0.06375235	1.395072	0.11311	0.438607	0.977596	2.47069	0.0522655	0.414733	0.00804733	0.0993646	0.386761	0.0388287	0.2178477	0.2926465
1625	1	-40.55249	-80.11713	39.56465	25.23511	1.421964	0.0135743	0.0279991	0.0242904	1.43531e-05	0.00420855	0.00746764	0.0108488	0.0122266	0.01572973	0.04686448	0.0712583	0.0616563	0.0102491	0.11266	0.030094	0.000795234	0.166242	0.00694806	0.0166907	0.0296931	0.00861314	0.13431	0.0200772	0.246585	0.084127	0.003490881	25.23511	0.213012	0.57503	1.04549	2.16647	0.0300705	0.491864	0.00969042	0.0844873	0.309918	0.0739694	0.05035536	0.06932491
1626	1	-51.96129	-82.28821	30.32692	13.66988	0.3278728	0.0127107	0.114771	0.124159	0.033056	0.0390572	0.00983451	0.0166923	0.0485089	0.07219265	0.03489937	0.270195	0.02128	0.0783657	0.102336	0.046874	0.0210153	0.0571579	0.0491104	0.144322	0.0568081	0.0209062	0.00365721	0.0103894	0.0732732	0.0443088	0.01593394	13.66988	0.00782649	0.12628	0.639775	3.22612	0.0218179	0.491882	0.000600163	0.167367	0.268872	0.0494616	0.05083332	0.3134548
1627	1	-59.27596	-81.12019	21.84423	1.505723	1.793444	0.352271	0.641634	0.113211	0.0559922	0.0421605	0.14872	0.0308744	0.00439048	0.1364585	0.2160144	0.019738	0.118385	0.0317474	0.01807	0.162702	0.0228073	0.0597487	0.00347127	0.0249024	0.0796198	0.0849343	0.149028	0.0219309	0.178549	0.0243657	0.03122187	1.505723	0.267306	0.631083	1.06384	2.03777	0.102611	0.409176	0.00369532	0.102773	0.31581	0.0659341	0.2472363	0.1262835
1628	1	-47.65118	-83.24955	35.59837	24.33191	1.417976	0.00811167	0.00514938	0.0124238	0.0094245	0.0446038	0.0244121	0.0275544	0.0229151	0.02080778	0.0274697	0.157307	0.230954	0.0329206	0.0204102	0.141988	0.117095	0.0518623	0.0159892	0.0338991	0.0029494	0.0342648	0.0106737	0.0653154	0.0364291	0.0479426	0.01242536	24.33191	0.212369	0.574309	1.04522	2.1681	0.0439113	0.511923	0.00193247	0.0588031	0.338647	0.044783	0.03989506	0.3114511
1629	1	-46.29555	-81.42004	35.1245	11.91002	1.322564	0.00884979	0.00508172	0.0744585	0.00273142	0.0387194	0.0159895	0.0455206	0.0275911	0.0221369	0.04554531	0.129602	0.00392268	0.0339018	0.0775341	0.0124619	0.0725819	0.109433	0.0115634	0.246735	0.0270028	0.00159812	0.012953	0.0911693	0.033644	0.135897	0.01004368	11.91002	0.196566	0.556086	1.03805	2.2093	0.0547695	0.353946	0.000533441	0.157096	0.367717	0.0659373	0.05558898	0.1806775
1630	1	-47.00353	-80.86113	33.8576	23.12083	1.193563	0.0225339	4.9498e-05	0.00923734	0.0120908	0.00304235	0.0414011	0.0100506	0.023233	0.05058741	0.01684131	0.118214	0.0403237	0.052929	0.0836531	0.00923499	0.0790818	0.0253952	0.00136506	0.10269	0.019039	0.121495	0.0172505	0.012777	0.153997	0.162555	0.00634833	23.12083	0.173885	0.528092	1.0259	2.27212	0.00885837	0.484561	0.0138358	0.0923419	0.389869	0.0105338	0.02318964	0.2737572
1631	1	-51.89137	-86.37806	34.48669	11.16238	1.360183	0.0370567	0.00623376	0.0754328	0.00372663	0.00963894	0.0356981	0.0721291	0.00843361	0.03171794	0.08411058	0.0471606	0.0414018	0.0628081	0.0578997	0.0273017	0.0294962	0.0177657	0.00418288	0.0293526	0.0960132	0.0743284	0.116219	0.109166	0.199301	0.0876029	0.01057218	11.16238	0.202893	0.563499	1.04103	2.19257	0.0697863	0.332976	0.0167137	0.201094	0.312346	0.0670833	0.09468276	0.111659
1632	1	-59.65368	-83.36609	23.71241	66.57231	0.2942446	0.0799113	0.09165	0.0032686	0.106557	0.0698604	0.0415875	0.0016909	0.0532538	0.05811914	-0.004504671	0.0523635	0.0973764	0.0313043	0.138737	0.061254	0.0459326	0.0691989	0.00047479	0.0261342	0.115351	0.0010855	0.130472	0.00656313	0.220881	0.00287251	0.05076644	66.57231	0.00484007	0.100026	0.586009	3.30912	0.0130684	0.450606	0.0479381	0.162729	0.293369	0.0322887	0.04626177	1.097374
1633	1	-45.51657	-79.0653	33.54873	28.82251	0.4784082	0.0118961	0.0270277	0.0171837	0.0214797	0.019262	0.0257387	0.0322972	0.0191075	0.01982829	0.01032939	0.0175595	0.042728	0.0054924	0.0451	0.0363563	0.0488199	0.0315242	0.000791916	0.239839	0.139929	0.0734862	0.00456129	0.00138421	0.252296	0.0601317	0.06938464	28.82251	0.029459	0.237586	0.803899	2.92906	0.051632	0.348167	0.014369	0.109355	0.464544	0.0119345	0.07971402	0.8704194
1634	1	-50.65338	-83.36127	32.70789	17.34695	2.335029	0.000148067	0.0112139	0.00917935	0.0013564	0.0902853	0.0144804	0.0149467	0.00472879	0.02790614	-0.05328191	0.0831475	0.0381594	0.00193439	0.174114	0.121996	0.0347767	0.0380056	0.00181463	0.00786094	0.063942	0.107943	0.000479227	0.0457019	0.263823	0.0163018	0.1011511	17.34695	0.330236	0.686487	1.07649	1.90679	0.0864955	0.35565	0.0372174	0.0774087	0.420517	0.0227108	0.04786916	2.113074
1635	1	-44.95794	-81.22677	36.26884	31.59628	1.338194	0.00514567	0.00178954	0.0243902	0.0581976	0.0240256	0.00247216	0.0298753	0.00937971	0.01843344	0.0261341	0.0970395	0.218794	0.0472884	0.00133879	0.142433	0.00478047	0.0477892	0.000677565	0.0200656	0.00977473	0.0343835	0.0472611	0.0344591	0.220685	0.0732297	0.01579404	31.59628	0.19921	0.559204	1.03932	2.20227	0.0262889	0.520221	0.0132585	0.106448	0.252491	0.0812923	0.04192814	0.3766931
1636	1	-59.95544	-83.75809	23.80265	14.4937	0.1099586	0.097208	0.00754735	0.0125676	0.0774581	0.110468	0.0236913	0.300588	0.182547	0.09443736	0.02806145	0.0323818	0.0571366	0.116346	0.0238267	0.0406202	0.00207731	0.0568314	0.00349805	0.165011	0.165825	0.0361293	0.00701713	0.0107128	0.271805	0.0107822	0.0306263	14.4937	1.84499e-06	0.00201616	0.121476	3.87651	0.00745164	0.497336	0.00303761	0.125461	0.318114	0.0485995	0.05868774	0.5218517
1637	1	-54.3467	-86.87295	32.52625	45.18709	0.2630146	0.0114159	0.00847669	0.0391697	0.0141149	0.044998	0.0141795	0.0133191	0.0131484	0.03077651	0.06774371	0.0558601	0.251058	0.0222096	0.104604	0.0753257	0.0329942	0.055802	0.0210995	0.106101	0.0590874	0.0778125	0.0132274	0.0240955	0.0640893	0.0366342	0.02305882	45.18709	0.0027746	0.0762368	0.52814	3.39285	0.0179938	0.453253	0.00508775	0.100418	0.324591	0.0986561	0.09080252	0.2539447
1638	1	-30.30484	-76.48244	46.17761	32.94195	2.828705	0.00297223	0.00439517	0.00499204	0.00233379	0.00680842	0.000175805	0.00247991	0.00931142	0.003414241	0.03042172	0.166264	0.0894357	0.0298939	0.0468817	0.181151	0.079534	0.0927308	0.000121225	0.0584426	0.00213416	0.00963488	0.10304	0.00733645	0.130418	0.00298202	0.001327834	32.94195	0.37556	0.72158	1.08153	1.82133	0.0217795	0.356784	0.00817047	0.144718	0.432466	0.0360825	0.03174955	0.04182214
1639	1	-47.14118	-83.39305	36.25186	38.42993	2.540753	0.000328746	0.00401667	0.00115084	0.00278972	0.0319242	0.00738953	0.0155741	0.00886285	0.005555698	0.04078063	0.0170897	0.0216608	0.115758	0.0369767	0.0295786	0.0783488	0.212249	0.00342414	0.207171	0.0777282	0.104177	0.00208009	0.00966646	0.0414377	0.0426527	0.01557122	38.42993	0.350287	0.702448	1.07908	1.86819	0.0231933	0.470794	0.0424336	0.0915854	0.343171	0.028823	0.05635186	0.2763214
1640	1	-53.75802	-84.76468	31.00666	21.94126	0.4013021	0.00352173	0.0623108	0.0385937	0.0340805	0.0681409	0.00659804	0.00991643	0.060949	0.06380779	0.01811092	0.0682584	0.010215	0.00821661	0.106535	0.154017	0.0267808	0.0912969	0.000691024	0.181678	0.0821292	0.0548436	0.0951637	0.0241737	0.0897291	0.00627226	0.0172475	21.94126	0.0169027	0.182728	0.732686	3.06768	0.073412	0.412839	0.0105811	0.105913	0.33988	0.057375	0.03535842	0.4877904
1641	1	-48.37892	-81.67885	33.29993	33.8332	3.481333	0.000674246	0.00723674	0.0362801	0.000349101	0.000857968	0.07232	0.0113393	0.00368656	0.03076531	0.04036254	0.243439	0.079209	0.0224969	0.030733	0.0204413	0.0172777	0.0382607	0.0122945	0.0789161	0.0149885	0.046275	0.0687257	0.0621481	0.230042	0.0347514	0.004195134	33.8332	0.423381	0.755119	1.08404	1.73746	0.0178698	0.466093	0.0178463	0.0287586	0.395602	0.0738304	0.04455768	0.09415065
1642	1	-51.89979	-87.61498	35.71518	13.83705	0.4347481	0.0402717	0.0131921	0.0234239	0.00259164	0.0176133	0.0165378	0.00416896	0.0175192	0.02861473	0.1601086	0.0214722	0.00886552	0.0772767	0.102893	0.0133166	0.0295191	0.066189	0.0112601	0.00612505	0.0621885	0.255105	0.0933127	0.0471442	0.159129	0.0462042	0.02015597	13.83705	0.0220298	0.207203	0.766302	3.00447	0.0852003	0.411675	0.025017	0.0838671	0.322997	0.071243	0.1802646	0.1118132
1643	1	-49.65996	-78.10664	28.44668	4.922591	0.9081187	0.0281965	0.111097	0.0134076	0.213055	0.0235362	0.0542962	0.076294	0.125703	0.06341781	0.1725531	0.109903	0.0520035	0.0407491	0.0238179	0.145868	0.0205178	0.0804821	0.0142864	0.0150586	0.0979904	0.0768418	0.0242546	0.012191	0.249698	0.0363379	0.00373648	4.922591	0.118276	0.447279	0.982935	2.45151	0.0309834	0.415765	0.0132743	0.079256	0.388595	0.0721263	0.1762895	0.02119513
1644	1	-53.71591	-81.5989	27.88299	14.02064	1.672735	0.0217814	0.127578	0.000451904	0.0455423	0.00602884	0.0111075	0.0889729	0.0849804	0.04362852	0.07328667	0.0806135	0.0645396	0.048466	0.0281092	0.212148	0.0032445	0.0330314	0.0282822	0.00793418	0.00435605	0.0427622	0.115228	0.0159274	0.12123	0.194128	0.05497068	14.02064	0.250816	0.614992	1.05914	2.07505	0.0408827	0.436471	0.0194955	0.091775	0.376633	0.0347432	0.1282574	0.4285968
1645	1	-59.00646	-83.302	24.29554	13.81291	0.9266312	0.00968848	0.0566793	0.00805674	0.0221047	0.0145394	0.169988	0.249225	0.0744457	0.113733	0.08539965	0.190644	0.054818	0.0191045	0.209834	0.0684046	0.115718	0.0510578	0.0027466	0.102935	0.0217006	0.0032676	0.00326933	0.027522	0.0764168	0.052561	0.04119628	13.81291	0.122092	0.453531	0.986693	2.43768	0.0627956	0.418369	0.0104523	0.121054	0.276964	0.110366	0.1265959	0.3254155
1646	1	-56.48063	-77.64946	21.16883	5.831761	0.3362874	0.14576	0.0298148	0.307904	0.184094	0.119764	0.0620034	0.102902	0.0283008	0.1860154	-0.0293469	0.149601	0.0288234	0.180604	0.00909079	0.0446301	0.0016428	0.0286491	0.000985844	0.0620511	0.0255848	0.00294646	0.0668229	0.000383023	0.347813	0.0503716	0.1439717	5.831761	0.008695	0.132862	0.652001	3.20644	0.0330715	0.40848	0.00734471	0.155889	0.362547	0.0326685	0.1146248	1.256026
1647	1	-42.64812	-85.30758	42.65946	64.49689	0.8098342	0.0064783	0.000824106	0.00856263	0.00508998	0.00692747	0.00935369	0.00386499	0.00153588	0.01133494	0.008349531	0.0404016	0.113026	0.0311912	0.0847468	0.0701046	0.121284	0.0984579	0.0178308	0.0737397	0.0232755	0.013859	0.0647812	0.063766	0.0998994	0.0836359	0.007628852	64.49689	0.0976496	0.411063	0.959643	2.53164	0.0570137	0.424893	0.0436811	0.0740695	0.351646	0.048697	0.01597838	0.4774483
1648	1	-56.69066	-82.79462	26.10396	7.057371	0.412108	0.0142439	0.061836	0.244588	0.0431616	0.0517256	0.0325828	0.121077	0.0248738	0.1522924	0.121205	0.152151	0.0172874	0.022682	0.115185	0.0270628	0.0410398	0.0365604	0.0039198	0.0146447	0.139996	0.00474172	0.0433477	0.0401799	0.239423	0.101778	0.03117907	7.057371	0.0184992	0.190742	0.744057	3.0467	0.021424	0.44538	0.0346656	0.0752994	0.377708	0.0455229	0.152384	0.2046085
1649	1	-49.54308	-81.56259	32.01951	61.5912	0.1995105	0.00995726	0.0897456	0.0186855	0.00609299	0.00808139	0.0211971	0.000702329	0.0178135	0.02781745	-0.01193686	0.203605	0.102345	0.00375684	0.0426823	0.098224	0.0133646	0.111702	0.00191591	0.0294228	0.038866	0.0627696	0.031742	0.030843	0.217406	0.0113556	0.03329943	61.5912	0.000522275	0.0334935	0.382379	3.58361	0.0324654	0.447238	0.0274823	0.150816	0.264386	0.077612	0.02136257	1.558774
1650	1	-60.02448	-82.67378	22.6493	5.392654	1.189734	0.0019186	0.172763	0.029315	0.0285607	0.0715965	0.144982	0.0168893	0.0700027	0.1073567	0.4043596	0.0611112	0.0754502	0.0577013	0.0766769	0.207855	0.0111108	0.0267175	0.0154528	0.120216	0.0560454	0.0500676	0.176305	0.000227691	0.0431663	0.0218957	0.1162729	5.392654	0.173188	0.527194	1.02549	2.27413	0.0407587	0.433816	0.0154697	0.121855	0.315206	0.0728945	0.5206325	0.2233302
1651	1	-54.01236	-80.41349	26.40113	6.596822	1.062705	0.0478901	0.00630877	0.0497156	0.0927171	0.10287	0.208153	0.0644249	0.0533324	0.07382686	0.1928888	0.0609973	0.00926252	0.0181274	0.0870639	0.199493	0.104627	0.0327364	0.000371773	0.00100816	0.16694	0.0355159	0.12113	0.0106391	0.151791	0.000295532	0.01179906	6.596822	0.149293	0.494821	1.00966	2.34623	0.0299809	0.345729	0.0319294	0.186415	0.358753	0.0471919	0.2046879	0.05764414
1652	1	-41.20188	-78.62345	37.42157	33.35889	0.7199528	0.0169697	0.00412194	0.0443929	0.00349575	0.0333542	0.0149242	0.00285654	0.0136764	0.01227576	0.0224963	0.107463	0.109061	0.0105865	0.149122	0.0359068	0.0518497	0.0236062	0.00309408	0.0204581	0.0663993	0.144071	0.0529765	0.00900832	0.119856	0.0965409	0.0182901	33.35889	0.0784543	0.372794	0.932044	2.61671	0.0241249	0.423924	0.0164828	0.101777	0.396544	0.037147	0.04078641	0.4484363
1653	1	-41.54162	-76.49567	34.95405	17.24768	1.209488	0.00179942	0.0580179	0.0184352	0.00923028	0.021908	0.00956359	0.0270664	0.0474726	0.02960293	0.02709123	0.188049	0.00526114	0.033502	0.0597783	0.0367617	0.0737255	0.0637897	0.00218975	0.0531231	0.0789357	0.167145	0.00745214	0.0273364	0.149294	0.0536564	0.007500677	17.24768	0.176768	0.531783	1.02758	2.26387	0.0278759	0.488663	0.000372306	0.105549	0.334702	0.0428369	0.03459191	0.2168333
1654	1	-42.87555	-77.35479	34.47923	20.32026	0.6572949	0.024296	0.00200951	0.0507361	0.032465	0.0479412	0.054007	0.000767145	0.00525506	0.03876653	0.03687861	0.117125	0.0606721	0.074969	0.0247123	0.0486652	0.0620765	0.19419	0.000797555	0.100708	0.0148395	0.0287594	0.0735081	0.0174779	0.1765	0.00499979	0.01276398	20.32026	0.0651005	0.342664	0.907954	2.68428	0.0193253	0.523769	0.00354105	0.0519252	0.366559	0.0348798	0.04964259	0.2571176
1655	1	-46.13154	-80.8778	34.74626	20.54043	4.249402	0.0240064	0.0209204	0.00994853	0.00292446	0.0115867	0.0180889	0.0157751	0.00724695	0.00793193	0.03070941	0.0571356	0.0187738	0.0465917	0.0587812	0.0921507	0.0456421	0.097667	0.0344048	0.0434811	0.0397454	0.0972797	0.00663435	0.0200695	0.295793	0.0458505	0.01050848	20.54043	0.467559	0.783415	1.08429	1.66474	0.0692606	0.416965	0.00998087	0.143003	0.307649	0.0531413	0.04121789	0.2549495
1656	1	-54.05684	-78.44473	24.3879	3.806288	3.729277	0.17616	0.0156683	0.00592044	0.000839126	0.168951	0.198314	0.0723748	0.0580919	0.07570272	0.02984245	0.237798	0.0560454	0.0610603	0.0148148	0.111412	0.204082	0.0398604	0.00806626	0.00293389	0.0949963	0.0455767	0.00491251	0.0042794	0.0841614	0.0300017	0.02095142	3.806288	0.438842	0.765294	1.08434	1.71153	0.0212418	0.383797	0.00298491	0.209138	0.330494	0.052344	0.05079387	0.4124793
1657	1	-50.1687	-76.73111	26.56242	39.31594	4.365631	0.0189639	0.0136448	0.0107371	0.0140873	0.0145519	0.0198686	0.00669422	0.00853807	0.05564372	0.04263098	0.116263	0.0296356	0.033063	0.0934544	0.0587178	0.0249389	0.0894613	0.0019725	0.0749426	0.0200965	0.244707	0.0426464	0.000725811	0.157804	0.0115711	0.04279644	39.31594	0.473386	0.786974	1.08419	1.65545	0.0132715	0.421347	0.00397099	0.0589049	0.457586	0.0449198	0.08542742	0.5009684
1658	1	-49.91608	-78.09941	28.18332	6.40158	0.6072022	0.100064	0.0442906	0.0601712	0.149881	0.102876	0.00799197	0.0303308	0.0952657	0.05915827	0.149742	0.0230504	0.0458971	0.0153492	0.0603464	0.00864703	0.0780254	0.082328	0.00164121	0.173677	0.147856	0.0303149	0.0677648	0.000697276	0.227581	0.0368238	0.02976781	6.40158	0.0545968	0.316252	0.884949	2.7442	0.0337816	0.517619	0.0166343	0.0971464	0.295149	0.0396697	0.1795099	0.1658283
1659	1	-56.9213	-82.6641	25.7428	15.5222	0.2677868	0.0708521	0.0131858	0.189882	0.193938	0.15245	0.00574752	0.0185835	0.00436718	0.05522388	0.07330258	0.202303	0.0133101	0.116466	0.0368597	0.0299685	0.0290289	0.0713933	0.00753967	0.0612812	0.0322864	0.0107039	0.262784	0.0189928	0.0674061	0.0396758	0.02166774	15.5222	0.00304635	0.079803	0.537525	3.37963	0.0345957	0.371115	0.000600886	0.133368	0.385619	0.0747012	0.09497032	0.2281528
1660	1	-62.47309	-82.90617	20.43308	5.097749	1.924464	0.0602827	0.0679273	0.107269	0.148465	0.0433023	0.178563	0.468215	0.127122	0.179106	0.05809235	0.104064	0.0524667	0.124941	0.0133222	0.0458066	0.10305	0.102795	0.0111386	0.166422	0.0893444	0.0638456	0.0565376	0.00564635	0.0355435	0.0250758	0.04982143	5.097749	0.284088	0.646733	1.06798	2.0012	0.012787	0.453504	0.00132029	0.0875654	0.412592	0.0322311	0.1079138	0.4616781
1661	1	-60.18275	-77.91094	17.72819	4.978582	1.353613	0.158581	0.133123	0.0669811	0.222244	0.376335	0.00846744	0.17903	0.138621	0.2620764	0.2776851	0.205105	0.115737	0.0949744	0.0126551	0.0661894	0.002945	0.0557622	0.00360137	0.0728592	0.00855794	0.0809072	0.0576269	0.00432922	0.203118	0.0156317	0.01228988	4.978582	0.201797	0.562227	1.04053	2.19545	0.0418652	0.520938	0.00460933	0.0875007	0.325808	0.0192789	0.289975	0.04238256
1662	1	-48.29658	-83.57819	35.28161	10.54599	2.280061	0.0113256	0.0632348	0.0310482	0.0269957	0.0199449	0.00628464	0.00963467	0.0193165	0.03217043	0.08348553	0.201125	0.0166768	0.139593	0.0711083	0.036692	0.0191974	0.0260587	0.00377446	0.28291	0.0357977	0.0545046	0.0461322	0.00788245	0.0482993	0.0102473	0.01009451	10.54599	0.324561	0.681834	1.07564	1.91796	0.0316777	0.423404	0.0469786	0.0710961	0.38655	0.040294	0.09358004	0.1078703
1663	1	-47.74458	-79.74409	31.9995	10.68694	1.437637	0.00230829	0.0123844	0.0298917	0.0104346	0.019119	0.0430819	0.191885	0.00830762	0.04250748	0.09789397	0.117275	0.10082	0.0103427	0.00134874	0.152786	0.0246307	0.0428482	0.00937267	0.0488496	0.00144919	0.109876	0.0854036	0.0921991	0.15135	0.0514479	0.004683929	10.68694	0.215526	0.577836	1.04654	2.1601	0.0153339	0.42377	0.00585608	0.153599	0.35375	0.0476915	0.1025779	0.04566217
1664	1	-53.06308	-82.31096	29.24788	2.632538	0.7558933	0.0532398	0.0749677	0.0947714	0.0429979	0.0687693	0.0269926	0.00399316	0.271663	0.0760135	0.06031797	0.114503	0.0456062	0.0169066	0.236009	0.0385171	0.00481074	0.119455	0.0112004	0.140534	0.0816517	0.0468277	0.0549899	0.00203607	0.0744933	0.0124591	0.03890397	2.632538	0.0861453	0.388751	0.943942	2.58116	0.0189961	0.503073	0.0454364	0.092856	0.297109	0.0425291	0.09922194	0.3920904
1665	1	-61.46322	-85.91118	24.44796	5.511257	0.1928297	0.128403	0.0337422	0.0327936	0.11564	0.00556504	0.0313937	0.235638	0.0576161	0.06560774	0.3435407	0.0796425	0.0428482	0.193408	0.00638586	0.0332513	0.109594	0.159099	0.0363632	0.107283	0.0667107	0.00847163	0.0936095	0.00102261	0.00902576	0.0532855	0.04715922	5.511257	0.000410905	0.029744	0.364686	3.60516	0.0692044	0.38846	0.0209881	0.103674	0.388767	0.0289069	0.3906999	0.1207044
1666	1	-44.10155	-80.93654	36.83499	62.63076	0.3375871	0.0336407	0.0141694	0.00543438	0.00344284	0.0134101	0.00687358	0.0228199	0.00825308	0.01012616	0.01432345	0.0524834	0.00296244	0.0196456	0.0792429	0.0294596	0.0488041	0.102634	0.00499286	0.123805	0.104244	0.0253762	0.0903863	0.00178588	0.121692	0.192485	0.006383283	62.63076	0.00883336	0.133878	0.653849	3.20344	0.0243914	0.512161	0.00514693	0.124207	0.283698	0.0503961	0.02070674	0.3082708
