Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-367.7452	-329.4072	-38.33801	15.67088	3.415786	0.00140718	0.0216414	0.00156183	0.0952907	0.00618012	0.0630816	0.0815139	0.00637979	0.0376339	0.0246048	0.0598439	0.0765115	0.0533101	0.016769	0.0538681	0.0822293	0.00824937	0.0183128	0.0650358	0.0329483	0.047836	0.064367	0.107964	0.107291	0.0154209	0.00090259	0.0848358	0.00165565	0.221345	0.0114806	0.0451493	0.0452481	0.0460468	0.0653177	0.0115386	0.103916	0.0128291	0.0635576	0.00600498	0.0527726	0.0189496	0.000399537	0.138146	0.108632	0.06203836	0.1070123	0.0710533	0.0488607	0.0661707	0.0447346	0.0023177	0.0322586	0.113931	0.108448	0.0104607	0.0777146	0.267342	0.0396073	0.017351	0.0589924	0.0407573	0.17877	4	54.69973	0.04067853	0.419072	0.752228	1.08392	1.74478	0.190642	0.284628	0.108969	0.103598	0.100652	0.211511	0.2857823	0.6255461
11	0	-347.011	-317.3031	-29.70792	22.13799	3.499797	0.00571642	0.088241	0.0159171	0.0932318	0.0151817	0.17711	0.0288632	0.0283893	0.00984115	0.0528597	0.0551009	0.0228444	0.0101323	0.0420875	0.0287958	0.0141636	0.00483377	0.0110866	0.0484509	0.00851564	0.0129745	0.0311746	0.0247157	0.0315169	0.00437424	0.047126	0.045309	0.00149544	0.0098635	0.0038399	0.00539098	0.00207598	0.0136563	0.000389554	0.0576155	0.0759533	0.00243556	0.00782394	0.0584886	0.00604888	0.00309076	0.00468148	0.0893788	0.0551902	0.03817475	0.02805391	0.0541391	0.0881113	0.0415478	0.0246333	0.0224362	0.0396468	0.0293646	0.0595383	0.0108516	0.116423	0.0092724	0.0313656	0.149083	0.292662	0.0309251	0.3271879	3	54.22257	0.01933598	0.424577	0.755917	1.08407	1.73543	0.137372	0.393045	0.0954481	0.100729	0.101357	0.172049	0.3552418	0.9210287
12	0	-364.9455	-311.3812	-53.56433	34.49912	3.039675	0.0101727	0.00833918	0.0941154	0.0741691	0.0615278	0.10975	0.0261565	0.0473012	0.0286434	0.0294112	0.307017	0.0452691	0.0317245	0.0426597	0.0832312	0.00102604	0.00204201	0.0690983	0.0588347	0.00223757	0.0727812	0.324125	0.0192442	0.0179436	0.000443023	0.001098	0.0327562	0.0149942	0.070332	0.0190342	0.132171	0.00314027	0.0024819	0.036657	0.146331	0.0400674	0.187059	0.0292612	0.00111164	0.0871843	0.0217538	0.000648451	0.0228831	0.203103	0.07607496	-0.01963352	0.0428462	0.0412164	0.10865	0.0267532	0.00164904	0.00905504	0.0588911	0.0323384	0.0278388	0.335189	0.0515091	0.106514	0.0135726	0.122917	0.0210606	0.3202224	5	50.30685	0.03184375	0.392308	0.733701	1.08271	1.79129	0.195759	0.307898	0.142491	0.110845	0.088593	0.154414	0.3005888	1.065317
13	0	-371.8746	-330.1247	-41.74993	20.00578	0.6498283	0.0125413	0.00693658	0.0707941	0.0640899	0.0110983	0.150047	0.0644784	0.00890056	0.0397594	0.0431832	0.0292235	0.166325	0.0314258	0.0780969	0.0153765	0.0220544	0.110704	0.0824938	0.0495115	0.0211097	0.0992478	0.0937233	0.0240771	0.031547	0.0168518	0.0132662	0.0866138	0.0308022	0.00884609	0.00599625	0.0362201	0.0729198	0.0202371	0.156064	0.0208962	0.0934583	0.0630294	0.0345405	0.0874731	0.0505932	0.0172592	0.403162	0.119222	0.0897813	0.05651284	0.03590441	0.0635999	0.0499495	0.0698591	0.0580867	0.0968293	0.0253204	0.0422781	0.0561405	0.00229773	0.0584466	0.244067	0.0144016	0.0544571	0.115025	0.0492414	0.2248286	6	54.19274	0.06721134	0.0635214	0.338864	0.904756	2.69286	0.172998	0.23528	0.129046	0.139396	0.159218	0.164061	0.260733	0.8622944
14	0	-338.5117	-316.4959	-22.01574	10.9444	2.939314	0.00827961	0.000956274	0.0498033	0.0397366	0.00614818	0.00841405	0.0126607	0.012869	0.0418866	0.00884785	0.00364231	0.0172925	0.0137274	0.0167922	0.0169753	0.0240625	0.00424535	0.0077383	0.0431164	0.00735589	0.0131015	0.0305803	0.00987104	0.0337169	0.17568	0.0785498	0.0304377	0.000553062	0.0353003	0.0559286	0.0139369	0.23624	0.0451858	0.0689023	0.00841902	0.00289509	0.0780353	0.04361	0.0402265	0.0826026	0.0122641	0.0673672	0.185703	0.0272753	0.03994457	-0.08582569	0.0369214	0.0453685	0.0138469	0.013542	0.0092953	0.00279963	0.242426	0.0422859	0.018483	0.0590659	0.158118	0.09037	0.187432	0.0520888	0.0279569	0.3787115	4	51.63947	0.04474019	0.384512	0.728112	1.0822	1.80518	0.199078	0.334635	0.124107	0.0902547	0.0743922	0.177533	0.2928858	1.293035
15	0	-364.5616	-316.429	-48.13266	11.77922	5.168167	0.0108703	0.133042	0.452243	0.141402	0.0115856	0.0124907	0.0221341	0.0278371	0.0132822	0.00400466	0.0529341	0.0594599	0.00306396	0.0338712	0.177302	0.0131081	0.165345	0.0569937	0.0240598	0.0819425	0.140231	0.118904	0.0165239	0.0860302	0.0282198	0.286102	0.0430829	0.0823997	0.000272598	0.00936169	0.0100419	0.152802	0.114305	0.0316918	0.0114133	0.0616806	0.0522108	0.106824	0.0262753	0.30357	0.0230303	0.0942771	0.0679156	0.0580242	0.08586194	0.05680256	0.0518801	0.0143818	0.075858	0.0106987	0.0094887	0.00352402	0.126444	0.0435062	0.00872279	0.0174953	0.0529895	0.122708	0.188929	0.167429	0.105945	0.2739446	5	50.28056	0.08565859	0.508916	0.807881	1.083	1.60021	0.201445	0.199104	0.256667	0.0734069	0.16506	0.104317	0.3307472	0.8282599
16	0	-361.445	-313.7814	-47.66359	21.67462	3.863782	0.0361388	6.9893e-05	0.358826	0.0397239	0.0486045	0.00546732	0.0118607	0.0629583	0.00249485	0.0101713	0.0555314	0.0212755	0.0273505	0.0102231	0.052247	0.0139524	0.0207949	0.0374983	0.090202	0.0828048	0.0208827	0.0515085	0.0430037	0.00955789	0.0556633	0.012668	0.02745	0.174276	0.0193773	0.0202625	0.0412154	0.037053	0.16085	0.0560545	0.136578	0.0526965	0.117437	0.0476763	0.244982	0.101004	0.0715473	0.0279599	0.00253772	0.00835468	0.04969968	-0.04151975	0.0575894	0.00532378	0.0257345	0.0501144	0.0515538	0.00322452	0.0636073	0.0138007	0.039721	0.149814	0.120774	0.00982353	0.00839662	0.357099	0.043423	0.2903197	6	54.24537	0.03317013	0.446719	0.770363	1.0844	1.69852	0.186752	0.320955	0.124016	0.0930496	0.179816	0.0954107	0.2488	1.16688
17	0	-389.7048	-328.5439	-61.16091	11.65843	1.447503	0.00806294	0.00577967	0.00799722	0.174695	0.0473384	0.0662329	0.0868865	0.267884	0.263468	0.00692553	0.0308625	0.0284521	0.0275963	0.00312582	0.0218778	0.0579117	0.124789	0.0496018	0.378028	0.0889669	0.414198	0.207275	0.0874014	0.418628	0.0486212	0.146783	0.0842645	0.0488279	0.0215139	0.0272382	0.173157	0.00708538	0.0408629	0.0438452	0.291862	0.117398	0.277816	0.136481	0.191627	0.258891	0.0697539	0.0185822	0.0162635	0.0871813	0.1227285	0.01966193	0.0849929	0.00601828	0.00594926	0.0483536	0.0551159	0.0355315	0.0826798	0.00863599	0.0199442	0.00356355	0.0685909	0.0454339	0.262772	0.224677	0.0477413	0.3313521	9	50.39569	0.07580858	0.217098	0.579578	1.04718	2.15614	0.183399	0.263118	0.123638	0.125022	0.143481	0.161342	0.351014	0.9439854
18	0	-371.6632	-321.4136	-50.24965	10.0403	3.296382	0.0280824	0.0908626	0.206011	0.0387683	0.00387049	0.0503368	0.0937433	0.0737	0.0402113	0.00416256	0.105728	0.092923	0.0189507	0.0480515	0.0343673	0.031303	0.0716152	0.00847941	0.0895851	0.0490849	0.0994609	0.153925	0.00437013	0.0648161	0.230351	0.117315	0.00138991	0.075679	0.0595599	0.0397163	0.0313507	0.0517083	0.030539	0.0410628	0.0451485	0.288932	0.334982	0.140168	0.0733269	0.0177068	0.00658957	0.14172	0.0700759	0.0641526	0.07236236	0.1411804	0.0543287	0.004504	0.0784069	0.0332112	0.0296842	0.0316786	0.130787	0.0673552	0.0146063	0.0354995	0.0963254	0.0106892	0.179812	0.161664	0.0714483	0.2152986	6	50.62464	0.09228984	0.410966	0.746721	1.08363	1.75868	0.227887	0.280329	0.176867	0.0598774	0.112669	0.142371	0.356479	0.6039588
19	0	-367.3897	-317.9999	-49.38972	17.501	2.143663	0.0599169	0.200954	0.114121	0.0863058	0.0477142	0.150271	0.0107542	0.00945624	0.0136454	0.0269551	0.013323	0.150923	0.0808481	0.102135	0.0343722	0.0369059	0.0199323	0.0136991	0.280139	0.0111839	0.106194	0.246377	0.0104593	0.0295515	0.0704885	0.00888561	0.12188	0.00302253	0.00471065	0.0178677	0.0978977	0.127428	0.08531	0.00601866	0.0292884	0.0927301	0.00956511	0.515712	0.0336083	0.293411	0.0484024	0.0757552	0.019164	0.083612	0.07175952	0.01472533	0.0962313	0.0713827	0.0318856	0.0115829	0.00206708	0.0715336	0.108299	0.00404261	0.0343942	0.00656374	0.247338	0.00429672	0.0991814	0.191458	0.0197418	0.3577817	6	62.91115	0.04169885	0.309841	0.66947	1.0732	1.94749	0.223473	0.29686	0.0806136	0.107403	0.143275	0.148374	0.3725071	0.9604697
20	0	-380.8787	-324.4547	-56.42398	6.607373	2.145532	0.0483241	0.180142	0.00604367	0.618407	0.0670029	0.165506	0.0532731	0.0150691	0.111486	0.0188222	0.0269055	0.0160798	0.00468126	0.0324598	0.00487798	0.0181527	0.155653	0.0767868	0.0095288	0.00534998	0.0264838	0.516333	0.00340335	0.0396737	0.0876746	0.287181	0.121747	0.108166	0.0495482	0.0204558	0.348773	0.00597708	0.020101	0.0442697	0.050427	0.129816	0.242469	0.0333372	0.0388676	0.874941	0.0228218	0.113201	0.0181629	0.0508924	0.09427311	0.04452248	0.0864621	0.0246066	0.0708898	0.0304775	0.00671998	0.0760622	0.0532871	0.0358608	0.0862515	0.141826	0.000684401	0.0621899	0.0388161	0.207051	0.078815	0.2930477	8	50.93168	0.088916	0.310049	0.669648	1.07324	1.94706	0.204585	0.284207	0.136537	0.0861568	0.149357	0.139157	0.3375702	0.868109
21	0	-359.8667	-317.5325	-42.33415	16.92518	1.090846	0.0376611	0.043954	0.018556	0.330307	0.000764344	0.00433881	0.0240785	0.100026	0.00650476	0.0167353	0.0806692	0.0221015	0.0259673	0.0450264	0.164408	0.0182718	0.000232129	0.0478483	0.0191158	0.00658518	0.0562939	0.269245	0.0018352	0.127674	0.0176016	0.0095703	0.0191969	0.0750507	0.079867	0.0925318	0.0540386	0.216839	0.0181377	0.322654	0.0679911	0.0843303	0.14685	0.0102663	0.00849142	0.00468488	0.0639765	0.0161024	0.0331376	0.116446	0.0739438	0.1868443	0.157965	0.0697146	0.081698	0.00416675	0.00861122	0.066734	0.0343812	0.0729253	0.0214922	0.0908117	0.108972	0.00647281	0.102837	0.105341	0.0678768	0.245973	6	50.21715	0.08118927	0.154715	0.502452	1.01356	2.32927	0.166643	0.334594	0.100088	0.0803491	0.140045	0.178282	0.4328173	0.5683068
22	0	-337.0303	-314.3556	-22.67467	14.89988	3.511934	0.050521	0.0280891	0.01153	0.0118659	0.0196197	0.00122405	0.0323761	0.0108199	0.00939768	0.202786	0.00514639	0.0865547	0.0196757	0.024355	0.0385117	0.0310969	0.0135003	0.00221946	0.0017139	0.0862164	0.00266592	0.0751852	0.021656	0.000956807	0.0615482	0.000889178	0.059364	0.139233	0.00545426	0.0561235	0.0377576	0.0591249	0.0219113	0.0155857	0.0674197	0.0508636	0.00814438	0.0244001	0.0964086	0.0195628	0.00313683	0.0012203	0.0665978	0.00246046	0.03727708	-0.006572291	0.0616285	0.00195434	0.0967108	0.0674718	0.0110998	0.00872697	0.209932	0.0670759	0.0600928	0.0801856	0.0180518	0.0417104	0.0617521	0.090841	0.122766	0.1982819	4	55.05568	0.0593535	0.42536	0.756438	1.08409	1.73411	0.260576	0.250546	0.209557	0.062306	0.0937357	0.12328	0.1917096	1.034283
23	0	-358.3865	-325.6162	-32.77033	21.71697	3.357499	0.0871841	0.0560479	0.044816	0.00180307	0.0184221	0.0160663	0.0528411	0.000544096	0.0430546	0.06914	0.0746561	0.00916244	0.19372	0.00525976	0.00226577	0.0890322	0.00630688	0.00437641	0.00391872	0.0814007	0.0136533	0.00316034	0.0309166	0.0628316	0.314552	0.0634651	0.0177306	0.0634522	0.0633828	0.00034459	0.078271	0.0130637	0.0577408	0.0722395	0.0165398	0.0749626	0.0312913	0.000118062	0.0841788	0.0563075	0.0120303	0.011196	0.0623262	0.086465	0.05377912	0.0105813	0.0467729	0.0497355	0.0763503	0.0385354	0.0220437	0.0169101	0.0827486	0.093686	0.0404483	0.0163424	0.0400185	0.0746839	0.173109	0.111163	0.117452	0.3984953	4	54.51323	0.04710458	0.415158	0.74958	1.08379	1.75147	0.163354	0.377802	0.130908	0.0969217	0.0826221	0.148391	0.4090766	0.9741337
24	0	-362.9543	-323.2952	-39.65911	10.68054	1.265506	0.0412708	0.000813148	0.00426832	0.00956706	0.0199654	0.148582	0.0757512	0.0743891	0.0317801	0.00985912	0.0201962	0.273049	0.0821985	0.142474	0.0311709	0.0224118	0.171881	0.0345167	0.116673	0.0140506	0.0291937	0.0427763	0.00926522	0.198626	0.0545047	0.0220528	0.0481213	0.00214016	0.0279182	0.00782431	0.0548808	0.00208136	0.179645	0.040565	0.00996907	0.0947214	0.11719	0.167285	0.0526262	0.0473868	0.00734276	0.0283129	0.0368422	0.253984	0.06034039	-0.02879712	0.0466105	0.0728042	0.161799	0.0320213	0.0545337	0.0441918	0.117955	0.0281884	0.00467232	0.254067	0.0347108	0.00971971	0.034769	0.0754238	0.0285345	0.3779559	5	50.2298	0.09072894	0.186724	0.544223	1.03307	2.23599	0.189979	0.205667	0.0732938	0.100938	0.168157	0.261965	0.3491587	1.082476
25	0	-325.6864	-315.0016	-10.68481	14.02377	4.786169	0.025372	0.0127132	0.0115993	0.0231527	0.0191141	0.0837936	0.0122357	0.0249444	0.0203205	0.0109764	0.0284639	0.0662625	0.0303551	0.00468865	0.0468573	0.0330284	0.0161423	0.0227193	0.0280791	0.0271246	0.0013977	0.0743622	0.0516257	0.0580896	0.0309744	0.0220685	0.0110407	0.058746	0.00741025	0.00124125	0.00469089	0.0307629	0.00736037	0.0877709	0.0872182	0.00438361	0.0126783	0.00906519	0.00620371	0.0115281	0.00555498	0.0446114	0.00835252	0.0876751	0.02276838	0.0548973	0.069866	0.00526246	0.295753	0.017579	0.0171502	0.0246211	0.156466	0.0132284	0.0131307	0.0241767	0.0258113	0.00176618	0.251479	0.0804881	0.00322196	0.2946231	5	50.07411	0.09927325	0.492947	0.79865	1.08365	1.62475	0.146377	0.237343	0.261852	0.0682856	0.139028	0.147114	0.3495204	0.8429353
26	0	-362.9095	-313.1605	-49.74899	10.46844	4.22267	0.116271	0.0102081	0.0191064	0.0159522	0.158279	0.0060816	0.0342107	0.00531188	0.192458	0.169672	0.143695	0.0367493	0.105572	0.139546	0.116492	0.254007	0.0305399	0.0243025	0.00809478	0.210056	0.000337583	0.116589	0.0297115	0.00676459	0.0866986	0.424648	0.0219891	0.118104	0.0143149	0.00154135	0.172279	0.131902	0.0152133	0.00311185	0.0849189	0.0353038	0.0144113	0.269933	0.107947	0.0274053	0.00491451	0.181994	0.0818254	0.0736103	0.08764356	0.14101	0.0257925	0.00930389	0.156254	0.0462761	0.00270519	0.00975248	0.0638535	0.0740652	0.00592496	0.110031	0.017047	0.093989	0.258073	0.0508355	0.0760966	0.3111619	8	52.67349	0.05840393	0.466191	0.782574	1.08431	1.66693	0.169321	0.358821	0.137017	0.0805605	0.145458	0.108821	0.452172	0.6881495
