Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
712	0	-242.4811	-255.1052	12.62414	0.8882532	5.366853	0.00979589	0.040505	0.0333978	0.270507	0.0311795	0.00442045	0.00435909	0.0318384	0.0116066	0.0493628	0.141704	0.015864	0.00455131	0.0562318	0.0198078	0.0158896	0.00353399	0.0171193	0.00435871	0.0147321	0.0151316	0.0145536	0.00308932	0.0372385	0.00877866	0.00809977	0.00743572	0.000578497	0.00560012	0.024127	0.0157026	0.0420932	0.00372557	0.0167604	0.210941	0.00878723	0.00462523	0.0125821	0.0120075	0.0137516	0.220652	0.046203	0.0779732	0.0563278	0.0212413	0.0175089	0.0515246	0.0588188	0.04103723	-0.02731673	0.138572	0.0244458	0.20007	0.00779238	0.0399576	0.108837	0.0127658	0.0102379	0.0403774	0.0554797	0.00412251	0.227952	0.0155629	0.0738877	0.0399401	0.6546754	8	14.03801	0.1277788	0.516636	0.812251	1.08261	1.5885	0.163665	0.213621	0.167557	0.110933	0.297012	0.0472109	0.6273586	1.043542
713	0	-241.2766	-250.6304	9.353833	1.304735	4.08373	0.0196116	0.0070573	0.0158434	0.172492	0.0224288	0.0103226	0.0375644	0.0152873	0.0467715	0.0814045	0.0938042	0.0274439	0.00136473	0.0186132	0.0234865	0.00632132	0.0419541	0.028058	0.0212314	0.00203588	0.0457729	0.133573	0.0377865	0.00785572	0.0154797	0.0556599	0.397691	0.0541365	0.0413174	0.043854	0.0125874	0.00294477	0.101337	0.160309	0.137204	0.0627063	0.00441784	0.0423101	0.03313	0.00978671	0.101133	0.106174	0.0643914	0.0295533	0.00742594	0.00554075	0.00533036	0.0294698	0.05220251	-0.02396101	0.0807564	0.0244417	0.146419	0.013323	0.0285173	0.0638252	0.0973312	0.0338234	0.162686	0.0756303	0.00452462	0.136526	0.0312532	0.094277	0.00666541	0.5678314	7	13.52383	0.2468732	0.458904	0.778056	1.08438	1.67866	0.103954	0.169759	0.199327	0.102952	0.379377	0.044632	0.5438704	1.044056
714	0	-245.2081	-249.339	4.130879	3.30346	4.422573	0.0230413	0.0146246	0.0275302	0.0923445	0.014417	0.00267042	0.0159616	0.00143416	0.036176	0.00785333	0.0945517	0.00703624	0.0158472	0.142571	0.0196852	0.010753	0.0493185	0.0771926	0.00680386	0.00397791	0.268776	0.0208307	0.00214501	0.00229067	0.0258233	0.0115573	0.18805	0.0173097	0.1378	0.0117736	0.0080923	0.00442286	0.0188937	0.0650983	0.0914618	0.0274435	0.0693898	0.0110065	0.00832321	0.0200491	0.00476286	0.0162682	0.0146946	0.104583	0.042087	0.0142897	0.00352325	0.0879838	0.04414602	0.03964353	0.06288	0.0431554	0.0396386	0.0041626	0.0535686	0.113606	0.00644352	0.0258448	0.113947	0.10103	0.0027513	0.270112	0.0674547	0.0599129	0.0354928	0.370273	11	24.05038	0.2393158	0.47617	0.788662	1.08413	1.65104	0.158111	0.224829	0.104678	0.0805949	0.384364	0.0474226	0.4099165	0.9032888
715	0	-240.7685	-255.1875	14.41894	1.235568	3.558284	0.0155818	0.046574	0.00798943	0.057692	0.0159037	0.098368	0.0121736	0.000971196	0.00906524	0.0162514	0.0625608	0.223854	0.00337297	0.0065684	0.0216937	0.0314437	0.0368193	0.0608181	0.00303583	0.00166389	0.041082	0.0680075	0.0126269	0.00652571	0.0159076	0.00652237	0.0599165	0.030846	0.0148405	0.0810654	0.0441141	0.00776517	0.00509151	0.0823748	0.0135565	0.00537242	0.0012882	0.0761297	0.0229431	0.049058	0.0220716	0.023397	0.0110207	0.000926965	0.0215499	0.0184385	0.0115763	0.080546	0.03267274	-0.05848405	0.0495034	0.0394929	0.0437591	0.00431688	0.0677438	0.047673	0.0720563	0.0326277	0.0297897	0.0794007	0.0157454	0.187308	0.0170325	0.218317	0.0952335	0.3969261	5	18.60553	0.1852707	0.428318	0.758401	1.08416	1.72912	0.153826	0.288989	0.114482	0.0905931	0.317579	0.0345309	0.3384421	1.172804
716	0	-275.3318	-256.9087	-18.42305	3.072967	1.600241	0.0177749	0.0151912	0.0130677	0.148067	0.073708	0.0977361	0.0322262	0.0584936	0.0133191	0.141987	0.185173	0.381022	0.00315037	0.0836906	0.0229784	0.115577	0.0800635	0.113626	0.00606454	0.0850362	0.13293	0.017707	0.102933	0.0335919	0.00397459	0.0643174	0.0232381	0.00193237	0.310243	0.00396702	0.000494172	0.0667818	0.043484	0.097041	0.279117	0.135976	0.00329788	0.0309265	0.00314415	0.0174782	0.265709	0.00397613	0.0197533	0.00311388	0.0155101	0.0185435	0.134815	0.0846265	0.07852945	-0.1856993	0.0203528	0.0958281	0.0927483	0.00638648	0.0562497	0.0520364	0.0551504	0.107158	0.090152	0.10264	0.0258544	0.131357	0.0114854	0.0883573	0.0642427	0.9040022	10	16.30157	0.1556067	0.2404	0.604433	1.0558	2.09936	0.165077	0.297762	0.171431	0.0891992	0.210313	0.0662168	0.7183028	1.258525
717	0	-235.1122	-251.5913	16.47914	2.217702	2.447214	0.0321289	0.0154377	0.0272388	0.158774	0.0234981	0.0340193	0.0566132	0.0165136	0.0121172	0.00539503	0.0288136	0.0447782	0.00690304	0.0168848	0.00654014	0.136767	0.0959209	0.0575601	0.0661419	0.0041065	0.0160341	0.00256918	0.00412375	0.0121764	0.00407239	0.0127504	0.036168	0.0186005	0.0084017	0.0257302	0.00383799	0.117336	0.0159514	0.0776261	0.201363	0.0702839	0.0483918	0.10547	0.0246275	0.00202331	0.013243	0.0223929	0.011244	0.0137034	0.0136583	0.00391767	0.0119847	0.00227435	0.0273645	0.01481958	0.0769551	0.0641073	0.152675	0.00864365	0.224597	0.0523023	0.028461	0.0274509	0.0184675	0.0506092	0.00177241	0.182642	0.0274969	0.0819057	0.00191385	0.4470011	9	15.90085	0.1662513	0.341394	0.695459	1.078	1.88514	0.152089	0.170213	0.129489	0.0819511	0.441636	0.024623	0.4618207	0.9679105
718	0	-260.9929	-254.6164	-6.376551	1.502995	2.854354	0.0182902	0.0657608	0.149296	0.0396267	0.00492208	0.244326	0.00687106	0.0157839	0.0646595	0.0977788	0.0248622	0.23272	0.0027074	0.0124002	0.0145587	0.188706	0.00956904	0.221776	0.0288451	0.0418727	0.0183316	0.0114251	0.0439219	0.0683641	0.0202368	0.0993738	0.0316788	0.0152295	1.25106e-05	0.012745	0.0497409	0.275653	0.0323088	0.11589	0.0223201	0.0222485	0.00452385	0.164534	0.193861	0.0905712	0.0251619	0.0526074	0.0406492	0.0465814	0.304448	0.0542113	0.0288178	0.0479317	0.07560268	-0.06068279	0.037858	0.000644562	0.137386	0.00673651	0.0635796	0.142979	0.0471826	0.0388673	0.0569859	0.0198926	0.0388991	0.28516	0.030458	0.0308252	0.0625449	0.5753673	10	13.00538	0.1013543	0.377671	0.723131	1.0817	1.8175	0.15642	0.251006	0.160458	0.0600095	0.267286	0.104821	0.5146845	1.117903
719	0	-242.4432	-250.6655	8.222236	2.855471	2.065331	0.0551814	0.208957	0.00237667	0.129278	0.0957889	0.0893896	0.0148043	0.00763549	0.0645641	0.0186229	0.0354095	0.166869	0.0181798	0.0956647	0.0195032	0.181354	0.0172629	0.112333	0.0138444	0.00387685	0.040176	0.00657645	0.0145864	0.00619791	0.00371697	0.00576478	0.0773865	0.0395849	0.0279782	0.026147	0.0877498	0.166397	0.0207592	0.0575657	0.0442838	0.00786521	0.0060323	0.184569	0.222461	0.296304	0.149291	0.0125017	0.00613564	0.00622307	0.0170876	0.00427556	0.0160917	0.0646643	0.06869227	-0.05526107	0.0926878	0.00566978	0.119999	0.00507207	0.0202953	0.122605	0.0276043	0.0563652	0.0489153	0.0954429	0.0139641	0.121759	0.0173841	0.21891	0.0333261	0.8269308	13	12.35036	0.2436223	0.30095	0.661786	1.07154	1.96572	0.130749	0.242377	0.113545	0.116565	0.333164	0.0636002	0.7716697	1.071612
720	0	-223.6135	-254.8822	31.26867	4.29535	3.159217	0.0174219	0.0324699	0.0181929	0.0596252	0.123847	0.00129903	0.00158976	0.0168939	0.0377526	0.0356491	0.0921265	0.00427269	0.0389736	0.0225736	0.00437368	0.068203	0.0358686	0.00126389	0.0150721	0.00545041	0.0147866	0.00805681	0.00527253	0.0131393	0.00170484	0.0134245	0.00662756	0.0183334	0.00189997	0.0344027	0.0105372	0.00407788	0.0118432	0.056714	0.0866383	0.0299345	0.113519	0.00749844	0.0130102	0.0146827	0.134004	0.0172574	0.0227622	0.00589569	0.022372	0.0423496	0.0120957	0.0562291	0.02820951	0.1457959	0.0725975	0.0109711	0.118426	0.0112329	0.173103	0.0514092	0.0631457	0.0205973	0.112502	0.038698	0.0296741	0.119205	0.00635693	0.150067	0.022014	0.8108955	12	13.13712	0.1257167	0.401216	0.739979	1.0832	1.77561	0.153174	0.199525	0.182417	0.0521188	0.376034	0.036731	0.9566914	0.8476041
721	0	-245.8136	-245.3413	-0.4723709	0.973144	2.877209	0.00408788	0.0249608	0.0249137	0.0914505	0.0435951	0.180102	0.0780371	0.00848406	0.143058	0.00568438	0.0104976	0.163323	0.0101661	0.000345865	0.0159104	0.00435324	0.104046	0.02695	0.127959	0.205346	0.0371195	0.00544394	0.0111199	0.0345686	0.0682326	0.104058	0.101978	0.0149085	0.0698155	0.00195819	0.0557112	0.0239548	0.00400977	0.0111846	0.041673	0.06498	0.00252627	0.291205	0.174324	0.0754074	0.00754932	0.0384008	0.0125779	0.022357	0.0173875	5.81001e-05	0.209997	0.0107073	0.06445094	0.02574697	0.0459411	0.0317298	0.259361	0.000146321	0.0652415	0.17466	0.0352939	0.0278141	0.0485899	0.0940496	0.00219972	0.097369	0.0232633	0.0738342	0.020506	0.4099591	9	13.80257	0.156188	0.379534	0.724495	1.08184	1.81413	0.166243	0.243273	0.14951	0.059195	0.287639	0.0941406	0.4357061	0.9409075
722	0	-216.9621	-246.9319	29.9698	2.328119	4.122591	0.0523772	0.0022273	0.024695	0.0662286	0.0194296	0.0812619	0.00402845	0.00993452	0.0225224	0.000985805	0.0567009	0.0745176	0.0399579	0.00534553	0.00291672	0.000137933	0.110401	0.0132455	0.00712159	0.00051629	0.0161393	0.0449719	0.0627111	0.00997853	0.00120003	0.0355956	0.000611335	0.0214872	0.00696417	0.00166604	0.00426736	0.0146351	0.00482046	0.0324168	0.0334508	0.0162886	0.00857215	0.0669548	0.07689	0.0846427	0.012112	0.0248659	0.0134831	0.00266905	0.000738273	0.00705735	0.0598658	0.0132351	0.02810182	-0.07617408	0.060763	0.0220896	0.206961	0.000785785	0.000493848	0.0326892	0.0635527	0.0383178	0.127541	0.139685	0.00981946	0.184201	0.00557961	0.104316	0.00320566	0.4074277	11	21.26212	0.2174342	0.460972	0.779344	1.08436	1.67532	0.163337	0.208415	0.0919083	0.0535639	0.415019	0.0677553	0.3312536	1.229957
723	0	-229.921	-247.8538	17.93276	2.673938	3.136725	0.0174922	0.00128539	0.0425468	0.0918766	0.0301069	0.00814758	0.029932	0.00214858	0.0344234	0.0162666	0.113908	0.0354777	0.0347771	0.026013	0.0319481	0.00568187	0.00565319	3.57179e-05	0.00423345	0.0333666	0.0071229	0.00311828	0.010585	0.0233315	0.00396193	0.0373801	0.0079694	0.00229386	0.0355051	0.0723713	0.0558973	0.0109011	0.0651366	0.0546356	0.0436305	0.0765306	0.00900153	0.0129329	0.0777022	0.0479032	0.0195455	0.000859914	0.00453585	0.0252507	0.00690028	0.06187	0.0348283	0.00920535	0.02761604	0.1405597	0.0646105	0.0163616	0.209434	0.000746536	0.0192508	0.0729938	0.0169259	0.0459616	0.0767168	0.136966	0.00131232	0.146849	0.00318988	0.108344	0.0803372	0.344743	6	25.96948	0.1412183	0.39957	0.738828	1.08311	1.77849	0.158593	0.268832	0.13271	0.0837182	0.3171	0.0390468	0.4853027	0.7103669
724	0	-215.4089	-243.7037	28.29482	1.425265	3.24596	0.000155539	0.0385356	0.0345509	0.116964	0.0564775	0.0170167	0.0013954	0.00111073	0.0419102	0.0019349	0.0327217	0.0237168	0.00576017	0.172014	0.00665668	0.0311739	0.00821854	0.00169142	0.0405742	0.0194124	0.0232929	0.0064752	0.00222037	0.000258745	0.017035	0.00132271	0.00129332	0.0449276	0.0018881	0.00496222	0.0215297	0.00493879	0.0173012	0.072317	0.0639024	0.00468689	0.0104961	0.00316442	0.0139082	0.0224754	0.026043	0.0761044	0.00745678	0.0233324	0.0835779	0.0554508	0.0198475	0.0154651	0.03650661	-0.05835086	0.0616575	0.0181607	0.225777	0.0121041	0.0255421	0.053558	0.030431	0.0527956	0.150061	0.0611175	0.0120885	0.130213	4.8429e-05	0.134463	0.0319822	0.6094069	8	19.11547	0.1086341	0.407438	0.744297	1.08349	1.76478	0.125368	0.264433	0.149084	0.115702	0.294684	0.0507272	0.551056	1.105889
725	0	-207.3945	-244.1909	36.79638	1.325477	6.197439	0.00991704	0.00686611	0.00968831	0.0363772	0.0182083	0.0012747	0.00367069	0.0108308	0.0587844	0.0262128	0.100711	0.00814037	0.0125629	0.0554005	0.0149541	0.0340941	0.03195	0.00307702	0.00183613	0.00897035	0.0529396	0.0596753	0.00693746	0.0413663	0.0147247	0.0284749	0.0065888	0.0588233	0.00214443	0.000814685	0.0255258	0.00101081	0.0112789	0.0160828	0.0371829	0.00516003	0.0248747	0.0337154	0.00563999	0.127537	0.0100061	0.00843115	0.032278	0.00874937	0.00531143	0.0307093	0.055209	0.00500216	0.02315194	-0.07288621	0.0446194	0.0340552	0.221962	5.58162e-05	0.169865	0.0431431	0.083193	0.0209561	0.0432838	0.110001	0.00331935	0.0557265	0.00122703	0.149629	0.0189632	0.5488866	12	19.56352	0.1425361	0.545306	0.827974	1.08081	1.54591	0.0887036	0.242719	0.113927	0.0778966	0.438224	0.0385297	0.4760004	1.153122
726	0	-224.9232	-248.4524	23.52913	3.12251	3.674782	0.0360703	0.0177324	0.0348495	0.126484	0.0091889	0.0854144	0.0519603	0.0155447	0.026838	0.0341915	0.00233575	0.113832	0.0230304	0.0308247	0.0321633	0.0303001	0.0710605	0.00787374	0.0167456	0.0256075	0.0143709	0.00365567	0.00817488	0.00116927	0.00677478	0.07932	0.00313974	0.0825215	0.0083118	0.00262781	0.0070263	0.0885579	0.00190198	0.00248662	0.10859	0.00741497	0.00644294	0.140254	0.170906	0.0771552	0.0301593	0.0124748	0.00192043	0.00881299	0.0399116	0.015281	0.00284525	0.00244439	0.04873888	-0.01747258	0.0835001	0.0355562	0.0865037	0.0133588	0.087075	0.114009	0.0340732	0.0753395	4.0395e-05	0.083665	0.0285749	0.0449852	0.0167623	0.290769	0.0057878	0.6000115	11	14.95289	0.1861291	0.435552	0.763154	1.08429	1.717	0.105691	0.169612	0.158954	0.119247	0.363129	0.0833677	0.5825389	1.029994
727	0	-224.9832	-251.7758	26.79266	3.090789	2.606486	0.000836753	0.00698509	0.00062799	0.0715887	0.0328514	0.045464	0.00104035	0.0158025	0.0065068	0.00444452	0.0817932	8.94484e-05	0.0805638	0.0619835	0.00805078	0.0100195	0.0167257	0.00361611	0.000759627	0.0507341	0.0345329	0.0727984	0.0242558	0.000895393	0.0131443	0.0274992	0.00150972	0.0135927	0.0189263	0.0384689	0.00270537	0.00125522	0.0100825	0.0558588	0.0471191	0.0142705	0.000497779	0.0156209	0.0133999	0.134276	0.041753	0.00512257	0.136284	0.00786496	0.00952168	0.0960122	0.00877702	0.121079	0.03406602	-0.06334893	0.0984685	0.0734218	0.214734	0.00465076	0.0669908	0.0457418	0.114059	0.0360773	0.0329212	0.000205664	0.0083187	0.0887561	0.0167664	0.198863	2.41916e-05	0.6987518	7	14.97563	0.1444614	0.356325	0.707116	1.07974	1.85682	0.109931	0.230043	0.14785	0.0806184	0.340317	0.09124	0.6354029	1.099699
728	0	-234.9781	-248.6909	13.71277	2.013839	1.863262	0.0306474	0.0833079	0.0482525	0.0882326	0.0295737	0.00225364	0.0254431	0.0199756	0.0247724	0.00412651	0.13982	0.0373109	0.0318852	0.117852	0.0282606	0.0103499	0.00247413	0.0124701	0.104992	0.0625765	0.00888935	0.004306	0.0503678	0.0556926	0.000509143	0.0282212	0.0252315	0.0150942	0.0217196	0.0255099	0.243437	0.0568586	0.000167531	0.073281	0.0571744	0.00452777	0.0302115	0.0579913	0.0125813	0.0884178	0.00383184	0.0314419	0.0891581	0.00119188	0.120697	0.0418674	0.0447215	0.237747	0.05431139	0.1261611	0.0515841	0.0516411	0.0733313	0.00665165	0.00905242	0.0813686	0.10352	0.019755	0.157155	0.0557071	0.0342758	0.0746756	0.00421579	0.0960257	0.181041	0.4953308	11	13.46745	0.2100778	0.276387	0.639638	1.06616	2.01782	0.146807	0.227764	0.168914	0.10104	0.280801	0.0746743	0.6214919	0.7970029
729	0	-243.713	-242.1514	-1.561618	4.755157	3.325724	0.0393056	0.0222453	0.0234663	0.0196126	0.0101101	0.045411	0.00196815	0.00480737	0.0377019	0.011334	0.102507	0.210142	0.0038096	0.0789817	0.000574463	0.00129143	0.0314008	0.0378611	0.0521415	0.0923169	0.0132761	0.0674638	0.00829228	0.00839398	0.00499315	0.0766024	0.109752	0.0347894	0.0230506	0.0211028	0.0495054	0.413541	0.0281539	0.0184517	0.0703039	0.0171167	0.0984055	0.0371681	0.127762	0.0803175	0.021946	0.0374102	0.156219	0.0139771	0.0512499	0.0237491	0.0112927	0.201838	0.04904631	-0.01550796	0.0635747	0.0225327	0.0859154	0.00448419	0.0853496	0.0679498	0.092061	0.0656729	0.108864	0.205156	0.00730145	0.088568	0.00520626	0.0590617	0.0383019	0.54415	10	17.82765	0.1444806	0.41299	0.748104	1.08371	1.75519	0.225261	0.184063	0.150984	0.109767	0.28644	0.0434848	0.5286421	1.029335
730	0	-242.9736	-247.8789	4.90534	1.139187	3.31083	0.0073808	0.0486119	0.00358749	0.319728	0.103104	3.01394e-05	0.0062148	0.00378316	0.0543298	0.296897	0.0891466	0.0169024	0.0184629	0.0702228	0.0614158	0.0654029	0.0802329	0.0198689	0.0139657	0.0106349	0.0255749	0.015519	0.00747225	0.0252381	0.00935287	0.116812	0.0225454	0.0806027	0.0044018	0.014183	0.00482855	0.0138991	0.0101369	0.0863406	0.000139054	0.0647808	0.0404508	0.0269329	0.041049	0.132057	0.0119636	0.0306428	0.242725	0.00809902	0.0745691	0.0149986	0.0369522	0.281235	0.06408161	0.08487544	0.0671321	0.065943	0.166087	0.0104797	0.00857235	0.14614	0.163066	0.0271253	0.0631747	0.0823182	0.00282806	0.08978	0.0246389	0.0650298	0.0176841	0.3960541	12	13.17457	0.1425121	0.411965	0.747405	1.08367	1.75696	0.143803	0.148017	0.139216	0.173057	0.267469	0.128438	0.4809295	0.8235179
731	0	-209.2586	-250.1152	40.85665	2.622702	1.405886	0.00959931	0.00195198	0.00804398	0.0962833	0.0551603	0.0121319	0.030687	0.00491907	0.00697632	0.0129562	0.0774421	0.0112387	0.0108131	0.0222348	0.00750824	0.000783866	0.0538435	0.0415996	0.0359044	0.0121545	0.0153854	0.00128843	0.0201587	0.00600871	0.0231848	0.120795	0.00105638	0.0909978	0.00447029	0.0116581	0.00321952	0.000343569	0.0117836	0.0472787	0.00242177	0.0322303	0.00214464	0.0328769	0.000419041	0.0337831	0.0178808	0.0128027	0.00535938	0.00364757	0.0326902	0.0078378	0.00692115	0.1044	0.02269998	-0.05637727	0.0324063	0.0239509	0.170106	0.00892245	0.0770999	0.0877747	0.0168531	0.0287545	0.0724853	0.172517	0.0169499	0.253825	0.0219698	0.0111168	0.00526764	0.7170064	11	16.43184	0.1330963	0.210411	0.572103	1.04438	2.17311	0.18646	0.220805	0.0745931	0.0710733	0.412103	0.0349663	0.6606292	1.085339
732	0	-266.3903	-254.1343	-12.256	3.468991	3.855262	0.0371456	0.0554763	0.0111874	0.181071	0.0191073	0.032818	0.0133425	0.0199942	0.0741642	0.0993578	0.218016	0.15647	0.0125176	0.0414619	0.0174322	0.0140669	0.00466201	0.00986422	0.0483782	0.12979	0.0319021	0.0799967	0.0116929	0.00180793	0.0325263	0.0463335	0.015252	0.0331955	0.00136398	0.047525	0.0826977	0.0126887	0.0092475	0.066956	0.147078	0.090796	0.0739429	0.0924134	0.0394982	0.0215583	0.00142029	0.105855	0.0962904	0.0255184	0.000839106	0.00722345	0.0263265	0.0880404	0.05855471	0.08296071	0.0531927	0.0161085	0.322695	0.000295719	0.00626789	0.124868	0.0186158	0.0403798	0.0188828	0.0313421	0.0422867	0.149314	0.00471687	0.145712	0.025323	0.5489744	7	21.39117	0.1739167	0.44623	0.77005	1.08439	1.69932	0.118127	0.242628	0.154424	0.147594	0.250431	0.0867967	0.6319351	0.8687196
733	0	-253.479	-253.2665	-0.2125491	1.086104	3.039471	0.0960426	0.00277686	0.0791431	0.157613	0.0396047	0.00614066	0.011245	0.0301263	0.026775	0.159652	0.170987	0.166092	0.00138566	0.0397368	0.0251058	0.0670011	0.0131259	0.000621251	0.0601242	0.00258259	0.0306214	0.117157	0.0767482	0.100633	0.0661103	0.0126108	0.0427139	0.0764394	0.0487861	0.0259473	0.0130822	0.0428875	0.00143779	0.127736	0.000112807	0.0848585	0.00213883	0.215669	0.0446061	0.0310835	0.034199	0.31325	0.0107882	0.00952275	0.0113553	0.0555857	0.0742006	0.178882	0.0667429	-0.0503911	0.0619334	0.0317621	0.107228	0.0093985	0.0282733	0.0847383	0.0417514	0.0890077	0.102575	0.131088	0.0246414	0.0405052	0.0205151	0.200106	0.0264766	0.4427783	9	13.43281	0.2930704	0.392293	0.73369	1.0827	1.79131	0.228235	0.207923	0.083427	0.068196	0.337124	0.0750946	0.3923872	1.128422
734	0	-251.6948	-261.15	9.455231	2.875137	2.825593	0.0411833	0.0265618	0.0436738	0.0931372	0.0573526	0.0143332	0.0362816	0.0126888	0.0107613	0.0718252	0.0672527	0.060755	0.0766441	0.126851	0.0123622	0.0279353	0.030896	0.0854822	0.0642303	0.033426	0.0107846	0.0102341	0.0148263	0.0380406	0.100338	0.00521654	0.0403388	0.0330098	0.0682847	0.0545706	0.00153994	0.00754566	0.00710525	0.30993	0.0465576	0.153689	0.0408552	0.0374292	0.0339908	0.0416233	0.011579	0.192342	0.015984	0.00495183	0.0220321	0.0503945	0.000143749	0.0400809	0.04767097	-0.02071345	0.0294791	0.0541238	0.187587	0.0115736	0.0152473	0.1257	0.113391	0.0739076	0.0787986	0.0216862	0.0225402	0.156904	0.0493884	0.040919	0.0187545	0.4971777	12	14.51381	0.2128292	0.375303	0.72139	1.08151	1.8218	0.208611	0.122732	0.129135	0.0680842	0.382441	0.0889974	0.4764642	1.043473
735	0	-248.6849	-260.4797	11.79478	2.731087	3.660526	0.060535	0.00077419	0.00908672	0.0723095	0.0273053	0.0213354	0.00397621	0.000801452	0.0642694	0.0478685	0.151642	0.13428	0.110533	0.0230222	0.0237677	0.00144771	0.158128	0.0131995	0.0613035	0.00956469	0.179853	0.0809148	0.00936759	0.0666949	0.0382914	0.0231799	0.0540255	0.0294619	0.0327326	0.0110647	0.0470674	0.101461	0.00405915	0.0705468	0.00932911	0.0209598	0.0100026	0.000561159	0.0307998	0.00567347	0.0662244	0.192111	0.00189148	0.00790981	0.0440638	0.00654841	0.0300304	0.119689	0.04592502	-0.08650259	0.135889	0.0635259	0.133218	0.0291596	0.0593506	0.103009	0.0498108	0.0210885	0.01371	0.168101	0.0014491	0.166312	0.015099	0.0316264	0.00865139	0.7240137	8	12.25633	0.1655983	0.434682	0.762586	1.08428	1.71845	0.191071	0.233783	0.143126	0.0721526	0.321982	0.037886	0.6375111	1.135688
736	0	-241.4279	-254.7863	13.35832	2.552229	2.36852	0.0169347	0.0937114	0.034438	0.0766354	0.0557012	0.0670945	0.0130835	0.00295997	0.05233	0.00539614	0.165567	0.0704081	0.00212242	0.00127672	0.0139973	0.0266935	0.0653302	0.0247141	0.0238289	0.0307489	0.00562862	0.0826302	0.00444782	0.0281794	0.0210723	0.0426956	0.0101289	0.0245021	0.147655	0.0592809	0.00122753	0.0305709	0.0187045	0.00699341	0.044824	0.0187072	0.00744378	0.0292051	0.0038358	0.0299132	0.00348305	0.033381	0.00568271	0.0111683	0.0298721	0.0486083	0.0612645	0.269343	0.04458486	-0.1230659	0.0996019	0.0733661	0.260837	0.00298755	0.060113	0.0901601	0.0427555	0.0318177	0.125725	0.016018	0.0420765	0.121461	0.00115442	0.0238266	0.00810003	0.6751306	10	15.54627	0.3620209	0.333626	0.689237	1.07697	1.90017	0.0955037	0.241961	0.163233	0.166621	0.259226	0.073455	0.5520647	1.222919
737	0	-221.1105	-240.8782	19.76771	3.049941	3.966644	0.00594011	0.000852961	0.0214861	0.0319408	0.0177017	0.114414	0.0223352	0.0220995	0.01685	0.0370405	0.095207	0.0921373	0.00121099	0.0094443	0.0117501	0.02732	0.0430065	0.0555124	0.0522668	0.0195738	0.0785892	0.0407584	0.0832008	0.0182847	0.00118805	0.0214674	0.0372282	0.00478867	0.0731491	0.0043195	0.0177587	0.0105095	0.0578574	0.01509	0.0147603	0.00960341	0.0281	0.182277	0.068293	0.061391	0.0100436	0.0252142	0.00915291	0.00688374	0.0230753	0.00239141	0.0814841	0.150877	0.04656347	0.01432734	0.0609852	0.00349816	0.19635	5.80609e-05	0.0172629	0.151407	0.0809483	0.0357814	0.0226592	0.0977132	0.00706036	0.232426	0.0391563	0.0407967	0.0138977	0.617686	11	15.04382	0.1324226	0.45252	0.774048	1.0844	1.68903	0.148026	0.148752	0.167558	0.0772392	0.395663	0.0627613	0.6320133	0.9773306
738	0	-237.5919	-251.4283	13.83636	1.624271	3.835551	0.00686356	0.00311331	0.0144911	0.10906	0.00598601	0.167447	0.0715973	0.0709917	0.0584138	0.00642745	0.0173395	0.159402	0.0119446	0.0107962	0.015648	0.00183239	0.0279248	0.0281705	0.100715	0.0180204	0.219889	0.0157098	0.0406742	0.0842736	0.0780445	0.00682339	0.0638188	0.00993123	0.0910515	0.00445883	0.00404664	0.023385	0.0262152	0.0253108	0.128526	0.0480901	0.0662551	0.122118	0.00143436	0.0366213	0.0510535	0.0427172	0.0297984	0.0142171	0.00212073	0.00224947	0.219978	0.106857	0.04095211	0.09323264	0.0374638	0.020885	0.204597	0.00152987	0.0207997	0.113782	0.0707685	0.0511358	0.0319747	0.170607	0.0545177	0.0261798	0.00211825	0.0941119	0.0995289	0.7335465	9	13.84122	0.2534903	0.445094	0.769323	1.08439	1.70119	0.159755	0.229477	0.0878802	0.0922941	0.345215	0.0853781	0.8267791	0.8872339
