Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
946	0	-75.51933	-84.52371	9.004376	36.50553	1.533947	0.05262477	0.03028272	0.123748	0.00772163	0.0404732	0.0479057	0.103156	0.0518756	0.0132468	0.158237	0.0320827	0.0479197	0.0144234	0.0836449	0.0146003	0.24062	0.0203452	0.0593229	36.50553	0.230519	0.594111	1.05235	2.12302	0.0444398	0.539511	0.0178471	0.146833	0.199979	0.0513909	0.08960562	0.6620444
947	0	-71.45739	-83.46788	12.01049	29.19127	1.989194	0.09485692	0.03105074	0.0217532	0.0783575	0.0917175	0.0414281	0.000853545	0.0623712	0.0124084	0.0223723	0.166014	0.0902623	0.185337	0.0192355	0.00554904	0.196346	0.00599388	0.01813066	29.19127	0.291981	0.65386	1.06972	1.98444	0.0159301	0.425921	0.0154669	0.15445	0.381259	0.00697332	0.04918139	0.3686487
948	0	-74.55187	-83.471	8.919132	45.79302	2.314025	0.0736526	0.06093078	0.0636684	0.0555004	0.0685385	0.241535	0.0644648	0.0566952	0.0118608	0.000402711	0.0539047	0.0695877	0.0882313	0.0722568	0.0155714	0.092452	0.0453306	0.02091085	45.79302	0.328084	0.68473	1.07617	1.91101	0.00379846	0.517534	0.0043034	0.11634	0.298533	0.0594904	0.08184163	0.2555039
949	0	-73.63917	-87.81042	14.17125	13.34364	1.122567	0.1114302	0.05547138	0.0744494	0.00914632	0.129022	0.0958803	0.0396989	0.0422469	0.0319773	0.0445705	0.0165524	0.0753827	0.00413387	0.123061	0.0519421	0.161602	0.100334	0.02495466	13.34364	0.16074	0.510728	1.01767	2.31086	0.0398531	0.481161	0.00198311	0.055171	0.375193	0.0466393	0.08042604	0.3102809
950	0	-84.44633	-89.69824	5.251914	139.9326	2.743847	0.07020697	0.01198042	0.0541403	0.026358	0.0627793	0.00328029	0.000814709	0.171755	0.0597152	0.00634298	0.214757	0.164674	0.120165	0.0816648	0.0155019	0.0100417	0.00801057	0.02080845	139.9326	0.368421	0.716281	1.08092	1.83438	0.0399371	0.426672	0.000798423	0.0947972	0.339756	0.0980392	0.03278887	0.6346194
951	0	-79.19475	-80.42583	1.231072	187.6751	5.420759	0.03636119	-0.006607544	0.0658603	0.0738004	0.0215765	0.150884	0.00165075	0.00199784	0.0804106	0.0134864	0.0284839	0.0249448	0.0481199	0.0329023	0.0122747	0.255503	0.188104	0.05326016	187.6751	0.518667	0.813391	1.0825	1.58544	0.0413453	0.398568	0.00626867	0.104805	0.377373	0.0716399	0.04665261	1.141633
952	0	-76.36621	-88.6004	12.23418	35.47746	1.64531	0.02801358	0.04683179	0.0499654	0.0784783	0.119764	0.0524448	0.202801	0.00403159	0.0226622	0.0204844	0.161263	0.046364	0.00157476	0.0236574	0.0127474	0.0574483	0.146313	0.009017013	35.47746	0.246922	0.611083	1.05793	2.08407	0.022064	0.374894	0.0443566	0.134226	0.416204	0.00825509	0.0558488	0.161454
953	0	-73.96113	-81.39432	7.433188	47.33715	1.162256	0.1567599	0.0346551	0.160425	0.0728127	0.0693664	0.0319987	0.107882	0.219683	0.0121308	0.0190567	0.00315408	0.0118137	0.0342372	0.134896	0.00215897	0.117915	0.00247077	0.1099181	47.33715	0.168146	0.520623	1.02243	2.2888	0.0471784	0.439054	0.0166075	0.10454	0.329773	0.0628464	0.1445732	0.7602937
954	0	-73.63954	-85.74849	12.10895	31.49776	1.664131	0.08080526	0.0498993	0.128272	0.0627286	0.0197827	0.0794708	0.00910651	0.00739881	0.0571433	0.0446695	0.0298564	0.0569671	0.00747297	0.0614597	0.0402945	0.243515	0.151862	0.008483388	31.49776	0.2496	0.613777	1.05876	2.07786	0.0382958	0.430123	0.0270178	0.177603	0.23672	0.0902398	0.05838269	0.1453066
955	0	-72.40337	-82.12504	9.72167	11.41105	2.571504	0.2607987	0.2062502	0.0584407	0.00853611	0.034082	0.0191206	0.293612	0.046602	0.0586908	0.00996462	0.116799	0.0031887	0.00325538	0.00997179	0.0548621	0.0654606	0.217414	0.04647811	11.41105	0.353133	0.704655	1.0794	1.86282	0.0297907	0.403828	4.92395e-05	0.111228	0.409051	0.0460527	0.2527283	0.1839054
956	0	-80.13192	-85.79829	5.666367	173.3194	0.9233027	0.03542582	0.02554936	0.227948	0.0949531	0.026961	0.067031	0.00192916	0.0799254	0.0381419	0.00297563	0.0132886	0.0756502	0.0170227	0.0443881	0.111672	0.054613	0.1435	0.005556225	173.3194	0.121408	0.452419	0.98603	2.44014	0.0258351	0.369603	0.0104067	0.141421	0.366364	0.086369	0.03110559	0.1786247
957	0	-79.25611	-83.54426	4.288148	201.9774	2.479202	0.03094981	0.002335913	0.0804568	0.0279689	0.0315496	0.100206	0.0489098	0.042409	0.0325131	0.0350026	0.0434578	0.213609	0.0333143	0.181048	0.00617884	0.0838143	0.039562	0.04079638	201.9774	0.344476	0.697897	1.07839	1.87924	0.0466736	0.438412	0.013996	0.186881	0.241516	0.0725208	0.0431323	0.9458431
958	0	-70.9924	-83.4901	12.4977	7.117048	1.756166	0.2465932	0.006087577	0.120078	0.0609714	0.0368854	0.0983188	0.0445165	0.0129566	0.00880789	0.0793003	0.0461446	0.147841	0.0866895	0.0933166	0.00307108	0.151977	0.00912457	0.07380987	7.117048	0.262323	0.626298	1.06249	2.04889	0.0429578	0.325185	0.00088766	0.184957	0.338414	0.107598	0.07989744	0.9238076
959	0	-68.39894	-78.95643	10.55748	45.37723	2.886021	0.06255432	0.03806056	0.0434902	0.0647587	0.000772164	0.00379568	0.0824656	0.11727	0.0184831	0.006826	0.00680156	0.0650372	0.0568553	0.131063	0.0217229	0.375224	0.00543447	0.001770023	45.37723	0.380248	0.725015	1.08189	1.81285	0.0146412	0.485383	0.00540918	0.121184	0.35899	0.0143921	0.03983059	0.04443878
960	0	-74.0566	-85.25571	11.19912	43.85551	2.024019	0.07275413	0.01824122	0.0604625	0.00278472	0.0844211	0.0696881	0.0571283	0.011941	0.0300435	0.0148709	0.22603	0.0962762	0.136588	0.00580167	0.0302947	0.171981	0.00168869	0.01173039	43.85551	0.296125	0.657544	1.07058	1.97575	0.0199946	0.612556	0.0173715	0.0985579	0.233243	0.0182773	0.02997161	0.3913835
961	0	-80.85999	-91.92402	11.06403	31.09376	1.415252	0.07337586	0.05879003	0.00148036	0.00321766	0.126549	0.261048	0.023557	0.00414499	0.0654316	0.0280845	0.0907925	0.0625983	0.00132341	0.105541	0.0387752	0.136989	0.0504679	0.03668047	31.09376	0.211929	0.573814	1.04503	2.16923	0.092836	0.52577	0.0729168	0.086233	0.205193	0.0170512	0.0954705	0.3842074
962	0	-73.60758	-83.70396	10.09638	25.2937	2.516523	0.09450881	0.110554	0.0723298	0.0647377	0.0362087	0.0569037	0.00884024	0.0864432	0.00619055	0.0250764	0.0880703	0.157054	0.149717	0.0188586	0.0132973	0.194718	0.0215547	0.005587226	25.2937	0.348018	0.700678	1.07881	1.87249	0.0110002	0.455325	0.00594926	0.185911	0.27409	0.0677241	0.1161412	0.04810717
963	0	-82.54935	-92.11992	9.570566	17.10233	4.571766	0.08693602	0.04015357	0.164309	0.0353083	0.0259248	0.061226	0.0393932	0.0250835	0.013824	0.0392676	0.110353	0.119234	0.040025	0.0590269	0.0152497	0.101586	0.150189	0.04221717	17.10233	0.483257	0.792918	1.08396	1.63987	0.110207	0.270355	0.0043654	0.127242	0.427112	0.0607185	0.08237074	0.5125263
964	0	-76.81814	-80.37197	3.553832	366.2012	0.8340812	0.06271341	0.01010136	0.0389279	0.0472557	0.0017718	0.0638483	0.0626466	0.046179	0.0261721	0.0106507	0.0386549	0.0366098	0.0153609	0.297333	0.0287277	0.124593	0.161268	0.01705053	366.2012	0.102787	0.420502	0.965969	2.51074	0.0584777	0.460592	0.000309043	0.135648	0.278435	0.0665375	0.02715189	0.6279684
965	0	-81.88754	-82.70936	0.8218135	307.127	2.22743	0.04098974	-0.006247901	0.0631566	0.0249101	0.0254061	0.021442	0.216239	0.0183661	0.012682	0.00619503	0.162299	0.0144202	0.00960952	0.0289129	0.038362	0.286372	0.0716275	0.05986318	307.127	0.318991	0.677207	1.07476	1.92904	0.0321826	0.441479	0.0070839	0.101044	0.394725	0.0234853	0.05361527	1.116532
966	0	-72.55055	-81.81386	9.263313	55.0081	3.685438	0.05341622	0.01672907	0.142962	0.124963	0.0400644	0.0425093	0.203584	0.137088	0.0114704	0.00309797	0.0100287	0.0741616	0.101725	0.0210432	0.00213767	0.0799822	0.00518248	0.002140883	55.0081	0.4362	0.763577	1.0843	1.71592	0.0146026	0.471447	0.0259841	0.135194	0.287699	0.0650729	0.01886996	0.1134546
967	0	-76.3691	-83.35228	6.983182	71.14463	3.997989	0.05212669	0.0002408813	0.12529	0.047875	0.00112539	0.0184062	0.0112264	0.0467173	0.0529119	0.00729884	0.0407921	0.122433	0.144325	0.140266	0.00885937	0.206685	0.0257882	0.02901044	71.14463	0.454252	0.77514	1.0844	1.68621	0.0421043	0.386052	0.0248936	0.201363	0.295773	0.0498141	0.02925132	0.9917651
968	0	-73.74898	-83.74422	9.995247	24.57524	3.783957	0.1037736	0.01682597	0.0454568	0.0844318	0.00459538	0.0394474	0.000418557	0.13438	0.0983753	0.0161542	0.150743	0.00848022	0.0340308	0.037339	0.0737825	0.177559	0.0948056	0.005495145	24.57524	0.442085	0.76739	1.08437	1.70616	0.0587414	0.509373	0.00447781	0.0983197	0.282289	0.0467987	0.02232112	0.2461859
969	0	-73.63928	-82.05954	8.420256	27.16864	2.417242	0.204714	0.08251906	0.0708271	0.0921957	0.0350343	0.0808386	0.00229527	0.191709	0.035423	0.0113823	0.121418	0.0207504	0.00565318	0.0559293	0.0436039	0.157342	0.0755978	0.06987735	27.16864	0.338467	0.693127	1.07762	1.89078	0.0207592	0.435212	0.000204021	0.115704	0.327417	0.100703	0.1523964	0.4585236
970	0	-82.69337	-80.75553	-1.937841	520.6732	4.363434	0.07843127	0.006502823	0.108684	0.031148	0.00753337	0.0140712	0.0411769	0.179539	0.00363984	0.0119984	0.0462671	0.0369806	0.113807	0.0654859	0.00374728	0.273757	0.0621634	0.03234288	520.6732	0.473277	0.786908	1.08419	1.65562	0.0681838	0.356754	0.011672	0.162133	0.316399	0.084858	0.0388457	0.8325986
971	0	-78.92868	-86.95166	8.022977	119.6175	0.7114396	0.02516534	0.01304449	0.0353546	0.0133535	0.0132048	0.0633878	0.00520845	0.0238008	0.0194245	0.031555	0.105515	0.15965	0.03074	0.330926	0.00517871	0.0722059	0.090495	0.0290034	119.6175	0.0766333	0.368878	0.929035	2.62545	0.064063	0.39919	0.000273762	0.0639654	0.386945	0.0855631	0.04204788	0.6897707
972	0	-79.55858	-85.79793	6.23935	99.84644	2.336393	0.01621459	-0.005298124	0.0347482	0.0421636	0.00634916	0.044359	0.211383	0.129742	0.0522264	0.00391301	0.152805	0.0154436	0.00761196	0.0850277	0.0403004	0.0961123	0.0778145	0.0490542	99.84644	0.330375	0.6866	1.07651	1.90652	0.0554305	0.461737	0.00940044	0.121082	0.322546	0.029805	0.04375608	1.121083
973	0	-75.70582	-88.21019	12.50437	4.938942	2.425542	0.3025575	0.1208138	0.0960791	0.130359	0.0172918	0.0476641	0.0459106	0.00819391	0.046539	0.0818139	0.193306	0.0565057	0.154004	0.0146891	0.0142222	0.0524818	0.0409398	0.05733117	4.938942	0.339282	0.693778	1.07773	1.88921	0.10619	0.523091	0.00911284	0.0887872	0.221508	0.0513113	0.178145	0.321823
974	0	-74.97392	-81.98863	7.014702	100.6144	2.356762	0.09770767	0.01055008	0.0527516	0.0691585	0.0220061	0.158347	0.0420075	0.0846212	0.0343252	0.000442549	0.0701143	0.0301163	0.0404641	0.0989127	0.0423843	0.0179772	0.236372	0.04085434	100.6144	0.332442	0.688279	1.0768	1.90248	0.0436532	0.515759	0.00753731	0.0763807	0.320177	0.036493	0.05140442	0.7947631
975	0	-74.98456	-90.96167	15.97711	5.693224	0.8548837	0.1449184	0.1539452	0.0570123	0.0501737	0.0702501	0.0103384	0.103481	0.0599823	0.016642	0.0606234	0.0324435	0.0635935	0.212731	0.04894	0.0194016	0.178756	0.0156312	0.02049805	5.693224	0.107172	0.428327	0.971075	2.49343	0.0625746	0.614932	0.0118654	0.0894465	0.143313	0.0778682	0.1744432	0.1175056
976	0	-72.59251	-83.64218	11.04967	15.07262	4.088039	0.09624767	0.0696605	0.00750871	0.0240366	0.0188156	0.128266	0.0145154	0.106311	0.00976301	0.0695674	0.0979323	0.109956	0.0763266	0.0102364	0.00404614	0.276388	0.0463304	0.01403512	15.07262	0.459134	0.7782	1.08438	1.67829	0.0201927	0.533529	0.0177134	0.146371	0.244894	0.0373001	0.08369562	0.1676924
977	0	-73.21799	-82.00558	8.787583	83.72865	2.097869	0.06726526	0.0290076	0.199235	0.0766552	0.0594	0.0566388	0.082166	0.0138343	0.0373199	0.0321523	0.0672521	0.0284761	0.0498385	0.0509996	0.0714124	0.160713	0.0139071	0.01069812	83.72865	0.304684	0.665033	1.07226	1.95803	0.0346883	0.440247	0.021321	0.0999263	0.29296	0.110857	0.03970572	0.2694353
978	0	-71.06814	-83.23131	12.16317	34.61423	1.899298	0.0358338	0.02614073	0.0876989	0.064211	0.0844171	0.207032	0.0219702	0.0358529	0.0141854	0.0365676	0.00718365	0.02849	0.0567481	0.14533	0.00495429	0.202932	0.00242651	0.002203383	34.61423	0.28095	0.643859	1.06725	2.00794	0.0190252	0.497254	0.036823	0.108867	0.267974	0.0700571	0.02834411	0.07773688
979	0	-79.7933	-86.03568	6.24238	44.43577	5.897422	0.01868274	0.01193069	0.027701	0.0705195	0.0057713	0.0238551	0.10782	0.243011	0.0518173	0.0441916	0.0326716	0.0475137	0.0722761	0.10133	0.0237769	0.139263	0.00848195	0.03994483	44.43577	0.53556	0.822716	1.08149	1.56024	0.0643422	0.50745	0.00764772	0.114311	0.220704	0.0855459	0.05187552	0.7700131
980	0	-69.19715	-80.89291	11.69576	11.41749	4.055247	0.1373894	0.074477	0.161515	0.167	0.0325377	0.021333	0.0180011	0.12112	0.00243268	0.0129564	0.0107972	0.162444	0.113079	0.0548443	0.00544942	0.0899156	0.0265737	0.0182561	11.41749	0.457372	0.777098	1.08439	1.68114	0.0177249	0.434099	0.00236976	0.172963	0.338274	0.0345701	0.0927331	0.1968672
981	0	-76.37054	-86.01004	9.6395	95.55133	1.319519	0.05053081	0.0119988	0.155544	0.271038	0.0761309	0.0322219	0.023151	0.0928303	0.00939646	0.0350278	0.00489825	0.0188821	0.103887	0.0214308	0.0137655	0.0805409	0.0612544	0.01360098	95.55133	0.196048	0.555472	1.0378	2.21068	0.0810918	0.369816	0.00766295	0.187971	0.298309	0.0551497	0.02559978	0.5312928
982	0	-87.26725	-91.96658	4.699328	386.3231	2.203311	0.03322092	0.00412446	0.0835817	0.00303116	0.0434648	0.0341813	0.0353858	0.122397	0.0621895	0.123275	0.040595	0.0226792	0.0808483	0.107233	0.153544	0.0519605	0.0356342	0.004590804	386.3231	0.316393	0.675027	1.07433	1.93425	0.0641578	0.455889	0.0015201	0.181917	0.239149	0.0573669	0.008715264	0.5267544
983	0	-78.68668	-88.34531	9.658636	43.06905	1.211566	0.02381277	0.04114338	0.0669408	0.00322979	0.0275581	0.00463222	0.0376831	0.0871908	0.0124499	0.11242	0.0232663	0.0720481	0.0450041	0.105495	0.0810179	0.216091	0.104973	0.01328229	43.06905	0.177143	0.53226	1.0278	2.2628	0.0216772	0.595699	0.020231	0.117058	0.20273	0.042604	0.05442567	0.2440446
984	0	-77.21753	-86.37025	9.152717	47.2611	3.367528	0.06355793	0.007263394	0.0785973	0.0919789	0.0150592	0.113768	0.000672241	0.126942	0.0582491	0.0124675	0.136993	0.0317508	0.0150457	0.0247746	0.0108009	0.233817	0.0490833	0.02219768	47.2611	0.415837	0.750041	1.08381	1.75031	0.0170231	0.571423	0.0579168	0.0859948	0.234194	0.0334484	0.02946107	0.7534579
985	0	-72.41044	-80.8722	8.46176	43.19673	2.769673	0.1043954	0.0007990071	0.151768	0.0326299	0.0116018	0.0391005	0.00820747	0.02791	0.0894338	0.0585044	0.229807	0.002102	0.0176897	0.0605337	0.00287515	0.232018	0.0358184	0.08345787	43.19673	0.370619	0.717922	1.08112	1.83034	0.0458238	0.359898	0.0135042	0.106219	0.40859	0.0659648	0.08425688	0.990517
986	0	-79.75191	-91.08169	11.32978	42.60239	0.9583563	0.1885969	0.03309588	0.031279	0.049557	0.187425	0.0499096	0.107304	0.00833194	0.0396829	0.0213433	0.0172287	0.0643401	0.0476774	0.234196	0.00433713	0.028319	0.109069	0.004989209	42.60239	0.128572	0.463867	0.992742	2.41482	0.0756419	0.429834	0.0444364	0.0890174	0.336957	0.0241131	0.03808509	0.1310016
987	0	-78.29717	-89.60281	11.30564	44.86874	1.906991	0.04656042	0.02592709	0.171308	0.0358804	0.0335256	0.0521715	0.00247495	0.0473676	0.043171	0.0250444	0.089248	0.0435778	0.086866	0.19643	0.0687043	0.0834114	0.0208194	0.01770606	44.86874	0.281914	0.644744	1.06748	2.00586	0.0690718	0.351672	0.0619431	0.097429	0.311374	0.10851	0.04363315	0.4057937
988	0	-72.46851	-85.04992	12.58141	14.57451	1.788256	0.1570905	0.04360255	0.0762022	0.0490518	0.0552324	0.0118085	0.0931741	0.17166	0.00430851	0.0793293	0.0122607	0.113542	0.00731051	0.0234647	0.0302964	0.220414	0.0519449	0.03595002	14.57451	0.266618	0.630427	1.06366	2.03929	0.0161679	0.5118	0.00910865	0.186115	0.197237	0.0795716	0.07955256	0.4519027
989	0	-75.74294	-85.2351	9.492165	11.12449	4.66387	0.1635549	0.06062488	0.0584787	0.166341	0.112685	0.0386288	0.0183466	0.100315	0.0291326	0.0588747	0.165434	0.000677167	0.0593513	0.00769469	0.00942495	0.169547	0.00506945	0.09474733	11.12449	0.487488	0.795433	1.08383	1.63324	0.0627961	0.459415	0.0355657	0.130678	0.273847	0.0376989	0.1553722	0.6098087
990	0	-72.88553	-79.57529	6.689761	301.9579	2.021825	0.01737856	0.004548285	0.0280468	0.0752605	0.0793069	0.169761	0.0155196	0.0695468	0.0549024	0.00965726	0.0936141	0.053119	0.0327679	0.0366631	0.0137238	0.260373	0.00773783	0.0001342025	301.9579	0.295866	0.657315	1.07053	1.97629	0.0185942	0.464268	0.00097374	0.140139	0.359118	0.0169079	0.004682488	0.02866051
991	0	-71.25819	-83.63179	12.37361	22.63139	1.083459	0.2348814	0.0566627	0.0343859	0.103714	0.0147186	0.0719593	0.123549	0.0440456	0.0184724	0.0288648	0.174954	0.0440382	0.0628073	0.188724	0.0101662	0.0593174	0.020284	0.009561933	22.63139	0.153299	0.500476	1.01256	2.33366	0.0638557	0.366291	0.00520587	0.139117	0.389124	0.0364059	0.06622463	0.1443863
992	0	-80.65334	-90.05549	9.402141	93.26747	0.8400751	0.1267953	0.006908462	0.0259432	0.0706575	0.0132734	0.0482357	0.172277	0.0159782	0.0621259	0.0419662	0.259543	0.0108361	0.00476127	0.0257533	0.0300621	0.20554	0.0130479	0.01306341	93.26747	0.104053	0.422782	0.967469	2.5057	0.0111199	0.43319	0.0394282	0.173213	0.255672	0.0873772	0.01997187	0.6540904
993	0	-78.45025	-85.76915	7.318891	119.7364	1.286778	0.1150541	-0.007295041	0.0281045	0.02874	0.119622	0.0325366	0.0323989	0.256869	0.00582343	0.0335829	0.0259276	0.0359166	0.032866	0.102328	0.0634047	0.143305	0.0585749	0.03448229	119.7364	0.190428	0.548736	1.03499	2.22584	0.049897	0.348641	0.011073	0.238915	0.269838	0.0816354	0.02718725	1.268326
994	0	-80.10337	-91.06604	10.96267	27.03194	1.487048	0.04320128	0.04246704	0.0576973	0.0200694	0.0697775	0.162232	0.164822	0.0664017	0.0114608	0.0228787	0.0490352	0.130602	0.0524445	0.0783257	0.0170304	0.0845099	0.0127133	0.02247356	27.03194	0.223315	0.586386	1.04965	2.14065	0.0369392	0.557787	0.017294	0.0965561	0.240791	0.0506327	0.06494059	0.3460633
995	0	-77.77723	-86.32652	8.549291	54.36516	0.5059829	0.1369657	0.07107766	0.0264921	0.24595	0.00884749	0.0256255	0.00105216	0.066366	0.102571	0.053453	0.0258542	0.0907173	0.0253891	0.0548964	0.0135041	0.228992	0.0302891	0.023401	54.36516	0.034502	0.255804	0.824573	2.88512	0.0916256	0.395772	0.00533418	0.101575	0.331658	0.074034	0.09447866	0.2476856
996	0	-73.19907	-83.41234	10.21327	13.92963	2.928752	0.2174147	0.02946993	0.123422	0.081259	0.00954094	0.083452	0.069057	0.140808	0.0409885	0.00735984	0.100653	0.0502335	0.0659057	0.034996	0.0539764	0.104898	0.03345	0.08830402	13.92963	0.383674	0.727505	1.08214	1.80668	0.0376306	0.390001	0.0080454	0.067527	0.455069	0.0417265	0.117774	0.7497755
997	0	-71.80756	-84.12825	12.32069	13.4516	2.024433	0.2328574	0.1003096	0.0224571	0.273579	0.0111562	0.0281182	0.0101507	0.0585374	0.0441037	0.020725	0.0536736	0.015957	0.0896361	0.0501012	0.00919376	0.245672	0.0669394	0.02672241	13.4516	0.296174	0.657587	1.07059	1.97565	0.0539248	0.509086	0.0163974	0.101112	0.243842	0.0756382	0.127032	0.2103597
998	0	-73.65006	-82.29186	8.641796	81.84841	1.686352	0.05164169	0.02904215	0.127872	0.0141987	0.00720524	0.113512	0.00503942	0.0501716	0.00999885	0.0259324	0.0921928	0.00558194	0.045155	0.0213137	0.0153272	0.43206	0.0344388	0.01115656	81.84841	0.252728	0.616897	1.05972	2.07066	0.0292192	0.455914	0.0189879	0.121457	0.300362	0.07406	0.04019871	0.2775353
999	0	-71.06084	-82.09386	11.03303	22.82067	2.087867	0.258233	0.05378052	0.0525461	0.267743	0.00752246	0.0425404	0.0757249	0.0211549	0.024307	0.00719214	0.0642442	0.00965746	0.0234735	0.0901017	0.0904747	0.136041	0.0872769	0.01942617	22.82067	0.303543	0.664043	1.07204	1.96037	0.0392175	0.348854	0.0143704	0.135533	0.409674	0.0523508	0.07320668	0.2653606
1000	0	-74.77816	-84.05854	9.280377	50.23534	2.593589	0.09187397	0.0382679	0.0450913	0.0291258	0.11668	0.0886907	0.0155709	0.0945902	0.0214805	0.0122021	0.103971	0.070999	0.0443276	0.112864	0.0507056	0.174587	0.0191142	0.01736429	50.23534	0.355154	0.706215	1.07962	1.85902	0.0468182	0.432851	0.0272077	0.151244	0.306893	0.0349854	0.0556322	0.3121267
1001	0	-73.88889	-83.68303	9.794146	32.36045	1.240188	0.2798868	-0.00254296	0.0278996	0.033858	0.0516607	0.0106958	0.0583555	0.0660184	0.00673384	0.0199769	0.0362307	0.0274138	0.288226	0.060396	0.00593131	0.192826	0.113777	0.05374316	32.36045	0.18226	0.538702	1.03067	2.24837	0.0363564	0.454248	0.000351534	0.176031	0.26445	0.0685628	0.0512002	1.049667
1002	0	-75.82451	-86.27774	10.45323	101.5566	0.7356724	0.031256	0.01895933	0.0647859	0.0538435	0.0830228	0.0893407	0.0471452	0.0105118	0.0080838	0.0436857	0.156417	0.16953	0.0757766	0.0214694	0.00300567	0.148587	0.0247952	0.003983239	101.5566	0.0818184	0.379886	0.937403	2.60089	0.0483672	0.39217	0.0115726	0.170574	0.305743	0.0715733	0.02294257	0.1736178
1003	0	-74.29108	-84.93996	10.64887	30.68815	2.228147	0.1819462	0.02369314	0.056891	0.184106	0.0749215	0.0908678	0.0937825	0.0420326	0.0720851	0.00881377	0.12129	0.0258819	0.0282936	0.00366523	0.114161	0.0304768	0.0527313	0.01948464	30.68815	0.319068	0.677271	1.07477	1.92889	0.0392595	0.408414	0.017863	0.12952	0.343969	0.0609739	0.04317778	0.4512654
1004	0	-75.10568	-82.04624	6.940564	118.0024	1.27598	0.1563022	0.00281248	0.0858842	0.00744344	0.0256155	0.00631661	0.0912335	0.039012	0.0362556	0.0051662	0.0422741	0.221854	0.100202	0.0343872	0.106345	0.144696	0.0533152	0.05361627	118.0024	0.188553	0.546459	1.03403	2.23096	0.0280018	0.358229	0.0158119	0.117581	0.452951	0.0274252	0.05642875	0.9501587
1005	0	-74.7484	-83.45906	8.710657	125.599	0.8426604	0.06512236	0.0221772	0.00778987	0.108225	0.213581	0.0062404	0.116403	0.0246339	0.0792699	0.00157607	0.101106	0.0811089	0.0459439	0.0248048	0.0290581	0.128381	0.0318771	0.004954634	125.599	0.104599	0.423759	0.968109	2.50353	0.0704741	0.420556	0.00355631	0.0996359	0.351236	0.0545417	0.02713184	0.1826133
1006	0	-77.94363	-87.78647	9.842849	47.59594	2.356304	0.06227592	0.009130488	0.160612	0.0639536	0.011917	0.00575405	0.156547	0.0136597	0.00651302	0.0540399	0.03754	0.116054	0.0206927	0.0310008	0.0333114	0.25745	0.0309533	0.002516043	47.59594	0.332396	0.688241	1.0768	1.90257	0.0722487	0.501255	0.00573583	0.147195	0.190252	0.0833143	0.01164653	0.2160337
1007	0	-73.41555	-86.58318	13.16763	18.61532	1.638396	0.07500908	0.07880031	0.0290721	0.0113749	0.0895623	0.058609	0.0957908	0.00753601	0.0177744	0.0869196	0.0554569	0.00413382	0.0423102	0.0375819	0.0234953	0.315304	0.125078	0.009673077	18.61532	0.245932	0.610081	1.05761	2.08638	0.0389822	0.354025	0.01111	0.210989	0.334307	0.0505877	0.08847338	0.1093332
1008	0	-75.67456	-87.63141	11.95684	40.10252	0.8967409	0.08870346	0.03069223	0.037962	0.0581914	0.0464886	0.0559689	0.120609	0.0393327	0.0742697	0.0218052	0.115495	0.0149437	0.0524631	0.215717	0.0289086	0.0699566	0.0478884	0.03146077	40.10252	0.115919	0.443352	0.980536	2.46019	0.0441025	0.413002	0.0757941	0.11967	0.312478	0.034953	0.06215299	0.5061826
1009	0	-77.70831	-87.95679	10.24847	21.07424	3.284966	0.09941107	0.09262442	0.0287641	0.0421473	0.0416368	0.217205	0.116116	0.0292347	0.0274056	0.0176451	0.0104253	0.0382517	0.0588341	0.135772	0.0648566	0.082116	0.08959	0.03124497	21.07424	0.410173	0.746178	1.0836	1.76005	0.00952226	0.377018	0.0232418	0.102946	0.385764	0.101508	0.1238694	0.2522413
1010	0	-81.71513	-87.29291	5.577777	123.0635	4.008459	0.01930231	0.01678169	0.0598189	0.032768	0.288188	0.0376796	0.00979929	0.0868154	0.0227271	0.0190707	0.05817	0.00594691	0.134895	0.00220451	0.0283637	0.125065	0.0884887	0.01007871	123.0635	0.454826	0.775501	1.0844	1.68527	0.00978134	0.699711	0.00511588	0.0569235	0.191675	0.0367932	0.0268604	0.3752256
1011	0	-72.71551	-84.5021	11.78659	8.652091	1.748666	0.1701363	0.2426878	0.10367	0.0454669	0.284447	0.0319639	0.072209	0.0339227	0.0220074	0.0507747	0.0632507	0.00941872	0.0011057	0.0300618	0.019096	0.171418	0.0611878	0.0258359	8.652091	0.261309	0.625317	1.06221	2.05116	0.0275949	0.503876	0.0128446	0.170682	0.251415	0.0335877	0.2685237	0.09621463
1012	0	-77.45311	-86.83039	9.377279	102.2697	0.9024536	0.04763279	0.001905344	0.05006	0.0573377	0.333153	0.111251	0.0408069	0.0159472	0.0100524	0.0369729	0.0130569	0.155825	0.00671119	0.0281685	0.0142094	0.12574	0.000707929	0.01112574	102.2697	0.117103	0.445332	0.981749	2.45582	0.0555034	0.464634	0.0105693	0.149545	0.242736	0.0770117	0.01303109	0.8537848
