Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
960	0	-522.3067	-511.9426	-10.36415	23.87613	2.753534	0.00819567	0.000405622	0.000447603	0.00998935	0.00742021	0.024009	0.0216683	0.00932712	0.00604034	0.00423363	0.00720207	0.0204412	0.00858808	0.00451528	0.0146654	0.00147666	0.0154921	0.0126299	0.00146726	0.00222209	0.00641622	0.00994037	0.00308298	0.0149355	0.0212965	0.00415323	0.039277	0.000361429	0.00504729	0.0271216	0.00571462	0.00133592	0.0150776	0.0165945	0.00942819	0.000916248	0.00326638	0.0476227	0.00208659	0.0154329	0.01098403	-0.005677523	0.0312903	0.00239559	0.180666	0.0217791	0.00354731	0.0073895	0.0265493	0.05384	0.0760376	0.0572918	0.00355865	0.0979735	0.0159693	0.19256	0.229153	0.1754557	5	91.20442	0.01445741	0.369248	0.716899	1.08099	1.83286	0.209303	0.259047	0.177897	0.157449	0.115855	0.0804486	0.1697782	1.033441
961	0	-544.2433	-514.2874	-29.95587	35.38751	3.17771	0.0251262	0.00140891	0.0435913	0.0171883	0.017679	0.0102092	0.0571362	0.0323724	0.068045	0.030793	0.0164184	0.0102539	0.00183155	0.00618085	0.00387922	0.00124864	0.0739751	0.0132731	0.0329048	0.044388	0.0299866	0.0532005	0.103301	0.00652409	0.0811976	0.021063	0.0152322	0.0386674	0.0397082	0.0136146	0.00269593	0.0491594	0.00978458	0.0317652	0.064247	0.0411212	0.00264221	0.0275842	0.00842591	0.0229737	0.0271893	-0.004910295	0.0194798	3.02596e-05	0.228691	0.0217991	0.0566134	0.00334931	0.0725174	0.0384538	0.0457426	0.079698	0.0369977	0.0756972	0.122019	0.0803841	0.118528	0.1058205	4	66.15604	0.02566752	0.402559	0.740916	1.08326	1.77326	0.156266	0.352206	0.166208	0.106573	0.126117	0.0926297	0.1009102	1.04866
962	0	-547.1048	-516.9231	-30.18176	42.67842	2.942406	0.0156296	0.00519434	0.0980082	0.0628766	0.0809966	0.00506987	0.0617409	0.0281999	0.0300796	0.0272795	0.0295826	0.014966	0.0186483	0.00193067	0.0128658	0.00411446	0.0249463	0.0377628	0.0043405	0.01989	0.0068795	0.0836942	0.0106871	0.0996966	0.080497	0.0271451	0.0204225	0.0171697	0.00158607	0.0837272	0.017556	0.0212647	0.0147921	0.00886088	0.0061747	0.0138412	0.00306772	0.00225384	0.0165723	0.00497577	0.02764535	0.0001942151	0.045259	0.0504196	0.237297	0.0390348	0.0813904	0.0115066	0.0605965	0.00807074	0.0247319	7.65229e-05	0.0292035	0.134105	0.0554791	0.124675	0.0981538	0.1838461	7	94.27876	0.02320911	0.384757	0.728288	1.08222	1.80474	0.168737	0.240324	0.200521	0.140457	0.169724	0.0802374	0.1840403	0.9989447
963	0	-560.7147	-521.1512	-39.56351	8.698162	2.115738	0.0925735	0.000967933	0.00213633	0.0461051	0.148096	0.016246	0.120781	0.0472195	0.198513	0.138384	0.0757273	0.0756529	0.113348	0.00146897	0.0779481	0.0395285	0.0121047	0.0543647	0.00219574	0.175291	0.051704	0.0412141	0.00708417	0.0082356	0.169883	0.0330079	0.160804	0.00494365	0.00816323	0.0629734	0.0163929	0.042392	0.0383592	0.0333681	0.0208372	0.0485912	0.000630303	0.0630944	0.0108257	0.00319103	0.0421049	-0.01083476	0.0480875	0.0774857	0.359463	0.107998	0.0295076	0.00484967	0.0378721	0.0570041	0.0361472	0.0038599	0.0185876	0.0554985	0.0441687	0.0586683	0.0608018	0.09682327	7	64.36816	0.03308158	0.30671	0.666783	1.07263	1.95387	0.142841	0.239466	0.230482	0.132728	0.16044	0.0940418	0.08598851	1.126002
964	0	-549.5391	-522.7425	-26.79655	10.42039	1.980292	0.0159617	0.0127412	0.0265875	0.0539051	0.028208	0.0431331	0.165903	0.013085	0.0202552	0.0080112	0.057282	0.00512484	0.0531036	0.00266045	0.00939538	0.00574897	0.00836266	0.0819573	0.00058593	0.00727389	0.00212648	0.0100721	0.0673921	0.00550706	0.0278118	0.0109524	0.0407214	0.0929781	0.0308648	0.0213741	0.00865631	0.0186379	0.0634543	0.00961156	0.0663454	0.000646873	0.0578866	1.44074e-05	0.0125541	0.0340072	0.02644709	0.03942001	0.094887	0.0378015	0.245447	0.104347	0.00299907	0.0355188	0.0318196	0.0660385	0.0317474	0.0299953	0.0311324	0.0746391	0.0340709	0.123723	0.0558334	0.1943182	6	77.04996	0.02269752	0.290911	0.652901	1.06949	1.9867	0.166067	0.184235	0.147064	0.186974	0.142635	0.173025	0.2337382	0.8313498
965	0	-568.016	-523.7466	-44.26942	15.94353	2.310675	0.0208479	0.0654551	0.0740947	0.0285231	0.083735	0.0458065	0.0275783	0.018758	0.0276552	0.00912855	0.0894529	0.0664795	0.00190583	0.0206876	0.0293185	0.0446431	0.0347074	0.0380153	0.0405797	0.0103139	0.0029453	0.000609738	0.157914	0.00147846	0.00519427	0.0130543	0.0852375	0.0746929	0.0367793	0.0463933	0.0253257	0.0133479	0.101063	0.0655824	0.0240897	0.298389	0.0576128	0.00260188	0.160184	0.0440395	0.05443443	0.02424802	0.0507195	0.00372291	0.177364	0.021522	0.00644721	0.00317433	0.0280232	0.0547271	0.0528064	0.0103239	0.0520947	0.130584	0.102287	0.218565	0.0876386	0.1112151	5	62.33153	0.03263205	0.327739	0.684447	1.07612	1.91169	0.197702	0.253729	0.18129	0.191447	0.109587	0.0662441	0.1354631	0.8209992
966	0	-568.1709	-528.8939	-39.27701	13.49976	3.303329	0.0116086	0.180778	0.0525693	0.00805159	0.0231642	0.000178897	0.0175655	0.0182631	0.00301568	0.0245431	0.00397743	0.0538992	0.0342892	0.0136517	0.0678905	0.0376426	0.0244588	0.00449209	0.0360796	0.074236	0.00315305	0.0159847	0.11345	0.0521107	0.0218108	0.00427703	0.00374913	0.0691367	0.0334818	0.0214519	0.00265632	0.0559248	0.0815895	0.0227705	0.0301869	0.0198102	0.0232955	0.000105618	0.0855209	0.0307025	0.03878852	0.009313315	0.0596761	0.0120288	0.158244	0.0434704	0.00818787	0.0025962	0.0451485	0.0220205	0.0748462	0.0455856	0.00100547	0.0978642	0.0383879	0.0826789	0.308259	0.1416203	3	66.94199	0.01042472	0.411447	0.74705	1.08365	1.75785	0.160212	0.22044	0.221671	0.132046	0.186415	0.0792151	0.1509337	0.9382953
967	0	-568.8615	-533.2385	-35.62302	36.6713	3.003185	0.0213765	0.00670482	0.000643862	0.0522271	0.0418109	0.00214613	0.0790373	0.00592035	0.0486162	0.0453759	0.0610968	0.0422613	0.00177388	0.00806737	0.0191545	0.0256766	0.0137567	0.0556768	0.00116068	0.017885	0.0128158	0.0165204	0.0143045	0.0217744	0.0174038	0.0122879	0.00925257	0.083577	0.0277588	0.0208128	0.0669785	0.0823987	0.0025325	0.00762802	0.067014	0.0574841	0.0799308	0.00358885	0.0143428	0.0375792	0.03092838	0.01550808	0.0185284	0.083431	0.264283	0.00921527	0.0810234	0.00174427	0.0665549	0.0339935	0.0325632	0.0333911	0.00908527	0.0709269	0.0842342	0.0976545	0.113371	0.1276709	5	70.6598	0.01633456	0.389508	0.731704	1.08253	1.79626	0.249747	0.264021	0.208005	0.112905	0.102745	0.0625778	0.143179	0.8916874
968	0	-566.2959	-525.528	-40.76795	18.64883	4.24362	0.0133917	0.0326954	0.0615335	0.0481241	0.0190506	0.0452634	0.00620934	0.0057651	0.023052	0.0783301	0.00785435	0.0613215	0.0675325	0.0107008	0.0629505	0.000502099	0.0252836	0.0205649	0.0157759	0.0187651	0.0295675	0.0463589	0.012032	0.0828626	0.0141689	0.0277344	0.0297907	0.022323	0.0979743	0.00381297	0.0141566	0.0762517	0.00149181	0.0195843	0.0191821	0.0252222	0.0691819	0.0855615	0.00322612	0.0313318	0.03130264	-0.02626075	0.0218967	0.00258187	0.100438	0.00269141	0.105274	0.00720571	0.0425988	0.00993277	0.112187	0.0102775	0.028108	0.0929242	0.0871067	0.205022	0.171756	0.1317573	6	92.02805	0.01316762	0.467264	0.783234	1.08429	1.66521	0.223721	0.230282	0.226429	0.143654	0.102276	0.0736388	0.1054965	1.248925
969	0	-555.0792	-516.6821	-38.39708	19.36863	6.329264	0.117822	0.00622611	0.028673	0.0258788	0.0800451	0.0132245	0.108586	0.0199297	0.0845045	0.00658914	0.0774097	0.0300231	0.0318933	0.138118	0.0161615	0.00350166	0.0202445	0.036521	0.00316738	0.0344963	0.00558871	0.00097972	0.0508683	0.00958657	0.0171821	0.00706092	0.0583061	0.0627531	0.0622863	0.0132891	0.00177966	0.0263823	0.00282396	0.152934	0.0113964	0.00399483	0.0324948	0.0359491	0.058741	0.0046374	0.03560204	-0.02259161	0.0210127	0.0014969	0.183935	0.0192008	0.135166	0.00555259	0.0104633	0.0840791	0.00969804	0.0196131	0.0198377	0.115318	0.0298153	0.171517	0.173295	0.1371554	7	69.34689	0.01713703	0.549395	0.830153	1.08051	1.53994	0.16128	0.241809	0.220218	0.158259	0.138883	0.0795507	0.1145638	1.197197
970	0	-546.1044	-523.0124	-23.09195	19.93424	1.739945	0.00249413	0.00681694	0.0228342	0.0244546	0.0145541	0.053101	0.0695511	0.0275735	0.0159893	0.0477322	0.0200372	0.00519214	0.0204969	0.00405006	0.0070056	0.00555369	0.0141128	0.0699491	0.022328	0.00328749	0.00542605	0.0175933	0.0275872	0.00501845	0.0580595	0.0126518	0.00171132	0.0252229	0.0584336	0.0179172	0.0251254	0.00263082	0.00176737	0.00525955	0.0138742	0.0178858	0.0570065	0.000644725	0.0834281	0.0180593	0.02118324	0.02445391	0.0491078	0.016295	0.102584	0.0455131	0.018231	0.0110127	0.048895	0.0209735	0.0286193	0.134706	0.0190445	0.138372	0.0639397	0.231141	0.0715659	0.1813723	3	71.06149	0.01959147	0.260125	0.624166	1.06188	2.05383	0.187626	0.254889	0.146105	0.125679	0.197477	0.0882238	0.2058262	0.8811915
971	0	-540.6921	-512.5628	-28.12929	12.62802	3.193925	0.0138386	0.00274536	0.0391093	0.00875925	0.097847	0.032161	0.134517	0.0207573	0.00306833	0.0207943	0.00996493	0.0274032	0.00711419	0.00985573	0.0654858	0.00348789	0.0245016	0.0245562	0.0010308	0.00238251	0.0167099	0.034775	0.0527469	0.00768917	0.00144518	0.0423055	0.00150797	0.0449196	0.0545434	0.0375138	0.0259189	0.00217082	0.0465279	0.043833	0.0113217	0.0070002	0.0513436	0.0154945	0.0215974	0.0389894	0.02548947	0.01350309	0.0123269	0.0149744	0.115504	0.0676904	0.0632759	0.00696683	0.0484721	0.026029	0.0806102	0.00296872	0.00225586	0.114545	0.0445259	0.258905	0.14095	0.151534	5	69.88015	0.0130472	0.403729	0.74173	1.08332	1.77122	0.139257	0.270774	0.253602	0.115424	0.163665	0.0572778	0.1650371	0.9181815
972	0	-571.5505	-529.7532	-41.79739	10.72698	2.217507	0.0102672	0.00709001	0.0590252	0.102991	0.0308005	0.0189141	0.0233708	0.0403047	0.044322	0.0640046	0.331319	0.00229634	0.0136191	0.0458885	0.0258832	0.0105755	0.00137039	0.0162402	0.0446966	0.142896	0.0297503	0.0447925	0.0302838	0.0729436	0.0149311	0.0283576	0.00423321	0.000773468	0.0601481	0.0125743	0.00273067	0.0135289	0.0658481	0.0676568	0.0706944	0.00680792	0.0147792	0.0136637	0.115762	0.0229001	0.03657303	-0.004764172	0.0546209	0.0153571	0.160235	0.0518457	0.0864997	0.00237176	0.0523637	0.0180725	0.0915683	0.100232	0.00601347	0.179049	0.0417352	0.102163	0.037872	0.2304056	6	84.18085	0.01793512	0.317926	0.676314	1.07459	1.93117	0.149092	0.185859	0.22452	0.155572	0.208242	0.0767139	0.2256414	1.021114
973	0	-550.3924	-528.9493	-21.4431	8.296762	2.505978	0.0393703	0.00728023	0.0120854	0.0499541	0.0623259	0.0274491	0.0411894	0.0305065	0.00575235	0.0154822	0.00626323	0.0116707	0.032314	0.0020539	0.0159415	0.0235242	0.0165165	0.0240159	0.00569379	0.0151687	0.00850921	0.0315441	0.00260844	0.035758	0.0246906	0.0464261	0.00045084	0.0185691	0.0508316	0.0598481	0.0101141	0.00309138	0.00444131	0.142312	0.0579199	0.0315167	0.00486616	0.000507501	0.00733363	0.00440622	0.02152245	-0.003505752	0.0535621	0.0352696	0.265444	0.0300083	0.0038651	0.0164299	0.0732153	0.0253395	0.0292392	0.0895615	0.0227788	0.119076	0.0686023	0.0874618	0.0801463	0.1408951	6	78.75589	0.02616366	0.347023	0.699899	1.0787	1.87438	0.191479	0.293441	0.14826	0.10343	0.180919	0.0824716	0.1373894	1.025517
974	0	-568.995	-528.1988	-40.79623	4.830194	2.953593	0.0193259	0.00285782	0.141855	0.0108919	0.0815988	0.0078499	0.04028	0.0117241	0.0241446	0.030434	0.00641851	0.0961105	0.00721322	0.000826058	0.00188826	0.00207343	0.0188314	0.126429	0.0224655	0.0172633	0.00807593	0.00310172	0.010792	0.0167135	0.00604157	0.0559139	0.00151346	0.0416311	0.0451031	0.0399137	0.00970387	0.117083	0.122001	0.0821833	0.0319235	0.0164531	0.05482	0.00919727	0.057783	0.0129203	0.04065106	-0.0222755	0.00537789	0.00263614	0.131721	0.0296006	0.238152	0.000970364	0.0649936	0.0555889	0.0736725	0.0613959	0.0352932	0.116292	0.0381142	0.105725	0.0404663	0.1921492	4	68.60863	0.01822458	0.38564	0.728926	1.08228	1.80316	0.196828	0.273001	0.163586	0.109513	0.140116	0.116957	0.1698737	1.13113
975	0	-542.2282	-511.0561	-31.17211	40.58134	1.808698	0.00901516	0.0020027	0.0016432	0.0154132	0.0257896	0.0261237	0.0108767	0.0629086	0.00696081	0.0504686	0.0187009	0.0192857	0.00244047	0.00117318	0.0199226	0.00213962	0.0163378	0.00770985	0.0127905	0.0131518	0.0137938	0.0143807	0.047054	0.0519885	0.0166326	0.0809029	0.0161724	0.00454125	0.103498	0.0339969	0.01079	0.00711618	0.076625	0.00356725	0.00694336	0.00597431	0.0516441	0.0427922	0.0650353	0.0194418	0.01847166	-0.001499267	0.0136508	0.0161809	0.187601	0.0187836	0.126749	0.0100373	0.0621179	0.0134547	0.0781427	0.0280127	0.0180303	0.106672	0.0268924	0.113392	0.180283	0.1246945	3	73.66803	0.02372845	0.269318	0.632996	1.06437	2.03331	0.173304	0.261675	0.19792	0.124036	0.19036	0.0527049	0.1231953	1.01217
976	0	-548.397	-513.3509	-35.04615	41.53493	5.307292	0.0123773	0.00504209	0.0296996	0.0220186	0.0191096	0.0647817	0.22759	0.00255023	0.00670832	0.0699539	0.00678563	0.0271713	0.00565455	0.0198935	0.0162467	0.00263773	0.0741846	0.0167742	0.00197378	0.0340817	0.0184577	0.0841305	0.0112824	0.0254134	0.0292217	0.0624466	0.0517816	0.0836089	0.0014182	0.00776887	0.000643564	0.0330863	0.0167637	0.0441789	0.00376128	0.00732888	0.0339497	0.0194249	0.00589664	0.0275548	0.03485727	-0.01065243	0.0371315	0.0100008	0.196138	0.0341035	0.112188	0.0147093	0.0797048	0.0570299	0.0402558	0.0463115	0.0675981	0.109514	0.030366	0.0746954	0.0902537	0.1195482	5	69.81756	0.01915188	0.514361	0.810969	1.08273	1.59194	0.226758	0.293707	0.150949	0.141012	0.133182	0.0543925	0.1088958	1.097822
977	0	-558.5799	-527.1492	-31.43068	9.357541	1.478303	0.0137654	0.038898	0.0151232	0.0246012	0.00988674	0.00515548	0.0991468	0.00936291	0.0782291	0.0426023	0.0263462	0.0062212	0.0550619	0.000369154	0.114903	0.0369758	0.00174601	0.0640354	0.00968632	0.0163453	0.0168939	0.0341461	0.0105467	0.0362966	0.0257546	0.00488717	0.0235194	0.0256819	0.00229068	0.00873388	0.0139856	0.00575814	0.0585849	0.110214	0.00347209	0.00743357	0.0307249	0.00383365	0.000319414	0.00900942	0.0263074	0.01631594	0.0536534	0.0159985	0.235323	0.0120753	0.00260484	0.00478918	0.0585129	0.0419808	0.0559705	0.0125381	0.0492032	0.164216	0.0470655	0.177193	0.0688754	0.1079132	5	102.3691	0.01785008	0.221951	0.584905	1.04912	2.14402	0.148146	0.287449	0.189111	0.160954	0.103002	0.111338	0.1242292	0.8686626
978	0	-529.2411	-510.5859	-18.65524	41.42868	2.4622	0.0229811	0.00416247	0.0142977	0.0167949	0.0394067	0.0309428	0.0306788	0.00434967	0.0017326	0.0336048	0.0055395	0.00127318	0.00153716	0.0328445	0.00627128	0.00602774	0.0363483	0.00395582	0.00401912	0.0576588	0.0297564	0.00701354	0.045873	0.00559651	0.0154969	0.0158756	0.00423742	0.0202412	0.0378645	0.0404179	0.000896019	0.00391938	0.00996091	0.018765	0.0623735	0.00334085	0.000232146	0.00256811	0.072506	0.0451165	0.02529159	0.02412215	0.00469185	0.000207404	0.109556	0.023213	0.0464698	0.00179058	0.0410816	0.0525609	0.100741	0.0021294	0.032166	0.178246	0.0418123	0.232462	0.132873	0.1297894	6	76.60432	0.01735822	0.342843	0.696607	1.07819	1.88236	0.255573	0.261997	0.147237	0.117732	0.160418	0.0570421	0.1539116	0.8432727
979	0	-555.0082	-522.8916	-32.11654	5.624486	1.965773	0.070395	0.000517071	0.0110413	0.0680165	0.0108278	0.0277062	0.089747	0.0537986	0.00798941	0.0128285	0.0120477	0.0578534	0.0223183	0.000603175	0.00216228	0.0036985	0.00566197	0.0586689	0.0123599	0.0361403	0.00536171	0.00116497	0.0560239	0.00679919	0.0214794	0.0139231	0.0468444	0.00175832	0.0362046	0.0577331	0.00572872	0.0161224	0.00606484	0.071196	0.0658105	0.024331	0.0340221	0.00883296	0.0521527	0.0141512	0.03020678	-0.002433939	0.00749019	0.00322639	0.199069	0.0131683	0.0157354	0.0028094	0.0757875	0.00723094	0.117665	0.029748	0.0509112	0.133855	0.0847393	0.144855	0.113709	0.1474801	5	97.80294	0.01435704	0.289154	0.651324	1.06911	1.99041	0.254701	0.289261	0.0994232	0.120152	0.160328	0.0761351	0.1450461	1.01678
980	0	-545.1653	-515.4694	-29.69593	26.95726	1.862876	0.0257786	0.0157689	0.0774898	0.000662907	0.0204049	0.0207081	0.0123752	0.0255499	0.0209028	0.0175447	0.0109862	0.0396903	0.00488938	0.0137567	0.0047096	0.00721437	0.0575511	0.0137536	0.0273141	0.015443	0.00876433	0.0325353	0.0213219	0.0347769	0.0262022	0.0706496	0.0640785	0.114863	0.00254136	0.00764787	0.0276819	0.00857525	0.0149865	0.0168136	0.0267135	0.0466836	0.0151881	0.0583035	0.00476091	0.0097998	0.02801995	-0.0001290888	0.040726	0.0205189	0.224978	0.0199185	0.0273417	0.00071163	0.0507112	0.0355539	0.0309522	0.0338712	0.0203802	0.107989	0.113519	0.0917712	0.181057	0.1045063	7	97.33874	0.02962073	0.276338	0.639592	1.06615	2.01792	0.194752	0.245253	0.194969	0.122606	0.166823	0.0755976	0.1043772	1.001237
981	0	-542.7153	-524.1594	-18.55588	12.39462	0.911142	0.0436833	0.000997494	0.00355316	0.0532296	0.00848099	0.0305699	0.00933142	0.0297669	0.0435119	0.00652221	0.00610027	0.00581336	0.00368216	0.00767793	0.00308976	0.0215668	0.0513132	0.00991868	0.0219392	0.0159393	0.00448993	0.00873231	0.0900253	0.0659665	0.0410903	0.019449	0.0337728	0.0264822	0.0186793	0.0159583	0.0153462	0.0063517	0.0472848	0.0985443	0.00857574	0.058973	0.016129	0.00101871	0.011016	0.0162708	0.0293603	0.01604844	0.028836	0.0298987	0.199544	0.0423969	0.0554928	0.000745636	0.0482241	0.00977557	0.0734042	0.00237697	0.0155789	0.209886	0.0348339	0.152155	0.0968513	0.1573804	7	69.35685	0.02598469	0.118901	0.448312	0.983561	2.44923	0.165215	0.228613	0.21293	0.168596	0.147807	0.0768388	0.1734288	0.9074638
982	0	-555.9333	-522.1392	-33.79405	34.05696	1.906706	0.0231294	0.0109294	0.0206574	0.00895076	0.000546209	0.0296804	0.0520616	0.0207641	0.0238242	0.0149455	0.0724594	0.0524323	0.0158242	0.0178079	0.00164146	0.0267261	0.0235542	0.0267122	0.0516713	0.0251251	0.00261605	0.0112349	0.0127422	0.0692815	0.0484807	0.0375168	0.0217424	0.0332265	0.0258868	0.00307946	0.0786213	0.00561126	0.0119946	0.00590903	0.0380819	0.084373	0.00621362	0.00132945	0.00737471	0.00126057	0.02165016	0.02046811	0.0422309	0.000920147	0.123019	0.00438358	0.0374195	0.00382823	0.0767235	0.068686	0.00630676	0.0207809	0.000572092	0.187427	0.0423129	0.299874	0.0855152	0.1840885	4	78.2248	0.01324582	0.281878	0.644711	1.06747	2.00594	0.23814	0.130312	0.238314	0.139716	0.166209	0.0873101	0.2045566	0.8999392
983	0	-536.2528	-527.5185	-8.734253	18.62979	3.122391	0.0154954	0.0117038	0.015576	0.0126022	0.0433862	0.0367882	0.00882534	0.0184466	0.017272	0.00287042	0.0160852	0.0270639	0.0193702	0.00517453	0.0410009	0.0150733	0.0359448	0.0183016	0.0301956	0.00639115	0.0197254	0.0320664	0.00680533	0.000984241	0.039219	0.0257652	0.0534702	0.0508199	0.0409708	0.0116484	0.049865	0.00530587	0.0482127	0.0159416	0.00481571	0.0473484	0.000278166	0.0168905	0.00944085	0.0289776	0.01934783	-0.008844866	0.0457599	0.00400571	0.251144	0.0206802	0.00857681	0.00133125	0.0533945	0.0892572	0.0285096	0.0496413	0.0106367	0.0730077	0.0432913	0.260406	0.0603585	0.1683823	6	73.97552	0.03064621	0.398514	0.738087	1.08306	1.78034	0.17225	0.159176	0.290631	0.120591	0.156785	0.100568	0.1595375	1.055441
984	0	-553.3022	-521.0921	-32.2101	21.79621	1.347401	0.0116972	0.0317559	0.0179415	0.00389376	0.0514387	0.0553003	0.0250516	0.0118108	0.00589798	0.000391237	0.0208087	0.0110666	0.00528977	0.119839	0.00904348	0.0666353	0.021335	0.0295855	0.0300369	0.00121524	0.000202685	0.00412037	0.00121838	0.0519189	0.0572486	0.0260039	0.00998841	0.0166759	0.0070312	0.00412431	0.0388602	0.0169658	0.03591	0.0157324	0.0706451	0.013171	0.0314702	0.010695	0.0391971	0.058438	0.02278289	0.03042871	0.022126	0.0133354	0.258553	0.085955	0.0317566	0.00443132	0.0585785	0.0254233	0.0502197	0.133452	0.0265124	0.0365287	0.0395487	0.164666	0.0489138	0.1650174	5	98.33823	0.01328715	0.200758	0.561015	1.04004	2.19818	0.186477	0.266469	0.153949	0.138211	0.152865	0.10203	0.1954461	0.8443115
985	0	-545.8302	-515.3579	-30.47224	35.82841	1.814327	0.00950169	0.0032669	0.0274984	0.00416838	0.0078948	0.043191	0.0230731	0.031946	0.00191315	0.00919273	0.0203763	0.0133325	0.00549589	0.000191707	0.0112682	0.0283948	0.0219343	0.00165365	0.0563704	0.0637102	0.0155345	0.00352839	0.0207549	0.0154234	0.130611	0.00762168	0.0554258	0.0177579	0.0202329	0.00594171	0.0297871	0.0186344	0.00769314	0.000795939	0.0211401	0.0166007	0.00704009	0.00345419	0.0366145	0.00512086	0.02056861	0.01388344	0.058852	0.0157232	0.118475	0.00382508	0.0846299	0.00161363	0.0627285	0.0297943	0.034848	0.0271365	0.0149991	0.160308	0.0574578	0.163953	0.165656	0.08475757	3	85.02896	0.01501806	0.270056	0.633696	1.06456	2.03168	0.189922	0.223878	0.164751	0.137875	0.200629	0.0829458	0.098641	0.8592529
986	0	-532.842	-506.781	-26.06097	19.90396	2.974237	0.0476243	0.000586016	0.0399339	0.039792	0.0132831	0.00931438	0.0299504	0.00282586	0.00164482	0.0121112	0.0147893	0.000709265	0.0517928	0.00141961	0.0142583	0.00213036	0.00373858	0.0319874	0.000635308	0.00840612	0.0460585	0.00923965	0.0155102	0.0272685	0.192044	0.000991093	0.0288007	0.00481896	0.0604819	0.0177276	0.0128525	0.0673818	0.0324987	0.040086	0.0111589	0.027164	0.0875842	0.0392939	0.00176584	0.0299734	0.0367165	-0.01636958	0.0352643	0.0120343	0.188772	0.0340737	0.0227321	0.00463912	0.0517279	0.0223143	0.0463965	0.0780632	0.0313292	0.0913824	0.0297675	0.230116	0.121388	0.1113958	6	74.02129	0.02336968	0.387259	0.730091	1.08239	1.80026	0.185463	0.290255	0.120393	0.137283	0.170609	0.0959966	0.09502621	1.172264
987	0	-528.8198	-499.5004	-29.31941	48.59047	5.995758	0.0171003	0.00158193	0.0286714	0.0198656	0.0217799	0.00733935	0.0214719	0.0174288	0.00101409	0.0550111	0.0373488	0.0146602	0.00936431	0.019626	0.0348088	0.000489257	0.0064073	0.00590154	0.0041153	0.00519785	0.0164573	0.0075838	0.0473899	0.00919787	0.0855745	0.00989177	0.0303438	0.0540383	0.0502985	0.0215075	0.0262866	0.029737	0.00223107	0.0588605	0.00677021	0.0177151	0.02103	0.0246929	0.00509332	0.000119006	0.02184227	0.003596259	0.0273697	0.013969	0.192975	0.0520341	0.0406418	0.00158314	0.0839157	0.0383562	0.017386	0.0342541	0.000661809	0.115067	0.00616951	0.241725	0.133892	0.09694261	5	105.6977	0.01844682	0.538825	0.824487	1.08127	1.55542	0.158712	0.256501	0.177383	0.108099	0.198113	0.101193	0.1005389	0.9642302
988	0	-564.384	-530.834	-33.55002	29.36425	2.333349	0.0228907	0.00609909	0.0232349	0.0197427	0.0487539	0.0143027	0.0141198	0.0214808	0.0166011	0.0276568	0.0286458	0.0316707	0.0313387	0.00859778	0.0142028	0.0166476	0.00488763	0.0483407	0.013921	0.01522	0.0549925	0.0199185	0.0047393	0.0109489	0.00175614	0.0147069	0.00367948	0.0386319	0.00735904	0.0474437	0.00617896	0.00455999	0.0682742	0.0192776	0.00959378	0.00783541	0.0315502	0.0250502	0.0125753	0.0074003	0.02649142	-0.005514098	0.00333069	0.0116994	0.334689	0.00350526	0.0189004	0.00325472	0.0454146	0.0833582	0.0628508	0.0047958	0.0260787	0.0446138	0.0304253	0.125003	0.20208	0.1554422	2	79.73316	0.01516935	0.330065	0.686347	1.07646	1.90712	0.244684	0.177263	0.232275	0.109247	0.110835	0.125697	0.1499281	1.036778
