Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-427.3781	-416.3072	-11.07085	7	2.425805	0.00338954	0.0374548	0.0062295	0.0118143	0.0179428	0.0431352	0.0621386	0.0338059	0.0102301	0.0350751	0.0707128	0.0164544	0.00536704	0.0269678	0.0122124	0.00588621	0.0596391	0.0377554	0.0130073	2.35089e-05	0.0134314	0.0741849	0.0100878	0.0524017	0.0439509	0.0163607	0.0385436	0.0306954	0.0127428	0.0259006	0.00534441	0.0106683	0.0152102	0.0400054	0.0737321	0.0414076	0.0046501	0.013421	0.0447493	0.0812782	0.0044983	0.0295009	0.0108353	0.0326623	0.00529057	0.0448789	0.02404177	-0.08050476	0.233954	0.0328102	0.00416427	0.0181737	0.0325653	0.0141222	0.113293	0.0482934	0.0400705	0.00518736	0.0720536	0.0109091	0.0440455	0.32323	0.00712785	0.305629	5	51.09148	0.05420292	0.339308	0.693798	1.07773	1.88916	0.0397204	0.201476	0.240135	0.228406	0.202357	0.0879053	0.2251243	1.357601
1100	-455.1025	-430.4012	-24.70131	16.9463	1.998795	0.0737062	0.0424969	0.130085	0.0844542	0.0428113	0.0816156	0.011035	0.0579247	0.0538561	0.0568348	0.106162	0.0165143	0.0761808	0.0165855	0.0392887	0.00880214	0.00293167	0.0516815	0.0430371	0.0165674	0.019853	0.069674	0.0183292	0.0477679	0.0591482	0.00942083	0.00425039	0.0866573	0.00442462	0.0275013	0.0593472	0.0163713	0.0309227	0.00656076	0.00657104	0.0186721	0.095203	0.0124327	0.0102003	0.0433647	0.0330081	0.00774344	0.0742591	0.106077	0.00799229	0.0476688	0.04757515	-0.02616439	0.11331	0.107508	0.0347933	0.0266625	0.0337811	0.00721479	0.224962	0.0626645	0.0235128	0.0145238	0.0649755	0.0251802	0.074621	0.185202	0.00108736	0.4449682	3	50.53452	0.04515531	0.293131	0.654885	1.06996	1.98202	0.0451129	0.20069	0.164345	0.216041	0.267804	0.106007	0.4188038	1.062474
1200	-458.5127	-427.4454	-31.06732	16.2218	3.221312	0.0342263	0.184312	0.0649744	0.00212384	0.0151133	0.00861143	0.0762277	0.0345744	0.0106903	0.0104496	0.0960938	0.01104	0.0837149	0.0144645	0.0207396	0.0489104	0.053635	0.0194875	0.0450189	0.0531912	0.0121137	0.0350895	0.0301753	0.0181791	0.393918	0.00407843	0.0188835	0.0172431	0.0773799	0.00582852	0.00180228	0.0476807	0.00272951	0.00929139	0.0341895	0.109545	0.0265171	0.00355035	0.00652705	0.00665397	0.106125	0.0368268	0.0361321	0.0219799	0.0538513	0.0759155	0.05342527	0.01037119	0.326965	0.0150155	0.0365388	0.100249	0.0826914	0.00977104	0.098576	0.0157141	0.0220898	0.0294715	0.0571678	0.0450629	0.0164711	0.136189	0.00802712	0.236862	3	56.29869	0.05738154	0.40569	0.743089	1.08341	1.76781	0.0244384	0.250345	0.174576	0.246823	0.234617	0.0692003	0.2472332	0.958051
1300	-464.6269	-426.2668	-38.36006	14.5396	4.555503	0.012698	0.114929	0.056759	0.0639755	0.0236765	0.0457328	0.0144333	0.143822	0.0397468	0.134642	0.0366319	0.17553	0.00690014	0.0634171	0.0174755	0.0499772	0.0772632	0.0135792	0.0691562	0.00996739	0.00121948	0.0968751	0.00907129	0.0730387	0.0244393	0.039865	0.0286199	0.00206925	0.0848039	0.0816966	0.0101649	0.0227733	0.0648042	0.0521762	0.00660327	0.0509158	0.0978174	0.0200771	0.00121596	0.0200062	0.0528852	0.0695773	0.0728458	0.0410729	0.0029319	0.0186554	0.04702121	-0.01158258	0.401357	0.0380521	0.024388	0.0126028	0.0442137	0.00824711	0.0507065	0.0443862	0.0874087	0.0246078	0.0674676	0.013635	0.00844755	0.172742	0.0017376	0.2745861	4	56.52416	0.06830528	0.482499	0.792465	1.08398	1.64106	0.0212935	0.268057	0.1791	0.217271	0.26251	0.0517679	0.2630036	1.04404
1400	-457.6833	-420.1619	-37.5214	19.65429	3.791478	0.00419806	0.0620208	0.148421	0.0241494	0.00998184	0.0156252	0.0875927	0.0933187	0.0117945	0.07667	0.0223554	0.168537	0.0636722	0.0205394	0.0243879	0.0762002	0.00507377	0.0748854	0.0777346	0.00558027	0.000816462	0.042884	0.00266599	0.0499899	0.00809563	0.000934936	0.00997961	0.0189118	0.00429514	0.00265846	0.0319891	0.00376851	0.0451986	0.144091	0.0128105	0.0426399	0.000564634	0.0238174	0.0139269	0.0328378	0.076136	3.40095e-05	0.0232101	0.0377753	0.0267757	0.31654	0.0485734	-0.04936845	0.147529	0.0982719	0.140045	0.00094751	0.119795	0.0119805	0.142151	0.0336195	0.0324516	0.00726509	0.042015	0.0224035	0.0122414	0.188826	0.000457685	0.4648919	5	50.34958	0.05197938	0.442527	0.767675	1.08437	1.70543	0.0404036	0.258648	0.231102	0.184492	0.219875	0.0654797	0.4155235	1.11881
1500	-464.3452	-425.9213	-38.42385	13.08097	1.644327	0.00791959	0.0282243	0.0665692	0.106468	0.0989621	0.0423627	0.0378414	0.118187	0.0819794	0.0325694	0.0673708	0.158509	0.0245565	0.00860059	0.00768111	0.144344	0.0322121	0.0177859	0.0182742	0.0209496	0.274858	0.0470034	0.0270117	0.138019	0.129951	0.121128	0.188378	0.110116	0.021416	0.00258473	0.00014367	0.0198381	0.0129757	0.00335251	0.0669696	0.148191	0.0326985	0.0143208	0.00210569	0.0976974	0.0193931	0.0563149	0.000785158	0.116825	0.0172981	0.0849339	0.06094996	-0.03266629	0.36795	0.0719272	0.0134583	0.0273931	0.0680743	0.00380714	0.172876	0.0405337	0.041974	0.0104787	0.0577956	0.00413061	0.041734	0.0689882	0.00887914	0.3093017	6	53.03911	0.06289755	0.246782	0.610941	1.05788	2.0844	0.0356044	0.213799	0.182056	0.306326	0.159694	0.102521	0.2766354	1.118084
1600	-478.1425	-431.3548	-46.78767	14.99123	2.471068	0.101318	0.100093	0.0746713	0.0395744	0.0463653	0.120449	0.0118374	0.0790453	0.0369004	0.153394	0.34915	0.112077	0.0171001	0.0399467	0.168143	0.213187	0.00207764	0.0670778	0.073261	0.0428099	0.0109926	0.0422539	0.00233144	0.0721527	0.0323442	0.0877643	0.0362335	0.0289628	0.002119	0.0318774	0.0412438	0.292479	0.016133	0.00622526	0.0599756	0.126459	0.0210585	1.33113e-05	0.0587235	0.0212502	0.116925	0.0447528	0.038108	0.102495	0.112027	0.046108	0.06480351	0.009016614	0.205605	0.0417733	0.0908907	0.015782	0.130987	0.0117172	0.0799296	0.0187422	0.0519645	0.0637301	0.0388578	0.0162014	0.0573765	0.140754	0.0356891	0.358073	6	50.53123	0.1076335	0.343696	0.697282	1.07829	1.88073	0.0301857	0.206806	0.195562	0.261191	0.247017	0.0592378	0.3670896	0.9754376
1700	-482.5915	-433.9323	-48.65923	14.58481	1.864735	0.0384397	0.0152947	0.02485	0.00513836	0.00813885	0.0506326	0.0435392	0.12275	0.0908726	0.0597335	0.0628224	0.0331592	0.00449398	0.217192	0.00756849	0.0203438	0.00415472	0.041777	0.211855	0.0383403	0.15241	0.19269	0.0220728	0.0668522	0.103364	0.0232257	0.0477051	0.0623049	0.0318919	0.174532	0.140114	0.00934562	0.0218566	0.0663627	0.020955	0.189158	0.00306623	0.00914221	0.0444874	0.0365228	0.240199	0.00694517	0.22568	0.152895	0.0252178	0.127949	0.07187966	-0.0002646079	0.183395	0.0513821	0.0770322	0.00605566	0.0214033	0.00670985	0.236327	0.00959545	0.0263463	0.00602603	0.0691913	0.0117595	0.038153	0.237097	0.019525	0.2853661	4	59.62234	0.07494568	0.276575	0.639813	1.0662	2.01741	0.0389633	0.234946	0.180028	0.163094	0.308604	0.0743653	0.2851015	1.000928
1800	-486.7333	-432.9662	-53.7671	13.01691	4.469098	0.0166939	0.00819002	0.0746182	0.0370385	0.0516488	0.124798	0.132827	0.0680365	0.00318886	0.0929793	0.174069	0.204572	0.0100517	0.00788256	0.0896153	0.173572	0.00763095	0.500212	0.0539133	0.022738	0.152631	0.215777	0.0168075	0.0392894	0.00378484	0.0333392	0.158119	0.0462222	0.0627939	0.260711	0.0186793	0.00871379	0.013726	0.0686671	0.270637	0.0417579	0.0631938	8.85456e-05	0.079956	0.092963	0.0261763	0.191012	0.0371611	0.202213	0.12377	0.00195354	0.09949135	-0.05972492	0.165177	0.0592853	0.0755891	0.015225	0.0322673	0.017987	0.061093	0.0205569	0.0397672	0.0237928	0.124585	0.0734535	0.0247196	0.259275	0.00722619	0.3883375	5	51.73194	0.1048701	0.478412	0.790014	1.08408	1.64749	0.0423228	0.343912	0.108109	0.185633	0.232422	0.0876011	0.3286126	1.181749
1900	-466.1414	-432.1758	-33.96561	13.43452	2.960681	0.00892856	0.194606	0.0172557	0.0980496	0.0262816	0.0527505	0.0676609	0.0493876	0.0482037	0.0439294	0.000426808	0.148459	0.00835593	0.0232115	0.018761	0.0385889	0.0135517	0.0652837	0.122219	0.00449566	0.00534607	0.0511343	0.0228647	0.0406209	0.0819876	0.0698022	0.0572344	0.0316242	0.004053	0.169969	0.0302435	0.128353	0.0781961	0.0265847	0.112211	0.139635	0.041703	0.0495554	0.0240419	0.0137557	0.00335263	0.063289	0.117921	0.0472861	0.0929529	0.0230647	0.04708958	-0.06757902	0.136271	0.0357378	0.0619748	0.0131258	0.0754207	0.00259949	0.356443	0.0512534	0.012639	0.00418523	0.0671652	0.011814	0.0904329	0.0670764	0.0138609	0.4409882	6	55.49403	0.059307	0.386197	0.729327	1.08231	1.80216	0.0325459	0.209087	0.214971	0.165828	0.286264	0.091304	0.3734092	1.180978
2000	-460.5494	-425.5183	-35.03115	9.642436	3.513404	0.00562598	0.107603	0.0269983	0.047007	0.0640644	0.0562214	0.0161155	0.0435685	0.0570054	0.0260836	0.0864059	0.184062	0.027269	0.00748477	0.0175601	0.152458	0.122684	0.0601942	0.151325	0.0534043	0.0101432	0.0370908	0.0792919	0.00374797	0.0340186	0.0635612	0.21558	0.0299828	0.0128269	0.0581891	0.0621421	0.0323284	0.00612985	0.00944147	0.0421061	0.160596	0.0098482	0.0258484	0.0755464	0.0152962	0.143212	0.00862066	0.0851778	0.0247063	0.0945093	0.0113864	0.07059451	0.03667682	0.169648	0.0212947	0.0932001	0.0139381	0.134972	0.00804805	0.168275	0.0397021	0.0315488	0.0122633	0.0599373	0.0148934	0.0864585	0.136604	0.00921649	0.3026657	7	54.51888	0.06752344	0.425454	0.756501	1.0841	1.73395	0.0331072	0.269966	0.200955	0.150985	0.229642	0.115345	0.3393426	0.891918
2100	-485.9375	-444.2277	-41.70987	9.677453	4.948799	0.0452272	0.0827673	0.0547023	0.0109872	0.126986	0.0905773	0.0422793	0.0985061	0.00837831	0.199696	0.000860129	0.0958752	0.0191359	0.0363943	0.0795966	0.108312	0.0433837	0.0133678	0.0115803	0.0032952	0.00240227	0.0582723	0.026112	0.0247126	0.0274456	0.00756165	0.0143168	0.157562	0.0530289	0.0699485	0.0218695	0.0846512	0.0247403	0.00439106	0.0572526	0.0588617	0.0376281	0.0535948	0.0457862	0.0103068	0.0219813	0.285404	0.0217566	0.0547439	0.0494506	0.019098	0.04881865	0.01063923	0.207862	0.0872854	0.00161812	0.0480141	0.22104	0.0137103	0.0244549	0.0799247	0.0559829	0.0163874	0.0366509	0.0060746	0.0245144	0.156658	0.019822	0.4245935	3	50.10041	0.03213236	0.499937	0.802723	1.08339	1.61395	0.0332942	0.236566	0.213442	0.242794	0.202081	0.0718229	0.4352327	0.9755551
2200	-441.3287	-416.7482	-24.58053	11.15852	2.724776	0.0326694	0.000958537	0.0260039	0.071147	0.00538128	0.0496802	0.00652694	0.0177041	0.00965013	0.0100174	0.152412	0.165285	0.0163498	0.00830577	0.0371177	0.0534005	0.0122396	0.105192	0.0088554	0.00286066	0.0046831	0.0938046	0.00383483	0.0548607	0.0414779	0.0721616	0.0323407	0.0344847	0.0311456	0.027745	0.0207003	0.0324113	0.0269087	0.0507284	0.0169094	0.0371462	0.059323	0.0207995	0.095389	0.0325177	0.0191305	0.0306412	0.113218	0.00135552	0.0249717	0.0497768	0.0475826	0.02468678	0.249144	0.00106889	0.145966	0.114617	0.0269212	0.00635558	0.145574	0.0330294	0.0128333	0.0114561	0.0384199	0.000241016	0.0695518	0.141656	0.00316569	0.3602363	5	56.80517	0.03563261	0.366782	0.715053	1.08077	1.83739	0.0357184	0.199513	0.201648	0.224913	0.206089	0.132118	0.3849231	0.9358657
2300	-445.5616	-422.8634	-22.69825	7	5.960836	0.0345923	0.0361243	0.0988155	0.0747312	0.00214021	0.0147954	0.0643416	0.0740687	0.0350835	0.0368166	0.0545286	0.0983575	0.0200039	0.0349262	0.0395751	0.0759604	0.0465917	0.00499373	0.0806133	0.00998434	0.0171936	0.0547041	0.0250239	0.0689016	0.00250928	0.000940932	0.0392194	0.169457	0.01344	0.0172972	0.0455544	0.031404	0.0290997	0.0689258	0.0249291	0.0111183	0.0243685	0.213126	0.136408	0.039817	0.0388893	0.0018992	0.0310112	0.00242384	0.00426017	0.0152141	0.03988819	-0.03109864	0.362501	0.0543744	0.00357087	0.0495937	0.0589616	0.000270732	0.157038	0.0139279	0.0177235	0.0230746	0.0377322	0.0174311	0.0426257	0.160218	0.00095691	0.4078676	3	54.84162	0.06661873	0.537674	0.823864	1.08135	1.55712	0.0214615	0.207759	0.192856	0.199086	0.290703	0.0881342	0.376769	1.08254
2400	-455.8724	-425.8525	-30.01992	7	1.591944	0.0139955	0.00983078	0.0184648	0.0116622	0.0316848	0.000751399	0.00698211	0.124112	0.0336124	0.0149982	0.195288	0.0239476	0.0355532	0.0529219	0.0895258	0.0202537	0.0444166	2.40746e-05	0.0914493	0.0565234	0.043088	0.00519576	0.166668	0.0258719	0.000158798	0.0441488	0.0571221	0.0613414	0.0136537	0.0603403	0.00291264	0.17981	0.0707309	0.0440216	0.0704769	0.0587179	0.152326	0.0327206	0.032362	0.0223387	0.0669654	0.181012	0.00839235	0.328393	0.073341	0.0241861	0.05703278	-0.0468665	0.110093	0.0111422	0.204456	0.00536514	0.124123	0.00930571	0.105997	0.0214298	0.111104	0.000715651	0.0109653	0.0035964	0.0148378	0.232418	0.0344509	0.487232	3	53.37014	0.05490065	0.239183	0.603178	1.05539	2.10225	0.060486	0.204882	0.214998	0.203021	0.243001	0.0736114	0.4403655	1.106426
2500	-467.7226	-425.976	-41.74659	25.06728	2.656317	0.0246919	0.0175302	0.0309057	0.083338	0.000407988	0.0191775	0.0367558	0.0520545	0.0463652	0.112747	0.0554042	0.0462819	0.0172744	0.0551049	0.112407	0.0308477	0.0425603	0.048648	0.0475851	0.114856	0.0247834	0.0325753	0.046156	0.268259	0.0143309	0.0649986	0.0259095	0.0266528	0.129485	0.159765	0.0842816	0.0264308	0.0593433	0.00722312	0.00718562	0.0514119	0.254995	0.0011624	0.00900422	0.141691	0.00823474	0.0865264	0.0454857	0.0264276	0.0271612	0.0517283	0.05058395	0.003083418	0.097213	0.0330824	0.0313844	4.27952e-05	0.0399892	0.00558542	0.196255	0.0286436	0.0472759	0.0010332	0.0620768	0.0290852	0.0313613	0.393177	0.00379485	0.5100959	4	61.19273	0.04915053	0.360793	0.710529	1.0802	1.84848	0.0548654	0.181928	0.179383	0.229218	0.267003	0.0876026	0.5131793	0.9939915
