Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-545.6076	-440.7442	-104.8634	25.73263	6.875682	0.137831	0.230839	0.318829	0.23504	0.754028	0.0791781	0.0112348	0.0777375	0.0665662	0.0907526	0.215443	1.44118	0.0232609	0.0855085	0.383744	0.305045	0.14728	0.0898464	0.0551756	0.916991	0.16697	0.424994	0.168737	0.270288	0.973766	0.0254762	0.125535	1.11921	0.080694	0.308895	0.0722361	0.119922	0.032309	0.0125839	0.221803	0.132682	0.0189035	0.326713	0.245538	0.123053	0.428383	0.145701	0.238484	0.366635	0.254062	0.0832518	0.3101891	-0.00315342	0.139342	0.0367156	0.0618528	0.0237703	0.00144239	0.00747117	0.0239949	0.00395191	0.0157525	0.0447087	0.11025	0.00608414	0.113397	0.411066	0.000200941	0.460602	8	51.57953	0.07765596	0.565217	0.838446	1.07924	1.51709	0.041681	0.293796	0.131586	0.249544	0.142034	0.141359	0.4574486	1.006893
1100	-485.2532	-437.9716	-47.28164	22.06912	3.15338	0.119353	0.0278238	0.0640767	0.113136	0.000479876	0.0451879	0.0692311	0.00392131	0.031903	0.0312529	0.0319229	0.00857964	0.0799556	0.169964	0.0823084	0.0320628	0.0110977	0.119128	0.00363503	0.161655	0.0244441	0.00759145	0.0557735	0.0875747	0.0143194	0.0278728	0.0335321	0.0434376	0.0450698	0.0480878	0.0357499	0.105509	0.0522358	0.0126392	0.125783	0.167862	0.20215	0.0271244	0.034875	0.359071	0.0559793	0.0812862	0.0222132	0.0309444	0.0304223	0.15373	0.066346	0.07016391	0.0593873	0.0492057	0.0134925	0.0207105	0.000514663	0.054015	0.113504	0.0501747	0.0408741	0.0422316	0.311627	0.00675866	0.076109	0.156943	0.00445159	0.2422984	6	53.42436	0.07045371	0.40079	0.739682	1.08318	1.77635	0.0965103	0.230631	0.0887347	0.258842	0.175125	0.150157	0.3124623	0.7754484
1200	-518.8949	-429.8968	-88.99809	47.24228	4.469476	0.354524	0.085721	0.0748264	0.086576	0.0501388	0.0239445	0.0320394	0.249591	0.177596	0.020542	0.230018	0.078836	0.231521	0.00309607	0.157872	0.00628251	0.0229804	0.00164649	0.0170379	0.0105225	0.160707	0.100368	0.0755813	0.0172396	0.187503	0.0878864	0.133743	0.00272132	0.0181953	0.487461	0.0920712	0.0675687	0.177647	0.122439	0.027895	0.290282	0.277523	0.121582	0.0706669	0.0832006	0.449608	0.00880482	0.0195496	0.0475123	0.0358446	0.104907	0.1018341	-0.01157292	0.144638	0.157686	0.0789312	0.0657137	0.0192155	0.0336103	0.076645	0.0085182	0.0195325	0.0435161	0.0774518	0.013611	0.063943	0.155097	0.0418907	0.2865627	4	58.60431	0.01842994	0.47843	0.790025	1.08408	1.64747	0.0441006	0.24504	0.107931	0.261305	0.208599	0.133024	0.2749898	1.042085
1300	-501.0367	-428.8771	-72.15956	26.30653	3.395133	0.202533	0.000688405	0.0904707	0.112202	0.104097	0.131107	0.0692021	0.259815	0.072018	0.165724	0.0748052	0.0653744	0.0808072	0.0066747	0.16343	0.0855491	0.0203504	0.00714723	0.129688	0.313731	0.12141	0.224521	0.0719208	0.0437996	0.0881575	0.244212	0.293085	0.146486	0.00271477	0.0205	0.629358	0.0710782	0.322125	0.116271	0.0237469	0.238951	0.012708	0.0190252	0.208161	0.011929	0.18415	0.0960705	0.128132	0.0559471	0.00966122	0.0285408	0.157603	-0.03173139	0.365331	0.046892	0.0257288	0.0672627	0.0816292	0.00183293	0.0417211	0.0117826	0.00118928	0.0255181	0.102406	0.00842662	0.0230017	0.158833	0.0384457	0.3093572	8	50.80884	0.05821765	0.417695	0.751298	1.08388	1.74713	0.0203517	0.232096	0.132186	0.272677	0.21401	0.128679	0.2776258	1.114296
1400	-488.6434	-430.1971	-58.4463	29.73043	3.785218	0.124053	0.00669908	0.00904634	0.0708959	0.0418273	0.0662247	0.127643	0.0166586	0.134791	0.0675029	0.0492359	0.0662885	0.0402024	0.0285651	0.057796	0.0114751	0.057809	0.217844	0.0797676	0.139525	0.139063	0.0757536	0.0468389	0.00130462	0.0645143	0.0763331	0.34023	0.054879	0.230705	0.0942269	0.279241	0.0311816	0.0244929	0.016901	0.018208	0.00329692	0.0413853	0.0289558	0.082505	0.0176216	0.235242	0.00885406	0.000862087	0.0878113	0.000203571	0.290169	0.06967617	-0.04618091	0.131581	0.00250376	0.0128008	0.0167149	0.00524478	0.013222	0.182654	0.0251682	0.0104087	0.0446474	0.306101	0.0236466	0.128552	0.0912405	0.00551423	0.3291049	8	54.74827	0.05050844	0.442159	0.767438	1.08437	1.70603	0.0320719	0.240486	0.13668	0.213055	0.228344	0.149363	0.282924	1.163227
1500	-486.5026	-422.052	-64.45052	41.31586	4.550474	0.134562	0.0363962	0.0160278	0.233923	0.0503966	0.0952353	0.0653471	0.0368388	0.0746667	0.100412	0.0179139	0.025741	0.204935	0.00575962	0.112172	0.00642588	0.0158466	0.229623	0.0178549	0.0732257	0.0743573	0.0268502	0.0275517	0.0825975	0.120116	0.0134307	0.196386	0.0163021	0.00194218	0.0274565	0.124441	0.0337511	0.0172809	0.165058	0.0873532	0.0194744	0.414726	0.00137714	0.0157076	0.0601334	0.0773883	0.0338594	0.306779	0.0242647	0.00633116	0.0629948	0.06258049	0.006591729	0.0569075	0.0278424	0.00532978	0.0340145	0.0158556	0.0128106	0.129916	0.00672752	0.00527951	0.0138817	0.261797	0.00115938	0.361638	0.0613716	0.00546923	0.2556972	3	53.20447	0.05697565	0.482263	0.792325	1.08398	1.64143	0.0531412	0.275228	0.0895028	0.150048	0.130521	0.301559	0.2622889	0.9748684
1600	-519.8134	-443.6402	-76.17326	22.07978	2.455287	0.0285098	0.0907574	0.258161	0.101319	0.0373545	0.046113	0.250636	0.0121401	0.139755	0.243808	0.0444743	0.254972	0.21486	0.138572	0.0350666	0.0552176	0.12082	0.109662	0.00801146	0.444963	0.0296881	0.329063	0.050059	0.0509931	0.0659564	0.232097	0.0922317	0.0918314	0.0953315	0.0402803	0.361601	0.000642614	0.0809668	0.196414	0.261191	0.0854586	0.0211897	0.00706174	0.0104513	0.245092	0.141656	0.0231452	0.0546899	0.150852	0.0500282	0.276869	0.131818	0.01909617	0.160125	0.0322264	0.0520033	0.0729334	0.0149348	0.0071351	0.0876148	0.0262358	0.011477	0.0210708	0.135819	0.0308718	0.194407	0.146152	0.00699359	0.3182646	6	55.10501	0.06384223	0.342176	0.696079	1.0781	1.88364	0.0297544	0.194845	0.17226	0.183296	0.188119	0.231726	0.3373608	0.9433954
1700	-498.2931	-426.5007	-71.7924	14.56372	3.36242	0.00446329	0.0971608	0.0583905	0.209062	0.100587	0.0651857	0.192932	0.0200067	0.0800374	0.205232	5.11739e-05	0.0973198	0.274412	0.281946	0.103551	0.0204487	0.0110549	0.0183892	0.212958	0.0368854	0.178097	0.100012	0.0740182	0.00618166	0.040483	0.534664	0.0128655	0.0535816	0.240552	0.250641	0.324227	0.0120172	0.0490714	0.0568162	0.611363	0.0209759	0.0168738	0.0146558	0.0208018	0.0950395	0.0883716	0.0382835	0.0389398	0.0105372	0.0234649	0.0148639	0.1347046	0.05588493	0.0718605	0.0529355	0.0278535	0.0402324	0.00257136	0.00135527	0.123824	0.00826715	0.0254508	0.0105394	0.088401	0.00360271	0.346674	0.181431	0.0150007	0.5221014	5	52.02661	0.06407466	0.415491	0.749806	1.0838	1.7509	0.052463	0.279933	0.238059	0.156233	0.145269	0.128044	0.5779863	0.903311
1800	-480.0816	-422.4748	-57.60687	18.5984	3.684823	0.022246	0.0495284	0.035166	0.0482426	0.0714518	0.03466	0.104373	0.00133262	0.157859	0.00178591	0.0128481	0.0066198	0.198853	0.0638224	0.10563	0.00481058	0.0172138	0.0838777	0.00346404	0.102997	0.158166	0.0419824	0.0348671	0.0255563	0.23031	0.257758	0.0149387	0.0605966	0.117601	0.0281158	0.211788	0.00268178	0.0254501	0.0104391	0.283318	0.00256423	0.119753	0.0113407	0.0794079	0.313515	0.137743	0.0922698	0.0763413	0.118999	0.00358853	0.00957304	0.09304844	0.0009685552	0.0671524	0.0231763	0.00168637	0.028161	0.0223875	0.0283983	0.0795383	0.0623022	0.0114153	0.09452	0.156308	0.00993761	0.305909	0.106791	0.00231627	0.2423336	7	51	0.07225412	0.436163	0.763553	1.0843	1.71598	0.0644764	0.304903	0.134436	0.19868	0.118628	0.178875	0.2433022	0.9960191
1900	-500.6011	-428.0049	-72.59617	28.92675	3.678235	0.224251	0.0857985	0.170416	0.0422258	0.126802	0.089603	0.0614452	0.00325871	0.212718	0.169943	0.254964	0.0561223	0.128868	0.0325089	0.0512213	0.00612146	0.0393602	0.287541	0.072174	0.000515436	0.00517022	0.0958605	0.0302359	0.0334452	0.131454	0.0718194	0.122627	0.116471	0.201382	0.0614133	0.11338	0.217229	0.188646	0.0282727	0.0536568	0.00603098	0.0765558	0.45733	0.0143476	0.000417935	0.0600795	0.0527819	0.0553331	0.377198	0.281389	0.00936846	0.09517035	-0.01209542	0.0442913	0.0988672	0.0137344	0.00787193	0.0156704	0.0108916	0.0632808	0.00931195	0.00250468	0.00471768	0.250108	0.00234425	0.232939	0.238019	0.00544738	0.3361134	6	62.64257	0.02862517	0.435763	0.763292	1.0843	1.71665	0.0741772	0.300306	0.0931375	0.21373	0.149658	0.16899	0.324018	1.037329
2000	-523.5648	-432.4626	-91.1022	23.54149	5.461044	0.0585352	0.00945555	0.0445897	0.0337896	0.00656253	0.191189	0.219039	0.296803	0.0923655	0.0152719	0.323541	0.0460244	0.59051	0.0190239	0.150344	0.17077	0.00736106	0.0987214	0.301951	0.00567246	0.0630906	0.156106	0.0968049	0.283384	0.174446	0.449727	0.0356918	0.00584342	0.0605117	0.110003	0.0623137	0.138059	0.0952183	0.653702	0.128777	0.160047	0.378113	0.159635	0.209845	0.0234939	0.00947509	0.161828	0.140581	0.0722912	0.0745559	0.597632	0.166572	0.005527632	0.164785	0.0297123	0.0529568	0.00177719	0.165567	0.00242386	0.0314168	0.0123512	0.0245822	0.041314	0.0798078	0.000456112	0.231967	0.15848	0.00240331	0.2890649	3	51.93322	0.06235069	0.520168	0.814231	1.08242	1.58318	0.0289498	0.239671	0.145783	0.273244	0.160168	0.152183	0.2945925	0.9812363
2100	-525.054	-440.1216	-84.93239	32.21207	7.34723	0.0631725	0.0727502	0.0898058	0.0638857	0.0258348	0.068215	0.000281078	0.0261573	0.0145496	0.0106474	0.00398039	0.0230708	0.0286125	0.00335352	0.200247	0.023585	0.123828	0.230342	0.0383537	0.103196	0.0446302	0.114122	0.151204	0.140777	0.243674	0.120594	0.04483	0.0835015	0.611043	0.33537	0.149948	0.107847	0.0930091	0.108679	0.223784	0.0533083	0.00665093	0.00476655	0.0711506	0.0235309	0.020436	0.118274	0.014941	0.177334	0.325602	0.00463806	0.1141279	0.04681002	0.0886293	0.076307	0.000399198	0.0515093	0.00613221	0.00373441	0.0596386	0.0745255	0.0146155	0.0502246	0.213211	0.00732343	0.0772479	0.26957	0.0069324	0.3264536	1	52.45878	0.05275492	0.577585	0.844776	1.07815	1.49949	0.0397994	0.318034	0.126944	0.189107	0.152244	0.173872	0.3732636	0.8745926
2200	-490.0798	-431.6118	-58.46795	20.18229	3.422019	0.033123	0.23297	0.0645971	0.0668555	0.0163649	0.000744496	0.185487	0.00196741	0.156625	0.0865213	0.0645554	0.0667354	0.180835	0.0164151	0.0643015	0.206615	0.0390995	0.0607381	0.121742	0.0136304	0.012316	0.0628765	0.21607	0.00696579	0.0314214	0.199105	0.037177	0.0163347	0.0124045	0.0481347	0.162136	0.0074553	0.0529518	0.04886	0.359223	0.0022257	0.020131	0.0391273	0.000189588	0.0168522	0.0380028	0.0397235	0.0685344	0.0582199	0.0204155	0.146985	0.08194519	0.01507739	0.129968	0.0541709	0.0287519	0.0332216	0.0554444	0.00858539	0.0854857	0.0771724	0.0596314	0.0442648	0.0388104	0.0265362	0.247702	0.0884658	0.0217891	0.2888736	4	60.51564	0.0565501	0.419486	0.752507	1.08393	1.74407	0.100422	0.28914	0.159272	0.199579	0.146057	0.10553	0.303951	0.9503953
2300	-523.9986	-438.2089	-85.78976	25.77055	3.473613	0.052474	0.125763	0.0491378	0.0750168	0.374503	0.443101	0.0679781	0.129609	0.15369	0.0467339	0.0158014	0.00612282	0.0490968	0.0296363	0.113885	0.072715	0.105363	0.0708827	0.017745	0.421538	0.20541	0.152651	0.0824168	0.131834	0.205553	0.162391	0.030811	0.0757827	0.185038	0.865669	0.00228916	0.310886	0.0849313	0.258294	0.0277541	0.00470303	0.00141453	0.120549	0.0841424	0.0972337	0.235274	0.185271	0.398228	0.134329	0.0290312	0.0857834	0.1195248	0.02556348	0.14806	0.116971	0.0195289	0.0582424	0.0492904	0.0111116	0.048532	0.0265057	0.011544	0.0152391	0.327059	0.0228218	0.0554951	0.0838648	0.00573408	0.4190147	3	53.79383	0.05258074	0.422879	0.754783	1.08403	1.73831	0.0272855	0.140824	0.094507	0.37452	0.194968	0.167896	0.4445782	0.9424995
2400	-534.0398	-423.7784	-110.2614	16.49391	6.654315	0.842439	0.175776	0.899441	0.356868	0.196317	0.289895	0.0617032	0.388712	0.420748	0.469295	0.388721	1.48882	0.740308	0.385957	0.262897	0.473477	0.000365911	0.192133	0.00621903	0.110805	0.237183	0.554803	0.140537	0.550195	0.0971674	0.120131	0.159009	0.682475	0.203872	0.00317657	0.210451	0.0100649	0.0517386	0.487475	0.362323	0.0830904	0.0270007	0.0524876	0.0425653	0.00624009	0.538804	0.900636	0.0166536	0.436726	0.0514178	1.33955	0.3267202	-0.04804843	0.0950567	0.0120084	0.205242	0.0116421	0.00909496	0.0124039	0.014807	0.000542622	0.0414915	0.0472144	0.215069	0.034176	0.145727	0.152659	0.00286535	0.4511086	8	57.00027	0.0854455	0.559015	0.835221	1.07976	1.526	0.0321164	0.317142	0.114304	0.251256	0.212274	0.0729076	0.4030601	1.119209
2500	-520.4482	-435.7713	-84.67686	26.35568	3.987876	0.0988761	0.0356445	0.0444028	0.359264	0.0642585	0.443869	0.0564939	0.14852	0.0912806	0.0626551	0.110871	0.163409	0.535544	0.023964	0.0431779	0.0221315	0.0294557	0.0503436	0.725735	0.0475118	0.0229819	0.0611984	0.381244	0.0585869	0.098066	0.050137	0.12363	0.333591	0.151888	0.0870989	0.00591371	0.0871094	0.0683637	0.302222	0.812027	0.0138839	0.128319	0.611542	0.0350256	0.0537949	0.110791	0.00974846	0.0432112	0.0652636	0.146751	0.527673	0.1770825	0.002896723	0.134704	0.0125412	0.021634	0.067943	0.0230575	0.00132079	0.0452891	0.00748382	0.0237126	0.0568274	0.248113	0.00753584	0.14192	0.196153	0.0117658	0.3782638	4	52.0597	0.05609041	0.453695	0.774789	1.0844	1.68711	0.0368594	0.325478	0.113316	0.281423	0.132444	0.11048	0.3811605	0.9924003
2600	-503.9618	-430.8922	-73.06954	37.32105	2.263534	0.142385	0.027326	0.0557571	0.199045	0.0592393	0.0418138	0.105141	0.0516298	0.310095	0.0556126	0.0061187	0.00839691	0.219757	0.112756	0.127383	0.0069503	0.00280227	0.0257231	0.0931313	0.0311472	0.230551	0.258583	0.226683	0.158624	0.111288	0.327521	0.140639	0.332816	0.0575322	0.0584282	0.0956057	0.0437918	0.0426187	0.00449596	0.104953	0.0025947	0.0559897	0.182496	0.0423918	0.0486549	0.175524	0.0318309	0.00200312	0.104017	0.0354548	0.0943958	0.08187268	0.005092025	0.0623169	0.0195212	0.0132521	0.00566833	0.0610045	0.00221074	0.0580761	0.00440773	0.0137015	0.0927013	0.130378	0.0333816	0.33255	0.155646	0.0151836	0.2921094	4	62.99642	0.04042943	0.322826	0.680399	1.07537	1.9214	0.0383043	0.268799	0.15334	0.21984	0.163987	0.15573	0.2972014	0.9828668
