Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
470	0	-581.7971	-519.6743	-62.12287	5.009828	2.50517	0.108728	0.0162615	0.0530509	0.092391	0.0332157	0.297708	0.0531668	0.00267912	0.0508566	0.021311	0.226071	0.143092	0.163291	0.131778	0.102849	0.172143	0.00197946	0.157804	0.00427771	0.405047	0.0221262	0.250614	0.00955801	0.0210034	0.0917414	0.190003	0.128137	0.0486541	0.160801	0.159477	0.0125589	0.270204	0.0380091	0.114625	0.242453	0.157408	0.0637309	0.14713	0.1390845	-0.0418885	0.147487	0.155799	0.055682	0.0248193	0.0419131	0.113965	0.12754	0.0597412	0.0126602	0.0894317	0.0553882	0.0618151	0.0143407	0.0335583	0.00585886	0.2451909	4	51.60383	0.1024974	0.346946	0.699839	1.07869	1.87453	0.141517	0.104435	0.111959	0.263805	0.178394	0.19989	0.2033024	1.20604
471	0	-595.2336	-519.4134	-75.82016	23.49692	0.857185	0.012761	0.239386	0.432057	0.254914	0.022851	0.101949	0.188724	0.0644007	0.141226	0.110782	0.00801738	0.361946	0.223285	0.0671564	0.0359659	0.0703242	0.618958	0.0199901	0.185531	0.170828	0.554695	0.125762	0.0496384	0.0822699	0.0296265	0.00129814	0.046356	0.0247811	0.00120189	0.164272	0.0682161	0.005938	0.144794	0.257537	0.0478013	0.358576	0.158666	0.202888	0.137064	-0.05640719	0.16759	0.223599	0.0274683	0.00596975	0.142956	0.0201173	0.00653767	0.0342588	0.0213851	0.0696087	0.038264	0.150142	0.00905575	0.0677208	0.0153261	0.3689603	5	53.68162	0.02611014	0.107656	0.429177	0.971622	2.49154	0.1374	0.123607	0.104883	0.316485	0.171481	0.146145	0.3125531	1.180472
472	0	-613.7467	-533.6118	-80.13489	9.043065	1.826327	0.291017	0.231626	0.00275196	0.0767639	0.148113	0.266912	0.0293296	0.028148	0.227247	0.00802325	0.190472	0.0576709	0.139261	0.0502784	0.249919	0.0578897	0.237958	0.156951	0.0194518	0.124477	0.176013	0.238493	0.273079	0.740023	0.0690812	0.177688	0.207562	0.190035	0.0394885	0.0606749	0.120772	0.142793	0.202837	0.090102	0.290557	0.374044	0.055516	0.198978	0.1624623	-0.01061274	0.13159	0.344991	0.0459493	0.0279509	0.0505438	0.0223841	0.0897207	0.028892	0.0124602	0.131305	0.00149222	0.0132659	0.0378556	0.0433421	0.0182575	0.4744661	3	52.13231	0.0766446	0.271623	0.635176	1.06497	2.02823	0.150386	0.142179	0.101071	0.238496	0.128642	0.239226	0.4638533	1.02288
473	0	-612.6614	-523.8816	-88.77981	5.288864	0.6337822	0.11291	0.867324	0.0608792	0.130535	0.0626823	0.527063	0.0284141	0.0262663	0.629549	0.272822	0.0440422	0.191628	1.25326	0.109059	0.0638841	0.641402	0.2264	0.589661	0.193286	0.372772	0.224426	0.326514	0.140376	0.600664	0.00599735	0.168622	0.0560425	0.259007	0.0329078	0.393773	0.251317	0.368054	0.0115803	0.0389182	0.168937	0.214044	0.195231	0.195076	0.2341161	-0.09717736	0.135219	0.121529	0.0109118	0.00976829	0.0426478	0.117586	0.224633	0.0178419	0.00678995	0.0678576	0.0175033	0.115889	0.0327511	0.0375142	0.0415581	0.4032875	3	52.50464	0.09493147	0.060142	0.330537	0.897621	2.7117	0.140252	0.137272	0.0981866	0.31523	0.17809	0.13097	0.3061102	1.317459
474	0	-579.3228	-531.3658	-47.95694	8.079661	1.333552	0.157149	0.11654	0.023097	0.11495	0.185114	0.0771725	0.113051	0.0609987	0.139639	0.00087304	0.000372188	0.264025	0.187526	0.183755	0.308318	0.0695594	0.0130949	0.125897	0.00509388	0.0574179	0.0637657	0.0435598	0.0962523	0.0017131	0.0665649	0.149218	0.0428193	0.0314316	0.012385	0.0142054	0.261997	0.0448617	0.00555033	9.15795e-05	0.0243786	0.0241049	0.00340116	0.142324	0.09263733	-0.01802168	0.0524948	0.121995	0.0745691	0.0366591	0.0187078	0.0205226	0.140111	0.126136	0.0310461	0.146997	0.0562945	0.0858602	0.0192063	0.0407743	0.0286259	0.2310651	4	52.90486	0.06093093	0.198427	0.558283	1.03894	2.20435	0.135139	0.145981	0.078546	0.205211	0.199438	0.235684	0.2130435	1.084592
475	0	-614.9495	-538.6913	-76.25819	6.72403	0.9721464	0.346936	0.0546451	0.00156056	0.11891	0.0295935	0.0204616	0.158156	0.126056	0.180976	0.0639232	0.410918	0.321399	0.219215	0.0731724	0.00653651	0.480961	0.193905	0.0190474	0.0631471	0.251727	0.000648599	0.528865	0.617817	0.563495	0.0190598	0.0179097	0.181278	0.0770133	0.115633	0.508816	0.0338513	0.038887	0.143858	0.043212	0.00710549	0.0910776	0.660459	0.273574	0.1591632	0.03569054	0.0343526	0.0688016	0.0827631	0.10827	0.124819	0.0229678	0.109851	0.0652632	0.0775446	0.0223077	0.0508478	0.119228	0.0277135	0.0738176	0.0114514	0.3943746	3	50.70289	0.07488804	0.131363	0.468217	0.995227	2.40519	0.133306	0.11502	0.132731	0.335195	0.0881762	0.195573	0.4300652	0.9170113
476	0	-581.7004	-526.5787	-55.12173	4.391589	0.6111506	0.0333151	0.00410822	0.0192917	0.00898365	0.00535758	0.0274342	0.0221494	0.109496	0.109792	0.0396585	0.0245323	0.181827	0.221228	0.00456387	0.0726489	0.103846	0.0374002	0.113333	0.478706	0.075276	0.111496	0.0303034	0.0363707	0.133747	0.247104	0.115607	0.0548967	0.311763	0.106421	0.110841	0.0310481	0.0524029	0.0168211	0.099914	0.11817	0.0842078	0.108327	0.0405249	0.09814443	0.005538101	0.0472227	0.0909095	0.106716	0.0429213	0.0775483	0.115227	0.193568	0.0594062	0.0109465	0.018485	0.0492827	0.0864313	0.0146504	0.0583991	0.0282863	0.3511983	2	52.22263	0.09008621	0.0554157	0.318414	0.886903	2.73927	0.120203	0.137239	0.0889443	0.326448	0.143267	0.183898	0.3567364	0.9844756
477	0	-594.4206	-529.0262	-65.39438	12.81248	0.7393465	0.0260976	0.216687	0.276595	0.0802498	0.019549	0.286653	0.0156268	0.0528709	0.0812235	0.172346	0.0528483	0.210958	0.102904	0.071023	0.0347235	0.0384224	0.046256	0.140439	0.191563	0.148967	0.00911669	0.105745	0.0340056	0.0813079	0.0764067	0.0205534	0.0560387	0.0109602	0.111762	0.15127	0.0383532	0.0491613	0.0782421	0.0267528	0.209752	0.269521	0.106855	0.0455235	0.1052784	0.05068398	0.215882	0.0613443	0.0687115	0.0829632	0.0795027	0.254465	0.0136533	0.0195915	0.0313849	0.080117	0.007828	0.00569112	0.0274687	0.0397703	0.0116269	0.2411094	2	52.78	0.04628087	0.0826047	0.381518	0.93862	2.59726	0.151883	0.113386	0.0852763	0.287949	0.159947	0.201558	0.2917934	0.8263018
478	0	-627.3299	-518.9301	-108.3998	30.64448	0.4740207	0.0914252	0.599163	0.141772	0.22527	0.12783	0.959311	0.25666	0.0674222	0.215258	0.271669	0.0274807	0.766405	0.546088	0.382447	0.318555	0.834762	0.0642702	0.563097	0.420595	0.630801	0.287922	0.11022	0.302887	0.795961	0.503652	0.572643	0.204311	0.164091	0.468012	0.204557	0.0382787	0.0274047	0.890232	0.324174	0.00226489	0.182635	0.230054	0.268195	0.444049	0.03670908	0.00173428	0.158774	0.0402484	0.0136981	0.00544413	0.409058	0.00839476	0.0120173	0.00318397	0.135558	0.0319291	0.0727721	0.0245727	0.0533475	0.0292682	0.267331	3	50.75366	0.04955835	0.0286796	0.234618	0.800404	2.9363	0.13695	0.148238	0.0933491	0.31196	0.123065	0.186439	0.3040401	0.8792624
479	0	-589.066	-527.8229	-61.24309	8.909465	0.6006467	0.0360028	0.0645882	0.151966	0.0357538	0.0107933	0.105811	0.183424	0.06905	0.224588	0.236208	0.00493523	0.350177	0.0867413	0.0445444	0.113649	0.553087	0.115842	0.0769044	0.0209718	0.128305	0.128532	0.0776494	0.0206756	0.276816	0.140239	0.211025	0.242241	0.0823964	0.0102681	0.0744124	0.0374657	0.048116	0.0416983	0.136846	0.100952	0.134706	0.0933988	0.183304	0.1276688	0.05084674	0.0271853	0.192784	0.0592023	0.084841	0.0699039	0.0716157	0.11894	0.0114426	0.0139072	0.0539678	0.0305174	0.0820261	0.0981318	0.066611	0.018924	0.2333316	5	53.2533	0.05973356	0.0532415	0.312631	0.881648	2.75248	0.151236	0.107017	0.134591	0.301183	0.114193	0.19178	0.2841783	0.8210745
480	0	-624.3903	-527.5325	-96.85778	5.992235	0.459373	0.0392167	0.199493	0.02872	0.434013	0.157267	0.15825	0.286064	0.377759	0.26186	0.182165	0.246101	1.10263	0.202349	0.0560208	0.464586	0.142449	0.0261661	0.247039	0.365133	0.596579	0.0877437	0.516429	0.633503	0.0243777	0.846498	0.249705	0.112871	0.407237	0.0285183	0.571154	0.664931	0.0371148	0.0278808	0.319785	0.104208	0.0532595	0.154061	0.419935	0.3343248	0.03996224	0.0752622	0.255022	0.000206841	0.0381906	0.0154564	0.156811	0.120924	0.0559371	0.0134785	0.0282001	0.0720002	0.0774487	0.0624843	0.0260651	0.00251292	0.2278378	3	50.99884	0.05717974	0.0261281	0.224568	0.788298	2.96101	0.141723	0.10109	0.0962592	0.377563	0.108831	0.174535	0.2678	0.8507758
481	0	-627.3143	-527.6918	-99.62245	9.463665	0.4817336	0.205402	0.0869274	0.0333458	0.216585	0.155078	0.45521	0.620719	0.497113	0.303293	0.20694	0.0730855	0.640178	0.162848	0.2336	0.243887	0.211731	0.0704749	0.0661669	0.448577	0.122195	0.487161	0.0108849	0.35376	0.146243	0.706458	0.533899	0.00640993	0.0754701	0.210063	0.596077	0.31214	0.0569328	0.201189	0.267816	0.0101021	0.177363	0.154551	0.207323	0.2475019	-0.009240365	0.196291	0.238385	0.0882228	0.00649721	0.115887	0.0121108	0.102936	0.0108582	0.0153456	0.030327	0.0654482	0.078443	0.0121386	0.0143413	0.0127676	0.2185284	3	54.22323	0.05241916	0.0300542	0.239824	0.806508	2.92361	0.109167	0.110265	0.0968489	0.32131	0.207297	0.155112	0.2092881	1.044151
482	0	-605.946	-536.9794	-68.96657	9.891264	0.7104548	0.00520273	0.176261	0.0377508	0.044071	0.0163751	0.130091	0.0201028	0.0008174	0.0982447	0.00789647	0.00521465	0.520352	0.141919	0.0784648	0.082699	0.146687	0.0489762	0.154168	0.008751	0.0550038	0.208474	0.0733024	0.209753	0.390138	0.0390257	0.139504	0.154014	0.0659007	0.0235352	0.151579	0.16675	0.0579055	0.186975	0.101279	0.090637	0.185471	0.171672	0.309186	0.156206	0.04862613	0.115758	0.0530058	0.0458152	0.0481075	0.0202395	0.00828025	0.139851	0.0171173	0.118869	0.163234	0.0530228	0.0478082	0.0400681	0.104468	0.0243562	0.2566224	3	50.53605	0.0778421	0.0764227	0.368422	0.928682	2.62647	0.217937	0.127602	0.0819122	0.231196	0.181495	0.159857	0.3052485	0.8406999
483	0	-586.9702	-523.4112	-63.55904	11.1112	1.665391	0.0593265	0.0523323	0.00407579	0.145058	0.0526956	0.188225	0.297473	0.00111289	0.118756	0.058385	0.0825882	0.391633	0.0951801	0.153329	0.0400927	0.00223224	0.0715666	0.120283	0.0920088	0.178264	0.0950213	0.0588053	0.0237615	0.0634438	0.0541771	0.314928	0.174148	0.0965408	0.0575959	0.0593462	0.00281143	0.0461942	0.037812	0.0696956	0.303191	0.101295	0.0724846	0.0285903	0.114845	0.07037499	0.0894769	0.209454	0.106592	0.0402083	0.0359533	0.196803	0.0530067	0.0041251	0.00630644	0.0898467	0.0736365	0.0339376	0.0156119	0.040219	0.00482258	0.2354973	3	50.13024	0.06945621	0.249779	0.613955	1.05882	2.07745	0.124711	0.0994934	0.0971755	0.22481	0.209279	0.244531	0.3058722	0.7699203
484	0	-601.0031	-528.1838	-72.81932	7.107223	0.7677967	0.325875	0.253712	0.00241263	0.145351	0.0106085	0.105107	0.0686496	0.0415371	0.156188	0.0471506	0.0437708	0.271061	0.192928	0.0360049	0.0693805	0.380064	0.163033	0.0579057	0.0227208	0.0671481	0.515422	0.185132	0.311287	0.118996	0.539423	0.0376047	0.0507321	0.181282	0.184123	0.130815	0.140669	0.0616792	0.243075	0.0978342	0.0288511	0.194062	0.292747	0.0509275	0.1956946	-0.009320315	0.000756556	0.142181	0.046633	0.00590295	0.0221545	0.223431	0.232504	0.0663254	0.0198156	0.0710562	0.0499505	0.0100855	0.0468798	0.0553265	0.00699711	0.4149469	5	56.62909	0.04059529	0.0886902	0.393838	0.947616	2.56986	0.140625	0.0648736	0.136549	0.295324	0.147911	0.214717	0.4056266	1.022978
485	0	-640.2955	-524.9909	-115.3047	6.950446	0.5203827	0.0223826	0.11012	0.134416	0.253691	0.0681955	0.275137	0.246033	0.11161	0.284736	0.829128	0.209609	0.227512	0.334549	0.00237553	0.110224	2.45523	0.899192	0.316718	0.682959	0.121844	0.613485	0.469154	0.172467	0.509533	0.224763	0.0892139	1.94519	0.0944881	0.121783	0.446505	0.078268	0.0337901	0.954057	0.508926	0.408102	0.145942	0.264552	0.294226	0.4965542	0.02312559	0.0646907	0.143369	0.0718047	0.0973569	0.0521666	0.0277766	0.100405	0.032213	0.0135247	0.0526393	0.0312698	0.217633	0.0382018	0.0357741	0.0211734	0.2902558	4	56.95529	0.03137269	0.0372249	0.265014	0.834551	2.86321	0.139052	0.10637	0.120211	0.349729	0.0946666	0.189972	0.3133814	0.9262062
486	0	-619.9717	-527.3684	-92.60327	8.393922	0.8381664	0.470689	0.767347	0.0746314	0.065532	0.0144056	0.321399	0.36068	0.056899	0.180526	0.350327	0.304876	0.728797	0.232844	0.221842	0.0507904	0.757703	0.0181927	0.0791795	0.391112	0.300117	0.457362	0.162988	0.0438703	0.145393	0.000194016	0.0943535	0.0578699	0.274741	0.578242	1.11573	0.00687032	0.0523424	0.108804	0.232763	0.0276207	0.898483	0.121387	0.717702	0.2728868	-0.01879032	0.12932	0.0890287	0.0072669	0.022553	0.118616	0.0306629	0.279004	0.0123262	0.0126337	0.0522187	0.0135843	0.185971	0.0114038	0.0230866	0.0123235	0.3828212	6	54.16001	0.06431855	0.10365	0.422058	0.966994	2.5073	0.109819	0.0965069	0.119814	0.375934	0.142473	0.155452	0.3640309	1.051617
487	0	-597.2325	-532.3591	-64.87344	8.163793	2.79313	0.148533	0.0688811	0.0313163	0.0654394	0.0544398	0.0682924	0.420881	0.0903418	0.572958	0.169069	0.540105	0.0221396	0.206116	0.0401927	0.0100769	0.452737	0.011338	0.193329	0.0832134	0.0142481	0.0246003	0.19331	0.0183684	0.0560697	0.126419	0.0891176	0.020172	0.0933874	0.0140003	0.192046	0.0883479	0.228336	0.00534891	0.0498978	0.289977	0.167167	0.264512	0.155223	0.1401465	0.01128284	0.180653	0.152498	0.0834518	0.0223805	0.0948887	0.157685	0.038211	0.0631211	0.00848829	0.0355035	0.0437659	0.0412468	0.0335803	0.0166268	0.0279	0.2742344	3	50.51928	0.05841656	0.372597	0.71939	1.08128	1.82673	0.142325	0.094288	0.0833575	0.259505	0.149202	0.271322	0.2855173	0.9604828
488	0	-601.1662	-539.6953	-61.4709	8.939527	0.6383465	0.287096	0.0586178	0.00250931	0.0758829	0.133548	0.148319	0.339433	0.118809	0.235439	0.189527	0.159218	0.221394	0.0174648	0.149982	0.0273656	0.0227016	0.0449357	0.326122	0.058153	0.0479382	0.00303793	0.0250958	0.0100873	0.038478	0.102753	0.249599	0.1328	0.121173	0.0843986	0.0388447	0.172859	0.199867	0.0670746	0.112042	0.351807	0.0774167	0.0176035	0.142099	0.1501583	-0.005981587	0.147927	0.053988	0.0835383	0.00779518	0.032793	0.143318	0.186028	0.113006	0.00654543	0.0473897	0.0355234	0.0182021	0.0552802	0.0475784	0.0210872	0.2972581	3	52.17335	0.04104482	0.0611012	0.332928	0.899689	2.70628	0.14544	0.0764111	0.0911034	0.309631	0.105491	0.271924	0.2912765	1.020536
489	0	-626.339	-529.0156	-97.32336	5.877911	1.098478	0.427254	0.264019	0.016087	0.505952	0.0284362	0.433808	0.272443	2.33262	0.0307131	0.0621348	1.01444	0.203986	0.235397	0.0126137	0.111139	0.597086	0.43751	0.283489	0.402095	0.590442	0.256551	0.530917	0.0186139	0.0892215	0.518575	0.218621	0.177979	0.285161	0.358414	0.0812949	0.168859	0.0800279	1.3186	0.529087	0.0876285	0.29201	0.139865	0.0151684	0.3949938	0.001336282	0.00147719	0.0931038	0.085468	0.0318692	0.135191	0.062684	0.129269	0.0383043	0.0351576	0.0109597	0.25509	0.0581177	0.0199506	0.0193888	0.0239693	0.518902	3	50.08404	0.05844091	0.156173	0.504474	1.01458	2.32478	0.130763	0.101531	0.106604	0.303542	0.187855	0.169704	0.5202383	0.9974314
490	0	-598.6273	-517.2451	-81.38218	20.94375	1.190142	0.00569307	0.0142001	0.0105467	0.0207959	0.0374846	0.0308949	0.0179967	0.0413862	0.981012	0.258207	0.0204787	0.298473	0.0799813	0.160139	0.0200494	0.0324684	0.0315235	0.106126	0.0516148	0.223193	0.22015	0.202018	0.202868	0.248932	0.0513843	0.0131813	0.0970808	0.0205102	0.0872616	0.271728	0.0286545	0.382193	0.0165901	0.363112	0.119263	0.764817	0.0816422	0.0132571	0.1725673	0.0951236	0.111026	0.0710416	0.127588	0.0532919	0.0829238	0.0720341	0.0475794	0.0189152	0.00724137	0.133258	0.0783482	0.0936933	0.0366944	0.040727	0.025637	0.3324895	5	79.23017	0.04694658	0.173262	0.52729	1.02553	2.27392	0.11939	0.0992693	0.099251	0.369623	0.134718	0.177749	0.4276131	0.7775475
491	0	-589.4819	-529.984	-59.49792	4.683779	1.144318	0.0722685	0.317752	0.0417074	0.126951	0.0267266	0.0848224	0.144144	0.0248107	0.122618	0.0780676	0.0529905	0.325192	0.084096	0.180536	0.0771271	0.256294	0.0516453	0.0216587	0.0680387	0.00185817	0.00882712	0.375656	0.0457686	0.0842594	0.0180443	0.0212877	0.0778221	0.02344	0.179755	0.0456129	0.00440152	0.0418156	0.0883136	0.13363	0.224862	0.0546895	0.0422145	0.0314642	0.09791184	0.06908182	0.200309	0.0840647	0.120193	0.0565951	0.082289	0.0247892	0.107027	0.0205693	0.0370552	0.0246437	0.0557782	0.0459855	0.0382063	0.0736561	0.0288387	0.3052211	2	54.11406	0.06078692	0.164817	0.516212	1.02033	2.29864	0.154631	0.129595	0.139289	0.322217	0.108273	0.145995	0.3743029	0.8154387
492	0	-606.9739	-527.7539	-79.22007	4.285194	0.5166197	0.112676	0.116699	0.058588	0.0706614	0.00125803	0.215696	0.0755742	0.102343	0.202199	0.200281	0.0607954	0.454599	0.419843	0.0168375	0.0074954	0.0588386	0.0779796	0.660496	0.0487646	0.422866	0.223968	0.198492	0.358992	0.185569	0.00835719	0.181027	0.162877	0.271961	0.492891	0.124139	0.329429	0.114763	0.0438855	0.0735209	0.331799	0.211906	0.244855	0.293877	0.179102	0.006349161	0.065807	0.162471	0.0497019	0.00255557	0.0587561	0.157363	0.0947928	0.00796967	0.026203	0.0828552	0.0553873	0.107761	0.0231459	0.0712796	0.0339502	0.23706	4	51.69192	0.03596057	0.0365079	0.262627	0.831994	2.86887	0.142061	0.187135	0.0986729	0.318798	0.111822	0.141512	0.2434092	0.9739157
493	0	-594.2955	-524.7124	-69.58316	35.502	1.74611	0.134426	0.118769	0.115805	0.281158	0.0232793	0.165342	0.108808	0.406884	0.114789	0.348554	0.0251034	0.142427	0.174803	0.0755791	0.0862478	0.246238	0.0229433	0.0438023	0.00117926	0.105892	0.105238	0.156051	0.0983577	0.0106138	0.0417669	0.014331	0.0477879	0.0286781	0.0403318	0.0574436	0.165345	0.118038	0.160568	0.165163	0.0127464	0.312859	0.0569867	0.0335401	0.1350489	0.06124113	0.195456	0.124055	0.0569566	0.00963508	0.0485487	0.121088	0.00497068	0.00378459	0.000780758	0.183444	0.0788587	0.0680305	0.0458473	0.0498031	0.00874194	0.2508657	4	50.50155	0.04249795	0.260962	0.62498	1.06211	2.05194	0.16915	0.12513	0.09563	0.31278	0.108014	0.189296	0.3121069	0.8037815
494	0	-609.578	-524.312	-85.26599	25.71244	0.817284	0.197528	0.540608	0.115831	1.06184	0.115423	0.364278	0.109781	0.0422949	0.323357	0.0277631	0.015912	0.837731	0.417851	0.3113	0.174506	0.0691721	0.114368	0.0126104	0.0272464	0.273857	0.0805121	0.0234926	0.113228	0.0669412	0.0697509	0.0786281	0.206784	0.0522676	0.051746	0.194437	0.0565595	0.0517967	0.0924536	0.247738	0.6332	0.198183	0.0535514	0.0710898	0.2049213	0.04175717	0.165543	0.352024	0.030504	0.0170635	0.0402173	0.0478566	0.0517429	0.00735276	0.00425314	0.161864	0.0271466	0.0489267	0.00481052	0.0303622	0.0103335	0.1970284	5	56.95226	0.06836225	0.0992309	0.414001	0.961631	2.52514	0.146011	0.11763	0.0895161	0.246692	0.228263	0.171888	0.2387856	0.8251269
495	0	-567.1078	-527.1121	-39.99568	11.60538	4.392597	0.0717541	0.0302006	0.0069202	0.16144	0.00706911	0.0871468	0.0176098	0.104287	0.0892289	0.0201196	0.089591	0.0415315	0.10967	0.0173233	0.0656752	0.0417048	0.00779459	0.0409863	0.0962964	0.0596666	0.0114104	0.0846456	0.059491	0.0258742	0.0844297	0.0311435	0.0186361	0.0250954	0.00891494	0.0549698	0.0382442	0.059398	0.0467035	0.121732	0.137661	0.0216464	0.00347215	0.0150817	0.05284065	-0.1010653	0.0758263	0.118073	0.0756608	0.0224749	0.0428441	0.181017	0.0278918	0.0261642	0.0192195	0.0708791	0.133849	0.0816945	0.0823041	0.0366042	0.0054973	0.3458469	4	58.73768	0.04960798	0.47471	0.787778	1.08416	1.65335	0.158225	0.181647	0.0893154	0.180406	0.117606	0.272801	0.2447816	1.412879
496	0	-570.6639	-520.8725	-49.7914	6.576746	1.996623	0.077558	0.205379	0.0332439	0.140948	0.0305037	0.138726	0.0452885	0.114618	0.152629	0.0124851	0.104406	0.0681043	0.197064	0.00603321	0.208565	0.0331379	0.00743564	0.213	0.0248249	0.0978658	0.339834	0.0122459	0.0970969	0.011445	0.263432	0.00181853	0.0790055	0.0442009	0.0166821	0.0147746	0.0825399	0.0182855	0.0173777	0.0277482	0.00842848	0.00793247	0.0603572	0.343264	0.08902962	-0.01142888	0.0495102	0.23026	0.0736392	0.0329231	0.0326539	0.0493885	0.13287	0.020996	0.0240658	0.0315684	0.0657357	0.0927803	0.0987015	0.046698	0.0182103	0.5421718	3	50.38468	0.03129004	0.292871	0.654654	1.0699	1.98257	0.192476	0.135907	0.133135	0.201545	0.096087	0.24085	0.5307429	1.021534
497	0	-609.09	-529.2435	-79.84647	20.34946	1.032387	0.248378	0.0514629	0.409241	0.118691	0.00851347	0.224037	0.219833	0.0223916	0.204667	0.110981	0.0154835	0.672869	0.371488	0.0449459	0.0731912	0.0515016	0.0626082	0.026569	0.267088	0.128252	0.161102	0.0799568	0.261414	0.106511	0.0526354	0.251335	0.116063	0.100901	0.206066	0.269343	0.0256419	0.0309143	0.0285196	0.00178762	0.156636	0.377655	0.0231447	0.0747636	0.153709	-0.009565701	0.06511	0.224009	0.10214	0.014005	0.0063873	0.329986	0.0758858	0.00872254	7.83998e-05	0.0210971	0.0328048	0.0640045	0.0120946	0.0413319	0.00234332	0.2242677	1	58.16152	0.0488713	0.14337	0.486275	1.00517	2.36519	0.157795	0.130303	0.0874376	0.263936	0.187793	0.172735	0.214702	1.044553
498	0	-614.6176	-531.3473	-83.27027	34.82727	1.132248	0.260692	0.0672788	0.218813	0.113736	0.480829	0.130144	0.203909	0.145137	0.099207	0.0973408	0.0114221	0.156264	0.0577541	0.401848	0.025991	0.0195362	0.502462	0.322857	0.115684	0.156377	0.0728508	0.333075	0.0246948	0.11134	0.0647699	0.0927579	0.244347	0.085601	0.357394	0.246623	0.0923289	0.143627	0.0949733	0.156621	0.0173333	0.153309	0.141309	0.0634061	0.1500177	0.008009395	0.196909	0.0133728	0.0264276	0.0245578	0.0250116	0.231722	0.0271064	0.000221185	0.0299192	0.119106	0.0149345	0.161441	0.0243746	0.0518272	0.0530689	0.1942686	4	57.19955	0.05915929	0.16256	0.513187	1.01887	2.30538	0.139808	0.146627	0.0862038	0.331347	0.117101	0.178913	0.202278	0.960404
499	0	-609.5585	-534.0132	-75.54525	6.927476	0.9829092	0.00522765	0.0317662	0.0880544	0.0191161	0.0273868	0.198293	0.00379398	0.0273242	0.121627	0.106046	0.321791	0.312633	0.171559	0.167885	0.00370354	0.0618131	0.309896	0.199581	0.0116312	0.168367	0.22626	0.0678768	0.160649	0.423012	0.108107	0.0523453	0.0774798	0.188664	0.258336	0.476179	0.0402805	0.921531	0.189327	0.0853458	0.103715	0.0583868	0.0803397	0.421097	0.1853103	0.1115753	0.008435	0.0909883	0.0488805	0.0492696	0.126594	0.26785	0.0494247	0.033116	0.033976	0.057889	0.00343241	0.0717189	0.0342691	0.0908426	0.0333135	0.3015216	4	56.45341	0.05574592	0.133531	0.471554	0.997109	2.39781	0.145011	0.166147	0.0980507	0.337874	0.110421	0.142497	0.4130968	0.7299053
500	0	-588.2894	-523.7097	-64.57968	33.49652	1.61874	0.38961	0.188627	0.0796604	0.090469	0.0502137	0.143266	0.270644	0.025755	0.125123	0.0225165	0.100322	0.253224	0.150089	0.335448	0.0345447	0.0279275	0.0330218	0.215116	0.182372	0.0215662	0.538754	0.0366403	0.0399058	0.0998023	0.147938	0.0109409	0.0292198	0.173511	0.133889	0.176536	0.247942	0.0447589	0.0274714	0.0234339	0.059471	0.00836012	0.0450241	0.210941	0.1323246	0.04422196	0.228569	0.0578724	0.0214738	0.0259979	0.0397246	0.18533	0.0320273	0.0874199	0.0287706	0.0771507	0.0336839	0.0579836	0.0704901	0.0319017	0.0216041	0.3604931	4	50.85798	0.05350585	0.243096	0.607197	1.0567	2.09301	0.232165	0.126477	0.0987302	0.244549	0.0954828	0.202596	0.404715	0.8907331
501	0	-631.4252	-540.7385	-90.68672	6.029792	0.7436729	0.148927	0.0215805	0.430901	0.231579	0.707487	0.144617	0.660614	0.308918	0.464057	0.160567	0.178133	0.507001	0.0600346	0.288382	0.116132	0.0701618	0.580374	0.235836	0.0946411	0.168537	0.321474	1.06237	0.0403519	0.216932	0.954613	0.0658867	0.282454	0.000562624	0.32395	0.109851	0.11892	0.156694	0.100922	0.271888	0.175985	0.507878	0.805853	0.10802	0.2945841	-0.08005366	0.0343425	0.149217	0.0618167	0.0186002	0.212345	0.0393593	0.0597284	0.0538791	0.0247693	0.156234	0.100936	0.0143789	0.021768	0.0315517	0.0210743	0.5359375	3	52.13696	0.06881561	0.0835307	0.383428	0.940036	2.59301	0.150175	0.0885065	0.122939	0.285427	0.169892	0.18306	0.4558839	1.175601
