Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
735	0	-227.2569	-243.4157	16.15875	5.835689	3.176284	0.00386351	0.0345375	0.00180561	0.0706557	0.00151442	0.0725198	0.025155	0.00580959	0.0341682	0.0280647	0.0484072	0.0567523	0.00239666	0.00918048	0.00760932	0.00418949	0.00935204	0.00141055	0.00802994	0.0020898	0.0431736	0.00680452	0.0299492	0.0215623	0.00619357	0.0247263	0.0912458	0.0520429	0.000896616	0.0147835	0.00421479	0.00405688	0.0461713	0.0145051	0.00985158	0.00155573	0.0908302	0.00404875	0.00443645	0.00696497	0.0270711	0.0660098	0.0388578	0.0038687	0.000119648	0.00414806	0.0024491	0.0352746	0.02496953	0.04177892	0.0729634	0.0511138	0.196183	0.0183299	0.0617471	0.0255564	0.0260986	0.0384722	0.103396	0.0915793	0.00165689	0.228409	0.0409577	0.0221356	0.0214011	0.5493916	10	51.21002	0.05870493	0.402456	0.740844	1.08326	1.77344	0.191556	0.178037	0.133817	0.100146	0.284404	0.112039	0.5911705	0.9293285
736	0	-248.61	-244.5039	-4.106147	2.98634	2.056082	0.014422	0.0123276	0.00264096	0.00219295	0.0348841	0.0166921	0.00550178	0.0238326	0.0990954	0.00338621	0.0028841	0.0621885	0.0130012	0.00559764	0.0401252	0.0339714	0.0363109	0.0545692	0.00324091	0.0332313	0.0128511	0.00942433	0.0195381	0.0384473	0.130563	0.0096613	0.00993401	0.0657911	0.0110518	0.032505	0.0101643	0.0039243	0.0101666	0.14261	0.0145522	0.00209819	0.0313234	0.0466973	0.0228376	0.00260822	2.66479e-05	0.23397	0.0519166	0.0109781	0.0158562	0.105546	0.0519089	0.0954726	0.03745292	0.07396084	0.0783117	0.0134561	0.210379	0.00104927	0.0266558	0.0734795	0.0997753	0.0360936	0.051031	0.1442	0.0288997	0.14976	0.00469421	0.0452905	0.0369244	0.3815048	7	58.29678	0.08729429	0.299879	0.660848	1.07133	1.96794	0.174796	0.223294	0.133583	0.10064	0.299487	0.0681993	0.4554657	0.8376149
737	0	-231.8142	-248.592	16.77777	3.007972	4.162253	0.0052002	0.057062	0.0214725	0.0087104	0.0108916	0.0162417	0.0341901	0.00617772	0.000522507	0.0117189	0.00491325	0.0167368	0.0544144	0.00812106	0.0490931	0.000753872	0.0409997	0.0080797	0.0172655	0.00178448	0.000566172	0.00217929	0.0450575	0.0349058	0.114819	0.00310539	0.0230727	0.00487582	0.0197642	0.0109146	0.0261777	0.0136724	0.005018	0.00216855	0.00898935	0.00929517	0.00126578	0.052429	0.000733827	0.00166033	0.0369831	0.00549159	0.0327424	0.000120742	0.0137083	0.0423072	0.0205574	0.0505862	0.01604759	0.06266762	0.191417	0.0753721	0.0584702	0.00472659	0.00742129	0.0782431	0.0919671	0.0232899	0.0859758	0.0260209	0.0187146	0.201656	0.0243138	0.0711517	0.0412601	0.3152103	6	50.98702	0.06353945	0.463059	0.780639	1.08434	1.67196	0.14932	0.192758	0.154711	0.173864	0.279251	0.0500962	0.3778779	0.8341591
738	0	-248.6405	-252.5566	3.916102	1.812559	1.974069	0.0262269	0.0416849	0.0175013	0.0690394	0.0350235	0.00597416	0.0223944	0.00470272	0.00560641	0.00776136	0.0581993	0.0480384	0.00795335	0.011943	0.00500926	0.0309873	0.0123406	0.0360638	0.0361493	0.0163233	0.0593541	0.0172171	0.00240266	0.00461019	0.0467299	0.151938	0.0730263	0.00258105	0.0184154	0.00238963	0.000341482	0.0082823	0.0501896	0.058552	0.0237205	0.0149267	0.0789482	0.0284666	0.0057623	0.0189743	0.101429	0.0325382	0.0724213	0.0852484	0.0499974	0.036676	0.00292784	0.0137912	0.04195353	-0.005178077	0.0569786	0.0296844	0.177873	0.00389884	0.00841593	0.0642036	0.0616249	0.0327997	0.0418612	0.0556574	0.00191148	0.108884	0.0215952	0.295294	0.0393182	0.4445895	8	52.5198	0.0521874	0.29016	0.652228	1.06933	1.98829	0.167947	0.210823	0.160781	0.129879	0.24373	0.0868389	0.4394115	1.011784
739	0	-283.6203	-256.26	-27.36031	1.884951	5.597182	0.0252977	0.0137744	0.0293998	0.0713494	0.00982327	0.0445186	0.0209213	0.0315184	0.0533346	0.000246442	0.0865634	0.0674521	0.187756	0.0683694	0.0122312	0.0751846	0.00778659	0.00347256	0.104422	0.127544	0.13922	0.0137238	0.0452182	0.0160118	0.0628657	0.0513253	0.0537429	0.097841	0.173022	0.011646	0.0728549	0.0817991	0.0882512	0.0281081	0.000459749	0.00802868	0.190736	0.0136953	0.216057	0.245781	0.0509877	0.0404233	0.0215064	0.0584373	0.0329194	0.0406671	0.0140246	0.0712623	0.05700956	0.07747805	0.0316487	0.0801093	0.105355	0.0042699	0.0102743	0.145539	0.00924239	0.0147559	0.0851409	0.0779765	0.00121653	0.145406	0.0272357	0.2524	0.00943047	0.4232582	9	52.57114	0.101739	0.525137	0.816995	1.08214	1.57573	0.0929558	0.259907	0.189835	0.117645	0.299529	0.0401268	0.5007363	0.8452718
740	0	-222.2932	-245.8137	23.52043	3.397774	4.710457	0.0191653	0.0249266	0.000244132	0.0295456	0.00707866	0.0193992	0.0303482	0.00640217	0.000527249	0.0110299	0.0206228	0.0405445	0.0372177	0.022735	0.000565112	0.00831713	0.00979237	0.0454171	0.00846696	0.0121475	0.067385	0.00998606	0.00647349	0.000782703	0.00607641	0.0142464	0.004602	0.0239749	0.00118823	0.00491668	0.00648616	0.00834537	0.0360293	0.0577919	0.0318313	0.0138464	0.00520666	0.00039112	0.00716982	0.0101244	0.0011484	0.0101963	0.00141437	0.0419381	1.79107e-05	0.0280299	0.000401075	0.00427634	0.01595924	0.04267122	0.0183138	0.00725406	0.287848	0.000953028	0.0894867	0.121615	0.0803046	0.0117895	0.0121263	0.0604968	0.00118846	0.217796	0.0241571	0.0574777	0.00919245	0.3021605	8	51.63507	0.05585853	0.489589	0.796675	1.08377	1.62997	0.105724	0.210202	0.0870675	0.0438927	0.542533	0.0105801	0.3448318	0.876255
741	0	-269.5581	-262.1826	-7.375426	3.217054	5.841885	0.0146607	0.00100993	0.114541	0.0801487	0.0137645	0.126465	0.0162699	0.0521261	0.026022	0.0184526	0.0184438	0.0120614	0.00231083	0.0120133	0.0316351	0.00236227	0.00617143	0.0507557	0.0117281	0.0612578	0.0490192	0.0568401	0.07399	0.023386	0.112484	0.00160184	0.015928	0.054553	0.0871468	0.0725788	0.0573369	0.0917866	0.0666702	0.00109859	0.0273318	0.00707465	0.033631	0.00185989	0.0100974	0.0151276	0.00958492	0.0257859	0.0210002	0.0783531	0.0148406	0.0638415	0.00591364	0.00555791	0.03825565	0.009148022	0.0864815	0.037663	0.0874881	0.0376128	0.0246184	0.167404	0.0260373	0.0296646	0.015561	0.0330679	0.0512432	0.287129	0.0637554	0.0272342	0.0250393	0.2374624	8	54.04863	0.07333926	0.533685	0.821694	1.08161	1.56301	0.196379	0.181426	0.219772	0.100963	0.23869	0.0627697	0.2466105	0.962905
742	0	-257.3395	-248.6696	-8.669964	2.999047	2.819776	0.135104	0.021477	0.0369459	0.131833	0.00767096	0.0168878	0.0105888	0.00822314	0.00310035	0.0144965	0.0729606	0.0100375	0.00191161	0.043113	0.00980488	0.012953	0.010021	0.00856842	0.0068307	0.0771474	0.160576	0.00759423	0.00213141	0.0233629	0.00119719	0.0101023	0.0408641	0.143594	0.00475624	0.00788625	0.0110472	0.00309645	0.00785505	0.206237	0.0177983	0.00772065	0.00722487	0.00446594	0.0850737	0.0289947	0.045508	0.0773772	0.00163853	0.15348	0.00615119	0.160887	0.00888149	0.00479284	0.04049685	0.04884148	0.046418	0.0049565	0.263756	0.00586336	0.095173	0.0563821	0.0125555	0.0371519	0.0278444	0.0754275	0.0367977	0.165528	0.0293922	0.0857332	0.0570207	0.5900125	6	62.17405	0.06302184	0.37482	0.721035	1.08147	1.82268	0.15431	0.197839	0.131404	0.116993	0.370418	0.0290363	0.638854	0.9235483
743	0	-244.9598	-251.4092	6.44941	2.647696	1.441241	0.0979489	0.00676013	0.00626261	0.000305308	0.0825209	0.0426695	0.0210356	0.0695601	0.00342353	0.0044023	0.030518	0.00991881	0.0305019	0.011961	0.0763941	0.0326993	0.0319719	0.00901573	0.00580013	5.9078e-05	0.0137612	0.0652821	0.0173236	0.119577	0.124936	0.0393658	0.0291002	0.061182	0.00382761	0.011249	0.000757792	0.0434947	0.00968141	0.00666826	0.0175385	0.00357904	0.0224386	0.161891	0.0991658	0.0194503	0.0135566	0.0111542	0.000340322	0.012681	0.000262944	0.034772	0.0758401	0.0267204	0.03979806	0.06183383	0.0926479	0.0589185	0.191676	0.00304768	0.0984565	0.0650894	0.107798	0.0287597	0.0239639	0.183435	0.0041497	0.0851732	0.00134956	0.0519357	0.00359948	0.3545021	12	50.99587	0.09641893	0.216101	0.578475	1.04678	2.15865	0.135232	0.166458	0.137251	0.0821031	0.450107	0.0288489	0.4163359	0.8514809
744	0	-237.8691	-246.2481	8.37894	2.816465	4.634324	0.0103424	0.0364644	0.00653501	0.0209174	0.00703446	0.0247052	0.00403983	0.00323065	0.00883963	0.0137848	0.0326289	0.000584586	0.0150102	0.0377498	0.000869781	0.0307035	0.00694325	0.0146391	0.00788698	0.0212517	0.0886433	0.0307284	0.0202924	0.00913088	0.00263308	0.0109232	0.0192574	0.0281367	0.0199844	0.00370328	0.0499306	0.0358341	0.0154583	0.00869932	0.0267567	0.00705683	0.0090174	0.0142663	0.0183076	0.00381136	0.0323244	0.00119283	0.019773	0.0281213	0.00777211	0.0604366	0.00400186	0.00795081	0.01746085	-0.09518125	0.0527819	0.00943019	0.124601	0.00187811	0.0847072	0.127939	0.0542757	0.0201901	0.134216	0.0729684	0.00438418	0.138959	0.0344079	0.134932	0.00432925	0.2684848	7	53.0028	0.09151712	0.486143	0.794635	1.08387	1.63535	0.151398	0.234996	0.19358	0.0526389	0.330919	0.0364673	0.1733035	1.549217
745	0	-229.2473	-249.2728	20.0254	4.522373	3.920391	0.0013022	0.00766749	0.00186797	0.00131496	0.0107546	0.00235337	0.0254874	0.0101876	0.0137374	0.0171698	0.0305067	0.0522861	0.015282	0.00979231	0.0305942	0.00634472	0.0172904	0.0397242	0.00330187	0.0250371	0.0121864	0.00422512	0.00218694	0.00548307	0.0661813	0.0372843	0.0174444	0.00167184	0.00198677	0.0191093	0.0148946	0.00631475	0.00317119	0.00397925	0.00235073	0.130603	0.0621817	0.0743605	0.00109916	0.0376167	0.0144878	0.0230008	0.00691259	0.000727107	0.00049073	0.00922954	0.081871	0.0121751	0.01851439	0.03088256	0.35095	0.00964596	0.0493011	0.0429202	0.0472182	0.12762	0.0970058	0.0357183	0.088985	0.0422296	2.1836e-05	0.0484019	0.0146879	0.0236253	0.0216697	0.4590172	10	52.00303	0.04355025	0.449935	0.77241	1.08441	1.69325	0.1527	0.134954	0.235284	0.112422	0.281914	0.0827267	0.4898998	0.9369615
746	0	-253.7322	-253.7658	0.03363618	3.231377	2.679823	0.0108249	0.0165643	0.00030742	0.00466328	0.0265287	0.0129399	0.0136542	0.0324371	0.0390264	0.00433256	0.018159	0.0247661	0.055506	0.00730285	0.0639706	0.0701733	0.0738796	0.0479198	0.00359558	0.052447	0.0567626	0.10459	0.0157	0.0294176	0.0637275	0.0144476	0.0570663	0.0204846	0.0013302	0.00296679	0.00405912	0.0547267	0.028229	0.0171646	0.00849192	0.00365673	0.0565686	0.104992	0.095494	0.0195786	0.00237823	0.0893996	0.0343452	0.045338	0.0445465	0.00125964	0.00896838	0.00357453	0.0290355	0.05553902	0.040879	0.0679836	0.103813	0.00659337	0.0770986	0.177219	0.0634899	0.039355	0.0134567	0.0558207	0.0287656	0.191954	0.0229689	0.0660867	0.0445164	0.3131524	10	50.51434	0.05942773	0.362869	0.712104	1.0804	1.84462	0.161667	0.180718	0.111631	0.124861	0.335688	0.0854347	0.3686914	0.8493618
747	0	-228.9269	-249.8032	20.87627	4.425772	3.727667	0.0142959	0.00204961	0.00441902	0.0192433	0.00976018	0.00411517	0.0193113	0.0063053	0.0135277	0.00406803	0.0437506	0.00283423	0.0110749	0.00377278	0.0198528	0.00552755	0.0138747	0.0270038	0.00897662	0.0044374	0.0300945	0.0065106	0.0160993	0.000646366	0.0222687	0.0127221	0.00340518	0.00511778	0.0105477	0.00682464	0.0166725	0.00490293	0.00931602	0.016552	0.00743612	0.0213518	0.0118861	0.0167509	0.0111523	0.0124187	0.00631207	0.000776442	0.0815913	0.0464019	0.027997	0.0324718	0.0435866	0.00400292	0.01288622	0.048828	0.11406	0.0258544	0.156709	0.0248907	0.160939	0.104865	0.0404955	0.0763449	0.0631303	0.114388	0.010514	0.0432613	0.0169176	0.0469276	0.000702913	0.232012	4	51.95712	0.06363864	0.438746	0.765232	1.08434	1.71169	0.126072	0.26651	0.175234	0.088968	0.266658	0.0765576	0.28084	0.8261359
748	0	-262.9846	-249.2304	-13.7542	2.113012	3.445962	0.00920274	0.00270497	0.00868265	0.0757288	0.000130042	0.0212608	0.0461898	0.00701413	0.0136229	0.00605254	0.0152466	0.00722571	0.0344361	0.0608289	0.00103851	0.00491019	0.0196709	0.0552883	0.0507249	0.016006	0.134265	0.0143961	0.00153897	0.00582055	0.0387938	0.0050568	0.113312	0.0408866	0.00708561	0.0615728	0.00634571	0.0027679	0.00396195	0.050316	0.0283551	0.00334179	0.00863405	0.0314098	0.128831	0.0816203	0.000358739	0.0941871	0.0415391	0.110939	0.141599	0.0460931	0.0168658	0.0305062	0.04808464	0.01394809	0.0720362	0.0528932	0.107592	0.019536	0.189614	0.0602165	0.0623033	0.0567987	0.0685476	0.112602	0.00383289	0.0672019	0.0178768	0.0830511	0.0258976	0.3118666	8	52.02664	0.08346241	0.421068	0.75357	1.08398	1.74138	0.180091	0.188242	0.0847312	0.143443	0.367936	0.0355569	0.3258147	0.9571901
749	0	-239.0977	-244.2458	5.14807	2.095491	2.958644	0.0565589	0.00186017	0.0621698	0.0596212	0.0123899	0.00229568	0.0087558	0.0579306	0.00266373	0.0377974	0.0202288	0.0282358	0.00939072	0.00108699	0.0395751	0.0434896	0.00983119	7.87202e-05	0.00624839	0.135845	0.118597	0.00875154	0.010036	0.0163904	0.0553236	0.00181313	0.0609373	0.0256684	0.0457302	0.00161194	0.0256518	0.0177214	0.0081314	0.0226695	0.00713379	0.0226586	0.00124088	0.00844099	0.00787253	0.00408496	0.0106877	0.0595541	0.0146167	0.0903619	0.00680899	0.0440336	0.0171033	0.0056328	0.02479456	0.01336689	0.0431738	0.104129	0.0905253	0.0119813	0.0522392	0.135989	0.0727044	0.0320014	0.0997357	0.105942	0.00520091	0.170387	0.00458589	0.0471174	0.0242884	0.4640531	9	59.14095	0.0534544	0.386037	0.729212	1.0823	1.80245	0.151812	0.191743	0.133531	0.151319	0.322723	0.0488717	0.47742	0.9720018
750	0	-248.8371	-242.0678	-6.769297	1.482647	4.069265	0.0602457	0.0598396	0.0316653	0.190755	0.0332649	0.0285735	0.0484782	0.0145761	0.0374004	0.00255998	0.0241352	0.00544526	0.0119878	0.00723061	0.00759999	0.0401199	0.00830345	0.0067841	0.040787	0.0010099	0.144906	0.00738973	0.0207923	0.0172774	0.010637	0.0201364	0.0350702	0.0971535	0.00427477	0.00493621	0.00578144	0.00342151	0.0735607	0.0586819	0.0161034	0.0847732	0.00345267	0.0500172	0.00954956	0.00416455	0.0891398	0.0043056	0.0135852	0.111903	0.00726456	0.0539935	0.00420787	0.014834	0.05117819	0.05011269	0.0866186	0.00492918	0.0925254	0.0207754	0.0207925	0.125828	0.065412	0.0381295	0.123158	0.175766	0.0126625	0.0968239	0.0153517	0.0831376	0.038089	0.4733601	11	51.27222	0.06123673	0.458127	0.777571	1.08438	1.67992	0.185327	0.162978	0.191441	0.0860459	0.291732	0.0824765	0.5234728	0.9042688
751	0	-259.5328	-247.4956	-12.03723	1.63022	2.421349	0.00582996	0.00128946	0.079453	0.0307606	0.00201418	0.117705	0.00421318	0.0696136	0.00380535	0.078568	0.0223116	0.00654025	0.0586166	0.0150751	0.123991	0.0745673	0.000195448	0.0295333	0.00373115	0.0877609	0.195596	0.0845108	0.000483191	0.00352675	0.0177161	0.0336529	0.0103464	0.0168646	0.0465131	0.0165536	0.0389237	0.00273521	0.030256	0.178186	0.0271337	0.0290217	0.0471115	0.00196024	0.0275576	0.0364858	0.0374537	0.0261939	0.0108741	0.0718861	0.0159627	0.00287832	0.0113987	0.0497614	0.05313063	0.04324926	0.0417202	0.0283249	0.257295	0.0118665	0.0300549	0.0587185	0.064878	0.0133023	0.0272715	0.0393203	0.00209945	0.137362	0.0345566	0.218017	0.0352126	0.3059099	9	57.39952	0.1242463	0.338871	0.69345	1.07768	1.89	0.167392	0.228085	0.12222	0.0441716	0.379595	0.0585363	0.3491592	0.8761331
752	0	-235.3987	-244.8612	9.462482	5.06312	3.633933	0.00310809	0.0265972	0.00392918	0.000874938	0.013293	0.00274229	0.0319103	0.0175506	0.0107658	0.0361371	0.00534156	0.0802961	0.02782	0.0306816	0.120496	0.0104578	0.00422822	0.0124403	0.00196601	0.00161875	0.00280533	0.0274263	0.0111591	0.017363	0.0533716	0.011331	0.0338633	0.0114612	0.00577594	0.00408241	0.010078	0.0581969	0.0143234	0.0042618	0.0038258	0.032134	0.0147605	0.0490226	0.107397	0.011479	0.0304192	0.00383451	0.0139877	0.0614702	0.0522799	0.00345176	0.000693666	0.00603418	0.02590017	0.04803789	0.1398	0.0157496	0.215073	0.0138659	0.0714913	0.0513157	0.0624379	0.0273812	0.136574	0.0976553	0.0109805	0.0918915	0.00455051	0.0546709	0.00656258	0.4202211	6	51.84396	0.09557725	0.433047	0.761516	1.08425	1.72118	0.177617	0.154983	0.129044	0.0637885	0.424789	0.0497795	0.468259	0.8974117
753	0	-251.871	-253.5756	1.704632	2.782895	3.230581	0.0350008	0.0204705	0.0577802	0.102388	0.0307572	0.0384845	0.0607478	0.026037	0.00200856	0.00921417	0.0826586	0.00650425	0.0129231	0.0265442	0.0106178	0.0109976	0.0012844	0.0264513	0.0217222	0.115032	0.0546969	0.0509326	0.0332464	0.0147867	0.022581	0.0368075	0.0118547	0.0581087	0.0272267	0.0131815	0.0335787	0.000911158	0.0301665	0.00313709	0.00767296	0.0427942	0.00417644	0.0969591	0.00862813	0.0514349	0.00721119	0.0973972	0.00196922	0.0572944	0.00183881	0.0922957	0.0129553	0.0168796	0.02916701	-0.1162913	0.0606359	0.049259	0.143324	0.00218635	0.0195176	0.114477	0.138943	0.033148	0.037586	0.0343176	0.0188267	0.131949	0.0284483	0.162096	0.0252854	0.6120253	11	50.8341	0.1003293	0.406349	0.743545	1.08344	1.76667	0.119191	0.130225	0.167493	0.0849492	0.41722	0.0809215	0.495734	1.234584
754	0	-236.4476	-245.3149	8.867281	2.674621	3.011885	0.0126738	0.0364513	0.00505224	0.00281594	0.0141611	0.00419898	0.016282	0.00613944	0.00211304	0.00355308	0.0510724	0.0211452	0.0339396	0.0551228	0.0538757	0.0178599	0.00196701	0.0227465	0.025827	0.0242734	0.002255	0.020242	0.0072489	0.00804583	0.0455235	0.00238093	0.0233723	0.0950514	0.00340593	0.011852	0.0522219	0.0307539	0.00705731	0.0387895	0.0207116	0.00338935	0.14381	0.0302647	0.035161	0.00680219	0.00667746	0.00308531	0.0120027	0.0783071	0.00137408	0.00560554	0.000495421	0.0128757	0.02567199	-0.05041412	0.0687443	0.0455652	0.234037	0.00922068	0.00977123	0.0513197	0.0458591	0.0664661	0.0470844	0.0231634	0.00423283	0.137591	0.000247709	0.253566	0.00313188	0.3642794	9	53.14733	0.07444989	0.390179	0.732184	1.08257	1.79506	0.146002	0.184968	0.19677	0.106427	0.332364	0.0334702	0.3138653	1.160623
755	0	-237.1892	-238.8823	1.693076	6.825959	9.19348	0.0138951	0.00472322	3.29564e-05	0.00336632	0.000275687	0.000267955	0.0261046	0.0143998	0.00714024	0.00114278	0.0124679	0.0327818	0.055309	0.0124824	0.0514372	0.0735035	0.0136513	0.065441	0.00250656	0.00242146	0.0239822	0.031232	0.0220151	0.113661	0.0672968	0.0109251	0.0126284	0.0131214	0.0300484	0.00881151	0.0166424	0.0165031	0.0610635	0.0100413	0.0627488	0.0206785	0.163341	0.011629	0.0190589	0.000961004	0.00627485	0.00149884	0.00503283	0.0741247	0.00924534	0.0343942	0.037953	0.00163404	0.02428483	-0.01032471	0.0328142	0.0360028	0.156243	0.00382509	0.162747	0.0323187	0.0616024	0.0263247	0.0335432	0.0386162	0.0116516	0.232817	0.0123237	0.135518	0.0236526	0.4456913	7	50.17109	0.06636416	0.617358	0.86427	1.07401	1.44436	0.135813	0.200252	0.1969	0.0757044	0.350496	0.0408339	0.4353666	1.023715
756	0	-212.3083	-241.3544	29.04613	4.304821	3.090854	0.0445411	0.00015299	0.000497338	0.0132119	0.0090661	0.003798	0.00986335	0.0214907	0.00804336	0.0189916	0.0026731	0.000154737	0.00142554	0.000150866	0.0544475	0.00312842	0.00552569	0.0176915	0.00442143	0.0076301	0.00166411	0.00656446	0.00858938	0.030777	0.0836431	0.032598	0.0153864	0.074546	0.000868333	0.00132587	0.00470071	0.0156809	0.00736336	0.00420074	0.00906773	0.0162191	0.0185497	0.0101496	0.0059782	0.00117513	0.00125598	0.000909646	0.0545873	0.0152562	0.00300973	0.0423438	0.00115295	0.0192805	0.01589049	-0.02589567	0.102776	0.0311644	0.373519	0.00632703	0.0586549	0.0544947	0.0658464	0.0148719	0.00740801	0.0320204	0.0012785	0.0600315	0.0130137	0.148065	0.0305283	0.3332177	7	50.77202	0.08506346	0.396171	0.736437	1.08293	1.78446	0.170266	0.185832	0.159464	0.0575815	0.376648	0.0502084	0.3073221	1.084262
757	0	-208.756	-244.271	35.51498	3.114578	4.817197	0.0027687	0.000481459	0.00499606	0.0127099	0.00281427	0.00137188	0.00937589	0.000589376	0.00581245	0.000167444	0.00503064	0.0250271	0.00959587	0.0152106	0.0263609	0.00458128	0.016142	0.00701547	0.00285181	0.00310067	0.0568378	0.00868814	0.00127146	0.0310311	0.0509877	0.0231557	0.00312869	0.0143242	0.00442039	0.00611389	0.00492411	0.00153863	0.00412997	0.0125581	0.00366943	0.00374494	0.0603085	0.00320026	0.00899002	0.00126126	0.0186984	0.0111728	0.00774773	0.00756218	0.0602962	0.00798276	0.00236112	0.00419934	0.0157791	0.01176492	0.121177	0.14158	0.182762	0.000517896	0.00817547	0.0234786	0.141819	0.0274264	0.0835932	0.0861014	0.00652036	0.140692	0.0165045	1.52219e-05	0.0196365	0.2282272	7	50.43134	0.08305488	0.494304	0.799444	1.08361	1.62265	0.164396	0.179869	0.171104	0.0716885	0.338983	0.0739594	0.2399921	0.9509779
758	0	-233.8103	-253.6582	19.84785	3.487512	3.137699	0.00720638	0.015986	0.00948141	0.0690111	0.00153509	0.0540473	0.00166832	0.000968629	0.00528435	0.0113606	6.4239e-05	0.0201502	0.000784224	0.00544068	0.0272398	0.00319956	0.0306826	0.0197924	0.0182132	0.00657929	0.0340036	0.0151054	0.0193825	0.0185652	0.0441449	0.00501363	0.00745891	0.0152789	0.0577017	0.00299001	0.00210884	0.00492657	0.00162856	0.00334531	0.00161063	0.00734335	0.0780371	0.018453	0.0321822	0.00417234	0.0482412	0.00641981	0.0525102	0.0234521	0.0154533	0.0721396	0.0138012	0.0014571	0.0212238	-0.04866541	0.098854	0.03911	0.236703	0.00347944	0.0360414	0.0967659	0.0930101	0.0795984	0.00810456	0.088718	0.0101631	0.151948	0.00656616	0.0335841	0.0173537	0.3301193	5	54.76301	0.08601754	0.399642	0.738878	1.08312	1.77836	0.161057	0.262748	0.226065	0.0593588	0.202993	0.0877788	0.2814538	1.172907
759	0	-248.3528	-247.9117	-0.4410358	2.627222	2.997327	0.0260971	0.00463392	0.00261887	0.0149451	0.0114943	0.00278316	0.00120661	0.0103439	0.00113721	0.0220589	0.0192157	0.00685526	0.0380436	0.0313503	0.0672442	0.000928339	0.00306514	0.0673468	0.00474129	0.0188415	0.0344834	0.00190315	0.0427937	0.0640548	0.0969916	0.0100294	0.0017642	0.0274933	0.0153323	0.000346432	0.0250001	0.00110312	0.103397	0.0413826	0.0175952	0.005743	0.0490919	0.0123426	0.00129909	0.015946	0.0989517	0.00280541	0.0757164	0.00965132	0.0943945	0.0241981	0.0248539	0.00381185	0.02479493	-0.09210082	0.0461771	0.0427399	0.100032	0.00920996	0.0428679	0.0479506	0.0684969	0.0374045	0.221663	0.0378097	0.0011164	0.154297	0.0236056	0.129247	0.0373824	0.4028822	3	51.37032	0.05975748	0.389055	0.73138	1.0825	1.79706	0.260579	0.174912	0.130623	0.0761189	0.300682	0.0570857	0.3107814	1.296352
760	0	-237.8845	-244.0616	6.177106	2.756706	2.4182	0.000808777	0.00135581	0.011019	0.0424895	0.00424428	0.0349301	0.0178228	0.00555169	0.0343211	0.0280647	0.0301074	0.000915254	0.0102341	0.00225417	0.0338837	0.00476866	0.00414642	0.00900564	0.00647467	0.0256164	0.0343536	0.0167312	0.0386743	0.0362187	0.161765	0.0670762	0.00322785	0.0382988	0.00854581	0.00282296	0.0164512	0.00166489	0.00802143	0.00555411	0.0519351	0.0134434	0.0530004	0.0194119	0.0495547	0.0530518	0.0524489	0.032324	0.0395557	0.00902225	0.0889087	0.029607	0.0147731	0.0186565	0.02673171	0.04314074	0.0993563	0.00259208	0.0772311	0.0154128	0.173348	0.14306	0.102452	0.0671891	0.0742737	0.0328102	0.00228595	0.108082	0.0145707	0.075157	0.0121786	0.3155367	7	50.31292	0.07618297	0.338562	0.693203	1.07764	1.8906	0.206002	0.172969	0.11531	0.100886	0.348393	0.0564396	0.3586774	0.8797227
