Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
654	0	-267.52	-240.9807	-26.53937	1.204594	1.671951	0.573586	0.195825	0.397944	0.0998758	0.148766	0.0501703	0.0758904	0.00993557	0.476922	0.149527	0.154819	0.185823	0.0452286	0.0491187	0.127294	0.515083	0.1879324	0.02433442	0.0242728	0.0120999	0.134017	0.00332882	0.001245	0.0350063	0.0906125	0.00961752	0.142466	0.116773	0.0697897	0.193337	0.0141812	0.149598	0.00365529	0.1874356	2	51.84232	0.02176245	0.250705	0.614882	1.0591	2.07531	0.178634	0.20073	0.201077	0.11678	0.2194	0.0833799	0.21177	0.8850903
655	0	-263.9808	-238.1819	-25.79883	3.919279	3.063393	0.290499	0.100047	0.247143	0.0991574	0.0356401	0.0142299	0.0538884	0.00993711	0.129768	0.132446	0.339953	0.232015	0.0102516	0.0904735	0.149381	0.492616	0.1602272	-0.001980829	0.0880593	0.00108286	0.020843	0.0199279	0.142948	0.0105342	0.24714	0.0280845	0.059969	0.0674312	0.0118902	0.148742	0.0426042	0.0383734	0.0723697	0.3416879	2	58.8968	0.01476526	0.394107	0.734979	1.08281	1.7881	0.236716	0.172249	0.207227	0.108723	0.206212	0.0688743	0.3397071	1.005831
656	0	-263.394	-238.2471	-25.14688	2.854429	3.787094	0.401183	0.0529537	0.0548968	0.0783624	0.0460265	0.0500968	0.0135596	0.0377228	0.0955896	0.0778176	0.37669	0.24945	0.104274	0.175543	0.283893	0.342798	0.2280259	-0.01649898	0.0157388	0.00937277	0.0795407	0.00963954	0.131552	0.059041	0.103206	0.0315357	0.00179292	0.134511	0.00993938	0.0926508	0.00733477	0.164121	0.150024	0.1507491	2	51.94396	0.04651744	0.44227	0.767509	1.08437	1.70585	0.254807	0.184939	0.119284	0.131257	0.235413	0.0742998	0.1342502	1.122897
657	0	-267.9067	-240.8353	-27.0714	5.821814	7.486846	0.0667745	0.048039	0.0470243	0.0681791	0.00143981	0.0232198	0.00208144	0.207327	0.01417	0.0249832	0.177072	0.117526	0.0565155	0.00670557	0.399846	0.0104911	0.158429	-0.009045523	0.096949	0.0445791	0.059994	0.0168196	0.0506588	0.00797122	0.105984	0.0111628	0.0952617	0.0685298	0.0267165	0.192711	0.000816501	0.021831	0.200014	0.1086873	1	62.79184	0.01733029	0.581045	0.846523	1.07782	1.49461	0.150736	0.15841	0.233703	0.112822	0.288714	0.0556147	0.09964181	1.09078
658	0	-264.3707	-240.798	-23.57268	1.40487	3.319416	0.350241	0.0521593	0.0363569	0.0545349	0.111193	0.0423632	0.0903399	0.0205254	0.329634	0.217532	0.158655	0.0609156	0.0139269	0.0480108	0.176003	0.230682	0.1546366	-0.09134271	0.0223955	0.00155963	0.0589441	0.0311678	0.022403	0.0411911	0.0688214	0.0381203	0.068762	0.106528	0.0187358	0.255828	0.00641857	0.0130488	0.246076	0.1632181	2	52.41007	0.03279533	0.412556	0.747809	1.0837	1.75594	0.281639	0.238208	0.137214	0.119256	0.172157	0.0515259	0.07187537	2.270849
659	0	-260.2811	-238.978	-21.30312	2.922262	3.10918	0.147893	0.043726	0.271864	0.0774097	0.00187043	0.00682466	0.0285884	0.0792653	0.00620631	0.239523	0.0303863	0.0235032	0.00147149	0.00662226	0.284309	0.270365	0.1732566	0.03312892	0.0823283	0.0224796	0.182066	0.0083279	0.0215803	0.0438087	0.025317	0.0881029	0.0133436	0.181205	0.0011225	0.0749455	0.025513	0.114957	0.114902	0.1085145	0	51.23651	0.0306451	0.397536	0.737399	1.083	1.78206	0.221081	0.198424	0.135489	0.124244	0.265213	0.0555486	0.1416434	0.7661104
660	0	-262.7828	-239.6878	-23.09508	3.124632	2.563112	0.297316	0.0171223	0.0740805	0.142241	0.191096	0.314815	0.0118404	0.333906	0.164857	0.281562	0.0223863	0.375866	0.0380166	0.0462012	0.0858882	0.0013083	0.131968	-0.0125783	0.128812	0.00449753	0.0557779	0.0052791	0.0525745	0.00359847	0.0278167	0.262494	0.0403691	0.0509472	0.0104231	0.0823956	0.0542369	0.117109	0.103668	0.1656973	2	54.89906	0.03242501	0.35236	0.704057	1.07931	1.86427	0.220569	0.16622	0.262453	0.0871525	0.221295	0.0423093	0.153119	1.082147
661	0	-254.2973	-236.0491	-18.24822	1.353703	3.361597	0.300208	0.0137238	0.11306	0.262421	0.00444189	0.160354	0.0421714	0.118084	0.2295	0.125729	0.178511	0.204814	0.0411676	0.04683	0.222613	0.137649	0.1287789	-0.001231593	0.0634449	0.0161613	0.132299	0.00209569	0.00997777	0.0114116	0.0206272	0.0098433	0.0725041	0.074226	0.00591382	0.210628	0.0274813	0.269843	0.0735429	0.07747253	1	51.06481	0.05879774	0.415436	0.749768	1.0838	1.751	0.179094	0.152886	0.180034	0.0891086	0.343762	0.0551149	0.07624094	1.016154
662	0	-262.1057	-237.792	-24.3137	1.646359	1.970311	0.100422	0.013042	0.221092	0.23604	0.551126	0.146452	0.00134536	0.000494778	0.36992	0.0948747	0.485293	0.413827	0.0584884	0.132482	0.117887	0.0786922	0.2004143	0.001385849	0.122107	0.00130414	0.0862806	0.026031	0.099961	0.0165094	0.123991	0.0427634	0.100373	0.0340432	0.0171742	0.0918881	0.0676445	0.0831525	0.0867774	0.2090287	3	51.10485	0.02845928	0.289705	0.651819	1.06923	1.98925	0.156832	0.187867	0.210971	0.0936386	0.287881	0.0628099	0.2104146	0.9934137
663	0	-268.036	-241.6739	-26.36214	2.93396	2.391661	0.2096	0.0185834	0.00517034	0.166637	0.0893656	0.0243749	0.0130163	0.0659123	0.419299	0.102292	0.0685546	0.117301	0.370281	0.0396887	0.410331	0.00118227	0.1507459	-0.02205273	0.0786086	0.000532245	0.0322509	0.036342	0.307091	0.0120185	0.0316693	0.0189277	0.0167358	0.0419499	0.00804891	0.244478	0.0264844	0.130071	0.0147916	0.1486215	0	56.9582	0.04709585	0.335939	0.691101	1.07729	1.89567	0.229056	0.296045	0.160737	0.12717	0.164689	0.022303	0.1265688	1.174235
664	0	-272.1839	-240.2667	-31.91725	0.9222909	4.01436	0.822562	0.00481851	0.357952	0.459263	0.0462134	0.214709	0.0475679	0.0453949	0.428505	0.309497	0.178419	0.361475	0.0456484	0.0687081	0.358681	0.178043	0.2178103	0.0529711	0.0960959	0.0257941	0.213757	0.0360544	0.0530433	0.0104683	0.00278314	0.0221455	0.0514976	0.0619595	0.024278	0.176313	0.0771813	0.0070862	0.141543	0.1229909	2	64.5391	0.01823091	0.455149	0.775704	1.0844	1.68475	0.252262	0.226271	0.108874	0.12345	0.200646	0.0884969	0.1759621	0.6989629
665	0	-274.1461	-250.8602	-23.28593	1.217727	1.258305	0.211332	0.100594	0.386712	0.296572	0.0343027	0.100675	0.314126	0.259402	0.427074	0.64665	0.184627	0.0447482	0.317799	0.191098	0.318404	0.0365612	0.2633467	0.006554549	0.00123815	0.0019984	0.0767806	0.028049	0.076022	0.100252	0.0835394	0.0232651	0.112375	0.0745586	0.0055265	0.124359	0.0100309	0.183046	0.0989581	0.1404433	2	52.89418	0.06568951	0.18546	0.542669	1.0324	2.23947	0.213081	0.219999	0.145404	0.101566	0.267577	0.052374	0.1469978	0.9554106
666	0	-260.8329	-235.2071	-25.62582	3.633116	2.595059	0.226009	0.013711	0.240693	0.393041	0.107734	0.0644168	0.0235896	0.0401713	0.746169	0.00103319	0.994412	0.138485	0.230085	0.176185	0.0481272	0.65426	0.302069	-0.004740686	0.137588	0.00418497	0.0970106	0.0400085	0.159906	0.0245827	0.114387	0.0556248	0.00138948	0.0938711	0.0023188	0.0562484	0.00210669	0.131276	0.0794971	0.1393668	3	56.12733	0.02606893	0.355288	0.706318	1.07963	1.85876	0.245855	0.228817	0.203417	0.100643	0.152211	0.0690566	0.1346262	1.035214
667	0	-276.6685	-240.6603	-36.00821	0.2925891	3.929907	0.785639	0.0573318	0.366893	0.235077	0.0997239	0.71732	0.272662	0.0744357	1.87134	0.882635	0.665104	0.273137	0.109073	0.16579	0.0415863	0.192432	0.2955525	0.01751225	0.0358741	0.00249964	0.121311	0.000789957	0.13034	0.0597028	0.0568682	0.113749	0.0578323	0.0870665	0.00308496	0.00856366	0.0278018	0.289231	0.00528451	0.1023849	3	51.5397	0.05883337	0.45047	0.77275	1.08441	1.69237	0.187069	0.20158	0.196657	0.131892	0.222798	0.0600032	0.1198971	0.8539394
668	0	-265.8938	-241.5915	-24.30222	5.354426	1.737463	0.133331	0.0454677	0.0264326	0.242744	0.489215	0.0399312	0.0162675	0.0665079	0.567985	0.10009	0.114672	0.167871	0.27612	0.0774157	0.293152	0.0530188	0.2226064	-0.01348507	0.113383	0.000744315	0.0500696	0.12188	0.0562558	0.00204934	0.0614074	0.0952363	0.0294224	0.12428	0.0414853	0.0744886	0.0544153	0.142621	0.032261	0.2275464	2	58.68492	0.04621528	0.259787	0.623838	1.06178	2.05459	0.237153	0.242627	0.138182	0.115081	0.159835	0.107122	0.2140614	1.062996
669	0	-267.9738	-239.2528	-28.721	3.083632	2.83781	0.241172	0.0161847	0.0853974	0.0133288	0.148411	0.066767	0.0356781	0.0494838	0.506312	0.198374	0.218825	0.137593	1.26115	0.177621	0.200095	0.0301526	0.1713816	0.04526387	0.10071	0.0092921	0.143216	0.035285	0.202404	0.0130785	0.000321648	0.0692426	0.0556872	0.0901401	0.00127402	0.16716	0.038456	0.0684503	0.00528314	0.1094994	2	55.99044	0.03670916	0.376312	0.722133	1.08159	1.81997	0.199487	0.306509	0.102331	0.130555	0.18079	0.0803285	0.1547633	0.7075283
670	0	-276.0849	-243.1332	-32.95167	6.177349	2.770096	0.147825	0.0124436	0.399444	0.161224	0.544998	0.258326	0.0759523	0.304671	0.379214	0.00768327	0.152314	0.798781	0.0243046	0.127509	0.480398	0.200676	0.2648833	0.05514264	0.177987	0.000539162	0.128842	0.00714046	0.00786779	0.0431689	0.068795	0.0623634	0.0749368	0.102194	0.0757261	0.0564439	0.077057	0.0944843	0.0224532	0.1280439	3	52.40089	0.03379532	0.370655	0.717948	1.08112	1.83028	0.253086	0.20598	0.160947	0.120703	0.203326	0.0559581	0.1831865	0.6989809
671	0	-269.6853	-240.0943	-29.59103	1.751281	5.105645	0.157857	0.0419296	0.204308	0.504422	0.242636	0.179034	0.0958229	0.00586222	1.70627	0.212964	0.0377642	0.0541838	0.370207	0.0729131	0.220172	0.0949522	0.246766	-0.01004487	0.0812945	0.0204337	0.215684	0.00528966	0.0721783	0.0702451	0.00230512	0.00975966	0.0836406	0.0997148	0.0232074	0.214664	0.0372544	0.0488273	0.0155023	0.17168	2	50.40708	0.03969654	0.506407	0.806448	1.08311	1.60403	0.173178	0.173061	0.111741	0.117081	0.338079	0.086859	0.1616352	1.062145
672	0	-265.613	-239.504	-26.10901	4.814188	2.886417	0.0411727	0.0291514	0.32993	0.0834896	0.296658	0.169596	0.0194453	0.193641	0.395386	0.210927	0.245214	0.282241	0.873346	0.0872676	0.273441	0.0947367	0.1873504	0.009206261	0.0967331	0.0118116	0.0719697	0.000844464	0.169193	0.00545368	0.0353518	0.0438462	0.0729988	0.138626	0.0167385	0.185816	0.0309803	0.111812	0.00782584	0.1598965	2	51.35178	0.06797524	0.38028	0.725039	1.08189	1.81279	0.190815	0.271274	0.129714	0.0765381	0.264231	0.0674282	0.1691028	0.9455582
673	0	-260.8605	-238.2339	-22.62663	6.526097	6.372963	0.153291	0.0432173	0.0526195	0.061619	0.0104596	0.0172424	0.0133682	0.151138	0.505896	0.00344899	0.00367818	0.413636	0.0427801	0.12418	0.0339805	0.0198088	0.0953684	0.02210014	0.193922	0.0369393	0.086015	0.0147517	0.154093	0.00111806	0.125885	0.0486962	0.00237167	0.102858	0.0180882	0.0301088	0.00863715	0.09982	0.0766964	0.1238424	1	52.17484	0.01898898	0.550726	0.830859	1.08041	1.538	0.138083	0.215007	0.1508	0.11309	0.273556	0.109464	0.1459426	0.8485696
674	0	-266.4739	-240.7128	-25.76107	5.926596	2.943205	0.105567	0.0293987	0.490298	0.121613	0.0251729	0.0512275	0.00122517	0.14611	0.329652	0.154186	0.125652	0.234676	0.250553	0.180735	0.539853	0.0100615	0.1408809	0.01593479	0.0802434	0.0107699	0.04786	0.0230243	0.0137961	0.0135952	0.103184	0.0713452	0.0867467	0.0778731	0.00612295	0.075859	0.155641	0.00367595	0.230263	0.1167546	1	59.23886	0.01220475	0.38482	0.728334	1.08222	1.80463	0.216771	0.223703	0.159014	0.122009	0.215738	0.0627658	0.1326894	0.8799091
675	0	-270.0509	-235.25	-34.80088	3.661145	6.87447	0.189662	0.00852724	0.0116151	0.275417	0.272577	0.0145116	0.00113849	0.00421026	0.371757	0.0811196	0.129588	0.515953	0.0717127	0.14567	0.321746	0.251724	0.2057612	0.004347185	0.0399394	0.00710523	0.196867	0.00872026	0.00667517	0.00473922	0.00721654	0.0061246	0.0811589	0.148876	0.017328	0.0678554	0.00755113	0.228329	0.171515	0.09551585	1	66.49664	0.03645403	0.565184	0.838428	1.07925	1.51714	0.182473	0.284511	0.13033	0.0567603	0.263851	0.0820742	0.09986303	0.9564685
676	0	-272.6711	-241.0512	-31.61989	6.043823	2.093179	0.149853	0.0218487	0.107864	0.0545602	0.244143	0.154951	0.0143965	0.350465	0.576323	0.210496	1.10541	0.451084	0.806925	0.278083	0.038905	0.333234	0.2608268	-0.0277437	0.0392017	0.0061755	0.178735	0.108251	0.0140986	0.0126761	0.110637	0.107889	0.0350533	0.0722006	0.0214592	0.0850635	0.00249182	0.133089	0.0729789	0.2433444	2	52.268	0.07366386	0.30415	0.66457	1.07216	1.95913	0.20346	0.177308	0.115137	0.115647	0.297104	0.0913451	0.2156007	1.128681
677	0	-256.9983	-233.8906	-23.10772	4.059463	3.236115	1.11126	0.186732	0.157885	0.271214	0.00717292	0.0124674	0.0756869	0.0282513	0.111118	0.124873	0.175769	0.18513	0.0149395	0.611765	0.229237	0.0268335	0.1798166	-0.02536674	0.113555	0.00733432	0.0509523	0.0127859	0.0878645	0.00501383	0.0836855	0.0154485	0.145006	0.181315	0.00535136	0.0604066	0.0286184	0.125971	0.0766917	0.1593519	3	51.55584	0.04290635	0.406742	0.743816	1.08346	1.76598	0.200834	0.184795	0.163283	0.0648959	0.300832	0.0853603	0.1339852	1.189325
678	0	-258.9161	-240.1472	-18.7689	3.906331	3.861205	0.121262	0.0347408	0.113921	0.097187	0.0532925	0.0928545	0.0435566	0.12687	0.341949	0.348269	0.0281547	0.195668	0.301058	0.0365354	0.0704965	0.155013	0.1413461	0.00729272	0.0576521	0.00495719	0.136953	0.074334	0.00260064	0.0276864	0.0815829	0.0782194	0.00763383	0.0793058	0.0129491	0.242012	0.00786335	0.0892318	0.0970183	0.1662702	2	54.39929	0.03770394	0.446571	0.770268	1.0844	1.69876	0.170699	0.272074	0.172435	0.122245	0.196083	0.0664624	0.1735629	0.9579823
679	0	-274.7108	-242.0075	-32.70327	0.8158836	3.514926	0.0483813	0.0908633	0.252409	0.172011	0.257994	0.0260552	0.000256616	0.0305183	0.723543	0.067577	1.31247	0.796215	0.159763	0.79285	0.0673042	0.249925	0.348195	-0.0204075	0.0973641	0.00233824	0.122324	0.0531389	0.00426202	0.0483577	0.0511635	0.0723215	0.0532779	0.0357099	0.0053161	0.0937744	0.0635005	0.219247	0.0779038	0.2077253	2	60.36301	0.02625247	0.425552	0.756566	1.0841	1.73378	0.167536	0.192389	0.291253	0.0844527	0.206186	0.0581836	0.1873178	1.108946
680	0	-267.1551	-241.2977	-25.85737	2.442737	2.629985	0.412123	0.460136	0.0404342	0.167754	0.132134	0.00598955	0.107049	0.304624	0.25454	0.0855195	0.33391	0.0685591	0.0386823	0.0237865	0.109308	0.206538	0.202304	0.02902326	0.0738572	0.0154946	0.176367	0.0340158	0.133176	0.0427379	0.0860616	0.111105	0.0642418	0.110019	0.0311083	0.0610945	0.0143665	0.0384803	0.00787595	0.1879497	2	51.06729	0.02148947	0.358444	0.708738	1.07996	1.85286	0.248438	0.184531	0.187216	0.088533	0.212441	0.0788405	0.2169729	0.8662356
681	0	-269.7518	-237.696	-32.05575	3.219423	9.373389	0.100824	0.00412665	0.0449743	0.0121888	0.0224204	0.0367874	0.0223528	0.0992385	0.254651	0.798864	0.167957	0.100461	0.126208	0.0911791	0.15547	0.182033	0.1808339	0.002669154	0.0678316	0.0185215	0.130797	0.00161072	0.118056	0.045102	0.119188	0.0483776	0.0367093	0.10429	0.0158924	0.0783404	0.0250845	0.100053	0.0901459	0.1729745	1	57.97148	0.03244825	0.620649	0.865827	1.07363	1.43989	0.243453	0.162104	0.161354	0.117623	0.247095	0.0683709	0.1756436	0.9848036
682	0	-280.5712	-245.8131	-34.75815	0.2559791	3.50864	1.19716	0.056415	0.236734	0.0116301	0.399243	0.162149	0.167324	0.110549	0.142023	0.409488	0.206951	0.649725	0.118249	0.222963	0.669449	0.039978	0.2406924	-0.06952628	0.0255675	0.0286134	0.103494	0.123947	0.113978	0.0194005	0.141547	0.0147217	0.0338726	0.0502677	0.00803044	0.178488	0.0644691	0.0670159	0.0265871	0.2828677	1	50.89539	0.04677141	0.425148	0.756297	1.08409	1.73447	0.279715	0.284426	0.108833	0.0976684	0.179818	0.0495404	0.2133414	1.325892
683	0	-264.3668	-240.1443	-24.2225	2.648314	2.949675	0.273538	0.0415553	0.036866	0.324719	0.0248914	0.0809121	0.0136548	0.305095	0.218374	0.672604	0.0325326	0.176911	0.11745	0.00735536	0.0342609	0.0783936	0.1444002	0.02083228	0.13648	0.00893356	0.21242	0.0107237	0.107879	0.0103921	0.0666047	0.13335	0.0553888	0.0529176	0.0122388	0.030602	0.0337312	0.113844	0.0144943	0.1201821	1	53.82587	0.05568905	0.385331	0.728703	1.08226	1.80371	0.139456	0.270036	0.155807	0.104256	0.271372	0.0590719	0.1410144	0.8522684
684	0	-274.2087	-248.429	-25.77973	1.330189	1.036001	0.805141	0.0134781	0.0152054	0.41144	0.0215344	0.068798	3.79094e-05	0.246469	0.212978	0.102197	0.145702	0.297747	0.0685185	0.113961	0.117508	0.0578119	0.1466197	0.01547034	0.109589	0.0340836	0.209347	0.0542012	0.069756	0.0143507	0.0017226	0.0243533	0.0553391	0.110631	0.0538993	0.0148031	0.0542096	0.00507565	0.18864	0.1666679	1	62.4642	0.02615097	0.144081	0.487312	1.00572	2.36289	0.180093	0.336388	0.149328	0.0626467	0.215215	0.0563291	0.1821382	0.9150626
685	0	-265.7467	-240.6307	-25.11603	1.455924	5.302669	0.216239	0.0347013	0.0662363	0.0860534	0.0207855	0.0162601	0.0439364	0.208453	0.229803	0.0411296	0.122489	0.124995	0.0751514	0.236068	0.364222	0.396141	0.1182283	-0.01249984	0.0258621	0.00114218	0.170427	0.0622543	0.0329419	0.00633489	0.0596447	0.0941679	0.158536	0.0991342	0.0165387	0.0371475	0.0110406	0.118482	0.106346	0.2244701	1	56.00693	0.01483881	0.514183	0.810869	1.08274	1.59221	0.17337	0.275336	0.167897	0.127511	0.204266	0.0516197	0.2119702	1.05897
686	0	-266.0646	-241.4528	-24.61183	0.9255988	2.750787	0.240891	0.016603	0.202318	0.109752	0.144639	0.0865768	0.375669	0.135023	0.463577	0.027719	0.00595812	0.202089	0.102778	0.132716	0.162079	0.0571945	0.2050319	0.02892157	0.22677	0.00423774	0.0920285	0.0128908	0.0101403	0.00496394	0.147127	0.0262058	0.0652366	0.1269	0.000678897	0.0634684	0.0128344	0.180121	0.026397	0.06534649	2	60.00311	0.03688431	0.369014	0.716724	1.08097	1.83329	0.157514	0.214034	0.231682	0.0753454	0.24768	0.0737445	0.09426806	0.6931986
687	0	-261.2642	-240.7599	-20.50436	6.095696	3.031453	0.0794257	0.0111563	0.184311	0.0351203	0.00941395	0.0282393	0.00572514	0.070959	0.521124	0.0280193	0.0159636	0.0184212	0.148762	0.0177648	0.518019	0.0371567	0.1355183	0.0314166	0.0405249	0.00450295	0.145001	0.0180534	0.0438737	0.0211545	0.04063	0.0251209	0.0383672	0.020654	0.00346321	0.312109	0.0137258	0.084304	0.188516	0.1009665	2	51.84817	0.02314277	0.391681	0.733255	1.08267	1.7924	0.254709	0.203964	0.118489	0.112272	0.230905	0.079661	0.1323831	0.7626841
688	0	-275.0431	-241.5771	-33.46602	1.239295	2.069271	0.256575	0.0185852	0.30648	0.258533	0.031258	0.420664	0.0476041	0.244101	0.415193	0.392828	0.148192	0.897593	0.0159846	0.0453321	0.361715	0.180684	0.2727251	0.05634088	0.0303733	0.0461453	0.14924	0.0141589	0.0211412	0.0104791	0.156016	0.0551887	0.126559	0.0574839	0.0170549	0.198665	0.0442069	0.0616168	0.0116709	0.1015912	2	56.44836	0.08575952	0.301406	0.662183	1.07163	1.96478	0.205522	0.163588	0.195339	0.10411	0.23089	0.10055	0.1579321	0.6432588
689	0	-251.8541	-235.6605	-16.19353	0.860893	3.275658	0.123932	0.297123	0.00387916	0.0487459	0.01641	0.0100355	0.0827414	0.0748773	0.209793	0.0599391	0.162444	0.136941	0.0666526	0.129005	0.0895257	0.12965	0.07820218	0.09186226	0.0455317	0.0112029	0.243951	0.0031194	0.0219325	0.0383049	0.0249565	0.0407639	0.0708571	0.106377	0.0431433	0.11748	0.000569746	0.109809	0.122001	0.1312317	2	53.03318	0.03245601	0.409524	0.745732	1.08358	1.76117	0.167653	0.210327	0.135913	0.094811	0.326714	0.0645824	0.2230939	0.5882351
690	0	-267.131	-234.9591	-32.17183	4.004514	2.697061	0.371734	0.168503	0.150435	0.0266145	0.0157603	0.0169825	0.108029	0.337791	0.0723675	0.377543	0.220449	0.233652	0.242203	0.0916825	0.0524053	0.0991349	0.1311905	0.01009759	0.127391	0.019563	0.142851	0.0325952	0.0924302	0.00196598	0.0769612	0.00859824	0.142735	0.143628	0.00403525	0.0474851	0.00281263	0.112874	0.0440743	0.04635997	1	80.19191	0.03523959	0.364378	0.713244	1.08055	1.84183	0.193115	0.189805	0.131853	0.10034	0.313949	0.070937	0.05645757	0.8211472
691	0	-272.9066	-246.9109	-25.99571	4.513508	1.069706	0.0140165	0.00345985	0.302108	0.155199	0.0152616	0.0231122	0.128822	0.363422	0.125494	0.279326	0.309358	0.0361243	0.0526413	0.0917207	0.340862	0.496512	0.2495341	0.01292078	0.0665158	0.0109132	0.0935986	0.0639896	0.143471	0.0146431	0.0152979	0.0980487	0.0631528	0.0628688	0.0574761	0.0870073	0.0466022	0.149487	0.0269284	0.04063944	3	54.92873	0.05352536	0.150649	0.496746	1.01065	2.34195	0.208129	0.210173	0.0933695	0.138494	0.22643	0.123404	0.05356022	0.7587616
692	0	-266.339	-239.3656	-26.97348	4.012867	2.569334	0.691356	0.227116	0.265759	0.109583	0.0639256	0.0365612	0.067236	0.174723	0.16081	0.308257	0.117252	0.00540937	0.112833	0.156322	0.0376605	0.0878697	0.1774488	0.04696778	0.093142	0.00125906	0.148298	0.0244227	0.000634676	0.0600872	0.0688695	0.0212811	0.0490378	0.262878	0.00435023	0.0928568	0.00994145	0.106708	0.0562337	0.1763676	2	68.27925	0.02005071	0.352933	0.704501	1.07937	1.86319	0.215306	0.188885	0.153024	0.0662413	0.317652	0.0588915	0.2233354	0.7896985
693	0	-269.6822	-238.5809	-31.10134	0.9767002	1.467041	0.505647	0.0176509	0.2439	0.767352	0.0287962	0.34844	0.0996095	0.189795	0.834622	0.798842	0.300301	0.124898	0.0417483	0.0667836	0.570166	0.0512156	0.3249509	0.01329842	0.0734368	0.0275176	0.212083	0.00430287	0.0211612	0.00435795	0.0919888	0.00326262	0.165206	0.0443471	0.0361633	0.14116	0.0054443	0.167302	0.00226522	0.1816633	3	67.03984	0.01632002	0.220186	0.582977	1.04843	2.14841	0.203736	0.189298	0.197633	0.0752234	0.267891	0.0662191	0.1949617	0.9317896
694	0	-264.2438	-240.5605	-23.68326	1.370171	2.223609	0.230028	0.0478176	0.293934	0.14457	0.0537039	0.0994334	0.00124093	0.208943	0.152998	0.640155	0.646668	0.23009	0.0810486	0.000851763	0.0290225	0.143325	0.1449104	-0.01872355	0.1787	0.0324058	0.150284	0.0234343	0.048565	0.0125173	0.0953605	0.0215098	0.0846683	0.172051	0.00881202	0.052527	0.0431221	0.0278707	0.0481721	0.1134048	2	50.19328	0.03204572	0.318582	0.676864	1.0747	1.92986	0.204723	0.248003	0.174978	0.0708962	0.220984	0.0804169	0.09468128	1.197753
695	0	-265.8993	-244.5187	-21.38055	0.5908367	2.619318	0.21234	0.135505	0.0597468	0.0300588	0.0031692	0.0492828	0.23508	0.0789585	0.21674	0.104384	0.397373	0.177116	0.192509	0.190847	0.0561601	0.278821	0.2033824	0.04348536	0.00461653	0.00907652	0.117344	0.0148265	0.105025	0.0233297	0.0230536	0.0592374	0.18371	0.125544	0.0162584	0.0830559	0.114581	0.0713377	0.0490038	0.1709032	2	70.1802	0.03146441	0.357485	0.708005	1.07986	1.85465	0.227958	0.277388	0.090167	0.0859397	0.241923	0.0766248	0.2143885	0.7971656
696	0	-273.1911	-244.7447	-28.44643	5.076487	2.76863	0.16948	0.048831	0.0923507	0.0924918	0.00480871	0.105269	0.579038	0.0479415	0.130271	0.502186	0.884683	0.712601	0.0225748	0.301197	0.141252	0.137612	0.2190778	0.01288434	0.0382562	0.0149385	0.0094414	0.0131408	0.266982	0.000363571	0.0456911	0.0532195	0.0795023	0.119475	0.016558	0.00451779	0.0147864	0.238833	0.0842946	0.1716292	1	53.39151	0.02777773	0.370531	0.717856	1.08111	1.83051	0.166969	0.200325	0.183972	0.110204	0.262349	0.0761812	0.1845136	0.9301713
697	0	-275.3967	-246.4854	-28.91132	8.562673	1.577302	0.0718196	0.0183774	0.157701	0.490801	0.21633	0.068856	0.0435369	0.151335	0.504351	0.74489	0.0568732	0.456897	0.777087	0.00620725	0.316588	0.0920507	0.2903402	0.04432991	0.123906	0.0003582	0.0979487	0.0137405	0.0922806	0.0116774	0.0389746	0.0914567	0.0531587	0.0629389	0.0200178	0.180702	0.0422242	0.0390026	0.131613	0.1174569	2	55.47491	0.03305582	0.237021	0.600937	1.05466	2.10739	0.203873	0.19995	0.226963	0.121124	0.200159	0.0479309	0.1617868	0.725998
698	0	-275.6169	-240.2963	-35.32061	4.763787	1.921096	1.24582	0.266112	0.335428	0.706019	0.0393222	0.0191157	0.00784059	0.0020605	0.0944533	0.0667037	1.04853	0.276274	0.276428	0.728018	0.227441	0.142657	0.3069061	0.06362219	0.164001	0.0118853	0.135078	0.00319868	0.159722	0.00198082	0.0528845	0.0335497	0.0971379	0.18151	0.0113505	0.0684416	0.0365587	0.00740442	0.0352973	0.2136071	2	56.67959	0.03017517	0.28367	0.646352	1.06788	2.00209	0.227967	0.257234	0.187852	0.0812121	0.192992	0.0527419	0.2772293	0.770507
