Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
866	0	-617.5381	-551.7621	-65.77605	9.441633	1.465846	0.191015	0.00856469	0.160757	0.0336046	0.158456	0.0173388	0.0062907	0.426834	0.0878545	0.0509121	0.0633518	0.0757433	0.0613734	0.0381148	0.0782651	0.227106	0.00804254	0.0852364	0.156701	0.00760404	0.00865234	0.145875	0.072357	0.164305	0.102408	0.0171132	0.0882699	0.0156248	0.00901475	0.169522	0.00463056	0.0383558	0.0687824	0.139202	0.00104339	0.0318547	0.0827995	0.00475284	0.060848	0.329183	0.07924855	0.03839961	0.0718288	0.0469386	0.197919	0.00284991	0.0470451	0.0252219	0.0995719	0.0545359	0.0441054	0.0234395	0.0519459	0.228941	0.00945986	0.0810439	0.0151536	0.1692755	6	65.24713	0.03458047	0.219998	0.582771	1.04835	2.14888	0.174839	0.226639	0.18665	0.126715	0.193892	0.0912662	0.2076751	0.8150977
867	0	-601.5422	-551.7538	-49.78834	9.198079	1.943449	0.013981	0.00070294	0.00843257	0.0053181	0.0499153	0.119188	0.0927987	0.0517749	0.011599	0.144292	0.00953204	0.040364	0.209354	0.1387	0.0313294	0.0658067	0.115198	0.104328	0.00771788	0.00956174	0.0141902	0.00471242	0.052936	0.0182445	0.0600099	0.0806827	0.0055901	0.0155006	0.0420443	0.0961047	0.13186	0.23131	0.135548	0.0308199	0.0235259	0.0303446	0.0231776	0.0979695	0.0363399	0.013313	0.06650362	0.03343595	0.0313442	0.0232372	0.143046	0.0205671	0.0371164	0.0219975	0.0385672	0.0272411	0.105309	0.0906304	0.00298133	0.120047	0.0455919	0.148702	0.143621	0.2382211	4	60.06919	0.01892158	0.286429	0.648862	1.06851	1.9962	0.150469	0.235425	0.197347	0.131262	0.175416	0.110082	0.271657	0.8769185
868	0	-595.1933	-553.3106	-41.88269	5.108806	2.43486	0.0378388	0.0157063	0.0659375	0.109375	0.16331	0.0210288	0.0293154	0.101177	0.0572926	0.02887	0.0356635	0.0594641	0.0414272	0.0101599	0.0919637	0.063671	0.0292223	0.0203903	0.000706088	0.00863264	0.209911	0.0595722	0.273006	0.0980198	0.0539483	0.0108684	0.0672035	0.0342593	0.0730877	0.026317	0.0937716	0.0200511	0.105632	0.0167178	0.0561364	0.0646497	0.0139805	0.0721809	0.0637815	0.142413	0.07993736	-0.02743625	0.0963654	0.0703078	0.184559	0.0700742	0.0510446	0.0297318	0.0254537	0.0466644	0.0550057	0.0527192	0.0237583	0.0889029	0.0256525	0.142503	0.0372579	0.1503298	6	59.36108	0.04820266	0.340193	0.694503	1.07785	1.88746	0.153188	0.195568	0.210173	0.163267	0.197813	0.0799912	0.1228936	1.223252
869	0	-610.9042	-565.3102	-45.59399	18.70068	2.370835	0.0355106	0.0501911	0.0702971	0.00516372	0.0815253	0.00723157	0.0393894	0.0577402	0.0615758	0.031481	0.0145972	0.0555964	0.0262853	0.00513415	0.103265	0.0381162	0.0500601	0.0516048	0.0375812	0.021949	0.0397032	0.00134863	0.0405952	0.0884149	0.0890866	0.0124363	0.00517492	0.0938701	0.0146115	0.119175	0.00381111	0.093628	0.0624115	0.00231173	0.0313147	0.126368	0.0096514	0.0249998	0.00487082	0.058187	0.03656442	-0.01985184	0.0561085	0.0939834	0.287873	0.00496029	0.0147477	0.00307344	0.047016	0.0227761	0.0625393	0.0103415	0.0086713	0.0987649	0.0386007	0.0287257	0.221819	0.1727431	3	68.61607	0.01379239	0.333858	0.689424	1.077	1.89972	0.144353	0.334851	0.155536	0.12727	0.145569	0.092421	0.1528913	1.129843
870	0	-587.7453	-540.7044	-47.04091	21.89022	5.643222	0.0380461	0.00325811	0.0999072	0.00942524	0.0136485	0.000549577	0.114789	0.0153563	0.0542334	0.029039	0.0317686	0.0344649	0.0392326	0.060781	0.00651031	0.0159065	0.189977	0.0756784	0.103203	0.109511	0.00635479	0.0487064	0.0286909	0.00312427	0.0667886	0.111196	0.00566838	0.10589	0.0293036	0.0492198	0.0346636	0.0532315	0.0245276	0.00595453	0.0291705	0.0254362	0.0138005	0.0359705	0.00894901	0.0649762	0.05018355	0.01415738	0.0395571	0.0479539	0.208332	0.0326325	0.0657629	0.0412839	0.0665335	0.0104351	0.0554469	0.04858	0.0086269	0.121303	0.0351157	0.122514	0.095923	0.1714861	4	70.63521	0.02043994	0.526782	0.817904	1.08204	1.57327	0.147556	0.273095	0.178726	0.113554	0.207443	0.0796257	0.1856435	0.9237389
871	0	-580.6606	-535.6166	-45.04402	17.71324	2.458515	0.0185124	0.00252994	0.0289936	0.0431248	0.031185	0.0246693	0.166101	0.0563096	0.00832804	0.0386213	0.1058	0.111969	0.0224343	0.0189725	0.0014754	0.0653241	0.0541028	0.0510808	0.0134796	0.0338333	0.0185271	0.0482961	0.0124744	0.0367899	0.0115564	0.00963179	0.0249172	0.142735	0.064147	0.00413364	0.0141709	0.00199787	0.0261967	0.0292388	0.0816569	0.0117683	0.0103771	0.0416047	0.00662314	0.0186397	0.04545006	-0.001565059	0.0147369	0.0368845	0.200939	0.0103572	0.0509083	0.00800763	0.116012	0.00610436	0.0678516	0.0239971	0.0578078	0.10791	0.0186676	0.261305	0.0185112	0.122322	6	87.20469	0.02114695	0.342488	0.696326	1.07814	1.88305	0.206325	0.189854	0.22497	0.116644	0.200525	0.0616821	0.120757	1.01296
872	0	-618.8756	-559.8988	-58.97678	6.893101	1.278255	0.0262214	0.00597463	0.0962608	0.0650709	0.0608441	0.00291133	0.0576704	0.06529	0.162322	0.115315	0.0342185	0.129067	0.0213622	0.0958515	0.0945872	0.00069709	0.0561598	0.0418709	0.0344034	0.192473	0.172691	0.0127228	0.14005	0.000341413	0.0263681	0.0187672	0.0472195	0.0724885	0.0110744	0.0855454	0.195894	0.0163162	0.0903328	0.0135181	0.0696897	0.137685	0.0592899	0.0290613	0.089327	0.0672537	0.08312617	0.0288343	0.0412037	0.0140239	0.122761	0.00422832	0.000257305	0.0153989	0.0670598	0.035593	0.0276671	0.0566285	0.0388106	0.115309	0.0299522	0.307225	0.123882	0.2372117	6	79.70477	0.01733845	0.188949	0.546941	1.03423	2.22988	0.187801	0.241597	0.168222	0.112703	0.192528	0.0971492	0.266046	0.8916191
873	0	-593.3573	-537.8585	-55.49879	4.158807	3.29575	0.21339	0.00809359	0.103125	0.022724	0.0362954	0.146487	0.0229361	0.132308	0.00674498	0.0791376	0.0427214	0.0405923	0.0406389	0.0209437	0.00645471	0.0303558	0.0573195	0.369116	0.139568	0.038804	0.0737762	0.323674	0.120458	0.176646	0.0168645	0.0238596	0.0653986	0.0365834	0.00628736	0.0181691	0.130664	0.00141459	0.0200815	0.005533	0.107572	0.00588924	0.0894415	0.00722209	0.171614	0.0334826	0.09891081	0.06654323	0.056526	0.0782459	0.181112	0.0117883	0.0257842	0.000776423	0.0479162	0.0136189	0.116104	0.0736046	0.00722397	0.0765749	0.022094	0.183606	0.105024	0.1273323	5	64.80487	0.03789296	0.410922	0.746691	1.08363	1.75875	0.153656	0.216132	0.225715	0.111517	0.23804	0.054939	0.1938755	0.6567734
874	0	-595.4722	-545.9144	-49.55774	3.464935	2.054775	0.185384	0.0139316	0.0359807	0.089306	0.0945041	0.0202459	0.238208	0.196923	0.0934668	0.0196981	0.0209557	0.261271	0.0924583	0.0162469	0.0935297	0.0062436	0.226437	0.0473121	0.160034	0.00178243	0.180864	0.0166477	0.0754885	0.146243	0.123081	0.0125425	0.160428	0.0144822	0.0321413	0.152937	0.00570437	0.0104013	0.00328508	0.0353274	0.100545	0.155577	0.0234906	0.0272725	0.103234	0.0063243	0.09312436	0.01166732	0.0384805	0.114174	0.171138	0.030368	0.0558967	0.0119775	0.0804528	0.0243554	0.142538	0.0783503	0.0148196	0.103632	0.0120512	0.108831	0.012935	0.2907854	6	60.05074	0.02775853	0.299727	0.660715	1.0713	1.96826	0.16747	0.19339	0.20459	0.126665	0.220057	0.0878296	0.3024527	0.9614243
875	0	-599.9245	-555.0456	-44.87891	5.719848	3.930824	0.0166229	0.0275014	0.0203922	0.0376057	0.0521425	0.0206202	0.0811858	0.106931	0.0156272	0.0268095	0.0619437	0.0222793	0.0582377	0.0222885	0.0330149	0.0603075	0.00298933	0.0170852	0.0256059	0.148073	0.0653606	0.00634071	0.131558	0.0275172	0.0882033	0.00710316	0.00894028	0.00711348	0.00104384	0.117048	0.0057998	0.0179243	0.0296829	0.0052655	0.0557	0.0160351	0.0918817	0.0137516	0.0415104	0.0734471	0.03959308	0.02931437	0.0996428	0.0102395	0.200243	0.014043	0.0053256	0.00810533	0.0380421	0.0266167	0.0495865	0.0381634	0.0336624	0.141104	0.0681076	0.140662	0.126456	0.220632	2	63.39586	0.02470508	0.450521	0.772782	1.08441	1.69229	0.147229	0.270134	0.174879	0.117555	0.217363	0.0728404	0.2499463	0.8827174
876	0	-599.5881	-549.5924	-49.99573	3.205878	2.166719	0.00356958	0.0246091	0.0922454	0.123534	0.0138862	0.00675214	0.0814367	0.037999	0.0100346	0.0276015	0.0297952	0.0173922	0.0936735	0.0242276	0.0420769	0.0117462	0.0542777	0.0343068	0.0251111	0.0651866	0.0598328	0.0926095	0.0082073	0.0835094	0.0951832	0.0297059	0.0411072	0.0401974	0.0176334	0.0728055	0.0474	0.00196831	0.0308093	0.00727189	0.00923448	0.052528	0.0280664	0.0146471	0.0293115	0.00469856	0.0295947	3.023441e-05	0.00920423	0.17579	0.176295	0.00842868	0.0194044	0.0196811	0.0165741	0.0236129	0.0341878	0.0522508	0.0254199	0.192463	0.0362403	0.100554	0.109893	0.1032464	5	85.26308	0.01746569	0.312395	0.671647	1.07365	1.94231	0.159475	0.31214	0.157291	0.135025	0.145473	0.0905958	0.1032766	0.9997072
877	0	-599.1281	-546.0957	-53.03241	7.05156	2.906921	0.00168823	0.00936346	0.0221572	0.0433989	0.171578	0.00871181	0.0294593	0.0752297	0.00896701	0.0130552	0.0200195	0.0683525	0.0220359	0.0431704	0.00620598	0.0144023	0.114171	0.099444	0.0968267	0.0165569	0.0734439	0.0320025	0.0529957	0.0228119	0.108286	0.0280768	0.0422248	0.0396797	0.102051	0.00732199	0.0483601	0.00315749	0.0203978	0.0715941	0.183414	0.139571	0.0821726	0.00427058	0.0937917	0.00775271	0.04504112	0.01585316	0.065789	0.0586411	0.218156	0.0196735	0.13216	0.0105179	0.0606616	0.01263	0.0439708	0.0429777	0.00550315	0.116669	0.0286005	0.162826	0.0212231	0.1823957	5	71.89088	0.01930681	0.381931	0.726241	1.08202	1.80981	0.178114	0.205807	0.166235	0.144318	0.248796	0.0567315	0.1982489	0.9200341
878	0	-595.6496	-550.0813	-45.56834	32.40096	3.814186	0.229701	0.0137326	0.100859	0.0230221	0.0516957	0.0216338	0.121489	0.0045913	0.000100125	0.02515	0.0326994	0.000385424	0.0236051	0.0369185	0.00451027	0.0146476	0.05241	0.0665236	0.0353302	0.00504514	0.050272	0.0169153	0.0174221	0.112474	0.0224635	0.000331575	0.0595075	0.0726803	0.0227496	0.0294355	0.105976	0.0168195	0.013828	0.0365661	0.00263437	0.211919	0.00219161	0.00186387	0.0306674	0.00410605	0.04510112	-0.002064083	0.0671829	0.0348177	0.166843	0.12211	0.0244075	0.0250315	0.0647928	0.0268645	0.088151	0.0397387	0.00157963	0.195436	0.0100345	0.0791448	0.0538654	0.08648199	5	66.42933	0.02903561	0.443854	0.768528	1.08438	1.70324	0.142451	0.172232	0.217023	0.124612	0.242614	0.101069	0.08441791	1.024451
879	0	-583.3189	-535.8443	-47.47458	12.30835	6.739801	0.0106907	0.00408339	0.0571987	0.0502453	0.0623702	0.0421652	0.0258541	0.0932055	0.0198426	0.0388527	0.0402078	0.00748881	0.0397727	0.0100966	0.00278504	0.0456558	0.181365	0.0187709	0.00734724	0.0380243	0.0130201	0.00111684	0.0130671	0.172219	0.0115068	0.0521182	0.00723205	0.00274531	0.0158649	0.0365208	0.0591055	0.023243	0.00156733	0.0123581	0.217301	0.0460336	0.000804029	0.113455	0.0150776	0.0255399	0.03485431	-0.0103519	0.0801091	0.103632	0.0529762	0.0348545	0.0600868	0.00328042	0.0841149	0.00874984	0.0522281	0.0868716	0.047854	0.0671481	0.0214375	0.259588	0.0370695	0.2226821	6	70.40685	0.01272857	0.561442	0.836487	1.07956	1.52251	0.148525	0.207866	0.210871	0.104806	0.221793	0.106139	0.2123302	1.048754
880	0	-598.6136	-553.6059	-45.00775	7.116449	2.37427	0.0397461	0.0300358	0.0744545	0.0465883	0.0676015	0.0223415	0.0751339	0.0435846	0.00789353	0.0189017	0.0498005	0.0195558	0.0375929	0.0222173	0.0108252	0.088904	0.183427	0.144391	0.0158118	0.00255886	0.302325	0.0050589	0.06949	0.0361432	0.0383152	0.0353708	0.0323724	0.0289084	0.062634	0.0321904	0.00586431	0.360589	0.0940181	0.0173587	0.0268642	0.048989	0.0567747	0.0181346	0.0199595	0.0237378	0.05640007	-0.01769533	0.0673221	0.0330892	0.105786	0.0274773	0.0803789	0.00677465	0.0731721	0.0282725	0.0181653	0.235156	0.00352092	0.0828466	0.0262809	0.109565	0.102192	0.2739757	3	65.2433	0.01847089	0.334203	0.689703	1.07705	1.89905	0.197568	0.213627	0.173171	0.103501	0.246895	0.0652374	0.2562804	1.069047
881	0	-599.139	-558.186	-40.953	16.71844	1.252534	0.024272	0.0097352	0.0892622	0.00743319	0.011288	0.0210108	0.179629	0.0631065	0.0144388	0.0174084	0.0148452	0.0822595	0.0067063	0.0152713	0.0711309	0.0219636	0.208474	0.0153141	0.0214354	0.0272841	0.00016427	0.110559	0.087015	0.15391	0.0608655	0.0110896	0.115982	0.00233476	0.0484286	0.114194	0.0278238	0.00537235	0.00556678	0.0341268	0.167851	0.00373111	0.144945	0.00467608	0.10029	0.105981	0.05850642	0.01007596	0.0483461	0.121692	0.300607	0.0216687	0.0326124	0.0172261	0.0355089	0.0241575	0.00205894	0.0674523	0.0595779	0.0650948	0.0876212	0.0747911	0.0415849	0.2723557	7	65.06659	0.01821753	0.184444	0.541415	1.03185	2.24229	0.162662	0.291029	0.187029	0.10901	0.0898922	0.160378	0.2824317	0.9643242
882	0	-608.9254	-551.8791	-57.04637	65.49459	1.352731	0.0198576	0.0135412	0.0337355	0.080097	0.0413596	0.0217974	0.120773	0.0204552	0.00914223	0.0389588	0.0515669	0.0107254	0.108658	0.0530543	0.030514	0.0948388	0.156357	0.128548	0.00692207	0.0506106	0.0429434	0.150732	0.132449	0.0125378	0.0784124	0.0087014	0.177753	0.0547481	0.0202485	0.155883	0.119636	0.0541543	0.1119	0.0141722	0.132281	0.0055479	0.105015	0.035526	0.10167	0.00266923	0.09094704	0.02439132	0.0219492	0.177628	0.247302	0.015718	0.0997876	0.0253824	0.0284839	0.00368349	0.0130595	0.0111906	0.0126643	0.0634504	0.0322544	0.21182	0.035626	0.1433835	7	67.95978	0.03694284	0.20165	0.562055	1.04046	2.19583	0.162359	0.205847	0.134463	0.152109	0.249032	0.0961906	0.1677748	0.8546187
883	0	-604.0823	-546.2868	-57.79553	9.580749	1.726595	0.117061	0.00246308	0.0400382	0.0967955	0.0283811	0.00216426	0.0804102	0.0594021	0.00887346	0.0393895	0.0411484	0.0393535	0.0487009	0.0098931	0.0298946	0.0253104	0.0610528	0.0263511	0.040647	0.162383	0.03498	0.0536549	0.0331244	0.115796	0.181518	0.113323	0.00761769	0.108216	0.0178393	0.0101961	0.00770939	0.0181191	0.0994236	0.12055	0.00446193	0.0301099	0.0189476	0.0460733	0.0217491	0.148249	0.07373029	0.007212181	0.0606807	0.0377277	0.236675	0.0250856	0.0757122	0.00985132	0.0556058	0.0204842	0.102882	0.05751	0.0582807	0.0818993	0.0292364	0.110206	0.0381629	0.1189288	4	73.17905	0.0178017	0.258302	0.622389	1.06136	2.05795	0.146346	0.252518	0.20728	0.0847279	0.225869	0.08326	0.126141	0.9428244
884	0	-595.6719	-549.2972	-46.37468	34.70272	2.428038	0.00407091	0.0216418	0.0456609	0.00830058	0.0351935	0.00281975	0.0281062	0.0502686	0.077478	0.0234004	0.0144975	0.0483076	0.0350715	0.0252132	0.0916757	0.0652511	0.035853	0.0277409	0.0102778	0.0250113	0.141918	0.0588381	0.0274063	0.00739666	0.0913702	0.0451453	0.0233283	0.0250924	0.0372625	0.0197942	0.0763646	0.0123218	0.0249611	0.141211	0.0466675	0.0133095	0.0175432	0.0565895	0.018908	0.0437618	0.03560051	0.007252648	0.165244	0.0329615	0.15513	0.030728	0.159044	0.0335154	0.0691356	0.0155624	0.00176631	0.0510586	0.0503839	0.0646905	0.0258573	0.0976098	0.0473135	0.1300149	6	88.45589	0.02022624	0.339526	0.693973	1.07776	1.88874	0.121886	0.234344	0.154583	0.11402	0.261432	0.113735	0.1372676	0.9471642
885	0	-578.1846	-534.302	-43.88254	8.448552	5.418759	0.00665006	0.000766902	0.0132341	0.0524867	0.0171461	0.00682419	0.0729937	0.0393851	0.00336745	0.0320398	0.0125614	0.0550333	0.0965514	0.0330148	0.0264301	0.00137729	0.107164	0.0448631	0.00439915	0.048404	0.00418445	0.128433	0.0102036	0.0497364	0.00536789	0.00890667	0.0223089	0.139361	0.0693964	0.0111779	0.0210203	0.0485096	0.00229382	0.00120493	0.0890296	0.0907192	0.0526206	0.0910387	0.0488379	0.00429497	0.03895068	-0.006424097	0.082396	0.0467239	0.368888	0.00944199	0.0734267	0.0200878	0.017977	0.0157159	0.0515894	0.0544019	0.0085161	0.0394713	0.0116326	0.157318	0.0424136	0.135951	5	79.96692	0.01627804	0.518592	0.813349	1.08251	1.58555	0.101707	0.223496	0.188366	0.12394	0.266372	0.0961196	0.1295269	1.049597
886	0	-593.0067	-541.7772	-51.22952	13.34105	4.042797	0.0399083	0.00608964	0.136804	0.0278566	0.025803	0.017102	0.0925966	0.160727	0.0140697	0.215215	0.0301968	0.117044	0.0770328	0.0180555	0.0212063	0.026772	0.129842	0.0723578	0.00927405	0.0406052	0.001753	0.189747	0.0188771	0.0224299	0.0897127	0.0358	0.0949864	0.0179504	0.0304984	0.00470618	0.000499429	0.130866	0.00361653	0.213151	0.0842672	0.0204446	0.0618104	0.0153372	0.0255056	0.122192	0.0615739	0.01168809	0.0457771	0.043633	0.372355	0.0417898	0.065002	0.00831127	0.023139	0.00727453	0.0399844	0.0802273	0.0220154	0.0545124	0.020282	0.101711	0.0739859	0.1724655	5	69.34772	0.03181113	0.456698	0.776676	1.08439	1.68223	0.164313	0.247848	0.170458	0.105172	0.189324	0.122886	0.1841535	0.9365307
887	0	-583.0647	-551.3946	-31.67003	18.79708	2.556237	0.00262927	0.00813677	0.0827078	0.0121042	0.058438	0.00171272	0.075616	0.0468496	0.0218064	0.0374458	0.00729738	0.00247495	0.0659912	0.0127135	0.0202987	0.00661704	0.0273729	0.0211396	0.0240876	0.0251322	0.0554162	0.0265363	0.0268533	0.00695991	0.0809057	0.00396698	0.00468795	0.103507	0.0724063	0.00405362	0.0232837	0.00397918	0.0285433	0.0278514	0.00828659	0.100786	0.0335911	0.0412062	0.0461151	0.0286653	0.03666304	0.0265215	0.108336	0.0360251	0.194631	0.0135274	0.00576287	0.012804	0.063974	0.0246292	0.0321836	0.0922999	0.00705914	0.161785	0.019314	0.129141	0.0985278	0.1725818	2	66.5041	0.03576997	0.351724	0.703565	1.07924	1.86547	0.131603	0.164842	0.27828	0.132023	0.174288	0.118964	0.1991033	0.8667952
888	0	-595.2328	-551.1667	-44.06605	18.93643	2.228087	0.00630817	0.00957069	0.0146075	0.0125737	0.0639928	0.0155238	0.0803489	0.0262355	0.0249353	0.242595	0.033861	0.0219717	0.0857976	0.0260358	0.0260705	0.01499	0.0377951	0.0999743	0.164517	0.0843115	0.0121726	0.081331	0.0351458	0.0103892	0.0673415	0.169228	0.0273256	0.0554679	0.0904088	0.0525431	0.0113647	0.0173023	0.00254499	0.0772792	0.0261607	0.0150857	0.0353468	0.0601621	0.0820359	0.120949	0.06286059	-0.0508924	0.0519873	0.0431471	0.196976	0.0219306	0.0120775	0.041309	0.0125049	0.013055	0.0355771	0.18202	0.0039414	0.163701	0.0263819	0.0663558	0.129036	0.2594463	7	60.63388	0.01766558	0.319062	0.677265	1.07477	1.9289	0.170178	0.218652	0.164258	0.116822	0.253521	0.0765695	0.2085539	1.244025
889	0	-602.5629	-545.8424	-56.72047	36.00354	1.920606	0.0907593	0.0027145	0.158697	0.038655	0.0201689	0.013966	0.32907	0.0112726	0.065314	0.0656977	0.0952609	0.0266095	0.0543116	0.035723	0.0190851	0.0923399	0.0331629	0.0962434	0.0386404	0.00515089	0.00968711	0.0484197	0.0224155	0.0617843	0.0534438	0.0254229	0.0919935	0.0463161	0.0236216	0.0534813	0.106799	0.000516368	0.156716	0.0200989	0.00308029	0.0395408	0.0845065	0.0222291	0.168166	0.26937	0.07282608	-9.040472e-05	0.0683938	0.155412	0.131003	0.0094022	0.0274963	0.0224997	0.0230164	0.012074	0.0789718	0.0783911	0.0130574	0.127685	0.0153013	0.126367	0.110929	0.1738546	7	72.58789	0.01964558	0.283609	0.646296	1.06787	2.00222	0.170337	0.227882	0.166305	0.125787	0.198948	0.110741	0.1737642	1.00052
890	0	-602.2139	-560.2065	-42.00742	12.00811	2.71614	0.0553065	0.00293384	0.0114119	0.087176	0.0208681	0.0189986	0.0121291	0.0184247	0.0199933	0.0168782	0.0104426	0.247079	0.097548	0.0233268	0.067216	0.0745186	0.0156831	0.0378027	0.0148437	0.0473526	0.0582135	0.0948351	0.0670184	0.040078	0.03676	0.00660886	0.0645931	0.0943337	0.0306527	0.0234076	0.00954857	0.0342126	0.0170486	0.0241092	0.00626511	0.06234	0.0838408	0.0282931	0.0524435	0.0693952	0.0627196	0.01930104	0.110139	0.0206708	0.250193	0.0221812	0.0847391	0.0157998	0.0307544	0.0330432	0.0768664	0.109449	0.0322506	0.0454043	0.0132596	0.113811	0.0414395	0.2297812	6	77.70359	0.02348051	0.366036	0.714493	1.0807	1.83877	0.116075	0.260293	0.164835	0.117327	0.249489	0.0919812	0.2490822	0.9225114
891	0	-593.0029	-551.3849	-41.61796	5.522977	1.925214	0.118055	0.0151765	0.0582618	0.051846	0.0159532	0.0127215	0.0890102	0.200429	0.0297627	0.0405013	0.0126573	0.00989001	0.0335029	0.0176325	0.0258612	0.0088937	0.077896	0.0550692	0.102441	0.0735484	0.00907406	0.032302	0.02908	0.0416185	0.0236183	0.0238074	0.0741538	0.0279198	0.0424119	0.00759775	0.126357	0.0097514	0.03451	0.104943	0.0732668	0.0421656	0.0304138	0.0148752	0.0469221	0.102702	0.0511808	-0.0199577	0.100653	0.0318286	0.11165	0.111185	0.0330741	0.0142919	0.0236106	0.00661242	0.0305712	0.09307	0.0212651	0.0711873	0.0259968	0.204285	0.120719	0.2145078	3	66.26681	0.03594991	0.284181	0.646818	1.068	2.001	0.145198	0.253659	0.1745	0.122393	0.228418	0.0758323	0.1945501	1.102584
892	0	-599.3161	-543.6823	-55.63377	4.807271	6.21265	0.044375	0.000581412	0.0356442	0.0688373	0.0126031	0.0258131	0.106104	0.121101	0.0107187	0.0113537	0.00543329	0.0898438	0.0406798	0.0621128	0.00867753	0.014884	0.0637531	0.0592968	0.179504	0.00545371	0.00426852	0.00713736	0.0108162	0.0182615	0.019927	0.00260868	0.0202137	0.0106795	0.0775456	0.0082577	0.172647	0.00252206	0.131517	0.0167291	0.076883	0.0405076	0.124541	0.0885515	0.0467367	0.043538	0.0448185	-0.01513531	0.0390268	0.135675	0.180801	0.00174049	0.148572	0.00208692	0.040657	0.000584839	0.0426429	0.0987374	0.0393041	0.0657468	0.0125322	0.131421	0.0604722	0.1532394	5	103.2626	0.01182302	0.545784	0.828229	1.08078	1.54521	0.102545	0.239403	0.169773	0.139012	0.265986	0.0832808	0.1381041	1.109593
893	0	-596.575	-550.1576	-46.41745	4.601985	2.241334	0.054962	0.00451128	0.0760439	0.085493	0.212	0.00308226	0.0738954	0.186062	0.0286297	0.0254392	0.0212083	0.149712	0.151925	0.0119689	0.00626731	0.0022688	0.149772	0.129336	0.0172714	0.00193271	0.00892197	0.02037	0.0281889	0.0524577	0.103844	0.0477156	0.0397975	0.172646	0.0346536	0.0362262	0.224636	0.490182	0.0030388	0.00618394	0.0905322	0.0234879	0.0326708	0.0351837	0.00859112	0.0538067	0.08268131	-0.02537502	0.0809289	0.047809	0.179708	0.0343152	0.108419	0.00473584	0.0525379	0.00303788	0.0758495	0.0612454	0.027059	0.0507612	0.0347444	0.176724	0.0621255	0.2085656	6	64.83531	0.03689783	0.320476	0.678446	1.075	1.92608	0.08916	0.311654	0.200694	0.128116	0.174822	0.0955541	0.1831906	1.138517
894	0	-598.8127	-545.0887	-53.72404	4.021224	1.670272	0.102793	0.00171714	0.187469	0.0762892	0.0135008	0.00567669	0.25735	0.119772	0.0730015	0.114497	0.0378378	0.0785629	0.0397949	0.0291068	0.229282	0.0483885	0.120025	0.103807	0.0164641	0.238198	0.0395163	0.134023	0.0414891	0.0204018	0.126349	0.0137451	0.122961	0.0440292	0.202116	0.181343	0.00357564	0.261079	0.0374205	0.00328439	0.00814914	0.0231359	0.0230808	0.109419	0.00718884	0.000938037	0.08848874	-0.02280859	0.161253	0.0723621	0.131334	0.0206092	0.127133	0.0078794	0.0306919	0.0132264	0.0933618	0.0713585	0.0115476	0.0763377	0.0050481	0.151467	0.0263907	0.1838367	8	72.15543	0.03588928	0.250468	0.614645	1.05903	2.07585	0.133818	0.204947	0.212523	0.126719	0.240367	0.0816255	0.1610281	1.141644
895	0	-602.4199	-556.6585	-45.76135	13.31931	2.540839	0.0387093	0.0453808	0.140422	0.0183161	0.0236771	0.118528	0.0536785	0.048671	0.141658	0.0797108	0.0302221	0.0269833	0.0604354	0.0374537	0.0148736	0.0585483	0.104349	0.162847	0.0599609	0.11394	0.0607974	0.0148428	0.0400123	0.0238104	0.0405183	0.00777578	0.043331	0.00402413	0.00917285	0.0781356	0.0797466	0.080055	0.14254	0.0144663	0.026837	0.00996218	0.115952	0.0117845	0.00154756	0.0281896	0.0490824	-0.02566605	0.0846588	0.0486199	0.235655	0.00932057	0.0711309	0.014492	0.0414089	0.0729779	0.0253528	0.0804175	0.00325008	0.0595933	0.0402935	0.108624	0.104204	0.218365	5	63.51476	0.02618361	0.350295	0.702454	1.07908	1.86817	0.160419	0.21198	0.194447	0.132046	0.205365	0.0957431	0.192699	1.133192
