Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1378	0	-240.0093	-247.149	7.13967	30.62808	5.940114	0.104192	0.0496116	0.00947227	0.278446	0.192303	0.0395521	0.161189	0.0040941	0.0609594	0.0772504	0.10106	0.411937	0.131294	0.0102383	0.0469907	0.0230077	0.08912752	0.04980356	0.0383757	0.0670432	0.0388259	0.05628	0.00543089	0.00843307	0.0757686	0.0219967	0.0876736	0.0751151	0.301232	0.0264629	0.0725522	0.0486597	0.07615	0.006736008	30.62808	0.536986	0.823491	1.08139	1.55813	0.242613	0.247776	0.106656	0.0681416	0.224465	0.110348	0.05653957	0.1191379
1379	0	-244.1215	-245.5866	1.465052	10.14889	2.809446	0.417355	0.32142	0.132927	0.0274052	0.296867	0.120352	0.37435	0.0298799	0.250726	0.179562	0.320673	0.0870627	0.0276789	0.52031	0.0429901	0.351376	0.1852353	0.0376185	0.00954428	0.12049	0.118485	0.0349971	0.016733	0.102126	0.00773564	0.000608708	0.0882707	0.115544	0.144433	0.0286664	0.0926089	0.108108	0.01165	0.0235127	10.14889	0.373961	0.7204	1.0814	1.82424	0.250116	0.301211	0.0715362	0.0737326	0.179046	0.124358	0.0611312	0.3846269
1380	0	-220.7327	-244.7153	23.98256	199.1795	1.919988	0.0448692	0.0242675	0.0257367	0.0133566	0.0350476	0.0115825	0.0673497	0.00994601	0.000964009	0.00536106	0.00531083	0.023274	0.0369086	0.0336502	0.0141979	0.00537588	0.03400483	0.01007695	0.0208668	0.0882921	0.167741	0.0767837	0.00949627	0.0749396	0.00503305	0.00674661	0.181411	0.0696841	0.138994	0.0248418	0.0965663	0.0300652	0.00853923	0.01047697	199.1795	0.283533	0.646226	1.06785	2.00239	0.274175	0.279865	0.0838153	0.0996766	0.143317	0.11915	0.02055391	0.5097311
1381	0	-237.5648	-243.185	5.62022	17.3117	1.954014	0.266062	0.385873	0.279634	0.0488466	0.121251	0.0570844	0.18262	0.0129153	0.0390649	0.0965514	0.00671044	0.066181	0.168306	0.43775	0.261215	0.117864	0.1209381	0.08120473	0.0455181	0.148044	0.0169799	0.065317	0.0157999	0.00557518	0.0629094	0.00121917	0.220692	0.0212219	0.201713	0.00457367	0.0359032	0.151441	0.00309343	0.03676478	17.3117	0.287723	0.650033	1.0688	1.99345	0.196138	0.314327	0.0849569	0.109846	0.146333	0.1484	0.1179695	0.3116465
1382	0	-227.4975	-244.3954	16.89795	100.7749	3.538172	0.0165873	0.0646418	0.0456903	0.0487034	0.00444854	0.0392466	0.0173727	0.00861906	0.0459608	0.136139	0.0720286	0.0173391	0.0417628	0.0539851	0.0306298	0.0455532	0.03366431	0.01429106	0.0232344	0.0602017	0.192273	0.000271367	0.00824856	0.0106287	0.00374363	0.000908193	0.157915	0.081589	0.0401722	0.0122533	0.357494	0.0275271	0.0235391	0.008151142	100.7749	0.42704	0.757554	1.08413	1.73127	0.204435	0.253213	0.129067	0.050574	0.251324	0.111387	0.0224422	0.363206
1383	0	-234.897	-244.0419	9.14497	71.57008	3.077197	0.0116582	0.0717111	0.0385498	0.0940121	0.149228	0.0146922	0.0513371	0.0687895	0.103328	0.0516015	0.222932	0.00425414	0.1009	0.172156	0.152619	0.0539063	0.06721128	0.01646036	0.0493754	0.17287	0.0304144	0.0114401	0.00647484	0.0466606	0.0834009	0.0013178	0.102674	0.0899428	0.109939	0.00965585	0.149657	0.129302	0.00687523	0.02576176	71.57008	0.395147	0.735715	1.08287	1.78627	0.183922	0.308318	0.082148	0.117325	0.165217	0.143069	0.04222211	0.6101484
1384	0	-250.9268	-252.419	1.492199	26.47959	2.182226	0.069871	0.25885	0.0462859	0.130173	0.0970536	0.0137364	0.374663	0.0345377	0.0345696	0.180959	0.00852019	0.00605633	0.214684	0.276423	0.919575	0.196075	0.2375036	0.05809288	0.068117	0.0954714	0.0645081	0.022088	0.0120808	0.114674	0.0765307	0.0276286	0.0153165	0.0187026	0.11265	0.0214049	0.210784	0.0605295	0.0795133	0.01189697	26.47959	0.314098	0.67309	1.07395	1.93887	0.19613	0.28961	0.138132	0.0988004	0.155444	0.121884	0.06998985	0.1699813
1385	0	-242.3951	-248.9565	6.56141	18.88906	1.91172	0.0918403	0.32089	0.195147	0.191275	0.273171	0.0470631	0.187343	0.0208424	0.00720303	0.14989	0.0719918	0.0444465	0.0543654	0.587192	0.0944458	0.208373	0.1923767	0.08144819	0.04275	0.0861269	0.00733556	0.00934987	0.126129	0.0064927	0.104889	0.00546873	0.0970696	0.00120165	0.0459939	0.0173881	0.0662521	0.33142	0.0521329	0.02848253	18.88906	0.282504	0.645285	1.06761	2.0046	0.210398	0.266027	0.153051	0.09993	0.185295	0.0852992	0.1099307	0.2590953
1386	0	-237.7582	-250.1981	12.43989	14.44656	1.92024	0.034692	0.138409	0.18658	0.374705	0.0323132	0.0101183	0.179693	0.0446259	0.0370069	0.0586715	0.069048	0.044229	0.0707879	0.0153533	0.325557	0.0960425	0.1426112	0.03535367	0.0411768	0.170973	0.101681	0.0354253	0.00393141	0.00860648	0.059597	0.00609481	0.0979354	0.0112247	0.0498671	0.116165	0.183313	0.0124653	0.101543	0.01527792	14.44656	0.283564	0.646255	1.06786	2.00232	0.307372	0.285006	0.0822815	0.0809766	0.137386	0.106978	0.05063159	0.3017468
1387	0	-238.5819	-247.7139	9.131978	52.13651	3.047873	0.17023	0.0792504	0.0598003	0.106415	0.117047	0.0582486	0.057215	0.026227	0.0155758	0.0139835	0.371389	0.0467241	0.0285817	0.194886	0.125298	0.0143949	0.0796007	0.02298457	0.0423308	0.0159873	0.0290026	0.0171276	0.0092385	0.0220922	0.048365	0.0206511	0.0784809	0.218137	0.0162842	0.190695	0.271505	0.0198498	0.00025299	0.01483682	52.13651	0.392932	0.734145	1.08274	1.79018	0.370443	0.210034	0.073514	0.0746241	0.179286	0.0920989	0.03782139	0.3922865
1388	0	-224.1816	-244.4598	20.2782	86.85594	3.884588	0.00898973	0.0616182	0.0115293	0.0315816	0.000496932	0.00728907	0.123973	0.0132674	0.000715185	0.013186	0.0944573	0.0418859	0.0220725	0.0254056	0.011914	0.005047	0.03696013	0.008263649	0.0552513	0.0616973	0.00367511	0.0447785	0.0502069	0.023189	0.0216101	0.0129564	0.104231	0.0177714	0.119222	0.0297323	0.351838	0.088909	0.0149308	0.03231985	86.85594	0.447908	0.771121	1.0844	1.69657	0.226809	0.222191	0.114284	0.093752	0.179159	0.163804	0.04058349	0.7963791
1389	0	-233.5098	-245.5123	12.00256	37.00297	1.219787	0.0851975	0.252723	0.190191	0.116475	0.017514	0.0912646	0.0399899	0.138361	0.0664747	0.125115	0.0827275	0.101819	0.0561267	0.16347	0.0606503	0.00180638	0.0854817	0.04147739	0.0449654	0.084081	0.00769062	0.0130102	0.0268115	0.008211	0.0854489	0.00222089	0.273188	0.0694596	0.0812282	0.00587251	0.266076	0.021235	0.0105012	0.02766874	37.00297	0.17862	0.534133	1.02864	2.25861	0.281709	0.231893	0.110677	0.0929921	0.161624	0.121105	0.06914613	0.4001488
1390	0	-233.7181	-245.0553	11.33717	45.26439	1.927469	0.0377995	0.294373	0.140785	0.12308	0.361534	0.0430009	0.131063	0.0939896	0.0114635	0.0467698	0.0117794	0.0311236	0.0124959	0.0340633	0.1431	0.00129548	0.07729208	0.0294989	0.0666483	0.0848307	0.0776356	0.0538011	0.0199157	0.0278261	0.00646769	0.00103695	0.202943	0.0435194	0.15026	0.0132171	0.152062	0.0744045	0.0254315	0.005279223	45.26439	0.28446	0.647072	1.06806	2.0004	0.252049	0.207743	0.110289	0.115083	0.195067	0.119769	0.03477812	0.1517972
1391	0	-230.2214	-254.3865	24.16511	115.4697	1.421511	0.0665462	0.034868	0.0605213	0.041676	0.0194665	0.0271578	0.0409933	0.0201495	0.0051569	0.017177	0.0502843	0.013029	0.016085	0.014816	0.0111461	0.020294	0.03116738	0.01086125	0.0796622	0.0831037	0.0579082	0.0347879	0.0172555	0.0187712	0.120397	0.00660182	0.163696	0.040216	0.066787	0.0434746	0.17514	0.0754349	0.0167632	0.007048317	115.4697	0.212939	0.574948	1.04546	2.16665	0.241293	0.19223	0.0960737	0.155536	0.188461	0.126406	0.01790957	0.3935503
1392	0	-250.6607	-250.6615	0.0007752836	23.78857	1.420484	0.0632276	0.160101	0.0174936	0.152105	0.0902399	0.0499152	0.028961	0.0308621	0.292426	0.372057	0.0133995	0.0593148	0.390218	0.044278	0.900256	0.260803	0.1573568	0.01566625	0.0558355	0.0158461	0.0814938	0.00964381	0.0607973	0.0199349	0.0178762	0.00508683	0.364673	0.0125996	0.0220725	0.0466151	0.103581	0.181358	0.00258551	0.05113421	23.78857	0.212773	0.574763	1.04539	2.16707	0.206416	0.234826	0.164379	0.0699497	0.261267	0.0631625	0.06680046	0.765477
1393	0	-223.0651	-247.9349	24.86984	78.8409	1.771738	0.00617354	0.0289612	0.0133051	0.0121274	0.0604636	0.010197	0.0288468	0.00530051	0.000703031	0.00172023	0.0395063	0.137686	0.0166417	0.0189187	0.0104939	0.00448174	0.02807087	0.0330029	0.0654364	0.0415483	0.232049	0.0587181	0.0763452	0.0378067	0.0236508	0.00897871	0.071855	0.0179472	0.174582	0.0328201	0.10812	0.0212931	0.0288491	0.0006161806	78.8409	0.264416	0.628316	1.06307	2.0442	0.276731	0.263314	0.0887084	0.0821625	0.207702	0.0813815	0.03361908	0.0183283
1394	0	-217.7087	-242.8202	25.11151	59.42265	5.356417	0.00406931	0.112158	0.0147152	0.0252983	0.0621712	0.0166344	0.0261581	0.0237804	0.000892964	0.0135655	0.0142581	0.00853198	0.0469491	0.00981842	0.0224013	0.0172786	0.02649532	0.01749542	0.0221841	0.103759	0.0337883	0.0353883	0.0179859	0.00442772	0.0463231	0.00580413	0.0992353	0.148852	0.310014	0.0288486	0.0896125	0.0466001	0.00717716	0.003107163	59.42265	0.516239	0.812028	1.08263	1.5891	0.280679	0.231436	0.0580951	0.0786626	0.211887	0.13924	0.02060259	0.1508142
1395	0	-241.1852	-245.5066	4.321354	44.80068	3.865986	0.00930464	0.299991	0.226872	0.047884	0.0107308	0.00575352	0.100282	0.214699	0.0131444	0.033114	0.0314659	0.0500143	0.198464	0.167044	0.343617	0.1253	0.1362179	0.06324683	0.0183898	0.160783	0.0966332	0.00313227	0.010613	0.017804	0.017929	0.00171262	0.0387768	0.108845	0.24557	0.00169145	0.180858	0.0817958	0.015466	0.01564778	44.80068	0.446845	0.770443	1.0844	1.69831	0.263638	0.199981	0.122452	0.129975	0.165285	0.118669	0.07889461	0.1983378
1396	0	-260.1715	-256.3103	-3.861163	24.10423	1.936488	0.0870497	0.330467	0.456781	0.0888751	0.090178	0.0722547	0.385564	0.223032	0.81133	0.245148	0.049134	0.379675	0.391259	0.0114056	0.0377035	0.285868	0.2829559	0.07126263	0.0570778	0.126	0.0615243	0.107302	0.0078267	0.0013578	0.0415008	0.0071953	0.0628891	0.0370093	0.0965034	0.158485	0.150576	0.0514701	0.0332821	0.03456077	24.10423	0.285573	0.648085	1.06832	1.99803	0.155962	0.262606	0.142407	0.124784	0.174937	0.139306	0.1058234	0.3265891
1397	0	-237.3597	-250.7463	13.38661	19.78259	2.636179	0.0593561	0.266683	0.032525	0.110071	0.0495387	0.137365	0.138216	0.0311355	0.198786	0.0347363	0.0801674	0.0401779	0.00833289	0.0144734	0.0698055	0.0764262	0.1485529	0.05825654	0.0112485	0.102743	0.0362774	0.0529163	0.000538079	0.00278894	0.0393976	0.0150293	0.0313585	0.0977325	0.151477	0.0256309	0.192138	0.15681	0.083914	0.02726602	19.78259	0.358999	0.709162	1.08002	1.85182	0.271585	0.217094	0.170985	0.068366	0.102719	0.169251	0.08552256	0.3188167
1398	0	-225.477	-246.2611	20.78415	41.91	6.582328	0.00529626	0.0752444	0.000698261	0.0247179	0.0548338	0.0320074	0.0587993	0.00108175	0.0128553	0.0425963	0.00320061	0.0797397	0.0281315	0.0145014	0.00895589	0.08874	0.02532011	0.04903457	0.0304503	0.175307	0.058602	0.0363116	0.0238621	0.0443655	0.128061	0.00663099	0.0526299	0.0845953	0.150414	0.0175601	0.106834	0.0640129	0.0203627	0.01188649	41.91	0.556939	0.834135	1.07993	1.529	0.138184	0.335673	0.0807427	0.0694344	0.218134	0.157832	0.06092106	0.195113
1399	0	-222.9175	-247.0436	24.12611	324.1328	2.207611	0.00204668	0.0539292	0.0109183	0.0344063	0.0202477	0.00227234	0.00277357	0.0194759	0.0104656	0.0631959	0.00230241	0.00846022	0.0307831	0.0223161	0.0115187	0.0371777	0.02302414	0.002156892	0.0244703	0.0875781	0.0496375	0.000268691	0.0105536	0.000865548	0.0624077	0.00582131	0.114718	0.0774938	0.173363	0.0319244	0.143286	0.183992	0.03362	0.009239134	324.1328	0.316859	0.675418	1.07441	1.93331	0.258907	0.325216	0.110793	0.0525839	0.113479	0.139021	0.01139603	0.810733
1400	0	-238.9733	-246.0888	7.115544	48.43206	1.072899	0.0156905	0.406187	0.0541801	0.212455	0.00390868	0.108461	0.115911	0.00915263	0.152692	0.0337136	0.350142	0.00392602	0.0896993	0.129729	0.305063	0.06818	0.1499642	0.05941887	0.0487217	0.253479	0.0479588	0.00620269	0.0299887	0.00386456	0.00433057	0.00200123	0.107937	0.0376531	0.259412	0.00661577	0.0982804	0.0806693	0.0128854	0.002769853	48.43206	0.151265	0.497618	1.0111	2.34002	0.264365	0.130436	0.130967	0.0883314	0.264875	0.121025	0.06218873	0.04453948
1401	0	-237.9834	-243.798	5.814612	15.65752	3.842036	0.0694632	0.259094	0.0317729	0.437324	0.0773254	0.0526154	0.448837	0.00886717	0.00894027	0.0739335	0.0393121	0.0385408	0.0234143	0.0287869	0.182846	0.379873	0.2352291	0.1308337	0.101661	0.160946	0.080269	0.0319231	0.0015881	0.00674991	0.0398096	0.0290892	0.145649	0.0164696	0.156358	0.0450183	0.0376244	0.129251	0.0175936	0.002400249	15.65752	0.445468	0.769563	1.08439	1.70058	0.249566	0.240068	0.0772925	0.127293	0.178548	0.127232	0.1332339	0.0180153
1402	0	-252.5895	-252.4842	-0.1053196	34.598	1.907132	0.137135	0.293146	0.804153	0.525338	0.0530453	0.0705863	0.449397	0.0350033	0.0439137	0.00272756	0.0532544	0.0222738	0.0215432	0.0442035	0.17549	0.018974	0.09559345	0.04657957	0.058764	0.110152	1.25891e-05	0.083798	0.0192694	0.0159504	0.035511	0.00943582	0.14406	0.00773366	0.145943	0.0190452	0.320159	0.00651322	0.0236532	0.006280404	34.598	0.281931	0.64476	1.06748	2.00583	0.244407	0.20136	0.119977	0.10278	0.258131	0.0733459	0.05285997	0.1188121
1403	0	-231.965	-245.8303	13.86532	30.14999	1.332016	0.0167579	0.236768	0.0579406	0.132832	0.330299	0.0100385	0.181067	0.0119508	0.00120359	0.0387507	0.0130485	0.025619	0.0838569	0.0128104	0.26647	0.0168238	0.0744219	0.02334681	0.0227793	0.222288	0.145978	0.0405722	0.0071732	0.0296484	0.0412016	0.000580078	0.108521	0.0287116	0.150311	0.0389842	0.0794307	0.0615137	0.022306	0.0436767	30.14999	0.198168	0.557978	1.03882	2.20504	0.239325	0.248724	0.0776514	0.10167	0.197924	0.134705	0.06702351	0.6516624
1404	0	-246.8297	-246.3826	-0.4471007	32.40143	1.097793	0.167692	0.372942	0.136039	0.102014	0.505707	0.058927	0.265812	0.122337	0.0609991	0.04585	0.0536069	0.114316	0.15624	0.213596	0.527122	0.187188	0.186199	0.01623992	0.0103503	0.0140473	0.0446869	0.0386769	0.0242106	0.00409323	0.00494246	0.00336577	0.249912	0.0719654	0.204941	0.0339384	0.102255	0.145248	0.047368	0.006432192	32.40143	0.156043	0.504294	1.01449	2.32518	0.20078	0.289956	0.136351	0.0847965	0.200418	0.0876982	0.02267211	0.283705
1405	0	-250.1115	-245.1499	-4.961595	18.02667	2.416504	0.0822597	0.0655321	1.33826	0.0690552	0.0212129	0.429154	1.1506	0.0334442	0.092936	0.239074	0.0968974	0.226222	0.314019	0.228964	0.11473	0.0606334	0.2645503	0.01557392	0.0137306	0.0709305	0.0272735	0.0214154	0.0205411	0.0359509	0.0642873	0.00612142	0.220304	0.0624602	0.142892	0.0330056	0.216937	0.0491703	0.0149811	0.05050948	18.02667	0.338395	0.693069	1.07761	1.89092	0.34245	0.209867	0.0903932	0.0821341	0.143858	0.131297	0.0660834	0.7643293
1406	0	-263.364	-247.9999	-15.36407	22.7225	11.32197	0.0768699	0.0318567	0.213105	0.0724005	0.156578	0.722286	0.415937	0.0195111	0.206038	0.524124	0.486004	0.000960297	0.587697	0.457897	0.433427	0.0943869	0.1871525	0.04077542	0.0417877	0.224969	0.0443739	0.0325669	0.0253284	0.0192302	0.0384977	0.00362992	0.0598738	0.153028	0.0979402	0.0256464	0.115108	0.0851316	0.0328883	0.06974237	22.7225	0.651519	0.880031	1.06978	1.39867	0.315716	0.146658	0.133738	0.135563	0.151954	0.116371	0.1105178	0.6310511
1407	0	-238.5852	-246.4888	7.903618	17.28539	2.27831	0.207953	0.00842825	0.197502	0.0526327	0.253889	0.199066	0.175568	0.02614	0.122689	0.0363592	0.0866361	0.132182	0.160098	0.61274	0.0371968	0.212875	0.1523465	0.09575661	0.0281133	0.0887617	0.121016	0.0111062	0.0312158	0.00189058	0.0619359	0.0475503	0.0642446	0.0129082	0.141529	0.0749151	0.267136	0.0191748	0.0285023	0.01502522	17.28539	0.324378	0.681682	1.07561	1.91833	0.280198	0.231383	0.10328	0.0846904	0.161258	0.139191	0.1107818	0.1356289
1408	0	-228.9998	-248.4015	19.4017	122.2152	2.395235	0.0144291	0.20611	0.0888514	0.00869091	0.00923101	0.00134174	0.0250153	0.00780312	0.0267204	0.00596842	0.0410389	0.050344	0.0147145	0.0139404	0.00118152	0.0264631	0.02907529	0.01008141	0.0501517	0.130599	0.180224	0.00693002	0.00264888	0.0230085	0.026404	0.00213428	0.159315	0.158731	0.0807007	0.0495342	0.0604639	0.0302485	0.0389062	0.002191479	122.2152	0.336294	0.691386	1.07733	1.89499	0.232202	0.249235	0.0872035	0.0944497	0.253116	0.0837942	0.01227289	0.1785626
1409	0	-222.3159	-245.6253	23.30947	153.2116	1.810913	0.00931605	0.0159848	0.0575488	0.0038558	0.0094811	0.00200032	0.13324	0.00503616	0.0110702	0.036537	0.067718	0.00766147	0.00272336	0.0751269	0.00199382	0.00373325	0.02476128	0.01373043	0.0811079	0.235798	0.10445	0.0484649	0.0593877	0.0370362	0.00792726	0.00676995	0.164799	0.0623871	0.111318	0.00167688	0.0265167	0.0464766	0.00588349	0.002094857	153.2116	0.269609	0.633272	1.06445	2.03267	0.289771	0.138419	0.104016	0.133837	0.202931	0.131027	0.01582529	0.1323741
1410	0	-241.9258	-246.0683	4.142552	33.8417	1.93179	0.0285877	0.0730371	0.226137	0.0482983	0.0624885	0.104514	0.0703249	0.109846	0.0272662	0.116238	0.236572	0.109427	0.0174245	0.198481	0.471687	0.0452429	0.1410817	0.01143716	0.0252971	0.0370862	0.0567615	0.00372207	0.0140341	0.000960104	0.00488904	0.00202521	0.0329228	0.287068	0.197678	0.038713	0.145577	0.146295	0.00697124	0.05128445	33.8417	0.284994	0.647559	1.06819	1.99926	0.259338	0.197422	0.0678751	0.102921	0.255941	0.116503	0.06272162	0.817652
1411	0	-244.6456	-246.8384	2.192837	13.6593	1.310131	0.140856	0.375635	0.145959	0.113125	0.0195825	0.0166852	0.425875	0.0481433	0.495521	0.148525	0.0171354	0.227262	1.08871	0.147222	0.12552	0.0767935	0.1735735	0.05563039	0.0993122	0.0952845	0.153723	0.0405336	0.0379148	0.012171	0.119255	0.0112693	0.0548863	0.0117618	0.146812	0.0282289	0.153766	0.0146652	0.020417	0.01785729	13.6593	0.194447	0.553566	1.03701	2.21498	0.197071	0.189684	0.0927271	0.0973356	0.201005	0.222178	0.07348768	0.2429971
1412	0	-223.0171	-247.1666	24.14947	87.7807	0.8762618	0.00174602	0.0783136	0.0370141	0.00441033	0.0119029	0.0168977	0.0266996	0.012818	0.0543323	0.0741823	0.0115632	0.0107711	0.0317828	0.00709335	0.0060973	0.101333	0.03658284	0.01634942	0.00591986	0.198176	0.0288468	0.0405376	0.0838447	0.012749	0.0413453	0.00109505	0.172117	0.0406579	0.117545	0.000648318	0.177292	0.0772884	0.00193742	0.0007813412	87.7807	0.111653	0.436117	0.976036	2.47619	0.213395	0.284675	0.0568046	0.0919484	0.229975	0.123203	0.01713076	0.04561043
1413	0	-230.7078	-253.1832	22.4754	89.4083	1.372983	0.00686784	0.0791148	0.0276711	0.0135012	0.0168882	0.00789193	0.0952212	0.00873401	0.0202287	0.025899	0.00350906	0.0418453	0.0424494	0.0869889	0.030685	0.011061	0.03054227	0.001812404	0.0650248	0.121211	0.0564494	0.0307057	0.00981747	0.0815703	0.023847	0.0229951	0.14263	0.00336633	0.154571	0.0380822	0.152564	0.0373446	0.0598202	0.00935742	89.4083	0.205017	0.565952	1.042	2.18703	0.236612	0.0975478	0.150216	0.163078	0.206313	0.146233	0.01116982	0.8377411
1414	0	-269.6841	-253.3959	-16.28818	4.602322	1.298924	1.96868	0.257016	0.825826	0.0275536	1.80316	0.0186349	0.95491	0.299804	1.14708	1.23762	0.979673	1.24291	0.425138	1.26345	0.511591	0.286225	0.5713957	0.2243426	0.0574605	0.0357383	0.0780104	0.0889179	0.0482756	0.116525	0.0960134	0.00533215	0.0824935	0.0462751	0.122673	0.146842	0.0265765	0.0164481	0.0324188	0.02170072	4.602322	0.192524	0.551265	1.03605	2.22016	0.286927	0.170028	0.0743362	0.0842495	0.213046	0.171412	0.2460433	0.08819877
1415	0	-243.5009	-250.6483	7.147401	15.64464	0.8339401	0.0646647	0.127077	0.298202	0.0984153	0.114017	0.0622895	0.112968	0.159546	0.0707655	0.20135	0.359887	0.0701461	0.0523066	0.352405	0.0449394	0.196341	0.1154822	0.07492655	0.0355906	0.0266274	0.0648501	0.0879886	0.0371912	0.0300881	0.0673954	0.0228222	0.212895	0.066292	0.101246	0.00375109	0.0668868	0.116785	0.0595904	0.08311951	15.64464	0.102758	0.420448	0.965933	2.51086	0.223889	0.18357	0.193684	0.0962034	0.195517	0.107137	0.1580461	0.5259195
1416	0	-251.3958	-253.85	2.454252	37.01737	1.358361	0.0677179	0.313424	0.0637145	0.144391	0.101109	0.0305973	0.158724	0.127147	0.0255955	0.144787	0.537434	0.159281	0.0401238	0.374986	0.0556405	0.16773	0.1825938	0.03655709	0.0130965	0.324128	0.0210742	0.0124569	0.0224898	0.00806207	0.00144722	0.00882796	0.324152	0.0331733	0.0813679	0.0194792	0.0409207	0.0725384	0.0167857	0.05260493	37.01737	0.20259	0.563147	1.04089	2.19337	0.236272	0.25151	0.11945	0.0741321	0.1824	0.136236	0.08916202	0.5899926
1417	0	-253.8548	-256.5422	2.687403	13.68058	1.809849	0.0440531	0.667212	0.32425	0.206875	0.130544	0.288583	0.286192	0.306691	0.0567035	0.191171	0.293997	0.0339992	0.00977177	0.448501	0.14396	0.38696	0.217334	0.09747293	0.0392306	0.0244344	0.0684652	0.0487749	0.0002627	0.0672272	0.119521	0.0344124	0.0563475	0.0711555	0.236686	0.0767866	0.0383068	0.115238	0.00315074	0.01067239	13.68058	0.269469	0.63314	1.06441	2.03298	0.291634	0.236194	0.0702729	0.062498	0.136965	0.202436	0.1081453	0.09868563
1418	0	-232.7896	-251.2128	18.42324	602.4378	1.1397	0.00983937	0.012646	0.0045644	0.0112023	0.00187147	0.0606653	0.0273979	0.0990164	0.00246321	0.0040844	0.0340786	0.0885543	0.0173418	0.0159954	0.0174794	0.0274393	0.01978362	0.003549692	0.0625174	0.038765	0.0295961	0.021464	0.00894479	0.113808	0.0936662	0.0242843	0.133932	0.0438444	0.0419404	0.0301625	0.256957	0.0652295	0.0348877	0.008451076	602.4378	0.163955	0.51506	1.01978	2.30121	0.21128	0.111053	0.109467	0.0579401	0.284176	0.226084	0.01200077	0.7042112
1419	0	-235.0603	-247.0166	11.95627	113.5341	1.266668	0.00189412	0.17821	0.0529842	0.0124801	0.226244	0.0340876	0.101612	0.0145432	9.65214e-05	0.0311296	0.00496433	0.0138456	0.0264929	0.0450816	0.0576438	0.0189329	0.09098688	0.004636435	0.026994	0.11301	0.059303	0.12976	0.0348642	1.69198e-05	0.004607	6.18185e-05	0.265375	0.0548656	0.116764	0.0204619	0.123094	0.0465573	0.00426463	0.005482863	113.5341	0.186927	0.544472	1.03318	2.23543	0.315645	0.171457	0.124968	0.149939	0.174416	0.0635755	0.0101193	0.5418224
1420	0	-236.9442	-249.74	12.79575	16.83634	0.8658413	0.0066598	0.239938	0.127191	0.0511073	0.0596346	0.157838	0.240538	0.0649971	0.0516679	0.0344212	0.373343	0.0338527	0.00826978	0.0291096	0.0525832	0.468492	0.122859	0.05025148	0.173663	0.0994204	0.0881011	0.0298202	0.0122989	0.00330794	0.107962	0.0276591	0.134257	0.00144058	0.00986519	0.0607903	0.203487	0.0118547	0.0360727	0.005183774	16.83634	0.109472	0.432351	0.973653	2.48452	0.283679	0.113864	0.14086	0.0939076	0.209806	0.157883	0.05543525	0.09351043
1421	0	-261.0483	-259.1797	-1.868576	18.03514	3.800047	0.0298059	0.768414	0.241037	0.221921	0.347396	0.480039	0.56217	0.47984	0.0282569	0.181168	0.137036	0.0345297	0.153696	0.0686567	0.221317	0.247213	0.2174458	0.07202123	0.0153408	0.181762	0.180898	0.021753	0.0726216	0.00432542	0.0102252	0.0105756	0.10192	0.0771585	0.132252	0.0179864	0.0273991	0.0780574	0.0677239	0.0213386	18.03514	0.443029	0.767998	1.08438	1.7046	0.198718	0.205073	0.148142	0.0412368	0.243239	0.163592	0.09335982	0.2285629
1422	0	-231.2216	-248.1666	16.94503	36.01801	1.552925	0.0493566	0.0608681	0.0483631	0.105291	0.0287192	0.0361152	0.12984	0.00031177	0.000837256	0.0456145	0.0462099	0.066145	0.0195485	0.0928517	0.156912	0.106101	0.07754551	0.05182923	0.00664699	0.223376	0.0331232	0.0206343	0.0401022	0.0425262	0.00233383	0.00895971	0.20672	0.00212628	0.148068	0.0786517	0.11068	0.00361467	0.0724368	0.001165431	36.01801	0.233384	0.597135	1.05338	2.1161	0.198537	0.217783	0.10278	0.135787	0.257941	0.0871726	0.05299466	0.02199149
1423	0	-235.0896	-249.0915	14.00198	56.91666	2.061038	0.0573008	0.153424	0.0524947	0.0641364	0.0563074	0.0241141	0.0662829	0.0623576	0.0150224	0.0213077	0.305182	0.158562	0.0159848	0.0458604	0.0030718	0.0590048	0.05653851	0.01923703	0.0893375	0.0826662	0.0676478	0.0721385	0.0235328	0.0063576	0.0375521	0.0305007	0.209397	0.0560286	0.147785	0.120532	0.00414921	0.0522682	0.000107095	0.000840119	56.91666	0.300454	0.661351	1.07144	1.96675	0.239922	0.158161	0.142109	0.11862	0.240121	0.101067	0.02007715	0.04184454
