Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
37700	-43.63957	-79.91321	36.27364	35.53378	0.6541291	0.0276219	0.0252634	0.0124784	0.0224152	0.0253058	0.0182304	0.00958122	0.0114457	0.02513683	0.01979015	0.0193394	0.0325533	0.0737638	0.101453	0.0254621	0.0191432	0.0396637	0.00424156	0.105163	0.0251835	0.0544482	0.00589472	0.00711873	0.317195	0.169378	0.006586484	35.53378	0.0644305	0.341058	0.906607	2.6879	0.0371557	0.431959	0.0370416	0.133904	0.311471	0.0484696	0.02637663	0.2497091
37800	-49.38366	-84.60125	35.21759	6.845282	0.5986165	0.069365	0.0150222	0.00904905	0.00435761	0.0102997	0.0922084	0.0361167	0.0100488	0.03156994	0.08187443	0.00291285	0.059623	0.125815	0.046276	0.0476707	0.0442255	0.153556	0.0487012	0.0154455	0.0770896	0.078224	0.0214959	0.0176978	0.145928	0.115339	0.06277455	6.845282	0.0528228	0.311502	0.880611	2.75506	0.0661524	0.47394	0.0355434	0.0986385	0.283593	0.0421327	0.144649	0.4339785
37900	-38.67931	-83.88283	45.20352	37.61063	1.405463	0.0170484	0.00145995	0.00639015	0.000903495	0.00073385	0.000712035	0.00769088	0.00179347	0.005006949	0.02815879	0.0195982	0.0922772	0.0441322	0.0583505	0.0210614	0.168991	0.0611857	0.00494188	0.0827281	0.0854652	0.0144301	0.0822364	0.0163009	0.214051	0.0342498	0.01177819	37.61063	0.210342	0.572025	1.04435	2.17328	0.0503556	0.377233	0.0569774	0.117516	0.366125	0.0317928	0.03993698	0.2949195
38000	-60.62123	-81.11752	20.49629	16.34981	0.6672169	0.0392506	0.0735929	0.00971287	0.00191471	0.00709916	0.0764566	0.320537	0.0539112	0.2331698	0.01348008	0.280603	0.128181	0.10903	0.0230104	0.0139665	0.00894069	0.0430155	0.00213453	0.0642031	0.0332672	0.0751252	0.0327034	0.00396771	0.051333	0.130518	0.01108251	16.34981	0.0672043	0.347643	0.912087	2.67307	0.0697114	0.389988	0.00661883	0.0810166	0.423096	0.0295688	0.02456259	0.4511946
38100	-38.83056	-81.28491	42.45435	13.70499	0.5890709	0.0215858	0.00731474	0.00344788	0.0112262	0.00890695	0.00543552	0.0189079	0.0105055	0.009197047	0.03145676	0.00544262	0.0115877	0.0292779	0.283889	0.0326667	0.00129276	0.0425752	0.00147433	0.0743948	0.0443258	0.175601	0.046657	0.0436784	0.152213	0.0549246	0.0143672	13.70499	0.050862	0.306142	0.875639	2.76736	0.0284208	0.490198	0.00103736	0.0584599	0.380673	0.0412118	0.04582396	0.3135303
38200	-38.06863	-80.3046	42.23597	9.110758	0.3955888	0.0218988	0.0304394	0.000186433	0.00279722	0.007989	0.00613288	0.015367	0.0121015	0.01280762	0.06277206	0.0353505	0.0831022	0.127892	0.0354724	0.0971304	0.00781213	0.0330384	0.0234962	0.00123577	0.0268959	0.189692	0.091617	0.0277619	0.116851	0.102651	0.03852805	9.110758	0.0160832	0.178453	0.726463	3.079	0.0196595	0.386388	0.0181248	0.155628	0.366792	0.0534072	0.1013001	0.3803358
38300	-52.90443	-79.44792	26.54349	5.631217	2.929925	0.176491	0.0463879	0.0977323	0.0241295	0.0543905	0.0913219	0.0252657	0.0121911	0.1062693	0.1434734	0.0157209	0.0893004	0.0283133	0.0550388	0.0143674	0.00900781	0.026912	0.00785431	0.0710648	0.200073	0.0523422	0.00621851	0.017787	0.0635631	0.342436	0.02981023	5.631217	0.383767	0.727573	1.08215	1.80651	0.0578163	0.414663	0.0152379	0.0823966	0.385203	0.0446832	0.1732837	0.1720314
38400	-51.44891	-84.69566	33.24674	30.47505	0.4219124	0.025863	0.0101218	0.0308167	0.0260288	0.00838082	0.00708272	0.0102518	0.126547	0.03539782	0.04483903	0.104248	0.0709252	0.0488755	0.068268	0.0102888	0.0132653	0.0616191	0.0138996	0.0439481	0.0414024	0.116753	0.187177	0.00216894	0.148962	0.0681985	0.002630134	30.47505	0.0199984	0.197927	0.753944	3.02813	0.0398218	0.461293	0.0812432	0.13663	0.242661	0.0383514	0.04746917	0.05540721
38500	-47.12925	-82.22071	35.09146	6.064431	1.796714	0.054291	0.0265067	0.0132152	0.00519632	0.0447539	0.0057688	0.0017619	0.0665109	0.03208752	0.2485763	0.054443	0.10182	0.041304	0.103434	0.226716	0.0028734	0.0264646	0.00289458	0.0344253	0.00362914	0.0639567	0.209471	0.0300768	0.0664962	0.0319949	0.003872848	6.064431	0.267739	0.631495	1.06396	2.03681	0.081551	0.328649	0.0447151	0.140471	0.326128	0.0784857	0.2524492	0.0153411
38600	-32.31199	-75.55405	43.24206	9.10546	1.199244	0.0314802	0.0240995	0.0022144	0.000549134	0.00914993	0.000681406	0.00222972	0.00222166	0.01707911	0.08712685	0.150389	0.137436	0.0187377	0.134706	0.00686446	0.00427122	0.0279468	0.000488771	0.0137127	0.138334	0.0855891	0.0158985	0.026562	0.146663	0.0924005	0.01020205	9.10546	0.174916	0.529417	1.02651	2.26916	0.0181992	0.386799	0.0199339	0.11457	0.405256	0.0552421	0.09732889	0.1048203
38700	-47.77524	-83.38349	35.60826	28.12061	2.23322	0.00810552	0.0350965	0.00847115	0.000540893	0.0025818	0.0152882	0.0024607	0.00195259	0.01983116	0.07656635	0.134988	0.189326	0.108546	0.0666285	0.00381139	0.00524995	0.0756477	0.000975277	0.0417461	0.0552275	0.0441417	0.0914187	0.0342824	0.0949773	0.0530327	0.02939489	28.12061	0.319611	0.677724	1.07486	1.9278	0.0335907	0.470101	0.0666429	0.102656	0.270293	0.0567162	0.1059612	0.2774117
38800	-43.6646	-84.85705	41.19245	9.399724	0.3277093	0.021689	0.00934284	0.00256988	0.00863988	0.00580721	0.00821221	0.0287957	0.0161283	0.01984361	0.04495354	0.0494612	0.0884786	0.0380209	0.000508208	0.229302	0.0523858	0.0335818	0.0146638	0.00497719	0.236691	0.0238096	0.0429767	0.0206119	0.097479	0.067053	0.0864613	9.399724	0.00781009	0.126152	0.639533	3.22651	0.0335598	0.46067	0.0307784	0.0999269	0.285444	0.089621	0.1314148	0.6579264
38900	-56.68409	-83.43455	26.75046	4.527951	0.6104152	0.0540137	0.0396476	0.158488	0.076504	0.0696496	0.0569442	0.0826985	0.0543592	0.1539691	0.04581906	0.202195	0.119819	0.00609815	0.00873758	0.0740292	0.0702433	0.0268816	0.0154346	0.107605	0.0167168	0.00630827	0.0483435	0.0688187	0.0925032	0.136266	0.0137415	4.527951	0.0552631	0.318012	0.886541	2.74018	0.0529408	0.492688	0.0249944	0.100385	0.266302	0.0626898	0.05956056	0.2307148
39000	-52.49513	-85.90322	33.40809	3.329491	1.613081	0.0345048	0.0735052	0.0211721	0.0119197	0.0238505	0.113435	0.0288363	0.00349065	0.06320504	0.1268225	0.151461	0.00284174	0.00604157	0.177885	0.0343264	0.0152562	0.0285845	0.0189459	0.0615632	0.00424111	0.16247	0.0137985	0.0928346	0.0900683	0.139683	0.01007085	3.329491	0.242274	0.606357	1.05643	2.09494	0.0511725	0.358788	0.0353192	0.218887	0.303262	0.032572	0.1368933	0.07356716
39100	-49.8074	-82.4718	32.6644	16.5947	3.744308	0.0186069	0.0210995	0.0301518	0.0100556	0.00289294	0.0113308	0.0385054	0.0321508	0.03135884	0.009494603	0.079656	0.0425403	0.147289	0.048058	0.124242	0.0419554	0.0410818	0.0143134	0.00278385	0.0509883	0.00300726	0.0913592	0.0481892	0.102206	0.16233	0.006573432	16.5947	0.439739	0.765875	1.08435	1.71004	0.0344158	0.266659	0.0125386	0.140395	0.405985	0.140006	0.01606804	0.4090999
39200	-41.28516	-79.13499	37.84983	11.05291	0.8834787	0.0363377	0.0231284	0.0145982	0.0101092	0.0197092	0.0193112	0.00672346	0.00763171	0.01403672	0.007218304	0.0626283	0.142126	0.0472637	0.0810126	0.0474166	0.00275807	0.038408	0.00569906	0.0243335	0.00144764	0.133541	0.0121294	0.0142729	0.110666	0.276298	0.08140522	11.05291	0.113159	0.438692	0.977649	2.4705	0.0605521	0.433643	0.033792	0.0864473	0.345165	0.0404008	0.08862352	0.9185509
39300	-47.72625	-84.05908	36.33283	12.85745	0.9045085	0.0435453	0.025467	0.0111715	0.0198391	0.00423001	0.0258555	0.0146155	0.020493	0.01974028	0.03970553	0.0913949	0.0320251	0.100889	0.0883208	0.00921369	0.0764011	0.0508448	0.00489827	0.0125851	0.0543692	0.00735451	0.0895439	0.0326504	0.256182	0.093327	0.05387524	12.85745	0.117529	0.44604	0.982181	2.45425	0.00521719	0.40308	0.00762669	0.189342	0.263953	0.130781	0.09358077	0.5757084
39400	-30.89805	-77.25458	46.35653	28.96801	1.840829	0.00627609	0.008315	0.00460027	0.00208575	0.00356581	0.00220184	0.00467916	0.00323412	0.003946158	0.0005909165	0.104965	0.0734607	0.0432309	0.166567	0.0422507	0.0432471	0.0308555	0.0187869	0.0255011	0.0404303	0.0654692	0.0481688	0.0198718	0.0688007	0.208395	0.01399608	28.96801	0.273504	0.636945	1.06544	2.02411	0.0420325	0.467055	0.000499457	0.0996286	0.331164	0.0596211	0.01458699	0.9594902
39500	-53.13567	-82.1731	29.03743	18.43075	2.831243	0.0131707	0.190449	0.0328135	0.0094318	0.06045	0.0113451	0.0273353	0.000314782	0.04167592	0.01959313	0.019513	0.000762157	0.0276198	0.0220082	0.00903056	0.0181113	0.0780004	0.0118813	0.0205788	0.114709	0.423611	0.0251743	0.0637154	0.107404	0.0578798	0.04224604	18.43075	0.37577	0.721735	1.08155	1.82095	0.0652361	0.417813	0.0318159	0.154471	0.294525	0.0361392	0.06183918	0.6831599
39600	-56.78824	-85.81359	29.02536	4.77334	0.4917875	0.0963566	0.111426	0.0250777	0.0226334	0.0171882	0.00862291	0.0831001	0.01749	0.05041838	-0.08211177	0.0696086	0.036708	0.0855881	0.0277864	0.018781	0.229981	0.0210908	0.0438708	0.0521896	0.0125329	0.062043	0.0556298	0.0152293	0.235182	0.0337785	0.2037329	4.77334	0.0318759	0.246521	0.8142	2.9074	0.0975159	0.333833	0.000601839	0.0568175	0.480492	0.0307399	0.1216211	1.675144
39700	-46.74826	-80.92081	34.17254	7.603656	1.433985	0.00369944	0.0747452	0.0130859	5.74867e-05	0.0488613	0.0325652	0.0162628	0.0219699	0.02702082	0.1767808	0.0634465	0.00472294	0.0179724	0.0575177	0.116193	0.073725	0.14546	0.0121631	0.0120274	0.165292	0.00428228	0.00722169	0.0544514	0.177369	0.0881559	0.0261237	7.603656	0.214942	0.577186	1.0463	2.16157	0.0389895	0.397987	0.00382096	0.142153	0.379295	0.0377543	0.2029045	0.1287487
39800	-42.35596	-82.62364	40.26768	13.67707	0.6126718	0.031671	0.0241468	0.0135956	0.000722469	0.0089424	0.0135274	0.00207074	0.00311935	0.009266181	-0.01187845	0.162749	0.0355725	0.0800961	0.126627	0.154853	0.0695503	0.0583613	0.00802223	0.0125745	0.0221762	0.0292665	0.0761244	0.0170923	0.0828858	0.0640484	0.03358806	13.67707	0.0557317	0.319243	0.887648	2.73738	0.0297991	0.415573	0.00622202	0.0587027	0.405987	0.0837165	0.02170961	1.547152
39900	-58.14028	-82.69413	24.55385	3.325623	0.1860879	0.251283	0.0202687	0.19999	0.0506798	0.00272351	0.145729	0.277181	0.202914	0.1543104	0.1606581	0.0261192	0.00672852	0.0575253	0.140715	0.0215508	0.070492	0.0418556	0.000330437	0.0134929	0.28683	0.101968	0.0720691	0.0106141	0.0775785	0.0721307	0.008857744	3.325623	0.000316979	0.0261548	0.346386	3.62714	0.0379989	0.325978	0.0139144	0.202676	0.354454	0.0649787	0.1695158	0.0522532
40000	-41.33321	-80.0694	38.7362	14.11147	0.9880292	0.000191903	0.0178938	0.0208062	0.00216573	0.0323238	0.0103346	0.00184865	0.00662137	0.01110053	-0.03188838	0.067537	0.0403791	0.00751139	0.211398	0.0336122	0.0394583	0.0166573	0.0170449	0.0558411	0.00914829	0.0477469	0.0377489	0.0103278	0.381625	0.0239636	0.04451333	14.11147	0.134559	0.473124	0.997988	2.39433	0.0361832	0.401485	0.0165921	0.210671	0.300031	0.0350376	0.01262495	3.525822
40100	-52.63519	-78.66028	26.02509	3.100078	1.178392	0.0915214	0.218572	0.0561835	0.0055857	0.00316228	0.38077	0.0758706	0.0602717	0.1077104	0.1947551	0.0131048	0.0866318	0.00295535	0.016342	0.206812	0.0315361	0.0217085	0.00612617	0.101058	0.00810108	0.0896127	0.162957	0.000519995	0.242239	0.0102961	0.005741696	3.100078	0.171115	0.524509	1.02425	2.28013	0.0223199	0.435773	0.0242272	0.123826	0.373722	0.0201324	0.2004968	0.02863735
40200	-53.9433	-81.22625	27.28296	14.796	0.7798911	0.0230688	0.122596	0.0613737	0.0890934	0.0691323	0.146686	0.0127744	0.0116243	0.0422424	0.09109122	0.202252	0.10844	0.033167	0.167973	0.0268633	0.0177948	0.0546982	0.00843912	0.0270752	0.0817265	0.0721488	0.0796769	0.0468217	0.0626545	0.0102679	0.02825378	14.796	0.0912731	0.39891	0.951223	2.55859	0.0190747	0.391234	0.0137652	0.104811	0.425535	0.0455797	0.119345	0.2367404
40300	-47.28013	-82.95819	35.67806	14.88926	2.571112	0.0291357	0.00485918	0.000921709	0.00322504	0.0171666	0.0167417	0.000360848	0.0592447	0.01703611	0.05560884	0.0495328	0.0688453	0.230748	0.0741618	0.0769308	0.0355135	0.0157382	0.0268509	0.0341748	0.00937466	0.134128	0.0440676	0.0336835	0.0488856	0.117364	0.04092701	14.88926	0.353097	0.704628	1.07939	1.86288	0.0743395	0.361223	0.0259037	0.139326	0.312485	0.0867234	0.09653585	0.4239566
40400	-50.745	-79.36431	28.61931	6.889125	3.63081	0.0904769	0.0468268	0.00973418	0.0263216	0.0194211	0.0433907	0.00611355	0.0350064	0.08737429	0.09399041	0.143207	0.0094138	0.142152	0.0535346	0.096392	0.159344	0.0158381	0.00109313	0.0751027	0.0222654	0.117501	0.00403686	0.0528633	0.0533209	0.0539355	0.02525942	6.889125	0.432854	0.76139	1.08425	1.72151	0.0252628	0.407806	0.00175748	0.18193	0.360703	0.0225406	0.1192498	0.2118193
40500	-48.49739	-78.78253	30.28514	5.756672	0.6851416	0.187379	0.0615907	0.019529	0.00492809	0.0118827	0.0914437	0.0751656	0.00533846	0.0721777	0.1623058	0.022425	0.0447273	0.0568179	0.0983529	0.0417867	0.0331469	0.10067	0.00700215	0.0826326	0.0375465	0.0246038	0.0324551	0.0361253	0.307682	0.0740267	0.0483593	5.756672	0.0710177	0.356434	0.919235	2.65331	0.0782463	0.474719	0.00850041	0.0849269	0.276475	0.0771319	0.2106651	0.2295553
40600	-46.00307	-80.12573	34.12266	13.30459	0.9223011	0.075145	0.00561048	0.0342199	0.0631837	0.00932686	0.00824701	0.0412907	0.0107173	0.03898794	0.02855122	0.087762	0.0929224	0.16691	0.060437	0.0212636	0.00428526	0.0215239	0.000453619	0.0639252	0.0450678	0.170035	0.0341744	0.0315133	0.0923879	0.107338	0.0065667	13.30459	0.121202	0.452084	0.98583	2.44088	0.0469356	0.362889	0.00375447	0.0884899	0.435933	0.0619987	0.03511792	0.18699
40700	-43.88606	-79.5111	35.62503	13.20903	2.38857	0.0977399	0.016533	0.0143653	0.00703759	0.0293844	0.0181916	0.012931	0.00131448	0.0275607	0.07234479	0.0502942	0.043278	0.00719776	0.0472266	0.104115	0.141997	0.0310862	0.0177646	0.0243329	0.0220754	0.0425352	0.144816	0.00877944	0.249003	0.0655004	0.006325975	13.20903	0.335631	0.690853	1.07724	1.89627	0.0348308	0.275052	0.0215453	0.144224	0.444055	0.0802935	0.07867076	0.08041074
40800	-43.6281	-80.44753	36.81943	7.411537	2.042226	0.0240833	0.0504981	0.0115302	0.0213123	0.00872218	0.0151164	0.00436003	0.0240687	0.03427968	0.07193408	0.0530504	0.0383122	0.0184655	0.069425	0.141901	0.0723248	0.102317	0.0273455	0.00336608	0.0596458	0.129303	0.022571	0.00978823	0.095935	0.156249	0.01538503	7.411537	0.298264	0.65943	1.07101	1.9713	0.0412838	0.455282	0.00202309	0.0722275	0.367681	0.0615028	0.08731911	0.1761932
40900	-45.72328	-83.10782	37.38454	22.4077	1.926201	0.0182551	0.007528	0.0160608	0.00283612	0.000717685	0.0223647	0.00700043	0.0480818	0.01204802	0.05753597	0.127231	0.0584524	0.181574	0.00990525	0.0166392	0.136335	0.0100895	0.000693228	0.0153793	0.19212	0.0391009	0.019318	0.0188112	0.136824	0.0375267	0.001752272	22.4077	0.284303	0.646929	1.06803	2.00074	0.0265617	0.337487	0.00870543	0.135473	0.319723	0.172049	0.05928824	0.02955513
41000	-42.37943	-82.41188	40.03245	24.44575	2.716188	0.0233895	0.0241199	0.00178726	0.00247497	0.00378468	0.00382713	0.0124984	0.00225042	0.006412567	0.0336683	0.0700532	0.0457882	0.0856624	0.0250116	0.26338	0.038803	0.0140788	0.00733327	0.0905714	0.038436	0.117943	0.0661798	0.0558263	0.0427562	0.0381766	0.01049559	24.44575	0.36604	0.714496	1.0807	1.83876	0.0691441	0.389459	0.00141309	0.137984	0.386999	0.0150006	0.04416389	0.237651
41100	-45.09746	-79.15061	34.05315	12.17393	1.625628	0.126005	0.0087601	0.0129847	0.00207154	0.0141939	0.00679546	0.034121	0.0204634	0.02651467	0.08302112	0.00916954	0.11526	0.0116726	0.0599409	0.194763	0.0359414	0.0552124	0.00283958	0.00815943	0.306359	0.0251325	0.00629081	0.0417218	0.0992913	0.0282465	0.01491652	12.17393	0.244093	0.608214	1.05702	2.09067	0.0287389	0.491486	0.00172267	0.0725096	0.331006	0.0745368	0.09793764	0.1523063
41200	-52.26685	-82.54243	30.27558	36.77705	0.1557224	0.10327	0.0327296	0.0382389	0.0136753	0.0229684	0.0431378	0.0276042	0.0122421	0.03505238	0.01830731	0.00785081	0.0709781	0.0414706	0.0133456	0.0270917	0.0117105	0.0520692	0.00940891	0.00113826	0.085008	0.31161	0.0459621	0.0121797	0.160497	0.14968	0.0234691	36.77705	7.44808e-05	0.012739	0.259011	3.72818	0.0271017	0.534557	0.0299514	0.0648691	0.282006	0.0615139	0.04177641	0.5617787
41300	-45.91476	-81.47292	35.55815	3.544306	0.9593977	0.0816484	0.0407165	0.0256975	0.023563	0.0228789	0.00999688	0.0315585	0.0682067	0.03209983	0.1072293	0.345447	0.0483268	0.0242047	0.0093238	0.0201328	0.00694184	0.0111884	0.0128104	0.0226622	0.0348655	0.21738	0.0541771	0.0287522	0.142963	0.0208241	0.00907802	3.544306	0.128783	0.464198	0.992932	2.41409	0.0148594	0.508325	0.000606017	0.112297	0.351645	0.0122676	0.1163073	0.07805201
41400	-48.81971	-84.50415	35.68444	27.84587	1.784805	0.0577103	0.0292446	0.0025503	0.00264506	0.00743141	0.00127675	0.00403019	0.0282676	0.01971005	0.01006872	0.110469	0.136073	0.163201	0.0429282	0.0277344	0.00233974	0.0513919	0.00364973	0.0823359	0.0224853	0.228152	0.023875	0.0216488	0.00192237	0.0817933	0.001770034	27.84587	0.26616	0.629988	1.06354	2.04031	0.0518836	0.488067	0.0225213	0.0471673	0.365087	0.0252742	0.01183876	0.1495118
41500	-44.94281	-80.74118	35.79838	9.73756	1.600793	0.0119683	0.0697939	0.0125641	0.00110107	0.0195082	0.0680727	0.0268622	0.00865985	0.02356361	0.09289405	0.206301	0.0384125	0.0166849	0.0220249	0.0371837	0.163919	0.0232258	0.0184588	0.0142368	0.11348	0.086288	0.0543086	0.00997077	0.118386	0.0771194	0.01892713	9.73756	0.240481	0.604517	1.05583	2.09917	0.074051	0.422424	0.00791064	0.0881459	0.292231	0.115237	0.1118212	0.1692625
41600	-51.61714	-79.56413	27.94699	1.879048	1.890657	0.196362	0.0531059	0.181617	0.0427584	0.00488408	0.0838395	0.0726529	0.0457184	0.05569104	0.1208082	0.338274	0.0268949	0.0695402	0.117862	0.0227113	0.0192218	0.02963	0.0160583	0.055524	0.0437311	0.0441466	0.00345194	0.0403261	0.118631	0.0539973	0.005118515	1.879048	0.279863	0.642859	1.067	2.01028	0.0429558	0.498846	0.0101132	0.107463	0.266593	0.0740287	0.1259268	0.04064676
41700	-46.76753	-81.01741	34.24988	4.928179	1.125685	0.0100133	0.0256208	0.00517208	0.000988484	0.00598811	0.0622511	0.0886121	0.128569	0.04015814	0.072639	0.0235326	0.0785479	0.118124	0.0792976	0.0236509	0.151762	0.0455844	0.0211915	0.0948356	0.108452	0.0778546	0.0434406	0.00671219	0.105227	0.0217884	0.01168934	4.928179	0.161327	0.511523	1.01806	2.30909	0.0322808	0.496527	0.00243862	0.103949	0.335457	0.0293471	0.08432834	0.138617
41800	-51.56438	-84.44701	32.88263	19.90916	2.370087	0.0362267	0.00113689	0.00138292	0.0101012	0.00951281	0.0271627	0.0357504	0.0299266	0.009928968	0.03320403	0.0774982	0.182512	0.225057	0.0123808	0.00757536	0.103089	0.0477529	0.00925713	0.0436946	0.0152278	0.0171123	0.00213622	0.0343329	0.166521	0.0558526	0.02649501	19.90916	0.333783	0.689364	1.07699	1.89986	0.118199	0.459281	0.0116658	0.0976923	0.246902	0.0662604	0.05969905	0.4438097
41900	-44.29028	-79.79446	35.50418	69.14092	1.72241	0.0325185	0.00482151	0.01654	0.0152862	0.0169453	0.00299577	0.00221706	0.0452299	0.01943158	0.01960725	0.249324	0.0658435	0.0611617	0.17137	0.00274582	0.00411526	0.0294398	0.0243323	0.00667444	0.0417075	0.0474504	0.0101059	0.0551233	0.204791	0.0258147	0.000865537	69.14092	0.257727	0.621827	1.06119	2.05925	0.0381707	0.432174	0.0273712	0.110738	0.36591	0.0256357	0.02047279	0.04227744
42000	-48.10784	-82.77204	34.66421	9.577274	0.3017819	0.010913	0.0865809	0.00725322	0.0047352	0.0236052	0.00839939	0.0835651	0.00367992	0.04566354	0.005816565	0.147142	0.157865	0.0431816	0.00484697	0.00248899	0.00275003	0.0873647	0.0143703	0.105084	0.145255	0.0952956	0.0515596	0.0162481	0.0747487	0.0517993	0.0847157	9.577274	0.00544096	0.105882	0.598783	3.28989	0.0410755	0.382971	0.0109661	0.120188	0.419329	0.0254705	0.09053227	0.9357515
42100	-51.55706	-85.41523	33.85818	3.361112	0.6738119	0.0611653	0.03334	0.0429907	0.0507786	0.0276948	0.0370122	0.0171049	0.0100589	0.04233646	0.003774023	0.0303067	0.130256	0.0930835	0.126541	0.0256195	0.0221815	0.0222335	0.0259009	0.0141668	0.0388433	0.244435	0.0353407	0.0222757	0.0303787	0.138438	0.1633214	3.361112	0.0686056	0.350907	0.914763	2.66572	0.00530294	0.345494	0.00739608	0.231922	0.375887	0.0339978	0.1670954	0.977414
42200	-53.95459	-89.0682	35.11361	7.24465	0.08230362	0.0350748	0.0153438	0.00349288	0.00784332	0.0143564	0.00481146	0.042433	0.063014	0.03878632	-0.05489622	0.090707	0.0505381	0.0671499	0.0714988	0.164534	0.029243	0.0909596	0.0157354	0.12556	0.050091	0.156941	0.0220802	0.0138427	0.0189054	0.0322138	0.1097916	7.24465	2.68004e-08	0.000243616	0.0505933	3.94916	0.0542492	0.2407	0.00416365	0.0568099	0.597222	0.0468553	0.05489535	2.000016
42300	-62.29525	-79.55506	17.2598	1.121405	0.5785432	0.320237	0.344045	0.270211	0.152138	0.562929	0.262168	0.0333571	0.022757	0.1350016	0.1199196	0.0496475	0.0968077	0.0478242	0.177713	0.0238432	0.271093	0.00289423	0.0105329	0.0345595	0.02209	0.0794202	0.0529261	0.0123166	0.0864282	0.0319037	0.1968063	1.121405	0.0487149	0.300133	0.869965	2.78119	0.0369813	0.48713	0.00526056	0.100728	0.320916	0.0489837	0.3167259	0.6213774
42400	-40.76112	-76.28092	35.5198	81.18644	2.544423	0.0290272	0.000431131	0.0186257	0.00226941	0.00739691	0.00571725	0.000185845	0.00917264	0.01312154	-0.0001317334	0.066366	0.0139717	0.0310286	0.121611	0.017287	0.0482538	0.049187	0.00226039	0.0613026	0.00489101	0.0302758	0.0264432	0.00589563	0.366995	0.154232	0.04380496	81.18644	0.350628	0.702714	1.07911	1.86754	0.0733421	0.355218	0.00833696	0.0774599	0.465304	0.0203386	0.04367323	1.003016
42500	-52.48456	-80.92752	28.44296	21.25842	0.1249649	0.0566075	0.180063	0.0358458	0.02521	0.0103011	0.0166213	0.097868	0.0354893	0.05645705	0.01517478	0.0864581	0.250905	0.145658	0.00831898	0.0765452	0.0372179	0.0127102	0.00872025	0.0559626	0.0483532	0.00219265	0.0347428	0.0147097	0.18016	0.0373461	0.001401563	21.25842	8.36519e-06	0.00428615	0.165814	3.82989	0.0437241	0.442971	0.00264326	0.117555	0.339926	0.0531815	0.01657634	0.08455198
42600	-44.4289	-78.77765	34.34875	8.552263	1.107729	0.14626	0.0414594	0.00382136	0.00526482	0.00832392	0.00412916	0.00669855	0.0249496	0.02756971	0.1402739	0.0362876	0.00644223	0.179984	0.0951042	0.0134805	0.0303823	0.012464	0.00115863	0.00634078	0.201805	0.0607165	0.185749	0.0318	0.0240041	0.114282	0.02594268	8.552263	0.157934	0.506899	1.01578	2.31938	0.0188043	0.415713	0.024881	0.122414	0.360897	0.0572903	0.1662165	0.1560776
42700	-54.49394	-79.83592	25.34198	6.254277	0.9096651	0.0764626	0.0410813	0.0528539	0.0729582	0.0106813	0.015866	0.279993	0.165474	0.05951822	0.04694842	0.0461508	0.00453593	0.0376808	0.0508539	0.109592	0.0557945	0.0271617	0.0192274	0.0609805	0.274539	0.000315343	0.027895	0.016122	0.175698	0.093453	0.07853097	6.254277	0.118596	0.447808	0.983256	2.45034	0.0591773	0.507356	0.00784619	0.100223	0.25743	0.0679678	0.1254794	0.6258475
42800	-50.85705	-79.95318	29.09613	7.58219	1.835822	0.0682396	0.0377143	0.00208197	0.0166477	0.0145311	0.0208471	0.0579299	0.0759011	0.06198493	-0.03694365	0.116804	0.00534816	0.122558	0.144784	0.0584873	0.0177751	0.0277686	0.00577058	0.0238895	0.0819063	0.0767735	0.0668875	0.000418493	0.211046	0.0397833	0.08584426	7.58219	0.272856	0.636337	1.06528	2.02553	0.0370887	0.383868	0.0247913	0.193043	0.288289	0.0729202	0.04890061	1.755484
42900	-45.73426	-79.02814	33.29388	7.089886	1.336134	0.0721158	0.0451892	0.0301587	0.00290906	0.0581674	0.0168772	0.00167162	0.0637399	0.02876802	0.06493471	0.0676516	0.00263978	0.0224661	0.0133761	0.0188529	0.0460163	0.0308973	0.00919638	0.0432776	0.0219687	0.0143129	0.173924	0.00232637	0.404528	0.128566	0.05300097	7.089886	0.198863	0.558796	1.03915	2.20319	0.0151379	0.445123	0.00395936	0.180939	0.260325	0.0945149	0.1179357	0.4494057
43000	-43.9268	-79.6567	35.7299	180.5859	0.2298169	0.00558601	0.00859637	0.00791288	0.0285681	0.00332065	0.00219385	0.0436634	0.00551676	0.01554865	0.003676279	0.0555225	0.086426	0.0331679	0.127708	0.0479546	0.0406225	0.128422	0.0395411	0.00128407	0.00604409	0.0795553	0.0188895	0.0122305	0.252252	0.0703796	0.001423742	180.5859	0.00130066	0.0525525	0.456948	3.4892	0.029068	0.499062	0.00359456	0.116391	0.319903	0.0319825	0.005100021	0.279164
