Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
178	0	-146.1125	-133.0583	-13.05412	6.026019	3.447271	0.417773	0.0247809	0.185521	0.254617	0.289806	0.088836	0.0151289	0.298572	0.255657	0.327485	0.2663382	-0.151353	0.00260343	0.107905	0.143216	0.151775	0.0486079	0.00448456	0.0319925	0.0102111	0.0880922	0.0860031	0.1725	0.0326307	0.0546589	0.0259795	0.0393402	0.3925064	0	10.05282	0.2805697	0.421154	0.753628	1.08398	1.74124	0.0519762	0.309677	0.0709202	0.431982	0.0409154	0.0945291	0.2411534	1.627621
179	0	-157.8924	-129.0077	-28.88471	6.35625	1.674219	0.774781	0.637653	3.33008	0.108626	0.0554915	1.10656	2.51022	0.304531	0.36239	0.474889	0.5162784	-0.2643488	0.0056528	0.0156371	0.135967	0.00193226	0.0319902	0.0429839	0.0196746	0.0890191	0.0392448	0.292425	0.0213982	0.111927	0.155975	0.00345948	0.0327138	0.521192	0	6.607925	0.1882271	0.251025	0.615201	1.0592	2.07457	0.101579	0.164891	0.0606883	0.604692	0.0344389	0.0337108	0.2568432	2.029222
180	0	-150	-134.3837	-15.61623	5.252396	3.66346	0.0183523	0.45291	0.299476	0.945056	0.221699	0.54134	0.188513	0.425262	0.0123638	0.0195995	0.2270855	0.1216626	0.00931693	0.0256093	0.136326	0.0575917	0.0522332	0.0195677	0.04694	0.098524	0.130883	0.077874	0.0321923	0.0221878	0.0693991	0.206064	0.0152919	0.2708616	0	10.93346	0.2873725	0.434861	0.762703	1.08428	1.71815	0.094302	0.134596	0.0885376	0.588599	0.0478528	0.0461127	0.3925242	0.6900508
181	0	-151.0561	-133.0037	-18.05243	5.220425	1.906109	0.767703	0.36667	0.710733	0.0729426	0.948523	0.350545	0.197666	0.841032	1.49041	0.0349559	0.5170022	-0.12925	0.0215539	0.113752	0.0803637	0.0438951	0.00289494	0.239729	0.00161908	0.0109448	0.00688945	0.22901	0.154459	0.0166463	0.0265219	0.00721897	0.0445036	0.4195652	0	8.294813	0.3693531	0.281803	0.644643	1.06745	2.0061	0.0869858	0.192588	0.0435248	0.478029	0.0290081	0.169865	0.2903153	1.445206
182	0	-153.8234	-133.4508	-20.3726	6.79631	3.752848	0.828095	0.0965676	1.08529	0.0565672	0.433309	1.17946	0.0606792	0.14922	0.18513	0.129154	0.3401746	0.1421366	0.142799	0.0609744	0.129185	0.152232	0.177304	0.0137458	0.0128956	0.0391914	0.0227403	0.0262767	0.119732	0.0480707	0.0262549	0.00871547	0.0198834	0.1515968	0	11.79909	0.08612226	0.440247	0.766204	1.08435	1.7092	0.054103	0.11313	0.0552354	0.698401	0.0350171	0.0441143	0.2937334	0.5161035
183	0	-160.6999	-136.2913	-24.40859	7.192236	4.724057	0.0899845	2.3194	0.72819	0.929904	0.144442	1.23221	0.513307	0.182938	0.264882	0.764724	0.5327716	-0.0001993935	0.00793214	0.0226112	0.13053	0.154596	0.0344588	0.0726878	0.0419969	0.032359	0.211485	0.0959449	0.00993289	0.0102909	0.112104	0.0457153	0.0173551	0.2992928	0	9.353762	0.2441185	0.490197	0.797033	1.08375	1.62902	0.0254257	0.133702	0.0328608	0.718832	0.0619688	0.0272108	0.2990934	1.000667
184	0	-155.3277	-130.0609	-25.26677	6.414142	1.326855	0.469856	0.132833	0.32332	0.216384	0.574271	0.417029	0.29953	1.16773	0.0800912	4.95693	0.6627545	-0.008659335	0.0150833	0.0180817	0.0334983	0.154748	0.0115193	0.0502623	0.0396868	0.0448202	0.0960835	0.257333	0.0352873	0.0164167	0.142301	0.0744399	0.01044	0.1721015	0	6.994337	0.2797522	0.197294	0.556947	1.0384	2.20736	0.0532244	0.190429	0.045324	0.622176	0.0310315	0.0578153	0.1634422	1.052981
185	0	-152.7895	-131.9865	-20.80298	5.873572	3.630436	0.268438	1.85518	0.184008	0.117715	0.370773	0.150792	1.1534	0.899916	0.0751952	0.482097	0.442384	-0.3190248	0.00850326	0.151419	0.112583	0.113973	0.131395	0.00126818	0.0259254	0.0627367	0.0395936	0.0359472	0.0144183	0.0664876	0.0544937	0.0700226	0.111232	0.4576607	0	6.792739	0.1502424	0.432831	0.761374	1.08425	1.72154	0.0588175	0.128508	0.0444516	0.674962	0.0447647	0.0484966	0.1386358	3.301171
186	0	-152.7075	-130.0565	-22.65096	9.123113	2.985324	0.0438687	0.0637548	0.134221	0.0875637	0.296539	0.490723	1.02737	1.60905	0.20718	0.0413938	0.3394361	-0.1347521	0.123459	0.00141007	0.0932032	0.117648	0.0905183	0.0226818	0.0155219	0.017923	0.0330181	0.255917	0.0718625	0.0131755	0.112614	0.0199383	0.0111099	0.397698	0	12.46265	0.09902952	0.388123	0.730712	1.08244	1.79872	0.0555199	0.163034	0.0237678	0.673615	0.0099564	0.074107	0.262946	1.51247
187	0	-156.5969	-135.722	-20.87489	6.526622	1.874002	0.389272	0.0779996	1.17155	0.656001	0.696638	0.281681	0.0561471	0.591932	0.118169	1.28751	0.3037863	-0.1477796	0.107375	0.0413012	0.144723	0.0205597	0.0267882	0.0356714	0.0646286	0.0514631	0.0246953	0.12942	0.00151676	0.239092	0.0299057	0.0109353	0.0719243	0.3491434	0	10.11585	0.198324	0.277756	0.64091	1.06649	2.01484	0.0465298	0.170862	0.0505008	0.612394	0.06744	0.0522733	0.2013638	1.733893
188	0	-152.6622	-130.8202	-21.84206	5.980375	3.69828	0.777508	0.103615	0.536938	1.0323	0.494449	0.0731583	0.7467	0.704945	1.06479	1.31172	0.5326856	0.05926105	0.00342713	0.0105539	0.238531	0.0518784	0.0473612	0.0122254	0.0493101	0.0207262	0.0797482	0.104363	0.131151	0.0631938	0.166022	0.0126736	0.00883445	0.2025415	0	7.748114	0.1399935	0.436978	0.764083	1.08431	1.71463	0.0835653	0.265724	0.0235033	0.50309	0.0194636	0.104654	0.2618026	0.7736422
189	0	-151.821	-128.4983	-23.32268	9.575355	1.778402	0.329038	0.403991	0.42315	0.353566	0.482833	0.829738	0.0838005	0.225482	2.14827	0.0113612	0.2858799	-0.1061704	0.046444	0.12749	0.140063	0.00193348	0.0974615	0.0225234	0.00343616	0.00302226	0.0227605	0.182225	0.0425742	0.112671	0.0707552	0.00315071	0.12349	0.2672928	0	11.37026	0.3079927	0.265307	0.629171	1.06331	2.04221	0.0507579	0.193514	0.0324069	0.608273	0.0530295	0.0620187	0.1611224	1.658943
190	0	-151.6934	-132.0763	-19.61712	4.568664	2.782964	0.955389	0.122825	0.179894	0.971493	0.85449	0.139768	0.945395	1.21326	0.555561	0.226216	0.5855658	0.03018297	0.036311	0.0320113	0.0828844	0.114494	0.220325	0.00906318	0.0271213	0.0578639	0.0497938	0.106629	0.0511082	0.0962361	0.0472209	0.0634223	0.00551546	0.3698021	0	8.5134	0.23505	0.371742	0.718756	1.08121	1.82829	0.0300978	0.1665	0.0383094	0.678516	0.0422865	0.0442902	0.399985	0.9245398
191	0	-143.5289	-130.4146	-13.11422	7.38242	1.85484	0.178827	0.0143419	0.137288	0.0184869	0.431544	0.205888	1.35338	0.555677	1.07184	0.00453416	0.324531	-0.006762092	0.0232554	0.0764131	0.100458	0.143767	0.0955299	0.00953807	0.0188273	0.00414594	0.029395	0.289682	0.00767642	0.10597	0.0308091	0.00169524	0.0628369	0.252237	0	7.60335	0.1762784	0.275309	0.638633	1.06589	2.02016	0.0556386	0.31218	0.0166002	0.508813	0.0474464	0.0593217	0.2454749	1.027547
192	0	-147.0774	-134.4257	-12.65168	7.969102	4.690566	0.227278	0.255181	0.0759578	0.181432	0.305928	0.334951	0.00765481	0.19947	0.00670675	0.298099	0.1418424	-0.1257415	0.0221405	0.0628247	0.0821479	0.0580703	0.0352799	0.0528567	0.0699439	0.142631	0.0863001	0.0395744	0.11525	0.014526	0.0787933	0.030552	0.109109	0.2874763	0	13.80133	0.1715824	0.488695	0.796147	1.0838	1.63136	0.0741129	0.107897	0.108968	0.632402	0.0285342	0.0480856	0.1617348	1.777455
193	0	-152.3252	-135.6294	-16.69576	4.785835	1.950716	0.555459	0.215196	0.132877	0.492593	0.307329	0.281041	0.336439	1.15299	0.253779	0.337802	0.2891803	-0.004580698	0.0715129	0.238488	0.0762733	0.0146974	0.0349993	0.0918965	0.00241007	0.102966	0.0682299	0.100918	0.0236358	0.0483373	0.0814048	0.0232541	0.0209763	0.2261746	0	14.71226	0.08318769	0.28732	0.649668	1.06871	1.99431	0.0481682	0.130182	0.0798909	0.647822	0.0230212	0.0709151	0.2215939	1.020672
194	0	-149.0245	-135.4945	-13.53006	5.925381	0.7195325	0.163879	0.0459041	0.41212	0.300717	0.686366	0.2965	0.140385	1.12793	0.0236093	0.742522	0.2911232	-0.09728948	0.0605634	0.056231	0.166994	0.156332	0.00518322	0.0945884	0.0269672	0.136558	0.0239255	0.0696081	0.090016	0.00294537	0.103962	0.00288121	0.00324471	0.3667641	0	7.242985	0.3248045	0.0783643	0.372602	0.931897	2.61714	0.0303432	0.134541	0.0304994	0.706071	0.0181228	0.080422	0.2694746	1.361034
195	0	-156.5031	-135.1563	-21.3468	5.042667	3.084196	0.147313	1.65785	0.584576	2.0098	0.35983	0.651321	1.21017	0.134	0.105441	0.285746	0.4449955	-0.007538551	0.0452406	0.219023	0.250289	0.00697838	0.11102	0.0621207	0.0500111	0.0163101	0.0519213	0.0291081	0.0225175	0.0213045	0.105129	0.00127086	0.00775641	0.2362046	0	6.63035	0.2130089	0.395672	0.736086	1.0829	1.78534	0.115903	0.129955	0.0426202	0.556044	0.0350589	0.120419	0.2286661	1.032968
196	0	-156.7762	-129.0103	-27.76588	3.996631	3.094732	0.236949	2.56538	1.24073	0.436505	0.274078	0.115713	0.253924	1.65811	3.75973	0.28936	0.7376456	-0.3421423	0.098968	0.0703296	0.0645096	0.0234597	0.0272552	0.0809171	0.0140719	0.000251692	0.0494876	0.254682	0.0164708	0.245809	0.0158149	0.0344896	0.00348374	0.5237661	0	6.361887	0.3084324	0.39646	0.736642	1.08295	1.78395	0.0714294	0.129678	0.0479715	0.674958	0.0268563	0.0491062	0.1816238	2.883797
197	0	-143.181	-128.7286	-14.45239	6.40146	5.609473	0.229703	0.0545073	0.0629269	0.720489	0.228764	0.0829778	0.121908	0.425374	0.700819	0.401148	0.2846399	-0.0879774	0.0874594	0.0626093	0.0640997	0.026029	0.059351	0.00309939	0.0239229	0.0128742	0.0257351	0.266743	0.123676	0.167167	0.0608892	0.00597858	0.0103666	0.2525604	0	7.360607	0.2016561	0.525578	0.817239	1.08211	1.57507	0.105922	0.116085	0.0514271	0.593163	0.0367233	0.0966793	0.164583	1.534547
198	0	-153.1867	-130.9023	-22.28433	3.897337	3.576124	0.699085	0.0193961	0.981961	0.875812	1.6204	0.463796	0.769263	0.2156	0.364174	0.780951	0.9034297	-0.166543	0.037718	0.0327443	0.175528	0.144147	0.0599796	0.0865167	0.0482409	0.00896641	0.100951	0.171048	0.0238026	0.00882105	0.0575591	0.00109535	0.0428806	0.3389066	0	3.921372	0.4740415	0.429444	0.759145	1.08419	1.72722	0.0631416	0.223163	0.0594228	0.537218	0.0549894	0.0620648	0.1723636	1.96623
199	0	-154.0161	-133.4603	-20.55585	5.528637	2.206274	0.291559	0.469252	0.592991	0.0314403	0.351794	1.23366	1.09022	1.25708	0.413029	0.367143	0.582596	-0.1142334	0.0305203	0.0141736	0.226333	0.0224337	0.0141825	0.00998176	0.0482698	0.00276436	0.031337	0.115366	0.237581	0.130985	0.0475107	0.0635702	0.00499112	0.3148471	0	8.735401	0.2592056	0.316714	0.675297	1.07439	1.9336	0.0441436	0.206307	0.0340516	0.615194	0.0607223	0.0395813	0.2006137	1.56942
200	0	-152.8001	-133.6472	-19.15288	7.528624	1.430212	0.141101	0.154995	0.163179	1.01849	0.236327	0.438256	1.39908	0.0367316	0.398409	1.30398	0.3251427	0.2377506	0.00667234	0.117519	0.0695886	0.0189839	0.0247257	0.00618367	0.00464548	0.00412982	0.11428	0.0401503	0.167594	0.0287023	0.251167	0.127967	0.0176907	0.2838895	0	8.901869	0.167722	0.214338	0.576512	1.04605	2.1631	0.0999556	0.17764	0.0558752	0.589217	0.0305813	0.0467309	0.5216401	0.5442249
201	0	-150.7766	-132.9145	-17.86209	6.367688	2.736024	0.141592	0.222613	0.626834	0.122343	0.529881	0.19326	0.716567	0.9437	0.251581	1.19074	0.3529057	-0.03145608	0.0150801	0.0136132	0.0877292	0.0254146	0.106774	0.00887531	0.0236916	0.0473502	0.0832237	0.0883495	0.083441	0.0786441	0.0570158	0.0443255	0.236472	0.2236032	0	6.582504	0.1125301	0.36775	0.715779	1.08086	1.83561	0.122336	0.198768	0.0533756	0.529371	0.0424282	0.0537203	0.1921471	1.163708
202	0	-147.4424	-129.9762	-17.46624	4.518869	3.103032	1.34155	0.00668721	0.73851	0.206961	1.50094	0.556332	0.960723	0.114891	0.99945	0.0421299	0.4603087	0.009033171	0.0661797	0.0283541	0.244766	0.00172599	0.0658716	0.00468799	0.0194402	0.191913	0.0231488	0.0909805	0.0212225	0.0019944	0.15814	0.00321944	0.0783559	0.393612	0	5.310177	0.2717765	0.397079	0.737078	1.08298	1.78286	0.0518749	0.184723	0.0523008	0.530164	0.00797002	0.172968	0.4026452	0.9775654
203	0	-152.1036	-130.6884	-21.41521	5.043769	3.379243	1.2665	0.172538	0.143217	0.646728	1.05898	0.314911	0.168585	0.61661	2.89993	0.425804	0.4762853	-0.02131896	0.0346257	0.0148609	0.145057	0.0248131	0.00383867	0.000906675	0.0343592	0.00785582	0.0734975	0.0566867	0.2765	0.124185	0.0429183	0.0115473	0.148348	0.2838829	0	5.473814	0.2486753	0.416628	0.750576	1.08384	1.74896	0.0798115	0.216963	0.0630184	0.511474	0.0431125	0.0856198	0.2625639	1.081195
204	0	-152.6597	-136.4602	-16.19949	3.203618	4.158365	0.450751	0.373967	0.529714	1.33041	0.490872	0.462018	0.411852	0.405706	1.29896	0.026488	0.4252799	-0.1997821	0.0539476	0.0142617	0.0659829	0.084822	0.0291209	0.0734581	0.106027	0.0918503	0.0214403	0.12386	0.063895	0.0372946	0.100964	0.0963686	0.0367059	0.4580198	0	6.182949	0.2819912	0.462856	0.780513	1.08434	1.67229	0.093567	0.074914	0.0746405	0.649087	0.0463423	0.0614495	0.2582378	1.773636
205	0	-150.5938	-132.3518	-18.24193	6.679326	1.664966	0.623183	0.509011	0.00417467	0.132862	0.5285	1.2042	1.77013	0.199448	0.278472	0.195389	0.3594354	-0.04792117	0.106749	0.0858666	0.0255508	0.124701	0.0995934	0.038886	0.0329458	0.0637225	0.0627737	0.180874	0.0421813	0.0493292	0.0369282	0.0245249	0.0253735	0.370114	0	7.629538	0.1588431	0.249719	0.613895	1.0588	2.07759	0.0794759	0.154484	0.0369914	0.597143	0.0582411	0.0736647	0.3221929	1.148734
206	0	-151.8874	-130.1716	-21.71585	4.73463	2.627602	0.995073	0.256534	0.361609	0.120701	0.477926	1.59946	0.0914763	0.276866	2.23955	0.152144	0.5616648	0.1768608	0.0150676	0.00297514	0.127897	0.007338	0.0747214	0.0218003	0.022427	0.058734	0.0932882	0.036643	0.0345473	0.107873	0.0771722	0.0433658	0.27615	0.1361088	0	5.645803	0.2757609	0.35823	0.708575	1.07994	1.85326	0.0730008	0.170934	0.0909061	0.568096	0.0346153	0.0624474	0.3129696	0.4348947
207	0	-155.953	-130.313	-25.64006	8.221913	3.400758	0.623761	0.782808	0.593599	0.240288	0.346298	0.264105	0.332552	0.111186	0.708635	1.00465	0.457447	0.035591	0.0981178	0.0553494	0.194922	0.0749687	0.0414167	0.0162248	0.0555443	0.0212778	0.0644274	0.0936002	0.0218162	0.0092621	0.216548	0.0203521	0.0161727	0.2194396	0	10.66019	0.4767955	0.418071	0.751552	1.08389	1.74649	0.0893829	0.229625	0.050788	0.548302	0.0421549	0.0397464	0.2550306	0.8604442
208	0	-157.1846	-139.1162	-18.06833	9.820136	1.15144	0.0162718	0.112071	0.322343	0.452035	2.10255	0.268799	0.694186	0.142763	0.24577	0.119756	0.3757602	-0.124043	0.0892973	0.0015346	0.057416	0.113999	0.0399353	0.1494	0.0046336	0.0177188	0.0636133	0.126614	0.029375	0.186111	0.0773163	0.0223804	0.0206559	0.2895014	0	12.55759	0.1432486	0.166143	0.517975	1.02117	2.29471	0.0519102	0.223296	0.0818224	0.53986	0.0690259	0.0340863	0.1654585	1.749693
209	0	-148.9397	-126.499	-22.44073	5.582487	1.538356	0.0101726	0.134545	0.739397	0.126967	0.19074	0.203425	0.227554	0.572681	0.314922	2.20573	0.3126971	-0.03124943	0.0376298	0.120347	0.0992901	0.0572721	0.0905529	0.0183748	0.00863923	0.015645	0.130666	0.253392	0.047961	0.00643276	0.0839578	0.00996016	0.0198787	0.1560223	0	22.52153	0.06767321	0.231187	0.594819	1.0526	2.1214	0.0587844	0.192923	0.0411898	0.588991	0.0341707	0.0839403	0.1247728	1.250451
210	0	-160.2863	-140.9616	-19.32469	4.151534	1.171437	0.676041	1.43293	0.288894	1.75677	1.45871	0.945048	0.0877296	0.259409	0.165769	0.910856	0.4925193	-0.1683094	0.0539738	0.293535	0.0813032	0.0570967	0.0620754	0.0797544	0.0288661	0.0223997	0.0180324	0.0153578	0.0240692	0.0441756	0.0645865	0.0768731	0.0779012	0.3811547	0	5.850371	0.2386786	0.169839	0.522844	1.02347	2.28385	0.114171	0.135354	0.0349834	0.586078	0.0740041	0.0554102	0.2128453	1.790759
211	0	-152.6512	-142.857	-9.794246	7.194234	2.257566	0.238822	0.0887686	0.0740001	0.0371862	0.202104	0.522276	0.239646	0.019593	0.0238211	0.278674	0.1821177	0.118092	0.0427261	0.0297996	0.200753	0.166365	0.145498	0.0617566	0.0413154	0.0677665	0.000697074	0.00335757	0.0306417	0.102298	0.0688302	0.0161594	0.0220355	0.4946828	0	13.50574	0.1347612	0.322197	0.679877	1.07528	1.92265	0.0467784	0.201536	0.107765	0.439898	0.0416204	0.162403	0.6127748	0.8072832
212	0	-155.4372	-129.8724	-25.56474	12.34236	1.469661	0.00666589	0.586134	0.159711	0.117513	0.0377534	0.276256	1.32041	0.439326	0.275493	0.504304	0.3763382	0.0344789	0.0270381	0.00751522	0.0547726	0.0881897	0.0213418	0.209258	0.00496834	0.0147762	0.00881222	0.240707	0.0262044	0.0341437	0.181478	0.0149049	0.0658896	0.2977803	0	18.848	0.1422307	0.220597	0.583427	1.04859	2.14739	0.114751	0.229108	0.0270945	0.516306	0.0300732	0.0826679	0.3322592	0.8962289
213	0	-154.0174	-129.9455	-24.07185	3.882236	4.684689	0.848158	0.386147	1.78682	0.0614661	0.054312	1.09408	1.26791	0.574638	0.709647	0.245494	0.3073272	-0.03056885	0.00566109	0.0758622	0.053185	0.205264	0.015541	0.0168642	0.0349658	0.000339604	0.0630701	0.166562	0.13224	0.120548	0.0755794	0.0126187	0.0216997	0.2549044	0	7.082078	0.2982817	0.48843	0.795991	1.0838	1.63177	0.0767226	0.222314	0.0441541	0.577015	0.0197414	0.0600527	0.2243356	1.136264
214	0	-148.7937	-132.6737	-16.12	4.885978	3.055402	0.378211	0.963778	0.532381	0.174951	0.568518	0.0727432	0.617757	0.885241	0.101466	0.425661	0.4322504	0.2491169	0.064611	0.132248	0.154161	0.0536962	0.0014539	0.00557081	0.105125	0.0735859	0.0873224	0.180311	0.0254399	0.0358068	0.0545134	0.0171684	0.00898655	0.153051	0	5.154588	0.1684643	0.393503	0.73455	1.08278	1.78917	0.0949648	0.178022	0.0344793	0.529956	0.0392417	0.123336	0.4021679	0.3805649
215	0	-152.2557	-132.2925	-19.96318	5.340667	2.965076	0.0804171	0.443413	0.74418	0.779496	0.0219764	0.419467	1.11227	0.179666	0.0486051	0.153992	0.3227153	0.03364667	0.0520992	0.0459471	0.226045	0.0109253	0.124742	0.00757369	0.110298	0.0573462	0.0214542	0.0277589	0.00846922	0.157479	0.0656487	0.0613138	0.0229007	0.1876758	0	9.714698	0.3944445	0.386542	0.729576	1.08234	1.80154	0.0585749	0.120357	0.0590787	0.631506	0.0474317	0.0830517	0.2213225	0.8479745
216	0	-153.0435	-130.9636	-22.07997	7.866517	3.572583	0.672433	0.0428763	0.431747	0.116734	0.282048	0.0476783	0.0324534	1.67091	0.220847	1.22018	0.4525601	0.08443538	0.0498495	0.0154128	0.0978866	0.0602364	0.0939977	0.0457366	0.0088658	0.182435	0.159193	0.0410097	0.151589	0.0187972	0.00731372	0.0294342	0.0382425	0.2602738	0	11.58721	0.1790659	0.429221	0.758998	1.08418	1.7276	0.0501836	0.086173	0.0492015	0.739067	0.0319424	0.0434322	0.3447091	0.7550533
217	0	-156.1137	-138.4381	-17.67563	6.983637	2.386116	0.356747	0.513792	0.395473	0.48688	0.700593	0.458401	0.658457	0.59208	0.533854	0.205004	0.3401975	0.03745458	0.00127602	0.039916	0.0517414	0.0412255	0.00727916	0.0144861	0.0886134	0.0502726	0.0843785	0.0452829	0.269316	0.000668994	0.237073	0.0167329	0.051737	0.2076935	0	9.234158	0.1223855	0.335387	0.690657	1.07721	1.89675	0.155983	0.152401	0.0613971	0.551472	0.013429	0.0653178	0.2451481	0.8472165
218	0	-154.1121	-133.0314	-21.08072	15.42736	1.630498	0.467308	0.428951	0.578238	0.338188	0.16725	0.340664	0.78112	0.0491783	0.152053	1.18018	0.4409832	-0.01515666	0.136731	0.0929506	0.103325	0.11149	0.0772306	0.00381727	0.0332126	0.0768944	0.081816	0.0540646	0.161568	0.00753753	0.0369307	0.0216119	0.000820638	0.1778226	0	15.49911	0.1519739	0.244796	0.608929	1.05725	2.08903	0.106933	0.087354	0.0297999	0.690709	0.028884	0.0563203	0.162666	1.093177
219	0	-151.8988	-135.51	-16.38873	5.90852	1.817682	0.042025	0.101999	0.831854	0.86249	0.245685	0.0393135	0.145662	0.408962	0.78919	0.0385665	0.2291343	-0.06373981	0.0556572	0.013328	0.211188	0.0557846	0.0282125	0.067926	0.0257194	0.0243104	0.0343342	0.018972	0.249274	0.0302212	0.159921	0.00496002	0.020192	0.4874307	0	7.297269	0.1904989	0.270495	0.634111	1.06468	2.03072	0.0673476	0.137189	0.113318	0.564239	0.0444361	0.0734691	0.4236909	1.150439
220	0	-143.0504	-129.6027	-13.44772	4.570148	3.318725	0.151955	0.0327205	0.674301	0.655898	0.490269	0.316215	0.205221	0.460921	0.990083	0.237394	0.2511471	0.02473806	0.0120404	0.0278496	0.16486	0.0220974	0.0788455	0.00128034	0.0474777	0.0675141	0.123368	0.0578319	0.00577534	0.0918711	0.10857	0.0202731	0.170347	0.2255101	0	6.32749	0.1985483	0.412509	0.747776	1.08369	1.75602	0.0770236	0.176785	0.0695853	0.595583	0.0182097	0.062813	0.2502481	0.9011459
221	0	-158.3491	-143.2325	-15.11658	4.734154	1.303793	0.242201	1.39385	0.505107	0.34053	0.04091	0.173556	0.574873	0.393193	0.149832	0.490226	0.2197365	-0.1496403	0.136653	0.0236882	0.0574154	0.0069746	0.0303073	0.0955842	0.0913153	0.0851729	0.0288126	0.0445832	0.084766	0.154471	0.0918123	0.0423803	0.0260633	0.4955546	0	4.816303	0.09428379	0.193361	0.552268	1.03647	2.2179	0.0886301	0.111772	0.106513	0.559541	0.0240966	0.109447	0.3459143	1.432594
222	0	-152.4232	-134.3731	-18.05012	4.909373	1.451802	0.177248	0.805101	1.6098	0.603051	0.0627242	0.759795	0.780689	0.624813	0.644697	0.111888	0.3118127	-0.2385093	0.0459649	0.0402552	0.0451772	0.000474492	0.0610415	0.0432803	0.0180875	0.0765309	0.0456783	0.0996141	0.174875	0.0795018	0.0374852	0.0206895	0.211344	0.6455953	0	5.288663	0.1361079	0.21778	0.580332	1.04746	2.15443	0.111823	0.16064	0.0335796	0.582604	0.0557488	0.0556046	0.407086	1.585894
223	0	-144.1001	-130.8268	-13.27335	6.284018	2.523464	0.0542912	0.288939	0.40857	0.307553	0.265405	0.101769	0.0924462	0.271703	0.395236	0.803688	0.1966303	0.2689228	0.0553188	0.00844016	0.0553438	0.0677849	0.0967659	0.0409203	0.0213636	0.0199929	0.0846441	0.0620925	0.212331	0.0546018	0.0502445	0.0634758	0.10668	0.2089704	0	6.614467	0.1911719	0.34867	0.701187	1.07889	1.87125	0.0867686	0.130973	0.0562687	0.64619	0.0190222	0.0607779	0.4778933	0.4372742
224	0	-144.6469	-136.5853	-8.061644	8.068101	3.229078	0.0814872	0.0945563	0.389334	0.273806	0.0856017	0.088177	0.0319238	0.237011	0.0320927	0.197898	0.2090246	-0.04970018	0.116961	0.0155771	0.140078	0.0284854	0.0370693	0.00177824	0.0123771	0.170852	0.0431847	0.0488366	0.00459636	0.192283	0.0359074	0.0712182	0.0807953	0.3692369	0	9.292794	0.1930681	0.406242	0.743471	1.08343	1.76685	0.0493117	0.170784	0.0716739	0.636704	0.0146978	0.0568285	0.3195367	1.155538
225	0	-160.6183	-136.528	-24.09022	3.528639	1.287633	0.158028	1.56516	0.344608	4.36091	0.4795	0.136706	0.211477	0.968322	0.415233	0.0275899	0.6406179	-0.03289976	0.204671	0.0773278	0.147563	0.114831	0.00307332	0.0490211	0.07885	0.013615	0.00450773	0.0428548	0.0748711	0.029434	0.0342724	0.10032	0.0247888	0.284755	0	12.92696	0.1366058	0.190576	0.548916	1.03507	2.22544	0.0643327	0.147847	0.062475	0.673978	0.0113274	0.0400402	0.2518552	1.13063
226	0	-145.4261	-131.748	-13.67802	5.389858	2.471545	0.197689	0.364793	0.641356	0.169395	0.250372	0.436129	0.506907	0.0253507	0.178254	0.473836	0.2542837	-0.06289565	0.0613262	0.164997	0.100809	0.0370478	0.0162886	0.000565123	0.0374225	0.00861689	0.0735328	0.0926851	0.0168175	0.0186978	0.306938	0.0296047	0.0346505	0.3105561	0	7.492686	0.4830937	0.343742	0.697318	1.0783	1.88064	0.0637085	0.146338	0.0482636	0.598134	0.0172535	0.126302	0.2476604	1.253959
227	0	-148.4121	-131.4584	-16.95378	5.31135	4.118231	0.189639	0.682804	0.27754	0.0536483	0.851546	0.0613089	1.19151	0.329739	0.547686	0.442709	0.4219237	-0.09151681	0.0258905	0.19605	0.0580249	0.0465846	0.124068	0.151263	0.00845124	0.0120539	0.0903001	0.17302	0.0311072	0.017503	0.00447458	0.00445123	0.0567584	0.3889027	0	8.447154	0.1466706	0.460742	0.779201	1.08436	1.67569	0.0670026	0.144696	0.0423465	0.633573	0.0696488	0.042733	0.2973859	1.307738
228	0	-143.0463	-131.068	-11.97833	6.12823	2.736795	0.109361	0.188101	0.118784	0.211306	1.21589	0.185124	0.0902822	0.206978	0.285598	0.369573	0.3202459	-0.3182128	0.0899707	0.0316811	0.0776574	0.0946275	0.110004	0.0341702	0.0624245	0.00573077	0.0381533	0.226299	0.0860522	0.0337978	0.00736811	0.0287854	0.0732775	0.5328954	0	6.273424	0.2265968	0.367816	0.715829	1.08087	1.83549	0.0761128	0.192714	0.0271326	0.551876	0.0633522	0.0888121	0.2146826	2.482248
