Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
13400	-233.295	-243.4692	10.17413	40.95179	1.987938	0.00296086	0.0070375	0.107929	0.000390463	0.0660705	0.258164	0.000445146	0.138874	0.0686402	0.0701853	0.17702	0.0392522	0.0642896	0.44616	0.08517389	0.02881846	0.00360876	0.0218602	0.12969	0.0775483	0.172458	0.00971272	0.0358739	0.0079976	0.171696	0.121655	0.0987054	0.0246771	0.0509879	0.0618911	0.011638	0.009154661	40.95179	0.291831	0.653725	1.06968	1.98476	0.192334	0.277272	0.186833	0.0725285	0.226287	0.0447453	0.03797312	0.2410826
13500	-234.3651	-235.4263	1.061233	301.4825	1.742312	0.00912271	0.0351179	0.107055	0.0135627	0.137977	0.338632	0.0118467	0.138596	0.0378783	0.0701248	0.02823	0.173007	0.0391746	0.0610085	0.08827601	0.006062352	0.000117111	0.0833724	0.275001	0.180814	0.0573334	0.00898478	0.0138085	0.0268126	0.112612	0.0411015	0.016106	0.000568332	0.0871018	0.0923251	0.00394138	0.01379893	301.4825	0.260447	0.62448	1.06197	2.05311	0.139556	0.123795	0.242807	0.0644293	0.359034	0.0703783	0.01986128	0.6947653
13600	-237.2744	-240.3433	3.068978	91.08008	3.742579	0.217177	0.136432	0.110231	0.00617755	0.0933528	0.0677252	0.0495276	0.0846319	0.00310097	0.00522245	0.330935	0.0687839	0.252553	0.168641	0.1547027	0.01454595	0.0606074	0.0577952	0.0904995	0.185988	0.0122035	0.0763925	0.000140939	0.0239179	0.101684	0.0737899	0.112893	0.0422071	0.117619	0.0325007	0.0117617	0.01980891	91.08008	0.439636	0.765809	1.08434	1.71021	0.152821	0.122604	0.236405	0.0661533	0.27875	0.143266	0.03435487	0.576597
13700	-242.5747	-238.0185	-4.556203	50.63065	1.687552	0.262253	0.0635239	0.31232	0.0738183	0.215792	0.249453	0.385606	0.0613557	0.209983	0.17225	1.14708	0.075493	0.0797308	0.771778	0.3398944	0.03613827	0.00602343	0.0640265	0.00193202	0.199949	0.0487026	0.00340109	0.0243269	0.00234677	0.155141	0.0470211	0.0438329	0.0212795	0.0671527	0.280613	0.0342519	0.007863406	50.63065	0.252896	0.617064	1.05977	2.07027	0.163656	0.115684	0.247829	0.0844531	0.244276	0.144103	0.04400168	0.178707
13800	-233.7291	-232.0222	-1.706969	169.6887	1.643015	0.00709798	0.0693925	0.0122616	0.0369719	0.00674666	0.0267876	0.0635973	0.0506832	0.19877	0.273765	0.742151	0.385235	0.0766699	0.0894002	0.1439257	0.004087729	0.0203634	0.0299721	0.0510371	0.23609	0.103143	0.00666473	0.0304884	0.0369028	0.280968	0.0201707	0.0386151	0.0245417	0.0717666	0.0219169	0.0273588	0.01102754	169.6887	0.246594	0.610751	1.05782	2.08483	0.148825	0.132938	0.277218	0.0449076	0.294264	0.101847	0.01511527	0.7295629
13900	-253.9694	-239.4825	-14.48687	122.5724	1.615205	0.225958	0.110584	0.242668	1.04289	0.760599	0.625046	0.372735	0.179219	0.028443	0.636652	0.168315	0.170125	0.468059	0.183801	0.2315357	0.006525316	0.00866845	0.0219839	0.181815	0.18792	0.0529494	3.31149e-05	0.0568209	0.00715489	0.142669	0.0117404	0.173132	0.00159509	0.00673687	0.131696	0.0150849	0.001393996	122.5724	0.242583	0.606673	1.05653	2.09422	0.188999	0.116697	0.208709	0.0923049	0.334444	0.0588448	0.007919312	0.1760249
14000	-234.4346	-235.0745	0.639854	24.26121	1.827204	0.0535462	0.576738	0.100687	0.191098	0.380361	0.122918	0.00846019	0.692319	0.0787329	0.453575	0.0278523	0.0358396	0.063019	0.94242	0.1821308	0.05230264	0.0040837	0.0930712	0.0383593	0.167039	0.080849	0.00512461	0.00394153	0.000907717	0.304862	0.0699609	0.0900022	0.0335729	0.0818489	0.0238984	0.00247867	0.005006834	24.26121	0.271738	0.635284	1.065	2.02798	0.146872	0.160108	0.21337	0.0989821	0.304926	0.075742	0.05730947	0.08736487
14100	-226.1868	-239.6122	13.42535	421.002	1.381434	0.0179359	0.0217026	0.00034184	0.00135961	0.0210401	0.0144569	0.00772887	0.0378763	0.154547	0.0342195	0.00246952	0.0691764	0.0386234	0.0546836	0.02823225	0.001400004	0.00762912	0.136005	0.132892	0.102131	0.0253685	0.0322489	0.0217899	0.00287777	0.136857	0.0400802	0.1393	0.0033999	0.13423	0.00783877	0.0773516	0.003195288	421.002	0.206412	0.567553	1.04263	2.18341	0.127972	0.163538	0.15972	0.0778943	0.317276	0.153599	0.004595292	0.6953396
14200	-229.2468	-229.5566	0.3098713	53.16412	4.64221	0.063497	0.481785	0.240081	0.0064944	0.00885773	0.0387136	0.0428157	0.0165366	0.177435	0.261154	0.117233	0.252341	0.0130578	0.141265	0.1355979	-0.0006029586	0.00238008	0.0911025	0.0548311	0.220806	0.0269549	0.00493244	0.0341819	0.0131461	0.1802	0.0570805	0.0166473	0.0463935	0.195205	0.02477	0.0313692	0.06764212	53.16412	0.486503	0.794849	1.08386	1.63478	0.152471	0.121122	0.233609	0.0712112	0.311621	0.109967	0.06703916	1.008994
14300	-242.991	-239.2592	-3.73184	143.812	0.7331751	0.0228649	0.27176	0.21427	0.0818958	0.0646349	0.159826	0.00282891	0.13389	0.399642	0.0117465	0.299351	0.590972	0.192846	0.0347631	0.1885428	0.009058411	0.0229989	0.0292604	0.0711467	0.129238	0.00420531	0.0411357	0.0138491	0.0151793	0.107547	0.181063	0.00137909	0.0368777	0.224724	0.0756752	0.045722	0.01601781	143.812	0.0812839	0.378771	0.936568	2.60338	0.204026	0.162415	0.225474	0.0668037	0.224405	0.116876	0.02507622	0.638765
14400	-223.936	-233.6631	9.72717	145.2938	2.137285	0.16302	0.0676892	0.0217823	0.0957314	0.0145663	0.00120782	0.0543928	0.0388554	0.0149186	0.118198	0.149055	0.232885	0.057963	0.00134479	0.0801396	0.01661771	0.0845411	0.00989391	0.0228423	0.152841	0.161493	0.00780288	0.0173625	0.00759543	0.265268	0.00711998	0.00385844	0.0365829	0.175569	0.0424868	0.00474283	0.006287106	145.2938	0.30913	0.668861	1.07307	1.94894	0.156254	0.0651806	0.253983	0.0576485	0.364827	0.102107	0.02290482	0.2744884
14500	-203.187	-226.5139	23.32692	439.1759	5.568603	0.015601	0.00471567	0.00707855	0.0146602	0.00697046	0.0116447	0.0116391	0.0047017	0.00709073	0.0170332	0.00415407	0.0294792	0.00569689	0.0389611	0.0132539	0.007594522	0.0127074	0.0779465	0.083818	0.222228	0.0169128	0.0038266	0.0142803	0.000189786	0.17126	0.102733	0.0344932	0.00318132	0.131906	0.0904691	0.0340486	0.001644701	439.1759	0.524107	0.816424	1.0822	1.57727	0.117178	0.174008	0.249557	0.0414337	0.270539	0.147283	0.009239223	0.1780129
14600	-233.7536	-237.5618	3.808202	475.9096	1.889526	0.021339	0.160853	0.0298235	0.00535411	0.0381145	0.00236615	0.246031	0.00393724	0.0910641	0.00706617	0.0744087	0.111689	0.0047034	0.139	0.05369673	0.00246378	0.00307917	0.105302	0.137855	0.150892	0.0541902	0.0450271	0.00235813	0.00418723	0.134822	0.0502282	0.000224366	0.0295221	0.166359	0.0510623	0.0648906	0.0135206	475.9096	0.279721	0.642727	1.06696	2.01059	0.125995	0.173184	0.255072	0.0541488	0.292511	0.0990887	0.01598438	0.8458632
14700	-230.8413	-238.0673	7.225967	54.01292	2.414459	0.0638412	0.0372953	0.0744272	0.272175	0.00144878	0.0091545	0.0526486	0.134074	0.0715783	0.144991	0.183606	0.249325	0.0839322	0.0576833	0.16311	0.02692766	0.0132375	0.0687029	0.256514	0.149342	0.125204	0.00477143	0.0128792	0.0232655	0.0955454	0.0438748	0.0253073	0.0226003	0.0422859	0.0533952	0.0630748	0.005563581	54.01292	0.338194	0.692909	1.07759	1.89131	0.184012	0.13101	0.179287	0.0588994	0.292254	0.154538	0.03249124	0.1712332
14800	-227.3736	-237.5285	10.15492	378.4006	2.810036	0.0435033	0.0656259	0.200315	0.0072336	0.0219857	0.10641	0.0393415	0.0376704	0.0408667	0.033682	0.00510083	0.0498977	0.0837899	0.0372661	0.04670993	0.001720611	2.46397e-05	0.143727	0.0578873	0.229239	0.0328149	0.0143668	0.0121439	0.0110496	0.157156	0.0675821	0.0545018	0.0350617	0.100027	0.0493412	0.0350766	0.02503479	378.4006	0.37401	0.720437	1.0814	1.82415	0.15064	0.172269	0.126421	0.128256	0.236514	0.185901	0.0267554	0.9356911
14900	-242.9817	-234.362	-8.619743	487.4158	1.328481	0.0517757	0.130627	0.390991	0.0522392	0.0162092	0.0830315	0.0751591	0.297138	0.272888	0.00878894	0.0329491	0.189917	0.128666	0.413843	0.1991297	0.001064323	0.0389806	0.0565973	0.0186713	0.160352	0.0128727	0.00264165	0.0298251	0.0160445	0.330282	0.0504078	0.0130666	0.0294386	0.189913	0.0310612	0.0198454	0.0123481	487.4158	0.19757	0.557273	1.03853	2.20663	0.202102	0.0752495	0.20683	0.058985	0.377178	0.0796557	0.01341243	0.9206465
15000	-218.6327	-242.9907	24.35805	446.325	1.498958	0.00767333	0.0130278	0.0344892	0.00984679	0.0146481	0.000162648	0.0167064	0.0226047	0.00815284	0.000962507	0.012911	0.0302601	0.00482631	0.0449759	0.01434333	0.0003860796	0.0954534	0.104515	0.0538911	0.196504	0.00321442	0.00610272	0.110126	0.0231643	0.0611891	0.0549849	0.0567706	0.00607761	0.0360992	0.0842592	0.107649	0.001604884	446.325	0.225161	0.588383	1.05036	2.1361	0.120688	0.215352	0.173303	0.0607585	0.300427	0.129472	0.001990964	0.8060841
15100	-238.2066	-235.8055	-2.401101	17.6117	1.990806	0.0773349	0.205916	0.218327	0.0149327	0.0374324	0.0531558	0.149616	0.0630391	0.0798683	0.747347	0.335106	2.21568	0.322569	0.35986	0.2660334	0.09249332	0.0305553	0.247493	0.0113323	0.14598	0.00645549	0.00128653	0.0259133	0.000403804	0.11824	0.0388268	0.160572	0.0862164	0.0997133	0.00123652	0.0257745	0.004303655	17.6117	0.292175	0.654032	1.06976	1.98403	0.137189	0.11446	0.201341	0.0996785	0.361616	0.0857147	0.09679698	0.04446064
15200	-232.8223	-239.1722	6.349955	116.6649	1.391987	0.0338899	0.0380788	0.218172	0.110608	0.00763933	0.0534778	0.0320461	0.06146	0.142457	0.158799	0.318343	0.31808	0.00473961	0.0573094	0.09403881	0.02149235	0.0164734	0.084382	0.0636011	0.0547225	0.0117972	0.0220651	0.124544	0.0115305	0.242923	0.0730477	0.0497032	0.109149	0.0838767	0.0228416	0.0293427	0.006632727	116.6649	0.208144	0.569531	1.04339	2.17893	0.164828	0.141101	0.186107	0.0857274	0.306516	0.115721	0.02812507	0.2358297
15300	-229.1791	-237.2854	8.10632	70.28694	1.327149	0.192879	0.0866673	0.0342135	0.0109153	0.109267	0.132479	0.0134896	0.035199	0.150986	0.0307344	0.191054	0.132655	0.296703	0.111268	0.09941836	0.0206445	0.0219282	0.0422044	0.101744	0.0884918	0.118865	0.0047712	0.0381759	0.00739944	0.268009	0.0718571	0.0609039	0.0339213	0.0284322	0.0559839	0.0573118	0.01167633	70.28694	0.197344	0.557006	1.03842	2.20723	0.177029	0.132651	0.192513	0.0844629	0.340138	0.0732056	0.03232084	0.3612633
15400	-231.8271	-244.38	12.55285	23.54847	2.6205	0.0395965	0.0265354	0.0585143	0.0310414	0.0876148	0.0805911	0.0924978	0.00462021	0.0279569	0.0671132	0.352556	0.080019	0.0871492	0.317211	0.1230984	0.0407236	0.0574449	0.235181	0.0598905	0.13977	0.0396771	0.00937214	0.0185877	0.0131876	0.181309	0.014251	0.028609	0.00686027	0.0874111	0.0056002	0.102849	0.0654895	23.54847	0.357591	0.708086	1.07987	1.85445	0.114119	0.144856	0.226751	0.0672611	0.273526	0.173486	0.1062131	0.6165859
15500	-232.0545	-236.8808	4.826285	151.9961	1.599066	0.0471464	0.0955816	0.0685946	0.119501	0.145365	0.039627	0.0620154	0.0759857	0.203746	0.0293939	0.124739	0.192162	0.185887	0.0408141	0.1273003	0.02026676	0.00704733	0.00291229	0.265434	0.107311	0.00443232	0.00347933	0.0101592	0.0129224	0.271516	0.122249	0.0273105	0.00107571	0.0169665	0.0115768	0.135607	0.00278782	151.9961	0.240228	0.604256	1.05575	2.09977	0.199137	0.100234	0.317866	0.0486208	0.258104	0.0760375	0.02305458	0.1209226
15600	-258.8469	-238.5817	-20.26525	74.34761	0.949004	1.22096	0.988453	1.11848	0.203087	0.758141	0.787324	0.834075	0.0525622	1.23353	0.231584	0.325561	0.160219	0.280438	0.715417	0.3617155	0.02054488	0.0435339	0.0650303	0.115648	0.0938545	0.0440698	0.0129793	0.0226593	0.0224825	0.294011	0.0809282	0.0136368	0.00916284	0.0396285	0.13941	0.00296615	0.007213395	74.34761	0.12667	0.460868	0.991008	2.42145	0.193786	0.142872	0.247474	0.0354875	0.261224	0.119156	0.02775828	0.2598647
15700	-238.3737	-233.4782	-4.895427	75.52156	1.551361	0.152362	0.0349735	0.532527	0.00767869	0.526192	0.348866	0.0234259	0.105103	0.25146	0.029169	0.295136	0.245848	0.955375	0.0386617	0.2419335	0.02514287	0.00853225	0.00379431	0.177236	0.114956	0.0925768	0.0125001	0.0354628	0.000974947	0.201248	0.0287151	0.053553	0.0189746	0.154644	0.0863914	0.0104411	0.006465071	75.52156	0.233149	0.596888	1.0533	2.11666	0.116511	0.108487	0.27826	0.0828026	0.299018	0.114922	0.03160794	0.2045394
15800	-228.6477	-228.3909	-0.25681	106.4203	2.251784	0.035744	0.197552	0.0536423	0.0744851	0.0841583	0.129203	0.0166833	0.0875182	0.136469	0.0956325	0.121548	0.108601	0.74737	0.200642	0.2210937	0.008017725	0.0141019	0.0131175	0.0143798	0.234146	0.0697316	0.000176665	0.0248822	0.00391302	0.134298	0.00831395	0.0202174	0.0131483	0.267748	0.181692	0.000133317	0.01518305	106.4203	0.321585	0.679369	1.07518	1.92387	0.136551	0.0870227	0.29943	0.0700181	0.341629	0.0653485	0.02320077	0.6544199
15900	-232.4429	-244.7177	12.27479	555.832	0.8786033	0.161815	0.00733081	0.0106844	0.026379	0.0233022	0.0195052	0.00894831	0.0906411	0.0626444	0.0118074	0.0163795	0.0981632	0.0230921	0.0123158	0.04856537	-0.0001070836	0.0769193	0.0294564	0.0103169	0.102541	0.0715978	0.00360192	0.0213221	0.0374241	0.263562	0.00759653	0.0691776	0.0287642	0.143078	0.0295613	0.105081	0.00673449	555.832	0.112142	0.436956	0.976563	2.47434	0.127499	0.177358	0.207141	0.104402	0.31222	0.0713801	0.006627407	1.016158
16000	-240.7773	-238.6666	-2.110712	60.52815	4.047554	0.170538	0.136324	0.174615	0.0145349	0.05621	0.145851	0.0762988	0.431266	0.018311	0.0326639	0.00568375	0.287516	0.315313	0.329497	0.2431105	0.02622657	0.00223782	0.0114631	0.0739195	0.126055	0.0691283	0.0080294	0.00452825	0.00154277	0.0513443	0.0906046	0.276624	0.0127609	0.14917	0.112472	0.0101188	0.04179012	60.52815	0.456956	0.776838	1.08439	1.68182	0.0910317	0.167571	0.239141	0.0967911	0.303737	0.101728	0.06801669	0.6144098
16100	-225.7169	-232.8999	7.183018	98.37819	4.125474	0.0107528	0.185969	0.151397	0.0251849	0.033629	0.0762669	0.0707144	0.0534418	0.0541767	0.138968	0.0949827	0.00851458	0.0403255	0.00305675	0.06145806	0.003207222	0.00126429	0.192672	0.0602736	0.0685747	0.0616172	0.00640785	0.0231226	0.0120062	0.246404	0.110824	0.0560875	0.00334346	0.107399	0.00858306	0.0414203	0.06710729	98.37819	0.461125	0.779439	1.08436	1.67507	0.195702	0.134366	0.182701	0.105442	0.260191	0.121598	0.07031451	0.9543875
16200	-224.4356	-234.3054	9.86989	166.7022	3.049246	0.153747	0.049598	0.0728164	0.00199335	0.0901752	0.0811868	0.00946956	0.0024381	0.0301505	0.119877	0.194447	0.0562354	0.00159524	0.0148494	0.08021501	0.01366318	0.00969805	0.0772443	0.0497026	0.2297	0.020769	0.00264634	0.0212828	0.00176132	0.199994	0.124787	0.0931678	0.0834861	0.00845688	0.0064427	0.0708605	0.005981218	166.7022	0.393036	0.734219	1.08275	1.79	0.150545	0.219725	0.217368	0.0697285	0.232321	0.110312	0.0196444	0.3044744
16300	-223.2471	-229.8211	6.574065	170.8764	2.076204	0.000971232	0.0825571	0.00594399	0.023211	0.0681809	0.141628	0.0356837	0.119776	0.168135	0.184776	0.23783	0.087359	0.0768755	0.00139035	0.05668045	0.00208683	0.00426571	0.0557058	0.34403	0.122892	0.083621	0.00214892	0.00648544	0.00946453	0.176786	0.0290125	0.0232059	0.0208699	0.0618279	0.0398835	0.0198022	0.009896705	170.8764	0.302205	0.66288	1.07178	1.96313	0.167306	0.146016	0.23594	0.0675136	0.309106	0.0741193	0.01198354	0.8258586
16400	-234.8621	-232.3727	-2.489379	119.214	1.680696	0.200186	0.0699948	0.0870641	0.393856	0.0397545	0.262125	0.00568716	0.102803	0.524177	0.000623946	0.773193	0.0724246	0.0784614	0.212966	0.1422775	0.008557184	0.0059049	0.135926	0.246474	0.0246243	0.0639088	0.0218541	0.00944118	0.000742683	0.0592884	0.0453195	0.107225	0.00631844	0.181351	0.0697371	0.021885	0.03688237	119.214	0.251936	0.616109	1.05948	2.07248	0.185954	0.220641	0.153149	0.0570016	0.254281	0.128973	0.04543955	0.8116798
16500	-230.6497	-231.9478	1.298158	66.99014	1.570489	0.0572159	0.0126869	0.350877	0.22475	0.131229	0.518163	0.178859	0.0491494	0.211473	0.00198165	0.162065	0.0554723	0.482074	0.20296	0.1612938	0.04354611	0.0191677	0.266764	0.104154	0.0707403	0.0674891	0.00892707	0.00346251	0.0193679	0.1482	0.112782	0.0715949	0.00516997	0.0917626	0.00369568	0.00672121	0.005606722	66.99014	0.236009	0.599884	1.05431	2.1098	0.125793	0.153154	0.220836	0.0763444	0.320723	0.10315	0.04915283	0.1140671
16600	-225.7057	-235.3727	9.666939	586.1453	0.7323029	0.0224574	0.045745	0.0797401	0.054117	0.0534066	0.0107303	0.0433761	0.00450401	0.234508	0.0607994	0.0176703	0.0309987	0.0218906	0.0809172	0.0567048	0.004157967	0.0115952	0.0660077	0.0473207	0.207861	0.0345344	0.0185429	0.00662521	0.000116393	0.192323	0.162099	0.0996608	0.010119	0.130119	0.00679187	0.00628348	0.003799521	586.1453	0.0810972	0.378381	0.936275	2.60425	0.137949	0.143829	0.127555	0.0908377	0.273391	0.226438	0.007957488	0.4774775
16700	-227.8405	-229.2494	1.408907	39.40923	2.620454	0.00387753	0.335182	0.0476307	0.0371555	0.11123	0.512038	0.00575565	0.145128	0.11093	0.216836	0.31805	0.349975	0.0488888	0.287657	0.2312974	0.04040654	0.0568175	0.0401523	0.0323185	0.24595	0.00783872	0.00469639	0.00482491	0.00254274	0.228478	0.0267386	0.00990881	0.00263277	0.172351	0.129201	0.0355492	0.006112081	39.40923	0.357587	0.708083	1.07987	1.85446	0.150953	0.104666	0.257983	0.0484798	0.310962	0.126955	0.04651862	0.13139
16800	-237.0939	-235.808	-1.285851	187.6065	3.982958	9.58057e-05	0.292964	0.0170349	0.368498	0.00923138	0.0618356	0.0554978	0.171876	0.0467191	0.0742547	0.0984222	0.195696	0.0441279	0.0966832	0.1256961	-0.003000513	0.051979	0.0446869	0.154433	0.207425	0.0203495	0.035082	0.00482834	0.00267812	0.238171	0.0822466	0.000461372	0.00324776	0.080618	0.0358978	0.0378951	0.02416541	187.6065	0.453424	0.774618	1.0844	1.68756	0.155189	0.122986	0.305139	0.0954332	0.240882	0.0803701	0.0211649	1.141768
16900	-218.5428	-237.3639	18.82112	401.2054	1.900137	0.0284734	0.0460807	0.00148136	0.00289321	0.0250088	0.0198251	0.0184073	0.00762025	0.0102957	0.021896	0.0306691	0.0205068	0.0721257	0.104349	0.02717718	0.004708742	0.0546157	0.0136824	0.133543	0.0963151	0.0342493	0.0111717	0.081557	0.0180308	0.198898	0.0436179	0.00494999	0.0105163	0.254766	0.00142983	0.0426568	0.002037746	401.2054	0.281055	0.643956	1.06728	2.00771	0.114712	0.160181	0.380344	0.0251014	0.204878	0.114783	0.006746488	0.3020454
17000	-227.851	-233.4622	5.611111	62.38643	1.834042	0.015405	0.167762	0.285415	0.0359198	0.00129001	0.0959954	0.00248719	0.0958699	0.136118	0.101819	0.0152147	0.227336	0.228685	0.231754	0.202813	0.01815484	0.00564093	0.0375639	0.0234614	0.281626	0.0205223	0.000253209	0.110856	0.000627219	0.0576642	0.0861666	0.0779027	0.0168223	0.116113	0.102594	0.0621866	0.02132676	62.38643	0.272626	0.63612	1.06522	2.02603	0.140539	0.161656	0.23031	0.0756109	0.282414	0.10947	0.03948161	0.5401696
17100	-242.8778	-232.4326	-10.44517	196.1923	4.865252	0.516039	0.0554154	0.116821	0.148392	0.0792542	0.0161596	0.744804	0.0312289	0.0420566	0.293382	0.12977	0.50447	0.0317257	0.343764	0.1926042	0.0151712	0.00882311	0.0791006	0.206273	0.0679522	0.0308873	0.0026181	0.00218387	0.00594498	0.123922	0.0789736	0.01551	0.0160621	0.249543	0.0940111	0.0181956	0.02642643	196.1923	0.496383	0.800659	1.08353	1.61943	0.166928	0.131592	0.234063	0.0867185	0.301575	0.0791234	0.04159763	0.635287
17200	-237.3938	-231.6723	-5.721507	208.7076	3.583426	0.543661	0.378339	0.120168	0.05202	0.0573982	0.00904899	0.0755243	0.0679978	0.0010926	0.596992	0.118786	0.178667	0.401156	0.0194408	0.1554174	0.009838217	0.00851538	0.145951	0.0463528	0.0936632	0.00369039	0.0200471	0.0330881	0.000833841	0.216516	0.0257597	0.129506	0.0143982	0.216889	0.0122523	0.0325364	0.01259532	208.7076	0.429903	0.759448	1.0842	1.72645	0.17951	0.192217	0.199182	0.0615695	0.252657	0.114865	0.02243354	0.5614505
17300	-231.3076	-231.1775	-0.1301415	90.56586	2.037064	0.114792	0.0926555	0.152001	0.150822	0.00300028	0.161725	0.0318492	0.160996	0.124836	0.205245	0.266312	0.146485	0.257023	0.691992	0.170815	0.01512449	0.0129486	0.0432076	0.00438317	0.166073	0.0286991	0.0281716	0.0141605	0.0086987	0.325957	0.117247	0.0452884	0.0130684	0.117098	0.0569149	0.0180837	0.0123623	90.56586	0.297659	0.658898	1.07089	1.97255	0.126532	0.154397	0.235507	0.0469786	0.35087	0.085715	0.02748678	0.4497543
17400	-244.1019	-228.978	-15.12393	93.53127	4.018808	0.00546069	0.0558358	0.55443	0.572918	0.0198699	0.186732	0.365917	0.111295	0.0961829	0.572098	0.627296	0.131269	0.341383	1.04171	0.3577647	0.01819563	0.00523458	0.0200991	0.0671704	0.280605	0.108861	0.00140446	0.0289607	0.000818858	0.153393	0.017504	0.00292834	0.00460379	0.246067	0.0144769	0.0478732	0.03094225	93.53127	0.455392	0.775857	1.0844	1.68435	0.128172	0.128493	0.231941	0.0569813	0.342912	0.1115	0.04913788	0.6297025
17500	-221.4176	-227.4675	6.049882	175.2384	3.01447	7.0698e-05	0.0595442	0.0250202	0.00265866	0.00629588	0.0125544	0.112135	0.0464515	0.364225	0.0197075	0.0238548	0.178737	0.136486	0.00344028	0.07496845	-0.0003209962	0.026161	0.0261436	0.0987815	0.195161	0.0189217	0.00436421	0.00104377	0.00249287	0.215827	0.0638403	0.00372668	0.00719033	0.272986	0.0331358	0.0302244	0.006453004	175.2384	0.390378	0.732326	1.08259	1.79471	0.163346	0.130294	0.336493	0.0758992	0.227845	0.0661231	0.006132008	1.052348
17600	-234.69	-226.4214	-8.268654	42.59629	5.299381	0.0183584	0.335989	0.703139	0.212438	0.144393	0.144321	0.0155244	0.180586	0.0257998	0.346431	0.984659	1.15543	0.171663	0.0541702	0.2621123	0.03767973	0.0247406	0.0199521	0.0585239	0.0726331	0.0011072	0.00118668	0.0057406	0.000253002	0.368531	0.102084	0.00884707	0.0210452	0.245989	0.0596872	0.00967874	0.009561708	42.59629	0.514056	0.810797	1.08274	1.5924	0.118462	0.154331	0.223801	0.0551664	0.358337	0.0899025	0.04724144	0.2024008
17700	-232.627	-233.3377	0.7107175	84.70436	1.325894	0.0270944	0.281214	0.0246621	0.360292	0.0428165	0.0470285	0.0366187	0.172061	0.109455	0.0771746	0.729507	0.030713	0.367596	0.402575	0.1815148	0.01422723	0.0116399	0.112723	0.0639388	0.335455	0.005469	0.00942677	0.0196071	0.025802	0.144628	0.120478	0.0839251	0.0049028	0.0384198	0.0115276	0.0120573	0.01724418	84.70436	0.197131	0.556755	1.03832	2.20779	0.152422	0.203741	0.234338	0.0484951	0.264803	0.0962012	0.03147141	0.5479315
17800	-220.0177	-231.9613	11.9436	176.3187	8.381427	0.0113522	0.00910167	0.00455584	0.0663573	0.0520325	0.0791204	0.0332536	0.00451456	0.0627748	0.0269474	0.101909	0.0392095	0.00156374	0.000268815	0.04927238	0.005043624	0.027683	0.0888068	0.0812808	0.0951089	0.0352246	0.00954607	0.000112538	0.0262104	0.220574	0.116118	0.0594128	0.0159359	0.192514	0.00096763	0.0305041	0.01595713	176.3187	0.601329	0.856568	1.07578	1.46632	0.193555	0.126017	0.211123	0.0773088	0.27328	0.118717	0.02100075	0.759836
17900	-228.5981	-236.5423	7.944205	45.22861	1.632646	0.0225731	0.113527	0.0777661	0.0218051	0.0641347	0.0460437	0.0958475	0.276586	0.0207647	0.12942	0.0232977	0.65645	0.0566069	0.0339654	0.1654169	0.01441811	0.0011346	0.0859534	0.164469	0.033964	0.169894	0.0187916	0.110335	0.0129889	0.185329	0.0189579	0.0129318	0.00423635	0.134335	0.0177259	0.0289535	0.02366131	45.22861	0.245105	0.609243	1.05735	2.0883	0.152839	0.167373	0.231694	0.0599599	0.291352	0.0967817	0.03807942	0.6213674
18000	-239.9596	-237.2132	-2.746336	152.0407	2.43598	0.045902	0.0554093	0.322747	0.146908	0.0088524	0.010584	0.154038	0.289161	0.0637348	0.0766995	0.0973777	0.237339	0.18437	0.252022	0.1326624	-0.005681213	0.0407243	0.300576	0.113001	0.0607427	0.0347505	0.0091163	0.00455063	0.0100204	0.132704	0.0663391	0.0325291	0.0253119	0.150046	0.0174992	0.00208826	0.02178601	152.0407	0.340302	0.69459	1.07786	1.88725	0.178146	0.130385	0.291984	0.0503531	0.245009	0.104123	0.01610479	1.352765
18100	-234.2845	-235.7776	1.493046	31.92606	2.806487	0.0431824	0.423504	0.0685143	0.151178	0.0344488	0.232524	0.0484476	0.0275416	0.118432	0.153722	0.772781	0.176304	0.155071	0.453328	0.1958975	0.0453812	0.0385589	0.00465668	0.0638978	0.216247	0.0696494	0.00716832	0.0769105	0.0217766	0.190656	0.0143963	0.101331	0.00420188	0.147506	0.026068	0.0169763	0.02167574	31.92606	0.373714	0.720218	1.08138	1.82469	0.0920185	0.168363	0.186426	0.0605593	0.364781	0.127852	0.06705694	0.3232438
