Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1591	1	-43.33459	-82.59888	39.26429	31.51647	1.224273	0.0218058	0.0186322	0.00272624	0.00679612	0.00371235	0.0131998	0.00313383	0.000950551	0.009433684	-0.01233303	0.0748797	0.0536907	0.0982177	0.0582825	0.0631199	0.0364635	0.0860444	0.00610471	0.0144717	0.0407737	0.144892	0.0739856	0.069384	0.0896338	0.0900558	0.06283013	31.51647	0.179424	0.535147	1.02909	2.25634	0.0450073	0.347975	0.0279452	0.205255	0.291375	0.0824426	0.0504971	1.244232
1592	1	-36.78312	-84.25505	47.47193	284.1975	0.4420037	0.00766987	0.00487799	0.000431191	0.000511001	0.000825892	0.000674961	0.0024963	0.00278284	0.002713474	0.002513991	0.0637655	0.0572023	0.0616454	0.132008	0.224473	0.0461332	0.0250028	0.0016463	0.00651666	0.107347	0.0145147	0.0280079	0.0737982	0.102045	0.0558938	0.0009497342	284.1975	0.0232109	0.21238	0.773009	2.9914	0.0734377	0.378904	0.00744353	0.231117	0.224916	0.0841818	0.003463725	0.2741945
1593	1	-47.42492	-86.66248	39.23756	223.2193	0.2927629	0.010283	0.00388678	0.00032455	0.00666544	0.00603855	0.00879166	0.00407622	0.0112177	0.006668369	0.001760471	0.11451	0.0594761	0.203642	0.0152101	0.0256336	0.0119779	0.0187022	0.00293657	0.0954791	0.00328869	0.0389773	0.0436152	0.00913344	0.273755	0.0836619	0.003034622	223.2193	0.00472665	0.0988782	0.583446	3.31295	0.112755	0.504908	0.0249485	0.0356467	0.251788	0.0699539	0.004795093	0.6328599
1594	1	-45.01858	-81.3532	36.33462	56.07254	0.4953098	0.0179256	0.0127712	0.0188269	0.00686233	0.00291264	0.0028884	0.000308729	0.0707141	0.01409038	0.0148407	0.00554372	0.0884363	0.012479	0.153405	0.0595406	0.0165991	0.0601413	0.00943488	0.104993	0.0658825	0.0368101	0.105891	0.0295051	0.167038	0.0843007	0.003926366	56.07254	0.0325218	0.248843	0.816826	2.90181	0.0249473	0.399194	0.0389257	0.0826261	0.414456	0.0398507	0.01876706	0.2092158
1595	1	-56.52843	-85.17559	28.64716	10.05307	1.067284	0.085878	0.0276195	0.186515	0.0470801	0.00424501	0.0082137	0.0741569	0.0263399	0.03641528	0.1373985	0.232324	0.148021	0.0112774	0.0498376	0.0294813	0.0366139	0.0238987	0.0188086	0.00958288	0.0680544	0.0862573	0.110014	0.0122581	0.155389	0.00818224	0.02466602	10.05307	0.15018	0.496082	1.01031	2.34343	0.0725775	0.459496	0.015524	0.236132	0.199259	0.0170109	0.1620645	0.1521988
1596	1	-52.67827	-79.54587	26.8676	4.907682	3.957771	0.0972132	0.143276	0.0669149	0.0682903	0.0221699	0.0226097	0.0789383	0.0193054	0.06882307	0.142468	0.0186172	0.13696	0.0966134	0.0570906	0.0555745	0.0545885	0.0526597	0.0207158	0.00020397	0.0200326	0.0501397	0.073124	0.0520674	0.0747314	0.236882	0.06189143	4.907682	0.452027	0.773736	1.08441	1.68983	0.0725653	0.427183	0.0191713	0.136052	0.277118	0.0679097	0.2043594	0.3028557
1597	1	-48.04393	-81.46615	33.42222	11.38135	0.6313406	0.0062172	0.0547278	0.00760011	0.0232815	0.06004	0.0285457	0.0726939	0.00466613	0.03050091	0.0601633	0.0826691	0.00813534	0.084669	0.143719	0.175794	0.00162733	0.0205212	0.0282714	0.0583911	0.0294103	0.0504207	0.00477679	0.000719826	0.143711	0.167164	0.04256907	11.38135	0.0596297	0.329251	0.896503	2.71462	0.0492506	0.401547	0.0192264	0.159398	0.30104	0.0695377	0.1027324	0.4143686
1598	1	-52.13779	-79.68272	27.54493	13.0428	1.652979	0.0914957	0.0115718	0.0292786	0.0263435	0.0266716	0.0348727	0.0257294	0.000664603	0.04021549	-0.002968853	0.00610304	0.211987	0.0280852	0.0552616	0.0167034	0.0212725	0.00936719	0.00267745	0.0458899	0.150309	0.0366075	0.176476	0.00140519	0.129664	0.10819	0.1748438	13.0428	0.248017	0.612186	1.05827	2.08153	0.0360952	0.411276	0.0067923	0.117798	0.391129	0.03691	0.1718749	1.017273
1599	1	-40.16306	-77.06496	36.9019	10.56845	0.6125611	0.0383151	0.0733945	0.0205038	0.0229597	0.0088559	0.0217995	0.0129394	0.00301595	0.02831942	0.05119055	0.0671563	0.051399	0.0535815	0.136039	0.0644722	0.22818	0.02317	0.00168779	0.0163641	0.000831638	0.142555	0.00549707	0.0345655	0.117974	0.0565273	0.0265855	10.56845	0.0557087	0.319183	0.887594	2.73751	0.0366665	0.421981	0.00146287	0.132001	0.333027	0.074862	0.07777605	0.3418212
1600	1	-57.85496	-83.88238	26.02741	4.815561	1.63866	0.125993	0.0160198	0.0877424	0.0872296	0.0295781	0.0467438	0.0766237	0.0410033	0.04328185	-0.05652224	0.0429471	0.0559805	0.0139645	0.0173307	0.157876	0.0810409	0.026383	0.0110965	0.00167232	0.00316656	0.0842775	0.12417	0.0126093	0.292531	0.0749538	0.09478739	4.815561	0.24597	0.610119	1.05762	2.08629	0.0347655	0.471303	0.0389195	0.106481	0.223598	0.124933	0.03826515	2.47712
1601	1	-54.59531	-83.16278	28.56747	11.036	2.999404	0.111128	0.0267748	0.0226924	0.00416698	0.189022	0.0115871	0.0109369	0.0176463	0.06469655	0.0444642	0.00382671	0.098141	0.137276	0.0844056	0.0245715	0.0627798	0.100685	0.00529062	0.0530786	0.0248523	0.0493468	0.207495	0.0199219	0.122759	0.00557011	0.01242892	11.036	0.389216	0.731495	1.08251	1.79678	0.095001	0.465078	0.00157113	0.121464	0.257425	0.0594599	0.05689311	0.2184608
1602	1	-66.0858	-84.27492	18.18912	3.925558	0.6485229	0.404303	0.138287	0.134804	0.132973	0.0127049	0.0797147	0.557036	0.369005	0.2496381	0.131747	0.0472	0.0822568	0.140587	0.130831	0.000476354	0.182796	0.0112407	0.00372143	0.0239535	0.0283762	0.0802284	0.00850884	0.123664	0.0809067	0.055253	0.04239959	3.925558	0.0632457	0.338195	0.90419	2.69437	0.0671701	0.440809	0.000134525	0.140472	0.245098	0.106316	0.1741466	0.2434707
1603	1	-47.97318	-80.30157	32.32839	49.64502	0.4226847	0.000523264	0.0122688	0.037137	0.00110347	0.00749992	0.0107186	0.0242705	0.0464685	0.03954204	0.03518438	0.0707156	0.0110505	0.0849946	0.0440961	0.127605	0.0377826	0.0856401	0.00344776	0.00215321	0.149313	0.00231431	0.117044	0.0124618	0.172349	0.079032	0.02735675	49.64502	0.0201185	0.198489	0.754706	3.02669	0.0122425	0.452107	0.00045526	0.21451	0.295841	0.0248442	0.06254113	0.4374202
1604	1	-34.8212	-80.39063	45.56944	58.60433	2.653523	0.00674987	0.00177821	0.00470329	0.00605626	0.000106166	0.005507	0.00113769	0.000190987	0.005608615	0.01393082	0.221323	0.0296424	0.114144	0.0777152	0.0309321	0.0110142	0.0597862	0.000496608	0.00065294	0.13785	0.0170802	0.0684124	0.0697664	0.118597	0.0425875	0.0110098	58.60433	0.360545	0.710341	1.08017	1.84894	0.0119679	0.428162	0.0350955	0.12288	0.339332	0.0625618	0.02494062	0.4414406
1605	1	-45.46061	-84.13386	38.67326	34.21497	0.4515101	0.00808626	0.0212696	0.00869205	0.0174643	0.00576834	0.012123	0.001844	0.0270068	0.01395864	0.03581665	0.068886	0.0616551	0.190277	0.114668	0.0594728	0.0677911	0.0668857	0.0194394	0.0937252	0.0393585	0.0350905	0.0082737	0.0104554	0.0866954	0.077326	0.007054732	34.21497	0.0247923	0.219087	0.781507	2.97461	0.0245129	0.537542	0.00644851	0.0823942	0.27792	0.0711819	0.04287138	0.1645557
1606	1	-53.37429	-82.77249	29.3982	8.790546	1.905727	0.0633499	0.0721451	0.0235965	0.0112965	0.0700798	0.0413884	0.0988277	0.0516487	0.06362893	0.04389256	0.0687132	0.00316586	0.0704239	0.0942658	0.0421289	0.0159962	0.0675032	0.0311923	0.0499219	0.0704483	0.051581	0.0718037	0.186389	0.0523061	0.124161	0.01074379	8.790546	0.281755	0.644599	1.06744	2.0062	0.0555173	0.39967	0.0246267	0.143926	0.286269	0.0899903	0.05463635	0.1966418
1607	1	-71.16662	-82.42754	11.26091	4.327276	0.5286712	0.518186	0.29276	0.33527	0.0159285	0.1302	0.245779	0.0907219	0.861745	0.5949245	0.05173921	0.126333	0.130016	0.119653	0.158065	0.00161042	0.128502	0.0115797	0.00595955	0.00872437	0.00818692	0.00214878	0.0476191	0.00408178	0.116614	0.130907	0.05356671	4.327276	0.038817	0.270222	0.840059	2.8509	0.0101803	0.454941	0.0124257	0.130159	0.312675	0.0796187	0.1053059	0.5086771
1608	1	-52.18876	-80.15055	27.96179	2.175882	1.255048	0.168233	0.13756	0.0678826	0.0931998	0.0316182	0.101995	0.0422563	0.0784039	0.09867708	0.2175153	0.104415	0.0143666	0.0783021	0.0590559	0.109079	0.118082	0.0175051	0.00311285	0.0225644	0.0596112	0.120348	0.0871776	0.055513	0.0216306	0.129237	0.01186404	2.175882	0.184887	0.541962	1.03209	2.24106	0.0517326	0.456125	0.006165	0.0788269	0.363609	0.0435419	0.2293793	0.05172237
1609	1	-48.87428	-79.253	30.37871	7.611109	1.715176	0.0188561	0.121373	0.0166623	0.0129268	0.0647653	0.0571595	0.00739088	0.0857503	0.0446762	0.02183856	0.0829394	0.157132	0.0737951	0.247473	0.0293494	0.0173931	0.0266444	0.013857	0.0486932	0.0231775	0.180813	0.00643965	0.0223757	0.0405901	0.0293285	0.05858144	7.611109	0.256732	0.620851	1.0609	2.06151	0.0508719	0.400341	0.00332508	0.133789	0.347484	0.0641884	0.08042	0.7284437
1610	1	-57.75872	-86.10373	28.34501	20.31173	0.01132722	0.0223497	0.0223196	0.05092	0.000914905	0.0929097	0.0263127	0.156421	0.094216	0.03685683	0.05445748	0.0771296	0.0803847	0.193052	0.0146891	0.0518083	0.232801	0.0238653	0.0134592	0.0468865	0.0221861	0.0400736	0.0988979	0.00338874	0.00603027	0.0953479	2.945174e-05	20.31173	3.95233e-54	2.97634e-27	1.56899e-11	4	0.0236144	0.469362	0.0235442	0.145851	0.265741	0.0718879	0.05448693	0.0005405285
1611	1	-51.37248	-85.62299	34.25051	7.407596	3.276079	0.0504386	0.031559	0.0151805	0.0198466	0.0171493	0.00628036	0.0699085	0.00863003	0.02711154	0.07448742	0.0247465	0.0403208	0.0807816	0.030718	0.0798403	0.00427803	0.0866489	0.0234103	0.0466348	0.0600857	0.0206178	0.131336	0.114347	0.22669	0.0295436	0.01099088	7.407596	0.409553	0.745752	1.08358	1.76112	0.0631234	0.58809	1.76108e-05	0.0316163	0.219475	0.0976774	0.0854783	0.128581
1612	1	-37.37243	-77.37001	39.99758	26.61277	1.963488	0.0164424	0.0196113	0.00843155	0.0115084	0.00154177	0.0033131	0.00154873	0.0033999	0.008086727	0.03978552	0.30304	0.0105496	0.0675226	0.0984776	0.00908671	0.00930638	0.0297635	0.00994409	0.0172759	0.0395758	0.100311	0.0688617	0.00416558	0.188993	0.0431262	0.03662605	26.61277	0.288877	0.651074	1.06905	1.991	0.00986621	0.506948	0.0204062	0.0841035	0.351951	0.0267247	0.07641157	0.4793259
1613	1	-45.24308	-77.6173	32.37423	12.14324	0.9111163	0.0761059	0.0156039	0.0238707	0.00409361	0.0107065	0.00260118	0.101478	0.0260635	0.019484	0.1131437	0.0555316	0.147082	0.029336	0.244947	0.0166419	0.0141862	0.119913	0.0034539	0.000697303	0.0725375	0.0211322	0.0480761	0.000215456	0.130255	0.0959942	0.001954571	12.14324	0.118896	0.448303	0.983556	2.44925	0.0690281	0.496352	0.00493097	0.0985128	0.299937	0.0312398	0.1150983	0.01698175
1614	1	-49.78136	-80.42374	30.64238	29.51593	1.701575	0.0117388	0.0593758	0.011445	0.0201555	0.0168571	0.075442	0.00366982	0.0171477	0.0221756	0.08765823	0.0514597	0.0207469	0.0236021	0.0617051	0.0437803	0.131194	0.0882348	0.0377082	0.0607944	0.00370305	0.186507	0.0222115	0.0231531	0.198979	0.0462204	0.02898073	29.51593	0.25485	0.618998	1.06035	2.0658	0.0395824	0.388505	0.0077741	0.0951869	0.378361	0.0905909	0.116639	0.2484652
1615	1	-41.64692	-79.8694	38.22248	16.21108	0.9038065	0.033765	0.0178617	0.0319674	0.0159231	0.012658	0.00844537	0.00288032	0.00337347	0.02591159	0.0599391	0.042424	0.0423711	0.0146437	0.216475	0.0357091	0.0697397	0.0710743	0.0451644	0.00468941	0.0726745	0.0202788	0.0156848	0.0774231	0.177929	0.0937192	0.01255968	16.21108	0.117384	0.445798	0.982034	2.45478	0.053909	0.415307	0.00518986	0.102047	0.314389	0.109157	0.07249878	0.1732399
1616	1	-51.7186	-80.85372	29.13512	53.86103	2.469065	0.00571779	0.0663694	0.0317233	0.00802807	0.00986581	0.00729939	0.00431702	0.0539707	0.0256575	-0.01183808	0.0932256	0.00463322	0.0190696	0.109924	0.0453778	0.021263	0.0279085	0.0120437	0.0519842	0.0424491	0.288552	0.105737	0.0568778	0.0982896	0.0226653	0.03529163	53.86103	0.343504	0.69713	1.07827	1.8811	0.0155696	0.48123	0.0163487	0.128074	0.288538	0.0702403	0.02345355	1.504746
1617	1	-50.83775	-78.74972	27.91197	3.81658	0.6741956	0.0288652	0.0466236	0.168054	0.0331363	0.0488945	0.0449706	0.219329	0.031806	0.1252049	0.06572734	0.0598611	0.0539951	0.0346249	0.0660809	0.0339223	0.207558	0.13745	0.00841665	0.00859256	0.0115111	0.0156639	0.0505268	0.00419591	0.147197	0.160404	0.04560415	3.81658	0.0686872	0.351096	0.914917	2.6653	0.0290876	0.411801	0.00952145	0.092656	0.396203	0.060731	0.1113315	0.4096249
1618	1	-44.70671	-80.68837	35.98165	6.32558	0.9149471	0.046696	0.0238571	0.0251347	0.0279195	0.0111684	0.0636872	0.0162589	0.0306893	0.04033245	0.09980392	0.164966	0.0146888	0.0664829	0.227939	0.0218979	0.128783	0.0786355	0.00164693	0.0103449	0.0202496	0.0427026	0.0509082	0.000921296	0.157434	0.0123999	0.009148245	6.32558	0.119687	0.449605	0.984342	2.44637	0.0149132	0.304686	0.0120705	0.124823	0.499289	0.0442182	0.1089522	0.0839657
1619	1	-44.802	-82.04003	37.23803	21.50326	1.522797	0.0281418	0.00573374	0.0111305	0.0197619	0.00155445	0.00375264	0.00386809	0.0332223	0.03119907	0.03728365	0.169747	0.00139858	0.0337969	0.0806642	0.00777035	0.00165996	0.0177693	0.00897768	0.0503382	0.135255	0.0957973	0.0275964	0.013345	0.147934	0.207949	0.005029029	21.50326	0.228823	0.592308	1.05173	2.12714	0.0538731	0.280533	0.0179102	0.0788115	0.45525	0.113622	0.04231268	0.1188539
1620	1	-47.17987	-81.34787	34.168	11.57248	0.3606905	0.0004853	0.0248325	0.00149387	0.000771877	0.0251455	0.0607609	0.0441875	0.0350585	0.04185762	0.09595558	0.0559666	0.0317559	0.00829938	0.146865	0.0603442	0.089275	0.0314908	0.0534002	6.81042e-05	0.115539	0.023426	0.0823171	0.0085033	0.246428	0.0463213	0.08095842	11.57248	0.0114756	0.151844	0.684982	3.1517	0.0394097	0.512046	0.00600242	0.074476	0.334197	0.033869	0.176914	0.4576146
1621	1	-57.59513	-87.38304	29.78791	8.745081	0.9197094	0.027273	0.00921931	0.071026	0.0822932	0.015571	0.0238643	0.00957051	0.151289	0.05472961	-2.71492e-05	0.0529862	0.04556	0.00130734	0.0631451	0.068914	0.00818704	0.00599051	0.0730742	0.00477783	0.319171	0.0384516	0.0716947	0.0776737	0.132426	0.0366414	0.06640773	8.745081	0.120668	0.451213	0.985309	2.44281	0.0337653	0.529663	0.0241195	0.129603	0.261209	0.0216404	0.06638058	1.000409
1622	1	-55.24969	-84.19566	28.94597	4.654549	0.7868544	0.11043	0.127678	0.0828466	0.0299108	0.0235978	0.00388655	0.00941683	0.189431	0.1041407	0.07438242	0.0444193	0.0621942	0.0955822	0.183471	0.0248632	0.00385651	0.082374	0.112403	0.0417338	0.0189997	0.0552114	0.0985072	0.0306857	0.0896301	0.0560684	0.0283019	4.654549	0.0927585	0.401787	0.953245	2.55221	0.0246232	0.494248	0.0112104	0.12925	0.278508	0.0621605	0.1026843	0.2756205
1623	1	-48.50956	-84.45928	35.94972	7.005638	1.229293	0.0644237	0.00792576	0.00903802	0.000305962	0.0252243	0.00177948	0.0133342	0.0366258	0.01518682	-0.06744763	0.024918	0.0454855	0.0346332	0.0453288	0.0815886	0.0861724	0.0416644	0.0574463	0.032113	0.0105455	0.0459954	0.0804469	0.138143	0.0925442	0.182975	0.1374397	7.005638	0.180321	0.536276	1.02959	2.25381	0.0621897	0.506976	0.0209137	0.117793	0.229899	0.0622283	0.06999206	1.963647
1624	1	-51.01975	-79.64874	28.62899	2.140919	3.468857	0.163179	0.116735	0.0272841	0.0233449	0.0389214	0.0116956	0.015571	0.0173465	0.05824472	0.2362188	0.106204	0.00502922	0.0821361	0.192481	0.0583832	0.0324942	0.017186	0.00351562	0.0665431	0.033144	0.0721438	0.0686331	0.08077	0.0971658	0.0841707	0.1107333	2.140919	0.422568	0.754575	1.08402	1.73883	0.0163888	0.326696	0.00306135	0.109308	0.47424	0.0703061	0.346952	0.3191602
1625	1	-64.78099	-83.66328	18.88229	4.81875	0.1676877	0.418556	0.181921	0.043052	0.182474	0.0870631	0.0108305	0.825208	0.155272	0.1701378	0.06462819	0.0126612	0.122401	0.108978	0.0910064	0.169955	0.062217	0.0484166	0.00712842	0.0389033	0.0427514	0.0277446	0.0618697	0.0208477	0.160362	0.0247584	0.03711898	4.81875	0.000140332	0.0174549	0.29431	3.68809	0.098766	0.330087	0.0138041	0.0939737	0.359163	0.104206	0.1017472	0.3648159
1626	1	-57.65524	-84.30453	26.64929	1.081351	0.6291783	0.409599	0.036511	0.0225626	0.0022326	0.0943536	0.0437849	0.293415	0.00910588	0.1380539	0.3359453	0.0079108	0.010683	0.0441614	0.152084	0.01947	0.0074843	0.00199289	0.0320221	0.053771	0.042492	0.0428193	0.121136	0.10071	0.301186	0.0620774	0.04799759	1.081351	0.0591764	0.328108	0.895505	2.71721	0.058387	0.406462	0.0488532	0.0764305	0.316658	0.0932094	0.3839429	0.1250123
1627	1	-48.62534	-77.27332	28.64798	5.390175	2.524555	0.0788952	0.00808494	0.0344863	0.0305086	0.06497	0.107713	0.0680371	0.0745745	0.03654477	0.1572791	0.144226	0.00305556	0.123594	0.0557633	0.014941	0.0818036	0.0234723	0.00765534	0.0218772	0.167416	0.0720424	0.0454997	0.00153587	0.175709	0.0614094	0.01005523	5.390175	0.348772	0.701267	1.0789	1.87106	0.0147416	0.49985	0.0091386	0.132085	0.326447	0.0177379	0.1673343	0.06009067
1628	1	-43.38802	-80.5076	37.11958	41.91836	1.907157	0.0205288	0.0139847	0.00371417	0.00535228	1.15767e-05	0.00220457	0.0314894	0.00320633	0.006527202	0.07452918	0.158789	0.0620417	0.113539	0.0438567	0.0607422	0.0607676	0.0368159	0.0228532	0.0493665	0.0541008	0.0325879	0.121258	0.00577513	0.0733206	0.104186	0.0120528	41.91836	0.281934	0.644763	1.06748	2.00582	0.0312113	0.317723	0.0162348	0.155646	0.402743	0.0764424	0.08658198	0.1392068
1629	1	-62.80276	-80.26161	17.45885	2.881666	1.402611	0.357217	0.327419	0.216167	0.0221982	0.564948	0.0837462	0.0184883	0.160177	0.2051804	0.4898695	0.103421	0.000768804	0.0696256	0.0525485	0.0579005	0.120757	0.0438016	0.00231505	0.0424659	0.19097	0.115981	0.0220383	0.0694437	0.061355	0.0466075	0.01238679	2.881666	0.209878	0.5715	1.04415	2.17447	0.0657246	0.484619	0.00593325	0.0881521	0.291257	0.0643144	0.5022563	0.02466228
1630	1	-38.29912	-81.8712	43.57208	36.00004	0.673434	0.00596531	0.00386058	0.0102023	0.0031512	0.00237814	0.000185247	0.00165735	0.000915827	0.008484162	-0.02678853	0.126125	0.0335487	0.0279323	0.0893612	0.199276	0.0947366	0.0195457	0.039837	0.00744425	0.0581819	0.0485017	0.0300455	0.0317486	0.151853	0.0418625	0.06462076	36.00004	0.0685252	0.350721	0.914612	2.66614	0.0541911	0.372643	0.00665235	0.130957	0.357887	0.0776695	0.03783224	1.708087
1631	1	-47.96105	-86.37794	38.4169	12.39917	2.949916	0.0359568	0.00709795	0.00145484	0.00139254	0.0382813	0.010203	0.0163757	0.00780645	0.01676797	0.05672784	0.0809439	0.043046	0.0277677	0.00663001	0.0084644	0.143428	0.0683254	0.0763243	0.00299873	0.217995	0.0540584	0.0270509	0.0241431	0.196238	0.0225858	0.02085943	12.39917	0.38535	0.728717	1.08226	1.80368	0.0186966	0.612255	0.00570775	0.0538264	0.219565	0.0899487	0.07758727	0.2688512
1632	1	-49.4382	-81.13911	31.70091	12.15267	5.353014	0.0226389	0.0597378	0.00552415	0.0167818	0.026218	0.00981165	0.00284115	0.00958822	0.01829015	-0.02609789	0.351548	0.00829966	0.0717016	0.046401	0.00451575	0.0390942	0.00986959	0.0107283	0.000377449	0.0344247	0.115156	0.00180456	0.0825095	0.201603	0.0219657	0.09670789	12.15267	0.51611	0.811955	1.08264	1.5893	0.00541302	0.419244	0.051578	0.154044	0.30792	0.0618017	0.07061	1.369606
1633	1	-58.82608	-83.20177	24.37569	7.893243	0.9965237	0.0516982	0.0175996	0.00088307	0.029082	0.00577678	0.334495	0.203866	0.119403	0.06468214	0.0810438	0.0919578	0.0181601	0.0371106	0.0137022	0.217805	0.0111849	0.0975434	0.00343599	0.0205511	0.197803	0.133552	0.0481578	0.0267886	0.0699088	0.0123385	0.02878872	7.893243	0.13626	0.475704	0.999422	2.38861	0.0421483	0.364973	0.00239436	0.0788142	0.451995	0.0596751	0.1098325	0.2621147
1634	1	-39.63401	-76.45559	36.82158	13.8509	1.41079	0.0625205	0.0134574	0.0203244	0.0053386	0.012034	0.0144939	0.0197222	0.00524309	0.01988424	0.06375324	0.121395	0.0374872	0.0715102	0.0287626	0.00536599	0.0438734	0.0353192	0.00588341	0.0121906	0.0953064	0.162765	0.045805	0.0011334	0.225447	0.107755	0.03619148	13.8509	0.211207	0.573001	1.04472	2.17107	0.0584749	0.428076	0.00533428	0.146542	0.301204	0.0603692	0.09994471	0.362115
1635	1	-45.52467	-84.40124	38.87657	23.07998	1.289017	0.0283005	0.000373402	0.0339466	0.0118262	0.00474383	0.00443747	0.0364846	0.000995531	0.01462082	0.03401382	0.00136181	0.136247	0.0329997	0.200602	0.113182	0.0459111	0.0278122	0.0244476	0.015024	0.0192441	0.127831	0.0439983	0.000404281	0.160719	0.0502155	0.006671485	23.07998	0.190815	0.549205	1.03519	2.22479	0.0467767	0.271516	0.0072078	0.187869	0.429967	0.0566634	0.04068531	0.1639778
1636	1	-47.37597	-87.68626	40.31029	8.066821	0.8715263	0.0210369	0.000151364	0.00203154	0.00325219	0.00215026	0.00472612	0.0191661	0.0388413	0.01016053	-0.06572823	0.0619202	0.0631594	0.142633	0.0740619	0.10851	0.0754535	0.0818488	0.0127501	0.0125471	0.104188	0.015246	0.0784293	0.00180806	0.0874049	0.0800397	0.09630871	8.066821	0.110663	0.434413	0.974961	2.47996	0.0324745	0.371018	0.0209778	0.255954	0.242209	0.0773667	0.03058048	3.149353
1637	1	-59.42344	-87.11627	27.69283	9.553809	1.076792	0.163503	0.0701452	0.145898	0.0296848	0.00257924	0.0135431	0.0820134	0.062831	0.07836322	0.05435617	0.0130433	0.029977	0.0642832	0.329171	0.0364241	0.00904339	0.122763	0.00223208	0.0184669	0.192266	0.0237656	0.0700261	0.00323246	0.052977	0.0323289	0.009956679	9.553809	0.152016	0.498676	1.01164	2.33766	0.05827	0.401846	0.00788885	0.20507	0.288768	0.0381567	0.06431285	0.1548163
1638	1	-53.35902	-81.51118	28.15216	6.529686	1.798818	0.101291	0.105487	0.0180373	0.0350875	0.0145113	0.190161	0.0169853	0.0851934	0.05967646	0.1319594	0.0427991	0.0522713	0.000443315	0.153607	0.0935642	0.00851122	0.0264731	0.0148261	0.020243	0.0737735	0.115522	0.0457657	0.0704687	0.171526	0.110207	0.0131213	6.529686	0.268017	0.63176	1.06403	2.03619	0.0822769	0.341338	0.0228179	0.160735	0.287307	0.105524	0.1450807	0.09044136
1639	1	-49.38837	-77.71273	28.32436	5.487844	2.053952	0.124751	0.0134411	0.010412	0.0555195	0.0366554	0.00386104	0.0650557	0.0157628	0.04419765	-0.007559629	0.00742469	0.241522	0.0514319	0.13038	0.0803327	0.0461271	0.00721189	0.00496065	0.0077693	0.0368195	0.200534	0.0821475	1.36427e-05	0.0889893	0.0143356	0.01675755	5.487844	0.299631	0.660631	1.07128	1.96846	0.042351	0.506415	0.0242056	0.110407	0.276873	0.0397484	0.00919792	1.821885
1640	1	-53.37635	-82.32925	28.9529	3.066484	0.729055	0.04077	0.177587	0.000618912	0.0425351	0.0633962	0.0551262	0.205985	0.024503	0.07754141	0.09165692	0.213675	0.160373	0.0211858	0.0169281	0.00275135	0.117431	0.170969	0.000704808	0.0295632	0.0410807	0.0542953	0.0156467	0.000980183	0.071349	0.0830684	0.09134307	3.066484	0.0804021	0.376922	0.935177	2.6075	0.0589611	0.353683	0.0117039	0.0970808	0.387614	0.090957	0.183	0.4991425
1641	1	-58.0917	-85.08047	26.98876	10.00027	0.9589824	0.083737	0.0882328	0.0356755	0.0475871	0.0291417	0.0951858	0.00362593	0.0492418	0.05092688	-0.0758171	0.0390162	0.0560441	0.0767345	0.0351522	0.0338952	0.0624713	0.0558898	0.023772	0.029276	0.153575	0.0211033	0.0561475	0.0855698	0.0816519	0.189701	0.1386032	10.00027	0.128699	0.464066	0.992857	2.41438	0.0529452	0.608515	0.0185561	0.0448331	0.217958	0.0571927	0.06278607	2.207546
1642	1	-50.69478	-81.24338	30.5486	3.889482	1.283517	0.124212	0.0756619	0.02398	0.0198913	0.0552246	0.0357485	0.0236179	0.01967	0.04840501	0.159733	0.0302684	0.00719974	0.0516408	0.0972608	0.0056061	0.0145042	0.026571	0.0172686	0.0195794	0.0297744	0.0228545	0.0904696	0.206802	0.0455418	0.334659	0.08772613	3.889482	0.189863	0.548052	1.0347	2.22738	0.0740637	0.348028	0.00382685	0.143472	0.37761	0.0529989	0.2474591	0.3545076
1643	1	-39.32549	-81.74183	42.41634	58.72511	1.219297	0.00490627	0.00393229	0.00212642	0.00969639	0.00723439	0.0142675	0.00962252	0.00280043	0.008675985	0.01767171	0.112031	0.0623091	0.000564419	0.0690036	0.10554	0.0237933	0.0545573	0.0149773	0.0207079	0.0421424	0.167695	0.0277789	0.00356521	0.258157	0.0371784	0.0001410273	58.72511	0.178532	0.534022	1.02859	2.25886	0.0130041	0.401404	0.00468778	0.224065	0.279322	0.0775176	0.01781274	0.007917215
1644	1	-48.37984	-83.61368	35.23383	6.264286	0.4903381	0.0432788	0.0942184	0.0192926	0.0343971	0.0160715	0.0141995	0.00900322	0.0150458	0.02449276	0.195725	0.0349107	0.124997	0.0100077	0.166627	0.086307	0.0308008	0.00721465	0.0743514	0.05106	0.0683822	0.0953528	0.0694651	0.0341519	0.145276	0.00109621	0.004331911	6.264286	0.0316112	0.245562	0.813109	2.90972	0.0170552	0.48121	0.0106832	0.161179	0.300671	0.0292007	0.2000569	0.02165339
