Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
623	0	-283.0544	-263.736	-19.31846	2.289008	3.447096	0.0151915	0.0642425	0.00551963	0.0261157	0.00627623	0.077242	0.00771597	0.0181835	0.171168	0.126982	0.061297	0.0119476	0.0292823	0.0149512	0.00937756	0.112802	0.175551	0.0216934	0.00526818	0.00410116	0.0376607	0.0344637	0.0342216	0.0464001	0.00403419	0.0984072	0.0693831	0.0152742	0.00813204	0.0299352	0.0269915	0.0115398	0.0826819	0.0305435	0.0867437	0.00884819	7.75363e-05	0.0390445	0.00823776	0.00322777	0.0991095	0.0634711	0.00209937	0.001557	0.0402917	0.0184842	0.022988	0.309548	0.04058022	-0.02647975	0.0193097	0.0439802	0.0905129	0.11512	0.140273	0.0113178	0.104043	0.0493723	0.105706	0.0437826	0.0941701	0.0460535	0.00634169	0.0662889	0.0637281	0.4426836	6	50.16922	0.06294548	0.421143	0.75362	1.08398	1.74126	0.215016	0.306034	0.14764	0.0893283	0.13392	0.108062	0.4162038	1.063622
624	0	-298.5618	-265.8288	-32.73302	2.68258	2.065392	0.00191037	0.0277129	0.0259384	0.0411758	0.00965334	0.14414	0.0391269	0.0316679	0.24487	0.0584111	0.169899	0.0105007	0.00325818	0.0524141	0.0918216	0.022212	0.099329	0.0457964	0.0460494	0.000433233	0.01124	0.00961306	0.0925422	0.00265741	0.0338176	0.0282663	0.018455	0.0483819	0.0980433	0.0560086	0.0227356	0.236961	0.0495553	0.0733452	0.0576324	0.0318873	0.223869	0.0339659	0.00261524	0.0737293	0.0347846	0.00731924	0.0887542	0.110216	0.00167463	0.0163425	0.0772398	0.100394	0.06999467	0.0347543	0.0343441	0.0514722	0.103257	0.122553	0.133353	0.00391462	0.0374939	0.0750118	0.0517876	0.0890556	0.0237216	0.0737148	0.00254528	0.158414	0.0393617	0.2415538	10	54.10667	0.07690256	0.300958	0.661792	1.07154	1.96571	0.152954	0.395688	0.156077	0.0737109	0.164276	0.0572938	0.2763081	0.874219
625	0	-272.9035	-255.6046	-17.29889	2.719586	3.985022	0.00086243	0.0340995	0.0490476	0.0158423	0.0394671	0.088206	0.0273747	0.0116239	0.106446	0.00386125	0.0197677	0.0177476	0.0120774	0.028165	0.000310407	0.0140309	0.0231957	0.00408363	0.0066135	0.0288001	0.0421657	0.00458489	0.0391742	0.0548881	0.0556046	0.162097	0.0086008	0.0383511	0.0360586	0.0465385	0.0156991	0.0138749	0.0740309	0.000598863	0.262762	0.00763175	0.0034913	0.00464189	0.124651	0.0220445	0.0612345	0.0468237	0.0120692	0.0555284	0.00828857	0.0217887	0.00925424	0.0867921	0.03814283	0.03300071	0.0083317	0.0307977	0.0146068	0.146664	0.0515202	0.0068121	0.0949695	0.0969006	0.133426	0.0613814	0.029144	0.115415	0.0270004	0.13451	0.0485211	0.3881618	5	50.73107	0.05952408	0.453538	0.77469	1.0844	1.68737	0.226585	0.254901	0.181924	0.0920724	0.140544	0.103975	0.4211625	0.9216437
626	0	-296.6529	-261.887	-34.76588	2.24337	3.572002	0.00212163	0.0970086	0.0457891	0.00248785	0.12771	0.163094	0.0246635	0.00619608	0.106115	0.0847314	0.0427658	0.11083	0.0759436	0.0310629	0.0252418	0.0169482	0.178086	0.000909295	0.0308249	0.0634417	0.00642113	0.00592128	0.167419	0.0335205	0.10771	0.16526	0.0427164	0.22963	0.0174726	0.107155	0.0143666	0.0482855	0.191969	0.0473225	0.0879163	0.0254794	0.0305719	0.0516014	0.0120143	0.0648551	0.000826878	0.0102954	0.036878	0.0277076	0.0553775	0.0215076	0.0650031	0.176333	0.06972863	-0.01428078	0.0220926	0.0515843	0.0647832	0.182607	0.0550761	0.00688526	0.0374857	0.00743738	0.0889179	0.0909708	0.029527	0.10824	0.0276796	0.124878	0.101835	0.3930741	8	54.9156	0.04750907	0.429184	0.758974	1.08418	1.72766	0.167731	0.303962	0.242274	0.0889522	0.152163	0.0449179	0.3787933	1.037701
627	0	-295.4432	-269.4513	-25.99196	1.981842	3.792573	0.00755852	0.00241439	0.156274	0.070758	0.0308511	0.00709094	0.039573	0.0427748	0.134899	0.104288	0.0544979	0.0521223	0.0226448	0.0903452	0.0216695	0.0175895	0.0930861	0.0127491	0.0030806	0.00491135	0.0214877	0.00302992	0.0462143	0.0149436	0.0832998	0.0128643	0.00169819	0.033821	0.0153104	0.000565169	0.061785	0.169857	0.000256995	0.0317442	0.0214947	0.00935035	0.179063	0.0235994	0.0109159	0.161761	0.0378607	0.0179959	0.0206367	0.0141107	0.0384735	0.127723	0.0157303	0.0248438	0.04549352	-0.008776856	0.0185223	0.0708023	0.102648	0.0764212	0.0494858	0.00277049	0.104684	0.00448305	0.108442	0.0789538	0.0173426	0.186827	0.03577	0.131627	0.01122	0.4024652	7	58.67642	0.102536	0.442591	0.767716	1.08437	1.70532	0.22656	0.354967	0.0850728	0.0507196	0.226064	0.0566167	0.3936883	1.022294
628	0	-264.9537	-254.0582	-10.89553	3.951339	4.134127	0.00319742	0.0165184	0.0382057	0.0323807	0.00385218	0.0542626	0.0197944	0.00238735	0.096844	0.0100677	0.00466559	0.00172605	0.0558815	0.026329	0.0111701	0.0163436	0.0531572	0.0141023	0.0590566	0.0100899	0.0491666	0.00167275	0.0589323	0.0189461	0.0237778	0.0099892	0.0637157	0.0876702	0.0184653	0.00085979	0.0230315	0.000724236	0.034193	0.142423	0.0140259	0.0242573	0.0271733	0.0305571	0.032166	0.0102256	0.0116153	0.00369354	0.0248157	0.0111179	0.0271644	0.00831639	0.00795994	0.135072	0.02352819	-0.04930441	0.00345685	0.0227316	0.105487	0.107651	0.0920036	0.0183986	0.0264634	0.00896943	0.065144	0.085545	0.0684403	0.145272	0.0594809	0.0261655	0.16479	0.3506923	8	55.78001	0.06054043	0.461582	0.779723	1.08436	1.67434	0.165205	0.344006	0.132132	0.162608	0.145379	0.0506703	0.3013879	1.163591
629	0	-280.8629	-265.0466	-15.81633	0.9045579	4.019795	0.0149114	0.0105524	0.138427	0.0326229	0.00234908	0.0702146	0.0602094	0.00822096	0.256606	0.0111593	0.00491198	0.0180709	0.0469272	0.0585761	0.0255706	0.053413	0.0735402	0.0180105	0.0278115	0.0154078	0.0669215	0.00466761	0.141415	0.00836727	0.0356469	0.0772638	0.00784215	0.012808	0.0708875	0.0136088	0.0302979	0.00968211	0.0178714	0.0501608	0.00144457	0.0530018	0.223348	0.0550114	0.0125986	0.0349079	0.0828532	0.0142126	0.00664433	0.00358646	0.0385435	0.173181	0.00257783	0.00222824	0.03886998	0.04625093	0.00362867	0.0465869	0.0341494	0.115557	0.0398698	0.0231147	0.0290973	0.0530388	0.0651647	0.0812609	0.0563586	0.274287	0.0161587	0.107178	0.0545488	0.3477163	10	51.92624	0.05900669	0.455446	0.775891	1.0844	1.68427	0.193077	0.391902	0.0898917	0.126444	0.170307	0.0283779	0.3939672	0.8826021
630	0	-295.7608	-262.5619	-33.19893	0.6849958	4.235935	0.0494244	0.0145069	0.0399226	0.0126367	0.0427919	0.0311254	0.0166868	0.0197487	0.410983	0.0116474	0.136145	0.0770168	0.0225867	0.00633548	0.0277273	0.0316861	0.0432011	0.0411685	0.0368699	0.0114396	0.326581	0.0153835	0.080002	0.0438038	0.0114121	0.155831	0.0670078	0.0542482	0.00793076	0.12011	0.0268392	0.00222312	0.0745873	0.0612919	0.196257	0.00341832	0.0899011	0.0395378	0.0404148	0.13834	0.0119027	0.0209676	0.111641	0.077799	0.0138602	0.00151821	0.055852	0.132712	0.06778745	-0.01639731	0.057288	0.029333	0.0420645	0.139082	0.00958236	0.0158225	0.0954089	0.0165738	0.127177	0.109303	0.000156566	0.119901	0.154497	0.0448582	0.0389521	0.3188385	10	53.57925	0.05514651	0.466872	0.782992	1.0843	1.66584	0.209899	0.272737	0.124801	0.133197	0.205182	0.054184	0.3024412	1.054217
631	0	-277.6694	-255.2864	-22.38293	4.039909	2.768195	0.0117566	0.0201792	0.0139308	0.036644	0.195386	0.0929797	0.00373299	0.0117994	0.103456	0.0242394	0.0178436	0.0798515	0.000272237	0.0157811	0.011914	0.0117939	0.0274713	0.020557	0.00536413	0.017646	0.0676646	0.0473687	0.0053652	0.00735048	0.00931522	0.0233719	0.102477	0.0440489	0.0180313	0.0463711	0.00147256	0.0657431	0.0550653	0.0052465	0.0206514	0.0204392	0.171773	7.729e-05	0.0207642	0.0127548	0.128336	0.205301	0.0847341	0.00756504	0.00487498	0.0465735	0.0195429	0.00301218	0.04863049	0.02578492	0.00213267	0.0395631	0.119974	0.0934095	0.0477439	0.0291981	0.0562734	0.0049612	0.0653527	0.13998	0.0626185	0.195089	0.0556272	0.0246701	0.0634073	0.3463679	9	52.03867	0.08994464	0.370494	0.717828	1.0811	1.83057	0.260302	0.346229	0.102136	0.0874141	0.15262	0.0512999	0.3721529	0.9307142
632	0	-281.0121	-265.0114	-16.00075	2.925694	6.091611	0.0658952	0.00966636	0.0142157	0.0435438	0.036006	0.0633758	0.012991	0.0176267	0.00178115	0.023815	0.0230921	0.0401978	0.0409961	0.0189571	0.0504519	0.00429425	0.0422853	0.0168547	0.0018998	0.0407715	0.0328955	0.0585019	0.00808101	0.0677902	0.0224995	0.0205318	0.138955	0.0238453	0.0303217	0.011514	0.0154038	0.0237127	0.0102932	0.0230606	0.00793791	0.217331	0.00633677	0.0021531	0.0075137	0.00559619	0.0771228	0.0466702	0.0126734	0.0228601	0.0133382	0.13823	0.018381	0.00103334	0.03476968	-0.09019115	0.032275	0.0484222	0.0754781	0.123228	0.00947213	0.0291723	0.0350748	0.119577	0.235024	0.0971638	0.0118431	0.0504784	0.0534215	0.0634259	0.0159435	0.528515	8	50.50108	0.0753089	0.54194	0.826168	1.08105	1.55084	0.180124	0.289793	0.189989	0.0986633	0.203853	0.0375782	0.4383238	1.205764
633	0	-281.6709	-254.6865	-26.98435	1.814417	7.151027	0.0158155	0.134275	0.0440882	0.0415155	0.0288881	0.00708321	0.0161013	0.00353109	0.0802322	0.012473	0.0263104	0.0135992	0.0885735	0.0148245	0.0494872	0.0253705	0.119397	0.0549821	0.0151805	0.00562903	0.0697181	0.0210661	0.0260493	0.0985468	0.00422146	0.0461965	0.0124464	0.00166494	0.0262239	0.0135562	0.0189998	0.0022545	0.00875901	0.00875159	0.125898	0.202304	0.238232	0.000680517	0.0193829	0.110576	0.0143272	0.0100062	0.161064	0.001756	0.0844941	0.00168904	0.0323774	0.0414743	0.04594002	0.03329428	0.0011994	0.0561917	0.0624783	0.0560804	0.0714896	0.00721806	0.068068	0.0442034	0.0644012	0.000417356	0.0136151	0.384496	0.0287354	0.122866	0.0185395	0.4402858	8	58.81854	0.0749251	0.572571	0.842225	1.0786	1.5066	0.215929	0.331676	0.089747	0.13153	0.170233	0.0608853	0.4735801	0.9296966
634	0	-288.3249	-254.4585	-33.86635	1.415019	3.239835	0.0161235	0.0755834	0.10832	0.00353589	0.0101109	0.0190535	0.00397049	0.00331687	0.264011	0.0803281	0.029881	0.0212057	0.0237557	0.0826878	0.0273941	0.0996952	0.10516	0.0320105	0.00507486	0.0269	0.0170854	0.0213007	0.0523027	0.0861523	0.110482	0.143639	0.0303009	0.00202416	0.0627372	0.0160965	0.0502972	0.061925	0.00688952	0.103831	0.000787545	0.13117	0.282841	0.000867019	0.0456655	0.153368	0.0453425	0.0767965	0.0488399	0.0796345	0.189613	0.103742	0.0096794	0.109099	0.07218543	0.053015	0.0178469	0.0772678	0.109239	0.12204	0.0107822	0.0188448	0.0451544	0.027016	0.176933	0.04621	0.00423838	0.125239	0.0465463	0.0775317	0.0951105	0.3905413	11	53.02487	0.07730621	0.407005	0.743998	1.08347	1.76553	0.23578	0.277735	0.0900911	0.129396	0.227291	0.0397066	0.4435563	0.8804774
635	0	-299.5981	-262.6813	-36.91683	1.970249	2.510575	0.0239702	0.0214186	0.199037	0.110264	0.0269389	0.119109	0.0318667	0.0167678	0.130965	0.0626028	0.0162147	0.0411275	0.127022	0.207936	0.0205493	0.130204	0.0165757	0.00876591	0.0109033	0.0552824	0.0210857	0.00274617	0.102668	0.0758117	0.000164844	0.00532764	0.0260347	0.0686666	0.0169573	0.0429662	0.201147	0.107078	0.0151173	0.0187617	0.0111165	0.17978	0.0447206	0.00224026	0.0491558	0.116134	0.102834	0.0772585	0.225232	0.00518883	0.0566051	0.0158383	0.0973275	0.0676508	0.08241074	0.03742176	0.0129467	0.0353153	0.130934	0.0519259	0.0850679	0.00282706	0.042262	0.0224731	0.0368231	0.0566839	0.0590828	0.197917	0.10062	0.129382	0.0357387	0.3319877	7	50.25787	0.0682022	0.347457	0.700239	1.07875	1.87356	0.243274	0.297589	0.126052	0.0850674	0.181386	0.0666317	0.3694095	0.8986984
636	0	-279.2311	-261.1432	-18.08792	2.988963	4.241562	0.0366323	0.003998	0.0287408	0.039902	0.0294943	0.0400306	0.0185936	0.0737503	0.0272368	0.0285701	0.0338215	0.0993458	0.00336578	0.0401255	0.00239531	0.0372889	0.00465003	0.0205432	0.0256892	0.00746522	0.0216187	0.0681352	0.0301351	0.0536966	0.00266722	0.00918746	0.112103	0.00207862	0.0312431	0.105282	0.0169246	0.0210204	0.0147123	0.0740052	0.0102534	0.119943	0.00277458	0.0333976	0.0577604	0.00854038	0.0167224	0.0438741	0.0130075	0.063778	0.0066283	0.141878	0.123769	0.00777377	0.0437363	-0.01518411	0.0243133	0.0576487	0.0628229	0.0571615	0.0257799	0.0183086	0.121734	0.0782611	0.230835	0.0614532	0.00683077	0.0718642	0.00311415	0.0694757	0.110396	0.3020584	8	51.26186	0.09102218	0.467159	0.783169	1.08429	1.66538	0.170382	0.330576	0.142982	0.117293	0.193694	0.0450721	0.2868743	1.052929
637	0	-282.4088	-253.157	-29.25183	1.723246	3.185658	0.00608482	0.0614875	0.274687	0.023574	0.0355703	0.147735	0.0385599	0.0401348	0.188744	0.00647492	0.0557934	0.0347643	0.0884859	0.0556882	0.00624183	0.055071	0.0452162	0.0385822	0.00141281	0.0298	0.01965	0.00261544	0.238725	0.0682494	0.010254	0.0677668	0.0242535	0.0292471	0.0492017	0.0124647	0.00495787	0.015973	0.0267379	0.0583928	0.0152901	0.0492527	0.182771	0.111801	0.00576222	0.130478	0.187604	0.0182509	0.0659445	0.0080817	0.0138312	0.0346252	0.0726691	0.217041	0.06279489	0.001956198	0.0132178	0.0485055	0.0655443	0.201485	0.0597474	0.0146706	0.0314298	0.0648865	0.100432	0.107146	0.016204	0.0890227	0.0015851	0.165319	0.0208048	0.5410015	9	54.64731	0.06293301	0.403134	0.741316	1.08329	1.77226	0.191547	0.358633	0.11528	0.0586536	0.203468	0.0724181	0.5429577	0.9963971
638	0	-282.3881	-262.9042	-19.48395	2.653439	4.455803	0.0228055	0.00313444	0.025099	0.00832925	0.0127736	0.0152479	0.0100991	0.0126963	0.106928	0.0165455	0.0957813	0.231288	0.0217407	0.0261997	0.0235204	0.00351253	0.020599	0.0408974	0.00319412	0.0194511	0.00593114	0.00268543	0.108601	0.0508119	0.0085962	0.0299762	0.00374792	0.0150103	0.00141671	0.102239	0.00931657	0.0849408	0.0325312	0.0638001	0.0121724	0.167188	0.169607	0.0350608	0.00624593	0.0449924	0.0978366	0.00221283	0.00357169	0.00664983	0.0227031	0.000945395	0.0135216	0.201596	0.04563399	-0.07798955	0.0281512	0.0138561	0.0291699	0.152541	0.0327051	0.0724847	0.142323	0.0204188	0.101857	0.182294	0.0200266	0.106667	0.0718991	0.0237541	0.00185265	0.4634519	7	54.53943	0.06752807	0.477774	0.78963	1.0841	1.6485	0.234995	0.313395	0.0749315	0.115528	0.180743	0.0804064	0.3854623	1.202327
639	0	-308.3939	-260.9304	-47.46351	2.479597	1.412766	0.0402276	0.172679	0.0750877	0.00731028	0.299894	0.206669	0.121586	0.00184285	0.283974	0.00176371	0.0474188	0.0407068	0.131276	0.0990114	0.00105708	0.0842256	0.0599959	0.0582168	0.0376566	0.014986	0.0620817	0.00836483	0.0786856	0.00831167	0.00102517	0.00714063	0.0468105	0.0106797	0.00305777	0.293283	0.0741721	0.0177109	0.126349	0.440718	0.0170616	0.00660539	0.0457599	0.00538692	0.00989945	0.0256842	0.0634778	0.0923158	0.0154751	0.0199477	0.0394722	0.154139	0.02635	0.333244	0.08330569	0.0354678	0.0194312	0.0671842	0.0919136	0.132724	0.0251446	0.00325527	0.0563202	0.0457517	0.225731	0.056752	0.0710005	0.155135	0.0126319	0.0181577	0.0188669	0.2169579	10	51.992	0.05822513	0.211527	0.573362	1.04486	2.17025	0.212997	0.245277	0.195082	0.107466	0.195225	0.043953	0.2524257	0.8594921
640	0	-300.2062	-266.3271	-33.87911	2.680876	2.142911	0.0125776	0.0575843	0.0224293	0.109695	0.0131989	0.178778	0.00591349	0.00369541	0.234249	0.005916	0.00701777	0.0298253	0.0169572	0.00136117	0.0451456	0.0347183	0.0201428	0.0016352	0.0146918	0.0312982	0.0325606	0.00468723	0.166788	0.00946397	0.00499483	0.00991307	0.0874373	0.0198916	0.0269217	0.0466452	0.030965	0.453652	0.0695487	0.0137086	0.001945	0.00369824	0.0169496	0.0581135	0.0132312	0.000736486	0.0506337	0.0336739	0.0670827	0.0150489	0.0314168	0.0395424	0.216993	0.210207	0.05869797	0.04954427	0.0275621	0.0867987	0.183761	0.0471601	0.0263581	0.0708494	0.074425	0.0489126	0.167771	0.0507518	0.0192981	0.0223126	0.0615568	0.0892723	0.0232105	0.2580935	7	52.38631	0.09616871	0.309757	0.669398	1.07319	1.94766	0.191242	0.261642	0.109824	0.102202	0.234529	0.100561	0.3076378	0.8389526
641	0	-284.9926	-257.4116	-27.58105	1.55478	6.10503	0.00436544	0.0798524	0.018784	0.0062271	0.0242769	0.0591019	0.0119673	0.0184914	0.315391	0.0257173	0.00700831	0.0713947	0.0449543	0.000100503	0.155977	0.098987	0.0473215	0.00833324	0.0260732	0.026176	0.0726371	0.0256047	0.112072	0.010291	0.093457	0.0026447	0.108763	0.00754943	0.000965724	0.0138187	0.00851932	0.228275	0.12198	0.0313028	0.0583179	0.0876562	0.0592542	0.0264514	0.0958075	0.158547	0.018172	0.0209541	0.025052	0.0151813	0.111902	0.0184999	0.0161667	0.0559664	0.06718362	-0.03697753	0.0100534	0.0469839	0.135077	0.2042	0.00651835	0.00245115	0.0308777	0.0648582	0.0718602	0.0197514	0.150162	0.0411949	0.112661	0.00500182	0.0983484	0.4965114	8	50.22578	0.08327552	0.542372	0.8264	1.08102	1.55021	0.177159	0.22894	0.20311	0.0954242	0.170153	0.125214	0.4595339	1.080467
642	0	-294.4239	-264.05	-30.37389	2.732574	1.999979	0.0222914	0.026932	0.013209	0.0230277	0.00840749	0.0621379	0.00638864	0.0456655	0.110785	0.0169261	0.00582285	0.0527253	0.0988658	0.0159914	0.132285	0.0279755	0.0344251	0.0108688	0.00858061	0.104971	0.0185179	0.000239309	0.307094	0.00233476	0.0015475	0.0438949	0.0630647	0.0204856	0.0198246	0.0110953	0.086742	0.144944	0.152631	0.181008	0.0767107	0.00268451	0.0113783	0.00505326	0.177073	0.0119501	0.0785674	0.00929246	0.0378418	0.0159137	0.0624564	0.000790874	0.00647426	0.0787843	0.06400716	0.0558259	0.0212871	0.0765371	0.187279	0.0778166	0.00217535	0.0105138	0.0232049	0.0654019	0.116477	0.088864	0.0678565	0.109743	0.00330432	0.102014	0.0475257	0.3197198	5	50.42954	0.06996246	0.293272	0.655011	1.06999	1.98173	0.167427	0.223081	0.177338	0.120109	0.220919	0.0911255	0.3755457	0.8513472
643	0	-307.2721	-268.3785	-38.89361	3.317012	3.207979	0.0168142	0.0141788	0.0671589	0.0063195	0.227116	0.0559017	0.0695441	0.0208306	0.246051	0.027444	0.0698657	0.197471	0.0688616	0.0321093	0.0399182	0.0552059	0.0477396	0.100833	0.0175629	0.00600811	0.0340141	0.0103351	0.105998	0.0114841	0.0419874	0.0405377	0.0694632	0.140733	0.00731287	0.0369202	0.021646	0.00380779	0.182657	0.00625148	0.211471	0.06218	0.0395285	0.0109483	0.0399927	0.211273	0.227097	0.039216	0.0168192	0.00603971	0.0529383	0.104509	0.0678374	0.102587	0.06492125	0.07161461	0.0115706	0.00824642	0.0148988	0.144313	0.054766	0.00671991	0.0159711	0.0614087	0.0811102	0.00658153	0.286902	0.0947413	0.112992	0.0345656	0.0652137	0.3600111	10	55.40995	0.07312641	0.404738	0.74243	1.08337	1.76947	0.287268	0.261519	0.135377	0.126108	0.128873	0.0608544	0.4316257	0.8340817
644	0	-311.4145	-257.7534	-53.66102	2.032082	5.550828	0.0227945	0.00855652	0.0201975	0.00680622	0.0366811	0.0213708	0.0224267	0.00721619	0.125125	0.0488067	0.0515879	0.00368427	0.0878592	0.114126	0.231265	0.00210816	0.0545899	0.021379	0.00312805	0.000992937	0.00747645	0.010095	0.0246597	0.00322847	0.0544774	0.0385399	0.199122	0.0597327	0.0108016	0.116331	0.033341	0.261103	0.300356	0.494539	0.371519	0.00747992	0.17279	0.00582816	0.0681588	0.124509	0.215128	0.00124054	0.0694921	0.017877	0.0686597	0.107832	0.0167442	0.351056	0.09036722	0.01285338	0.0088101	0.0633881	0.144366	0.090292	0.0332839	0.026933	0.110945	0.0116068	0.110401	0.0954653	0.0222445	0.167431	0.00414033	0.0603492	0.050345	0.526674	7	53.68697	0.06936513	0.523463	0.816066	1.08223	1.57824	0.238418	0.221535	0.15997	0.0834506	0.254529	0.0420976	0.5395274	0.9761766
645	0	-298.5439	-263.3723	-35.1716	4.306305	2.998872	0.0125648	0.032622	0.0974228	0.000890036	0.0119755	0.251911	0.0173768	0.0629371	0.0684725	0.192851	0.000321375	0.0260809	0.0569359	0.000985932	0.0662302	0.181742	0.0297491	0.0131536	0.00640333	0.0033509	0.0261529	0.0148979	0.35331	0.0503574	0.0147257	0.0186377	0.00635082	0.173795	0.0240397	0.0147641	0.0622898	0.175513	0.0165707	0.0152265	0.0831974	0.0140539	0.00212626	8.69188e-05	0.00800847	0.060549	0.0813013	0.0030005	0.059592	0.00186956	0.0981315	0.0190397	0.0324409	0.368936	0.05903611	0.08623094	0.0263074	0.00163921	0.0725225	0.0938103	0.0524339	0.0443238	0.0370036	0.110779	0.151288	0.141575	0.0867046	0.055852	0.0373797	0.0829215	0.00545991	0.6143287	10	54.84854	0.06521006	0.389175	0.731465	1.08251	1.79685	0.198701	0.236348	0.192884	0.15328	0.138146	0.0806413	0.7005596	0.8769114
646	0	-303.5334	-265.859	-37.67436	1.288937	4.571386	0.0058781	0.162625	0.0246258	0.00374306	0.0243203	0.103617	0.0308718	0.000652181	0.341939	0.0230204	0.0884346	0.0569008	0.00109154	0.0827699	0.0161123	0.00988578	0.0179906	0.027971	0.00586988	0.0299639	0.000655103	0.00785649	0.130459	0.0483196	0.00987637	0.118312	0.00854757	0.000228	0.00516033	0.0561936	0.0162183	0.00796358	0.128792	0.00313545	0.0366547	0.0156116	0.197026	0.102733	0.00055083	0.0209796	0.108892	0.130577	0.10584	0.0329322	0.0359378	0.01157	0.0672436	0.219447	0.08000707	-0.02298481	0.0355978	0.0246683	0.108779	0.124044	0.00944753	0.0409698	0.200896	0.0575489	0.104907	0.111413	0.0136302	0.0774589	0.0326369	0.0277667	0.0302364	0.4647796	6	50.98753	0.04448485	0.483239	0.792907	1.08396	1.6399	0.210553	0.2395	0.0946671	0.079117	0.259728	0.116434	0.4417948	1.052026
647	0	-294.7909	-265.0775	-29.71332	1.128818	4.642446	0.00131751	0.0538276	0.0384969	0.00510807	0.113004	0.143168	0.0167754	0.0137042	0.131151	0.0755993	0.0551062	0.052582	0.0814503	0.0991592	0.0290141	0.023741	0.0318134	0.00141215	0.0132064	0.00835924	0.0159242	0.00383858	0.140635	0.0231185	0.036093	0.0327035	0.0209881	0.00252808	0.00334785	0.00975485	0.164347	0.177215	0.122166	0.0387017	0.00947598	0.106509	0.00384538	0.142442	0.00961422	0.166939	0.00557919	0.0737335	0.00170838	0.172256	0.00571688	0.0451376	0.0339104	0.0177339	0.04678703	-0.02952629	0.055386	0.00236446	0.0506808	0.163872	0.0808758	0.0464694	0.050992	0.0622113	0.209765	0.0508293	0.0361617	0.0742727	0.0207398	0.078265	0.0171153	0.4044543	7	53.14582	0.06208982	0.486514	0.794856	1.08386	1.63477	0.19894	0.249663	0.191534	0.148212	0.180022	0.0316298	0.374928	1.078752
648	0	-316.2763	-264.4891	-51.78723	2.15966	1.783354	0.00414347	0.0498598	0.227023	0.0153107	0.235415	0.0621032	0.0176853	0.0786044	0.0373386	0.0113086	0.00461785	0.00538105	0.0702184	0.0775258	0.135889	0.0702459	0.0879943	0.426515	0.0610061	0.0152677	0.117619	0.076381	0.114635	0.167121	0.0232469	0.1598	0.471661	0.0442617	0.0245672	0.0295248	0.215886	0.0923533	0.0759691	0.00147794	0.00446548	0.0091783	0.0207412	0.0198366	0.00696521	0.0197996	0.0353302	0.017938	0.242301	0.785282	0.0616911	0.0360677	0.0299653	0.217393	0.09826885	-0.06856386	0.0126409	0.0557609	0.129724	0.0713534	0.0221959	0.00418671	0.0252439	0.00484653	0.126705	0.125851	0.0298476	0.163745	0.0434623	0.128445	0.0559909	0.4241808	11	50.22086	0.08878764	0.265967	0.629804	1.06349	2.04074	0.240839	0.297454	0.129204	0.035256	0.262032	0.0352153	0.355617	1.192803
649	0	-283.1684	-262.6409	-20.52748	2.229579	3.024017	0.0092568	0.0036295	0.0269055	0.040609	0.0191421	0.0413068	0.00424388	0.00238754	0.193127	0.0496181	0.0569444	0.00543892	0.00344962	0.0123199	0.0124493	0.0187756	0.0694249	0.0192554	0.00106095	0.00171496	0.0101006	0.000319453	0.00827861	0.0208696	0.0205219	0.0531461	0.0662041	0.0017948	0.0245596	0.0919282	0.0620042	0.186768	0.0583288	0.00238981	0.00142424	0.00951686	0.0861223	0.051253	0.00498385	0.0456548	0.0608743	0.108023	0.0480994	0.0108293	0.0406253	0.0977787	0.0045743	0.077822	0.03144108	0.09866606	0.0172682	0.0772131	0.101149	0.179623	0.0282481	0.000790127	0.0336242	0.0116589	0.185608	0.0642208	0.0184899	0.198338	0.0243235	0.0499947	0.00945038	0.3110166	10	50.82251	0.08125048	0.391111	0.732849	1.08263	1.79341	0.231964	0.347647	0.0666386	0.0733544	0.235436	0.0449599	0.4096827	0.7591647
