Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
326	0	-138.3248	-120.6256	-17.69923	5.244707	0.7406681	0.3835	0.137457	0.10899	0.0358855	0.033495	0.123663	0.288743	0.164784	0.0511041	0.174092	0.1662813	0.1085463	0.0418771	0.00906432	0.11969	0.00582991	0.15973	0.111019	0.145532	0.0257207	0.0281481	0.11386	0.0156754	0.0598418	0.0185791	0.00213903	0.143294	0.09467655	0	54.21465	0.1066324	0.0828876	0.382103	0.939054	2.59596	0.0791615	0.212659	0.0888295	0.458107	0.027648	0.133595	0.2032228	0.4658755
327	0	-133.2783	-118.491	-14.78729	13.06098	0.6553873	0.36912	0.0407837	0.0028283	0.0820484	0.132571	0.105296	0.205835	0.0531321	0.357596	0.0600756	0.1267251	-0.004384739	0.00612943	0.040178	0.0116461	0.056933	0.109562	0.0240724	0.022958	0.00434078	0.0844427	0.245038	0.0145687	0.180823	0.105734	0.0897444	0.00382992	0.115409	0	51.25171	0.06245429	0.0646967	0.341698	0.907144	2.68646	0.0965556	0.195925	0.0623819	0.519429	0.0520338	0.0736752	0.1110243	1.039494
328	0	-113.6053	-117.7479	4.142552	10.35221	1.30672	0.0564892	0.00362176	0.00967913	0.0518151	0.0291283	0.0397762	0.0269452	0.000618824	0.0087323	0.00827017	0.0319897	-0.01054455	0.0154028	0.0495635	0.183851	0.0433916	0.0679453	0.0293724	0.178724	0.00986769	0.00932183	0.228463	0.00902307	0.0949112	0.00351687	0.000160838	0.0764847	0.1365349	0	51.0621	0.05461345	0.193863	0.552869	1.03672	2.21655	0.0595321	0.29111	0.091254	0.415487	0.0368341	0.105782	0.1259904	1.083693
329	0	-143.9947	-120.0768	-23.9179	11.91122	2.816999	0.246201	0.101838	0.208249	0.32938	0.0422044	0.451035	0.147395	0.0141011	0.852817	0.0366151	0.1881869	-0.008592419	0.0147148	0.000283129	0.320543	0.0471675	0.0249277	0.16566	0.0534752	0.0197559	0.00863569	0.0923874	0.0234741	0.117755	0.0110646	0.022496	0.0776602	0.1672137	0	64.0692	0.05232139	0.37459	0.720864	1.08145	1.8231	0.0496722	0.124998	0.056936	0.633593	0.0666527	0.0681479	0.1586213	1.054169
330	0	-117.2586	-115.8839	-1.374685	17.99001	3.410428	0.05114	0.0364795	0.00955364	0.000620715	0.00587048	0.048854	0.0457028	0.00103088	0.00198903	0.0488258	0.02820011	0.01749506	0.00351998	0.0825425	0.131744	0.0351288	0.0411929	0.0630827	0.0617245	0.0116659	0.0517002	0.148209	0.208977	0.0494438	0.0141595	0.00366693	0.093243	0.1328797	0	52.30773	0.04541617	0.418716	0.751987	1.08391	1.74539	0.116381	0.197381	0.0471374	0.396333	0.0897891	0.152978	0.1503747	0.8836569
331	0	-134.3932	-123.2177	-11.17555	10.60774	0.3301324	0.137704	0.0214813	0.00491055	0.195636	0.00212884	0.140011	0.0388574	0.182467	0.00436192	0.0178325	0.09492231	0.04517145	0.10175	0.163296	0.0607087	0.00789807	0.0252138	0.0923516	0.0675653	0.00988618	0.123048	0.133702	0.0160366	0.154645	0.0264068	0.0141505	0.00334158	0.05609697	0	57.94039	0.1170916	0.00805505	0.128048	0.643103	3.22079	0.0596155	0.136819	0.0608972	0.519433	0.0514496	0.171786	0.1012684	0.5539434
332	0	-138.7131	-125.1651	-13.54798	19.08746	2.827969	0.120596	0.000448386	0.0419203	0.12683	0.144964	0.0122046	0.0188842	0.136458	0.00267628	0.114667	0.05972718	-0.02736354	0.0613132	0.219904	0.0842395	0.0815316	0.0520933	0.00725967	0.0109795	0.071358	0.0276658	0.065885	0.105142	0.0281496	0.0978129	0.00772288	0.0789431	0.07990068	0	52.23609	0.05110179	0.375499	0.721535	1.08152	1.82144	0.0571583	0.2422	0.148965	0.399083	0.0302078	0.122386	0.05253714	1.520842
333	0	-119.5847	-114.8872	-4.697429	9.192656	4.420986	0.0411755	0.0216339	0.00047036	0.0210343	0.0230756	0.0918948	0.00693722	0.00273632	0.0215992	0.145043	0.01909768	-0.05426654	0.0152532	0.195155	0.216587	0.0120347	0.0269013	0.0223442	0.0413154	0.00932031	0.0143575	0.261148	0.0136328	0.020454	0.0692916	0.0172041	0.0650009	0.1720423	0	52.89242	0.04283137	0.476093	0.788615	1.08413	1.65116	0.0502368	0.32303	0.0576952	0.388495	0.112168	0.0683749	0.1177758	1.460762
334	0	-132.903	-120.537	-12.36592	11.79276	3.96888	0.016857	0.01789	0.043259	0.192006	0.0277661	0.0344986	0.0113679	0.11086	0.0769319	0.0347727	0.04599639	-0.05911639	0.0103207	0.108492	0.154315	0.0722025	0.00431594	0.03405	0.0212113	0.0125447	0.0133227	0.310533	0.0386025	0.0530967	0.0158418	0.0371845	0.113966	0.1863512	0	58.42415	0.0300028	0.452644	0.774126	1.0844	1.68882	0.0713428	0.251886	0.0439827	0.509176	0.0260469	0.0975657	0.1272348	1.464624
335	0	-121.9773	-124.9252	2.947927	26.77514	0.5922339	0.0177696	0.0102832	0.00412116	0.0124119	0.026008	0.0205697	0.0113266	0.0300311	0.0405295	0.000409236	0.02054555	-0.01377724	0.0975074	0.117657	0.208056	0.00126033	0.0813345	0.0388923	0.0994415	0.0404174	0.0111392	0.0176719	0.0491596	0.169668	0.00483441	0.00773182	0.0552281	0.1143339	0	55.77672	0.03782566	0.0515103	0.307928	0.877305	2.76326	0.0731594	0.208692	0.116314	0.424711	0.059648	0.117475	0.1005567	1.13701
336	0	-111.6789	-116.9562	5.277313	11.42614	0.8350582	0.0452717	0.00390793	0.00833996	0.0015309	6.37855e-06	0.00424618	0.0464631	0.080415	0.00470355	0.0468675	0.02326154	-0.07438563	0.0120994	0.102012	0.157136	0.0225288	0.0230644	0.170931	0.0760559	0.0282003	0.0167746	0.177365	0.00317362	0.0368807	0.0386702	0.0125757	0.122532	0.1613397	0	54.95536	0.06059452	0.102994	0.420875	0.966215	2.50992	0.0717007	0.257842	0.086105	0.393604	0.0661647	0.124583	0.08695409	1.855459
337	0	-135.6571	-120.1854	-15.47174	11.14441	3.518829	0.192103	0.00508306	0.0251999	0.0273127	0.0753204	0.019827	0.0133061	0.0313071	0.320058	0.0721564	0.08912979	0.1422319	0.0702878	0.00157463	0.0996986	0.0702504	0.0375313	0.0542845	0.0943889	0.0161337	0.0646441	0.282121	0.0515596	0.130006	0.00847579	0.018611	0.000432477	0.1681402	0	50.0051	0.07696941	0.425803	0.756733	1.0841	1.73336	0.0828017	0.179148	0.0222177	0.49447	0.0845182	0.136844	0.3103721	0.5417374
338	0	-126.2131	-117.3519	-8.861264	15.50283	0.6471706	0.0565536	0.00356376	0.000814062	0.0453489	0.0327951	0.104683	0.00625521	0.0603747	0.0999524	0.08452	0.08682263	0.06588661	0.0272262	0.00420467	0.0435475	0.0548202	0.0201156	0.00123326	0.0682115	0.0504706	0.00756743	0.273341	0.022127	0.0582072	0.0141239	0.00251744	0.352287	0.1936177	0	51.99984	0.04544045	0.0629603	0.3375	0.9036	2.69594	0.0843558	0.263416	0.0484305	0.463646	0.0653177	0.0748339	0.2595043	0.7461059
339	0	-133.5117	-123.6146	-9.897072	17.42079	0.5716712	0.0200028	0.10489	0.00700404	0.393625	0.0554796	0.0313213	0.0178363	0.116551	0.00269813	0.0829711	0.103304	0.05884659	0.127543	0.0240313	0.208933	0.180596	0.0651718	0.0145742	0.0153736	0.0175588	0.00217338	0.111876	0.0435962	0.0670259	0.0624224	0.0122394	0.0468851	0.1385102	0	50.36169	0.02538686	0.0473229	0.296154	0.866148	2.79038	0.0269814	0.275465	0.0603126	0.56347	0.0154658	0.0583056	0.1973567	0.7018263
340	0	-125.3151	-118.1449	-7.170207	10.50652	0.8153825	0.0670757	0.0753385	0.0196357	0.0626491	0.0508687	0.195039	0.140913	0.023615	0.0277993	0.0207675	0.05615384	-0.03481765	0.0326372	0.0847041	0.0921416	0.0159259	0.143898	0.0176543	0.0388044	0.106506	0.107357	0.103212	0.00225142	0.0821928	0.00978948	0.00227845	0.160647	0.1493388	0	51.39672	0.03597864	0.0988275	0.413254	0.961128	2.52679	0.0569986	0.258002	0.0777844	0.481509	0.0433388	0.082367	0.1145212	1.304028
341	0	-126.5442	-120.8773	-5.666906	11.87594	0.95562	0.0262767	0.0116429	0.0531101	0.0622358	0.0738717	0.0132915	0.0962588	0.0156308	0.0248788	0.0460562	0.05256089	-0.02548539	0.0385452	0.148752	0.112334	0.00650366	0.0522111	0.040219	0.108664	0.00379501	0.0391994	0.226105	0.0381334	0.0688678	0.00811976	0.0200765	0.0884744	0.2680143	0	55.71072	0.03894274	0.128016	0.462993	0.992239	2.41675	0.154391	0.224209	0.0508224	0.471863	0.0337928	0.064922	0.2425289	1.105082
342	0	-121.5347	-116.5992	-4.935534	33.27988	2.697119	0.0418817	0.00722944	0.0186216	0.00389756	0.0375408	0.0696037	0.0279609	0.00731559	0.00436532	0.0568985	0.03033251	0.06689375	0.0325306	0.11932	0.115336	0.00621304	0.0482669	0.0101546	0.0409154	0.129338	0.0155185	0.136572	0.0680614	0.10198	0.0215962	0.0334174	0.12078	0.1093352	0	59.06524	0.03919991	0.364383	0.713248	1.08055	1.84182	0.118651	0.222485	0.039096	0.494838	0.0389052	0.0860251	0.176229	0.6204158
343	0	-124.2326	-116.7649	-7.467646	7.427718	1.057008	0.112663	0.0101864	0.0566164	0.0313328	0.0192427	0.103201	0.0659128	0.0967928	0.0555575	0.0718844	0.07734352	0.04300667	0.0121579	0.0414809	0.108815	0.0539538	0.016545	0.119039	0.0546394	0.0560817	0.00320613	0.367543	0.0665843	0.056391	0.0283504	0.0110995	0.00411273	0.1207301	0	60.12981	0.08549613	0.148186	0.493241	1.00884	2.34973	0.0490663	0.226109	0.0711902	0.514995	0.0634801	0.0751595	0.1637368	0.7373426
344	0	-117.4624	-119.5645	2.102004	13.56206	1.651305	0.0599908	0.00269301	0.0139045	0.00568471	0.0255291	0.031744	0.0135184	0.033838	0.0145235	0.0265754	0.04078056	0.00439936	0.0333671	0.125536	0.214488	0.00945149	0.166112	0.0836731	0.0335877	0.00604195	0.0968756	0.105876	0.00621309	0.000394631	0.101674	0.00186667	0.0148428	0.0841668	0	53.96606	0.03949212	0.247778	0.611946	1.0582	2.08208	0.132961	0.212108	0.0624391	0.451833	0.0333255	0.107333	0.08856616	0.9503268
345	0	-130.1505	-117.4733	-12.67725	6.417498	3.799597	0.160178	0.00420804	0.0829572	0.00317402	0.0991857	0.0537271	0.211878	0.122282	0.00921896	0.0188699	0.05251506	-0.03983262	0.013763	0.0784451	0.0812115	0.0821268	0.122789	0.0776507	0.054123	0.00149703	0.164912	0.102156	0.11154	0.0096062	0.0535594	9.61516e-05	0.0465245	0.1035243	0	56.00919	0.04845796	0.443002	0.767981	1.08438	1.70464	0.0965096	0.218418	0.0581954	0.448808	0.0786911	0.099378	0.06369165	1.625398
346	0	-145.3492	-122.299	-23.05017	13.26523	1.513768	0.354895	0.370054	0.0210094	0.0939642	0.012625	0.383029	0.4782	0.28238	0.201849	0.0538234	0.1715999	-0.04061912	0.0169683	0.0126294	0.0892943	0.0015894	0.0439132	0.0118139	0.0290442	0.0536589	0.0101693	0.456541	0.08646	0.00448342	0.110528	0.0040375	0.0688694	0.2206258	0	53.25361	0.02379248	0.227442	0.590832	1.05122	2.13051	0.0508325	0.139066	0.122823	0.555599	0.0485587	0.0831206	0.1800067	1.225653
347	0	-134.6511	-121.8675	-12.78351	6.179261	3.998312	0.08254	0.0695071	0.0300483	0.00791998	0.0322721	0.24895	0.207925	0.0564177	0.110031	0.0991647	0.1083471	-0.01599774	0.0201797	0.0298724	0.0848579	0.191412	0.000118963	0.00682992	0.0962124	0.124075	0.125839	0.0318683	0.0589852	0.069582	0.00721565	0.00250974	0.150442	0.2746747	0	61.28994	0.03605095	0.454269	0.775151	1.0844	1.68618	0.0969097	0.196874	0.159661	0.45598	0.025045	0.06553	0.2586769	1.061844
348	0	-123.6757	-113.5393	-10.1364	14.23878	2.371131	0.00358298	0.050973	0.0133847	0.0145203	0.0643946	0.0869116	0.0286129	0.0230968	0.152605	0.00130919	0.05078144	0.03120922	0.0215822	0.0420074	0.235297	0.0105157	0.0233423	0.0841783	0.0607157	0.00071208	0.0256389	0.424784	0.0169267	0.0244596	0.0218913	0.00546486	0.00248424	0.02023632	0	51.50104	0.1027845	0.333888	0.689449	1.077	1.89966	0.0511396	0.248951	0.0627882	0.463722	0.0509678	0.122432	0.05144555	0.3933542
349	0	-138.5706	-117.6727	-20.89784	7.746328	1.973596	0.841736	0.0320393	0.263203	0.0212689	0.161805	0.00892501	0.165255	0.15279	0.21188	0.0542026	0.2851227	0.08410793	0.0451189	0.0424939	0.105974	0.00913276	0.00985042	0.0349238	0.0210172	0.0532206	0.0517406	0.207856	0.112659	0.0998351	0.0224629	0.0015598	0.182155	0.1202464	0	55.87043	0.04078577	0.290102	0.652176	1.06931	1.98841	0.0940867	0.226968	0.0926236	0.462073	0.0806111	0.0436372	0.2043543	0.5884211
350	0	-141.7232	-123.8458	-17.87738	46.98884	0.5410278	0.207015	0.1182	0.0665434	0.0123304	0.0608145	0.10324	0.00233572	0.028896	0.0625796	0.0245251	0.0921102	-0.006285282	0.142187	0.0866786	0.0139488	0.0961865	0.130362	0.00680894	0.0216174	0.0109341	0.0163777	0.331665	0.0186037	0.0178722	0.0491091	0.0112718	0.0463777	0.1494673	0	78.28162	0.009762035	0.0412213	0.277859	0.847969	2.83295	0.0874639	0.20251	0.0282521	0.494559	0.0766588	0.110556	0.143182	1.043897
351	0	-132.2179	-119.5111	-12.70685	8.879111	1.912442	0.203679	0.0316312	0.144065	0.104393	0.0516173	0.0721328	0.12812	0.082614	0.170062	0.361748	0.1464155	-0.02297848	0.0396124	0.0451703	0.0899623	0.0580316	0.0335456	0.0439762	0.0104616	0.0560699	0.0478573	0.18136	0.189824	0.0510664	0.0325623	0.0142975	0.106203	0.1304164	0	57.57151	0.05413095	0.282594	0.645368	1.06764	2.0044	0.0392118	0.234121	0.0444378	0.479072	0.0806291	0.122529	0.1074379	1.213877
352	0	-136.4914	-121.8595	-14.63195	7.463883	4.631555	0.0921536	0.0163234	0.0595513	0.040026	0.312742	0.117174	0.223895	0.284006	0.021281	0.108983	0.1427422	-0.07881867	0.0712705	0.0587892	0.068644	0.0297028	0.0458725	0.000709411	0.0546054	0.0539089	0.0132411	0.194238	0.0660556	0.06724	0.0145175	0.0134397	0.247765	0.1414414	0	50.32609	0.08000798	0.486016	0.79456	1.08388	1.63555	0.12651	0.203603	0.0168622	0.419595	0.0638118	0.169618	0.06262269	2.258628
353	0	-134.5322	-123.637	-10.89521	11.75468	0.6980236	0.159642	0.0205579	0.00219263	0.0551331	0.0879192	0.0452592	0.0130653	0.0883677	0.0535171	0.110431	0.1301295	-0.05761449	0.0893116	0.175176	0.0665632	0.0866508	0.00327713	0.108875	0.0215477	0.200704	0.0117419	0.128497	0.00195328	0.0552708	0.0331386	0.0110774	0.00621636	0.2801658	0	56.67209	0.03111624	0.0737662	0.362596	0.924134	2.6395	0.17757	0.228896	0.0293515	0.372115	0.0427468	0.14932	0.2225513	1.258882
354	0	-140.6591	-125.9781	-14.68098	13.02001	3.664443	0.107014	0.111907	0.00591491	0.0357485	0.0240979	0.0251666	0.00681407	0.109311	0.0671317	0.0696662	0.0552272	-0.05073386	0.0257907	0.0888819	0.0949779	0.159696	0.0549871	0.0367972	0.160937	0.00746349	0.104805	0.0681511	0.0072426	0.036469	0.0362975	0.0819115	0.0355914	0.1648086	0	74.70175	0.0292232	0.434921	0.762743	1.08428	1.71805	0.153176	0.123173	0.0715927	0.547968	0.0361217	0.0679688	0.1140747	1.444742
355	0	-147.3792	-125.091	-22.28813	9.082614	1.122828	0.191271	0.336112	0.200856	0.0292991	0.276903	0.416532	0.141235	0.052773	0.204326	0.191174	0.3405936	-0.06719896	0.00241249	0.086476	0.0551517	0.0119834	0.0075186	0.0201422	0.0510629	0.00205004	0.0943034	0.246322	0.0731125	0.0326774	0.0825822	0.0432009	0.191005	0.1769987	0	69.12162	0.06216348	0.160789	0.510794	1.0177	2.31071	0.0932761	0.208951	0.052751	0.476859	0.115525	0.0526369	0.1097997	1.612014
356	0	-133.4033	-117.7402	-15.66304	11.07862	1.67207	0.0813221	0.0549595	0.00177784	0.0530523	0.0504609	0.222915	0.23777	0.0659171	0.048538	0.151363	0.1244966	0.0003423508	0.00206363	0.0410536	0.118704	0.00570849	0.0342922	0.00178429	0.0269477	0.294377	0.0932563	0.298069	0.0265037	0.0114689	0.0290236	0.0121423	0.00460512	0.2341478	0	50.52887	0.0719991	0.250722	0.614899	1.05911	2.07527	0.09822	0.284693	0.056181	0.391042	0.074892	0.0949717	0.2344902	0.99854
357	0	-134.496	-117.3104	-17.18563	25.22416	1.315421	0.21766	0.0425001	0.0350742	0.0440071	0.084483	0.412822	0.00136833	0.107211	0.0535826	0.140196	0.1892471	-0.03600901	0.00789241	0.0975086	0.0786256	0.0499803	0.0286642	0.0218736	0.0269007	0.0754938	0.0279292	0.254099	0.0292642	0.280813	0.0198077	0.000816741	0.000331046	0.1824657	0	57.60482	0.03129037	0.19535	0.554643	1.03745	2.21255	0.0898651	0.164948	0.107261	0.521353	0.0377469	0.078826	0.1464567	1.245868
358	0	-129.0323	-119.5677	-9.464576	11.15718	2.964251	0.0440596	0.0169861	0.0209986	0.0630031	0.0114404	0.203314	0.0771543	0.0997515	0.164104	0.1473	0.0749415	-0.06246034	0.00167543	0.0672145	0.134596	0.0223445	0.0220449	0.172673	0.0162175	0.076059	0.0809856	0.103845	0.117236	0.0175661	0.0597989	0.00808415	0.09966	0.1221252	0	50.42598	0.04233098	0.386477	0.729529	1.08233	1.80166	0.0530705	0.140096	0.0469711	0.582963	0.0311322	0.145767	0.05966484	2.046853
359	0	-122.0585	-115.7441	-6.31439	11.63225	1.474941	0.102151	0.00724669	0.075162	0.0756597	0.017743	0.0732624	0.0183374	0.0663255	0.0233714	0.151345	0.09595973	0.01495399	0.067884	0.119435	0.0657564	0.0410303	0.0314138	0.224455	0.122879	0.0154494	0.023132	0.208084	0.00391886	0.00384519	0.00486506	0.006057	0.0617945	0.1887775	0	63.4501	0.03128493	0.221425	0.584331	1.04892	2.14533	0.108947	0.298184	0.0579995	0.358414	0.0508672	0.125589	0.2037315	0.9265995
360	0	-142.4332	-122.5862	-19.84706	29.83558	0.6455471	0.00621084	0.0110013	0.0319321	0.0467585	0.156614	0.115286	0.280553	0.153038	0.0695554	0.0844738	0.1314533	-0.005046195	0.00483938	0.0798817	0.0330608	0.0257895	0.0395744	0.00209862	0.141589	0.0422423	0.0120086	0.41182	0.00274367	0.0035231	0.00207323	0.113892	0.0848636	0.2911484	0	58.86372	0.01480725	0.0626178	0.336664	0.902889	2.69783	0.0825724	0.191425	0.0845499	0.467437	0.0327023	0.141314	0.2861022	1.017638
361	0	-138.2355	-122.444	-15.79145	22.32718	4.72694	0.0500433	0.0582888	0.0615875	0.0498684	0.138995	0.0361275	0.020253	0.0673994	0.00725489	0.0223643	0.05231025	0.03410336	0.0289557	0.00826688	0.0796786	0.0170365	0.0310433	0.0023826	0.00176201	0.207896	0.0115206	0.151485	0.143248	0.0131727	0.0935068	0.00688213	0.203164	0.09423875	0	53.7274	0.121259	0.490326	0.797109	1.08374	1.62882	0.103694	0.228564	0.0560508	0.482035	0.06448	0.0651754	0.1283421	0.7342777
362	0	-134.1414	-118.7593	-15.38211	6.935091	2.891269	0.0668222	0.000337933	0.0937951	0.0875415	0.22998	0.108721	0.12293	0.109276	0.102344	0.200718	0.1333416	-0.1851492	0.0142242	0.0117037	0.201491	0.0799327	0.0506798	0.0489637	0.0473028	0.0287878	0.069058	0.210033	0.0151112	0.0406374	0.029012	0.130412	0.0226503	0.3329814	0	51.97904	0.05214211	0.380671	0.725324	1.08192	1.81208	0.0836713	0.204304	0.0522474	0.562025	0.0418171	0.0559345	0.1478323	2.252428
363	0	-120.5741	-115.1135	-5.460519	20.53855	3.492651	0.00254753	0.0103996	0.0108952	0.00521579	0.0995212	0.0985829	0.0405575	0.0284746	0.00263319	0.00078654	0.04056794	0.0310003	0.0124208	0.0306127	0.162307	0.0640149	0.026021	0.207182	0.0419305	0.00160974	0.0822923	0.121533	0.0693191	0.102248	0.0485246	0.0168264	0.0131572	0.228848	0	51.58289	0.06214263	0.424115	0.755609	1.08406	1.73621	0.0791185	0.254422	0.0665033	0.454628	0.0496099	0.0957178	0.2598483	0.8806985
364	0	-120.7354	-120.6657	-0.06965126	11.64705	1.319043	0.00422947	0.108265	0.0220475	0.0398527	0.00880739	0.0368117	0.00855499	0.0517764	0.00133261	0.0214562	0.02939619	-0.01923594	0.021378	0.0278615	0.168867	0.0382287	0.0251894	0.0399053	0.171724	0.0689273	0.00058858	0.196483	0.022822	0.037343	0.0376301	0.0344498	0.108602	0.1608029	0	51.75331	0.02940259	0.195967	0.555376	1.03776	2.2109	0.113216	0.228442	0.12235	0.412544	0.0450439	0.0784043	0.1415669	1.135879
365	0	-127.4833	-119.0029	-8.480365	8.359523	0.6772502	0.0559946	0.134857	0.0311482	0.106088	0.0102956	0.0245507	0.00517241	0.194559	0.0338008	0.0285974	0.09108358	-0.04886083	0.216025	0.0995687	0.0794149	0.145485	0.0455016	0.0203308	0.05375	0.0062865	0.0787995	0.0908171	0.0802832	0.0137803	0.00835226	0.00676011	0.0548451	0.1733885	0	62.57512	0.05749576	0.069337	0.352595	0.916137	2.66193	0.0937631	0.235821	0.048908	0.526208	0.0428782	0.0524218	0.1245277	1.392369
366	0	-132.2157	-120.7673	-11.44839	8.952786	1.807561	0.0272111	0.154626	0.0043541	0.0805826	0.0379991	0.0025572	0.0980933	0.16542	0.102759	0.0220835	0.09954538	0.01471424	0.0389884	0.148768	0.063802	0.0424775	0.00277429	0.132323	0.0703471	0.139596	0.0314186	0.120141	0.00714198	0.0170016	0.00366572	0.102794	0.0787608	0.2659651	0	63.43898	0.03627851	0.269168	0.632855	1.06433	2.03364	0.0474698	0.287594	0.037075	0.530571	0.0475618	0.0497288	0.2806793	0.9475763
367	0	-131.5193	-118.4243	-13.09499	8.836497	1.233108	0.0372551	0.0209803	0.0974933	0.169509	0.166233	0.184731	0.113014	0.0465237	0.0386795	0.124887	0.1571634	-0.06404743	0.066779	0.0146512	0.189593	0.0232596	0.0167852	0.106747	0.0615704	0.025245	0.0890832	0.189374	0.0287864	0.174637	0.00280899	0.00752523	0.00315386	0.1363727	0	55.08556	0.05052552	0.181002	0.537129	1.02997	2.2519	0.0659262	0.121698	0.117856	0.548138	0.0648016	0.0815807	0.07232528	1.885547
368	0	-129.5671	-118.5785	-10.98863	10.79367	2.997085	0.0377866	0.0920102	0.198784	0.0242399	0.118885	0.0194349	0.0981472	0.0385625	0.0460729	0.0931654	0.0843844	-0.1154097	0.0144925	0.0235861	0.0398122	0.00761227	0.0109762	0.141707	0.0557117	0.0427552	0.0330216	0.165028	0.0623969	0.317816	0.0394043	0.0107219	0.0349581	0.2729685	0	50.23233	0.04147158	0.389036	0.731366	1.0825	1.7971	0.119443	0.264063	0.049124	0.40933	0.0882141	0.0698267	0.1575588	1.732486
369	0	-134.7926	-116.4539	-18.33875	8.184736	1.901479	0.109458	0.248573	0.014497	0.0402017	0.0183839	0.634338	0.107866	0.0493933	0.214584	0.298859	0.165074	-0.01866898	0.0320416	0.13591	0.0748558	0.0059303	0.0431269	0.0155504	0.053982	0.0144036	0.0438897	0.249982	0.161188	0.0852657	0.00358302	0.00984927	0.070442	0.330001	0	52.96104	0.02149778	0.281224	0.644111	1.06732	2.00735	0.0518852	0.172191	0.0544872	0.547197	0.0461445	0.128095	0.3113321	1.059965
370	0	-144.5418	-125.2181	-19.32365	21.48231	0.8254058	0.198317	0.0328142	0.0644905	0.123233	0.105863	0.0598019	0.130969	0.0726615	0.100369	0.306595	0.1800477	0.0240088	0.0285661	0.0065087	0.141303	0.0287991	0.0300779	0.0597346	0.0239774	0.0631746	0.0112785	0.451161	0.0044463	0.0439383	0.027286	0.0516898	0.0280579	0.1008363	0	54.20697	0.110901	0.100952	0.417165	0.963753	2.51813	0.0525076	0.288836	0.109942	0.382293	0.0395205	0.126901	0.1248451	0.8076913
371	0	-146.1366	-122.7819	-23.35478	10.22767	1.739207	0.132809	0.198604	0.17256	0.127974	0.0131982	0.224545	0.0166451	0.1006	0.107177	0.578141	0.2906981	0.07683113	0.29825	0.0210581	0.237533	0.0642367	0.00956537	0.0249063	0.0518213	0.0255027	0.0447948	0.0741501	0.031471	0.0497459	0.00367687	0.0412401	0.0220474	0.2324107	0	55.12363	0.02513867	0.260024	0.624069	1.06185	2.05406	0.0820482	0.155112	0.0792808	0.55662	0.088835	0.0381042	0.3092418	0.75155
372	0	-126.4851	-118.498	-7.987154	21.85801	1.706821	0.000763184	0.222692	0.0221986	0.0142807	0.0413817	0.119262	0.0714932	0.127994	0.0304528	0.0197036	0.0506206	-0.01011951	0.0043593	0.0862222	0.0392097	0.183059	0.0747809	0.0652759	0.0196142	0.0362394	0.0737761	0.278922	0.0603716	0.00454776	0.0259436	0.0315598	0.0161185	0.1023938	0	55.58673	0.0510078	0.255578	0.619715	1.06057	2.06414	0.0786681	0.315691	0.0503271	0.477937	0.0240088	0.0533684	0.09227434	1.109668
373	0	-137.7568	-129.3227	-8.434011	12.4449	0.1048217	0.0608101	0.0542677	0.0139176	0.0178057	0.0364778	0.196826	0.186517	0.014045	0.114172	0.108693	0.0845641	0.05571833	0.0851184	0.100975	0.101624	0.110704	0.00791332	0.0250816	0.0656319	0.406838	0.00449236	0.0273814	0.000143687	0.0172614	0.0157716	0.00289876	0.0281645	0.07330539	0	55.89861	0.05629884	9.95455e-07	0.00148169	0.106946	3.89157	0.0903084	0.298207	0.124113	0.386198	0.0162685	0.084904	0.1290237	0.5681544
374	0	-140.7035	-127.0682	-13.63527	10.79771	0.69944	0.22433	0.0351426	0.047086	0.117288	0.0402941	0.0310333	0.0458397	0.0257338	0.124452	0.135743	0.06753414	0.01906927	0.134568	0.0244262	0.0565417	0.0134848	0.0241497	0.0948439	0.0122959	0.11631	0.0720937	0.0692091	0.0738986	0.144462	0.0516652	0.064039	0.0480115	0.1140313	0	70.63153	0.02282759	0.0740687	0.363266	0.924661	2.638	0.0834012	0.314559	0.0515785	0.459173	0.0280858	0.0632026	0.1331006	0.8567304
375	0	-137.0755	-124.106	-12.96954	10.79177	1.559883	0.0191223	0.09582	0.0167134	0.208469	0.0907972	0.0804464	0.0823283	0.0636734	0.0391645	0.102522	0.112358	-0.03803031	0.0281326	0.0880341	0.257349	0.133822	0.0116561	0.0403656	0.139933	0.0314928	0.0116699	0.156587	0.0441703	0.000537136	0.0221788	0.00210749	0.0319645	0.129719	0	54.78011	0.08428046	0.234427	0.59823	1.05375	2.11359	0.1124	0.262748	0.0932385	0.385965	0.0555932	0.0900546	0.09168868	1.414777
