Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-243.4186	-238.602	-4.816527	2.786742	3.425762	0.0330639	0.0518212	0.0517374	0.00960873	0.0429216	0.0153021	0.0789639	0.0791133	0.107334	0.0742263	0.038818	0.284074	0.0145612	0.050489	0.0312705	0.00665246	0.06846584	-0.03020465	0.0967656	0.0420695	0.0994105	0.0382492	0.0218801	0.188779	0.0499873	0.0895628	0.0753717	0.0219025	0.00429759	0.180177	0.000813999	0.0782704	0.0124633	0.1383096	2	57.61618	0.0378435	0.419735	0.752674	1.08394	1.74365	0.211881	0.132135	0.127359	0.209047	0.266859	0.0527184	0.1081049	1.279401
1100	-252.852	-241.8677	-10.9843	1.228807	1.32654	0.00603809	0.0117143	0.119707	0.0216009	0.0889764	0.0749429	0.312546	0.0184803	0.0134706	0.192028	0.0114082	0.0246104	0.0242645	0.0416829	0.510757	0.230039	0.1140516	0.005477264	0.21023	0.0548392	0.142709	0.00131185	0.0750974	0.0277029	0.0270261	0.0480776	0.00808264	0.104389	0.000756623	0.145064	0.0530535	0.0908721	0.0107895	0.117784	2	55.10601	0.05598516	0.197241	0.556884	1.03837	2.2075	0.149429	0.243034	0.131069	0.104548	0.339274	0.0326454	0.1232613	0.9555638
1200	-247.0891	-234.0385	-13.05059	0.8224847	3.986372	0.00498417	0.116999	0.0684731	0.232676	0.212041	0.0495404	0.437967	0.0200699	0.110703	0.039553	0.0300868	0.205614	0.119418	0.0212954	0.127341	0.0678017	0.1241218	0.03347164	0.1036	0.00636719	0.126087	0.00762943	0.0138623	0.0989014	0.028563	0.0663254	0.0714097	0.103351	0.00316613	0.21279	0.0082872	0.0670636	0.0825965	0.1902846	2	50.0206	0.04331743	0.453612	0.774736	1.0844	1.68725	0.235995	0.19518	0.151014	0.061353	0.256854	0.0996053	0.2237562	0.8504103
1300	-249.3766	-237.845	-11.53155	6.33853	1.565066	0.0355667	0.046478	0.0841143	0.0520402	0.0100446	0.0115497	0.150107	0.00875878	0.101134	0.0618044	0.0138715	0.114332	0.0920466	0.0287758	0.0839136	0.198072	0.09592565	0.03986568	0.0832764	0.13248	0.18691	0.00925536	0.112876	0.0466801	0.0942372	0.0451992	0.103008	0.0305813	0.00075327	0.12237	0.00168769	0.0305447	0.000139996	0.120306	1	50.27892	0.03443967	0.235201	0.59904	1.05402	2.11173	0.172937	0.152759	0.174512	0.0914213	0.352201	0.0561694	0.1601717	0.7511065
1400	-232.684	-228.7784	-3.905659	1.93577	4.959193	0.00438982	0.0392123	0.0592781	0.0206009	0.0166556	0.118578	0.101547	0.00310502	0.109897	0.0133422	0.00226364	0.0344024	0.13537	0.0510258	0.00103504	0.0390611	0.04229622	0.009048487	0.0990887	0.0354935	0.150234	0.00407559	0.0122361	0.0798053	0.176375	0.0106698	0.0801435	0.0620523	0.00480515	0.198244	0.00394134	0.0800653	0.00276999	0.1007439	2	51.71195	0.03590726	0.500374	0.802976	1.08337	1.61328	0.225605	0.150054	0.108783	0.0615153	0.419226	0.034817	0.1097924	0.9175855
1500	-246.4827	-241.3136	-5.169123	1.128975	1.84652	0.0313316	0.0243867	0.00418987	0.125779	0.0531895	0.0290462	0.206449	0.0128138	0.0142025	0.0267466	0.0644183	0.0769037	0.00330411	0.102801	0.0134196	0.262046	0.06465647	0.01971744	0.0500831	0.0151528	0.139688	0.019333	0.101454	0.196576	0.0421883	0.00681941	0.0727666	0.109677	0.00654406	0.113173	0.00694644	0.0723676	0.0472306	0.1776865	2	51.54818	0.01967566	0.274239	0.637633	1.06563	2.0225	0.147833	0.155282	0.146571	0.109059	0.381644	0.0596107	0.197404	0.9001163
1600	-251.9852	-241.5293	-10.45596	3.899199	3.808036	0.0116911	0.0452136	0.0187062	0.0266548	0.027082	0.0145967	0.0150987	0.16626	0.163971	0.115732	0.0772413	0.0928208	0.0743747	0.00643944	0.000332947	0.0498173	0.0806287	-0.02233315	0.0876637	0.0312875	0.178013	0.030413	0.0157361	0.157357	0.118674	0.0351714	0.0304205	0.0443558	0.0129236	0.0578515	0.0307364	0.076142	0.0932551	0.1808769	2	80.22374	0.01126815	0.443496	0.768298	1.08438	1.70383	0.255825	0.164988	0.102727	0.0779116	0.302626	0.0959227	0.1585438	1.140864
1700	-242.407	-236.2601	-6.146916	3.240218	3.979219	0.0041315	0.0252764	0.00603412	0.0603678	0.0476998	0.00303934	0.114236	0.00626488	0.0215308	0.0684263	0.277815	0.0166433	0.0199442	0.111351	0.00731288	0.0648038	0.06625406	0.009296417	0.095337	0.0419933	0.233525	0.000414724	0.0904495	0.0201016	0.149275	0.0364177	0.175368	0.0574713	0.0116625	0.0409973	0.00968312	0.025899	0.0114047	0.192728	0	53.3142	0.03141769	0.453217	0.774487	1.0844	1.68789	0.168994	0.122064	0.195573	0.0980399	0.373272	0.0420573	0.2020244	0.9539837
1800	-246.7091	-234.449	-12.26008	10.31874	3.728146	0.00820996	0.0286772	0.183983	0.0643166	0.0228716	0.0592563	0.0358711	0.0626234	0.168364	0.00261451	0.0954903	0.0645956	0.0198706	0.108928	0.0684956	0.0349474	0.05046857	0.04633068	0.0514179	0.0382968	0.103201	0.00843668	0.0302458	0.0207805	0.0662574	0.0383406	0.194623	0.111189	0.00345629	0.0458591	0.00600301	0.280701	0.00119248	0.08870406	3	73.71238	0.03149725	0.438775	0.76525	1.08434	1.71164	0.241244	0.201507	0.178129	0.0647476	0.256673	0.0576997	0.1350347	0.6568981
1900	-243.2802	-230.7505	-12.52974	2.92687	3.24555	0.00749614	0.00154857	0.0302128	0.0428491	0.414174	0.194383	0.0500751	0.0596245	0.164886	0.0806763	0.195765	0.0117053	0.240296	0.0785042	0.0311369	0.0414601	0.08841617	0.02638089	0.0864346	0.0327818	0.182267	0.000381654	0.0165261	0.0892723	0.0773216	0.0198713	0.160667	0.0499216	0.00168013	0.150052	0.0103225	0.112069	0.0104313	0.1531357	2	50.33558	0.02934693	0.407409	0.744277	1.08349	1.76483	0.168505	0.142714	0.136131	0.130722	0.350861	0.0710668	0.1795166	0.8530449
2000	-256.9587	-237.9566	-19.00205	2.674743	4.427797	0.013852	0.00333377	0.0952678	0.0215716	0.177484	0.152468	0.0625856	0.0125367	0.0633934	0.127273	0.0329909	0.150543	0.254578	0.0935697	0.258959	0.0107709	0.06289198	0.003418106	0.0585703	0.0371309	0.221006	0.0179303	0.0619022	0.046702	0.0633193	0.0545691	0.15491	0.123915	0.00584567	0.126046	0.0146307	0.0109955	0.00252765	0.2431098	2	56.28168	0.05943294	0.476423	0.788815	1.08413	1.65064	0.130425	0.379056	0.103146	0.0531227	0.275775	0.0584742	0.2465279	0.986135
2100	-249.1028	-236.4895	-12.61328	1.85112	2.743654	0.0627773	0.00299607	0.00185236	0.0248152	0.0253517	0.052974	0.211135	0.00954003	0.04046	0.0882078	0.0794358	0.174563	0.132469	0.00223209	0.133703	0.193825	0.09310446	0.06740034	0.113727	0.00733962	0.0324654	0.000895511	0.0969806	0.0417328	0.131978	0.0264606	0.263348	0.0784871	0.0134813	0.0966885	0.0054495	0.0342553	0.0567105	0.1135921	2	58.58549	0.02932238	0.368404	0.716269	1.08092	1.83441	0.190005	0.176219	0.157645	0.118477	0.30342	0.0542341	0.1809925	0.6276069
2200	-242.9477	-233.3138	-9.633887	6.22263	2.932263	0.0381235	0.0145111	0.0975111	0.00638122	0.00360465	0.0793242	0.0730106	0.102458	0.067645	0.0562946	0.0813474	0.0536067	0.0314228	0.0272774	0.0228996	0.13485	0.05557622	0.03853214	0.136325	0.0292122	0.133475	0.000506127	0.0573076	0.00412264	0.0968412	0.036417	0.0222163	0.273875	0.00716299	0.127243	0.0117816	0.0545636	0.00895066	0.1634923	1	62.50504	0.03750758	0.383953	0.727707	1.08216	1.80618	0.168448	0.214595	0.1319	0.0523664	0.382421	0.0502697	0.2020244	0.8092699
2300	-256.8022	-235.5266	-21.27551	5.219724	2.196877	0.0122248	0.0217301	0.54415	0.156366	0.06158	0.0882671	0.071983	0.0757035	0.109477	0.0281485	0.30668	0.183835	0.127643	0.304146	0.185889	0.0109605	0.1766035	-0.0712828	0.074213	0.00476855	0.110525	0.0182757	0.0140039	0.0262472	0.212355	0.0707675	0.0315269	0.0668113	0.0076559	0.0888367	0.00647737	0.261486	0.00604901	0.2731979	2	53.62446	0.02212713	0.315695	0.674439	1.07422	1.93565	0.21485	0.134292	0.176157	0.143802	0.290731	0.0401686	0.2019151	1.353033
2400	-256.3481	-233.8411	-22.50707	1.318887	1.748954	0.015431	0.0331264	0.0982446	0.592019	0.257384	0.258013	0.502988	0.0388482	0.113755	0.0260209	0.133397	0.0630447	0.0842062	0.0391078	0.247248	0.0558721	0.1153508	-0.03972178	0.0893342	0.0304756	0.180495	0.0060975	0.0629436	0.0924431	0.0503159	0.0294109	0.160323	0.039003	0.000224577	0.211013	0.00293025	0.016596	0.0283946	0.2934221	2	63.25672	0.01869763	0.261348	0.625354	1.06222	2.05108	0.239658	0.107635	0.144659	0.0831924	0.36075	0.0641064	0.2537004	1.15657
2500	-246.0423	-240.5063	-5.535968	3.838614	3.219115	0.0218747	0.0399875	0.0405418	0.0174839	0.0191339	0.055525	0.0577748	0.0576243	0.0963741	0.0150247	0.00759174	0.026285	0.0429478	0.00540778	0.050492	0.0535372	0.04568934	0.0469451	0.110572	0.012486	0.144264	0.0315025	0.0825289	0.038947	0.0487941	0.0785285	0.123287	0.00215212	0.0462609	0.0885807	0.0120147	0.169135	0.0109476	0.1490056	1	51.4008	0.01650849	0.405533	0.742981	1.0834	1.76808	0.194781	0.159327	0.188722	0.0859686	0.276802	0.0943985	0.1959507	0.760424
2600	-281.7396	-244.6735	-37.06601	1.143207	3.669951	0.0148416	0.451621	0.407218	0.392245	0.578983	0.272287	0.477554	0.0768265	0.251465	0.293392	0.23242	0.436349	0.57134	0.902523	0.1016	1.42013	0.3849971	0.04095328	0.0943375	0.0105912	0.0911895	0.0381477	0.0690818	0.0170997	0.142092	0.0417728	0.0356232	0.131999	0.0764817	0.0550964	0.0372155	0.0496566	0.109615	0.2703059	2	52.5243	0.02529742	0.435258	0.762962	1.08429	1.71749	0.143191	0.203284	0.207708	0.159954	0.173962	0.111902	0.3112591	0.8684271
2700	-252.9816	-240.4516	-12.53	1.287676	2.190222	0.00859586	0.0296627	0.0235303	0.321583	0.00608586	0.0820698	0.20627	0.0815406	0.064675	0.100906	0.0466842	0.0763524	0.278497	0.178034	0.0808384	0.0295453	0.1341605	-0.09064378	0.0782899	0.0145257	0.261016	0.0113715	0.00908831	0.0470794	0.136448	0.0613203	0.065743	0.0302809	0.0117415	0.056384	0.065516	0.0420765	0.109119	0.3113107	2	51.47938	0.03403149	0.314971	0.673828	1.07409	1.93711	0.217606	0.181275	0.120306	0.0948554	0.351869	0.0340891	0.220667	1.410772
2800	-252.5568	-234.6494	-17.90737	1.459652	3.225441	0.0112431	0.0367839	0.0225259	0.0785166	0.461813	0.0401926	0.184981	0.056618	0.0931099	0.055152	0.000969801	0.226933	0.100188	0.184826	0.0521418	0.54329	0.103699	-0.01290718	0.107506	0.0334092	0.0762352	0.00701415	0.0271923	0.0495424	0.0899122	0.12576	0.204099	0.0339032	0.00202163	0.110531	0.00483025	0.1013	0.0267437	0.09546448	2	64.23795	0.03587239	0.405984	0.743293	1.08342	1.7673	0.195502	0.236038	0.109584	0.0891442	0.30455	0.0651826	0.0825573	1.156342
2900	-258.4489	-247.297	-11.15186	2.549625	3.703963	0.0215255	0.0196838	0.00193371	0.0521136	0.0276039	0.116502	0.180033	0.00306629	0.115807	0.0185006	0.116142	0.0576579	0.108043	0.00515723	0.0155612	0.129967	0.08996927	-0.001260028	0.034181	0.0875443	0.0894341	0.0138745	0.258468	0.0119649	0.0368126	0.0666633	0.136012	0.0197336	0.0533672	0.1096	0.030468	0.0180286	0.033847	0.3822056	3	51.63399	0.02466003	0.437321	0.764307	1.08432	1.71405	0.21405	0.295534	0.089462	0.136204	0.214779	0.0499721	0.3809456	1.003308
3000	-247.3117	-235.1075	-12.20417	4.540128	2.619943	0.0139267	0.0115883	0.112026	0.132795	0.0832607	0.00880852	0.155159	0.0934626	0.0692671	0.0598153	0.142877	0.0753208	0.261016	0.207488	0.110734	0.185068	0.08659843	0.04950242	0.0609316	0.0569188	0.197137	0.0223442	0.0115266	0.0465641	0.0162517	0.124269	0.0426387	0.120121	0.00215654	0.227158	0.00830412	0.0158894	0.0477893	0.1206994	2	50.07737	0.03753986	0.357541	0.708048	1.07987	1.85454	0.194412	0.234038	0.137353	0.128826	0.237259	0.0681133	0.1702019	0.7091547
3100	-248.7944	-231.359	-17.43532	1.448043	1.560324	0.020567	0.0803235	0.0960779	0.0366511	0.00743497	0.0464019	0.205552	0.0886284	0.0923371	0.329589	0.0305181	0.336945	0.347455	0.292213	0.0642676	0.491591	0.1721292	-0.09278224	0.0524044	0.040482	0.155599	0.00342503	0.0445536	0.0514453	0.0886963	0.0500387	0.0425963	0.0968594	0.0104095	0.24447	0.00696255	0.0772785	0.0347793	0.2223461	3	50.6043	0.07794765	0.234493	0.598299	1.05378	2.11343	0.17546	0.186043	0.158183	0.0886138	0.332782	0.0589183	0.1295639	1.716112
3200	-258.1386	-234.6713	-23.46729	0.9852684	3.702589	0.0326108	0.0559891	0.0993268	0.0760689	0.306885	0.345784	0.557791	0.268214	0.20608	0.0146864	0.465557	0.0865735	0.321912	0.00754676	0.0628688	0.165417	0.219275	0.03607404	0.0863999	0.0286471	0.185591	0.00710736	0.0908681	0.106002	0.012154	0.0600382	0.221886	0.0372155	0.0149263	0.0266913	0.0227741	0.0927088	0.00699089	0.1838254	2	53.0044	0.03513233	0.437238	0.764253	1.08432	1.71419	0.107267	0.180296	0.161016	0.117913	0.387189	0.0463186	0.2198994	0.8359521
3300	-268.988	-240.2629	-28.72509	0.593598	3.119972	0.0247546	0.0626283	0.0531864	0.452646	0.321421	0.546362	0.521477	0.185973	0.378711	0.0499601	0.291461	0.249634	0.256587	0.758449	0.0371316	0.373943	0.2477903	0.01690601	0.0113288	0.00601376	0.14576	0.0166668	0.0907033	0.0493925	0.0814868	0.0287228	0.109983	0.0562552	0.0488068	0.12877	0.0194426	0.162708	0.0439603	0.2176936	3	69.01077	0.03461732	0.398335	0.737961	1.08305	1.78066	0.10374	0.280068	0.2242	0.0740643	0.239071	0.0788561	0.2345996	0.9279367
3400	-257.9189	-240.1534	-17.76543	1.254364	2.85511	0.00790273	0.25526	0.064698	0.0533927	0.205186	0.200044	0.0265266	0.0850783	0.0332528	0.049972	0.0715388	0.00128299	0.0326327	0.432644	0.0836038	0.477286	0.09511502	0.005775924	0.0484322	0.0258446	0.13584	0.00202753	0.0722394	0.218256	0.0750942	0.120942	0.0778143	0.0383399	0.00495159	0.0302871	0.0111729	0.13193	0.00682791	0.1825743	2	55.0123	0.02391587	0.377733	0.723177	1.0817	1.81739	0.131497	0.155125	0.246372	0.0971317	0.295364	0.07451	0.1883502	0.9693341
3500	-231.8705	-233.8355	1.964965	1.883142	2.524589	0.0146978	0.00816046	0.0795756	0.0183891	0.00560918	0.00666652	0.102797	0.00768736	0.0311842	0.00343837	0.026365	0.0130575	0.209149	0.000765872	0.0551489	0.012141	0.0278745	0.04885354	0.0863128	0.0389706	0.0878435	0.00526277	0.118777	0.0392749	0.0962268	0.0457373	0.0959974	0.140163	0.00540823	0.101661	0.00520527	0.127884	0.00527618	0.09761327	2	56.83618	0.05149644	0.348776	0.70127	1.0789	1.87105	0.157287	0.173489	0.166834	0.0989214	0.338634	0.0648341	0.1464668	0.6664532
3600	-248.3137	-230.7873	-17.52643	2.319488	2.926711	0.0106859	0.150879	0.181655	0.00611919	0.12319	0.156082	0.166302	0.200678	0.180745	0.0954871	0.0906206	0.00170694	0.388449	0.0807809	0.0890884	0.00226389	0.1357358	0.04979428	0.0917618	0.0147703	0.24475	0.00338824	0.0273721	0.111131	0.0905468	0.0715325	0.0863716	0.0410508	0.00477641	0.132931	0.00117401	0.0669768	0.0114668	0.271015	3	73.78941	0.01928975	0.383511	0.727388	1.08213	1.80697	0.192018	0.176243	0.186184	0.0908189	0.314864	0.0398718	0.3208093	0.8447854
3700	-244.2828	-233.939	-10.34383	1.721158	2.667346	0.0132173	0.00204609	0.165428	0.0331514	0.0224637	0.0349587	0.341634	0.0364502	0.117419	0.202955	0.0487014	0.00479965	0.0248127	0.0110823	0.0353218	0.042462	0.08989711	-0.06186102	0.193495	0.00514302	0.207034	0.00906497	0.0946931	0.07975	0.00342566	0.107024	0.0155272	0.0368015	0.000363356	0.146542	0.0255094	0.0324635	0.0431633	0.2329869	1	52.84948	0.03790786	0.361769	0.711271	1.0803	1.84666	0.186985	0.160651	0.12671	0.165869	0.306227	0.0535576	0.1711259	1.361494
3800	-237.4309	-236.3036	-1.127282	3.721431	3.929418	0.0370869	0.00426518	0.011079	0.0486503	0.00335404	0.0717069	0.0267558	0.0569065	0.0236452	0.0713376	0.127767	0.0663022	0.112123	0.0679559	0.00588995	0.0428538	0.03962281	0.03312517	0.080924	0.00110962	0.0665889	0.00357135	0.0663309	0.0491218	0.351982	0.0224437	0.0110816	0.0328557	0.00190774	0.157143	0.00660363	0.13771	0.0106254	0.2212732	4	66.59047	0.03293531	0.450442	0.772732	1.08441	1.69242	0.164554	0.083475	0.16544	0.0649277	0.4686	0.0530028	0.2543984	0.8697902
3900	-244.0878	-233.7658	-10.322	3.978527	1.992806	0.0289859	0.0165442	0.0459635	0.116742	0.0134078	0.0142104	0.0642817	0.0672871	0.450344	0.350952	0.0290472	0.0504797	0.0412117	0.129077	0.0256519	0.000381679	0.08377811	-0.01459697	0.164671	0.0443846	0.233861	0.00296261	0.0241804	0.105268	0.109253	0.0521956	0.04629	0.0174965	0.00123212	0.157155	0.0224503	0.00807525	0.0105249	0.1949385	2	51.1077	0.0525135	0.292415	0.654247	1.06981	1.98353	0.227262	0.160676	0.107423	0.101293	0.339285	0.0640608	0.1803416	1.080941
4000	-253.4249	-240.0537	-13.37114	1.692822	4.897082	0.00259213	0.0116792	0.19801	0.0985447	0.0153869	0.0270825	0.212921	0.0699964	0.0213136	0.0399786	0.053416	0.101308	0.13579	0.0718412	0.025297	0.0758865	0.09969398	0.008981063	0.134091	0.0558344	0.0644211	0.0385321	0.0531334	0.00530178	0.110055	0.092857	0.0148289	0.0430666	0.0350696	0.146597	0.00664908	0.15071	0.0488529	0.1362125	1	62.91684	0.03118241	0.497746	0.801452	1.08348	1.61733	0.174335	0.303061	0.18014	0.0833965	0.210902	0.0481662	0.1451935	0.9381442
4100	-251.5713	-240.6779	-10.8934	2.410649	7.521139	0.0297511	0.036955	0.237668	0.0976094	0.100017	0.0202531	0.0271433	0.0636607	0.0332401	0.0470639	0.141656	0.0730568	0.0167948	0.010684	0.0923457	0.0465858	0.05994463	0.06740051	0.0711822	0.0896751	0.0943017	0.00503425	0.0281755	0.0551407	0.155858	0.0563023	0.0247517	0.119944	0.0102596	0.105529	0.00873154	0.138955	0.0361587	0.09070602	3	58.213	0.04309855	0.581882	0.846944	1.07774	1.49343	0.129088	0.220098	0.135222	0.0645909	0.387371	0.0636316	0.1581065	0.5737019
4200	-234.5737	-237.5317	2.957986	4.385348	3.062736	0.00615086	0.00374046	0.0285067	0.0154678	0.0211185	0.000122497	0.0447249	0.0101372	0.0415102	0.10614	0.00392854	0.0260623	0.0124984	0.017903	0.0408405	0.0400535	0.03156028	-0.03091789	0.135226	0.0111305	0.143143	0.00291626	0.0502788	0.115213	0.0620298	0.0763578	0.164169	0.00295865	0.0170074	0.042516	0.00033875	0.175536	0.00117901	0.0951694	1	52.83463	0.01885969	0.394058	0.734943	1.08281	1.78819	0.287701	0.169118	0.130647	0.127854	0.243249	0.0414314	0.0642515	1.481201
4300	-258.6771	-234.4594	-24.21779	0.8408621	2.068756	0.0410943	0.0379669	0.0260785	0.335865	0.155841	0.466916	0.255819	0.143742	0.059329	0.931446	0.0860154	0.197962	0.0691626	0.742184	0.0688438	0.171839	0.231604	0.02041032	0.135793	0.0277171	0.281273	0.00977322	0.0405322	0.00857083	0.0658711	0.0490494	0.0237121	0.0195801	0.00208948	0.0979791	0.0277171	0.188259	0.0220833	0.2674173	2	56.13683	0.06888241	0.301346	0.662131	1.07162	1.9649	0.151601	0.221689	0.170286	0.101321	0.265285	0.0898178	0.2878276	0.9290884
