Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
782	0	-567.9868	-500.809	-67.17779	29.02419	4.516774	0.201407	0.075689	0.0364956	0.0581166	0.0238345	0.0440737	0.0479759	0.0569453	0.0474606	0.738751	0.0219389	0.00771662	0.101474	0.0634601	0.0292095	0.0920563	0.0427294	0.113329	0.00314063	0.00208989	0.082735	0.493039	0.295097	0.198842	0.0202612	0.157321	0.315447	0.174863	0.0698338	0.0804677	0.151497	0.0736638	0.0584743	0.121211	0.132848	0.120579	0.158158	0.0900205	0.1352814	-0.0686416	0.0498912	0.0848712	0.0401053	0.0106968	0.054876	0.0833541	0.000171983	0.0152765	0.0630046	0.0660998	0.282918	0.157148	0.0402666	0.0312454	0.020075	0.3398738	4	36.70229	0.06345053	0.480679	0.791376	1.08402	1.64392	0.141488	0.127528	0.0553237	0.380096	0.148956	0.146609	0.2712322	1.253073
783	0	-567.7702	-490.6853	-77.08488	30.50798	2.704847	0.0719401	0.206275	0.151939	0.0379187	0.648117	0.558597	0.290342	0.17401	0.0928324	0.161162	0.0180579	0.668473	0.154395	0.00318317	0.139256	0.0426535	0.00823366	0.335714	0.00128721	0.016962	0.0340249	0.312655	0.272372	0.125403	0.0994125	0.45161	0.0572647	0.10373	0.0351559	0.015477	0.462104	0.0281949	0.571165	0.163007	0.197132	0.0272653	0.178	0.00599616	0.1633626	0.008686795	0.126237	0.101897	0.0669097	0.0134254	0.173504	0.0297572	0.020848	0.0204261	0.0254617	0.0349694	0.186015	0.041915	0.0956171	0.0526906	0.0103266	0.337828	3	32.8383	0.07917998	0.365056	0.713755	1.08061	1.84058	0.151551	0.0953985	0.139687	0.26808	0.188727	0.156555	0.3465148	0.974931
784	0	-572.7955	-501.5157	-71.27981	26.14659	2.356566	0.127491	0.179178	0.0543916	0.20301	0.00144165	0.122599	0.0244503	0.144784	0.0359041	0.0127064	0.0370288	0.272325	0.14764	0.42138	0.193004	0.114951	0.0120713	0.533186	0.037002	0.084678	0.230557	0.0626836	0.287434	0.0161049	0.329867	0.244445	0.0559386	0.0599348	0.103504	0.101903	0.0129799	0.158885	0.685188	0.133454	0.3377	0.0706238	0.242676	0.0366136	0.1334255	-0.0359859	0.0999616	0.0972423	0.0750602	0.0176976	0.0389079	0.00167755	0.0212525	0.00936739	0.105126	0.110864	0.191291	0.0276681	0.139869	0.0634472	0.000568146	0.4768327	3	34.30047	0.05722706	0.332422	0.688262	1.0768	1.90252	0.161263	0.0878734	0.0938162	0.294617	0.131433	0.230998	0.4408468	1.081629
785	0	-586.1796	-508.8907	-77.28896	26.89813	3.195245	0.125009	0.0795458	0.0132011	0.12187	0.483873	0.0422611	0.0679416	0.041063	0.0536074	0.0774831	0.00798975	0.45589	0.114412	0.0610424	0.254792	0.210825	0.0729399	0.475379	0.00631166	0.360584	0.167857	0.522743	0.0554027	0.0192142	0.0598994	0.314731	0.406414	0.117724	0.166852	0.220101	0.323986	0.0491555	0.179707	0.271175	0.147157	0.171835	0.298232	0.00983095	0.164604	0.05519162	0.126519	0.0639119	0.148892	0.0144378	0.0992978	0.0560102	0.0312896	0.0125718	0.0377882	0.010368	0.234504	0.078207	0.0425304	0.0312097	0.0124627	0.3418756	5	33.19283	0.03951881	0.403824	0.741796	1.08332	1.77106	0.120088	0.0948141	0.116433	0.356192	0.167255	0.145218	0.3970672	0.8610018
786	0	-576.5537	-491.0363	-85.51738	28.05203	2.936252	0.196682	0.0397555	0.0328969	0.0384996	0.0556419	0.011169	0.142037	0.045958	0.175887	0.553498	0.349362	0.0370978	0.110155	0.106613	0.376509	0.0511569	0.102192	0.809799	0.00196429	0.095583	0.0218361	0.184249	0.108686	0.0432261	0.0959337	1.23435	0.123931	0.56153	0.0478321	0.0826685	0.18358	0.314626	0.00113376	0.274471	0.00919798	0.0518709	0.176747	0.0217568	0.1612512	0.06097958	0.0617122	0.175519	0.0819688	0.0534758	0.207576	0.0183955	0.00162041	0.026864	0.0135131	0.00118688	0.203338	0.0403488	0.0608839	0.0504422	0.00315576	0.2663812	2	30.70049	0.04611752	0.384269	0.727936	1.08218	1.80561	0.102188	0.127216	0.109241	0.375655	0.117501	0.168198	0.3273608	0.8137236
787	0	-565.4464	-493.4867	-71.95967	25.47666	6.431321	0.394639	0.0900489	0.012724	0.0488534	0.0531173	0.0904944	0.0553079	0.0356481	0.111606	0.882269	0.0020208	0.0980321	0.291745	0.0353587	0.0253949	0.0407736	0.0793466	0.180014	0.0103473	0.0062709	0.0821222	0.148912	0.00209378	0.127535	0.0529154	0.311907	0.0391691	0.187897	0.149489	0.217167	0.0549431	0.19182	0.125569	0.604105	0.220372	0.057381	0.0569618	0.0462962	0.1490417	0.06167178	0.0595622	0.238365	0.0345141	0.0567107	0.110917	0.0290657	0.0030391	0.000384521	0.0144634	0.0970276	0.241287	0.0753263	0.020202	0.016048	0.00308703	0.2291933	4	34.06332	0.04383865	0.552484	0.83179	1.08028	1.53545	0.109677	0.0896215	0.060783	0.421577	0.155643	0.162698	0.2908651	0.7879712
788	0	-567.0327	-500.8829	-66.1498	29.97681	4.368362	0.00158606	0.143301	0.0269781	0.0120239	0.0248836	0.260548	0.17261	0.0419182	0.0975469	0.137732	0.145717	0.0388656	0.158046	0.0580128	0.0975988	0.107569	0.0593031	0.275084	9.44588e-05	0.321584	0.0926654	0.0033165	0.0438851	0.00137157	0.059791	0.231164	0.0224841	0.210039	0.064602	0.375716	0.00886554	0.141598	0.0610524	0.204163	0.0262445	0.0389	0.0150975	0.00241233	0.1064772	-0.0546223	0.021045	0.130346	0.0502013	0.00605136	0.0624856	0.0210502	5.69238e-05	0.0105044	0.0708461	0.0794056	0.230621	0.194602	0.0568408	0.0519804	0.0139632	0.3319643	3	40.23164	0.03657754	0.47352	0.787056	1.08419	1.65524	0.0906654	0.164603	0.0828176	0.362984	0.166189	0.13274	0.277342	1.196949
789	0	-593.4035	-500.8164	-92.58712	29.15819	5.40651	0.270543	0.0346743	0.227482	1.0865	0.165555	0.350765	0.060743	0.602272	0.0903217	0.177513	0.107517	1.32066	0.100999	0.253411	0.697709	0.646609	0.0571761	0.0103511	0.00320891	0.712647	0.273041	1.25723	0.387708	0.309222	0.247391	0.417394	0.17175	0.13434	0.0397043	0.282609	0.052487	0.291258	0.371779	0.233458	0.181782	0.0416261	0.56506	0.0304511	0.3284525	-0.0380368	0.0490903	0.0636092	0.0585165	0.0188267	0.00454249	0.0150832	0.0171386	0.00354818	0.0575561	0.0794806	0.439154	0.0538465	0.067695	0.0664365	0.00547593	0.3330037	4	35.9367	0.1049059	0.518133	0.813091	1.08253	1.58624	0.182523	0.0617276	0.0956353	0.308535	0.145374	0.206205	0.2949669	1.128953
790	0	-575.9527	-506.9619	-68.99078	24.18292	3.780482	0.159342	0.0317827	0.0794274	0.479207	0.151768	0.178786	0.0114672	0.0211505	0.062155	0.175547	0.0344724	0.17855	0.131968	0.102421	0.305487	0.163877	0.0233131	0.0472813	0.00494749	0.380731	0.13344	0.00619195	0.116376	0.11655	0.461337	0.308595	0.0277748	0.00980966	0.19098	0.217168	0.0473691	0.27763	0.0728341	0.293969	0.0293019	0.0219068	0.0796961	0.00331863	0.1355128	-0.09647637	0.0961105	0.0771089	0.121465	0.125239	0.0198325	0.0727098	0.0154825	0.00140095	0.0341011	0.0113128	0.224844	0.0101695	0.11304	0.0396074	0.0375754	0.2859758	6	41.88053	0.07331488	0.441881	0.767259	1.08437	1.70649	0.119959	0.123439	0.0978754	0.252093	0.107367	0.299267	0.1894994	1.509112
791	0	-580.5178	-502.572	-77.94577	11.14837	4.764361	0.0129087	0.652881	0.0441768	0.0485037	0.101399	0.258916	0.0994951	0.295231	0.108189	0.0562764	0.0183779	0.0175475	0.0875315	0.0681465	0.279291	0.571313	0.0407018	0.166531	0.00273293	0.186983	1.3357	0.0612708	0.147097	0.106244	0.115147	0.724198	0.0763697	0.0830602	0.0238707	0.383905	0.125384	0.247922	0.0877526	0.242645	0.408266	0.053103	0.0235515	0.0446591	0.2136251	0.02208194	0.0486984	0.143848	0.0700258	0.00176092	0.134097	0.00597106	0.127585	0.0109219	0.0338381	0.00579898	0.169934	0.0648429	0.104644	0.0665871	0.0114477	0.4115113	4	27.75479	0.1062507	0.491986	0.798086	1.08369	1.62624	0.0887585	0.0813075	0.147511	0.355933	0.156492	0.169997	0.4335932	0.9490722
792	0	-570.056	-507.1818	-62.87413	30.7237	4.84797	0.31988	0.162732	0.0243474	0.091967	0.0913634	0.174492	0.223079	0.180627	0.146006	0.343455	0.0886543	0.125122	0.106495	0.254016	0.0677736	0.0438999	0.0256699	0.0863893	0.0114866	0.0395434	0.0162671	0.331467	0.0737873	0.202407	0.276072	0.452223	0.006563	0.0165175	0.0305534	0.243835	0.0593357	0.0566565	0.00211409	0.291169	0.00823278	0.154698	0.00901945	0.0168502	0.1446646	-0.006573254	0.0383188	0.0487153	0.0594995	0.0270776	0.0848666	0.0420285	0.0154641	0.00363031	0.0806601	0.0500692	0.210436	0.044782	0.128078	0.12694	0.0394347	0.2607813	3	31.37395	0.06300852	0.495638	0.800224	1.08356	1.62058	0.180804	0.175449	0.0885849	0.237706	0.183422	0.134033	0.254208	1.025858
793	0	-561.8183	-496.9508	-64.86752	27.50942	3.460757	0.206205	0.0793095	0.0370969	0.00682853	0.0516536	0.0285419	0.104923	0.0314562	0.0933776	0.28603	0.150733	0.0331799	0.145505	0.0538517	0.127074	0.124476	0.0667769	0.221409	0.0067362	0.119096	0.083773	0.33372	0.223573	0.242884	0.0157485	0.351398	0.0687972	0.164616	0.0628008	0.037684	0.330641	0.0875553	0.0122924	0.215503	0.0232586	0.0361475	0.084806	0.105476	0.1440697	0.002547834	0.070591	0.178923	0.0457157	0.0459748	0.130536	0.013573	0.0179292	0.0274193	0.0159539	0.058276	0.0977496	0.110443	0.134175	0.0337519	0.0189886	0.238477	4	34.74642	0.04309225	0.422039	0.754221	1.08401	1.73973	0.131076	0.12744	0.124071	0.231541	0.15891	0.226962	0.2410249	0.9894292
794	0	-586.2798	-492.0015	-94.27828	25.51426	3.595694	0.172836	0.15497	0.0211409	0.00991825	0.0379828	0.431722	0.321941	0.13726	0.716026	0.932724	0.0631529	0.123156	0.376233	0.322266	0.0106429	0.0928918	0.106085	0.656078	0.00274421	0.151032	0.105424	0.582125	0.148304	0.0790576	0.339649	0.414839	0.0798442	0.629031	0.68541	0.286354	0.623097	0.146691	0.0282709	1.22611	0.00736687	0.0163171	0.0355007	1.46303	0.3344797	-0.1166197	0.00846924	0.0806229	0.0209368	0.00913234	0.115568	0.0398448	0.00281945	0.00068351	0.0394896	0.00163384	0.435832	0.0552877	0.0836312	0.0605929	0.0454552	0.4409209	5	25.59098	0.09318055	0.430671	0.759955	1.08421	1.72516	0.128456	0.141518	0.0725669	0.369294	0.0809126	0.207253	0.3243011	1.359603
795	0	-565.7234	-494.9067	-70.81672	28.65222	1.640118	0.484068	0.183235	0.0104789	0.0686568	0.011257	0.179192	0.020243	0.100406	0.41616	0.36651	0.058111	0.0759515	0.222023	0.186804	0.392103	0.289409	0.0753616	0.935653	0.0140679	0.0028358	0.0596246	0.325389	0.129148	0.319541	0.0366095	0.350257	0.0919728	0.0395273	0.295403	0.0347937	0.0748033	0.00607461	0.0243136	0.569793	0.44151	0.0196948	0.253541	0.0963935	0.1879973	0.04567864	0.171606	0.109239	0.071011	0.0245844	0.0318798	0.013375	0.00721817	0.000793455	0.0393921	0.0525673	0.180529	0.116645	0.101328	0.0749126	0.00491884	0.2730043	4	28.74653	0.09478944	0.246179	0.610331	1.05769	2.0858	0.11365	0.117985	0.0890144	0.322594	0.118653	0.238104	0.3186829	0.8566643
796	0	-583.4429	-495.13	-88.3129	27.55029	3.075245	0.0562316	0.123684	0.20528	0.472206	0.232236	0.576652	0.0351092	0.280767	0.152285	0.120632	0.0827031	0.233893	0.301595	0.22497	0.314163	0.208071	0.0284044	0.19672	0.000949503	0.158338	0.351008	0.529591	0.00211005	0.0489819	0.0397758	0.0645187	0.0217474	0.0592445	0.208817	0.562522	1.08951	0.282266	0.0442597	0.0271111	0.42765	0.260243	0.183534	0.142312	0.2454468	0.05058518	0.0620742	0.139515	0.0504816	0.00202757	0.164017	0.0434639	0.0031098	0.00262072	0.00777255	0.0112777	0.341826	0.0580018	0.0804923	0.0214462	0.0118728	0.2724764	3	28.66738	0.04060729	0.395	0.735611	1.08286	1.78653	0.0781969	0.125141	0.0722488	0.397596	0.103386	0.223431	0.3230616	0.8434194
797	0	-569.6595	-504.2536	-65.40587	26.40263	4.005963	0.265852	0.120778	0.0462585	0.0341847	0.0452103	0.135119	0.0364967	0.0485455	0.164456	0.442879	0.134121	0.13484	0.0491589	0.00355537	0.0373857	0.0384999	0.0474798	0.401181	0.0112022	0.0983397	0.0130056	0.178585	0.121722	0.0969107	0.0783287	0.0757521	0.427133	0.0498326	0.367281	0.431403	0.236804	0.072844	0.090994	0.674771	0.419815	0.00217211	0.422642	0.0656546	0.1568841	0.07439501	0.0405647	0.0877773	0.0372124	0.0173032	0.0750405	0.0133935	0.0126948	0.0221634	0.0355464	0.00470574	0.297377	0.087041	0.194559	0.0385535	0.0360681	0.2533959	6	34.35548	0.140851	0.454689	0.775415	1.0844	1.6855	0.0980624	0.179275	0.0520556	0.369424	0.105364	0.195819	0.3277909	0.7730413
798	0	-566.7063	-499.485	-67.2213	22.11238	8.368052	0.0369499	0.139562	0.151432	0.23273	0.037586	0.0277242	0.022129	0.342136	0.0209643	0.0720978	0.0421054	0.217402	0.026479	0.0661704	0.110665	0.139785	0.0359263	0.21096	0.0037877	0.181406	0.0459043	0.215483	0.0145021	0.0210949	0.207896	0.232267	0.0927007	0.115069	0.10874	0.174538	0.119569	0.0334314	0.0210318	0.158079	0.154582	0.121166	0.313714	0.163475	0.1273628	-0.05529325	0.0590763	0.114826	0.0994199	0.0322827	0.023384	0.0599254	0.042561	0.0296876	0.0322533	0.0246416	0.194055	0.0739037	0.17778	0.034425	0.00177856	0.4827313	4	35.98577	0.0562588	0.601048	0.85643	1.07581	1.46671	0.131834	0.102557	0.0959274	0.177053	0.13977	0.352859	0.427438	1.12936
799	0	-567.545	-490.5963	-76.94874	29.25381	2.195816	0.0868421	0.194454	0.177716	0.125991	0.0376968	0.279699	0.034317	0.444718	0.0088406	0.188751	0.0834027	1.0143	0.00107234	0.0305478	0.226269	0.501943	0.0190094	0.242963	0.0290995	0.012599	0.211011	0.200175	0.0166859	0.0859239	0.018807	0.638282	0.376062	0.218704	0.0355721	0.66554	0.17993	0.0840305	0.0977423	0.426338	0.208694	0.161882	0.021742	0.836346	0.2511664	-0.003876651	0.0490727	0.0839817	0.0414156	0.00343141	0.0633291	0.0290388	0.0292483	0.0195399	0.0231102	0.0658179	0.341277	0.0757025	0.118744	0.0516888	0.0046025	0.2758901	5	30.47074	0.06926137	0.31558	0.674342	1.0742	1.93588	0.118983	0.146113	0.127984	0.278357	0.132608	0.195955	0.2720134	1.014252
800	0	-587.0092	-498.8615	-88.14778	26.00043	4.152088	0.336193	0.122211	0.0193307	0.1504	0.022319	0.00918666	0.174286	0.1002	0.255865	0.309702	0.127592	0.0589202	0.333967	0.0628027	0.0198017	0.0430974	0.063707	0.301128	0.00206375	0.306304	0.378436	0.0445601	0.0722208	0.0388522	0.003577	0.00649524	0.0433449	0.189157	0.158134	0.50585	0.127694	0.245082	0.0597668	1.22084	0.161395	0.0324518	0.172199	0.25968	0.1972679	0.009071301	0.0507858	0.112395	0.0626629	0.0277872	0.1926	0.0838659	0.00816952	0.0475884	0.0246795	0.0712147	0.127138	0.0781446	0.0900391	0.0193167	0.00361217	0.3945394	2	56.17643	0.03461157	0.462527	0.78031	1.08435	1.67282	0.136839	0.108404	0.129719	0.32198	0.112099	0.190959	0.4036107	0.9775246
801	0	-574.743	-480.5237	-94.21929	26.95746	5.182204	0.109475	0.112864	0.0263249	0.103017	0.211609	0.235476	0.022823	0.0839166	0.279205	0.535151	0.125836	0.00121582	0.0493555	0.00354616	0.982595	0.261918	0.0490386	2.32398	0.00505652	0.091297	0.412971	1.63649	0.216893	0.147576	0.0369075	0.0924953	0.0177225	0.0486625	0.300617	0.33013	0.568268	0.351125	0.0232208	2.02955	0.252685	0.0151195	0.240804	0.149222	0.3024703	-0.04891526	0.100873	0.0939049	0.0648246	0.00879068	0.109678	0.00624591	0.00191803	6.29849e-05	0.0211605	0.0256879	0.390024	0.0336565	0.0760769	0.050018	0.0170779	0.4160249	5	27.95629	0.06406348	0.509473	0.808199	1.08297	1.59936	0.130924	0.125484	0.0642165	0.302534	0.170882	0.20596	0.3671097	1.133244
802	0	-595.0751	-520.4445	-74.63066	17.15285	3.785983	0.0475691	0.2599	0.016537	0.216681	0.617133	0.111022	0.406211	0.69572	0.640201	0.584233	0.0552252	0.460151	0.0517345	0.470238	0.349726	0.114211	0.0654917	0.0501199	0.0141075	0.538112	0.0203523	0.237714	0.0267037	0.071486	0.135384	0.0524974	0.0849975	0.025309	0.300844	0.440415	0.210296	0.199019	0.215172	0.675669	0.0131294	0.561537	0.340872	0.334157	0.2583703	0.04425381	0.0772597	0.107903	0.0760955	0.00204514	0.0607622	0.0757972	0.00701242	0.0158526	0.0651863	0.0993022	0.173366	0.206861	0.021023	0.0109598	0.000574068	0.3656493	4	27.00972	0.09907112	0.442204	0.767467	1.08437	1.70596	0.0710927	0.0749509	0.0846722	0.385835	0.187942	0.195507	0.4099031	0.8920384
803	0	-578.2845	-497.8581	-80.42634	22.71052	3.208168	0.0120617	0.165575	0.160538	0.0449589	0.352653	0.0989779	0.0778042	0.0983695	0.24326	0.0179145	0.011988	0.643803	0.00366579	0.0228518	0.326101	0.348186	0.0136061	0.36476	0.0110244	0.47879	0.00976872	0.116973	0.578458	0.0306394	0.0309867	0.0484061	0.00074891	0.682421	0.0581096	0.389052	0.0196768	0.0408406	0.256537	0.146749	0.124956	0.040259	0.0493981	0.143375	0.1999181	-0.01875266	0.122564	0.0164337	0.0950778	0.0295023	0.0827504	0.122901	0.0497541	0.00694417	0.0346921	0.114171	0.173554	0.0672532	0.0388243	0.03433	0.011248	0.2642384	3	37.60333	0.0853401	0.404751	0.742439	1.08337	1.76944	0.123248	0.0844233	0.0944805	0.283943	0.193777	0.220128	0.2454858	1.07639
804	0	-602.3668	-498.3706	-103.9962	26.38589	2.635729	0.262853	0.19281	0.111538	0.140935	0.0706618	0.0130659	0.00764047	0.262106	0.595686	0.107031	0.0647525	0.51655	0.079987	0.828409	1.07653	0.945108	0.0510808	0.440346	0.00535099	1.18258	0.088405	0.0964557	0.290875	0.361768	0.332347	0.112783	0.123514	0.560542	0.894982	1.02891	1.44554	0.253279	0.744046	0.103876	1.56851	0.0477578	0.454624	0.151094	0.2874722	-0.05095022	0.0642169	0.168161	0.115179	0.00579193	0.178325	0.0446792	0.00333682	0.00985985	0.00714308	0.0312834	0.226116	0.039665	0.0790934	0.0266889	0.0004604	0.2402753	4	26.85658	0.1394713	0.358958	0.709131	1.08001	1.8519	0.108248	0.117069	0.125885	0.305756	0.182466	0.160575	0.1893251	1.269115
805	0	-580.809	-491.8592	-88.94975	29.42253	4.967589	0.0274711	0.688626	0.0166917	0.139329	0.0244087	0.387138	0.0270898	0.0784542	0.133315	0.238843	0.020834	0.086213	0.487739	0.286219	0.0187968	0.0226858	0.0663357	0.52953	0.00152366	0.0252572	0.0666353	0.01715	0.229017	0.767621	0.0544377	0.0100825	0.116776	0.0341883	0.14759	0.0641782	0.138275	0.0120904	0.344552	0.210187	0.627871	0.132243	0.43748	0.692727	0.2451783	-0.03051544	0.0789947	0.101538	0.0548612	0.0121718	0.160674	0.0106444	0.00246726	0.0116385	0.0625837	0.00380302	0.206367	0.0235215	0.195537	0.0573187	0.0178784	0.2133735	2	35.52042	0.06432202	0.500726	0.80318	1.08336	1.61274	0.102841	0.104236	0.149947	0.308896	0.164074	0.170006	0.1828581	1.16688
806	0	-575.4343	-500.3069	-75.1274	25.51116	2.664529	0.0923634	0.065421	0.0720447	0.0178614	0.0351481	0.194572	0.302441	0.0749786	0.224442	0.307336	0.00969899	0.0424734	0.326437	0.542355	0.32892	0.143424	0.0507899	0.208929	0.00633082	0.044289	0.0250238	0.0516616	0.137675	0.382567	0.0322606	0.124251	0.0917229	0.0616271	0.00218875	0.0139672	0.202236	0.289869	0.0248916	0.608681	0.0844573	0.149457	0.591258	0.157128	0.1704344	-0.02784047	0.120702	0.0136726	0.0625035	0.00979655	0.126878	0.0224629	0.00153334	0.0883073	0.0486413	0.0629809	0.191219	0.0863846	0.105515	0.0235068	0.035896	0.345195	4	36.92586	0.1066292	0.36152	0.711082	1.08027	1.84713	0.0812069	0.117131	0.135503	0.33737	0.125066	0.203723	0.3173545	1.087727
807	0	-564.1072	-488.3535	-75.75375	26.00474	3.233072	0.00301458	0.0282469	0.0519354	0.478001	0.485648	0.383464	0.237112	0.00765475	0.211009	0.0440081	0.0294487	0.708937	0.072424	0.18532	0.496469	0.106609	0.0278472	0.211153	0.00779492	0.17216	0.0747978	0.265679	0.0441811	0.110007	0.0656276	0.252924	0.0179909	0.0777118	0.143507	0.257746	0.117725	0.0446565	0.338211	0.162988	0.420668	0.00816511	0.0439199	0.140125	0.1716089	0.003771822	0.0254405	0.196818	0.0847866	0.0180143	0.113983	0.000449773	0.000748597	0.00183128	0.0865366	0.0253898	0.217843	0.0617205	0.0785514	0.0403377	0.0475496	0.2902904	3	28.42407	0.05474641	0.406526	0.743667	1.08345	1.76636	0.0959971	0.157672	0.11857	0.395618	0.0930329	0.13911	0.2940622	0.9871734
808	0	-578.587	-497.2118	-81.37518	26.88006	5.419736	0.0711016	0.214925	0.162746	0.106117	0.0561667	0.0210465	0.350045	0.62385	0.283862	0.119043	0.0153952	0.276119	0.0211744	0.230639	0.668765	0.0803918	0.0282985	0.423274	0.0093106	0.160723	0.0357971	0.052082	0.00704735	0.0816856	0.366214	0.462423	0.80897	0.0435731	0.160411	0.0202002	0.186907	0.497873	0.238592	0.0441041	0.125222	0.154936	0.304795	0.00025708	0.1552481	0.04243366	0.0403952	0.12611	0.00807633	0.00360302	0.225782	0.0161776	0.00567152	0.0166771	0.0180792	0.0605509	0.234811	0.0885062	0.0546017	0.0703543	0.0306044	0.2573522	2	34.96637	0.06081277	0.518629	0.813369	1.0825	1.5855	0.0932202	0.155453	0.10173	0.334618	0.158695	0.156285	0.2997858	0.8584534
809	0	-576.3591	-506.4435	-69.91554	27.09501	2.625135	0.143911	0.18558	0.369458	0.259422	0.215375	0.107205	0.288987	0.166642	0.0482809	0.0690309	0.0453422	0.468623	0.0672677	0.108895	0.312398	0.0790585	0.00619941	0.821717	0.00128058	0.0954094	0.0908594	0.0835713	0.10267	0.142704	0.310597	0.0762427	0.725775	0.268793	0.28665	0.166554	0.0393184	0.118421	0.250423	0.318579	0.151096	0.0950738	0.044857	0.128331	0.1815483	-0.04956879	0.0778897	0.0377606	0.0391169	0.020115	0.140749	0.0280035	0.0186587	0.0169334	0.0190912	0.137951	0.114241	0.25144	0.0286678	0.0614985	0.00788391	0.2386006	6	28.24597	0.09579008	0.358008	0.708405	1.07992	1.85367	0.0817926	0.10469	0.0579882	0.38401	0.186193	0.185326	0.1890318	1.262225
810	0	-547.5514	-486.7043	-60.84711	29.55702	5.363555	0.055265	0.0208905	0.246883	0.0514615	0.110959	0.274139	0.0993544	0.103845	0.0406251	0.0317388	0.0205944	0.432211	0.0035138	0.0988197	0.173969	0.0797446	0.00867865	0.0614691	0.00168304	0.0410208	0.0267095	0.175443	0.0184081	0.161389	0.342157	0.24285	0.226597	0.00112638	0.120934	0.0468779	0.136562	0.0314755	0.0900067	0.225766	0.059433	0.0586038	0.114931	0.034465	0.09243111	0.009273586	0.0702915	0.168213	0.0529386	0.00187895	0.160078	0.0237466	0.00305262	0.00793721	0.0116622	0.00188854	0.228468	0.0898213	0.0531682	0.0841783	0.0426779	0.2178185	5	30.62846	0.06769012	0.516511	0.81218	1.08262	1.58869	0.0907328	0.140386	0.057273	0.388132	0.184247	0.13923	0.2270921	0.9591638
811	0	-596.8071	-501.0043	-95.80281	26.28263	2.841501	0.0558623	0.248453	0.0216717	0.210019	0.410497	0.180108	0.128548	0.0131225	0.245836	0.112349	0.170194	0.118771	0.0251966	0.152678	0.460137	0.0442709	0.0622547	1.33305	0.00852211	0.172926	0.70711	0.200383	0.17009	0.878084	0.0423295	0.244559	0.0385608	0.751159	0.276204	1.44832	1.2149	0.0213298	0.212794	0.460315	0.134463	0.987154	1.1837	0.0923195	0.3513676	0.03547177	0.0484488	0.00692579	0.0684073	0.056231	0.0766056	0.0923206	0.00819574	0.0546106	0.037864	0.0104447	0.319382	0.00535825	0.144159	0.0313535	0.0396928	0.2732072	5	32.73182	0.07046669	0.376616	0.722357	1.08161	1.81941	0.125482	0.129644	0.104843	0.343121	0.128472	0.168439	0.308679	0.8850852
812	0	-571.4796	-486.6318	-84.84774	25.90016	3.154452	0.132135	0.110968	0.0580117	0.210873	0.0463985	0.200694	0.295621	0.234292	0.0121154	0.0827873	0.083682	0.176243	0.338705	0.0224628	0.447703	0.452397	0.0321471	0.752073	0.0166742	0.286626	0.32349	0.134418	0.697108	0.334817	0.0245734	0.0842535	0.039386	0.443321	0.790339	1.49987	0.162316	0.00597076	0.444951	0.273142	0.112724	0.0232093	0.000658604	0.399181	0.3182445	0.02987431	0.0240578	0.0743918	0.0822105	0.00740132	0.141234	0.110023	0.0233956	0.0238393	0.00642601	0.000410707	0.262473	0.0968062	0.0954674	0.0389844	0.0128791	0.3217133	4	28.01352	0.08994016	0.400868	0.739736	1.08318	1.77622	0.121274	0.119865	0.114254	0.310369	0.15487	0.179368	0.3515877	0.9150303
813	0	-569.6437	-498.4922	-71.15149	28.63225	2.830308	0.179949	0.157906	0.015063	0.0423906	0.153145	0.117261	0.0988896	0.0563324	0.083617	0.170613	0.172553	0.0217744	0.0957357	0.0705965	0.257148	0.12626	0.0722194	0.458193	0.00292164	0.076483	0.0777608	0.0916264	0.0225382	0.0708943	0.0345479	0.731793	0.0531287	0.00200553	0.173492	0.401663	0.173822	0.0077746	0.0974646	0.0858861	0.317812	0.138216	0.20343	0.100042	0.1696148	0.02238738	0.120124	0.176564	0.0679481	0.0162462	0.137095	0.0110491	0.0105358	0.00766486	0.0411966	0.0142219	0.192443	0.0608878	0.0653237	0.0538381	0.0248626	0.314143	3	32.82242	0.03610441	0.375693	0.721678	1.08154	1.82109	0.108651	0.165481	0.0846185	0.384698	0.114293	0.142258	0.3365304	0.9334759
