Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
33600	-232.1538	-247.4188	15.26495	257.9678	1.27993	0.0121517	0.108984	0.0354852	0.0762611	0.0437351	0.00547309	0.0457175	0.012934	0.0826197	0.0272118	0.0635338	0.0486279	0.00814644	0.0158643	0.0271217	0.00359207	0.03653676	0.0149534	0.0402903	0.0172532	0.179473	0.041854	0.0199673	0.00534793	0.0373749	0.0046375	0.0394339	0.335469	0.204618	0.0110775	0.0326823	0.00896832	0.0215534	0.01249396	257.9678	0.18924	0.547295	1.03438	2.22908	0.240423	0.220389	0.123578	0.0454499	0.221417	0.148743	0.02744736	0.4551972
33700	-256.4359	-248.4103	-8.025654	16.46125	1.827784	0.722232	0.158723	0.100066	0.0797456	0.254607	0.0164139	0.565503	0.161179	0.0895694	0.788094	0.760277	0.491286	0.629788	0.0131155	0.111128	0.415048	0.3857492	0.1093567	0.0497848	0.118896	0.115478	0.0403287	0.202161	0.00209568	0.0277785	0.0342916	0.00610208	0.0117096	0.0626824	0.0946837	0.0947209	0.0593551	0.0799324	0.04415245	16.46125	0.271813	0.635355	1.06502	2.02782	0.277897	0.238581	0.0987169	0.0806242	0.187735	0.116445	0.1535091	0.287621
33800	-254.4277	-254.4079	-0.01985345	12.29257	1.146545	0.621212	0.445284	0.116536	0.247447	0.205725	0.373034	0.0590593	0.0105514	0.0673304	0.189668	0.126799	0.669574	0.646196	0.0310679	0.391264	0.285887	0.2854041	0.1243931	0.0860087	0.0401267	0.148108	0.0950226	0.0146177	0.0287765	0.0274932	0.00703415	0.0948358	0.121457	0.130955	0.0277531	0.099476	0.0464531	0.0318831	0.008471789	12.29257	0.165232	0.516765	1.02059	2.29741	0.248326	0.239141	0.0755482	0.0935634	0.144494	0.198928	0.1328649	0.06376245
33900	-265.3759	-241.3836	-23.99233	25.55289	2.239289	0.296191	0.302594	0.320693	0.333664	0.0622414	0.354548	0.817269	1.41424	0.421259	1.11831	0.0660481	3.54649	0.50581	1.35832	0.328035	0.2282	0.3652649	0.06683281	0.0170083	0.00201968	0.126052	0.139005	0.125607	0.026358	0.123046	0.0075795	0.000749418	0.138697	0.0446892	0.0626322	0.122284	0.0159999	0.0482733	0.01559276	25.55289	0.320258	0.678264	1.07497	1.92651	0.259728	0.262671	0.10604	0.0682813	0.151256	0.152024	0.08242557	0.1891738
34000	-251.988	-255.1454	3.157435	31.84186	1.928344	0.180048	0.338013	0.0530821	0.00054364	0.225497	0.0545454	0.0337924	0.0166385	0.0860518	0.0127651	0.0146752	0.0607459	0.0594537	0.0509623	0.253953	0.0795457	0.198369	0.01505621	0.135158	0.0195165	0.208599	0.19269	0.00507699	0.0486041	0.0109211	0.0333646	0.0442767	0.103695	0.0344695	0.0929845	0.03647	0.0330301	0.00114346	0.05703587	31.84186	0.284568	0.647171	1.06809	2.00017	0.264646	0.14331	0.190472	0.138195	0.144762	0.118614	0.07209208	0.7911531
34100	-243.0993	-244.9543	1.854958	15.12087	2.571114	0.0875923	0.00552561	0.424022	0.00719638	0.37475	0.178301	0.0857829	0.0530313	0.309534	0.35645	0.45129	0.316752	0.162945	0.220686	0.341669	0.199271	0.1910129	0.0844769	0.0814459	0.136783	0.1217	0.0268999	0.142217	0.0196028	0.0390165	0.0339529	0.00397354	0.00548661	0.0739649	0.038686	0.116193	0.0395888	0.120489	0.02348348	15.12087	0.353097	0.704628	1.07939	1.86288	0.259834	0.221171	0.0690693	0.108304	0.232311	0.10931	0.1079604	0.2175194
34200	-247.3719	-245.3565	-2.01541	37.264	5.023037	0.188173	0.154394	0.165199	0.0251773	0.0320166	0.112338	0.0206884	0.0134669	0.180373	0.0855284	0.306784	0.107095	0.509161	0.10231	0.372095	0.0182349	0.1326831	0.04305943	0.036783	0.0751811	0.144001	0.0332113	0.23625	0.0423135	0.0860349	0.0175329	0.048668	0.0644681	0.131332	0.0181365	0.0486892	0.000844259	0.0165541	0.04842173	37.264	0.503032	0.80451	1.08326	1.6092	0.297241	0.184154	0.126971	0.108758	0.163355	0.119521	0.09148115	0.5293082
34300	-245.6281	-238.9342	-6.693929	30.56067	2.225083	0.447795	0.188693	0.246439	0.480875	0.111055	0.013212	0.388213	0.109705	0.221713	0.194954	0.50616	0.158817	0.102939	0.0244258	0.988893	0.492028	0.2211009	0.04656428	0.0354621	0.0043109	0.385258	0.0421114	0.066156	0.00943084	0.176376	0.0018625	0.00408611	0.0203816	0.0155103	0.0220168	0.185403	0.00807961	0.0235543	0.01537735	30.56067	0.31874	0.676996	1.07472	1.92954	0.314822	0.216777	0.100622	0.0624276	0.177852	0.127499	0.06194163	0.2482555
34400	-227.8609	-243.6711	15.81016	30.71334	1.781276	0.0343291	0.155133	0.0292813	0.0666794	0.000502194	0.00438787	0.143804	0.138923	0.0654314	0.08222	0.0919676	0.034147	0.086267	0.00175381	0.0740746	0.23553	0.07981004	0.0516788	0.0828782	0.132426	0.0388875	0.0523064	0.126073	0.0011037	0.0986992	0.0163071	0.0257048	0.00750118	0.0358597	0.0105166	0.17125	0.0466073	0.15388	0.001007988	30.71334	0.26569	0.629539	1.06341	2.04136	0.185651	0.232559	0.12458	0.114713	0.204657	0.13784	0.05268679	0.01913171
34500	-233.6312	-242.7393	9.10809	19.124	6.177693	3.4129e-05	0.0473033	0.0820313	0.0724142	0.0143781	0.00331367	0.148371	0.0323462	0.0672156	0.060005	0.172271	0.261097	0.0923765	0.202389	0.0123353	0.0694271	0.1223967	0.02117613	0.0735188	0.0578855	0.0720306	0.0778301	0.122999	0.0121073	0.0326532	0.0594338	0.0171181	0.00269552	0.0107481	0.00703706	0.218891	0.07603	0.159022	0.005760985	19.124	0.544684	0.827641	1.08086	1.54682	0.278527	0.269542	0.101761	0.0715239	0.166838	0.111808	0.02693712	0.2138679
34600	-237.0929	-246.366	9.273109	56.16788	2.954682	0.0164484	0.123817	0.156713	0.178662	0.0372157	0.00402059	0.0681923	0.120627	0.243759	0.0491199	0.00553268	0.104229	0.000545294	0.0921621	0.0832551	0.026545	0.1315612	0.03087649	0.0202409	0.0171438	0.0564141	0.0480115	0.0373842	4.8356e-05	0.0601464	0.0507007	0.0585632	0.0591932	0.244242	0.116571	0.129134	0.0129619	0.0892444	0.04584595	56.16788	0.385725	0.728988	1.08228	1.803	0.248419	0.181116	0.119721	0.128191	0.205087	0.117466	0.07672244	0.5975559
34700	-247.9384	-245.6946	-2.24377	30.05903	1.330623	0.000147049	0.293909	0.481854	0.602742	0.116774	0.194395	0.481722	0.10362	0.365234	0.0251908	0.0189875	0.00905739	0.172195	0.23094	0.0431769	0.0194107	0.1385165	-0.00958007	0.0166958	0.00280809	0.298623	0.0653586	0.0935608	0.0712445	0.0826886	0.0165423	0.0408875	0.0815686	0.0448504	0.0131366	0.108672	0.0337828	0.0295809	0.06002376	30.05903	0.197932	0.5577	1.03871	2.20566	0.299114	0.187677	0.0961793	0.0581257	0.209719	0.149185	0.05044369	1.189916
34800	-262.9888	-248.1418	-14.84699	18.27981	3.236286	0.0275551	0.785095	1.09353	1.11344	0.158721	0.0942204	0.428374	0.190286	0.429503	0.0544152	0.0912112	0.246702	0.525025	0.463333	0.464873	1.01992	0.4515435	0.05867086	0.0220714	0.108844	0.14543	0.00717668	0.0663032	0.0179772	0.024867	0.00975356	0.02647	0.0467844	0.179345	0.186358	0.12551	0.00472374	0.0283861	0.1293482	18.27981	0.406754	0.743825	1.08346	1.76596	0.356618	0.193447	0.107358	0.0945882	0.165155	0.0828338	0.188019	0.6879525
34900	-248.0714	-250.2418	2.170395	25.92816	2.058048	0.394327	0.04317	0.241149	0.00596376	0.024354	0.0565635	0.0644797	0.702908	0.243934	0.0883968	0.149681	0.0826897	0.189283	0.229164	0.142596	0.374183	0.1538504	0.07150598	0.0242635	0.0199848	0.245722	0.00261902	0.0234291	0.00194524	0.0642854	0.0141986	0.187073	0.0430728	0.0648394	0.00302647	0.220826	0.0166574	0.0680576	0.003958696	25.92816	0.300107	0.661048	1.07138	1.96747	0.252848	0.210079	0.144115	0.065805	0.151161	0.175992	0.07546467	0.05245761
35000	-245.8142	-250.843	5.028849	99.19108	1.700165	0.0463973	0.0443375	0.0713623	0.128077	0.117254	0.0160388	0.401222	0.00956938	0.183797	0.0052089	0.183687	0.100684	0.117512	0.0121885	0.0188862	0.207144	0.09930723	0.02616179	0.0642236	0.0291111	0.124536	0.0682019	0.0328944	0.0282241	0.0391743	0.0178325	0.0243833	0.0207997	0.148195	0.00481886	0.129033	0.0234297	0.245142	0.001263963	99.19108	0.254654	0.618805	1.06029	2.06625	0.202535	0.172688	0.109225	0.107626	0.222197	0.185729	0.02742575	0.04608671
35100	-220.9345	-248.5933	27.65887	282.4279	2.627087	0.00499059	0.0109895	0.029601	0.00337961	1.96239e-05	0.00461	0.0222566	0.00628542	0.00563809	0.0259729	0.00121617	0.00402493	0.0231387	0.0430245	0.0269219	0.00402052	0.01341705	0.009831486	0.0506211	0.0470392	0.100087	0.0396541	0.0824018	0.0196001	0.024219	0.0236698	0.0936637	0.0393843	0.0472866	0.011958	0.0600036	0.305114	0.055297	0.0171795	282.4279	0.358184	0.70854	1.07993	1.85334	0.184852	0.254925	0.159839	0.0852291	0.151583	0.163573	0.02701099	0.636019
35200	-248.8108	-255.8421	7.031285	20.74229	1.36963	0.0299214	0.0844514	0.202714	0.123858	0.0668713	0.0225521	0.0955907	0.11235	0.0419022	0.274529	0.204526	0.160523	0.0785026	0.015224	0.64592	0.150088	0.1798766	0.04876037	0.0389155	0.0833793	0.118658	0.0467811	0.0159538	0.0271204	0.136925	0.01474	0.0533593	0.101013	0.0166731	0.0195045	0.0621071	0.210771	0.0540988	0.01221808	20.74229	0.204462	0.565313	1.04175	2.18847	0.269906	0.300284	0.0858529	0.0692743	0.128881	0.145802	0.06097845	0.2003672
35300	-235.9239	-244.0321	8.108212	67.83107	2.504965	0.122528	0.209092	0.0172676	0.000647734	0.000841247	0.00594415	0.0773005	0.0214879	0.23338	0.0794412	0.0293092	0.0116323	0.0956942	0.239675	0.0943954	0.0215231	0.06023976	0.00747481	0.0785821	0.0204074	0.158159	0.0215477	0.156618	0.00798662	0.070785	0.00740783	0.0144274	0.0220412	0.0465971	0.0856654	0.117593	0.0589873	0.133195	0.006417781	67.83107	0.346927	0.699824	1.07868	1.87457	0.263958	0.136923	0.153332	0.0908972	0.208711	0.146179	0.01389259	0.4619571
35400	-258.9485	-246.5623	-12.38621	18.51447	1.062772	0.250233	1.09154	0.0771108	0.496216	0.0889572	0.136704	0.418452	0.189661	1.2792	1.03806	0.470039	0.931053	0.0632232	0.157363	0.272537	0.291158	0.3647779	0.04336366	0.0810343	0.0119972	0.113683	0.0412676	0.0245387	0.00738131	0.0516028	0.0889206	0.0233328	0.0768968	0.00549385	0.0154583	0.313039	0.0130414	0.132313	0.113703	18.51447	0.149306	0.494839	1.00967	2.34619	0.20305	0.218065	0.0989397	0.113901	0.205969	0.160075	0.1570666	0.7239156
35500	-229.5398	-242.3021	12.76234	128.4341	6.964454	0.01455	0.035858	0.0600042	0.0471699	0.0104613	0.01189	0.027744	0.015475	0.0552376	0.041532	0.0853673	0.0554043	0.0167416	0.00852195	0.0104886	0.089604	0.05294516	0.003724549	0.0369107	0.0162239	0.0746186	0.075356	0.234735	0.0089676	0.173725	0.0164708	0.0215284	0.025438	0.0460679	0.0428583	0.173346	0.00410398	0.0496499	0.01518392	128.4341	0.56763	0.839691	1.07904	1.51364	0.324023	0.175171	0.0716626	0.0767789	0.206762	0.145603	0.01890846	0.8030221
35600	-226.4625	-242.5788	16.11627	41.22884	5.942739	0.00709171	0.0609676	0.0285972	0.0399406	0.0160024	0.0103196	0.0573031	0.019675	0.00288267	0.0830754	0.123898	0.0301123	0.0167405	0.0854736	0.0618032	0.049701	0.08050403	0.02252062	0.0377097	0.189837	0.0458183	0.0998757	0.0729656	0.000809503	0.0997286	0.000679972	0.0545962	0.0729884	0.0328842	0.0165216	0.175294	0.0378483	0.0624434	0.008321555	41.22884	0.537074	0.823538	1.08139	1.558	0.225267	0.193291	0.111121	0.095365	0.213828	0.161128	0.03084217	0.2698109
35700	-214.7399	-242.6305	27.8906	285.3747	2.871709	0.00538642	0.0196571	0.0139048	0.00733	0.00261069	0.000311977	0.0486152	0.0148474	0.000811196	0.0134496	0.00980591	0.0103509	0.0223896	0.00171225	0.00137322	0.0140226	0.009823187	0.006894813	0.0790518	0.172461	0.123743	0.0446708	0.0334006	0.0136363	0.0915046	0.012295	0.0322411	0.0406561	0.0910937	0.0384682	0.123852	0.0430267	0.0598998	0.0161282	285.3747	0.379087	0.724168	1.0818	1.81494	0.289073	0.165075	0.12063	0.0706434	0.183296	0.171283	0.02302301	0.7005251
35800	-250.1129	-248.6174	-1.495464	78.82164	5.277764	0.0158085	0.0803259	0.0869317	0.137875	0.00456123	0.000357882	0.688308	0.12297	0.0501783	0.148359	0.172301	0.0849579	0.108943	0.162194	0.303553	0.0363746	0.170084	0.01637771	0.0609077	0.0492731	0.0264828	0.0519583	0.00653323	0.00661752	0.0637936	0.0240635	0.0139398	0.0194497	0.0222818	0.0633091	0.180151	0.177756	0.233482	0.01481345	78.82164	0.51322	0.810325	1.08279	1.59367	0.194449	0.109174	0.160917	0.0984357	0.25715	0.179874	0.03119115	0.4749247
35900	-226.6616	-244.8584	18.19681	165.8764	1.284112	0.00951144	0.0236163	0.0304282	0.0205278	0.00848958	0.0162919	0.0218666	0.0322091	0.0994487	0.0227366	0.090185	0.0383121	0.0166955	0.0302957	0.0163148	0.110409	0.03229755	0.0084952	0.0550786	0.00594633	0.0661976	0.00382418	0.0427913	0.00803031	0.0832013	0.0129684	0.0813902	0.0905728	0.00695107	0.000134261	0.430767	0.0456886	0.0664577	0.006957783	165.8764	0.189966	0.548177	1.03476	2.2271	0.291746	0.174167	0.180311	0.0928225	0.132007	0.128947	0.01545298	0.450255
36000	-242.535	-243.7389	1.203979	64.5218	3.138796	0.100606	0.34208	0.090324	0.327671	0.101351	0.017	0.103799	0.245239	0.0400541	0.13873	0.0740089	0.557374	0.0937711	0.0318781	0.060167	0.124221	0.1521134	0.02231321	0.0287718	0.0671917	0.116532	0.212285	0.0290067	0.0379739	0.0642618	0.049439	0.000350316	0.0818821	0.0119245	0.0463161	0.132796	0.0610519	0.0602172	0.02127327	64.5218	0.399722	0.738934	1.08312	1.77822	0.256324	0.171025	0.125649	0.0860968	0.165191	0.195715	0.04358648	0.4880704
36100	-236.9861	-246.2287	9.242601	31.43767	4.607657	0.0130117	0.0717744	0.0204327	0.0206499	0.224982	0.0667138	0.0197505	0.0412917	0.220993	0.0421193	0.0182527	0.259547	0.0726567	0.0806703	0.214427	0.173261	0.1366536	0.04441721	0.0210412	0.0790151	0.0790355	0.0807558	0.183685	0.035183	0.0911063	0.0122535	0.0536607	0.0355435	0.0184463	0.110748	0.127577	0.0483278	0.023621	0.02124798	31.43767	0.484918	0.793908	1.08391	1.63726	0.255062	0.200493	0.114398	0.10453	0.169431	0.156087	0.06566519	0.3235806
36200	-242.1162	-247.1843	5.068156	41.31677	2.304298	0.054663	0.35043	0.13308	0.00317265	0.243506	0.241109	0.0592274	0.0454457	0.0804306	0.0524453	0.440929	0.0344074	0.107715	0.0755645	0.180304	0.0348344	0.1245111	0.001644404	0.0441909	0.0110486	0.0415508	0.192882	0.0744095	0.104611	0.0520074	0.00771129	0.0822449	0.00338948	0.00695567	0.0292982	0.274708	0.0599552	0.0150377	0.03995363	41.31677	0.327081	0.683907	1.07602	1.91299	0.277306	0.208316	0.0478396	0.111198	0.241878	0.113463	0.04159803	0.9604692
36300	-247.8156	-249.694	1.878405	37.03333	2.625812	0.110669	0.215906	0.213764	0.121684	0.0347347	0.146708	0.161885	0.093516	0.0635	0.0294899	0.44823	0.0618551	0.0525109	0.0907854	0.777565	0.138695	0.1716684	0.0483109	0.0336717	0.0591509	0.282287	0.013606	0.00573704	0.0650483	0.00736422	0.022723	0.097801	0.0230196	0.100619	0.186119	0.0480733	0.0328534	0.0219266	0.006240675	37.03333	0.358069	0.708452	1.07992	1.85356	0.281741	0.227198	0.0820933	0.057453	0.177167	0.174348	0.05455158	0.1143995
36400	-245.8608	-250.7705	4.909711	14.15476	1.757483	0.0659078	0.0691252	0.0219083	0.551875	0.0637527	0.00627668	0.0980345	0.245078	0.281297	0.14762	0.0471004	0.0343478	0.815657	0.263952	0.280773	0.0882522	0.1824768	0.09254226	0.0979564	0.113996	0.00621528	0.144301	0.0395464	0.00742914	0.139368	0.0131649	0.018232	0.0709142	0.00711409	0.0716652	0.123275	0.0813175	0.0655052	0.02754171	14.15476	0.262501	0.62647	1.06254	2.04849	0.224408	0.11948	0.207407	0.130314	0.209291	0.1091	0.120084	0.2293538
36500	-227.5394	-250.7871	23.24776	45.47476	1.571334	0.00978597	0.107722	0.00220361	0.0237164	0.0111858	0.00970796	0.114095	0.0267627	0.0516478	0.0027654	0.109026	0.0243981	0.0525367	0.0875954	0.0475314	0.00208496	0.03740078	0.05633985	0.105772	0.0345306	0.193974	0.107588	0.0179519	0.00410411	0.238551	0.00228536	0.05541	0.00587527	0.101541	0.00597767	0.0588164	0.0377325	0.0298897	0.0110011	45.47476	0.236135	0.600015	1.05435	2.1095	0.339258	0.21982	0.114452	0.0496027	0.129931	0.146937	0.06734095	0.1633641
36600	-243.5723	-248.6644	5.092117	32.47681	3.856006	0.180876	0.18335	0.0255496	0.0192519	0.0480229	0.26656	0.0912169	0.00783825	0.177149	0.047	0.0147326	0.0137414	0.0729293	0.0262194	0.280548	0.128059	0.1571654	0.01916833	0.084296	0.0334806	0.163612	0.172806	0.06441	0.041799	0.0487384	0.0115686	0.0519997	0.0211744	0.0485136	0.0927595	0.0405761	0.1048	0.0194655	0.0005839321	32.47681	0.446273	0.770078	1.0844	1.69925	0.25201	0.161536	0.142497	0.115171	0.179312	0.149474	0.01975227	0.02956279
36700	-236.3157	-253.5418	17.22608	64.56503	1.463864	0.0771904	0.0218055	0.00331471	0.0342446	0.0673123	0.0670461	0.00595361	0.00199882	0.0130994	0.0314729	0.0105238	0.154191	0.0229538	0.0247782	0.031223	0.0666824	0.034136	0.01115245	0.0199067	0.0290107	0.178735	0.0360306	0.103932	0.0088661	0.0559432	0.0206618	0.0448584	0.148772	0.00374202	0.14744	0.10649	0.0180727	0.0775392	0.03592326	64.56503	0.219686	0.582429	1.04823	2.14966	0.306631	0.116899	0.0822157	0.117842	0.237324	0.139089	0.04707571	0.7630955
36800	-225.0422	-241.8705	16.82828	190.3282	2.66668	0.000814315	0.0574724	0.0380789	0.0373525	0.0185249	0.00145241	0.0444823	0.0172654	0.0209365	0.0489603	0.0121019	0.0128173	0.0685475	0.0585039	0.0120599	0.00339589	0.02192612	-0.003662684	0.051052	0.0300029	0.316485	0.117769	0.00744517	0.0116648	0.0537034	0.0113133	0.0168168	0.0219579	0.0248246	0.0347628	0.203688	0.0340772	0.0644373	0.01947858	190.3282	0.361711	0.711226	1.08029	1.84677	0.278032	0.172709	0.158831	0.103202	0.131583	0.155642	0.0158159	1.231582
36900	-251.107	-251.6811	0.5741353	16.12362	0.8731687	0.00701705	0.17275	0.348777	0.241339	0.018015	0.129193	0.20937	0.0863132	0.925452	0.444679	0.00251219	0.10686	0.594166	0.23456	0.272568	0.377565	0.2143435	0.08518213	0.0224632	0.13566	0.115669	0.0668992	0.0519474	0.0184262	0.110579	0.00732747	0.0605139	0.0121157	0.0338743	0.0292274	0.0551849	0.0100248	0.270088	0.01789838	16.12362	0.111007	0.435005	0.975335	2.47865	0.31554	0.160157	0.132656	0.0731374	0.191322	0.127188	0.1030805	0.1736349
37000	-242.7135	-246.0514	3.337904	109.0957	4.335525	0.00656082	0.136785	0.183481	0.216004	0.118935	0.0599901	0.131492	0.00334294	0.0207924	0.0956041	0.095265	0.14502	0.0656645	0.0827508	0.0968886	0.00809625	0.1211638	0.005049523	0.0653718	0.00790164	0.173888	0.0423965	0.0458145	0.0356489	0.060671	0.0548839	0.0111514	0.0503537	0.0425302	0.0206625	0.372297	0.0114508	0.00497743	0.01674792	109.0957	0.471895	0.786067	1.08422	1.65782	0.304829	0.121748	0.053521	0.157348	0.150746	0.211807	0.02179745	0.7683434
37100	-236.1649	-242.8859	6.720995	134.3349	3.075967	0.00554017	0.0611049	0.184987	0.0010889	0.00977061	0.0620205	0.132253	0.0490346	0.118282	0.0756695	0.212721	0.0768398	0.0247983	0.00779363	0.0329172	0.0427153	0.1111392	0.01459	0.0538276	0.0294094	0.232048	0.0560014	0.107504	0.0285914	0.062843	0.00980818	0.0524073	0.00866829	0.047241	0.0427791	0.191951	0.0150474	0.0618723	0.008821117	134.3349	0.395055	0.735649	1.08287	1.78643	0.255582	0.208309	0.0939632	0.100248	0.195103	0.146795	0.02341112	0.3767917
37200	-246.4886	-252.046	5.557416	56.17443	4.00848	0.00904369	0.0819751	0.28952	0.320694	0.00520892	0.0291733	0.0129108	0.0251825	0.245014	0.159391	0.234714	0.179668	0.00223695	0.0264074	0.0801472	0.272359	0.1365993	0.03770451	0.0613325	0.122474	0.094792	0.0245253	0.102903	0.0200669	0.112236	0.0783237	0.0452685	0.0812282	0.0642152	0.0032161	0.0112248	0.0510001	0.127194	0.01571168	56.17443	0.454827	0.775502	1.0844	1.68527	0.267435	0.272713	0.0961139	0.0611468	0.159704	0.142888	0.05341619	0.294137
37300	-239.5216	-244.4721	4.950507	11.32814	3.950651	0.0109514	0.238635	0.125097	0.295331	0.01729	0.0189189	0.574333	0.126844	0.0714522	0.0511516	0.230954	0.36141	0.504542	0.160782	0.347389	0.0737275	0.1572819	0.1773918	0.165663	0.150906	0.081686	0.0672576	0.0324365	0.0846148	0.0223048	0.0416062	0.0819114	0.00898591	0.0755285	0.039792	0.112738	0.0206962	0.0138735	0.01094398	11.32814	0.451631	0.773485	1.08441	1.69048	0.233449	0.163031	0.135937	0.100152	0.219659	0.147772	0.1883357	0.0581089
37400	-220.6331	-244.4673	23.83422	136.8205	1.90958	0.000800327	0.0339534	0.0218675	0.0455394	0.00445366	0.00905863	0.118974	0.0028725	0.00735923	0.0289237	0.00365413	0.0349265	0.0367965	0.0946726	0.0288888	0.0118977	0.02665621	0.01390831	0.101459	0.0681267	0.0678024	0.0999758	0.0488082	0.0363124	0.0294246	0.0130803	0.0669654	0.0844301	0.0657446	0.0165697	0.221724	0.0213121	0.0582645	0.001330868	136.8205	0.282237	0.645041	1.06755	2.00517	0.300821	0.171109	0.112763	0.064867	0.21612	0.13432	0.01523918	0.08733196
37500	-264.6128	-250.3377	-14.27505	124.7647	1.597145	0.0359885	0.557034	0.242301	0.393458	0.113047	0.0354159	0.00767388	0.00465955	0.365926	0.183831	0.412819	0.0421335	0.038948	0.71997	0.0352441	0.151064	0.3051982	0.002563228	0.0913582	0.0021155	0.0911156	0.310343	0.0549348	0.00259327	0.0362081	0.0242673	0.0178444	0.070084	0.0916541	0.0965156	0.0437385	0.015562	0.0516654	0.068765	124.7647	0.239947	0.603966	1.05565	2.10044	0.246479	0.235799	0.139656	0.0746938	0.164563	0.13881	0.07132823	0.9640643
37600	-243.9321	-243.914	-0.01800663	18.00567	4.421822	0.0180826	0.318981	0.169043	0.336329	0.0741197	0.0384997	0.0574095	0.0413838	0.124444	0.386865	0.126321	0.0618873	0.0864261	0.258522	0.0280588	0.314166	0.1992054	0.1335035	0.030779	0.0237282	0.0360113	0.0774099	0.153238	0.0322537	0.0566769	0.0215624	0.0502035	0.00613421	0.0354506	0.0607538	0.40653	0.00374446	0.00552469	0.07423749	18.00567	0.476134	0.788639	1.08413	1.6511	0.312061	0.174291	0.0973514	0.130484	0.192719	0.0930937	0.2077409	0.3573561
37700	-241.8222	-239.9262	-1.895978	15.95231	2.069252	0.0185202	0.634656	0.0380357	0.0647656	0.0684708	0.115011	0.516011	0.417825	0.0131469	0.570299	0.0797509	0.0116275	0.0724591	0.402211	0.402691	0.482236	0.2496616	0.05214453	0.0317895	0.0300181	0.246649	0.00763418	0.0465328	0.0157148	0.0705859	0.00645392	0.0495548	0.0362635	0.074172	0.0184941	0.333712	0.00342591	0.0289995	0.1050906	15.95231	0.301404	0.662181	1.07163	1.96479	0.320716	0.224871	0.0689019	0.080823	0.139867	0.164821	0.1572352	0.668366
37800	-237.5545	-249.9016	12.34705	28.86455	4.110173	0.0110366	0.0819585	0.0978064	0.0836265	0.00583292	0.0365689	0.053965	0.000136162	0.109301	0.145384	0.307044	0.0916024	0.130998	0.105152	0.0374846	0.0314538	0.1119427	0.04140767	0.028135	0.104754	0.0300336	0.123011	0.0315153	0.0267702	0.0874802	0.0150836	0.094818	0.0517393	0.0286388	0.0162217	0.230399	0.0548005	0.0765999	0.002667185	28.86455	0.460314	0.778935	1.08437	1.67638	0.287788	0.255393	0.0992601	0.0758806	0.134657	0.147022	0.04407486	0.06051489
37900	-242.0081	-248.5902	6.582118	18.65362	2.945753	0.0109862	0.57802	0.323857	0.332704	0.0767626	0.00572878	0.30239	0.0981849	0.0552124	0.0957671	0.139095	0.132773	0.106757	0.0199544	0.00788908	0.0802791	0.1181797	0.1304574	0.024353	0.0579509	0.093492	0.217249	0.0140883	0.0172507	0.125692	0.125753	0.00327045	0.0383044	0.0566502	0.00506222	0.0884176	0.100688	0.0317778	0.012859	18.65362	0.385021	0.72848	1.08223	1.80426	0.267478	0.141536	0.126987	0.0668639	0.138824	0.258312	0.1433164	0.08972452
38000	-254.002	-253.8311	-0.1709626	28.94588	1.070152	0.244268	0.0423256	0.204337	0.0699469	0.177046	0.344749	0.884408	0.031844	0.0257878	0.225677	0.230226	0.0793278	0.155039	0.191678	0.0686748	0.320108	0.265717	0.04698154	0.0646569	0.0522348	0.0325001	0.037795	0.0802954	0.0210553	0.110586	0.00838012	0.0466329	0.0865603	0.170318	0.034254	0.169079	0.0667509	0.0189008	0.01268865	28.94588	0.150735	0.496868	1.01072	2.34168	0.27856	0.183468	0.123233	0.102441	0.186665	0.125633	0.05967018	0.2126463
38100	-233.302	-243.7965	10.49453	37.93526	2.037013	0.0408289	0.0765071	0.0793349	0.0670607	0.000679282	0.00128481	0.153931	0.318518	0.0180595	0.0146725	0.279318	0.00808398	0.0557225	0.0217072	0.140367	0.00925232	0.06787605	0.0798608	0.0390539	0.0616191	0.154551	0.105012	0.0273712	0.00819512	0.234796	0.00428715	0.0714711	0.0522198	0.0386894	0.00884085	0.0907536	0.0258623	0.0772774	0.02068379	37.93526	0.297653	0.658893	1.07089	1.97257	0.308041	0.17786	0.1511	0.0888859	0.15099	0.123123	0.1005446	0.2057176
38200	-226.0057	-247.1528	21.1471	102.6549	3.383381	0.00786323	0.013027	0.0336941	0.0187355	0.00630843	0.00701954	0.0307465	0.0568924	0.0421079	0.0635052	0.0105751	0.0741355	0.0689555	0.0118976	0.0267612	0.0162055	0.02411077	0.01740136	0.0405897	0.0512398	0.139274	0.107935	0.124659	0.0183148	0.0204903	0.00684024	0.0861138	0.0342384	0.0644034	0.0962591	0.0912079	0.0720113	0.0464228	0.00060964	102.6549	0.416906	0.750765	1.08385	1.74848	0.217636	0.135839	0.167328	0.113488	0.199921	0.165787	0.018011	0.0338482
