Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
249	0	-572.3616	-532.0629	-40.29875	9.897424	2.675847	0.0483001	0.00133813	0.0146405	0.0475726	0.0753212	0.0948753	0.0314502	0.0900952	0.0200595	0.0669814	0.0303589	0.0961718	0.00576096	0.00532337	0.0370686	0.0535643	0.013636	0.00450605	0.0571561	0.0147949	0.0813899	0.0236296	0.0219834	0.0270454	0.00319272	0.0448892	0.00771844	0.0378988	0.0322584	0.00195442	0.039056	0.0435701	0.00831775	0.00692031	0.0187111	0.00613018	0.0987713	0.0241677	0.0474004	0.00700528	0.03702202	0.009019163	0.0264495	0.0676576	0.146042	0.000454504	0.0887604	0.00912747	0.0800149	0.0105439	0.0154687	0.0563816	0.0870086	0.0363888	0.0368254	0.245036	0.0938407	0.1095417	6	97.63396	0.01707572	0.362519	0.711839	1.08037	1.84527	0.139164	0.244467	0.127159	0.128868	0.224483	0.135859	0.1185609	0.923928
250	0	-589.5769	-536.0535	-53.52346	10.94771	3.282238	0.0245528	0.00301059	0.0161788	0.0859237	0.206106	0.0833556	0.000268064	0.0765954	0.00210598	0.096092	0.0392224	0.207965	0.01444	0.0123751	0.0127295	0.0937948	0.0265223	0.00479101	0.00846677	0.0145968	0.0695142	0.00430628	0.0119734	0.106623	0.196268	0.193597	0.001545	0.0616358	0.0666828	0.000225135	0.000689918	0.00100411	0.0202734	0.182747	0.0107698	0.0442387	0.0708676	0.0267711	0.0412061	0.0051534	0.05397735	0.009653028	0.0179404	0.089049	0.0696435	0.0206662	0.0219361	0.00107866	0.275362	0.00826033	0.0362537	0.0697777	0.0128943	0.114641	0.0182927	0.111453	0.132751	0.108307	3	71.29605	0.02394067	0.409983	0.746047	1.08359	1.76038	0.127866	0.211214	0.203525	0.0934661	0.241686	0.122242	0.1179601	0.918167
251	0	-595.9514	-531.8102	-64.14113	6.992059	1.816594	0.0474013	0.00548689	0.0542967	0.0648624	0.149819	0.249917	0.0094934	0.200388	0.0522663	0.0747371	0.0219358	0.518384	0.0861876	0.0287442	0.0577692	0.0705033	0.209154	0.0963383	0.0324568	0.0375518	0.0604194	0.0634242	0.273354	0.00360739	0.00454862	0.02427	0.0543371	0.00752034	0.0101877	0.0305805	0.0122298	0.209238	0.0248037	0.0300875	0.0208812	0.0420568	0.00686687	0.0277083	0.0818139	0.231984	0.1005246	0.01366807	0.0124428	0.10881	0.143123	0.0512945	0.0991893	0.00725944	0.0321245	0.000668327	0.0187924	0.0283531	0.0439204	0.0859305	0.0532093	0.294627	0.0202557	0.1557657	6	69.54893	0.02762229	0.270353	0.633977	1.06464	2.03103	0.115147	0.358282	0.128526	0.146547	0.186019	0.0654781	0.1694337	0.9193309
252	0	-588.8585	-524.3934	-64.4651	3.012551	2.644897	0.202461	0.0468355	0.0595664	0.0565815	0.166658	0.0489455	0.00660491	0.134172	0.0345928	0.391084	0.0713462	0.113365	0.0503932	0.0569556	0.0672993	0.0728386	0.0822794	0.0202398	0.0210106	0.00986611	0.0939684	0.015874	0.123098	0.00567719	0.100958	0.0442585	0.0497296	0.112362	0.0322914	0.0239745	0.0254095	0.013992	0.0847325	0.00506571	0.0657369	0.145652	0.113778	0.0714729	0.109396	0.0336552	0.06478055	-0.001936473	0.00419518	0.0473392	0.0636337	0.034957	0.163442	0.00193201	0.126612	0.00271695	0.045301	0.0161125	0.0891581	0.111526	0.117488	0.17509	0.000496374	0.2173015	4	81.0207	0.02009186	0.359777	0.709756	1.0801	1.85037	0.159053	0.300224	0.160951	0.114998	0.176933	0.0878401	0.2153651	1.008992
253	0	-609.5431	-538.9576	-70.58549	2.715211	1.503384	0.159902	0.0288336	0.035796	0.0979631	0.0611538	0.060975	0.0390667	0.181166	0.0448806	0.0470952	0.263096	0.0372458	0.0367282	0.0341785	0.0213694	0.306523	0.0805974	0.0490378	0.0930099	0.158631	0.0448848	0.161283	0.033729	0.0791543	0.128436	0.171213	0.132669	0.221725	0.284112	0.0166359	0.000510045	0.0393366	0.0961049	0.0159751	0.0725387	0.170507	0.0816065	0.0369484	0.0333255	0.148631	0.1051753	0.04347957	0.00750668	0.126563	0.243834	0.00917018	0.011108	0.0108031	0.125777	0.00130127	0.0268048	0.0515834	0.0671798	0.107952	0.00362481	0.164462	0.04233	0.1433698	3	67.48786	0.03060777	0.225845	0.589119	1.05062	2.13442	0.186077	0.285898	0.137318	0.103609	0.205748	0.0813503	0.1868494	0.7673015
254	0	-589.4438	-532.4218	-57.02204	0.9369755	2.701726	0.36852	0.0647442	0.0467745	0.050439	0.0590294	0.143371	0.0196354	0.121534	0.0534805	0.0670675	0.322066	0.0933465	0.124755	0.00963758	0.00502961	0.0374337	0.050393	0.0170635	0.0949749	0.0186059	0.0329848	0.00168169	0.0274367	0.00636187	0.00164295	0.173732	0.00245423	0.119389	0.0541322	0.00379545	0.0457725	0.0906366	0.0295888	0.059602	0.0273741	0.0462886	0.476747	0.00831073	0.14927	0.109397	0.09338789	-0.007406067	0.0223927	0.0446703	0.137576	0.0509371	0.0806296	0.0185747	0.0908175	0.00061377	0.016498	0.113753	0.00537325	0.201934	0.0718686	0.118617	0.0257447	0.1134466	6	63.09108	0.03921196	0.364784	0.713551	1.08059	1.84108	0.144864	0.189231	0.16559	0.0938804	0.322086	0.0843481	0.1060406	1.069842
255	0	-574.8147	-525.1624	-49.65235	2.093992	2.54317	0.0902394	0.0103488	0.0178819	0.0604209	0.0443563	0.0991906	0.0414409	0.0350602	0.0408626	0.0223526	0.108964	0.0779896	0.098574	0.0400875	0.00210621	0.145173	0.0210867	0.0808735	0.0126521	0.0153059	0.0328249	0.0457906	0.0207799	0.0107866	0.0539446	0.13101	0.0404879	0.00786134	0.0278895	0.0135026	0.0217699	0.0467273	0.184011	0.0267806	0.0209836	0.0364531	0.0485528	0.0699881	0.0103781	0.0123547	0.05780065	0.00253772	0.0175147	0.129476	0.17576	0.0259305	0.0261919	0.00441415	0.0537959	0.00189834	0.0222337	0.0638891	0.0301053	0.122326	0.0339295	0.27516	0.0173756	0.2123875	3	73.65808	0.0172241	0.350512	0.702623	1.0791	1.86776	0.0994843	0.29531	0.143957	0.109913	0.246061	0.105275	0.2149252	0.9881925
256	0	-596.9736	-532.7815	-64.19209	5.649446	2.571773	0.0753778	0.0968464	0.0405179	0.0416567	0.139017	0.218915	0.000504801	0.0129016	0.0775527	0.0451531	0.0396325	0.0993561	0.0310535	0.0481547	0.13023	0.0557488	0.0467691	0.019306	0.0119579	0.00478184	0.0180584	0.0216954	0.0332849	0.167766	0.006195	0.0766686	0.0507065	0.181741	0.0317689	0.0315969	0.0442768	0.00104069	0.150555	0.0131872	0.0556249	0.0598528	0.130575	0.000319445	0.034895	0.00334954	0.06821851	0.03495477	0.0421165	0.103456	0.107869	0.0700081	0.23427	0.0031562	0.0538823	0.00164979	0.0132412	0.0863517	0.0576707	0.0987287	0.0145172	0.10176	0.0113219	0.1262005	4	74.83514	0.0337297	0.353157	0.704675	1.0794	1.86277	0.130578	0.362968	0.117543	0.122644	0.172046	0.0942216	0.1611553	0.7830989
257	0	-608.1031	-542.592	-65.51107	3.840776	3.025862	0.0859352	0.150686	0.127356	0.0127394	0.255852	0.00793431	0.0485053	0.0963184	0.0100037	0.244679	0.045676	0.0644373	0.0755218	0.0994801	0.1126	0.16879	0.03248	0.186732	0.0956062	0.00632808	0.1816	0.0210911	0.0486814	0.0233423	0.211191	0.00794839	0.166196	0.00272364	0.0344623	0.0131089	0.123565	0.0399497	0.141807	0.152663	0.116221	0.238312	0.244093	0.0359526	0.025009	0.0251854	0.08948417	0.009421154	0.0123045	0.0482035	0.0633991	0.019955	0.0210579	0.000970829	0.0945056	0.00790725	0.0561292	0.0658485	0.0155905	0.0976177	0.0520964	0.437395	0.00701913	0.2477366	5	60.58823	0.01467335	0.391253	0.73295	1.08264	1.79316	0.137589	0.26804	0.172199	0.103606	0.251045	0.0675206	0.2571578	0.9633643
258	0	-580.4326	-532.3012	-48.13136	7.172915	3.420152	0.0509343	0.0278365	0.0380212	0.0315581	0.0441129	0.0960388	0.0429224	0.0528301	0.0162297	0.0227047	0.0310411	0.0537768	0.0449164	0.0050967	0.0037078	0.0492077	0.0573824	0.0314537	0.0432031	0.00737206	0.131901	0.0192052	0.00111773	0.0983031	0.0126617	0.0261615	0.0464652	0.0257035	0.00789797	0.00958948	0.015575	0.000751079	0.0561211	0.0012821	0.0146937	0.00286504	0.0135248	0.0599252	0.062021	0.088977	0.02706904	0.007072569	0.00167942	0.0757487	0.0908922	0.0298198	0.0819036	0.000130901	0.218204	0.00116707	0.0283553	0.00710578	0.0204867	0.117564	0.0263768	0.265692	0.0348745	0.1603552	3	84.6937	0.01230639	0.419363	0.752423	1.08393	1.74429	0.120569	0.249477	0.199905	0.108044	0.230164	0.0918421	0.1674278	0.9577575
259	0	-594.6688	-522.1156	-72.5532	1.450958	2.636526	0.30496	0.0128838	0.0312721	0.0832367	0.0256629	0.0882187	0.0193319	0.0773414	0.126311	0.0348289	0.0329979	0.191839	0.303141	0.239764	0.00601408	0.118409	0.0220641	0.04214	0.0921243	0.0412539	0.0183541	0.0597087	0.242318	0.00362226	0.00991244	0.0213686	0.0342465	0.0108132	0.0308777	0.0179914	0.0286806	0.136245	0.0751714	0.0457734	0.0724558	0.0156858	0.0137541	0.0867006	0.014388	0.0137478	0.06765406	-0.0277596	0.00440515	0.0217397	0.146565	0.0359773	0.0206115	0.00307231	0.06973	0.000629721	0.0360563	0.0600115	0.0340977	0.10243	0.0225932	0.437613	0.00446743	0.2748999	4	88.5248	0.01168118	0.35903	0.709186	1.08002	1.85176	0.157469	0.242122	0.175958	0.117225	0.22508	0.0821458	0.2471404	1.112323
260	0	-589.1646	-527.6952	-61.46934	11.61063	1.868807	0.0701855	0.00725571	0.0665888	0.0199595	0.0197428	0.0004636	0.000268608	0.0483779	0.00850975	0.0715767	0.0203583	0.135212	0.0595815	0.0241077	0.0075872	0.149733	0.00827657	0.198808	0.038051	0.0303493	0.0870213	0.00369196	0.000920542	0.00178903	0.0115238	0.0926014	0.011481	0.0852195	0.00924382	0.234596	0.032748	0.00176428	0.00980234	0.0395078	0.254147	0.100441	0.0207246	0.0177219	0.000252756	0.0325643	0.04567499	0.002243881	0.0150402	0.0981364	0.166566	0.0153171	0.0197552	0.000130909	0.102459	0.00107811	0.0647758	0.0145013	0.0520278	0.0388356	0.0712465	0.304188	0.0359422	0.3024174	1	73.58224	0.01000162	0.277095	0.640296	1.06633	2.01628	0.117164	0.261	0.19717	0.11743	0.240054	0.0671814	0.3046612	0.9926348
261	0	-580.9916	-519.659	-61.33258	2.482868	3.166629	0.0791317	0.0180501	0.0283249	0.189225	0.0807149	0.103088	0.0354965	0.121303	0.0374786	0.0397202	0.0631711	0.153223	0.0917478	0.0730495	0.0537735	0.105644	0.0404149	0.126049	0.102148	0.0369596	0.100683	0.0440606	0.00108152	0.079807	0.0344053	0.0301242	0.00372635	0.00966736	0.0986414	0.165725	0.0260654	0.00317535	0.0490512	0.0217946	0.034956	0.0959097	0.0497277	0.00984137	0.0802839	0.0189071	0.07711634	0.02543821	0.0141387	0.0790432	0.0234248	0.00113158	0.0999694	0.00184956	0.115941	9.64888e-05	0.0227941	0.0822958	0.0290431	0.0876317	0.0244404	0.401823	0.016377	0.1632735	4	74.26715	0.01753784	0.401755	0.740356	1.08322	1.77467	0.152299	0.272026	0.133293	0.105784	0.269063	0.0675349	0.1887117	0.8652007
262	0	-596.4779	-537.5203	-58.9576	1.798598	3.167158	0.198991	0.0168616	0.0179892	0.143129	0.0426359	0.0430802	0.00750203	0.0198466	0.0159347	0.0224362	0.0207935	0.201366	0.0475882	0.00236252	0.0426875	0.157539	0.0626272	0.0600116	0.0217288	0.00732303	0.0115155	0.0506619	0.0295678	0.0561414	0.00704342	0.0402499	0.00386143	0.0230547	0.0467699	0.0242915	0.218286	0.0553085	0.0394092	0.0951776	0.0258935	0.0465532	0.00948388	0.0419848	0.13851	0.0357408	0.05285786	-0.01955991	0.0306841	0.0572329	0.0112575	0.108123	0.0647594	0.00483537	0.0970328	0.00509632	0.0547101	0.109912	0.0829707	0.0866674	0.0781885	0.199757	0.00877223	0.2452583	2	74.49185	0.02314466	0.401794	0.740382	1.08323	1.7746	0.156048	0.279426	0.190297	0.136756	0.165053	0.072419	0.2256984	1.086664
263	0	-604.9724	-530.7768	-74.19552	5.36919	1.144125	0.16027	0.00358554	0.2008	0.0596549	0.275054	0.056883	0.0012991	0.289598	0.0653912	0.0796758	0.185132	0.125681	0.149405	0.128776	0.0332324	0.127901	0.0690814	0.0574502	0.16833	0.0461866	0.0385324	0.160812	0.00605434	0.160094	0.0825409	0.351712	0.253828	0.217688	0.176085	0.0740637	0.0227754	0.00881131	0.056157	0.0387365	0.125576	0.090749	0.0434825	0.0692019	0.0495293	0.0544808	0.1094921	-0.007285039	0.023317	0.0459374	0.0927672	0.00161093	0.00728608	0.00057084	0.100143	3.18588e-05	0.0228784	0.0840383	0.0659204	0.129666	0.0835848	0.270988	0.0712601	0.1821722	5	77.2961	0.0237673	0.164781	0.516164	1.02031	2.29875	0.130189	0.238346	0.222493	0.115804	0.192606	0.100562	0.1748872	1.041656
264	0	-591.9948	-537.3374	-54.65746	17.06813	2.027739	0.0763132	0.00525635	0.107308	0.0126716	0.0205601	0.0613555	0.00208101	0.0599152	0.118198	0.0534258	0.0195744	0.0841689	0.028248	0.00850154	0.00560885	0.0100146	0.0705941	0.00524683	0.0150076	0.00758969	0.0799796	0.0552426	0.13472	0.0271953	0.00947589	0.0123392	0.0652264	0.114594	0.0186549	0.0185128	0.0132651	0.0341206	0.0296465	0.000533907	0.127029	0.0103113	0.0185541	0.0114456	0.0593049	0.0213677	0.0387815	-0.0146171	0.0133169	0.0385333	0.00898838	0.0702225	0.0724074	0.00169189	0.109174	0.00711893	0.0898009	0.0935594	0.0615227	0.0373733	0.0894673	0.23055	0.0762726	0.1156445	4	97.89584	0.01053351	0.296564	0.657931	1.07067	1.97484	0.155441	0.291315	0.202318	0.083533	0.166849	0.100544	0.1010274	1.144685
265	0	-577.3839	-523.7606	-53.62323	1.300929	2.304158	0.284891	0.00723795	0.0136194	0.00348117	0.0588307	0.1203	0.0188489	0.0373571	0.00610319	0.00929269	0.00984905	0.0714261	0.0231066	0.0193518	0.00460315	0.0452985	0.00964354	0.0248159	0.0248941	0.00432324	0.0519611	0.0168305	0.00628782	0.0075662	0.00487964	0.0283937	0.00129549	0.0079791	0.0526819	0.00503634	0.0430712	0.025757	0.0618126	0.0586089	0.0312193	0.059178	0.0904309	0.00273492	0.0201244	0.0305437	0.04120743	0.008244375	0.0105224	0.0848276	0.0689554	0.0417658	0.0181944	0.00717142	0.0710779	0.00134876	0.00969111	0.093683	0.0351046	0.144998	0.0123964	0.287961	0.112302	0.1303966	1	103.172	0.01811816	0.327066	0.683895	1.07602	1.91302	0.167405	0.289493	0.132183	0.102647	0.249622	0.0586495	0.138641	0.9405344
266	0	-571.8813	-536.1235	-35.75777	2.78021	1.397669	0.104005	0.00545487	0.0385852	0.0633927	0.0521181	0.0715229	0.0166998	0.0214353	0.0105715	0.00476605	0.0114994	0.0467507	0.0425509	0.00232377	0.00296597	0.120587	0.0140329	0.019779	0.0325072	0.00469814	0.03998	0.0146443	0.039369	0.0258792	0.0795185	0.0978018	0.0479598	0.0442543	0.0309831	0.0636582	0.0233407	0.0207346	0.022675	0.0185498	2.32492e-05	0.0226429	0.0327377	0.00818641	0.0517399	0.0240738	0.04360801	0.01572588	0.00996489	0.11213	0.124199	0.0251128	0.0388097	0.00663161	0.107755	0.00975663	0.0404024	0.0741317	0.0687649	0.0704538	0.144095	0.1051	0.0626911	0.1794363	4	63.76032	0.02020353	0.209073	0.570587	1.0438	2.17654	0.143074	0.307872	0.17052	0.10045	0.174801	0.103283	0.1951622	0.9194215
267	0	-612.5897	-534.4729	-78.11675	3.02602	3.06577	0.122581	0.0393844	0.0211741	0.0527167	0.234503	0.173563	0.02631	0.0874084	0.160607	0.0222467	0.0292906	0.222936	0.225811	0.10198	0.0108535	0.164646	0.00724989	0.0535746	0.104778	0.00693813	0.0568716	0.143569	0.00738051	0.0863089	0.0375677	0.0761098	0.0733867	0.108036	0.0241849	0.33981	0.0214621	0.0776425	0.11313	0.173912	0.0106789	0.0863042	0.0332014	0.048333	0.0311948	0.0176979	0.08998189	0.01566161	0.0108242	0.00151067	0.0741526	0.0187471	0.177405	0.00418404	0.037331	0.00508899	0.075938	0.0249559	0.0454426	0.259939	0.0446917	0.166778	0.0530112	0.2571081	1	78.99124	0.01347075	0.394287	0.735106	1.08282	1.78779	0.13884	0.235981	0.170457	0.146591	0.237571	0.0705606	0.2727697	0.9425831
268	0	-598.4708	-535.3312	-63.13958	2.278543	2.550018	0.214951	0.00107035	0.0250439	0.1305	0.0405235	0.0817056	0.0802003	0.0960971	0.0713257	0.0248446	0.0656574	0.234505	0.0276871	0.00139385	0.0042675	0.0467657	0.00958724	0.0176815	0.212047	0.077533	0.00890518	0.0954396	0.000476241	0.00187187	0.0276354	0.162911	0.0727496	0.202767	0.0911382	0.00591868	0.164057	0.0122835	0.0595746	0.160654	0.00680907	0.059812	0.0407919	0.015371	0.0279579	0.0916119	0.07769523	-0.02846683	0.0164432	0.0731083	0.100091	0.0353684	0.0455574	0.00279077	0.027354	0.01177	0.0672454	0.0029028	0.0677832	0.285966	0.0237632	0.206133	0.033723	0.2180063	2	66.22906	0.02619069	0.351148	0.703117	1.07917	1.86656	0.147132	0.288302	0.117555	0.166197	0.205713	0.0751011	0.1895395	1.150189
269	0	-585.9805	-528.4023	-57.57813	7.981908	2.543895	0.0164865	0.0277753	0.0166466	0.0585987	0.0493565	0.0900173	0.0351313	0.101112	0.0314033	0.0563081	0.0087852	0.304229	0.02107	0.0302728	0.0188286	0.0310777	0.074372	0.000266394	0.0147312	0.0147746	0.01577	0.0287719	0.127753	0.0468693	0.0140264	0.0969959	0.0762231	0.0212101	0.0428327	0.0374297	0.0196671	0.0618871	0.0102328	0.00671945	0.00501627	0.0164893	0.0917337	0.0347399	0.0696697	0.0287373	0.03496804	0.003519986	0.0155518	0.0851472	0.0932966	0.0110235	0.00416276	0.00588801	0.0931915	0.00312254	0.0118135	0.152279	0.117034	0.0215389	0.066303	0.269692	0.0499563	0.1386841	3	75.71103	0.01753826	0.350579	0.702675	1.07911	1.86764	0.160274	0.304673	0.155584	0.110361	0.171685	0.0974244	0.1422041	0.975247
270	0	-580.0965	-528.3688	-51.72773	4.749165	2.486967	0.0698752	0.011724	0.0863536	0.0486724	0.0335615	0.0187725	0.000173952	0.140749	0.0061057	0.0530834	0.131564	0.061723	0.00668972	0.0498732	0.0121045	0.035208	0.0203906	0.0237716	0.0266636	0.00917906	0.0429056	0.109367	0.0596229	0.000764361	0.00625502	0.0413025	0.0433447	0.0419424	0.00733749	0.0834741	0.0944373	0.0520934	0.0453901	0.0899096	0.0292882	0.0319789	0.112206	0.033705	0.0552718	0.0102242	0.05015668	0.02622464	0.00515997	0.0426612	0.116032	0.00445191	0.0427518	0.0164042	0.111658	0.00164513	0.0609203	0.109504	0.172589	0.122666	0.0235327	0.144398	0.0256265	0.08269083	3	69.38078	0.02425293	0.345218	0.698481	1.07848	1.87782	0.249538	0.209496	0.117805	0.0975301	0.24444	0.0811909	0.1089155	0.7592202
271	0	-588.4395	-529.0315	-59.40806	9.740669	2.645818	0.0468702	0.00739954	0.0602313	0.0565978	0.117258	0.216549	0.010299	0.212426	0.110246	0.0736378	0.031432	0.192681	0.0552303	0.0396485	0.00390101	0.12835	0.0155965	0.0792814	0.115353	0.0341015	0.0705759	0.0487594	0.00744472	0.0307669	0.00367292	0.148768	0.030042	0.017229	0.0423752	0.0272784	0.0447892	0.0929187	0.0372413	0.0808692	0.11249	0.0290235	0.0540769	0.00115763	0.00276067	0.0451696	0.0772531	0.02145111	0.00314812	0.0949346	0.17905	0.010874	0.0209298	0.0228428	0.0858117	0.0062119	0.116517	0.035584	0.0183229	0.047381	0.0371684	0.29495	0.0262733	0.1520142	3	63.54329	0.02431073	0.359859	0.709819	1.08011	1.85022	0.135043	0.189863	0.167202	0.0977324	0.347367	0.0627931	0.1734653	0.8763378
272	0	-577.5351	-536.3475	-41.18754	1.064854	1.244614	0.223916	0.0460351	0.0483085	0.160434	0.149547	0.115715	0.0029044	0.0474248	0.00341369	0.0267987	0.00619416	0.115842	0.0958461	0.0193066	0.0790231	0.0301697	0.0690266	0.0099048	0.00967328	0.0204476	0.0281644	0.139638	0.0123276	0.0405516	0.059762	0.00287613	0.0263748	0.150639	0.0422411	0.013816	0.0302402	0.0557629	0.0183713	0.0191097	0.00979983	0.179034	0.0372902	0.0169148	0.0819382	0.0177332	0.05551239	0.01870219	0.00659137	0.0367966	0.0198166	0.0211115	0.0677324	0.00761428	0.0910361	0.00318326	0.0584793	0.129411	0.0329958	0.0458954	0.0778205	0.334991	0.0665249	0.152183	8	68.24946	0.03251542	0.183045	0.539679	1.0311	2.24618	0.167398	0.267547	0.127117	0.121569	0.236994	0.0793752	0.1708851	0.890557
273	0	-600.7124	-529.7706	-70.94183	4.691312	2.322575	0.137805	0.0130393	0.0444493	0.00182316	0.176098	0.0631555	0.00684986	0.0456843	0.00187648	0.0781234	0.0513396	0.127453	0.0141554	0.103734	0.00850554	0.0587415	0.0840641	0.119678	0.104239	0.0137315	0.0519121	0.031715	0.0357686	0.159492	0.0480291	0.0666261	0.00149871	0.256786	0.0114871	0.0102147	0.0356121	0.198971	0.026453	0.0446504	0.00263109	0.171593	0.0553681	0.0518034	0.0250622	0.0427382	0.0633506	0.01505882	0.0206555	0.112895	0.107721	0.0575065	0.0623079	0.0084653	0.10361	0.00833557	0.0270428	0.0847552	0.030202	0.0892405	0.0144073	0.17091	0.101946	0.1614556	1	94.62056	0.01121066	0.328963	0.685448	1.0763	1.90929	0.144297	0.269639	0.164312	0.122117	0.173581	0.126054	0.1765144	0.9146879
274	0	-600.7917	-531.6804	-69.11126	2.868836	1.718892	0.00226166	0.0628847	0.0175506	0.208189	0.0472132	0.0482353	0.060027	0.0531496	0.00291537	0.176242	0.0498699	0.134632	0.0458632	0.0371917	0.0369285	0.0983435	0.0298148	0.107845	0.0472269	0.0271782	0.0151601	0.0289829	0.0185981	0.012711	0.00209132	0.00480196	0.00702308	0.0295399	0.226033	0.11416	0.0475537	0.126345	0.0460262	0.0159112	0.0109564	0.0205317	0.0439152	0.159599	0.0556482	0.0397234	0.0573322	0.007010978	0.00714636	0.109515	0.131494	0.0418018	0.00125053	0.00776736	0.0582249	0.00347793	0.0984203	0.0678791	0.0311284	0.101471	0.0593088	0.208419	0.0726963	0.1059185	5	144.4571	0.01188788	0.257244	0.621353	1.06105	2.06035	0.152697	0.271713	0.175781	0.137101	0.189919	0.0727904	0.1129295	0.9379172
275	0	-606.6822	-542.7224	-63.95982	60.25128	1.409139	0.00779723	0.051883	0.127102	0.0291243	0.0128974	0.236317	0.0569711	0.0833081	0.0257899	0.123645	0.0695323	0.0629713	0.022813	0.0148715	0.0055878	0.0284546	0.0741141	0.10537	0.0594302	0.0860224	0.087744	0.00254125	0.0159853	0.123593	3.24054e-05	0.0181372	0.018031	0.163879	0.024981	0.0265789	0.0532713	0.0506047	0.0151185	0.0984556	0.0521857	0.0589719	0.093098	0.0166105	0.0788764	0.022568	0.0713023	-0.01246381	0.0174087	0.0326338	0.105154	0.0454143	0.0175897	0.00493612	0.0842549	0.00154393	0.0331707	0.038836	0.0767391	0.0945522	0.0236846	0.368954	0.0551281	0.1246061	2	73.14432	0.031351	0.210939	0.572699	1.04461	2.17175	0.15233	0.281457	0.135853	0.110541	0.226048	0.0937705	0.1121423	1.111143
276	0	-583.9672	-534.7586	-49.20861	8.257482	3.567086	0.0778913	0.017861	0.0188124	0.0118845	0.0702414	0.170871	0.0295962	0.0718318	0.116295	0.057264	0.00725145	0.227017	0.128548	0.00331742	0.124674	0.0537415	0.0935101	0.0287152	0.0642682	0.0321677	0.024697	0.0396649	0.0601657	0.0416472	0.0145338	0.00186928	0.0170528	0.0596287	0.0271591	0.12858	0.0347638	0.0168784	0.0706199	0.0366371	0.00263237	0.00495384	0.0436117	0.0127968	0.0297861	0.00578492	0.04330662	0.03129449	0.0290784	0.142371	0.0655445	0.0787326	0.034407	0.00703946	0.0689047	0.00440391	0.0577175	0.0482023	0.116461	0.0530217	0.0673859	0.12982	0.0969104	0.1496287	5	69.99864	0.02288424	0.428874	0.758769	1.08417	1.72818	0.161607	0.31308	0.155165	0.111067	0.182535	0.0765453	0.1809232	0.8270289
277	0	-614.7464	-536.3702	-78.37624	3.57739	1.397813	0.122922	0.0534248	0.0409612	0.0167309	0.0475751	0.321227	0.029596	0.232907	0.0506129	0.0431617	0.0321466	0.462364	0.0299729	0.0425753	0.052788	0.0615687	0.204925	0.0525941	0.0282236	0.016379	0.0109988	0.170615	0.290208	0.157685	0.0788144	0.356417	0.0724173	0.0568496	0.00591408	0.0917141	0.13256	0.0130596	0.0381536	0.355246	0.000234	0.00162113	0.0452473	0.0156983	0.298691	0.0608736	0.1279348	0.01228298	0.00748743	0.159874	0.171307	0.0459161	0.00640924	0.000172682	0.0570791	0.000525765	0.0216351	0.0123768	0.0464044	0.209408	0.0795241	0.145494	0.0363854	0.1401055	4	63.9571	0.03911544	0.209096	0.570614	1.04381	2.17648	0.0872202	0.368228	0.179312	0.0990011	0.178539	0.0876994	0.1523884	0.9193969
278	0	-597.7225	-542.4627	-55.25979	1.571128	2.740451	0.11534	0.0901463	0.220157	0.0210864	0.0255209	0.223684	0.164021	0.00534923	0.0389008	0.0383683	0.0386937	0.0701964	0.0360894	0.0137481	0.00894611	0.201106	0.00650699	0.253008	0.0120397	0.0712994	0.019015	0.0188387	0.139692	0.0393575	0.0135152	0.0264991	0.106178	0.0624775	0.00753875	0.0247198	0.006509	0.043507	0.170969	0.00545075	0.00661442	0.0530155	0.0274135	0.0078493	0.00347603	0.0561858	0.05408741	-0.01892348	0.0094315	0.0629631	0.204294	0.0070553	0.0469285	0.00884204	0.0293241	0.00194849	0.144931	0.0271269	0.0137903	0.0898137	0.0441622	0.29157	0.0178194	0.1689914	4	69.13976	0.036438	0.36813	0.716063	1.0809	1.83491	0.132816	0.145666	0.187005	0.131124	0.316253	0.087137	0.1500679	1.126099
