Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-572.3069	-531.0568	-41.25014	18.42973	0.6564693	0.0205409	0.0181918	0.0234657	0.0122758	0.0130392	0.00821326	0.0199493	0.0913325	0.0115606	0.00799689	0.0459321	0.083519	0.00725794	0.035154	0.00456079	0.00442702	0.071609	0.0148035	0.0741963	0.0651917	0.0677102	0.00403324	0.15181	0.00763359	0.176473	0.103375	0.022883	0.0187109	0.000328003	0.100531	0.00324962	0.00059443	0.0074402	0.0844543	0.0718308	0.0430121	0.044962	0.000995843	0.00833314	0.00651438	0.049829	-0.00286991	0.0136825	0.0136423	0.291716	0.0235565	0.00594501	0.00492289	0.0522251	0.00598427	0.0131601	0.0506622	0.019473	0.125511	0.0333674	0.288541	0.0576106	0.1851094	4	90.04203	0.02464784	0.0649257	0.342246	0.907604	2.68522	0.162549	0.2134	0.197137	0.154566	0.211846	0.0605014	0.1822395	1.015748
1100	-558.7409	-523.5747	-35.16626	11.90692	1.750965	0.0108936	0.0674203	0.0434967	0.0170127	0.00641149	0.0792858	0.0262504	0.0230951	0.0594359	0.0502031	0.000832616	0.0820981	0.156023	0.0581267	0.00575988	0.0141446	0.00268923	0.00553644	0.0150369	0.0112878	0.106358	0.0263854	0.00273231	0.00424125	0.0571553	0.0281694	0.0420024	0.0171606	0.0287067	0.0799696	0.0274886	0.0330817	0.0827936	0.0261865	0.0226863	0.0822908	0.00328938	0.0515413	0.0520533	0.00499607	0.0402108	-0.01027549	0.0513825	0.0112323	0.122519	0.0769396	0.0371755	0.00483326	0.0665686	0.0518438	0.0664431	0.0162375	0.0476763	0.20058	0.0406871	0.065818	0.140064	0.1528462	7	81.13082	0.01749155	0.26162	0.625618	1.0623	2.05046	0.189065	0.247837	0.197647	0.124449	0.16902	0.0719807	0.1425707	1.072073
1200	-568.9914	-526.6621	-42.32927	30.34515	1.304059	0.210619	0.00706133	0.00141524	0.040414	0.0799272	0.0895373	0.0164382	0.0219891	0.0287975	0.0276995	0.00280648	0.0434134	0.00982531	0.161611	5.84853e-05	0.0113442	0.00557201	0.00863608	0.0213001	0.000310404	0.137365	0.00283517	0.00511333	0.031642	0.0178959	0.0225116	0.00867618	0.0745422	0.000965528	0.0391813	0.00590004	0.00147458	0.0122525	0.00648244	0.0274966	0.00927624	0.0277122	0.124197	0.0480289	0.0515799	0.04058462	0.01245901	0.0439458	0.00746591	0.247142	0.0658032	0.101954	0.00199115	0.127217	0.0319287	0.0182048	0.0266856	0.042996	0.0450461	0.0256371	0.0417734	0.172209	0.1881964	5	77.47824	0.01616042	0.193407	0.552323	1.03649	2.21778	0.171394	0.19407	0.247837	0.102392	0.157506	0.126801	0.2006554	0.9379084
1300	-554.0199	-516.6295	-37.39039	28.95834	2.439442	0.039975	0.0526656	0.100035	0.00480635	0.014337	0.00334343	0.0396202	0.0180431	0.00641915	0.00665731	0.0354877	0.0254154	0.0999094	0.026266	0.0420482	0.0421659	0.0264543	0.0164195	0.0121603	4.2475e-05	0.0157976	0.00606958	0.0224563	0.0333795	0.00539983	0.00551422	0.00300826	0.0186342	0.0445429	0.00529318	0.0550375	0.0348004	0.110419	0.104363	0.0632166	0.00541014	0.043671	0.00680518	0.00212351	0.0488495	0.02699283	0.008802289	0.0255758	0.00953812	0.264333	0.0273232	0.0230949	0.00193429	0.121013	0.00603553	0.0859406	0.0576764	0.0233967	0.120551	0.0465838	0.143003	0.0440006	0.1952725	5	78.12243	0.02395353	0.340639	0.694859	1.07791	1.8866	0.187795	0.19054	0.175253	0.132909	0.220699	0.0928044	0.2040748	0.9568673
1400	-524.8925	-515.6479	-9.244579	14.27089	2.732307	0.0118836	0.0117444	0.0395975	0.00753202	0.00112724	0.00784691	0.0063513	0.00127377	0.0162059	0.043484	0.0083735	0.0254544	0.00294436	0.026264	0.00392991	0.000371305	0.00178962	0.0150747	0.00689931	0.0238299	0.00244896	0.0249873	0.00225974	0.0468749	0.00245302	0.0277659	0.00841722	0.00565619	0.0213895	0.0256528	0.00193124	0.0366366	0.000869185	0.00624369	0.0267978	0.000203348	0.0137218	0.0108379	0.0171018	0.0196121	0.01736631	0.006604013	0.0306581	0.0223939	0.208104	0.0970441	0.0222351	0.00163309	0.103081	0.0254419	0.070107	0.0147619	0.0270765	0.126885	0.0231479	0.180786	0.0466441	0.1405126	4	82.84697	0.0181524	0.367431	0.71554	1.08083	1.8362	0.16604	0.224766	0.22149	0.103635	0.192641	0.0914274	0.1471166	0.9551104
1500	-542.8321	-520.7683	-22.06382	56.8375	2.174387	0.0209366	0.0209104	0.00208496	0.00111776	0.0116377	0.00661697	0.0358199	0.0274038	0.0103895	0.0224965	0.00151809	0.00308034	0.00338198	0.0316919	0.0296541	0.0103341	0.0033592	0.0113015	0.0383484	0.0336368	0.0119784	0.092675	0.0100156	0.0238182	0.00930621	0.0689933	0.000973774	0.0315167	0.0164343	0.0233071	0.00429555	0.0443759	0.0500283	0.0129644	0.00182521	0.00967873	0.00684765	0.0111061	0.0708801	0.0128206	0.01942387	0.0166975	0.0483114	0.00621519	0.186342	0.00446976	0.0522294	0.00406101	0.019135	0.0116744	0.0856072	0.0210479	0.000313504	0.126077	0.0108754	0.12827	0.295371	0.1253311	7	93.8097	0.0129732	0.313239	0.672363	1.0738	1.9406	0.170232	0.275419	0.182877	0.114353	0.187008	0.0701116	0.1420286	0.8824356
1600	-558.6499	-521.101	-37.54888	17.9346	2.035766	0.0128715	0.00604072	0.0389508	0.00795911	0.0053954	0.00890091	0.00251848	0.0659345	0.000434612	0.120775	0.0713188	0.00451072	0.00731633	0.0706229	0.00923584	0.0256363	0.0595323	0.0278301	0.00823697	0.00725219	0.0164721	0.0050024	0.0143592	0.00428824	0.0303644	0.00162942	0.0031297	0.00537741	0.0359968	0.024726	0.0140829	0.0388361	0.0574058	0.0676136	0.0419809	0.0218547	0.00779476	0.0192795	0.0358981	0.098558	0.026636	0.0077649	0.0285561	0.00600398	0.196359	0.0398245	0.0516309	0.00945432	0.0555794	0.0694621	0.0284124	0.0768609	0.0109531	0.0723906	0.0350439	0.160832	0.158638	0.06930002	5	85.37471	0.02076325	0.297507	0.658764	1.07086	1.97287	0.172305	0.159366	0.186918	0.16622	0.213243	0.101948	0.07706492	0.8992421
1700	-544.3264	-512.7172	-31.60921	35.74718	3.642535	0.0725646	0.0236742	0.0495769	0.0564645	0.00516826	0.023508	0.0397204	0.00160316	0.0229997	0.0212054	0.00210195	0.0675039	0.00237025	0.102852	0.00633063	0.00742344	0.000858812	0.0046723	0.0109323	0.0158407	0.0283169	0.0466219	0.016115	0.0363521	0.00351651	0.0503937	0.0126173	0.00271701	0.0149071	0.0162197	0.0167196	0.0628119	0.000823933	0.00607128	0.0232083	0.0222664	0.0168155	0.0246982	0.0103768	0.000138251	0.02413751	-0.01579558	0.0197966	0.020162	0.258213	0.0581237	0.0677651	0.00524592	0.0672522	0.0574434	0.0489922	0.00068472	0.058658	0.0563619	0.0752317	0.111328	0.0947415	0.1290557	4	95.32132	0.02300601	0.433578	0.761864	1.08426	1.7203	0.212098	0.210609	0.210202	0.141408	0.141821	0.0838621	0.1132601	1.139463
1800	-556.6049	-514.3423	-42.26255	13.43131	2.678006	0.0252458	0.0162958	0.118951	0.00408442	0.0103489	0.0210089	0.0797377	0.0505486	0.0189742	0.0158556	0.00578927	0.0699634	0.000108578	0.15856	0.00430518	0.000418469	0.00363705	0.000167551	0.161171	0.0189947	0.106617	0.0344929	0.000746665	0.0120677	0.036962	0.03336	0.0115882	0.0194481	0.0232891	0.172196	0.00437661	0.0223484	0.0187763	0.0104352	0.00647429	0.0798614	0.0158814	0.0318744	0.00588512	0.0107805	0.03706752	-0.01907572	0.085955	0.00865203	0.236677	0.0496417	0.0604736	0.00411719	0.000384886	0.0117354	0.0766811	0.00235559	0.00305475	0.165329	0.020987	0.154315	0.11964	0.3029243	5	78.89056	0.008806419	0.362709	0.711983	1.08039	1.84492	0.152587	0.230484	0.242076	0.152788	0.157503	0.0645619	0.2838486	1.067204
1900	-542.9035	-507.8347	-35.06886	20.05376	2.9101	0.0208447	0.0430084	0.0906755	0.00836222	0.00802079	0.000636558	0.0121775	3.56655e-05	0.00772317	0.00632515	0.050921	0.0741805	0.0605257	0.0084739	0.0823822	0.0198951	0.0101183	0.00887629	0.00352543	0.0170019	0.0330478	0.0688254	0.0239349	0.00571779	0.0166453	0.0201694	0.0807594	0.000402792	8.62388e-05	0.0145735	0.00582224	0.036445	0.00570784	0.0356376	0.0266697	0.0613578	0.00992574	0.00437175	0.0156901	0.0459033	0.03065347	0.01393336	0.026337	0.0168413	0.203658	0.00279658	0.110646	0.0125784	0.054446	0.0117582	0.0765522	0.0104883	0.00890417	0.1448	0.0244814	0.121436	0.174276	0.2372621	4	95.71592	0.009658093	0.382185	0.726426	1.08203	1.80935	0.167404	0.228015	0.178079	0.146931	0.202387	0.0771838	0.2511955	0.9445318
2000	-555.2188	-519.7048	-35.51394	4.900912	2.730006	0.0584947	0.0281106	0.0119846	0.0042601	0.0114109	0.00217966	0.0495645	0.00189235	0.0229291	0.0163148	0.0792576	0.0743123	0.00458418	0.0408903	0.00698849	0.0189728	0.119599	0.0109415	0.0039671	0.00100798	0.00275827	0.0541809	0.0352808	0.00596063	0.0589663	0.00775214	0.141392	0.00155539	0.000835403	0.0151463	0.0868299	0.0598384	0.00566602	0.0492092	0.10547	0.0142532	0.112279	0.0228988	0.0018939	0.0573283	0.03991881	0.03056681	0.0128613	0.00842048	0.11996	0.0421608	0.0966946	0.0148707	0.080923	0.0224742	0.0111809	0.0531682	0.0461239	0.123981	0.0694903	0.134854	0.162837	0.2083849	7	85.71657	0.01275844	0.367233	0.715391	1.08081	1.83656	0.180181	0.195997	0.159617	0.160393	0.212392	0.0914193	0.2389517	0.8720796
2100	-541.7312	-514.3456	-27.38562	12.88299	0.9996693	0.144447	0.00332051	0.0455174	0.00023361	0.0200182	0.00543276	0.0248672	0.0566531	0.0732716	0.0129752	0.0595546	0.085933	0.0164149	0.0171249	0.0220871	0.0114053	0.0365047	0.022288	0.0138424	0.0206828	0.017297	0.0318845	0.105591	0.013978	0.034328	0.000470864	0.0111697	0.0204053	0.000471861	0.00298105	0.061402	0.0974307	0.00305144	0.108408	0.0404554	0.098321	0.00245222	0.0209188	0.00950842	0.0466821	0.0312767	-0.02386532	0.0444965	0.00630361	0.110764	0.0511244	0.0785568	0.00770165	0.0506546	0.0379907	0.0760949	0.01296	0.0663989	0.1336	0.0542378	0.126827	0.142289	0.1558547	6	65.7617	0.02935977	0.136888	0.476652	0.999945	2.38651	0.182352	0.271631	0.170883	0.170929	0.117266	0.0869388	0.1319894	1.180812
2200	-558.1957	-515.4036	-42.79205	12.6192	3.12917	0.0244685	0.0591952	0.0148277	0.0132388	0.0274743	0.1165	0.066291	0.0815603	0.00439386	0.00932314	0.0787612	0.00561046	0.00288961	0.0335213	0.0151384	0.0179566	0.0982025	0.0243788	0.00655119	0.00514224	0.0306327	0.0273187	0.0425879	0.0108768	0.0371427	0.00870936	0.0233509	0.0117338	0.00592308	0.0175616	0.0243546	0.0848743	0.00437566	0.091867	0.0750018	0.105076	0.0253512	0.00577151	0.0573249	0.0237163	0.0351417	0.02132231	0.0335112	0.00539561	0.179913	0.0261794	0.0594938	0.00597864	0.0325014	0.0676951	0.0163208	0.0122877	0.0448317	0.218229	0.0154488	0.136016	0.146198	0.08461804	4	84.64048	0.02805964	0.399014	0.738438	1.08308	1.77946	0.225719	0.230557	0.199113	0.164535	0.103735	0.07634	0.1059404	0.7987328
2300	-547.6566	-514.0952	-33.56141	38.30094	1.552814	0.0657323	0.0102503	0.0613749	0.0172367	0.0137395	0.00970656	0.0393725	0.0122195	0.0179048	0.00388476	0.000357694	0.0038244	0.00156109	0.0567051	0.00435282	0.0315134	0.00413916	0.00414649	0.0145478	0.0124235	0.0309114	0.0818242	0.0251932	0.01545	0.00349341	0.0425723	0.030201	0.00996037	0.00948612	0.0519864	0.0710339	0.0223877	0.0189043	0.0151904	0.0258727	0.084481	0.0204805	0.000310631	0.0111508	0.0348284	0.02283819	0.03065998	0.0525618	0.00386117	0.274181	0.0437065	0.00610873	0.0111533	0.0118258	0.0316311	0.0320186	0.0414398	0.0443271	0.160661	0.0255356	0.167153	0.0938364	0.2061143	5	91.88551	0.01104872	0.233367	0.597118	1.05338	2.11614	0.156321	0.282424	0.172784	0.179536	0.124159	0.0847768	0.2367743	0.8705097
2400	-554.6032	-518.763	-35.84019	15.86143	3.090624	0.0231578	0.0549075	0.00775602	0.0573549	0.0526548	0.12658	0.0106726	0.0395767	0.0275796	0.00767087	0.00441383	0.0562228	0.00024999	0.0654155	0.0182268	0.0246767	0.0106243	0.00335943	0.0388293	0.0515343	0.0346625	0.114311	0.0601681	0.00258563	0.019388	0.0134223	0.052691	0.0109675	0.0146314	0.0827487	0.104652	0.0293803	0.0155774	0.0456371	0.0509785	0.0146776	0.0431169	0.0455432	0.000779478	0.0662061	0.03941685	0.01441836	0.064577	0.0317752	0.305407	0.0395639	0.0188945	0.00624518	0.0182459	0.0477824	0.0516082	0.0660277	0.0181752	0.107252	0.0114755	0.0823879	0.130582	0.2355228	6	72.50066	0.02462043	0.396153	0.736425	1.08293	1.78449	0.172271	0.249508	0.228863	0.13062	0.142709	0.076028	0.2499411	0.942313
2500	-560.3717	-522.1395	-38.23221	2.241531	1.613904	0.00998495	0.0121582	0.0366526	0.0262221	0.0793387	0.0197398	0.0634163	0.0257821	0.0270416	0.0183609	0.00428519	0.0385828	0.00963495	0.0626882	0.00339174	0.022103	0.00667746	0.0474891	0.00871203	0.00895028	0.0195214	0.00396862	0.206804	0.147525	0.0658244	0.018644	0.0393043	0.138672	0.00337349	0.0936815	0.0226987	0.00282847	0.00337044	0.0325227	0.00332574	0.0584332	0.00440096	0.0251722	0.00704826	0.0359782	0.04451881	-0.01297044	0.0416005	0.0173696	0.314103	0.00587971	0.0743525	0.0090556	0.0659369	0.0313702	0.0286335	0.0452366	0.00203182	0.121564	0.0154958	0.0809421	0.146429	0.1505909	4	65.28022	0.01500119	0.242394	0.60648	1.05647	2.09466	0.131587	0.245122	0.226752	0.110281	0.213849	0.0724097	0.1376204	1.094248
2600	-585.431	-527.7329	-57.69808	4.044679	3.136728	0.044533	0.103751	0.12315	0.0617824	0.0287172	0.00336805	0.0135098	0.0157994	0.0440531	0.0630751	0.0266118	0.183789	0.0222663	0.00759998	0.0115773	0.00894082	0.13674	0.0106534	0.00213058	0.0079138	0.017838	0.00473598	0.0630885	0.197429	0.0572539	0.0549009	0.0923485	0.00135173	0.00821548	0.00592847	0.0481166	0.00729568	0.0232203	0.000553435	0.0181852	0.0192091	0.0171406	0.00733887	0.0160248	0.00181452	0.04428782	-0.007182884	0.106967	0.0208002	0.176942	0.00327466	0.0753569	0.0230096	0.0104729	0.0128387	0.0640828	0.02481	0.0325085	0.0372614	0.0182523	0.103707	0.289716	0.09442303	3	87.62152	0.01843329	0.39957	0.738828	1.08311	1.77849	0.195245	0.230033	0.117695	0.17787	0.202676	0.0764797	0.08724015	1.082335
2700	-538.5192	-511.8955	-26.62373	34.41263	2.206287	0.00108963	0.028048	0.00498304	0.0192481	0.0178145	0.000726201	0.021326	0.00822341	0.0279941	0.0289612	0.00997917	0.058002	0.0911084	0.0118847	0.000247557	0.00924974	0.00501112	0.00447235	0.0034752	0.00346082	0.0212732	0.0458059	0.013575	0.0222658	0.0160675	0.0308139	0.00680395	0.00936124	0.0104675	0.0380502	0.0064439	0.0040665	0.019836	0.0059672	0.0110611	0.0128328	0.0272792	0.049335	0.0286812	0.00675983	0.02187983	0.008304238	0.0134496	0.00347637	0.107485	0.00307606	0.0209636	0.012988	0.0544257	0.0676666	0.0384802	0.0607974	0.0314112	0.154088	0.0182556	0.277529	0.135908	0.121987	2	78.28494	0.01976234	0.316715	0.675298	1.07439	1.9336	0.263351	0.170871	0.206007	0.107897	0.167235	0.0846387	0.1302912	0.936264
