Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
21500	-55.00919	-83.41368	28.40449	83.50307	1.046578	0.0038666	0.00648628	0.00768363	0.0153766	0.0324605	0.0498127	0.00159022	0.161042	0.03316818	0.02740852	0.0338603	0.056951	0.0261327	0.123316	0.060202	0.00671003	0.0240444	0.00334834	0.298121	0.00971954	0.0499149	0.060755	0.0638503	0.0523066	0.130767	0.002396494	83.50307	0.146153	0.490318	1.00731	2.35622	0.0641387	0.424791	0.0049849	0.0981533	0.332381	0.0755517	0.02980502	0.08040571
21600	-55.22888	-78.79676	23.56788	11.38714	1.440413	0.0271348	0.0458304	0.0433498	0.017581	0.0915614	0.11495	0.180379	0.165073	0.1107366	0.02464148	0.209203	0.00159118	0.0635095	0.0213491	0.0611509	0.0505734	0.0763144	0.0143148	0.0607685	0.0378589	0.0319011	0.0492688	0.0132685	0.275877	0.0330508	0.09907706	11.38714	0.215969	0.578328	1.04672	2.15898	0.0997415	0.368559	0.00660479	0.101368	0.380311	0.0434159	0.1237185	0.8008263
21700	-38.23524	-81.92711	43.69187	136.121	1.854471	0.00931927	0.00561696	0.00120164	0.00116066	0.000497802	0.00835911	0.0028857	0.00332001	0.005844809	0.006101781	0.0584676	0.102507	0.0770827	0.00154425	0.0747215	0.185655	0.158834	0.00228463	0.0759969	0.000731805	0.0403254	0.00814935	0.0166644	0.166914	0.0301218	0.00323023	136.121	0.275261	0.638589	1.06588	2.02027	0.032527	0.553934	0.0184839	0.0583728	0.309869	0.0268132	0.009332011	0.3461451
21800	-41.56841	-81.76617	40.19776	12.35258	0.6092058	0.0194408	0.0577933	0.00019087	0.00607228	0.00843691	0.0124396	0.00399741	0.00231654	0.0190439	0.1112497	0.0827898	0.00222332	0.147876	0.0448886	0.0414284	0.0390038	0.21403	0.00625336	0.0450796	0.0373175	0.118635	0.0099997	0.00990854	0.123792	0.0767745	0.0006567712	12.35258	0.0550121	0.317351	0.885944	2.74169	0.059361	0.444222	0.0225539	0.0934951	0.325546	0.0548218	0.1119065	0.005868929
21900	-45.522	-91.93159	46.40958	12.07909	0.4823464	0.00193871	0.0032217	0.00717031	0.0184408	0.00591898	0.00937703	0.00482506	0.00536315	0.009724892	0.0340379	0.0192144	0.116606	0.0146097	0.105892	0.0428161	0.183748	0.189495	0.0495916	0.0644815	0.0150263	0.0508057	0.0619992	0.0113919	0.0556425	0.0186795	0.01158774	12.07909	0.0301642	0.240235	0.806986	2.92262	0.0502358	0.435214	0.0315354	0.0384677	0.404382	0.040165	0.04562564	0.2539743
22000	-40.8269	-80.9518	40.1249	10.86742	0.7340657	0.0240822	0.00459001	0.0154116	0.00674115	0.03162	0.00886655	0.00311179	0.0310662	0.02101673	0.05941972	0.163836	0.00979274	0.00630828	0.0277195	0.0648703	0.0200725	0.106712	0.00821207	0.0515249	0.0228631	0.258864	0.096359	0.00312232	0.141562	0.0181817	0.0356677	10.86742	0.0814745	0.37917	0.936866	2.60249	0.0276628	0.438367	0.0324583	0.0696307	0.346317	0.0855636	0.09508741	0.3751043
22100	-54.66789	-79.93916	25.27127	5.683629	0.9510989	0.00534008	0.130763	0.059778	0.00973826	0.199521	0.0263123	0.103476	0.147321	0.08176342	0.2115208	0.0953395	0.0733719	0.176366	0.0649488	0.109575	0.00189346	0.0677078	0.0112636	0.104956	0.0189063	0.0326331	0.0121983	0.0189635	0.132417	0.0794585	0.09301339	5.683629	0.127096	0.461543	0.9914	2.41996	0.0154733	0.390377	0.0515585	0.127883	0.363927	0.0507816	0.3045342	0.3054284
22200	-53.39527	-84.76503	31.36976	4.496527	1.322405	0.0384925	0.0141653	0.0492031	0.0728046	0.0578745	0.0299573	0.0204294	0.000906542	0.05011121	0.1665458	0.0419325	0.0449264	0.0325871	0.014601	0.0624033	0.0906967	0.19804	0.00840912	0.0334061	0.054508	0.00965755	0.0287529	0.105128	0.18907	0.0858813	0.1020829	4.496527	0.196539	0.556054	1.03803	2.20937	0.026338	0.367561	0.0122317	0.100554	0.454347	0.0389684	0.2686286	0.3800149
22300	-56.03045	-82.40105	26.3706	55.43016	0.5566353	0.0299048	0.00931206	0.0232642	0.0120895	0.0524235	0.0569232	0.0177253	0.048785	0.08054334	-0.006083934	0.0793793	0.0606528	0.08854	0.030455	0.0996703	0.112322	0.0749961	0.00737321	0.119405	0.0054177	0.113741	0.042325	0.0166095	0.117899	0.031214	0.05292542	55.43016	0.044306	0.28729	0.857473	2.81093	0.0263759	0.44854	0.0587123	0.0896888	0.354709	0.0219742	0.04684148	1.129883
22400	-54.15893	-81.38039	27.22146	4.32606	0.6140494	0.000250708	0.0521468	0.063163	0.00926073	0.134117	0.138534	0.0598595	0.00263539	0.04202178	0.4040416	0.244606	0.0696533	0.102169	0.00896999	0.0357807	0.00785667	0.0455671	0.0238067	0.0647818	0.0414922	0.0190224	0.0448263	0.0231604	0.179663	0.0886457	0.004040054	4.32606	0.0560181	0.319992	0.888321	2.73567	0.0120177	0.414317	0.00487815	0.21969	0.312304	0.0367933	0.4080817	0.009900111
22500	-45.73704	-86.6361	40.89906	6.256044	0.5538339	0.00998834	0.00909557	0.00027166	0.0147103	0.0326882	0.0399741	0.0158597	0.00762966	0.01454323	0.04174921	0.0773849	0.00758598	0.023814	0.0369794	0.116023	0.0418511	0.0822248	0.00501537	0.0434757	0.0200965	0.00482921	0.0221852	0.247702	0.137624	0.133208	0.02819209	6.256044	0.0437487	0.285615	0.855806	2.81483	0.0361151	0.465598	0.00364194	0.0933679	0.360077	0.0411997	0.06994131	0.4030822
22600	-48.02464	-83.18822	35.16357	4.911922	0.9354017	0.0268283	0.0148515	0.0736059	0.0260512	0.0276226	0.0260442	0.0201132	0.0334518	0.03520787	0.04133985	0.0753625	0.129228	0.0376504	0.0181159	0.213702	0.00987196	0.0839786	0.0283246	0.0927237	0.0461327	0.0816466	0.0227731	0.0206387	0.0959884	0.0438627	0.06436038	4.911922	0.123891	0.456435	0.988413	2.43126	0.0523494	0.42725	0.00353344	0.102215	0.386675	0.0279768	0.1057002	0.6088953
22700	-51.75593	-83.49198	31.73605	25.31993	0.2470889	0.0263525	0.0140195	0.109298	0.0319619	0.0280768	0.0165768	0.0328432	0.00242084	0.03346533	0.04054279	0.0948729	0.0113245	0.0372884	0.0326528	0.0993836	0.0177961	0.0291708	0.00849767	0.0343378	0.0116189	0.0132126	0.477238	0.00746498	0.118344	0.00679674	0.04544937	25.31993	0.00197885	0.0645958	0.495306	3.43812	0.0303245	0.313825	0.00160538	0.196094	0.383281	0.0748697	0.08599216	0.5285292
22800	-57.24336	-79.02449	21.78114	5.445336	0.2742996	0.0197014	0.122231	0.152545	0.0811754	0.215893	0.0543813	0.0315034	0.198499	0.1215327	0.05427766	0.0347771	0.233219	0.154785	0.0235555	0.0860215	0.041129	0.0628215	0.00422305	0.0233707	0.0289812	0.00131143	0.0735699	0.00891861	0.216452	0.0068643	0.2057304	5.445336	0.00344254	0.0847172	0.550009	3.36183	0.0426528	0.381126	0.00722935	0.0991052	0.401712	0.068174	0.2600081	0.7912462
22900	-51.99109	-78.86384	26.87274	8.699121	1.62874	0.10722	0.0459729	0.0558078	0.0242102	0.102637	0.089526	0.0346601	0.074478	0.09812632	0.02048376	0.0137596	0.0226173	0.138681	0.130716	0.0799715	0.0187762	0.0101573	0.000456798	0.0539487	0.077206	0.0536608	0.0549553	0.00268894	0.270201	0.0722045	0.02889476	8.699121	0.244542	0.608671	1.05717	2.08962	0.0466939	0.431726	0.0131254	0.0673462	0.408513	0.0325952	0.04937852	0.5851686
23000	-57.40944	-83.2833	25.87385	9.284622	2.244371	0.0490441	0.170529	0.0385839	0.091417	0.0175021	0.0224662	0.12853	0.0156075	0.06194762	0.03244482	0.105835	0.0160229	0.153111	0.0752059	0.0855263	0.0205929	0.0911687	0.00339314	0.0914386	0.00970065	0.0395803	0.197918	0.0163714	0.0559506	0.038185	0.08036303	9.284622	0.320799	0.678715	1.07505	1.92543	0.0105224	0.419121	0.00790885	0.156601	0.335852	0.069994	0.1128078	0.7123886
23100	-59.06342	-84.94995	25.88653	57.19726	2.656509	0.00353789	0.0135186	0.068677	0.0457369	0.0106207	0.00371512	0.007461	0.0496169	0.04592387	0.01190595	0.0259797	0.00767344	0.0174406	0.088653	0.0155214	0.188122	0.0462259	0.00198871	0.0211329	0.0649343	0.0270209	0.224896	0.0556808	0.08133	0.1334	0.1069579	57.19726	0.36081	0.710542	1.0802	1.84845	0.0336646	0.491144	0.00861763	0.135246	0.29734	0.0339875	0.1188639	0.8998354
23200	-59.04985	-84.21701	25.16717	7.021639	1.824882	0.089709	0.0639022	0.086853	0.0301472	0.0388099	0.128961	0.110878	0.01303	0.06859158	-0.02939556	0.031549	0.00685654	0.0824481	0.172191	0.0582278	0.0613743	0.0651699	0.0252306	0.0982197	0.0282219	0.195615	0.000128291	0.0634794	0.0967804	0.0145081	0.1135634	7.021639	0.271435	0.634999	1.06492	2.02865	0.0690209	0.56655	0.00373199	0.102563	0.216663	0.0414706	0.08416782	1.349249
23300	-32.91194	-78.96596	46.05402	45.44209	1.948518	0.00472148	0.00320049	0.000946301	0.00143016	0.0121199	0.00314592	0.000604164	0.000279435	0.002472674	0.0005469775	0.152047	0.00133168	0.00625633	0.00775156	0.119212	0.1839	0.0720972	0.00103789	0.0332166	0.0211089	0.227212	0.048195	0.0154588	0.110531	0.0006436	0.02211068	45.44209	0.287051	0.649425	1.06865	1.99488	0.026709	0.327981	0.0108973	0.0965176	0.4459	0.0919943	0.02265766	0.975859
23400	-56.99218	-80.60829	23.61611	16.1372	1.037283	0.0647798	0.0331135	0.159484	0.0137488	0.112191	0.0352514	0.0157676	0.0246795	0.0578656	0.2620917	0.0921453	0.269498	0.00831867	0.0609777	0.0814104	0.23129	0.0166229	0.0144145	0.0796349	0.0144758	0.0403926	0.0334048	0.00116903	0.0317077	0.0245381	0.04605921	16.1372	0.144332	0.487678	1.00591	2.36208	0.0188925	0.373869	0.00309136	0.175047	0.408543	0.0205571	0.3081509	0.1494696
23500	-48.29679	-83.37226	35.07547	7.56541	0.3635749	0.0257386	0.0244761	0.00423041	0.00376468	0.0079738	0.0180682	0.0479745	0.0126255	0.0504616	0.07894672	0.12204	0.0358914	0.0460991	0.186673	0.0880738	0.00964992	0.0776494	0.00390128	0.116364	0.0470655	0.0788224	0.0584358	0.0152317	0.0401351	0.0739674	0.07337117	7.56541	0.0118292	0.154071	0.688652	3.14545	0.0205873	0.441355	0.0100043	0.119454	0.34833	0.0602693	0.1523179	0.4816977
23600	-54.57177	-85.30614	30.73438	13.20867	0.9909974	0.0388091	0.0471669	0.0413143	0.060098	0.0616335	0.00816322	0.0154647	0.0406446	0.03649031	0.06888601	0.110212	0.0560507	0.0205972	0.0111153	0.0955762	0.0269334	0.0305011	0.00807727	0.157836	0.143834	0.0704729	0.0542955	0.0377619	0.162163	0.0145731	0.09232583	13.20867	0.135154	0.474029	0.998492	2.39232	0.00949955	0.514295	0.0652681	0.15307	0.21478	0.0430866	0.1612118	0.5726988
23700	-52.7067	-77.16481	24.45811	4.399019	1.107042	0.176032	0.224074	0.0349471	0.0871558	0.143581	0.0158154	0.0295861	0.197145	0.09609721	0.1950719	0.203028	0.01536	0.0174406	0.00224017	0.0482163	0.0450824	0.0187875	0.00136287	0.0295484	0.123453	0.0713217	0.0804108	0.0210885	0.238346	0.0843143	0.04253795	4.399019	0.157803	0.50672	1.0157	2.31978	0.0265979	0.519827	0.00398335	0.100868	0.304525	0.0441997	0.2376099	0.1790243
23800	-38.91449	-80.64241	41.72792	68.13493	0.8266798	0.00329607	0.00817053	0.00958022	0.000627065	0.00177625	0.0042166	0.0104929	0.00611684	0.005402049	0.03354197	0.208805	0.0339312	0.0368818	0.0106709	0.0671623	0.0540188	0.0308276	0.0122047	0.0215695	0.02129	0.0827437	0.101127	0.0451925	0.255164	0.0184113	0.003932009	68.13493	0.101222	0.417658	0.964082	2.51704	0.0161471	0.484121	0.0241765	0.164575	0.252652	0.0583278	0.03747398	0.1049264
23900	-58.50057	-84.47654	25.97598	10.53519	3.42278	0.00848079	0.0111109	0.0933861	0.115748	0.0500808	0.145775	0.00329629	0.00404018	0.03852992	-0.005245813	0.138484	0.0838627	0.015051	0.0433386	0.0632744	0.0105833	0.0560687	0.000364435	0.119331	0.0750889	0.0251277	0.0163908	0.0317226	0.218429	0.102883	0.0541994	10.53519	0.419537	0.752541	1.08393	1.74399	0.076127	0.281253	0.000688898	0.192022	0.436454	0.0134546	0.04895359	1.107159
24000	-44.63477	-82.58748	37.95271	97.8245	1.034108	0.0172383	0.0230454	0.000268453	0.0051783	0.0105419	0.0131024	0.00309146	0.00103426	0.01052081	0.003522008	0.0343139	0.08462	0.00674545	0.065154	0.166102	0.00357944	0.120205	0.0101878	0.026447	0.0774387	0.0341665	0.102521	0.027607	0.210827	0.0300847	0.01269676	97.8245	0.143709	0.486769	1.00543	2.36409	0.105719	0.489029	0.0110427	0.0519498	0.280101	0.0621591	0.01621877	0.7828437
24100	-51.19513	-88.68255	37.48741	4.351072	1.646389	0.0232643	0.00645244	0.00805349	0.0471851	0.016118	0.0188858	0.0524207	0.0129622	0.0249696	0.03603863	0.00144239	0.036453	0.085616	0.121762	0.0333704	0.0361276	0.0428039	0.0179383	0.0561143	0.0109914	0.000966173	0.00112133	0.0267245	0.455202	0.0733664	0.007598268	4.351072	0.247077	0.611238	1.05798	2.08371	0.0461049	0.45518	0.0018268	0.132409	0.260588	0.103891	0.0436369	0.1741249
24200	-44.91228	-80.68319	35.7709	22.05808	1.100339	0.00617389	0.000387905	0.0463788	0.000654241	0.0103177	0.0304559	0.00272962	0.0254715	0.02159527	0.117068	0.0517394	0.0110346	0.0129205	0.0630366	0.268373	0.000324663	0.0305956	0.0131718	0.067834	0.153624	0.0423121	0.0737709	0.00345417	0.206346	0.00146229	0.001790049	22.05808	0.156528	0.504964	1.01482	2.32369	0.0612615	0.329192	0.00275585	0.152524	0.423596	0.0306711	0.1188581	0.01506039
24300	-55.491	-86.31452	30.82352	22.43911	0.3913667	0.0430036	0.0173997	0.00193072	0.00253152	0.104643	0.0651481	0.0216547	0.0134022	0.03228875	-0.008707638	0.1841	0.0899752	0.0129324	0.0882492	0.0530085	0.00725697	0.224807	0.00884528	0.111682	0.00787606	0.0452734	0.0051588	0.0537126	0.0821479	0.0249755	0.06104625	22.43911	0.0154889	0.175278	0.721767	3.08747	0.0540952	0.277638	0.0192075	0.125391	0.42287	0.100798	0.05233861	1.166371
24400	-53.90106	-89.19689	35.29583	8.454282	0.9952316	0.0212784	0.0141241	0.147849	0.00687844	0.0274607	0.0165158	0.00702444	0.0126736	0.03054365	0.05610762	0.0242506	0.0401965	0.0287299	0.0432655	0.13673	0.189117	0.099686	0.0308248	0.105494	0.173383	0.0595684	0.0324026	0.0130365	0.00474158	0.0185741	0.01117152	8.454282	0.136001	0.475314	0.999205	2.38948	0.0295084	0.397267	0.00543046	0.0604906	0.481305	0.0259977	0.06727915	0.1660474
24500	-65.10578	-87.14639	22.0406	2.486459	0.2902916	0.0679976	0.0868474	0.128111	0.0829377	0.145415	0.155477	0.01068	0.170673	0.1691537	0.09225488	0.0707616	0.00999778	0.0276989	0.0353652	0.0123594	0.0485237	0.155429	0.0489304	0.00736389	0.214948	0.102217	0.0284472	0.058161	0.153267	0.0265299	0.2277909	2.486459	0.00454089	0.0969671	0.579133	3.31936	0.0358659	0.487601	0.0104302	0.181421	0.232188	0.0524948	0.3200458	0.7117448
24600	-47.43644	-85.59547	38.15903	35.4205	0.4320177	0.00517356	0.00820071	0.00696525	0.0290998	0.00897927	0.00635799	0.000794711	0.0137125	0.0226954	0.02163073	0.244959	0.00183723	0.028573	0.0788498	0.0406184	0.0207916	0.151818	0.00480635	0.0100285	0.0346919	0.0452858	0.0527495	0.0150494	0.142175	0.127766	0.01931429	35.4205	0.0215914	0.205243	0.763727	3.00944	0.0578715	0.387408	0.0146277	0.0841995	0.312131	0.143762	0.04094502	0.4717128
24700	-38.20566	-79.26829	41.06263	11.52445	4.307012	0.000214355	0.0113343	0.00629912	0.00378937	0.0134707	0.00389174	0.00783067	0.0121925	0.01144686	0.02671702	0.0145043	0.0084111	0.0739292	0.0364243	0.0659557	0.0213605	0.0536012	0.00234938	0.0681667	0.0744778	0.284305	0.0796434	0.00971867	0.194369	0.0127832	0.04974514	11.52445	0.470472	0.785199	1.08424	1.66009	0.0262187	0.460021	0.00283735	0.0339353	0.451068	0.0259194	0.07646217	0.6505851
24800	-50.98273	-78.27756	27.29484	8.991661	1.196578	0.0100977	0.00959055	0.0231561	0.0322196	0.0883926	0.00444701	0.0467247	0.0427001	0.07126469	0.1883267	0.110877	0.0269297	0.0388496	0.025709	0.0720184	0.139066	0.0433063	0.00333187	0.280993	0.135978	0.0208359	0.021799	0.00255103	0.0639817	0.0137733	0.08191217	8.991661	0.174432	0.528797	1.02622	2.27055	0.0580433	0.432025	0.00241144	0.0720446	0.383363	0.052113	0.2702388	0.3031103
24900	-44.7733	-84.76535	39.99206	12.04962	0.4170467	0.0266976	0.00228939	0.0100751	0.000627378	0.0141743	0.0274312	0.0187494	0.0222383	0.01623436	0.07894875	0.21774	0.141125	0.0185265	0.00565567	0.00796698	0.0332739	0.0628837	0.019879	0.0215565	0.0379355	0.0600809	0.0771911	0.0291028	0.237651	0.0294314	0.06193984	12.04962	0.0192485	0.194371	0.749087	3.03729	0.0101608	0.444492	0.0061951	0.198493	0.306743	0.0339156	0.1408886	0.439637
25000	-52.6945	-88.99383	36.29933	14.19256	0.5192076	0.0316551	0.00221351	0.028285	0.0123997	0.038879	0.00507366	0.0260801	0.00791864	0.02016559	0.0134026	0.0549773	0.0373946	0.165691	0.127969	0.0126719	0.000425127	0.0235633	0.0246593	0.0613616	0.0807569	0.0621666	0.11355	0.0217785	0.18628	0.0267554	0.058604	14.19256	0.0370007	0.26427	0.833756	2.86497	0.0519467	0.401343	0.0125252	0.228549	0.293477	0.0121586	0.0720066	0.8138699
25100	-52.1065	-80.13	28.0235	33.6588	4.557233	0.0228096	0.00898279	0.0555625	0.0134595	0.0674702	0.0111091	0.0511739	0.0210299	0.02791382	0.06930811	0.050782	0.141839	0.0583504	0.0426338	0.0186242	0.0187512	0.000588088	0.00286415	0.103899	0.12781	0.0791964	0.0662551	0.0208722	0.26114	0.00639458	0.0005364908	33.6588	0.482579	0.792513	1.08398	1.64093	0.0395961	0.404001	0.0369417	0.0709982	0.41543	0.0330332	0.0698446	0.007681206
25200	-39.45405	-80.86511	41.41106	22.19623	0.8011669	0.000528079	0.0088145	0.00740119	0.0084896	0.029222	0.00528293	0.00154801	0.0122568	0.01449755	0.04902378	0.117444	0.117212	0.0154048	0.282774	0.0687379	0.00646722	0.043811	0.0166614	0.0259069	0.0550214	0.0207348	0.114859	0.000755971	0.0951859	0.0190239	0.002778229	22.19623	0.095807	0.407603	0.957278	2.53931	0.0288218	0.469278	0.0100594	0.0891774	0.350455	0.0522085	0.05180201	0.05363168
25300	-55.89221	-85.12114	29.22892	8.933051	3.162942	0.0289669	0.0142221	0.0644579	0.0338858	0.0711706	0.0260541	0.09606	0.00849976	0.03583343	0.1066455	0.0320116	0.165874	0.0533366	0.0302886	0.0777013	0.0167124	0.13935	0.00912755	0.148193	0.07474	0.0757438	0.0289844	0.0573894	0.0747903	0.0157567	0.04989809	8.933051	0.401487	0.740168	1.08321	1.77513	0.0540433	0.474148	0.0307188	0.0888349	0.292611	0.0596441	0.1565436	0.3187488
25400	-56.17737	-84.49509	28.31772	11.56993	0.5020361	0.0166481	0.0415245	0.0010899	0.0118358	0.0243941	0.0191197	0.0950946	0.183824	0.03598732	0.1390023	0.152813	0.0325492	0.00641603	0.0459755	0.0268412	0.0114176	0.0569473	0.0491661	0.173505	0.0427652	0.0615968	0.0226159	0.0157592	0.261542	0.0400903	0.05479996	11.56993	0.0337657	0.253243	0.821744	2.89125	0.116619	0.377999	0.0278492	0.0971999	0.367223	0.0131101	0.1938023	0.2827622
25500	-57.80879	-85.94431	28.13552	10.31357	0.6053756	0.0198869	0.0221622	0.0161164	0.026577	0.0718291	0.161236	0.00466753	0.0666634	0.05256015	-0.02994139	0.0872424	0.011653	0.00396852	0.0363532	0.200397	0.00176098	0.0811774	0.0796314	0.0564309	0.0784608	0.0228013	0.0349438	0.0551501	0.202888	0.0471408	0.1591961	10.31357	0.0542186	0.315247	0.884037	2.7465	0.0370057	0.433215	0.00223047	0.249797	0.208337	0.0694147	0.1292547	1.231646
25600	-57.95484	-87.21505	29.26021	7.788376	0.6179545	0.10511	0.048682	0.13878	0.0157758	0.0267899	0.0681481	0.040755	0.0191918	0.08324404	0.1545424	0.0192331	0.102645	0.190055	0.222173	0.0245612	0.0781268	0.0358214	0.00663741	0.0369888	0.0270288	0.000758177	0.0795647	0.0797983	0.0882027	0.00840585	0.00370082	7.788376	0.056831	0.322106	0.890209	2.73085	0.0621854	0.376692	0.0130526	0.107489	0.427291	0.0132905	0.1582432	0.02338691
25700	-48.62937	-79.9308	31.30143	6.912188	0.8292473	0.00993832	0.0104317	0.0716826	0.00105313	0.187361	0.0171702	0.00985418	0.0766847	0.03570784	0.02603611	0.0779976	0.186767	0.00590391	0.0992214	0.0103824	0.0963431	0.0362078	0.0161757	0.0630159	0.00846159	0.0279881	0.06009	0.0247556	0.199067	0.0876222	0.02484713	6.912188	0.101765	0.418648	0.964741	2.51485	0.053461	0.421766	0.0105436	0.141272	0.330543	0.0424142	0.05088324	0.4883166
25800	-49.41792	-81.25691	31.83899	8.359505	1.094405	0.00763316	0.0409622	0.0705418	0.0153499	0.102081	0.0291031	0.0217527	0.0353723	0.04929741	0.1341679	0.0946061	0.057289	0.0233529	0.0416521	0.0253545	0.0103508	0.203893	0.0159198	0.0415254	0.0347725	0.00615942	0.168813	0.0220134	0.199544	0.054755	0.03212196	8.359505	0.155396	0.503398	1.01404	2.32717	0.0240774	0.355246	0.0335922	0.148307	0.395579	0.0431985	0.1662898	0.1931685
25900	-42.12783	-81.11571	38.98787	25.32894	1.203543	0.00606293	0.00617438	0.0148235	0.00250948	0.0281698	0.0339218	0.00301271	0.00867231	0.01033987	0.02628874	0.0902384	0.1655	0.116659	0.0301285	0.0371926	0.0916719	0.0766422	0.0249791	0.0526907	0.0518524	0.0910936	0.0357531	0.0112749	0.0813944	0.0429289	0.02442754	25.32894	0.175695	0.530414	1.02696	2.26693	0.0174738	0.412167	0.00593826	0.106674	0.392711	0.0650368	0.05071629	0.4816508
26000	-52.35337	-79.11328	26.75991	11.91162	1.541203	0.149312	0.121751	0.0178482	0.0100413	0.205963	0.0271411	0.0126276	0.00484281	0.09379794	0.08825045	0.131923	0.046466	0.0583149	0.0507095	0.0110756	0.0216452	0.0517929	0.00573203	0.167296	0.0791976	0.00112511	0.0640121	0.00407347	0.274602	0.0320351	0.01622347	11.91162	0.231618	0.595274	1.05275	2.12036	0.0410781	0.297644	0.0316984	0.14817	0.428724	0.0526858	0.1044739	0.1552872
26100	-47.04442	-81.62898	34.58456	45.3935	3.325582	0.00129647	0.0208609	0.00327703	0.0154563	0.0432028	0.0365523	0.000594749	0.012671	0.01925399	0.02478951	0.148063	0.011528	0.110243	0.0393173	0.0215393	0.00793255	0.0360671	0.00707303	0.159034	0.000679781	0.0755148	0.00299578	0.134384	0.0858445	0.159784	0.002655767	45.3935	0.41298	0.748098	1.08371	1.75521	0.0613969	0.369273	0.00536206	0.114635	0.397789	0.0515438	0.02744527	0.09676593
26200	-52.77944	-83.80188	31.02243	18.77086	0.5521682	0.00149705	0.0258276	0.00452566	0.00546122	0.02097	0.206229	0.0254875	0.0388162	0.04760582	0.08378588	0.159605	0.00266957	0.00570282	0.0539828	0.0631265	0.180517	0.168268	0.00317331	0.0111832	0.0563375	0.000996765	0.0137015	0.0464241	0.218697	0.0156153	0.01357665	18.77086	0.043418	0.284615	0.854807	2.81716	0.0407584	0.394883	0.00759298	0.14348	0.361274	0.0520105	0.09736253	0.1394443
26300	-37.10568	-82.44224	45.33656	23.77681	2.327753	0.00306637	0.0115164	0.00142238	0.00112185	0.000539281	0.000810433	0.00433164	0.00999768	0.00652039	0.06148308	0.0661488	0.0249012	0.00253034	0.00443217	0.00867053	0.116742	0.0242292	0.00208441	0.0137271	0.151495	0.255461	0.127259	0.00352658	0.112147	0.0866472	0.003997219	23.77681	0.329493	0.685881	1.07638	1.90825	0.0559916	0.372642	7.05954e-05	0.0464227	0.439888	0.0849845	0.0654803	0.0610446
26400	-46.46701	-77.62509	31.15809	27.66658	1.040303	0.0749392	0.000200332	0.017216	0.000891508	0.00305382	0.00751602	0.0479912	0.000499425	0.01286987	0.002121967	0.0657264	0.124249	0.0872451	0.0760316	0.0471317	0.110828	0.0349799	0.00203686	0.0366372	0.117891	0.0162215	0.0953668	0.000519436	0.171171	0.0139649	0.08533533	27.66658	0.144925	0.48854	1.00637	2.36017	0.0181077	0.492229	8.1076e-06	0.0747704	0.384983	0.029901	0.0874573	0.9757371
26500	-46.33619	-81.89271	35.55652	16.81147	1.035551	0.0343972	0.00674206	0.0118796	0.0280637	0.0239439	0.0329098	0.00327533	0.0296992	0.01921807	0.0227945	0.176673	0.0672334	0.0534437	0.202688	0.0245367	0.0145447	0.0569797	0.0213056	0.18242	0.0103755	0.00153757	0.0858195	0.000620014	0.053957	0.0478661	0.06813507	16.81147	0.143992	0.487183	1.00565	2.36318	0.0138432	0.566378	0.0040978	0.080124	0.309661	0.0258963	0.09092957	0.749317
26600	-50.97433	-81.61323	30.63891	27.51078	0.2943223	0.0206453	0.0521001	0.010837	0.000379242	0.0270812	0.0681875	0.0173712	0.0794722	0.02197672	0.01142439	0.033532	0.171875	0.0380298	0.00881643	0.0359305	0.195694	0.0639466	0.00399797	0.0083578	0.0288654	0.0259492	0.095398	0.00752336	0.197267	0.0848166	0.0128299	27.51078	0.00484606	0.100086	0.586143	3.30892	0.0315993	0.498482	0.0133381	0.0606601	0.333371	0.0625496	0.02425429	0.5289746
26700	-56.09901	-82.03934	25.94033	7.658485	0.8426829	0.340335	0.121924	0.0520154	0.0336125	0.0897383	0.00692429	0.089832	0.0568766	0.07532412	0.0620721	0.117961	0.0137429	0.0129295	0.0347318	0.0888651	0.0116758	0.0460311	0.0207953	0.0754448	0.00481912	0.0430525	0.206015	0.0773644	0.234832	0.0117398	0.01199487	7.658485	0.104603	0.423767	0.968115	2.50351	0.0589722	0.463486	0.00512536	0.0835105	0.310823	0.0780831	0.07406697	0.1619463
26800	-48.8065	-81.58206	32.77557	28.64493	0.4300676	0.131552	0.0205654	0.0145658	0.0158214	0.0127295	0.00342281	0.0739038	0.00556428	0.03624214	0.03037907	0.0439979	0.139777	0.20597	0.0367322	0.0222441	0.0213598	0.0305739	0.0339993	0.0955076	0.122422	0.0503857	0.0234852	0.0235007	0.14935	0.000694439	0.002836697	28.64493	0.0212803	0.203838	0.76187	3.01301	0.0292445	0.437499	0.00652993	0.111787	0.339107	0.0758325	0.03321576	0.08540212
