Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1477	0	-212.5148	-230.5241	18.00935	27.83725	4.081834	0.00801354	0.207498	0.0235286	0.0153855	0.0332049	0.0749835	0.0426769	0.0173104	0.0766677	0.00168958	0.0444892	0.308821	0.000622433	0.0514735	0.05980335	0.05870018	0.00111297	0.0353925	0.108513	0.271961	0.0375187	0.00635929	0.046428	0.03086	0.0918806	0.0466644	0.215761	0.0458024	0.0201174	0.0305608	0.0110686	0.02765277	27.83725	0.458802	0.777992	1.08438	1.67883	0.149207	0.0799331	0.26081	0.141946	0.280845	0.08726	0.08635296	0.3202296
1478	0	-208.3982	-218.0809	9.682749	23.4533	2.702274	0.0679221	0.134229	0.0428183	0.0925452	0.0661431	0.0228351	0.261303	0.355918	0.249249	0.0234717	0.104209	0.129527	0.14437	0.0527642	0.1990496	0.03809609	0.00386909	0.150633	0.161024	0.160417	0.020723	0.0139578	0.0245545	0.00586306	0.108129	0.00686441	0.232982	0.0302832	0.0627053	0.00789287	0.0101014	0.008882322	23.4533	0.364832	0.713587	1.08059	1.84099	0.151461	0.192952	0.212286	0.0813972	0.291022	0.0708819	0.04697841	0.1890724
1479	0	-200.8342	-223.4666	22.63234	23.27545	2.579777	0.0266	0.0666679	0.00878092	0.0355729	0.0343436	0.104618	0.163885	0.0359841	0.072326	0.0666195	0.0879895	0.0924204	0.0061092	0.0576788	0.06628096	0.07712389	0.0361459	0.0343748	0.0732762	0.151862	0.000398378	0.0244204	0.0305929	0.00519633	0.221353	0.114985	0.148139	0.012405	0.123646	0.0177869	0.00541823	0.008027921	23.27545	0.353892	0.705242	1.07948	1.86139	0.164429	0.174108	0.238606	0.0484054	0.252839	0.121612	0.08515181	0.09427775
1480	0	-214.8743	-219.5544	4.680037	6.689673	3.745106	0.413865	0.0782352	0.0442308	0.0862415	0.208239	0.766179	0.272881	0.00111594	0.630721	0.0821683	0.292674	0.00902706	0.286626	0.34982	0.2302744	0.295929	0.00403269	0.0944557	0.113824	0.11184	0.00473937	0.0123236	0.0447032	0.00379553	0.191151	0.084112	0.13002	0.0801381	0.107993	0.0142038	0.00266836	0.02254731	6.689673	0.439787	0.765906	1.08435	1.70996	0.206202	0.228984	0.140014	0.0438724	0.299805	0.0811226	0.3184763	0.07079744
1481	0	-211.3296	-216.7468	5.417168	16.37458	2.609456	0.00458909	0.266748	0.432426	0.324221	0.009749	0.14795	0.261817	0.106542	0.208827	0.0457079	0.110906	0.178836	0.126484	0.0188803	0.1005023	0.0606102	0.000424265	0.0827711	0.33052	0.223053	0.0186053	0.0101147	0.0291602	0.00399799	0.230425	0.00914329	0.0348777	0.00243537	0.00810382	0.0105861	0.00578269	0.03689327	16.37458	0.356594	0.707322	1.07977	1.85631	0.142587	0.156162	0.221557	0.080175	0.254127	0.145392	0.09750347	0.378379
1482	0	-220.5907	-224.4517	3.860999	10.83591	1.974289	0.0585624	0.188277	0.077895	0.736379	0.249303	0.241093	0.140143	0.312867	0.123859	0.186399	0.00709498	0.0823154	0.696768	0.655529	0.2445291	0.1137329	0.0185465	0.222987	0.0346604	0.176821	0.00297865	0.00418048	0.030178	0.00228815	0.140434	0.0338543	0.169438	0.0278163	0.106793	0.0160044	0.01302	0.01326889	10.83591	0.290186	0.652251	1.06933	1.98823	0.108022	0.222932	0.180551	0.0361619	0.339184	0.113149	0.1270017	0.104478
1483	0	-197.7722	-209.6987	11.92653	31.76873	1.811948	0.110114	0.00303114	0.180438	0.0143071	0.0276272	0.187363	0.45119	0.0342343	0.110122	0.0546296	0.0420898	0.13044	0.0975924	0.0112896	0.08062142	0.1216964	0.00184071	0.0413582	0.11175	0.312421	0.00116132	0.000367899	0.0606986	0.000466306	0.2583	0.0307025	0.0706063	0.00487681	0.0868502	0.018245	0.000355981	0.05684481	31.76873	0.269744	0.633401	1.06448	2.03237	0.0993208	0.215918	0.241243	0.049928	0.252477	0.141114	0.1785412	0.3183848
1484	0	-205.7616	-216.5772	10.81558	21.5054	1.706951	0.330294	0.382525	0.0578602	0.128309	0.00985789	0.302666	0.188524	0.0840969	0.00399795	0.0141231	0.068193	0.0960517	0.0652419	0.255608	0.1100145	0.0432462	0.000945286	0.0570564	0.252438	0.312801	0.0162327	0.00353083	0.0278937	0.00600523	0.0746089	0.095591	0.096497	0.00410175	0.0342907	0.0163105	0.0016963	0.0349742	21.5054	0.255596	0.619733	1.06057	2.0641	0.155088	0.17514	0.213336	0.0683981	0.272403	0.115635	0.0782204	0.4471238
1485	0	-198.3241	-211.768	13.44385	18.28317	5.365628	0.148061	0.0718097	0.0552244	0.0275122	0.0335468	0.125545	0.589966	0.0815728	0.0422922	0.0852432	0.0295436	0.0242108	0.00203758	0.165023	0.1127957	0.06942147	0.011209	0.0103984	0.118976	0.386928	0.0245863	0.00288906	0.0160859	0.00502538	0.197538	0.0321826	0.114096	0.00151966	0.058125	0.0111909	0.00925038	0.002967193	18.28317	0.516589	0.812225	1.08261	1.58857	0.0882334	0.208597	0.232877	0.0893338	0.26517	0.115789	0.07238867	0.04098974
1486	0	-198.2435	-221.0553	22.81183	27.71393	4.308559	0.0425332	0.0474711	0.000857233	0.0328894	0.0206715	0.000502772	0.0406547	0.0119813	0.0864209	0.011631	0.0497907	0.0670611	0.0485478	0.0918085	0.05768904	0.00679189	0.00321242	0.146407	0.0143451	0.267571	0.00617635	0.00947612	0.0527665	0.00513352	0.177919	0.100058	0.0548654	0.0029737	0.0912622	0.0374794	0.0303545	0.02176346	27.71393	0.470549	0.785246	1.08424	1.65997	0.107406	0.204663	0.213278	0.0323971	0.299996	0.14226	0.02855535	0.76215
1487	0	-208.7648	-217.9443	9.179574	12.16483	2.70325	0.03182	0.271026	0.0138721	0.0484168	0.364793	0.334801	0.169957	0.0201743	0.212205	0.00827914	0.134146	0.0350135	0.21241	0.04881	0.1719074	0.1895215	0.00041466	0.0929575	0.0169079	0.100749	0.00313872	0.0055655	0.0737617	0.00704932	0.199376	0.159948	0.254633	0.0110271	0.0398619	0.0335644	0.00104592	0.04586134	12.16483	0.364917	0.713651	1.0806	1.84083	0.186685	0.216804	0.160754	0.0295656	0.29423	0.11196	0.2353828	0.1948372
1488	0	-204.9089	-224.4596	19.55072	66.08009	2.209196	0.0133822	0.032268	0.0177929	0.0166422	0.0977369	0.106103	0.0494101	0.014881	0.051231	0.0663112	0.0699799	0.0492574	0.0231632	0.0641572	0.05287219	0.01082036	0.00406945	0.0415652	0.0707873	0.173575	0.0420815	0.00274269	0.0282412	0.00339202	0.248552	0.148261	0.0804987	0.0443557	0.0133406	0.0465046	0.0520336	0.02088372	66.08009	0.31703	0.675562	1.07444	1.93297	0.124996	0.167024	0.216099	0.0745197	0.346927	0.0704351	0.03170408	0.6587076
1489	0	-200.3281	-216.79	16.46192	22.91502	3.652059	0.0896289	0.0403001	0.144258	0.0670048	0.00547325	0.241736	0.0973884	0.0226391	0.00556787	0.124131	0.0142741	0.0366661	0.0448839	0.00264977	0.09148718	0.08905012	0.0116027	0.122529	0.185928	0.139868	0.0124884	0.0138295	0.068218	0.00107966	0.217032	0.0468084	0.106095	0.00605769	0.0639868	0.00345895	0.00101886	0.00707033	22.91502	0.434163	0.762247	1.08427	1.71932	0.155739	0.182072	0.15315	0.0962733	0.284776	0.127989	0.09612045	0.07355698
1490	0	-193.8169	-221.0142	27.19727	99.10353	1.668361	0.0354306	0.00675931	0.0452216	0.0181214	0.0128252	0.00873233	0.0488516	0.0167488	0.0118059	0.00990678	0.020767	0.107552	0.0130649	0.0589869	0.03713047	0.01909301	0.00431727	0.217741	0.0799179	0.176478	0.0124893	0.0025196	0.0513367	0.0131555	0.25384	0.0289821	0.0785057	0.0105712	0.0417046	0.0279286	0.000514085	0.002064543	99.10353	0.250199	0.614375	1.05895	2.07648	0.100277	0.201867	0.271543	0.0674185	0.284948	0.0739464	0.02115755	0.0975795
1491	0	-199.1752	-222.6441	23.46896	19.50509	1.969613	0.0834585	0.0166027	0.0152051	0.114356	0.106564	0.0601124	0.0365805	0.0699306	0.0440626	0.0481702	0.0103392	0.0425707	0.130115	0.0939727	0.05672377	0.03683246	0.00112162	0.014172	0.0964471	0.184156	0.12583	0.00154265	0.0909955	0.0067278	0.133098	3.67525e-06	0.152455	0.00830059	0.0863673	0.0627444	0.0360388	0.007662081	19.50509	0.28962	0.651743	1.06921	1.98943	0.110313	0.21127	0.250092	0.0589941	0.297674	0.0716559	0.04449454	0.1722027
1492	0	-193.3544	-215.5844	22.22994	99.12033	3.356676	0.0207452	0.0631707	0.029932	0.0147396	0.0379957	0.0814461	0.0719629	0.013309	0.0199117	0.0170741	0.0208718	0.0513155	0.00775916	0.0153301	0.04138644	0.001861628	0.0140355	0.108983	0.00510783	0.15722	0.00473819	0.000538223	0.0187457	0.0159578	0.321547	0.0877725	0.0753668	0.0139132	0.13947	0.0357299	0.000875134	0.02429612	99.12033	0.415102	0.749542	1.08379	1.75157	0.168434	0.165945	0.230965	0.0796232	0.258217	0.0968162	0.02615775	0.9288307
1493	0	-201.9341	-218.361	16.4269	21.40111	1.346986	0.157885	0.204926	0.0517775	0.105628	0.0143442	0.00880494	0.0437072	0.0460192	0.312048	0.0757278	0.0485328	0.0378135	0.134758	0.0945905	0.1170644	0.09752824	0.00469389	0.000327881	0.00891561	0.223682	0.00597756	0.000200501	0.0277557	0.000191141	0.27273	0.114185	0.0973309	0.00256623	0.227137	0.00345539	0.010852	0.004767115	21.40111	0.200688	0.560934	1.04001	2.19837	0.0961077	0.226612	0.198345	0.0632668	0.266899	0.14877	0.1022954	0.04660147
1494	0	-202.8031	-217.1647	14.36158	23.51033	4.187772	0.063748	0.202225	0.0497686	0.101598	0.0189447	0.0852637	0.0350071	0.0344605	0.0433642	0.184249	0.01026	0.0409978	0.0521228	0.0389487	0.1007888	-0.01249444	0.00570206	0.164073	0.160985	0.086654	0.0303933	0.00211123	0.0204293	0.00535751	0.0735439	0.0472325	0.130267	0.0152319	0.197753	0.0456183	0.0146478	0.04621235	23.51033	0.464389	0.781462	1.08433	1.66982	0.14296	0.190366	0.249941	0.0434944	0.292661	0.080577	0.03371791	1.370558
1495	0	-214.0893	-221.4673	7.377993	51.17878	2.811487	0.184111	0.034682	0.003055	0.0307489	0.123663	0.00879981	0.0563411	0.37484	0.111694	0.00711221	0.184243	0.261565	0.0448288	0.0672768	0.1197272	0.05066342	0.00785692	0.0653758	0.248205	0.101574	0.0101955	0.00569164	0.00152689	0.0021391	0.414279	0.0360715	0.0779555	0.00467426	0.00547115	0.0183877	0.000596144	0.01639998	51.17878	0.374131	0.720526	1.08141	1.82393	0.0833205	0.193047	0.189674	0.0562661	0.301333	0.176359	0.0670634	0.2445444
1496	0	-191.0411	-222.562	31.5209	56.88299	4.254413	0.00174025	0.0181522	0.0227244	0.0284761	0.00115855	0.0250493	0.070961	0.00243348	0.0400775	0.0101606	0.00597561	0.0390424	0.0332699	0.00078364	0.02215039	0.01891473	0.0015654	0.120385	0.0322428	0.152649	0.0385554	0.0298717	0.0184373	0.0133409	0.145352	0.141188	0.21775	0.0339038	0.0295853	0.021249	0.00392511	0.003916694	56.88299	0.467815	0.783572	1.08428	1.66433	0.103887	0.1761	0.244459	0.104274	0.276764	0.0945154	0.02283142	0.1715484
1497	0	-206.3866	-223.7983	17.41171	12.08867	1.310316	0.00950585	0.163588	0.0195257	0.0759056	0.105742	0.211056	0.0779193	0.108617	0.0341834	0.0436083	0.110291	0.301466	0.0442155	0.0399319	0.04985682	0.09847382	0.0092605	0.0781624	0.031326	0.192581	0.0938982	0.0056186	0.0571047	0.00302925	0.0814029	0.050525	0.137516	0.000951469	0.179296	0.0564488	0.0228792	0.02654992	12.08867	0.194478	0.553604	1.03703	2.21489	0.107392	0.253449	0.204619	0.0418589	0.299778	0.0929049	0.1250237	0.212359
1498	0	-185.5765	-214.4582	28.88166	237.9023	2.819388	0.00642614	0.0105251	0.0177046	0.0148451	0.0619059	0.0391194	0.00414342	0.00319728	0.000313417	0.00402492	0.00505106	0.0257755	0.00488956	0.0277339	0.01709418	0.01041116	0.00170437	0.208281	0.178564	0.21293	0.00741366	0.00542444	0.0462485	0.000143431	0.157306	0.0183564	0.107423	0.0189054	0.00465804	0.0187595	0.0138836	0.004630898	237.9023	0.374788	0.721011	1.08147	1.82274	0.139726	0.226644	0.218979	0.0732177	0.233472	0.107961	0.01504206	0.3078633
1499	0	-206.0763	-224.1736	18.09722	38.53774	2.245454	0.0220865	0.139672	0.081259	0.0503186	0.108584	0.0638243	0.103279	0.148882	0.167586	0.0167962	0.00805331	0.0936028	0.0213384	0.0180896	0.09908287	0.03149139	0.00867046	0.0089943	0.151043	0.0894338	0.044667	0.00322843	0.0435964	0.00325859	0.18067	0.19475	0.133154	0.00713087	0.0106816	0.118919	0.00180318	0.006399375	38.53774	0.320914	0.678811	1.07507	1.9252	0.16953	0.176946	0.238829	0.0495884	0.300676	0.0644305	0.03789076	0.1688901
1500	0	-202.5905	-217.6709	15.08046	75.37533	4.122501	0.060346	0.0654595	0.0243184	0.137314	0.011333	0.163495	0.028976	0.0472508	0.0369154	0.0246711	0.0713536	0.0102316	0.0628302	0.0218477	0.07754187	0.006630977	0.000882248	0.0957228	0.0561248	0.389677	0.0121713	0.000275935	0.0054394	0.00301568	0.104197	0.161963	0.0352575	0.0122688	0.0926853	0.00828926	0.0220303	0.005498199	75.37533	0.460968	0.779342	1.08436	1.67533	0.12769	0.272281	0.22171	0.0701111	0.204479	0.103728	0.01212918	0.4533036
1501	1	-209.5635	-222.606	13.04251	29.60788	1.051753	0.209011	0.134165	0.314409	0.0847528	0.00143058	0.0546604	0.102168	0.0217365	0.166673	0.158132	0.191966	0.0595962	0.018481	0.0235669	0.1306967	0.03175086	0.00110874	0.0892158	0.0704406	0.0861828	0.00913461	0.00579321	0.0157159	0.00526246	0.0795195	0.0790709	0.311651	0.00309008	0.213869	0.0224322	0.00751296	0.006239999	29.60788	0.147163	0.491773	1.00807	2.35299	0.105762	0.230162	0.15505	0.0780138	0.244744	0.186268	0.03799086	0.16425
1502	1	-200.721	-215.4429	14.72192	48.48557	5.12151	0.172614	0.0611598	0.00896451	0.0105364	0.0775488	0.0902768	0.0387696	0.00327206	0.0907485	0.0103968	0.000342987	0.0380308	0.000786329	0.0824187	0.1076463	0.04793556	0.0151252	0.175819	0.19085	0.116122	0.0161047	0.000559255	0.0301067	0.000665965	0.182085	0.0357481	0.0759424	0.0234693	0.119018	0.0105462	0.00783775	0.01583959	48.48557	0.507047	0.806814	1.08308	1.60305	0.124867	0.136722	0.249059	0.0553284	0.317851	0.116172	0.06377515	0.2483661
1503	1	-213.9038	-226.8321	12.92832	59.29208	1.597328	0.147338	0.29158	0.0426801	0.0174406	0.0651663	0.0194425	0.04508	0.0710013	0.064973	0.118117	0.0429534	0.0692268	0.111017	0.0880744	0.06543552	0.04750235	0.0427612	0.135839	0.00440718	0.137551	0.00421183	0.00602608	0.12609	0.00589186	0.182922	0.0842491	0.191376	0.0199088	0.0345935	0.0178258	0.00634586	1.920425e-05	59.29208	0.239973	0.603994	1.05566	2.10037	0.117361	0.219514	0.186571	0.03652	0.317141	0.122893	0.04752155	0.0004041167
1504	1	-180.2445	-223.3388	43.09431	131.4683	4.738752	0.00334118	0.00663681	0.000600872	0.00829592	0.000244564	0.00190673	0.00594547	0.00290687	0.0229212	0.00524339	0.00615157	0.01019	0.00902758	0.00983869	0.006153827	0.006138304	0.00484728	0.0393751	0.0123146	0.188473	0.00692615	0.000827151	0.0851267	0.0236795	0.131856	0.12857	0.0806914	0.00197853	0.275571	0.00392901	0.0158352	0.007849915	131.4683	0.490852	0.797419	1.08373	1.628	0.112247	0.133898	0.256814	0.0947406	0.276131	0.126169	0.01398822	0.5611804
1505	1	-214.8133	-225.7362	10.92297	16.66109	1.001578	0.0647178	0.132088	0.00338108	0.0696271	0.194173	0.503863	0.195106	0.256414	0.359295	0.078303	0.0372635	0.0349656	0.204814	0.232543	0.1229242	0.06466877	0.0471216	0.0900893	0.0907228	0.196661	0.0202658	0.00133357	0.0506311	0.0118115	0.199295	0.0449676	0.0871427	0.0272857	0.0621422	0.0671487	0.00338114	0.01844569	16.66109	0.137269	0.477226	1.00026	2.38524	0.113001	0.148476	0.196141	0.0787579	0.395407	0.0682166	0.08311446	0.2219312
1506	1	-201.6292	-215.6464	14.01714	14.88552	3.179539	0.241521	0.117047	0.04605	0.254753	0.112974	0.236433	0.16278	0.00292323	0.00103647	0.0534028	0.010447	0.0107314	0.214992	0.167118	0.1641008	0.05304524	0.00444706	0.279618	0.0481032	0.0745199	0.0408542	0.00325409	0.0378185	0.00625529	0.251356	0.0451044	0.133544	0.000406776	0.0459556	0.0180668	0.0106961	0.005180723	14.88552	0.402691	0.741008	1.08327	1.77303	0.132292	0.177058	0.189598	0.0932707	0.303532	0.104249	0.05822596	0.08897617
1507	1	-204.5594	-218.2434	13.68397	19.67704	2.358307	0.333317	0.020206	0.0991262	0.0791831	0.0140065	0.0180092	0.227155	0.346087	0.00550912	0.0958519	0.0575884	0.029546	0.0562185	0.0144726	0.09889982	0.03837819	0.00509296	0.0599247	0.0880598	0.182129	0.020663	0.00877784	0.0144318	0.00665535	0.19879	0.0769418	0.218827	0.0146452	0.0912001	0.00277265	0.0110882	0.04967965	19.67704	0.332598	0.688405	1.07682	1.90217	0.148475	0.206919	0.180648	0.0581567	0.289938	0.115864	0.08805784	0.5641706
1508	1	-209.8942	-233.5026	23.60833	33.64526	3.722731	0.00425921	0.108514	0.0143117	0.00609274	0.00754606	0.0272959	0.00497169	0.214441	0.00932919	0.0451067	0.0188686	0.0647819	0.0125089	0.0707726	0.04502654	0.03052866	0.0319362	0.223464	0.0861731	0.101301	0.0155982	0.00721546	0.0159449	0.00225902	0.0966213	0.103912	0.128734	0.0315782	0.00548014	0.133744	0.0160389	0.01812628	33.64526	0.43845	0.76504	1.08433	1.71218	0.1587	0.107452	0.24503	0.0933538	0.311905	0.0835583	0.04865494	0.3725476
1509	1	-191.6936	-220.7269	29.03323	28.07041	2.275685	0.066657	0.0286508	0.0120691	0.0305632	0.0280958	0.0648386	0.067162	0.0056602	0.131443	0.019318	0.000329688	0.0155937	0.0305778	0.00401649	0.04251174	0.04494694	0.00671896	0.0820157	0.0936027	0.164639	0.0170737	0.011025	0.0355176	0.00468382	0.301482	0.0668586	0.0890256	0.0424421	0.0235671	0.0547588	0.00658918	0.002427843	28.07041	0.324103	0.681455	1.07557	1.91887	0.172203	0.185385	0.171171	0.0548979	0.337845	0.0784993	0.04737478	0.05124758
1510	1	-224.4699	-222.6984	-1.77155	9.763698	3.040586	0.121971	0.807793	0.168541	0.0678715	0.392135	0.532411	0.0406213	0.101123	0.110266	0.560077	0.372695	0.377877	0.249389	0.0541421	0.374851	0.0102409	0.00438078	0.34693	0.0105505	0.219883	0.00867802	0.00432267	0.0201408	0.00428296	0.163861	0.0589482	0.12103	0.00730391	0.0216646	0.00148321	0.00653996	0.120189	9.763698	0.392378	0.733751	1.08271	1.79116	0.21707	0.176368	0.227124	0.0496213	0.267861	0.0619561	0.1304299	0.9214835
1511	1	-215.6532	-225.8117	10.15853	16.38139	2.016174	0.21687	0.0765224	0.26724	0.237539	0.0827361	0.305899	0.101595	0.152686	0.111349	0.24556	0.00996733	0.210458	0.14583	0.00106544	0.1150786	0.09896795	0.0163727	0.0539777	0.0371886	0.206924	0.0142288	0.00189241	0.0411543	0.00592248	0.0922031	0.0241963	0.317731	0.0312401	0.0607879	0.0919856	0.00419549	0.04349704	16.38139	0.295198	0.656723	1.07039	1.97769	0.128544	0.261807	0.139777	0.0855338	0.247341	0.136997	0.142465	0.3053174
1512	1	-197.7966	-221.3473	23.55068	33.05939	3.234574	0.0453223	0.0457277	0.000774191	0.0655208	0.0690974	0.0321813	0.0493723	0.0697714	0.0578107	0.0600085	0.0291853	0.0194714	0.032143	0.0232672	0.0629506	0.04320469	0.00153858	0.122425	0.078114	0.354189	0.0302992	0.00246954	0.0232181	0.00829577	0.210648	0.0239923	0.0292817	0.0161213	0.0204648	0.0683396	0.0106028	0.02218165	33.05939	0.406632	0.743741	1.08345	1.76617	0.0959492	0.200744	0.314179	0.0618746	0.253994	0.0732593	0.06538634	0.3392398
1513	1	-204.3372	-224.3416	20.00433	33.07454	1.818853	0.0389701	0.111384	0.0240616	0.0352947	0.0946775	0.0538564	0.128	0.0576412	0.0788504	0.0825904	0.00182179	0.0278798	0.0694823	0.0305848	0.102091	0.0147545	0.00658026	0.110551	0.163349	0.168557	0.0114009	0.00974548	0.0571608	0.00711728	0.134477	0.0588948	0.172905	0.00103865	0.0118192	0.0428933	0.04351	0.04263265	33.07454	0.270648	0.634256	1.06472	2.03038	0.147488	0.118938	0.230298	0.0565417	0.310862	0.135872	0.05738715	0.7428955
1514	1	-210.6819	-220.1126	9.430702	16.21425	1.668732	0.749839	0.146865	0.000450069	0.0292986	0.0385408	0.06431	0.00702015	0.0954384	0.213757	0.307474	0.166276	0.0371067	0.18403	0.191279	0.09085987	0.08355852	0.0153906	0.250243	0.00389719	0.339872	0.0175159	2.2302e-05	0.0349074	0.0124512	0.139779	0.030516	0.0742196	0.0081632	0.0549951	4.46711e-05	0.0179829	0.00595433	16.21425	0.250251	0.614428	1.05897	2.07636	0.166142	0.141542	0.216222	0.100238	0.301391	0.0744642	0.08951285	0.06651928
1515	1	-194.9415	-219.3799	24.43838	38.13672	3.216946	0.00325248	0.0754192	0.00821603	0.0241167	0.0173825	0.0202896	0.0213462	0.0156892	0.0303943	0.026847	0.0214886	0.206812	0.0204008	0.0270856	0.03313252	0.0719763	0.0388432	0.108101	0.254068	0.125865	0.00427033	0.00297478	0.0701785	0.000349646	0.199498	0.0487438	0.0876703	0.00803654	0.0397138	0.00618782	0.00549889	0.01020797	38.13672	0.405379	0.742874	1.0834	1.76835	0.139961	0.130231	0.224916	0.0340909	0.389966	0.0808346	0.08218427	0.1242083
1516	1	-222.3058	-224.4989	2.193074	7.104194	5.406958	0.0911879	0.0128543	0.129308	0.115816	0.676479	0.302224	0.297125	0.220295	0.42389	0.0576658	0.587529	0.027602	0.18781	0.0581421	0.1473906	0.1281476	0.00278383	0.151612	0.134002	0.0909993	0.0135403	0.00795817	0.0673813	0.00152807	0.0607451	0.0834239	0.151138	0.00697607	0.138167	0.0878549	0.00189006	0.0661656	7.104194	0.518149	0.813101	1.08253	1.58622	0.112144	0.191562	0.2063	0.0716587	0.265234	0.1531	0.1943132	0.3405101
1517	1	-201.228	-231.2405	30.01245	40.95787	1.713705	0.0516404	0.00484195	0.00685791	0.00574809	0.0127721	0.0138017	0.00988875	0.000772597	0.0517103	0.0332327	0.0036306	0.00797327	0.0346637	0.057417	0.02244743	-0.008478414	0.00862104	0.0440704	0.0256064	0.164841	0.0224785	0.0164148	0.0277207	0.00278005	0.107147	0.239684	0.14923	0.0327685	0.0927315	0.032675	0.0332314	0.02123916	40.95787	0.256529	0.620652	1.06085	2.06197	0.215371	0.27658	0.166929	0.0461081	0.215512	0.0795006	0.01276075	1.664413
1518	1	-177.058	-213.7717	36.71368	144.5979	3.084149	0.00474833	0.00652787	0.000266234	0.00103471	0.00336234	0.00271701	0.0192383	0.0269182	0.0223538	0.00111094	0.0059498	0.0137629	0.0190875	0.00318246	0.008483962	0.002254695	0.00496293	0.0664012	0.0541572	0.252556	0.00958159	0.000982697	0.0392029	0.00285677	0.209365	0.127228	0.121302	2.03897e-05	0.0669367	0.0395051	0.00494076	0.005933046	144.5979	0.395669	0.736083	1.0829	1.78535	0.140875	0.19233	0.185362	0.0699298	0.250668	0.160836	0.008187742	0.7246255
1519	1	-191.9159	-221.2523	29.33645	68.84686	2.542975	0.026287	0.0132967	0.0188597	0.0229062	0.00565926	0.000847202	0.0534059	0.0247864	0.0128813	0.0102805	0.0455858	0.0268762	0.0366475	0.00263659	0.03482212	0.006693618	0.000120578	0.132637	0.0346813	0.0789075	0.0182057	0.00258814	0.0487532	0.0126321	0.189204	0.0216251	0.185357	0.0220727	0.186833	0.0470921	0.0192898	0.01362907	68.84686	0.350494	0.702609	1.0791	1.8678	0.165682	0.216522	0.258595	0.073122	0.180622	0.105457	0.02032269	0.6706332
1520	1	-191.4502	-221.0979	29.64772	65.028	2.676596	0.0225604	0.0387198	0.0147134	0.041054	0.00916254	0.0541497	0.0485798	0.00557542	0.0130707	0.000674811	0.0631125	0.00101766	0.0267393	0.00302143	0.02617356	0.01374729	0.0135861	0.144541	0.137038	0.267271	0.0194421	0.00566452	0.0249717	0.00271374	0.168719	0.00927386	0.111571	0.0202921	0.0456464	0.010469	0.0188017	0.01049754	65.028	0.362585	0.711889	1.08038	1.84515	0.102157	0.219674	0.301689	0.0740388	0.23095	0.0714906	0.02424483	0.4329804
1521	1	-191.8463	-224.3689	32.52267	73.63186	5.421437	0.00381388	0.00428511	0.0021152	0.00435841	0.0207825	0.0386094	0.0487871	0.00287717	0.0183629	0.015639	0.00976136	0.0188413	0.00741008	0.00593952	0.01089468	0.01268419	0.0347164	0.0997965	0.0366223	0.106336	0.0275438	0.000382569	0.117717	0.0100192	0.147416	0.0525884	0.258523	0.017361	0.059828	0.016324	0.0148261	0.0003828001	73.63186	0.518692	0.813405	1.0825	1.5854	0.112766	0.216941	0.233791	0.0880633	0.263167	0.0852716	0.01306699	0.02929519
1522	1	-197.5875	-225.7924	28.20491	169.4864	1.498039	0.0452495	0.035211	0.00287831	0.0465883	0.00811386	0.00311503	0.0143291	0.00735391	0.000929936	0.0130788	0.0032483	0.0343136	0.0167207	0.00611045	0.0247216	0.003090942	0.00534131	0.0324796	0.125959	0.0890816	0.0819575	0.00113462	0.0255212	0.0107018	0.242416	0.00842678	0.290694	0.0021523	0.0479549	0.0351516	0.00102807	0.003709981	169.4864	0.225019	0.58823	1.05031	2.13644	0.238426	0.152732	0.196647	0.069814	0.253802	0.0885785	0.006800923	0.5455114
1523	1	-204.4489	-223.4109	18.96198	36.43139	1.70267	0.0187727	0.0354453	0.00552346	0.0258284	0.0923274	0.193498	0.101016	0.0762626	0.00743395	0.00830478	0.0517585	0.0124589	0.13525	0.0899823	0.06658571	0.01724142	0.00153642	0.0923249	0.0234532	0.174613	0.0713801	0.00556817	0.00921451	0.0075293	0.101253	0.31041	0.119479	0.0112095	0.0505331	0.00952105	0.0119754	0.02641524	36.43139	0.255002	0.619148	1.0604	2.06545	0.162049	0.173273	0.17653	0.0262709	0.321475	0.140402	0.04365666	0.6050678
1524	1	-200.8825	-228.1478	27.26529	254.5578	2.070224	0.00441825	0.037008	0.00289092	0.00140941	0.0058935	0.0204347	0.00552987	0.0544297	0.0259013	0.00523216	0.0122867	0.0239379	0.0323989	0.000285591	0.01753018	0.0006504232	0.00853135	0.115806	0.0148162	0.328063	0.0550634	0.0109026	0.00710359	0.00459317	0.210308	0.0348854	0.0245334	0.018268	0.00444927	0.161843	0.000833624	0.00340991	254.5578	0.301516	0.662279	1.07165	1.96455	0.13739	0.125911	0.304856	0.0641009	0.221796	0.145946	0.004060334	0.8398104
